"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1975607,428425,148839,"Cayman Islands - Cayman Islands Monetary Authority"
1973400,250027,133767,"Cayman Islands - Cayman Islands Monetary Authority"
1977344,197524,122996,"Cayman Islands - Cayman Islands Monetary Authority"
1977344,241181,132110,"Cayman Islands - Cayman Islands Monetary Authority"
1977344,197524,122995,"Cayman Islands - Cayman Islands Monetary Authority"
1945118,4729,1567,"Cayman Islands - Cayman Islands Monetary Authority"
1961684,476646,151338,"Cayman Islands - Cayman Islands Monetary Authority"
1961684,476646,151339,"Cayman Islands - Cayman Islands Monetary Authority"
1985581,204693,124071,"Cayman Islands - Cayman Islands Monetary Authority"
1968449,181369,119500,"Cayman Islands - Cayman Islands Monetary Authority"
1975603,266557,135348,"Cayman Islands - Cayman Islands Monetary Authority"
1978321,365923,152011,"Cayman Islands - Cayman Islands Monetary Authority"
1974933,246038,132963,"Cayman Islands - Cayman Islands Monetary Authority"
1974933,246038,132964,"Cayman Islands - Cayman Islands Monetary Authority"
1978691,281910,137317,"Cayman Islands - Cayman Islands Monetary Authority"
1976950,423093,147247,"Cayman Islands - Cayman Islands Monetary Authority"
1979007,7105,1988,"Cayman Islands - Cayman Islands Monetary Authority"
1979263,48378,8895,"Cayman Islands - Cayman Islands Monetary Authority"
1961264,246070,132996,"Cayman Islands - Cayman Islands Monetary Authority"
1943262,195294,138067,"Cayman Islands - Cayman Islands Monetary Authority"
1976059,312108,141550,"Cayman Islands - Cayman Islands Monetary Authority"
1982325,250267,133791,"Cayman Islands - Cayman Islands Monetary Authority"
