"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
2009199,,,,,,,,,,,,,,,,,,,,,,,,,"",91,0,0,0,0,0,0,0,0,0,9,0,""
2000112,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,0,0,0,0,0,12,0,18,0,""
2009233,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2006311,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,2,3,0,1,0,0,39,0,9,0,""
2004553,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,1,0,0,0,0,77,2,3,0,""
2007638,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
2007980,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2008251,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2008255,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,2,3,0,1,0,0,15,0,9,0,""
2011339,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2011329,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,1,1,0,1,0,0,24,0,2,0,""
2011373,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,1,0,0,9,0,0,55,1,10,6,"ANNUITIES"
2009776,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,5,4,0,4,0,0,13,4,9,0,""
2008885,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2011412,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,10,0,0,3,0,0,4,0,8,13,"COMMODITIES HELD THROUGH EXCHANGED TRADED VEHICLES, BONDS WHERE THERE ARE NO RATINGS AVAILABLE."
2012704,19,19,0,0,27,32,4,3,4,3,15,15,5,4,5,5,0,0,5,4,9,8,7,6,"FUNDS (OPEN-END AND SHORT TERM INVESTMENT FUNDS)",,,,,,,,,,,,,""
1994944,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,8,92,"MBS/ABS CDO/CLO LOANS RECEIVABLES ACCRUED INTERESTS/DIVIDENDS UNFUNDED COMMITMENTS"
2013336,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,0,6,0,1,0,0,8,9,7,0,""
2012487,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,1,0,3,0,0,86,0,6,0,""
2013383,,,,,,,,,,,,,,,,,,,,,,,,,"",25,2,28,30,0,0,0,0,2,12,1,0,""
2013403,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,2,1,0,3,0,0,35,0,1,0,""
2006758,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2013431,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,3,6,0,2,0,0,24,0,0,0,""
2011715,12,13,0,0,5,5,0,0,2,2,38,37,25,24,0,0,1,1,2,1,5,4,11,13,"ASSET-BACKED SECURITIES, COLLATERALIZED MORTGAGE OBLIGATIONS, BANK LOANS, PRIVATE DEBT",,,,,,,,,,,,,""
2013439,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,0,3,0,0,0,0,15,22,2,12,"(XII) PRIVATE INVESTMENTS IN SINGLE ASSET LLCS"
2012612,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,0,0,3,0,""
2009803,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009819,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009840,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,1,1,0,1,0,0,37,0,3,1,"ALTERNATIVE INVESTMENTS"
2009830,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009811,,,,,,,,,,,,,,,,,,,,,,,,,"",11,3,2,1,0,1,0,0,79,0,6,0,""
2009857,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,1,0,0,1,0,0,65,0,11,0,""
2009551,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,1,0,0,0,0,2,0,""
2009414,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009870,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,1,0,0,1,0,0,65,0,11,0,""
2009873,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,53,36,0,4,0,0,4,0,2,0,""
2009874,,,,,,,,,,,,,,,,,,,,,,,,,"",28,0,0,0,0,1,0,0,70,0,1,0,""
2009843,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,10,4,0,7,0,0,0,0,4,12,"PRIVATE ASSETS/ALTS"
2009888,65,65,0,0,18,18,2,2,0,0,0,0,0,0,0,0,10,10,0,0,5,5,0,0,"",,,,,,,,,,,,,""
2009616,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009901,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,2,0,1,0,0,84,0,2,0,""
2008744,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,1,0,0,0,0,0,86,0,10,0,""
2009922,,,,,,,,,,,,,,,,,,,,,,,,,"",15,1,1,4,0,3,0,0,71,1,4,1,"VARIABLE ANNUITIES & REITS"
2009426,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,"",,,,,,,,,,,,,""
2009924,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,2,0,0,0,0,0,36,0,10,0,""
2009928,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,2,0,0,1,0,0,28,0,2,0,""
2008866,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009913,0,0,0,0,91,92,0,0,0,0,8,7,0,0,0,0,0,0,0,0,1,1,0,0,"",,,,,,,,,,,,,""
2009963,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,0,0,0,0,0,0,86,0,2,0,""
2009984,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,0,0,0,1,0,0,29,0,7,0,""
2009820,30,30,0,0,2,1,2,2,0,0,2,2,0,0,0,0,56,57,1,0,7,8,0,0,"",,,,,,,,,,,,,""
2009725,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009782,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2010007,23,26,0,0,4,3,3,3,0,0,2,2,0,0,4,3,38,39,16,14,7,8,2,2,"ANNUITY SUBACCOUNTS",,,,,,,,,,,,,""
2009971,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,0,0,0,0,0,4,88,0,3,0,""
1985334,,,,,,,,,,,,,,,,,,,,,,,,,"",94,0,0,0,0,0,0,0,0,0,6,0,""
2009549,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,0,0,0,96,0,3,0,""
2009553,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,1,0,2,0,""
2007614,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,26,0,0,41,0,0,0,0,4,0,""
2009589,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,2,3,0,3,0,0,19,0,9,0,""
2006806,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,5,0,0,0,0,0,2,0,4,2,"REAL ESTATE LIMITED PARTNERSHIP"
2009631,,,,,,,,,,,,,,,,,,,,,,,,,"",61,0,0,2,0,0,0,0,8,0,28,0,""
2007426,,,,,,,,,,,,,,,,,,,,,,,,,"",57,0,1,6,0,4,5,0,21,0,6,0,""
2009663,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,0,0,0,0,0,0,8,0,2,0,""
2009666,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009006,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2009676,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,3,0,0,0,0,0,5,0,30,0,""
2003289,,,,,,,,,,,,,,,,,,,,,,,,,"",49,1,1,1,0,1,0,0,41,1,8,0,""
2008211,,,,,,,,,,,,,,,,,,,,,,,,,"",34,0,22,3,0,11,0,0,22,2,5,0,""
2009740,,,,,,,,,,,,,,,,,,,,,,,,,"",30,0,0,7,0,1,0,0,62,0,0,0,""
2009769,,,,,,,,,,,,,,,,,,,,,,,,,"",42,0,2,2,0,0,0,0,46,0,6,2,"ALTERNATIVE OR PRIVATE  INVESTMENTS; REITS"
2009706,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2008334,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,0,1,0,6,0,0,70,0,12,0,""
2005087,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,0,0,0,0,0,0,17,0,3,0,""
2012555,,,,,,,,,,,,,,,,,,,,,,,,,"",17,71,2,0,0,4,0,0,0,0,6,0,""
2013112,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2012787,15,16,0,0,34,30,6,6,2,2,16,15,1,1,0,0,1,1,1,1,12,15,12,14,"ABS/LOANS/ABS/REPOS.",,,,,,,,,,,,,""
2012229,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,100,0,0,""
2013391,,,,,,,,,,,,,,,,,,,,,,,,,"",1,12,0,0,0,0,4,17,28,21,17,0,""
2013364,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,43,3,0,1,0,0,17,0,20,12,"CERTIFICATES OF DEPOSIT WITH FINANCIAL INSTITUTIONS"
2007715,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,78,79,"DIRECT REAL ESTATE INVESTMENTS, REAL ESTATE FUND UNITS (LISTED & UNLISTED), COMMERCIAL LEASES, LOANS, LEASING EQUIPMENT (RAILCARS), OPERATING LEASE ASSETS, AND OTHER ASSETS (PREPAID EXPENSES, TAX ASSETS AND RECEIVABLES).",,,,,,,,,,,,,""
2008278,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,1,0,0,0,0,93,0,5,1,"STRUCTURED NOTES AND CRYPTOCURRENCY"
2008281,,,,,,,,,,,,,,,,,,,,,,,,,"",35,0,0,0,0,16,0,0,12,32,4,2,"ANNUITIES"
2008284,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,1,0,0,2,0,0,0,25,5,7,"CD'S"
2008290,,,,,,,,,,,,,,,,,,,,,,,,,"",69,0,3,4,0,19,0,0,3,0,2,0,""
2004020,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,2,0,0,5,0,0,0,15,3,2,"PRIVATE FUND"
2010870,,,,,,,,,,,,,,,,,,,,,,,,,"",62,0,1,0,0,0,0,0,12,0,10,15,"INSURANCE PRODUCTS AND ALTERNATIVE INVESTMENTS (UNIT TRUSTS)"
2007059,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2012206,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,0,0,0,1,0,0,59,0,2,0,""
2012211,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,4,0,1,5,2,0,0,0,11,2,"EXCHANGE TRADED FUNDS AND PRECIOUS METALS, COMMODITIES, PRIVATE EQUITY"
2012220,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,1,4,0,8,0,1,19,0,2,0,""
2012242,,,,,,,,,,,,,,,,,,,,,,,,,"",51,2,3,1,0,1,0,0,24,0,18,0,""
2012223,,,,,,,,,,,,,,,,,,,,,,,,,"",33,0,1,1,0,1,0,0,62,0,2,0,""
2012245,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,0,0,0,0,0,0,80,6,9,0,""
2012254,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2012142,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,33,2,0,0,0,0,45,0,8,2,"ANNUITES, GOLD ETFS, ALTERNATIVE INVESTMENTS"
2012283,,,,,,,,,,,,,,,,,,,,,,,,,"",5,4,1,1,0,0,0,0,75,0,8,6,"SPECIAL ASSETS; NOTE; CDS"
1992775,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,1,0,0,0,0,8,91,"CLO DEBT; NON-AGENCY MBS BOND; TERM LOAN; DIVIDEND ACCRUAL; UNCALLED CAPITAL"
2012311,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2012278,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2010434,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2011803,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,96,0,1,0,""
2012345,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,17,4,0,2,1,10,28,18,4,0,""
2012376,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,0,1,0,0,0,0,83,0,3,0,""
2012387,,,,,,,,,,,,,,,,,,,,,,,,,"",83,0,0,3,0,0,0,0,0,0,14,0,""
2008460,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
