"FilingID","ReferenceID","CIK"
1968138,164211,1079817
1968138,164212,1742043
1968138,252213,1542162
1954418,356695,1995398
1962184,71366,1738728
1962184,162758,1738726
1962184,227410,765443
1962184,227413,1021223
1962184,227416,1591068
1962184,227418,19481
1962184,227420,78272
1962184,265856,1290668
1962184,322295,1512805
1962184,322296,1277372
1962184,356296,1387941
1936320,271779,1618824
1950347,242482,1700530
1944655,279030,1796935
1965054,83459,1279010
1965054,83460,1279012
1965054,83461,1086431
1965054,83462,819684
1965054,83462,867836
1965054,83463,1086433
1965054,83465,1056508
1965054,249705,1013143
1950890,361331,42352
1950890,361331,734700
1950890,361331,769993
1950890,361331,1958244
1950890,361340,1055957
1950890,361341,1229262
1950890,361342,1338312
1962666,36245,1086431
1962666,36246,867836
1962666,36246,819684
1962666,36247,1086433
1962666,36250,34985
1962666,36250,1645767
1962666,36370,1279010
1962666,58698,1056508
1962666,247862,1013143
1958412,100074,751448
1958412,100074,1303982
1958412,100074,87634
1958412,100077,884546
1958412,174261,1463807
1958412,222107,1789219
1958412,286382,1776551
1956120,85016,1347683
1956120,112659,842941
1949806,40706,1254859
1949806,61123,872873
1949806,81825,1553998
1949806,81827,1343498
1949806,81829,1528732
1949806,130561,1073894
1949806,174517,1725946
1949806,223649,928047
1949806,285544,1086888
1956081,356579,1523665
1956081,356580,1935808
1956081,356582,1610596
1956081,356584,1523663
1956081,356586,1936092
1956081,356589,1523664
1956081,356602,1593177
1956081,356605,1578580
1956081,390714,1935805
1957139,123268,1764034
1970322,346387,1090413
1949503,102169,764106
1943916,242448,1700530
1963529,264241,890203
1935429,349021,1570625
1953075,247206,1295438
1953075,247207,1439589
1953075,247208,1665594
1953075,247209,1678203
1919841,53846,1418294
1919841,133226,1522732
1919841,144427,1522733
1919841,284851,1418297
1919841,284879,1418293
1919841,373342,1359291
1919841,387572,886116
1948618,113451,1647491
1948618,219534,1713663
1948618,277993,1829169
1948618,319340,1865779
1948618,341668,2018312
1942623,381166,2032228
1959565,271878,1649451
1960243,272717,1821455
1960271,272717,1821455
1951724,49117,1460612
1951724,49118,1444874
1951724,49120,1081407
1951724,62376,201918
1951724,97546,1500767
1951724,242529,1700530
1957800,86730,1037728
1957800,106984,315032
1967277,376823,196602
1967277,376823,1966240
1967277,376924,1970774
1964537,312923,1055980
1964537,312924,936922
1964537,312924,936922
1964537,312925,1164157
1964537,316426,938165
1964537,316426,1052158
1967473,312923,1055980
1967473,312924,936922
1967473,312924,936922
1967473,312925,1164157
1967473,316426,938165
1967473,316426,1052158
1938041,310445,1303159
1959228,163666,9211
1959228,163666,810972
1946456,151899,1492133
1963955,143792,1582580
1930527,34694,1038001
1930527,34695,729057
1930527,38713,80887
1930527,38713,1455540
1930527,63173,946754
1930527,81005,53417
1930527,92211,1099635
1930527,92211,799091
1930527,92212,826433
1930527,92212,1423414
1930527,144989,777917
1930527,144990,1038509
1930527,144990,712622
1930527,322875,1316541
1951777,254473,1466052
1958252,254526,1466052
1965003,267562,753853
1950329,378751,1732008
1950329,378756,1845254
1950329,378757,1224324
1950329,378758,1093589
1950329,389071,1765768
1958675,345701,1900567
1930688,9345,946754
1930688,92199,1099635
1930688,92199,799091
1930688,236102,1038001
1930688,301541,1460092
1930688,301554,1324767
1930688,301560,1436789
1930688,301565,80887
1930688,301565,1455540
1930688,301570,1455701
1930688,302336,729057
1930688,303098,826433
1930688,303098,1423414
1930688,326350,1038509
1930688,326350,712622
1930688,326357,1845793
1958644,346503,1090413
1960187,374922,1624904
1960187,374929,1768831
1960187,374930,750108
1954772,384196,355379
1950210,195016,36644
1968157,86998,1671623
1960083,326971,80255
1960083,334363,1164688
1949315,27564,1304143
1949315,27572,1179124
1949315,61793,1376503
1949315,61795,1304145
1949315,61809,1376501
1949315,70421,932690
1949315,131824,1022437
1949315,142763,848027
1949315,240425,1167713
1949315,285012,1767619
1949315,372069,1506281
1949281,27026,130414
1949281,27029,1376503
1949281,28327,938772
1949281,30877,58056
1949281,56835,1376501
1949281,131688,1022437
1949281,135311,932690
1949281,136246,1304145
1949281,218876,1506281
1949281,240453,1167713
1966772,152840,1640762
1966772,152845,71110
1966772,152846,1230440
1966772,152849,1469000
1966772,243505,1531987
1949458,202863,867971
1949458,327406,1115419
1950129,10988,769734
1950129,10991,1218333
1950129,27312,798377
1950129,27312,1632078
1950129,27312,1318293
1950129,37811,1123380
1950129,37811,1170789
1950129,61162,1038620
1950129,127144,1280529
1950129,148191,9712
1950129,159129,1668604
1950129,371980,1020337
1951701,244546,1483308
1951701,277092,1801934
1951701,304493,1818345
1939503,274475,1019677
1939503,274478,1496894
1939503,274480,792326
1939503,274483,1596444
1939503,274489,1362495
1939503,274490,1466125
1939503,274492,1539503
1939503,274493,1728531
1939503,274494,1666792
1939503,274497,1549520
1939503,274502,1593800
1939503,274505,1675696
1939503,274534,1325447
1939503,274540,1678092
1939503,274546,1845724
1939503,274547,1456075
1939503,274551,1736669
1939503,274556,1739441
1939503,287137,1812870
1963493,145373,707605
1962097,390587,1158011
1939990,133494,1389016
1961840,291183,1964446
1961840,291328,1964353
1931267,228319,1454937
1955033,112330,1167609
1955033,112331,733076
1955033,116567,1030011
1955033,218249,1686077
1955033,218257,1798684
1955033,231056,1685040
1927768,20577,1191808
1954196,186661,1019677
1954196,186663,1496894
1954196,186674,792326
1954196,186675,1596444
1954196,186677,1362495
1954196,186678,1466125
1954196,186680,1539503
1954196,186682,1728531
1954196,186689,1549520
1954196,186698,1675696
1954196,186702,1736669
1954196,204750,1325447
1954196,221874,1678092
1954196,222413,1593800
1954196,238492,1845724
1954196,238494,1456075
1954196,259271,1739441
1954196,282881,1812870
1953886,69856,1019677
1953886,69858,1496894
1953886,69878,792326
1953886,74337,1362495
1953886,74338,1466125
1953886,85941,1539503
1953886,111370,1728531
1953886,140483,1593800
1953886,144920,1549520
1953886,149118,1675696
1953886,160172,1736669
1953886,204785,1325447
1953886,221820,1678092
1953886,239001,1845724
1953886,239005,1456075
1953886,259262,1739441
1953886,282923,1812870
1961450,336470,1512203
1961450,336564,1718034
1971379,292421,1034546
1959683,221053,1736669
1959683,221055,1549520
1959683,221057,792326
1959683,221062,1019677
1959683,221063,1675696
1959683,221069,1496894
1959683,221091,1596444
1959683,221104,1593800
1959683,221108,1539503
1959683,221118,1678092
1959683,221266,1362495
1959683,221267,1466125
1959683,221271,1325447
1959683,238380,1845724
1959683,238381,1456075
1959683,259457,1739441
1959683,282745,1812870
1959543,58441,1085538
1959543,307155,1542334
1959543,307156,1926446
1959543,307158,1926456
1959543,307159,1926313
1959543,307160,1616654
1959543,358643,737767
1959543,382269,1007444
1932079,359131,1335325
1933432,74480,94403
1933432,74480,948905
1933432,76799,1483835
1933432,345253,1135986
1959578,306960,737767
1959578,358589,1926446
1959578,358590,1926456
1959578,358591,1926313
1959578,358592,1616654
1959578,358595,1542334
1959578,358596,1085538
1959578,358597,1639071
1959578,382274,1007444
1959573,328070,1926446
1959573,328072,1616654
1959573,328082,1085538
1959573,328087,1926456
1959573,328089,1639071
1959573,358646,737767
1959573,372717,1926313
1959573,382258,1007444
1967441,270462,1781883
1966809,356909,1691932
1966809,356910,1691919
1966809,356911,1691917
1966809,356912,2056605
1935316,382419,1817174
1969140,379215,1697233
1934716,114025,91154
1934716,114025,315030
1945218,391350,796565
1964405,249562,1279010
1964405,249564,1279012
1964405,249565,1086431
1964405,249568,819684
1964405,249568,867836
1964405,249569,1086433
1964405,249575,1056508
1964405,249576,34985
1964405,249576,1645767
1949230,2511,108572
1949230,55476,1378434
1947026,53501,938772
1947026,53586,1179124
1947026,70409,1167714
1947026,131745,1022437
1947026,202989,1304143
1947026,203556,58056
1947026,218501,1767619
1947026,236985,1167713
1947026,303555,1498187
1947026,321547,1376501
1952953,230721,886982
1954999,311520,1843590
1938665,203667,1143565
1939537,226900,1581465
1955580,354205,1021223
1955580,354206,19481
1955580,354208,765443
1955580,354210,78272
1955580,354211,1591068
1955580,354214,1862664
1955580,354215,1587281
1955580,354217,1319111
1955580,354218,1738728
1955580,354219,1738726
1955580,354225,1290668
1955580,354226,1512805
1955580,354228,1277372
1961722,153126,1505817
1961722,222492,1351841
1961722,326583,1787206
1960141,84887,1485859
1938568,258238,72499
1938568,258238,941441
1938568,294886,69596
1938568,294886,1374169
1938568,322254,1549940
1938568,322267,1860935
1935772,8954,729057
1935772,8956,53417
1935772,8968,1038001
1935772,8969,946754
1935772,45230,1316541
1935772,92686,1099635
1935772,92686,799091
1935772,92687,826433
1935772,92687,1423414
1935772,94160,1436789
1935772,142691,777917
1935772,142735,1038509
1935772,142735,712622
1935772,294845,1455701
1960399,234944,1113951
1927152,295701,1010873
1927152,295703,13269
1966918,154082,1330763
1966918,215357,40729
1966918,301089,1527661
1953126,384365,1090413
1955133,105793,1512805
1955133,312646,1021223
1955133,312647,19481
1955133,312714,765443
1955133,312716,78272
1955133,312718,1591068
1955133,312724,1862664
1955133,312729,1587281
1955133,312731,1319111
1955133,312732,1738728
1955133,312733,1738726
1955133,312736,1290668
1955133,355129,1387941
1971851,5661,19481
1971851,25096,1021223
1971851,77498,1591068
1971851,126446,78272
1971851,186630,1587281
1971851,231833,1319111
1971851,231834,1738728
1971851,231835,1738726
1971851,257175,12906668
1971851,294283,182664
1971851,318114,1512805
1971851,318117,1277372
1971851,355364,1387941
1931903,233444,1453720
1931903,234653,9211
1931903,234653,810972
1941797,313745,1604488
1962316,76681,1629539
1962316,76683,35368
1962316,76683,908564
1962316,76688,715091
1962316,76689,1385494
1962316,76698,1133702
1962316,76698,356628
1962316,76698,990651
1962316,76698,1299044
1962316,76698,1161971
1962316,76704,1112436
1962316,76706,1026420
1962316,76706,215826
1962316,76715,1385495
1962316,116267,278082
1962316,116276,783343
1962316,121221,1419454
1962316,155861,1601774
1962316,169881,1609177
1965435,109103,877338
1940156,35178,919361
1940156,35185,1229262
1940156,35186,1958244
1940156,35186,769993
1940156,35186,734700
1940156,35186,42352
1940156,35361,932517
1960954,153379,860644
1960954,177530,1633911
1960954,215552,1697267
1960954,388838,328513
1960954,388839,328587
1960954,388842,2035339
1960954,388843,2035341
1958702,378382,1505183
1958702,378383,1312988
1972032,35178,919361
1972032,35185,1229262
1972032,35186,1958244
1972032,35186,769993
1972032,35186,734700
1972032,35186,42352
1972032,35361,932517
1945139,308963,1385495
1945139,308964,278082
1945139,308965,1419454
1945139,308967,1385494
1945139,308970,783343
1945139,308973,1630052
1945139,308975,35368
1945139,308975,908564
1945139,308976,715091
1945139,308978,1112436
1945139,308997,1629539
1945139,309009,1601774
1945139,309010,1609177
1945139,309011,1133702
1945139,309011,356628
1945139,309011,990651
1945139,309011,1299044
1945139,309011,1161971
1945139,309012,1026420
1945139,309012,215826
1966167,358749,1827843
1966167,358750,1332638
1966167,358751,1826530
1940240,49547,1019677
1940240,49551,1496894
1940240,62495,792326
1940240,70652,1596444
1940240,70934,1362495
1940240,70935,1466125
1940240,86120,1539503
1940240,100804,1728531
1940240,143163,15938
1940240,149166,1675696
1940240,203387,1325447
1940240,218930,1678092
1940240,241483,1845724
1940240,241502,1456075
1962107,302099,1836399
1943758,246787,1375345
1937273,110058,1536360
1962339,106031,1571857
1970653,136407,1534177
1970653,175500,1359291
1970653,282823,1404783
1970653,282890,1522733
1970653,282891,1522732
1970653,303292,1790614
1970653,303300,1230210
1970653,373939,1076598
1970653,373942,877781
1970653,373955,1027817
1970653,385993,886116
1950762,31155,1320616
1950762,38807,61916
1950762,40692,1034182
1950762,40693,1230788
1950762,63960,872873
1950762,80693,1553998
1950762,91131,1343498
1950762,120143,928047
1949351,89743,932690
1949351,132406,1022437
1949351,205276,1179124
1949351,205405,58056
1949351,370459,938772
1950342,94070,1128452
1950342,94071,870481
1950342,94073,1824864
1950342,94074,1407656
1950342,94074,1131154
1950342,94077,1113957
1950342,94078,1224696
1950342,94081,1202045
1950342,94091,20430
1950342,114522,205021
1950342,114524,102786
1950342,271323,728889
1951002,95441,1477338
1951002,125794,1380935
1951002,127846,1504317
1951002,244775,1650425
1951002,266616,1893401
1955964,95441,1477338
1955964,125794,1380935
1955964,127846,1504317
1955964,244775,1650425
1955964,266616,1893401
1956516,85502,949738
1956516,85503,99547
1959225,143658,1563782
1959225,169278,1859892
1950762,123100,1073894
1950762,128439,1086888
1950762,131602,1528732
1945649,204028,1739040
1945649,225623,1738658
1945649,236679,895172
1945649,244379,1739036
1945649,264015,1786817
1945649,264021,1786921
1945649,264029,1786917
1945649,264032,1786905
1945649,282892,1767212
1945649,282897,1797224
1972000,281467,1043187
1939945,22072,1358504
1939945,22083,1230193
1939945,265857,886116
1939945,282880,1230204
1939945,301160,1522732
1939945,368215,1790614
1939945,368273,932859
1972168,1493,1843723
1972168,25147,85816
1972168,45526,828653
1972168,55074,2054948
1972168,55079,1097249
1972168,55081,1021905
1972168,55082,2054951
1972168,55084,1097248
1972168,80065,2054945
1972168,112800,400007
1958402,172136,1523665
1958402,172141,1578580
1958402,360405,1513381
1972221,301744,355379
1957921,308347,1907666
1957921,308349,914898
1957921,308360,71637
1957921,308363,1966036
1957921,308364,61227
1957921,308365,1133639
1957921,308369,1537014
1957921,308372,1033244
1957921,308373,727136
1957921,308374,71633
1957921,308408,1606720
1957921,317894,1845268
1957921,366008,1993645
1955884,102933,1656876
1955884,140345,1843996
1953376,4539,1580862
1953376,4620,1455270
1953376,73874,1581450
1953376,321939,1140465
1971968,21649,1167557
1971968,21649,1061303
1969315,344226,1419999
1962962,316837,1616070
1934978,24805,1145619
1934978,24806,310695
1967972,150360,1250731
1967972,177459,1483350
1970881,107478,1416749
1969387,272142,1543160
1969387,284129,1825711
1969387,302971,1132573
1969387,338540,1622583
1969387,338541,1638580
1927131,272926,1373422
1927131,272930,1473517
1927131,282440,149443
1927131,349209,1548916
1927131,368571,1546408
1955391,300764,1568131
1970389,102169,764106
1951875,103225,1414561
1951875,103231,1617563
1951875,103232,1617558
1951875,103236,1622527
1951875,103237,1403343
1951875,142184,1678774
1951875,142187,1540167
1951875,145043,1554853
1951875,172127,1554852
1951875,172130,1608114
1951875,172132,1774123
1951875,204662,1672765
1951875,204663,1722309
1951875,204664,1722306
1951875,204669,1912644
1951875,216625,1767537
1951875,216632,1688810
1951875,225692,1767538
1951875,240349,1767533
1951875,240351,1767534
1951875,240352,1813791
1951875,240353,1813792
1951875,240354,1710216
1951875,242579,1635320
1951875,242581,1555729
1951875,265867,1813787
1951875,283546,1813785
1951875,366446,1658820
1924137,372782,1126328
1924137,373960,1046029
1972428,102169,764106
1972468,233857,1580448
1949225,171562,1790480
1956444,167128,1714043
1956444,167129,1348135
1932791,152675,1625292
1956711,354069,1092203
1956090,384760,1507673
1942085,249532,1279010
1942085,249534,1279012
1942085,249535,1086431
1942085,249538,1086433
1942085,249540,34985
1942085,249540,1645767
1942085,249541,1056508
1942085,249546,819684
1942085,249546,867836
1933424,214567,94403
1933424,214567,948905
1933424,214831,1483835
1933424,214832,1442676
1933424,214836,1324943
1933424,345377,1135986
1954216,64044,1115419
1965481,107974,1845075
1954849,229474,1502360
1954849,229480,1695346
1954849,229485,1488328
1954849,229766,1695946
1972802,137016,1633866
1972802,137021,1633863
1972802,137024,846087
1972802,394637,1480302
1966889,153278,1633312
1967756,247859,1763689
1937965,3016,1503764
1937965,3020,782124
1937965,3020,1362244
1937965,32723,1362941
1937965,35386,1099485
1937965,98249,1068829
1937965,125119,835271
1937965,158368,614285
1937965,158368,1062592
1937965,226355,1657968
1937965,302128,822378
1937965,345840,919185
1937965,371967,1387526
1972700,226931,1633863
1972700,226932,1633866
1972700,226934,1633865
1972700,226937,846087
1972700,394589,1480302
1961702,10712,741611
1961702,10712,928121
1961702,10712,1173475
1961702,10712,1363391
1961702,48483,919185
1961702,74309,1362244
1961702,74309,782124
1961702,125343,835271
1954043,299803,1614331
1964054,103662,1056529
1964856,194015,810972
1964856,194015,9211
1964856,350116,1442181
1954633,7854,1824864
1954633,7856,20430
1954633,7857,1128452
1954633,7858,870481
1954633,48306,1407656
1954633,48306,1131154
1954633,66137,1224696
1954633,66138,1202045
1954633,98442,205021
1954633,98443,1088928
1954633,98444,102786
1954633,283739,728889
1945178,26558,924171
1955457,80608,1606779
1955457,80616,225602
1955457,80616,1306394
1955457,116831,1898590
1955457,121754,1103653
1955457,121757,924777
1955457,219098,1624302
1955457,257683,1568131
1955457,298237,930012
1959770,230721,886982
1951272,377085,1167303
1951272,377085,1003991
1951272,377086,1280782
1951272,377110,1512586
1951272,377111,885730
1951272,377113,1425852
1951272,377116,1009953
1951272,377117,791185
1965014,150930,810972
1965014,150930,9211
1965014,349985,1442181
1963870,68319,810972
1963870,68319,9211
1963870,349939,1442181
1940492,90086,1577929
1940492,90089,1455270
1940492,90095,1578695
1940492,90100,1581450
1965030,77523,810972
1965030,77523,9211
1965030,349492,1442181
1954925,385472,1823393
1958378,274516,719068
1958378,290257,1005441
1962219,325327,1859249
1950470,117391,1537455
1950470,117402,1374246
1950470,117403,1133918
1950470,117405,1447940
1950470,117406,1611355
1950470,117407,1552459
1950470,117408,1611362
1950470,119670,1537530
1950470,145641,1611397
1950470,175937,1611388
1950470,175938,1742979
1950470,206439,1742978
1950470,208924,1743989
1950470,263394,1767303
1950470,263396,1743276
1950470,263398,1743302
1950470,297903,1836414
1950470,297904,1836402
1950470,297906,1836399
1950470,297908,1966177
1950470,319148,1913045
1950470,346291,1920752
1950470,346292,1920723
1950470,346293,1920709
1950470,346294,1943734
1950470,346295,1943839
1950470,369124,1848806
1950470,369125,1611405
1969012,203244,1660684
1969012,304670,1803809
1969012,304673,1803805
1969012,304676,1803806
1957537,382297,1926313
1957537,382299,1926446
1957537,382301,737767
1957537,382302,1616654
1957537,382304,1639071
1957537,382305,1085538
1957537,382306,1926456
1957537,382308,1542334
1973918,232868,1640762
1973918,232870,71110
1973918,232871,1469000
1973918,232872,1603422
1973918,232873,1230440
1966025,53186,938772
1966025,53188,1304145
1966025,53226,1304143
1966025,204451,1376503
1966025,204455,1022437
1966025,237821,1179124
1966025,264560,1167713
1966025,285112,1767619
1963583,90716,80255
1963583,90719,2056953
1946924,245748,2046794
1951077,154891,1465458
1951077,172361,1305238
1951077,172363,1444116
1951077,172364,1495383
1951077,172366,1305243
1951077,172367,1444112
1951077,172368,1614686
1951077,174695,1305240
1951077,174696,1444117
1951077,174698,1495385
1967703,391439,1917618
1963601,235587,80255
1963601,235590,2056953
1963616,90711,80255
1963616,90714,2056953
1970826,159457,1537014
1972376,66849,30163
1972376,66864,1462006
1972376,66877,1318579
1972376,125872,813905
1972376,126423,1674787
1972376,126436,216543
1972376,126481,1354368
1960745,241853,1213310
1961454,264187,176653
1961454,287123,1766516
1961454,301969,1668027
1961454,301970,1832109
1950167,264894,9712
1950167,340702,1668604
1950167,351996,1020337
1950167,368625,1094589
1950167,368628,1126328
1947100,6942,117912
1947100,201816,938772
1947100,201816,1053294
1947100,205018,1498187
1947100,226552,1022437
1947100,238771,1304143
1947100,264144,1167713
1947100,283001,1506281
1947062,53186,938772
1947062,53188,1304145
1947062,53226,1304143
1947062,204451,1376503
1947062,204455,1022437
1947062,237821,1179124
1947062,264560,1167713
1947062,285112,1767619
1955875,139573,1893778
1950180,164718,860644
1950180,215587,285721
1950180,387988,2035339
1950180,387989,2035341
1957940,368675,1640967
1944029,144016,913239
1944029,144016,1581794
1943971,243959,1689151
1942893,116233,1350877
1959867,242052,1778512
1952091,212428,1071060
1952091,212429,1546587
1941474,69180,1549275
1966408,304599,1359291
1966408,323113,1027817
1966408,323124,877781
1966408,323154,1076598
1966354,383010,1102598
1944627,59314,1418294
1944627,59318,1404783
1944627,131170,1418297
1944627,285881,1522733
1944627,285883,1522732
1944627,285903,1418293
1944627,345347,1790614
1944627,371535,1457496
1944627,373364,1359291
1944627,387582,886116
1943245,291596,1232739
1943245,291599,86298
1943245,291604,1232744
1943245,291605,1543099
1943245,291606,727892
1943245,291607,351106
1943245,291608,1347882
1943245,291609,908733
1943245,291613,1233991
1955040,291579,1738726
1955040,291580,765443
1955040,291581,1021223
1955040,291587,1738728
1955040,291588,1290668
1955040,291589,1591068
1955040,291590,1587281
1955040,291595,1319111
1955040,291598,19481
1955040,291601,78272
1955040,325916,1512805
1955040,325921,1277372
1955040,355354,1387941
1962273,10649,1573575
1962273,173607,1014778
1962273,173608,73979
1962273,173624,73980
1943650,104346,750108
1943650,260298,1768831
1934073,234091,1814126
1946041,236568,1518768
1946041,236568,1518768
1952959,30974,1115419
1967747,105948,1112443
1967747,105950,1292425
1967747,105953,1775371
1967747,204184,2021132
1967747,204499,1165407
1967747,283699,2021130
1930714,3738,729057
1930714,3741,53417
1930714,3749,946754
1930714,3756,80887
1930714,3756,1455540
1930714,34614,1436789
1930714,92223,1099635
1930714,92223,799091
1930714,92224,826433
1930714,92224,1423414
1930714,144983,777917
1930714,144986,1038509
1930714,144986,712622
1930714,169188,1455701
1930714,322906,1845793
1960067,60228,205021
1960067,63175,1824864
1960067,63187,20430
1960067,63191,1128452
1960067,63193,870481
1960067,63199,1113957
1960067,71016,1202045
1960067,93711,1088928
1960067,93713,1407656
1960067,93713,1131154
1958343,361652,1473517
1958343,361654,1494443
1958343,361657,1373442
1971248,383227,1921510
1971248,383231,2053573
1971248,383239,1766246
1971248,383242,1766248
1971248,383265,1922472
1971248,383267,1668630
1971248,383276,2053572
1971248,383851,1655997
