"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
1996376,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1996947,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1983309,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,2,0,0,0,0,0,83,0,4,0,""
1996951,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,5,0,0,0,0,0,82,0,3,0,""
1995391,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,12,0,0,0,0,1,44,0,17,0,""
1996866,,,,,,,,,,,,,,,,,,,,,,,,,"",58,0,0,3,0,0,0,0,38,0,1,0,""
1996343,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996961,28,29,0,0,1,1,0,0,0,0,2,1,0,0,0,0,60,60,0,1,9,8,0,0,"",,,,,,,,,,,,,""
1996952,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,100,0,""
1996663,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,1,1,0,0,0,0,34,0,8,1,"VARIABLE ANNUITY SUBACCOUNTS"
1996972,,,,,,,,,,,,,,,,,,,,,,,,,"",41,6,0,0,0,1,0,0,48,0,5,0,""
1996987,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,0,0,0,0,0,0,34,0,3,0,""
1996993,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,1,1,0,2,0,1,42,0,4,4,"ANNUITIES, 529S"
1997021,,,,,,,,,,,,,,,,,,,,,,,,,"",36,0,8,1,0,1,0,0,42,0,12,0,""
1997028,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,1,7,0,0,0,0,55,13,8,0,""
1992875,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,0,0,3,0,""
1996885,,,,,,,,,,,,,,,,,,,,,,,,,"",72,0,0,0,0,1,0,0,27,0,0,0,""
1997091,,,,,,,,,,,,,,,,,,,,,,,,,"",89,0,0,11,0,0,0,0,0,0,0,0,""
1997086,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,2,1,0,9,0,0,0,0,13,1,"REAL ESTATE AND LAND"
1997107,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,0,0,0,0,0,0,66,0,8,0,""
1997114,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,0,0,0,0,0,0,55,0,0,0,""
1997115,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,100,0,0,""
1993868,,,,,,,,,,,,,,,,,,,,,,,,,"",73,27,0,0,0,0,0,0,0,0,0,0,""
1988744,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996790,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1997143,,,,,,,,,,,,,,,,,,,,,,,,,"",87,1,1,1,0,1,0,0,6,0,3,0,""
1995923,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,2,0,0,0,0,0,96,0,1,0,""
1998226,,,,,,,,,,,,,,,,,,,,,,,,,"",50,0,3,1,0,0,0,26,13,0,7,0,""
1994513,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,1,0,0,0,0,0,68,0,11,0,""
1989752,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996846,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,0,0,0,0,4,18,0,0,40,0,""
1998316,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1988742,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998332,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,1,0,0,5,0,0,29,0,5,0,""
1998335,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,0,0,0,0,0,0,84,0,0,0,""
1979592,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998360,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996321,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998384,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,0,0,0,2,0,0,28,0,8,2,"VARIABLE ANNUITY (VA)"
1998393,,,,,,,,,,,,,,,,,,,,,,,,,"",23,28,1,47,0,0,0,0,0,0,1,0,""
1998396,,,,,,,,,,,,,,,,,,,,,,,,,"",26,2,11,2,0,0,0,0,60,0,0,0,""
1964940,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,19,6,0,1,0,0,18,0,4,0,""
1998445,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,0,0,0,0,0,0,94,0,2,0,""
1994721,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998447,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,0,3,0,1,0,0,67,0,18,0,""
1997695,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996114,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,2,13,0,0,0,0,55,4,5,0,""
1998477,,,,,,,,,,,,,,,,,,,,,,,,,"",9,9,2,1,0,1,0,0,65,0,14,0,""
1998527,,,,,,,,,,,,,,,,,,,,,,,,,"",72,0,0,0,0,0,0,0,26,0,2,0,""
1999281,70,70,1,1,3,3,5,5,0,0,2,2,0,0,0,0,13,12,0,0,3,3,3,4,"PARTNERSHIPS AND OTHER ASSETS",,,,,,,,,,,,,""
1998222,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,0,0,0,1,0,0,78,0,3,0,""
1982757,,,,,,,,,,,,,,,,,,,,,,,,,"",25,0,0,2,0,0,0,0,72,1,0,0,""
1997816,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,100,0,0,""
1999319,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,0,0,0,0,0,0,10,0,8,2,"VARIOUS"
1999080,,,,,,,,,,,,,,,,,,,,,,,,,"",96,0,1,0,0,2,0,0,0,0,1,0,""
1995100,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,1,0,0,0,0,0,59,0,3,0,""
1995933,,,,,,,,,,,,,,,,,,,,,,,,,"",73,0,2,0,0,5,0,0,0,15,3,2,"PRIVATE FUND"
1999053,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,100,0,0,""
1999355,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,3,0,0,0,0,0,0,0,17,0,""
1983033,,,,,,,,,,,,,,,,,,,,,,,,,"",77,0,1,6,0,1,0,0,10,0,5,0,""
1999363,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,0,0,0,0,0,0,0,0,10,5,"ALTERNATIVE INVESTMENTS"
1997919,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,1,0,0,0,2,0,88,0,4,0,""
1999391,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,0,0,0,0,0,0,23,0,2,1,"529 PLANS"
1999412,,,,,,,,,,,,,,,,,,,,,,,,,"",28,0,0,0,21,18,0,0,0,0,19,14,"PRECIOUS METALS, ALTERNATIVES, ETC."
1999408,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1998211,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,3,0,0,0,0,0,65,1,6,2,"ASSET TYPE 'OTHER' INCLUDES DIGITAL ASSETS - BITCOIN, ETHER, AND OTHER DIGITAL ASSETS"
1999458,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,5,2,0,0,0,0,24,0,2,0,""
1992008,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,0,0,0,0,0,0,46,0,9,8,"ALTERNATIVE INVESTMENTS, REITS, MASTER LIMITED PARTNERSHIPS, STRUCTURED PRODUCTS AND VARIABLE ANNUITIES"
1998668,,,,,,,,,,,,,,,,,,,,,,,,,"",55,11,1,1,0,0,0,0,4,1,25,2,"PRIVATE PLACEMENTS, OTHER ALTERNATIVE INVESTMENTS, MUTUAL FUNDS."
1975319,,,,,,,,,,,,,,,,,,,,,,,,,"",66,0,3,0,0,3,4,0,10,0,11,3,"ALTERNATIVE INVESTMENTS AND LIMITED PARTNERSHIPS"
1998695,,,,,,,,,,,,,,,,,,,,,,,,,"",46,17,1,2,0,1,0,0,29,0,4,0,""
1999484,,,,,,,,,,,,,,,,,,,,,,,,,"",27,0,0,0,0,0,0,0,72,0,1,0,""
1999496,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,0,0,0,3,0,0,69,0,20,0,""
1999493,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,75,0,0,4,2,0,4,10,2,0,""
1998626,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,0,1,0,0,0,0,81,0,9,1,"ANNUITIES"
1995671,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,0,0,0,0,0,0,8,0,2,0,""
1995938,37,37,1,1,4,4,6,6,0,0,2,2,1,1,0,0,16,16,29,29,4,4,0,0,"",,,,,,,,,,,,,""
1995944,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995822,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1995936,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995680,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995947,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1989769,,,,,,,,,,,,,,,,,,,,,,,,,"",54,0,1,0,0,2,0,0,25,0,15,3,"VARIABLE ANNUITIES"
1995968,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,0,0,0,0,0,0,33,0,4,0,""
1995978,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,0,1,0,1,0,0,44,0,7,0,""
1995987,,,,,,,,,,,,,,,,,,,,,,,,,"",76,0,1,1,0,0,0,0,13,6,2,1,"NON TRADED REITS, INTERVAL FUNDS, FIXED ANNUITIES, CRYPTOCURRENCIES"
1995994,15,16,0,0,2,1,2,1,0,0,0,0,0,0,0,0,72,71,3,2,5,8,0,0,"",,,,,,,,,,,,,""
1994253,,,,,,,,,,,,,,,,,,,,,,,,,"",78,0,0,0,0,0,0,0,17,0,5,0,""
1996022,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1991712,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,0,0,0,0,0,0,2,0,7,1,"PRIVATE PLACEMENTS, REITS"
1996047,28,25,1,1,2,2,12,12,0,0,0,0,0,0,0,0,45,33,0,0,11,11,0,12,"ALTERNATIVE INVESTMENTS",,,,,,,,,,,,,""
1995847,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996089,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,3,0,0,2,0,0,71,0,3,0,""
1998959,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999024,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,87,0,13,0,""
1998731,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,0,0,0,1,0,0,69,0,1,0,""
1990155,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998676,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999101,,,,,,,,,,,,,,,,,,,,,,,,,"",92,0,1,1,0,1,0,0,2,0,3,0,""
1999110,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1992581,,,,,,,,,,,,,,,,,,,,,,,,,"",39,0,12,0,0,4,0,0,36,0,9,0,""
1987900,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999142,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1975529,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,0,0,0,0,0,0,68,1,8,1,"VARIABLE ANNUITIES"
1997838,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,0,0,0,0,0,0,44,0,9,0,""
1999172,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,0,0,0,0,0,0,0,0,20,0,""
1999228,,,,,,,,,,,,,,,,,,,,,,,,,"",25,0,0,0,0,0,0,0,0,0,75,0,""
1998483,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998507,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,0,0,0,0,0,0,98,0,2,0,""
1998517,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998454,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,2,1,0,1,0,0,74,1,5,0,""
1998190,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998561,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1997564,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,1,4,0,1,0,1,45,3,6,0,""
1988225,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,6,2,0,2,0,0,54,0,3,16,"STRUCTURED NOTES"
1994798,,,,,,,,,,,,,,,,,,,,,,,,,"",0,4,0,0,0,0,0,0,0,0,3,93,"BANK LOANS AND UNCALLED CAPITAL"
1993229,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996461,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,0,10,0,8,0,0,49,0,21,0,""
1999240,0,2,0,0,12,11,15,15,0,0,6,6,0,0,0,0,66,65,0,0,0,0,0,0,"",,,,,,,,,,,,,""
2000393,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1979368,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000145,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000698,,,,,,,,,,,,,,,,,,,,,,,,,"",34,0,3,6,0,12,0,0,38,0,7,0,""
1999507,,,,,,,,,,,,,,,,,,,,,,,,,"",66,1,2,2,0,2,0,0,21,0,9,0,""
1999132,,,,,,,,,,,,,,,,,,,,,,,,,"",53,1,4,0,0,0,0,0,36,0,6,0,""
1999474,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1993401,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,2,0,1,0,0,24,0,3,0,""
1999521,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1999004,48,46,0,0,9,9,0,0,31,32,5,5,0,0,0,0,1,1,5,4,2,2,0,0,"",,,,,,,,,,,,,""
2000320,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999543,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000716,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,1,0,2,7,0,0,0,3,11,21,"PHYSICAL PRECIOUS METALS CRYPTOCURRENCY"
2000725,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
2000240,78,73,0,0,6,7,0,0,4,6,0,0,0,0,10,13,0,0,0,0,0,0,1,1,"CASH COLLATERAL AND ASSET BACKED SECURITIES",,,,,,,,,,,,,""
2000731,,,,,,,,,,,,,,,,,,,,,,,,,"",85,0,0,0,0,0,0,0,0,0,10,5,"ALTERNATIVE INVESTMENTS"
1999394,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999440,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,34,3,0,2,0,0,0,0,9,0,""
1973439,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000740,62,62,1,1,1,1,1,1,0,0,3,3,0,0,0,0,12,12,14,14,6,6,0,0,"",,,,,,,,,,,,,""
2000743,31,34,10,10,2,2,2,2,0,0,1,1,1,1,0,0,37,37,1,1,6,5,9,8,"VARIABLE ANNUITIES, STRUCTURED PRODUCTS/ALTERNATIVE INVESTMENTS",,,,,,,,,,,,,""
2000464,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998346,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,0,0,3,0,""
1979704,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,0,0,0,0,0,0,89,0,4,0,""
2000754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,22,22,0,0,"",,,,,,,,,,,,,""
2000753,,,,,,,,,,,,,,,,,,,,,,,,,"",33,0,2,0,0,0,0,0,53,0,12,0,""
2000686,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,7,1,0,0,0,0,13,0,3,1,"BANK ISSUED CD'S"
1998018,,,,,,,,,,,,,,,,,,,,,,,,,"",78,0,0,0,0,0,0,11,7,4,1,0,""
2000751,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999180,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,1,1,0,0,0,0,86,0,6,0,""
2000766,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,0,0,0,0,0,0,0,94,2,0,""
2000762,,,,,,,,,,,,,,,,,,,,,,,,,"",17,0,0,0,0,1,0,0,74,0,5,1,"ANNUITIES, INSURANCE"
2000247,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,0,0,0,0,0,0,57,0,2,3,"ASSETS MANAGED BY THIRD-PARTY MANAGERS"
1999430,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000723,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,79,0,0,1,1,0,0,"",,,,,,,,,,,,,""
2000761,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"CANTERBURY'S CONSULTING AND ADVISORY SERVICES INCLUDE THE SELECTION OF THIRD-PARTY MONEY MANAGERS THAT ULTIMATELY SELECT AND MANAGE THE VARIOUS UNDERLYING ASSET CATEGORIES AS DESCRIBED ABOVE."
2000781,7,7,0,0,2,2,79,78,0,0,6,6,0,0,0,0,3,3,0,0,3,4,0,0,"",,,,,,,,,,,,,""
1996096,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,95,0,2,0,""
1992445,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995740,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,2,0,0,33,0,1,0,0,0,0,""
1990357,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1996171,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,88,1,10,0,""
1981296,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,99,0,0,0,0,0,0,0,0,1,"MIXED PERCENT OF SOVEREIGN BONDS TOTALING .02% OF TOTAL ASSETS."
1995623,,,,,,,,,,,,,,,,,,,,,,,,,"",78,0,0,0,4,8,4,0,0,0,5,0,""
1997023,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1987113,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995313,,,,,,,,,,,,,,,,,,,,,,,,,"",63,22,0,0,0,0,0,15,0,0,0,0,""
1998409,85,89,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,"ASSET BACKED SECURITIES",,,,,,,,,,,,,""
1998498,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,7,87,0,0,0,4,0,""
1998648,,,,,,,,,,,,,,,,,,,,,,,,,"",15,1,22,0,0,5,0,1,0,22,20,8,"DUE FROM BROKER/RECEIVABLE FOR INVESTMENT SOLD/OTHER PREPAID AMOUNTS"
1998030,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1994801,,,,,,,,,,,,,,,,,,,,,,,,,"",43,0,7,3,0,4,0,0,37,0,6,0,""
1995032,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,2,2,0,3,1,0,32,0,8,0,""
1998423,54,55,0,0,3,3,0,0,5,5,18,16,4,3,1,1,4,4,6,6,5,3,1,1,"OTHER",,,,,,,,,,,,,""
1998659,,,,,,,,,,,,,,,,,,,,,,,,,"",57,2,3,2,0,1,1,1,26,1,6,0,""
1995058,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998421,69,70,0,0,1,1,0,0,1,1,19,20,2,1,1,1,1,0,0,0,1,0,5,5,"OTHER",,,,,,,,,,,,,""
1998419,6,6,0,0,19,17,17,16,0,0,13,14,35,39,0,0,1,1,0,0,4,5,4,3,"ASSET BACKED SECURITIES, COLLATERALIZED LOAN OBLIGATIONS (CLOS), COLLATERALIZED MORTGAGES, COMMERCIAL MORTGAGE BACKED SECURITIES (CMBS), LOAN PARTICIPATIONS",,,,,,,,,,,,,""
1998693,,,,,,,,,,,,,,,,,,,,,,,,,"",48,0,10,2,0,0,0,0,24,0,5,11,"ALTERNATIVE INVESTMENTS/LP"
1998707,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998719,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,0,1,0,0,0,0,68,0,5,0,""
1998887,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1994990,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998578,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,0,2,0,0,0,0,64,1,3,4,"DERIVATIVES, INVESTMENT GRADE CORPORATE BONDS, U.S. GOVERNMENT AGENCY BONDS, AND SOVEREIGN BONDS."
1998914,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,0,1,0,0,0,0,68,0,7,1,"OPTIONS, LIMITED PARTNERSHIPS, WARRANTS/RIGHTS"
1998938,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,3,91,4,0,""
1998942,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,12,3,0,1,0,1,43,1,16,2,"ANNUITIES"
1998946,,,,,,,,,,,,,,,,,,,,,,,,,"",87,0,0,0,1,6,0,0,0,0,6,0,""
1998572,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1998995,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,1,1,0,7,1,1,13,1,11,5,"INCLUDES ALTERNATIVES, 401K BALANCE, BROKERED CDS AND FIDELITY CHARITABLE FUNDS WHICH ARE NOT MARKETABLE SECURITIES"
1998169,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,0,0,0,0,0,0,1,0,2,0,""
1995502,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,1,1,0,5,0,0,77,1,3,0,""
1993599,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,97,0,0,0,2,0,""
1995744,,,,,,,,,,,,,,,,,,,,,,,,,"",35,2,11,8,0,0,1,0,29,0,12,0,""
1995874,,,,,,,,,,,,,,,,,,,,,,,,,"",38,2,2,1,0,0,0,0,43,0,6,8,"VARIABLE ANNUITIES AND ALTERNATIVE ASSETS"
1995949,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,4,0,0,0,0,0,38,1,10,0,""
1995953,,,,,,,,,,,,,,,,,,,,,,,,,"",31,0,20,1,1,41,1,0,2,0,3,0,""
1995955,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995956,,,,,,,,,,,,,,,,,,,,,,,,,"",55,4,0,0,0,5,0,0,34,0,1,0,""
1999177,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,1,0,0,0,0,0,4,0,""
2000394,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,85,9,4,0,""
1997574,,,,,,,,,,,,,,,,,,,,,,,,,"",93,4,0,0,0,0,0,0,0,0,2,1,"MUTUAL FUNDS AND DEBT SECURITIES"
1996856,,,,,,,,,,,,,,,,,,,,,,,,,"",17,4,0,0,1,5,0,0,0,8,0,65,"INDIAN MUTUAL FUNDS AND MATURED HOLDINGS"
2000508,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,92,0,6,0,""
1999913,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1997373,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,2,0,0,0,0,0,37,0,1,0,""
2000585,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,5,0,0,80,0,0,5,0,3,0,""
2000677,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1997466,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"AUM MANAGED BY THIRD PARTY ADVISERS."
1999366,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000885,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,4,6,0,1,1,0,42,0,8,0,""
1999030,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000494,,,,,,,,,,,,,,,,,,,,,,,,,"",13,78,0,0,0,0,0,0,0,0,9,0,""
1999558,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,0,0,0,7,3,0,0,0,2,0,""
1995894,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000932,,,,,,,,,,,,,,,,,,,,,,,,,"",36,0,1,1,0,1,0,0,49,0,8,4,"ALTERNATIVE INVESTMENTS INSURANCE"
2000953,,,,,,,,,,,,,,,,,,,,,,,,,"",54,0,1,0,0,0,0,0,41,0,3,0,""
2000958,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2000366,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,7,0,0,0,0,0,1,60,8,0,""
2000976,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,17,0,0,15,1,0,0,0,3,0,""
2000989,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,0,0,0,2,0,1,79,0,1,0,""
1999886,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2001017,,,,,,,,,,,,,,,,,,,,,,,,,"",72,0,1,2,0,1,0,0,8,1,9,5,"PRIVATE PLACEMENTS"
1991678,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
