"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1999840,361575,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1999840,307264,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1999840,307274,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1999840,307277,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1999840,260627,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1999840,252496,"ANDBANK ASSET MANAGEMENT LUXEMBOURG","",
1999840,260566,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1999840,260519,"TIKEHAU INVESTMENT MANAGEMENT","802-120539",313036
1995982,45205,"DBRE GLOBAL REAL ESTATE MANAGEMENT 1B, LTD","",
1988032,191686,"MACQUARIE INFRASTRUCTURE AND REAL ASSETS (EUROPE) LIMITED","802-76319",163161
1988032,268903,"MACQUARIE ASSET MANAGEMENT EUROPE S.A R.L.","",
1988032,364985,"MACQUARIE ASSET MANAGEMENT EUROPE S.A R.L.","",
2000972,362717,"SALI FUND SERVICES","801-61702",124235
2000972,246179,"SALI FUND SERVICES","801-61702",124235
2000972,246178,"SALI FUND SERVICES","801-61702",124235
1998423,480512,"MSIM FUND MANAGEMENT (IRELAND) LIMITED","",
1998423,480465,"MSIM FUND MANAGEMENT (IRELAND) LIMITED","",
1998815,216340,"AIC MANAGEMENT COMPANY LLC","",
1998815,250909,"AIC MANAGEMENT COMPANY LLC","",
1998815,216339,"AIC MANAGEMENT COMPANY LLC","",
1998815,216341,"AIC MANAGEMENT COMPANY LLC","",
1998815,229785,"RPR MANAGEMENT LLC","",
1998815,216438,"AIC MANAGEMENT COMPANY LLC","",
1998815,250905,"BLACKROCK CAPITAL INVESTMENT ADVISORS, LLC","801-112118",290336
1987286,426407,"FRANKLIN ADVISERS, INC.","801-26292",104517
1987286,426406,"FRANKLIN ADVISERS, INC.","801-26292",104517
1996215,355512,"JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.","802-116868",304190
1996215,298616,"JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.","802-116868",304190
1996215,376376,"JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.","802-116868",304190
1996215,477762,"JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.","802-116868",304190
2000195,312374,"MACKAY SHIELDS LLC","801-5594",107717
2000195,311786,"BELFIUS ASSET MANAGEMENT","",
1998085,181023,"SVF GP (JERSEY) LIMITED","",
1998085,181023,"SB INVESTMENT ADVISERS (UK) LIMITED","",
1999841,280807,"MAPLES FUND MANAGEMENT IRELAND LIMITED","",
1993494,311756,"FWG CAPITAL","",
1996416,310182,"EISLER CAPITAL (UK) LTD.","802-110716",282988
1999394,205352,"MOTILAL OSWAL ASSET MANAGEMENT COMPANY LIMITED","",
1998170,485420,"PROSPECT RIDGE","801-114474",299594
1998170,485422,"PROSPECT RIDGE","801-114474",299594
1998170,251853,"PROSPECT RIDGE","801-114474",299594
1998170,316427,"ALLIANCEBERNSTEIN (LUXEMBOURG) S.À R.L.","",
