"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
1945625,"FOOTPRINT COALITION VENTURES EARLY STAGE FUND, LP - B1",805-6171767465,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES EARLY STAGE FUND, LP - B2",805-3307860151,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES EARLY STAGE FUND, LP - B3",805-6796159955,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES EARLY STAGE FUND, LP - B4",805-1747596278,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES EARLY STAGE FUND, LP - C1",805-7176468283,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES EARLY STAGE FUND, LP - C2",805-6980350856,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - A1",805-9168554221,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - A2",805-8812611476,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - A3",805-5368115399,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - A4",805-5145817852,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - B1",805-8914754629,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - B2",805-2558422102,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - B3",805-6829746150,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - B4",805-9879024938,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - C1",805-4105912199,"ANGELLIST ADVISORS","802-78135","N"
1945625,"FOOTPRINT COALITION VENTURES LATE STAGE FUND, LP - C2",805-3360931245,"ANGELLIST ADVISORS","802-78135","N"
1945625,"KI FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-8376175246,"ANGELLIST ADVISORS","802-78135","N"
1945625,"MO FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-4344052234,"ANGELLIST ADVISORS","802-78135","N"
1945625,"PO FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-9882982329,"ANGELLIST ADVISORS","802-78135","N"
1945625,"SE FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-2845133747,"ANGELLIST ADVISORS","802-78135","N"
1945625,"SO-1129 FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-1970328132,"ANGELLIST ADVISORS","802-78135","N"
1945625,"SP FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-1527389135,"ANGELLIST ADVISORS","802-78135","N"
1945625,"SP-0223 FUND II, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-2332316041,"ANGELLIST ADVISORS","802-78135","N"
1945625,"WI FUND I, A SERIES OF FOOTPRINT COALITION SYNDICATE, LP",805-3685534365,"ANGELLIST ADVISORS","802-78135","N"
1939305,"INDEX VENTURES III (JERSEY) LP",805-3434983863,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES IV (JERSEY) LP",805-1803088731,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES III PARALLEL ENTREPRENEUR FUND (JERSEY) LP",805-9223349699,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES IV PARALLEL ENTREPRENEUR FUND (JERSEY) LP",805-9955618744,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES V (JERSEY) LP",805-5568236636,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES V PARALLEL ENTREPRENEUR FUND (JERSEY) LP",805-3919319334,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES LIFE VI (JERSEY) LP",805-3072250321,"INDEX VENTURES SA","802-75760","N"
1939305,"INDEX VENTURES III (DELAWARE) L.P.",805-8317806521,"INDEX VENTURES SA","802-75760","N"
1934207,"ARLON LATIN AMERICA PARTNERS A LP",805-7209287102,"ARLON ADVISOR LLC","801-73893","N"
1934207,"ARLON LATIN AMERICA PARTNERS B LP",805-2622434230,"ARLON ADVISOR LLC","801-73893","N"
1934207,"ARLON LATIN AMERICA PARTNERS C LP",805-8197231530,"ARLON ADVISOR LLC","801-73893","N"
1927107,"LEPERCQ MULTI-ASSET FUND",805-6230085412,"LEPERCQ DE NEUFLIZE ASSET MANAGEMENT LLC","801-61082","N"
1941333,"GENESIS CAPITAL I LP",805-1896455197,"GENESIS FORTUNE LTD","802-117506","N"
1945023,"AETHERIS DIVERSIFIED INC.",805-2870588205,"BROAD INVESTMENT SECURITIES LLC","801-112127","N"
1945027,"AETHERIS DIVERSIFIED INC.",805-8491773071,"BROAD INVESTMENT SECURITIES LLC","801-112127","N"
1939265,"3 J MOORE LLC",805-6265248990,"JJJ CAPITAL MANAGEMENT LLP","802-129273","N"
1939265,"JJJ MASTER FUND LTD",805-9499903100,"JJJ CAPITAL MANAGEMENT LLP","802-129273","N"
1945803,"A-TAF-16-FUND, A SERIES OF IA FUND, LLC",805-5032439426,"ANGELLIST ADVISORS","802-78135","N"
1945803,"A-UMB-18-FUND, A SERIES OF IA FUND, LLC",805-5726075949,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND QP, LP - B3",805-5440653316,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND QP, LP - B4",805-9603371854,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND QP, LP - C1",805-3710350069,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND QP, LP - C2",805-4890090921,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - A1",805-8743399734,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - A2",805-3558480601,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - A3",805-6018462883,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - A4",805-9851557355,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - B1",805-1206392102,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - B2",805-3787792665,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - B3",805-6070589926,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - B4",805-6888397843,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - C1",805-3742626621,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA FUND, LP - C2",805-8319607035,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA1, A SERIES OF IA FUND, LLC",805-4210346833,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA1-LP, A SERIES OF IA FUND, LP",805-4745199248,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA2, A SERIES OF IA FUND, LLC",805-5951209656,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA2-LP, A SERIES OF IA FUND, LP",805-6964493720,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA3, A SERIES OF IA FUND, LLC",805-2286324858,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA3-LP, A SERIES OF IA FUND, LP",805-2722728305,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA4, A SERIES OF IA FUND, LLC",805-5184101830,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA4-LP, A SERIES OF IA FUND, LP",805-3573446541,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IA5-LP, A SERIES OF IA FUND, LP",805-8873964794,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - C3",805-7761137722,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - C4",805-6162828392,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - D1",805-2417624315,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - D2",805-4769951678,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - C3",805-2303368715,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - C4",805-2214067360,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - D1",805-1540264798,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - D2",805-8286237366,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD-AKHUND-1-LP, A SERIES OF IA FUND, LP",805-1921126039,"ANGELLIST ADVISORS","802-78135","N"
1945803,"S19, A SERIES OF IA FUND, LP",805-2526271725,"ANGELLIST ADVISORS","802-78135","N"
1945803,"S20, A SERIES OF IA FUND, LP",805-8084676589,"ANGELLIST ADVISORS","802-78135","N"
1945803,"SW FUND I, A SERIES OF IA FUND, LP",805-1223567231,"ANGELLIST ADVISORS","802-78135","N"
1945803,"W20, A SERIES OF IA FUND, LP",805-9946597855,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - D3",805-6148374283,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - D4",805-8067787084,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - E1",805-7958777122,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND QP, LP - E2",805-1205700545,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - D3",805-1426100686,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - D4",805-9050384167,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - E1",805-5015381498,"ANGELLIST ADVISORS","802-78135","N"
1945803,"IMMAD AKHUND FUND, LP - E2",805-6294751371,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-CLH-27-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-7464242456,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-CVX-18-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-1401365500,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-EUR-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-3158734085,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-LCJ-52-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-2494703972,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-RHC-52-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-4194132436,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-SAI-13-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-2269703669,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-SJE-36-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-9038971238,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-SSC-51-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-3713991722,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-TRL-19-FUND, A SERIES OF MOVING CAPITAL, LP",805-6537362899,"ANGELLIST ADVISORS","802-78135","N"
1946010,"A-TXP-14-FUND, A SERIES OF ANGELLIST OMNIBUS, LLC",805-9290320160,"ANGELLIST ADVISORS","802-78135","N"
1946010,"AIR FUND I, A SERIES OF MOVING CAPITAL, LP",805-4063179634,"ANGELLIST ADVISORS","802-78135","N"
1946010,"AL-1229 FUND I, A SERIES OF MOVING CAPITAL, LP",805-8003991322,"ANGELLIST ADVISORS","802-78135","N"
1946010,"AN FUND I, A SERIES OF MOVING CAPITAL, LP",805-8818990791,"ANGELLIST ADVISORS","802-78135","N"
1946010,"AND FUND I, A SERIES OF MOVING CAPITAL, LP",805-5080950507,"ANGELLIST ADVISORS","802-78135","N"
1946010,"AS FUND I, A SERIES OF MOVING CAPITAL, LP",805-9904675151,"ANGELLIST ADVISORS","802-78135","N"
1946010,"AS-0413 FUND I, A SERIES OF MOVING CAPITAL, LP",805-9757635464,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BE FUND I, A SERIES OF MOVING CAPITAL, LP",805-5376132327,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BE FUND II, A SERIES OF MOVING CAPITAL, LP",805-8568117512,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BEA FUND I, A SERIES OF MOVING CAPITAL, LP",805-3027246098,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BI FUND I, A SERIES OF MOVING CAPITAL, LP",805-2224330807,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BI FUND II, A SERIES OF MOVING CAPITAL, LP",805-9076091997,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BIN FUND I, A SERIES OF MOVING CAPITAL, LP",805-1902607045,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BO FUND I, A SERIES OF MOVING CAPITAL, LP",805-6297242256,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BR FUND I, A SERIES OF MOVING CAPITAL, LP",805-3352865696,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BU FUND I, A SERIES OF MOVING CAPITAL, LP",805-4757150799,"ANGELLIST ADVISORS","802-78135","N"
1946010,"BU-0413 FUND I, A SERIES OF MOVING CAPITAL, LP",805-1547255583,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CA FUND I, A SERIES OF MOVING CAPITAL, LP",805-7631961652,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CA-1117 FUND II, A SERIES OF MOVING CAPITAL, LP",805-2778620643,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CAN FUND I, A SERIES OF MOVING CAPITAL, LP",805-5987947596,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CAR FUND I, A SERIES OF MOVING CAPITAL, LP",805-2149072862,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CHE FUND I, A SERIES OF MOVING CAPITAL, LP",805-7765873431,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CL FUND I, A SERIES OF MOVING CAPITAL, LP",805-8077571120,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CLE FUND I, A SERIES OF MOVING CAPITAL, LP",805-8408990575,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CLE FUND II, A SERIES OF MOVING CAPITAL, LP",805-7651394343,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CLEA FUND I, A SERIES OF MOVING CAPITAL, LP",805-8716671736,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CO FUND I, A SERIES OF MOVING CAPITAL, LP",805-9112751609,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CO GAINGELS FUND I, A SERIES OF MOVING CAPITAL, LP",805-1704219555,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CON FUND I, A SERIES OF MOVING CAPITAL, LP",805-9009872783,"ANGELLIST ADVISORS","802-78135","N"
1946010,"CR FUND I, A SERIES OF MOVING CAPITAL, LP",805-9219989089,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DEN FUND I, A SERIES OF MOVING CAPITAL, LP",805-3666696773,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DO FUND I, A SERIES OF MOVING CAPITAL, LP",805-9651053178,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DOC FUND I, A SERIES OF MOVING CAPITAL, LP",805-5576793646,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DR FUND I, A SERIES OF MOVING CAPITAL, LP",805-1690835886,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DR FUND II, A SERIES OF MOVING CAPITAL, LP",805-9645324730,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DU FUND I, A SERIES OF MOVING CAPITAL, LP",805-1769022405,"ANGELLIST ADVISORS","802-78135","N"
1946010,"DU FUND II, A SERIES OF MOVING CAPITAL, LP",805-8813104524,"ANGELLIST ADVISORS","802-78135","N"
1946010,"EI FUND I, A SERIES OF MOVING CAPITAL, LP",805-5459748439,"ANGELLIST ADVISORS","802-78135","N"
1946010,"EL FUND I, A SERIES OF MOVING CAPITAL, LP",805-6132900226,"ANGELLIST ADVISORS","802-78135","N"
1946010,"EM FUND I, A SERIES OF MOVING CAPITAL, LP",805-5202583630,"ANGELLIST ADVISORS","802-78135","N"
1946010,"EM FUND II, A SERIES OF MOVING CAPITAL, LP",805-1567939043,"ANGELLIST ADVISORS","802-78135","N"
1946010,"ENC FUND I, A SERIES OF MOVING CAPITAL, LP",805-6028679428,"ANGELLIST ADVISORS","802-78135","N"
1946010,"ER FUND I, A SERIES OF MOVING CAPITAL, LP",805-9003460538,"ANGELLIST ADVISORS","802-78135","N"
1946010,"EV FUND I, A SERIES OF MOVING CAPITAL, LP",805-4391960658,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FI FUND I, A SERIES OF MOVING CAPITAL, LP",805-2603932687,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FI FUND II, A SERIES OF MOVING CAPITAL, LP",805-2650603569,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FI FUND III, A SERIES OF MOVING CAPITAL, LP",805-1096837950,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FI-0316 FUND I, A SERIES OF MOVING CAPITAL, LP",805-7684015965,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FL FUND I, A SERIES OF MOVING CAPITAL, LP",805-6143792862,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FO FUND I, A SERIES OF MOVING CAPITAL, LP",805-5854924241,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FO FUND II, A SERIES OF MOVING CAPITAL, LP",805-5246494617,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FO FUND III, A SERIES OF MOVING CAPITAL, LP",805-9414338861,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FO FUND IV, A SERIES OF MOVING CAPITAL, LP",805-3315783232,"ANGELLIST ADVISORS","802-78135","N"
1946010,"FOR FUND I, A SERIES OF MOVING CAPITAL, LP",805-4246097524,"ANGELLIST ADVISORS","802-78135","N"
1946010,"GE FUND I, A SERIES OF MOVING CAPITAL, LP",805-3856828330,"ANGELLIST ADVISORS","802-78135","N"
1946010,"GE FUND II, A SERIES OF MOVING CAPITAL, LP",805-3367524945,"ANGELLIST ADVISORS","802-78135","N"
1946010,"GRU FUND I, A SERIES OF MOVING CAPITAL, LP",805-8708441329,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HA-1120 FUND I, A SERIES OF KARMAN VENTURES, LP",805-1884316214,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HE FUND I, A SERIES OF MOVING CAPITAL, LP",805-1569751673,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HEP FUND I, A SERIES OF MOVING CAPITAL, LP",805-2205483470,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HER FUND I, A SERIES OF MOVING CAPITAL, LP",805-5155891172,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HIT FUND I, A SERIES OF MOVING CAPITAL, LP",805-8542680718,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HO FUND I, A SERIES OF MOVING CAPITAL, LP",805-9863237818,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HO FUND II, A SERIES OF MOVING CAPITAL, LP",805-6496498069,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HON FUND I, A SERIES OF MOVING CAPITAL, LP",805-7471547866,"ANGELLIST ADVISORS","802-78135","N"
1946010,"HQ FUND I, A SERIES OF MOVING CAPITAL, LP",805-5091882334,"ANGELLIST ADVISORS","802-78135","N"
1946010,"IG FUND I, A SERIES OF MOVING CAPITAL, LP",805-4941305666,"ANGELLIST ADVISORS","802-78135","N"
1946010,"IN FUND I, A SERIES OF MOVING CAPITAL, LP",805-5085369525,"ANGELLIST ADVISORS","802-78135","N"
1946010,"JO FUND I, A SERIES OF MOVING CAPITAL, LP",805-8577516084,"ANGELLIST ADVISORS","802-78135","N"
1946010,"JOK FUND I, A SERIES OF MOVING CAPITAL, LP",805-8005704183,"ANGELLIST ADVISORS","802-78135","N"
1946010,"JU FUND I, A SERIES OF MOVING CAPITAL, LP",805-2289842256,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KA FUND I, A SERIES OF MOVING CAPITAL, LP",805-5807268211,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KAS FUND I, A SERIES OF MOVING CAPITAL, LP",805-4538317254,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KL FUND I, A SERIES OF MOVING CAPITAL, LP",805-1681365328,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KL FUND II, A SERIES OF MOVING CAPITAL, LP",805-5256774253,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KO FUND I, A SERIES OF MOVING CAPITAL, LP",805-7274771790,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KO FUND II, A SERIES OF MOVING CAPITAL, LP",805-4074508305,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KO-0123 FUND III, A SERIES OF MOVING CAPITAL, LP",805-6622683512,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KOD FUND I, A SERIES OF MOVING CAPITAL, LP",805-4244514825,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KY FUND I, A SERIES OF MOVING CAPITAL, LP",805-5783267934,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KY FUND II, A SERIES OF MOVING CAPITAL, LP",805-9961478093,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KY FUND III, A SERIES OF MOVING CAPITAL, LP",805-5025589949,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KY FUND IV, A SERIES OF MOVING CAPITAL, LP",805-9399595091,"ANGELLIST ADVISORS","802-78135","N"
1946010,"KY-0817 FUND V, A SERIES OF MOVING CAPITAL, LP",805-4072085049,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LD FUND I, A SERIES OF MOVING CAPITAL, LP",805-5803029833,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LE FUND I, A SERIES OF MOVING CAPITAL, LP",805-5865877176,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LI FUND I, A SERIES OF MOVING CAPITAL, LP",805-2427972842,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LIV FUND I, A SERIES OF MOVING CAPITAL, LP",805-3938861389,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LU FUND I, A SERIES OF MOVING CAPITAL, LP",805-7065725752,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LU-0405 FUND I, A SERIES OF MOVING CAPITAL, LP",805-9282283769,"ANGELLIST ADVISORS","802-78135","N"
1946010,"LU-0417 FUND II, A SERIES OF MOVING CAPITAL, LP",805-9394584095,"ANGELLIST ADVISORS","802-78135","N"
