"FilingID","ReferenceID","SubreferenceID","Website Address"
2010995,428360,303269,"HTTPS://WWW.LUMYNA.COM/SHARE/LU2944910400"
2006836,1896,135316,"WWW.CAISGROUP.COM"
1992775,372803,226852,"HTTPS://APP.ALTA.EXCHANGE/INVEST/DKIFII"
1992775,18045,170777,"HTTPS://APP.ALTA.EXCHANGE/INVEST/DKIL"
1987293,375826,209034,"HTTPS://FIDANTE.COM/AU"
2004682,252496,111728,"HTTPS://WWW.ANDBANK.COM/LUXEMBOURG/GESTION-DACTIFS/NOS-FONDS/"
2007969,24574,65694,"ICAPITALNETWORK.COM"
2009599,486331,304704,"WWW.ASHMOREGROUP.COM"
2009599,190725,253707,"WWW.ASHMOREGROUP.COM"
2009599,41031,253708,"WWW.ASHMOREGROUP.COM"
2009599,48391,253709,"WWW.ASHMOREGROUP.COM"
2009599,45778,253717,"WWW.ASHMOREGROUP.COM"
2009599,190722,253719,"WWW.ASHMOREGROUP.COM"
2009599,196444,253720,"WWW.ASHMOREGROUP.COM"
2009599,45779,253718,"WWW.ASHMOREGROUP.COM"
2009599,47088,33756,"WWW.ASHMOREGROUP.COM"
2009599,368337,200641,"WWW.ASHMOREGROUP.COM"
2009606,66833,254152,"WWW.ASHMOREGROUP.COM"
2009606,283113,254151,"WWW.ASHMOREGROUP.COM"
2009606,66836,254153,"WWW.ASHMOREGROUP.COM"
2009606,210274,254154,"WWW.ASHMOREGROUP.COM"
2009606,170065,62712,"WWW.ASHMOREGROUP.COM"
2007942,422080,249986,"WWW.RONDEIVU.COM"
2004882,205025,97861,"WWW.SINGULARAM.CL"
2007826,363508,199047,"HTTPS://VISTIA.COM/PROJECTS/"
2003833,273733,151973,"NY.MATRIX.MS.COM"
2003833,274210,151987,"NY.MATRIX.MS.COM"
2003833,274210,151988,"MARQUEE.GS.COM"
2003833,273733,151975,"MARQUEE.GS.COM"
2003833,273733,151973,"NY.MATRIX.MS.COM"
2010768,378905,209104,"MEMBERS.CAISGROUP.COM"
2010768,287254,149310,"MEMBERS.CAISGROUP.COM"
2010768,357403,193860,"MEMBERS.CAISGROUP.COM"
2007568,30837,247322,"HTTPS://GENCAP-ADVISORS.COM/"
2007568,30841,247321,"HTTPS://GENCAP-ADVISORS.COM/"
2007568,30837,247323,"HTTPS://WWW.CAISGROUP.COM/"
2007568,30835,247319,"HTTPS://LOGIN.CAISGROUP.COM/LOGIN?STATE=HKFO2SBQSTVYSFE0NW9CEL93WEZWNTNFELKYNJA5YKXYU1RQMAFUPWXVZ2LUO3RPZNKGEGXYTWJQOFEYN1PIMVLT"
2007568,30841,247320,"HTTPS://WWW.CAISGROUP.COM/"
2010705,476878,297316,"HTTP:\\VANGUARDINVESTOR.UK.COM"
2010705,476878,297316,"HTTPS://GLOBAL.VANGUARD.COM/"
2010705,243457,120008,"HTTPS://GLOBAL.VANGUARD.COM"
2010705,243457,147393,"HTTP:\\VANGUARDINVESTOR.UK.COM"
2010705,356745,193402,"HTTPS://GLOBAL.VANGUARD.COM"
2010705,356745,193403,"HTTP:\\WWW.VANGUARD.GLOBAL.COM"
