"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1995469,484010,"BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM","SÃO PAULO","","Brazil","N","Yes (provided to all investors)",""
1995469,361917,"BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","SÃO PAULO","","Brazil","N","Yes (provided to all investors)",""
1995469,361877,"MODAL ASSET MANAGEMENT LTDA","SÃO PAULO","","Brazil","Y","Yes (provided to all investors)",""
1995469,361915,"MODAL ASSET MANAGEMENT LTDA","SÃO PAULO","","Brazil","N","Yes (provided to all investors)",""
1995469,361919,"BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","SÃO PAULO","","Brazil","N","Yes (provided to all investors)",""
1995469,361935,"VÓRTX DISTRIBUIDORA DE TÍTULOS DE VALORES MOBILIÁRIOS LTDA","RIO DE JANEIRO","","Brazil","N","Yes (provided to all investors)",""
1995469,417595,"BRL TRUST LTDA DTVM","SAO PAULO","","Brazil","N","Yes (provided to all investors)",""
1995469,417590,"BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM","SAO PAULO","","Brazil","N","Yes (provided to all investors)",""
1995469,361864,"BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","SÃO PAULO","","Brazil","N","Yes (provided to all investors)",""
1997272,230481,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1997272,262381,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1997272,362933,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1997272,230502,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1997272,230500,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1997176,308623,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1997176,308624,"AZTEC FINANCIAL SERVICES (GUERNSEY) LIMITED","ST PETER PORT","","Guernsey","N","Yes (provided to all investors)",""
1995951,487170,"OPUS FUND SERVICES (BERMUDA) LTD.","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
1992720,420430,"IQ-EQ FUND ADMINISTRATION","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997335,231824,"PIEDMONT FUND SERVICES, INC.","HERNDON","Virginia","United States","N","Yes (provided to all investors)",""
1997388,185947,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL IV GP, LLC"
1997388,29757,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL I GP, LLC"
1997388,185951,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF II GP, LLC"
1997388,264096,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL S1 GP, LLC"
1997388,185958,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF II GP, LLC"
1997388,264101,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL S1 GP, LLC"
1997388,308114,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL S1 GP, LLC"
1997388,359063,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF IV GP, LLC"
1997388,60052,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL III GP, LLC"
1997388,359078,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF IV GP, LLC"
1997388,359081,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL VI GP, LLC"
1997388,359083,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL VI GP, LLC"
1997388,240567,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF III GP, LLC"
1997388,240296,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL V GP, LLC"
1997388,240524,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL V GP, LLC"
1997388,184255,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL IV GP, LLC"
1997388,240618,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF III GP, LLC"
1997388,70215,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL OF I GP, LLC"
1997388,60126,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL III GP, LLC"
1997388,26180,"SS&C PRIVATE EQUITY SERVICES, INC.","NEW YORK","New York","United States","N","No (provided to no investors)","FIRSTMARK CAPITAL II GP, LLC"
1983709,365884,"APEX FUND SERVICES (HK) LIMITED (ADMINISTRATOR'S AGENT)","HONG KONG","","Hong Kong","N","Yes (provided to all investors)",""
1983709,365884,"APEX FUND SERVICES LTD.","HAMILTON","","Bermuda","N","Yes (provided to all investors)",""
1993469,158863,"STATE STREET FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1996750,234353,"APEX FUND & CORPORATE SERVICES (MAURITIUS) LTD","CYBERCITY, EBENE","","Mauritius","N","Yes (provided to all investors)",""
1989776,487054,"NAV CONSULTING","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1995103,313395,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1995103,313397,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1995103,372412,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1995103,438080,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1995103,438081,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1995103,313396,"CARTA","SAN FRANCISCO","California","United States","Y","Yes (provided to all investors)",""
1995103,313394,"CARTA","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1993563,364556,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS GP III LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR"
1993563,310639,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS GP III LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,191496,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS GP LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,191497,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS GP LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,205584,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS GP LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,227408,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS CO-INVEST GP LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,227409,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS CO-INVEST GP LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,245560,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS CO-INVEST GP LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,310642,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS GP III LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1993563,364163,"AZTEC FINANCIAL SERVICES (JERSEY) LIMITED","ST HELIER","","Jersey","N","No (provided to no investors)","EPIRIS CO-INVEST GP III LIMITED PROVIDES ACCOUNT STATEMENTS WITH THE ASSISTANCE OF THE ADMINISTRATOR."
1989808,231025,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1989808,255074,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1989808,486406,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1984434,364745,"INTERNATIONAL PROXIMITY","EBENE","","Mauritius","N","Yes (provided to all investors)",""
1984434,28042,"NWT (MAURITIUS) LIMITED","PORT LOUIS","","Mauritius","N","Yes (provided to all investors)",""
1984434,191665,"NWT (MAURITIUS) LIMITED","PORT LOUIS","","Mauritius","N","Yes (provided to all investors)",""
1997493,250732,"INTERNATIONAL FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1994071,487381,"NAVIGATION FUND SERVICES","SANTA ROSA BEACH","Florida","United States","N","Yes (provided to all investors)",""
1999049,330263,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,439276,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210408,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210412,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210409,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,286453,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210410,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210414,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,286389,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,253804,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,371702,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210418,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1999049,210426,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1991820,308626,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1991820,308625,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1989588,27718,"ESSENTIAL FUND SERVICES, LLC","TARRYTOWN","New York","United States","N","Yes (provided to all investors)",""
1987737,486206,"STANDISH MANAGEMENT, LLC","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1999021,246333,"CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1999021,12438,"CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1999021,269351,"CITCO FUND SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1996642,184830,"PARAGON ACCOUNTING SOLUTIONS","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1996642,310462,"STANDISH MANAGEMENT, LLC","WALNUT CREEK","California","United States","N","Yes (provided to all investors)",""
1996642,310462,"PARAGON ACCOUNTING SOLUTIONS","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1996365,215663,"IQ EQ FUND SERVICES (LUXEMBOURG) S.A.","MUNSBACH","","Luxembourg","N","Yes (provided to all investors)",""
1996365,357059,"IQ EQ FUND SERVICES (LUXEMBOURG) S.A.","MUNSBACH","","Luxembourg","N","Yes (provided to all investors)",""
1996365,357038,"IQ EQ FUND SERVICES (LUXEMBOURG) S.A.","MUNSBACH","","Luxembourg","N","Yes (provided to all investors)",""
1998604,488209,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,488207,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,421799,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,421800,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,421801,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,228497,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,228498,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,310992,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,311001,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,311003,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,55074,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,55075,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1998604,55073,"LANGHAM HALL UK SERVICES LLP","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1997341,488352,"NAV CONSULTING, INC.","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1987299,204177,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,364344,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,364345,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,364343,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,364342,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,246035,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,246037,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,56510,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,56512,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,56514,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,204178,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,204174,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,246036,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,420132,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1987299,485707,"MUFG FUND SERVICES (CAYMAN) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1997777,488112,"APEX GROUP LTD","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997777,367270,"APEX GROUP LTD","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997777,367272,"APEX GROUP LTD","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997777,367271,"APEX GROUP LTD","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1997777,212025,"APEX GROUP FIDUCIARY SERVICES (UK) LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
1999780,419956,"ULTIMUS LEVERPOINT PRIVATE FUNDS SOLUTIONS","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1999780,420837,"ULTIMUS LEVERPOINT PRIVATE FUNDS SOLUTIONS","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1999780,420853,"ULTIMUS LEVERPOINT PRIVATE FUNDS SOLUTIONS","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1999780,484228,"ULTIMUS LEVERPOINT PRIVATE FUNDS SOLUTIONS","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1992723,421502,"IQ EQ FUND SERVICES (JERSEY) LIMITED","ST. HELIER","","Jersey","N","Yes (provided to all investors)",""
1992723,277877,"IQ EQ ADMINISTRATIVE SERVICES (UK) LIMITED","LONDON","","United Kingdom","N","Yes (provided to all investors)",""
