"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1981505,16590,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1981505,46767,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1981505,16590,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1981505,249338,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1981505,16590,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1981505,372171,"JPMORGAN CHASE BANK, N.A.","",,"NEW YORK","New York","United States","Y"
1981505,372171,"CITICORP SECURITIES SERVICES, INC.","8-32117",15387,"NEW YORK","New York","United States","Y"
1981505,372171,"CITIBANK, N.A.","",,"NEW YORK","New York","United States","Y"
1981505,16590,"CITIGROUP GLOBAL MARKETS LIMITED","",,"LONDON","","United Kingdom","Y"
1981505,46768,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1981505,46768,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1981505,426030,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1981505,426030,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1981505,426030,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1981505,426030,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1981505,435142,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1981505,435138,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1981505,46768,"CITIBANK, N.A.","",,"NEW YORK","New York","United States","Y"
1981505,372171,"WELLS FARGO BANK, N.A.","",,"NEW YORK","New York","United States","Y"
1981505,46768,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1981505,16590,"BNP PARIBAS SECURITIES CORP.","8-32682",15794,"NEW YORK","New York","United States","Y"
1981505,372171,"BARCLAYS CAPITAL SECURITIES LIMITED","",,"LONDON","","United Kingdom","Y"
1981505,16590,"BNP PARIBAS, NEW YORK BRANCH","",,"NEW YORK","New York","United States","Y"
1981505,16590,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1981505,372171,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1981505,200296,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1981505,372171,"THE BANK OF NOVA SCOTIA, HOUSTON BRANCH","",,"HOUSTON","Texas","United States","Y"
1981505,372171,"UBS AG","",,"ZURICH","","Switzerland","Y"
1974988,366588,"J.P. MORGAN SECURITIES LLC","8-35008",79,"BOSTON","Massachusetts","United States","Y"
1975041,59231,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975041,249093,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975041,418397,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975041,368905,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1975041,185566,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975041,172139,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975041,51139,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975041,59229,"MORGAN STANLEY & CO. LLC","8-15869",8209,"BALTIMORE","Maryland","United States","Y"
1975041,59230,"DEUTSCHE BANK TRUST COMPANY AMERICAS","",,"NEW YORK","New York","United States","Y"
1975057,218804,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1975057,218804,"GOLDMAN SACHS & CO.","8-361",,"NEW YORK","New York","United States","N"
1975072,229665,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1975072,229665,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1975064,305265,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","N"
1975064,305265,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"SAN FRANCISCO","California","United States","Y"
1975217,13572,"BNP PARIBAS SECURITIES CORP.","8-32682",15794,"NEW YORK","New York","United States","Y"
1975217,13572,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1975217,13572,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON, ENGLAND","","United Kingdom","Y"
1975217,13572,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,13572,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975217,200538,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,200563,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,184052,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,13616,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON, ENGLAND","","United Kingdom","Y"
1975217,13616,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1975217,13616,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975217,371973,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,364103,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,364148,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,13616,"BNP PARIBAS SECURITIES CORP.","8-32682",15794,"NEW YORK","New York","United States","Y"
1975217,184049,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,318375,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,318323,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1975217,13616,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1973373,23845,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1973373,64959,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1973373,24013,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1973373,24013,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORL","New York","United States","Y"
1973373,64959,"SG AMERICAS SECURITIES, LLC","8-66125",128351,"NEW YORK","New York","United States","Y"
1973373,23845,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1973373,24013,"SG AMERICAS SECURITIES, LLC","8-66125",128351,"NEW YORK","New York","United States","Y"
1973373,23845,"SG AMERICAS SECURITIES, LLC","8-66125",128351,"NEW YORK","New York","United States","Y"
1973373,64959,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1973373,251925,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1973373,312415,"CITIGROUP GLOBAL MARKETS INC.","",,"NEW YORK","New York","United States","Y"
1975380,68636,"RJ O'BRIEN & ASSOCIATES","",,"CHICAGO","Illinois","United States","Y"
1975380,260154,"RJ O'BRIEN & ASSOCIATES","",,"CHICAGO","Illinois","United States","Y"
1975380,68636,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975380,68636,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1975380,260254,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975380,229499,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975380,260154,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975380,248342,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1975380,260254,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1975380,248342,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1975380,229499,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1975380,260154,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1975380,248342,"RJ O'BRIEN & ASSOCIATES","",,"CHICAGO","Illinois","United States","Y"
1975380,260254,"VELOCITY CLEARING, LLC","8-65894",126588,"NEW YORK","New York","United States","N"
1975380,229499,"VELOCITY CLEARING, LLC","8-65894",126588,"NEW YORK","New York","United States","N"
1975380,68636,"VELOCITY CLEARING, LLC","8-65894",126588,"NEW YORK","New York","United States","N"
1975380,260154,"VELOCITY CLEARING, LLC","8-65894",126588,"NEW YORK","New York","United States","N"
1975477,478256,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1975553,170219,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"WESTLAKE","Texas","United States","Y"
1975553,170220,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"WESTLAKE","Texas","United States","Y"
1975553,233264,"JONESTRADING","8-26089",6888,"WESTLAKE VILLAGE","California","United States","N"
1980672,420794,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1980672,420794,"FIDELITY BROKERAGE SERVICES LLC","8-23292",7784,"SMITHFIELD","Rhode Island","United States","Y"
1980672,420794,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1980672,420794,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1980672,228842,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1980672,228842,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1980672,228842,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1980672,228842,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1980672,228842,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1980672,228842,"FIDELITY BROKERAGE SERVICES LLC","8-23292",7784,"SMITHFIELD","Rhode Island","United States","Y"
1980672,420794,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1981505,372171,"SCOTIA CAPITAL (USA) INC.","8-3716",2739,"NEW YORK","New York","United States","Y"
1981505,372171,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1981505,372171,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1981505,16590,"JPMORGAN CHASE BANK, N.A.","",,"NEW YORK","New York","United States","Y"
1981505,437378,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1981505,46768,"CITADEL CLEARING LLC","8-69521",172693,"NEW YORK","New York","United States","Y"
1981505,305279,"CITADEL CLEARING LLC","8-69521",172693,"NEW YORK","New York","United States","Y"
1981505,372171,"CITADEL CLEARING LLC","8-69521",172693,"NEW YORK","New York","United States","Y"
1981505,249338,"CITADEL CLEARING LLC","8-69521",172693,"NEW YORK","New York","United States","Y"
1981505,16590,"CITADEL CLEARING LLC","8-69521",172693,"NEW YORK","New York","United States","Y"
1981505,46767,"BNP PARIBAS, NEW YORK BRANCH","",,"NEW YORK","New York","United States","Y"
1981505,16590,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1981505,46767,"BNP PARIBAS PRIME BROKERAGE INTERNATIONAL, LTD.","",,"DUBLIN","","Ireland","Y"
1981505,46767,"BNP PARIBAS SECURITIES CORP.","8-32682",15794,"NEW YORK","New York","United States","Y"
1981505,16587,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1982805,38548,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1982454,431097,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1982454,420867,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1982454,420867,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1982454,420867,"J.P. MORGAN SECURITIES INC.","8-36950",18718,"NEW YORK","New York","United States","Y"
1982454,431043,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1982454,420867,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1982920,239302,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1982509,219761,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1980672,420794,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1980898,258133,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","Y"
1980898,258133,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1980898,258133,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1980323,440118,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1975816,317019,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"WESTLAKE","Texas","United States","Y"
1979039,397246,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1979039,397246,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,397208,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1979039,397208,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1979039,397208,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,397208,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1979039,397265,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1979039,397265,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,4864,"BARCLAYS CAPITAL INC.","",,"NEW YORK","New York","United States","Y"
1979039,4864,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1979039,4864,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,4864,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1979039,4864,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1979039,4864,"BNP PARIBAS","",,"NEW YORK","New York","United States","Y"
1979039,4864,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"BOSTON","Massachusetts","United States","Y"
1979039,4864,"STATE STREET BANK AND TRUST COMPANY","",,"BOSTON","Massachusetts","United States","Y"
1979039,4864,"CANTOR FITZGERALD & CO.","8-201",134,"NEW YORK","New York","United States","Y"
1979039,397238,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,4864,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1979039,295898,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1979039,295898,"BNP PARIBAS","",,"NEW YORK","New York","United States","N"
1979039,295898,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,295898,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1979039,4864,"CF SECURED, LLC","8-69863",285841,"NEW YORK","New York","United States","Y"
1979039,295898,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1979039,397178,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1979039,397178,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1979039,4864,"INTERACTIVE BROKERS LLC","8-47257",36418,"NEW YORK","New York","United States","Y"
1979039,397178,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1979039,397178,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1979039,397178,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1979039,397178,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1979039,295898,"STATE STREET BANK AND TRUST CO.","",,"BOSTON","Massachusetts","United States","Y"
1979039,295898,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1979039,4864,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1979039,397238,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1979039,397238,"BARCLAYS CAPITAL INC.","8-41342",19714,"NEW YORK","New York","United States","Y"
1979039,397246,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"NEW YORK","New York","United States","Y"
1979018,246587,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","N"
1979018,246586,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1979018,231587,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","N"
1984185,40642,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1984185,40891,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1984185,40926,"PERSHING LLC","8-17574",7560,"NEW JERSEY","New York","United States","Y"
1984185,175882,"PERSHING LLC","8-17574",7560,"NEW JERSEY","New York","United States","Y"
1984055,279192,"GOLDMAN SACHS & CO, LLC","",,"NEW YORK","New York","United States","N"
1976440,441357,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1976440,441476,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1978384,458740,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1978384,365263,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1977893,313089,"STATE STREET BANK AND TRUST COMPANY (SSB)","",,"NEW JERSEY","New Jersey","United States","Y"
1977893,247036,"STATE STREET INTERNATIONAL GMBH, LUXEMBOURG BRANCH","",,"LUXEMBOURG","","Luxembourg","Y"
1977893,247037,"STATE STREET INTERNATIONAL GMBH, LUXEMBOURG BRANCH","",,"LUXEMBOURG","","Luxembourg","Y"
1977893,244090,"US BANK GLOBAL FUND SERVICE","",,"JERSEY CITY","New Jersey","United States","Y"
1977893,243919,"STATE STREET BANK AND TRUST COMPANY (SSB)","",,"JERSEY CITY","New Jersey","United States","Y"
1977893,243916,"US BANK GLOBAL FUND SERVICE","",,"JERSEY CITY","New Jersey","United States","Y"
1977893,243910,"STATE STREET BANK AND TRUST COMPANY (SSB)","",,"BOSTON","Massachusetts","United States","Y"
1977893,366454,"STATE STREET BANK AND TRUST COMPANY (SSB)","",,"NEW JERSEY","New Jersey","United States","Y"
1977893,484778,"STATE STREET BANK","",,"BOSTON","Massachusetts","United States","N"
