"FilingID","ReferenceID","Foreign Regulatory Authority"
1923731,141123,"Guernsey - Guernsey Financial Services Commission"
1923731,156098,"Japan - Financial Services Agency"
1924465,339833,"United Kingdom - Financial Conduct Authority"
1924465,381643,"United Kingdom - Financial Conduct Authority"
1924465,381644,"Australia - Australian Securities and Investments Commission"
1924465,381645,"Other-LITHUANIA - BANK OF LITHUANIA"
1924465,381646,"Singapore - Monetary Authority of Singapore"
1924465,381647,"Mexico - National Commission for Banking and Securities"
1924465,381648,"United Kingdom - Prudential Regulation Authority"
1924465,381648,"United Kingdom - Financial Conduct Authority"
1924465,381649,"Other-LITHUANIA - BANK OF LITHUANIA"
1924465,381649,"Other-EUROPEAN CENTRAL BANK"
1925331,78440,"Other-JAPAN - KANTO LOCAL FINANCE BUREAU"
1925331,252178,"Ireland -  Central Bank of Ireland"
1925331,338990,"United Kingdom - Financial Conduct Authority"
1922302,328983,"Australia - Australian Securities and Investments Commission"
1922302,328988,"United Kingdom - Financial Conduct Authority"
1930847,17255,"United Kingdom - Financial Conduct Authority"
1930847,17260,"Bermuda - Bermuda Monetary Authority"
1930847,17261,"Hong Kong - Securities and Futures Commission"
1930847,17264,"Australia - Australian Securities and Investments Commission"
1930847,17266,"United Kingdom - Financial Conduct Authority"
1930847,17267,"United Kingdom - Financial Conduct Authority"
1930847,17268,"United Kingdom - Financial Conduct Authority"
1930847,45793,"France - Financial Markets Authority"
1930847,49769,"Bermuda - Bermuda Monetary Authority"
1930847,49770,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1930847,68584,"Japan - Financial Services Agency"
1930847,77368,"Singapore - Monetary Authority of Singapore"
1930847,77373,"Canada - Ontario Securities Commission"
1930400,381987,"Canada - Alberta Securities Commission"
1930400,381981,"Cayman Islands - Cayman Islands Monetary Authority"
1930400,381982,"Cayman Islands - Cayman Islands Monetary Authority"
1930400,381984,"United Kingdom - Financial Conduct Authority"
1930400,381987,"Canada - British Columbia Securities Commission"
1930400,381987,"Canada - Manitoba Securities Commission"
1930400,381987,"Canada - New Brunswick Securities Commission"
1930400,381987,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930400,381987,"Canada - Nova Scotia Securities Commission"
1930400,381987,"Canada - Ontario Securities Commission"
1930400,381987,"Canada - Prince Edward Island, Securities Office"
1930400,381987,"Canada - Saskatchewan Financial Services Commission"
1930400,381987,"Canada - Quebec, Financial Markets Authority"
1930400,381992,"Canada - Northwest Territories, Office of the Registrar of Securities"
1930400,381992,"Canada - Nova Scotia Securities Commission"
1930400,381992,"Canada - Ontario Securities Commission"
1930400,381992,"Canada - Prince Edward Island, Securities Office"
1930400,381992,"Canada - Quebec, Financial Markets Authority"
1930400,381992,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930400,381992,"Canada - Saskatchewan Financial Services Commission"
1930400,381992,"Canada - Yukon Territories, Registrar of Securities"
1930400,381992,"Canada - Alberta Securities Commission"
1930400,381992,"Canada - British Columbia Securities Commission"
1930400,381992,"Canada - Manitoba Securities Commission"
1930400,381992,"Canada - New Brunswick Securities Commission"
1930400,381993,"Canada - British Columbia Securities Commission"
1930400,381993,"Canada - Manitoba Securities Commission"
1930400,381993,"Canada - New Brunswick Securities Commission"
1930400,381993,"Canada - Alberta Securities Commission"
1930400,381993,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930400,381993,"Canada - Nova Scotia Securities Commission"
1930400,381993,"Canada - Ontario Securities Commission"
1930400,381993,"Canada - Quebec, Financial Markets Authority"
1930400,381993,"Canada - Saskatchewan Financial Services Commission"
1930400,381995,"Cayman Islands - Cayman Islands Monetary Authority"
1930400,381996,"Canada - Ontario Securities Commission"
1930400,381996,"Canada - British Columbia Securities Commission"
1930400,381996,"Canada - Nova Scotia Securities Commission"
1930400,381996,"Canada - Quebec, Financial Markets Authority"
1930400,381996,"Canada - Alberta Securities Commission"
1930400,381996,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930400,381996,"Canada - Saskatchewan Financial Services Commission"
1928317,350409,"Canada - Saskatchewan Financial Services Commission"
1928157,338541,"United Kingdom - Financial Conduct Authority"
1928317,335610,"Singapore - Monetary Authority of Singapore"
1928317,335611,"United Kingdom - Financial Conduct Authority"
1928317,350409,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1928317,350409,"Canada - Quebec, Financial Markets Authority"
1928317,350409,"Canada - Alberta Securities Commission"
1928317,350409,"Canada - British Columbia Securities Commission"
1928317,350409,"Canada - Manitoba Securities Commission"
1928317,350409,"Canada - New Brunswick Securities Commission"
1928317,350409,"Canada - Nova Scotia Securities Commission"
1928317,350409,"Canada - Ontario Securities Commission"
1927921,106061,"Other-TURKEY - TURKEY BANKING REGULATION AND SUPERVISION AGENCY"
1927921,106061,"Other-HONG KONG - HONG KONG MONETARY AUTHORITY"
1927921,106061,"United Kingdom - Financial Conduct Authority"
1927921,106061,"Other-FRANCE - BANK OF FRANCE"
1927921,106061,"Other-AUSTRALIA - AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
1927921,106061,"Other-ARGENTINA - CENTRAL BANK OF ARGENTINA"
1927921,106061,"Other-BANGLADESH - BANGLADESH BANK"
1927921,106061,"Other-CANADA - OFFICE OF THE SUPERINTENDENT OF FINANCIAL INSTITUTIONS"
1927921,106061,"Other-ITALY - BANK OF ITALY"
1927921,106061,"Other-THAILAND - BANK OF THAILAND"
1927921,106061,"Other-SOUTH AFRICA - SOUTH AFRICAN RESERVE BANK"
1927921,106061,"Cayman Islands - Cayman Islands Monetary Authority"
1927921,106061,"Mexico - National Commission for Banking and Securities"
1927921,106061,"Other-DOMINICAN REPUBLIC - DOMINICAN REPUBLIC SUPERINTENDENCE OF BANKS"
1927921,106061,"Other-CHINA, PEOPLE'S REPUBLIC OF - CHINA BANKING REGULATORY COMMISSION"
1927921,106061,"Other-CHILE - SUPERINTENDENCE OF BANKS AND FINANCIAL INSTITUTIONS"
1927921,106061,"Other-BRAZIL - CENTRAL BANK OF BRAZIL"
1927921,106061,"Japan - Financial Services Agency"
1927921,106061,"Other-UNITED ARAB EMIRATES - CENTRAL BANK OF THE UNITED ARAB EMIRATES"
1927921,106061,"Other-SPAIN - BANK OF SPAIN"
1927921,106061,"Other-INDIA - RESERVE BANK OF INDIA"
1927921,106061,"Other-INDONESIA - BANK OF INDONESIA"
1927921,106061,"Other-MALAYSIA - BANK NEGARA MALAYSIA"
1927921,106061,"Other-PHILIPPINES - BANGKO SENTRAL NG PHILIPINAS"
1927921,106061,"Other-COLUMBIA - FINANCIAL SUPERINTENDENCE OF COLUMBIA"
1927921,106061,"Other-ECUADOR - ECUADOR SUPERINTENDENCE OF BANKS"
1927921,106061,"Dubai - Dubai Financial Services Authority"
1927921,106061,"Other-VIETNAM - STATE BANK OF VIETNAM"
1927921,106061,"Other-REPUBLIC OF KOREA - FINANCIAL SUPERVISORY SERVICE"
1927921,106061,"Singapore - Monetary Authority of Singapore"
1927921,106061,"United Kingdom - Prudential Regulation Authority"
1927921,106061,"Taiwan - Financial Supervisory Commission"
1927921,157375,"United Kingdom - Financial Conduct Authority"
1927921,157375,"Germany - German Federal Financial Supervisory Agency"
1927921,206398,"Other-CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA (IIROC)"
1927921,206398,"Canada - Ontario Securities Commission"
1927921,222140,"Other-JAPAN - JAPAN SECURITIES DEALER ASSOCIATION"
1927921,222140,"Japan - Financial Services Agency"
1927921,222141,"Hong Kong - Securities and Futures Commission"
1930568,89406,"Canada - Alberta Securities Commission"
1924221,146845,"Ireland -  Central Bank of Ireland"
1924333,338889,"Netherlands - The Netherlands Authority for the Financial Markets"
1927921,206418,"Canada - Ontario Securities Commission"
1922298,121821,"United Kingdom - Financial Conduct Authority"
1930568,27850,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1930568,27850,"Canada - Alberta Securities Commission"
1930568,27850,"Canada - British Columbia Securities Commission"
1930568,27850,"Canada - New Brunswick Securities Commission"
1930568,27850,"Canada - Nova Scotia Securities Commission"
1930568,27850,"Canada - Ontario Securities Commission"
1930568,27850,"Canada - Prince Edward Island, Securities Office"
1930568,27850,"Canada - Quebec, Financial Markets Authority"
1930568,27850,"Canada - Saskatchewan Financial Services Commission"
1930568,27850,"Canada - Yukon Territories, Registrar of Securities"
1930568,27850,"Canada - Manitoba Securities Commission"
1930568,27850,"Canada - Northwest Territories, Office of the Registrar of Securities"
