"FilingID","SEC File Number","Series ID","RAUM"
1977963,"811-23477",S000067267,915152677
1977963,"811-04215",S000000069,168412825
1977963,"811-21719",S000040061,627274895
1971391,"811-05518",S000080834,387700000
1971391,"811-05518",S000080835,42000000
1971391,"811-05518",S000080836,34700000
1971391,"811-05518",S000080833,15245252
1971391,"811-05518",S000081704,156854023
1971391,"811-05518",S000077171,0
1971391,"811-05518",S000077172,0
1971391,"811-05518",S000077173,0
1971391,"811-05518",S000077174,0
1971391,"811-05518",S000077175,0
1971391,"811-05518",S000077176,0
1971391,"811-05518",S000077177,0
1971391,"811-05518",S000077178,0
1971391,"811-05518",S000077179,0
1971391,"811-05518",S000077180,0
1971391,"811-05518",S000083564,0
1971391,"811-05518",S000083568,0
1971391,"811-05518",S000083570,0
1975020,"811-22917",S000044181,30948078
1975020,"811-22917",S000044182,39110518
1975020,"811-22917",S000044183,37777148
1975020,"811-22917",S000055583,60967489
1974037,"811-22668",S000062881,0
1974037,"811-22668",S000062882,0
1973743,"811-03623",S000002229,4446428742
1973743,"811-03623",S000002225,414135396
1973743,"811-03623",S000002226,414135396
1973743,"811-03623",S000002226,4446428742
1973743,"811-04419",S000036845,79137790
1973743,"811-05186",S000001985,414135396
1973743,"811-05186",S000006797,327488384
1973743,"811-05186",S000040444,3886692317
1973743,"811-05186",S000006792,79137790
1973743,"811-05186",S000006792,327488384
1973743,"811-05186",S000006796,79137790
1973743,"811-05186",S000006796,262601108
1973743,"811-05186",S000006796,346754147
1973743,"811-05186",S000006796,905964822
1973743,"811-05186",S000006796,3886692317
1973743,"811-05186",S000031888,414135396
1973743,"811-05186",S000031888,1422422649
1973743,"811-05186",S000031888,4446428742
1973743,"811-06677",S000004627,4446428742
1973743,"811-07343",S000004632,905964822
1973743,"811-07343",S000004632,3886692317
1973743,"811-09101",S000004644,3886692317
1973743,"811-09805",S000030542,327488384
1973743,"811-09999",S000055760,327488384
1973743,"811-09999",S000055763,346754147
1973743,"811-09999",S000055764,1422422649
1973743,"811-09999",S000055765,27597266
1973743,"811-10263",S000033730,79137790
1973743,"811-22153",S000080196,79137790
1973743,"811-23324",S000079107,79137790
1975340,"811-7123",S000011967,0
1975340,"811-7123",S000000461,1840393685
1975340,"811-7123",S000000462,368945810
1975340,"811-7123",S000000498,4362096435
1975340,"811-7123",S000000500,1234123698
1975340,"811-7123",S000028808,0
1975340,"811-7123",S000031204,0
1975340,"811-9903",S000000362,0
1975340,"811-9903",S000000364,0
1975340,"811-9903",S000000366,0
1975340,"811-9903",S000000367,0
1975340,"811-9903",S000000368,0
1975340,"811-9903",S000000369,1524822337
1975340,"811-9903",S000000370,0
1975340,"811-9903",S000000371,0
1975340,"811-9903",S000000372,0
1975340,"811-9903",S000000373,395073463
1975340,"811-9903",S000000374,0
1975340,"811-9903",S000000375,399617908
1975340,"811-9903",S000000376,0
1975340,"811-9903",S000021515,0
1975340,"811-9903",S000023621,0
1975340,"811-9903",S000035959,1291066515
1975340,"811-21035",S000000378,61908052985
1975340,"811-3081",S000000008,288426746
1975340,"811-2653",S000000013,2995025968
1975340,"811-4175",S000000018,2086566202
1975340,"811-00523",S000000068,8889915948
1975340,"811-3964",S000000128,45431288815
1975340,"811-3964",S000000129,170485105353
1975340,"811-8703",,553668820
1975340,"811-5883",S000000130,0
1975340,"811-5883",S000000131,5130902028
1975340,"811-5883",S000000132,581889695
1975340,"811-8211",S000002772,173885743895
1975340,"811-22169",S000021488,145846195031
1975340,"811-22169",S000021490,48692777930
1975340,"811-3721",S000000073,0
1975340,"811-6718",S000000297,0
1975340,"811-4813",S000011499,1004213094
1975340,"811-4813",S000011502,132517046
1975340,"811-4813",S000011511,6595466834
1975340,"811-4813",S000011515,596225823
1975340,"811-4813",S000011516,532621991
1975340,"811-8673",S000002779,2071562736
1975340,"811-8673",S000002780,1079683408
1975340,"811-8673",S000002781,389753953
1975340,"811-5202",S000000299,5864060559
1975340,"811-5202",S000000305,2316905129
1975340,"811-5202",S000000307,0
1975340,"811-5202",S000042108,0
1975340,"811-21327",S000000342,0
1975340,"811-6325",S000000078,0
1975340,"811-4764",S000000090,3293761090
1975340,"811-6377",S000000330,1837938985
1975340,"811-6377",S000002850,0
1975340,"811-5652",,3563301747
1975340,"811-5454",S000000091,0
1975340,"811-4765",S000000093,0
1975340,"811-3726",S000000082,225959822
1975340,"811-9891",S000001720,0
1975340,"811-3757",S000000016,0
1975340,"811-6490",S000019789,11071735405
1975340,"811-6490",S000019790,0
1975340,"811-5021",S000000094,0
1975340,"811-7512",S000000096,0
1975340,"811-00524",S000000317,198875422
1975340,"811-00524",S000005159,2904586818
1975340,"811-00524",S000018029,0
1975340,"811-00524",S000012565,181724351
1975340,"811-7044",S000001910,474618093
1975340,"811-5719",S000001911,4127066806
1975340,"811-5877",,3371722674
1975340,"811-3954",S000000098,894676368
1975340,"811-02192",S000000095,375592538
1975340,"811-4723",S000000112,827893736
1975340,"811-5718",S000000113,2524505078
1975340,"811-5125",S000001912,2246493415
1975340,"811-5125",S000001917,318969773
1975340,"811-5125",S000001919,0
1975340,"811-5125",S000001923,174567273615
1975340,"811-3207",S000000119,0
1975340,"811-4870",S000000123,0
1975340,"811-3940",S000000092,1772689074
1975340,"811-3940",S000015656,5890314189
1975340,"811-3940",S000015657,1093263582
1975340,"811-22784",,3455964892
1975340,"811-22912",S000043942,195865086
1975340,"811-22912",S000044141,0
1975340,"811-23036",S000059721,0
1975340,"811-23296",S000059809,164289195031
1975340,"811-23014",,170297328
1975340,"811-21236",S000000355,0
1975340,"811-5245",,3236031961
1975340,"811-23330",,0
1975340,"811-4215",S000000069,0
1975340,"811-7953",S000009193,167110607061
1975340,"811-01899",S000000071,9613154381
1975340,"811-03481",S000000121,695814314
1975449,"811-04279",S000024507,1317259419
1975449,"811-04279",S000024510,68427539
1974910,"811-22208",,267934548
1974910,"811-23373",,2265339868
1975235,"811-07572",S000006997,282245184
1975235,"811-10183",,2952546548
1975235,"811-10263",S000001154,329073237
1975235,"811-22127",S000019839,3005024816
1975235,"811-23235",,642079255
1975235,"811-07953",S000044692,237711457
1975235,"811-09491",S000025364,575588344
1975235,"811-07912",,1029390352
1975235,"811-06318",S000008436,1309007628
1975235,"811-08090",,1404419507
1975938,"811-08397",S000007710,1249954461
1975938,"811-08397",S000017705,191937348
1975938,"811-08397",S000007713,202459240
1976124,"811-05518",S000080834,387700000
1976124,"811-05518",S000080835,42000000
1976124,"811-05518",S000080836,34700000
1976124,"811-05518",S000080833,15245252
1976124,"811-05518",S000081704,156854023
1976124,"811-05518",S000077171,0
1976124,"811-05518",S000077172,0
1976124,"811-05518",S000077173,0
1976124,"811-05518",S000077174,0
1976124,"811-05518",S000077175,0
1976124,"811-05518",S000077176,0
1976124,"811-05518",S000077177,0
1976124,"811-05518",S000077178,0
1976124,"811-05518",S000077179,0
1976124,"811-05518",S000077180,0
1976124,"811-05518",S000083564,0
1976124,"811-05518",S000083568,0
1976124,"811-05518",S000083570,0
1976109,"811-06400",S000041987,1732040255
1976109,"811-06400",S000042153,867060689
1976109,"811-06400",S000042154,691856265
1976109,"811-06400",S000059859,352655063
1976109,"811-06400",S000059860,311278610
1976109,"811-06400",S000065635,595055245
1974985,"811-02021",S000032044,27339182
1974985,"811-10263",,27188794
1976037,"811-07685",S000035417,5852020088
1976037,"811-07685",S000063792,200977208
1976511,"811-04984",S000057856,2579657196
1976511,"811-21991",S000084926,3247071575
1976511,"811-08274",S000003679,5849302285
1976511,"811-22338",S000029727,6235626605
1976511,"811-22338",S000047047,2082273812
1976511,"811-22338",S000043089,14117753
1976511,"811-22338",S000053934,3310844994
1976511,"811-22338",S000036894,3583687423
1976511,"811-22338",S000031479,1526522186
1976511,"811-22338",S000077329,234612788
1976511,"811-22338",S000071892,362162364
1976511,"811-07238",S000008079,5224370173
1976511,"811-07238",S000058430,6478097003
1976511,"811-21714",S000003832,5601458664
1976511,"811-23015",S000048320,6317606453
1976511,"811-04878",S000026000,6090432640
1976511,"811-04878",S000006676,5901321194
1976511,"811-04878",S000006674,6106877692
1976511,"811-03153",S000001591,6301757802
1976511,"811-03153",S000001570,4959436070
1976511,"811-03153",S000001585,6316499694
1976511,"811-03153",S000003746,5990781558
1976511,"811-22959",S000049991,382206117
1976511,"811-09477",S000048107,2451751502
1976511,"811-10509",S000008451,664987593
1976511,"811-09082",S000006152,6327180430
1976511,"811-03738",S000008349,2379765809
1976511,"811-23718",S000073782,2442034540
1976511,"811-23718",S000073781,2207329008
1976511,"811-05583",S000017299,5518534712
1976511,"811-23124",S000080763,2660729153
1976628,"811-02527",S000006073,569556661
1976628,"811-04049",S000031154,505396785
1976628,"811-04049",S000031157,302729722
1976702,"811-04878",,10861561
1976702,"811-04878",,90442066
1976702,"811-04878",,163410294
1976702,"811-04878",,390409
1976702,"811-04878",,1081013
1976702,"811-04878",,7058285
1976702,"811-04878",,267056108
1976702,"811-04878",,615759450
1976702,"811-04878",,162765415
1976702,"811-04878",,757156901
1976702,"811-04878",,148262919
1976702,"811-04878",,235506516
1976702,"811-04878",,482857969
1976702,"811-04878",,60489861
1976702,"811-04878",,16561759
1976702,"811-04878",,114760783
1976702,"811-04878",,864521017
1976702,"811-04878",,249977212
1976702,"811-04878",,575107663
1976702,"811-04878",,284606611
1976702,"811-04878",,88196052
1976702,"811-04878",,7782544
1976702,"811-04878",,364543196
1976702,"811-04878",,833800
1976702,"811-04878",,116090834
1976702,"811-04878",,255282073
1976702,"811-04878",,1754319
1976702,"811-04878",,619498503
1976702,"811-04878",,103701535
1976702,"811-04878",,510990
1976702,"811-07257",,10861561
1976702,"811-07257",,90442066
1976702,"811-07257",,163410294
1976702,"811-07257",,390409
1976702,"811-07257",,1081013
1976702,"811-07257",,7058285
1976702,"811-07257",,267056108
1976702,"811-07257",,615759450
1976702,"811-07257",,162765415
1976702,"811-07257",,757156901
1976702,"811-07257",,148262919
1976702,"811-07257",,235506516
1976702,"811-07257",,259039016
1976702,"811-07257",,60489861
1976702,"811-07257",,16561759
1976702,"811-07257",,114760783
1976702,"811-07257",,864521017
1976702,"811-07257",,249977212
1976702,"811-07257",,575107663
1976702,"811-22781",,10861561
1976702,"811-22781",,90442066
1976702,"811-22781",,390409
1976702,"811-22781",,1081013
1976702,"811-22781",,7058285
1976702,"811-22781",,267056108
1976702,"811-22781",,615759450
1976702,"811-22781",,162765415
1976702,"811-22781",,757156901
1976702,"811-22781",,148262919
1976702,"811-22781",,235506516
1976702,"811-22781",,482857969
1976702,"811-22781",,259039016
1976702,"811-22781",,60489861
1976702,"811-22781",,16561759
1976702,"811-22781",,114760783
1976702,"811-22781",,864521017
1976702,"811-22781",,249977212
1983435,"811-22668",S000082649,284425885
1983435,"811-22668",S000082648,282344077
1983422,"811-21591",S000005391,82144721
1983422,"811-21591",S000022361,108842251
1983422,"811-21591",S000005392,118423900
1983422,"811-21591",S000022362,101252849
1983422,"811-21591",S000005393,143498569
1983422,"811-21591",S000022363,105368252
1983422,"811-21591",S000031554,125265793
1983422,"811-21591",S000050745,47438276
1983422,"811-21591",S000069540,23205850
1983422,"811-21591",S000005394,62990457
1983422,"811-21591",S000005394,62990457
1983422,"811-21591",S000005394,62990457
1983422,"811-3706",S000005671,0
1983422,"811-3706",S000005667,0
1983422,"811-3706",S000005668,0
1983422,"811-7820",S000005776,10173418731
1983422,"811-7820",S000031879,872084424
1983422,"811-7820",S000005778,3617346689
1983422,"811-7820",S000005779,12617692901
1983422,"811-7820",S000005780,708786313
1983422,"811-7820",S000005781,7727685622
1983422,"811-7820",S000005782,3094665313
1983422,"811-7820",S000075489,173528951
1983422,"811-4363",S000005965,0
1983422,"811-4363",S000005966,0
1983422,"811-4363",S000005968,0
1983422,"811-4363",S000005969,0
1983422,"811-4363",S000005970,325632071
1983422,"811-21861",S000012177,2471962372
1983422,"811-6441",S000035738,0
1983422,"811-6441",S000046096,0
1983422,"811-7822",S000006579,5743325271
1983422,"811-7822",S000006580,0
1983422,"811-7822",S000014384,3827530503
1983422,"811-7822",S000046094,287729650
1983422,"811-7822",S000006582,0
1983422,"811-7822",S000006583,2612275000
1983422,"811-7822",S000058290,2487964389
1983422,"811-7822",S000006581,0
1983422,"811-7822",S000014385,0
1983422,"811-7822",S000046093,741454306
1983422,"811-4025",S000006471,0
1983422,"811-4025",S000006472,0
1983422,"811-4025",S000006473,0
1983422,"811-816",S000006192,1304767991
1983422,"811-816",S000006193,5496507158
1983422,"811-816",S000006194,6520470019
1983422,"811-816",S000006195,37297626542
1983422,"811-816",S000006203,5226622536
1983422,"811-816",S000006205,17101164611
1983422,"811-816",S000006206,6963024134
1983422,"811-5447",S000005976,0
1983422,"811-5447",S000005977,0
1983422,"811-5447",S000005978,770326065
1983422,"811-5447",S000005979,2345854008
1983422,"811-5447",S000005981,0
1983422,"811-5447",S000005982,0
1983422,"811-8532",S000005931,0
1983422,"811-8532",S000005932,0
1983422,"811-8532",S000005933,0
1983422,"811-4165",S000005945,0
1983422,"811-6247",S000006602,2367217048
1983422,"811-6247",S000006603,1559825991
1983422,"811-6247",S000006605,3379443330
1983422,"811-6247",S000006606,938658715
1983422,"811-6247",S000006610,0
1983422,"811-6247",S000048405,1004834415
1983422,"811-6247",S000053101,1277627646
1983422,"811-6247",S000053102,0
1983422,"811-6247",S000053103,1969167243
1983422,"811-6247",S000063513,726227660
1983422,"811-8319",S000010463,0
1983422,"811-7704",S000006551,938658715
1983422,"811-2224",S000011488,12617692901
1983422,"811-2224",S000025079,7727685622
1983422,"811-2224",S000011484,5226622536
1983422,"811-3990",S000000053,12617692901
1983422,"811-3990",S000018227,429117770
1983422,"811-3990",S000018228,1457393296
1983422,"811-22127",S000028684,3827530503
1983422,"811-10263",S000001158,3617346689
1983422,"811-10263",S000001160,7727685622
1983422,"811-03459",S000006728,12617692901
1983422,"811-21732",S000010040,1147843151
1983422,"811-7725",S000008058,429117770
1983422,"811-7725",S000008041,1457393296
1983422,"811-8274",S000003671,7727685622
1983422,"811-23305",S000060786,0
1983422,"811-23305",S000060785,0
1983422,"811-23305",S000062301,0
1983422,"811-23305",S000062302,0
1983422,"811-23305",S000063026,0
1983422,"811-23305",S000066454,7911894840
1983422,"811-23305",S000066462,7911894840
1983422,"811-23305",S000066456,5854087589
1983422,"811-23305",S000066463,5854087589
1983422,"811-23305",S000066457,7173723042
1983422,"811-23305",S000066455,7173723042
1983422,"811-23305",S000066458,8935572969
1983422,"811-23305",S000066460,8935572969
1983422,"811-23305",S000066459,17587065967
1983422,"811-23305",S000066461,17587065967
1983422,"811-23305",S000063004,2471962372
1983422,"811-23305",S000063005,3617346689
1983422,"811-23305",S000068306,0
1983422,"811-23305",S000068307,5226622536
1983422,"811-23305",S000069304,1037235820
1983422,"811-23305",S000069305,0
1983422,"811-23305",S000069306,603438835
1983422,"811-23305",S000069307,1037235820
1983422,"811-23305",S000069309,603438835
1983422,"811-23305",S000070039,0
1983422,"811-23305",S000070040,0
1983422,"811-23305",S000070041,0
1983422,"811-23305",S000072410,287729650
1983422,"811-23305",S000072412,0
1983422,"811-23305",S000072996,0
1983422,"811-23305",S000072997,0
1983422,"811-23305",S000072998,6094833113
1983422,"811-23305",S000072999,595617580
1983422,"811-23305",S000074150,2487964389
1983422,"811-23305",S000074835,1539742259
1983422,"811-23305",S000075381,0
1983422,"811-23305",S000075382,0
1983422,"811-23305",S000075383,0
1983422,"811-23305",S000076521,6094833113
1983422,"811-23305",S000077485,0
1983422,"811-23305",S000077486,0
1983422,"811-23305",S000077487,741454306
1983422,"811-23305",S000079797,0
1983422,"811-23305",S000080557,0
1983422,"811-23305",S000080558,0
1983422,"811-23305",S000080559,0
1983422,"811-23305",S000080560,0
1983422,"811-23305",S000080561,0
1983422,"811-23305",S000080562,0
1983422,"811-23305",S000082825,0
1983422,"811-23305",S000082826,319015159
1983422,"811-23305",S000082827,0
1983422,"811-23305",S000083425,0
1983422,"811-23305",S000085330,0
1983422,"811-23305",S000085331,1539742258
1983422,"811-07953",S000062639,12617692901
1983422,"811-07953",S000064056,0
1983422,"811-08090",S000042336,0
1983422,"811-08090",S000083643,1304767991
1983422,"811-08090",S000083644,6963024134
1983422,"811-08090",S000083645,2345854008
1983422,"811-08090",S000083646,1457393296
1983422,"811-08090",S000083647,3379443330
1983422,"811-08090",S000083648,429117770
1983422,"811-08090",S000083649,12617692901
1983422,"811-08090",S000083650,37297626542
1983422,"811-08090",S000083651,3094665313
1983422,"811-04984",S000001825,0
1983422,"811-05141",S000026006,17587065967
1983422,"811-22811",S000048337,911962967
1983422,"811-21335",S000002422,37297626542
1983422,"811-3833",S000033930,5226622536
1983422,"811-10401",S000082921,0
1983422,"811-10401",S000082923,0
1983422,"811-22959",S000052767,
1983422,"811-5547",S000025589,37297626542
1983422,"811-3738",S000070756,5496507158
1980101,"811-07959",S000070990,76678200
1980898,"814-03651",S000003123,0
1980898,"814-10401",S000072137,73303148
1980898,"814-10401",S000080973,468310688
1980898,"811-23312",S000086370,0
1980898,"811-23312",S000086368,0
1980898,"811-23312",S000086369,0
1980898,"811-22698",S000080796,127345129
1983818,"811-04786",S000005024,1539185621
1983818,"811-04786",S000005025,720141854
1983818,"811-04786",S000005026,74594310
1983818,"811-04786",S000035291,905534183
1983818,"811-04786",S000035292,1610332220
1983408,"811-05518",S000080834,188968780
1983408,"811-05518",S000080835,8851403
1983408,"811-05518",S000080836,12288735
1984301,"814-05037",S000054438,8360248000
1984301,"814-05037",S000036430,2010577000
1984301,"814-05037",S000036429,12688000
1984301,"811-07912",,1532962000
1984301,"811-23325",S000068977,961958981
1978462,"811-00215",S000069413,118056316
1978462,"811-02105",S000062237,2509285981
1978462,"811-02676",S000058189,3256489932
1978462,"811-04085",S000007066,1853534683
1978462,"811-04085",S000057288,3116109279
1978462,"811-22796",S000042567,2769553835
1978490,"811-01400",S000006037,61379808372
1978490,"811-01400",S000039220,202910710642
1978490,"811-01400",S000057289,179464615210
1978490,"811-01400",S000006036,214471391584
1978490,"811-07205",S000007730,24450707584
1978490,"811-07205",S000007731,37257697837
1978490,"811-07205",S000007732,47468463388
1978490,"811-07205",S000007733,26866075398
1978490,"811-07205",S000007734,1553918220
1978490,"811-07205",S000007735,3732665931
1978490,"811-00215",S000007019,31190405565
1978490,"811-00215",S000031547,7453541687
1978490,"811-00215",S000039214,30098599929
1978490,"811-00215",S000007022,46453500494
1978490,"811-00649",S000007151,24445706126
1978490,"811-00649",S000007153,3613778820
1978490,"811-00649",S000007154,12457177486
1978490,"811-00649",S000065702,3613778820
1978490,"811-00649",S000057292,15440562894
1978490,"811-00649",S000065701,24445706126
1978490,"811-00649",S000007152,1447663161
1978490,"811-00649",S000057291,1447663161
1978490,"811-01193",S000065695,36159735888
1978490,"811-01193",S000007112,319798398
1978490,"811-01352",S000006064,2282353402
1978490,"811-01352",S000006068,28594709
1978490,"811-01352",S000039216,3761022058
1978490,"811-01352",S000057281,1898770078
1978490,"811-01352",S000055365,1109324443
1978490,"811-01352",S000023603,5644562546
1978490,"811-01352",S000065694,2055281175
1978490,"811-01352",S000006066,1531996729
1978490,"811-01352",S000039218,1531996729
1978490,"811-01796",S000006056,44978207427
1978490,"811-02105",S000017677,2735106091
1978490,"811-02105",S000017675,20561785739
1978490,"811-02105",S000017678,17893625495
1978490,"811-02105",S000037003,10664534825
1978490,"811-02105",S000054519,4496368309
1978490,"811-02105",S000062237,26598799903
1978490,"811-02105",S000053607,843167834217
1978490,"811-02105",S000086560,9503531391
1978490,"811-02105",S000017681,4680717291
1978490,"811-02105",S000031520,486670000
1978490,"811-02105",S000062001,6463107452
1978490,"811-02105",S000075889,37964252
1978490,"811-02105",S000075890,31213445
1978490,"811-02105",S000075892,37964252
1978490,"811-02105",S000026422,31695580747
1978490,"811-02105",S000033635,5440035736
1978490,"811-02105",S000033636,71116899532
1978490,"811-02105",S000033637,1414602649
1978490,"811-02105",S000033638,429412059
1978490,"811-02105",S000033639,1094787792
1978490,"811-02105",S000042625,9534556639
1978490,"811-02105",S000049309,1322684892
1978490,"811-02105",S000051993,3687758174
1978490,"811-02105",S000051994,859879321679
1978490,"811-02105",S000051995,8068378659
1978490,"811-02105",S000051996,51793980428
1978490,"811-02105",S000052911,1012332771
1978490,"811-02105",S000054095,112138337284
1978490,"811-02105",S000054096,7808167299
1978490,"811-02105",S000054097,68751509900
1978490,"811-02105",S000056355,79313474888
1978490,"811-02105",S000056356,849656602845
1978490,"811-02105",S000056357,77471788444
1978490,"811-02105",S000056358,37976395522
1978490,"811-02105",S000056362,27092837716
1978490,"811-02105",S000062810,142082282625
1978490,"811-02105",S000065749,37489619951
1978490,"811-02105",S000075894,36465552
1978490,"811-02105",S000086561,6409638016
1978490,"811-02546",S000055364,44707155712
1978490,"811-02546",S000055368,2271425022
1978490,"811-02546",S000055369,18728055
1978490,"811-02546",S000055370,1593462427
1978490,"811-02546",S000006011,18886929672
1978490,"811-02546",S000055366,7533983222
1978490,"811-02676",S000050482,7343268707
1978490,"811-02737",S000017690,1748678929
1978490,"811-02737",S000031533,18746971144
1978490,"811-02737",S000031534,780809717
1978490,"811-02737",S000007495,2363120506
1978490,"811-02737",S000065255,54687383
1978490,"811-02737",S000071838,2730544623
1978490,"811-02737",S000072129,289386024
1978490,"811-02737",S000075899,28857023
1978490,"811-02737",S000085735,3008097558
1978490,"811-02737",S000066807,6448972
1978490,"811-02841",S000005450,30737068216
1978490,"811-02841",S000005452,2368977768
1978490,"811-02890",S000007149,602511647259
1978490,"811-03221",S000005456,25612590047
1978490,"811-03221",S000005457,30583635371
1978490,"811-03221",S000005458,28273457342
1978490,"811-03221",S000005459,29494678833
1978490,"811-03221",S000019187,33150733669
1978490,"811-03221",S000019188,32878501428
1978490,"811-03221",S000019189,30823856333
1978490,"811-03221",S000075290,2036323
