"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1979272,227030,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1979272,417804,"NAV CONSULTING","OAKBROOK","Illinois","United States","N","Yes (provided to all investors)",""
1979272,397860,"JUNIPER SQUARE","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1979272,397779,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1979272,301242,"JTC GROUP","WILMINGTON","Delaware","United States","N","Yes (provided to all investors)",""
1979272,227033,"JTC GROUP","WILMINGTON","Delaware","United States","Y","Yes (provided to all investors)",""
1979272,227031,"JTC GROUP","WILMINGTON","Delaware","United States","N","Yes (provided to all investors)",""
1979272,483051,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1979111,371586,"U.S. BANK GLOBAL FUND SERVICES","MILWAUKEE","Wisconsin","United States","N","Yes (provided to all investors)",""
1979111,312193,"APEX FUND SERVICES LLC","CHARLOTTE","North Carolina","United States","N","Yes (provided to all investors)",""
1979111,371589,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,314719,"APEX FUND SERVICES","CHARLOTTE","North Carolina","United States","N","Yes (provided to all investors)",""
1979111,477149,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,312192,"SS&C","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,377675,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,371584,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,371599,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,377692,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,314720,"MUFG CAPITAL ANALYTICS LLC","DALLAS","Texas","United States","N","Yes (provided to all investors)",""
1979111,477142,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,477155,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979111,477159,"ESSENTIAL FUND SERVICES INTERNATIONAL, LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1979323,243535,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,170249,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,357464,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","Y","Yes (provided to all investors)",""
1979323,2853,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,2854,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,2850,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,59817,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,256608,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,256623,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,306809,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,65672,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,377201,"ES RESIG, LLC","NEW YORK CITY","New York","United States","N","Yes (provided to all investors)",""
1979323,377199,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,244645,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,2847,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,377193,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,480699,"EA RESIG, LLC","NEW YORK CITY","New York","United States","N","Yes (provided to all investors)",""
1979323,480376,"EA RESIG, LLC","NEW YORK CITY","New York","United States","N","Yes (provided to all investors)",""
1979323,480663,"EA RESIG, LLC","NEW YORK CITY","New York","United States","N","Yes (provided to all investors)",""
1979323,480665,"ES RESIG, LLC","NEW YORK CITY","New York","United States","N","Yes (provided to all investors)",""
1979323,243540,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,377052,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,2855,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,187607,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,235974,"ULTIMUS LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,187606,"ULTIMUS  LEVERPOINT PRIVATE FUND SOLUTIONS","PHILADELPHIA","Pennsylvania","United States","N","Yes (provided to all investors)",""
1979323,480402,"EA RESIG, LLC","NEW YORK CITY","New York","United States","N","Yes (provided to all investors)",""
1934162,216274,"NAV CONSULTING, INC.","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1934162,192687,"NAV CONSULTING, INC.","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1979039,397238,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,397208,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,397208,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,397238,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,397265,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,397265,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,397178,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,397178,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,397246,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,397246,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,295898,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,295898,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,4864,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,4864,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,480492,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979039,480492,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,480492,"REIT INVESTMENT GROUP","NASHVILLE","Tennessee","United States","N","Yes (provided to all investors)",""
1979039,480461,"REIT INVESTMENT GROUP","NASHVILLE","Tennessee","United States","N","Yes (provided to all investors)",""
1979039,480461,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1979039,480461,"SS&C GLOBEOP","GRAND CAYMAN","","Cayman Islands","N","No (provided to no investors)","OTHER ADMINISTRATOR SENDS"
1979018,372861,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","No (provided to no investors)","INTERNAL TEAM"
1979018,444143,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","No (provided to no investors)","INTERNAL TEAM"
1979018,246587,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","No (provided to no investors)","INTERNAL TEAM"
1979018,293228,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","No (provided to no investors)","INTERNAL TEAM"
1979018,444216,"GEN II FUND SERVICES, LLC","NEW YORK","New York","United States","N","No (provided to no investors)","INTERNAL TEAM"
1977872,366283,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,312983,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,312980,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,313015,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277788,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277787,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277858,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277774,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,248795,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1977872,313010,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,313017,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,312981,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,248796,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,248794,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,366287,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,366289,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,366274,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,366285,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,366818,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,313011,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,312984,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,313014,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,313012,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277829,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277853,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,426633,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,426634,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277761,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,277824,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,248792,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,248793,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,229652,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,209554,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,367467,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,313016,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,366819,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1977872,426632,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1967927,480252,"NORTHERN TRUST","CHICAGO","Illinois","United States","N","Yes (provided to all investors)",""
1982676,319792,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1978232,204285,"KEITH CORBIN","NEWPORT BEACH","California","United States","N","Yes (provided to all investors)",""
1978232,312165,"KEITH CORBIN","NEWPORT BEACH","California","United States","N","Yes (provided to all investors)",""
1979402,172438,"MUTUAL SHAREHOLDER SERVICES LLC","BROADVIEW HEIGHTS","Ohio","United States","N","No (provided to no investors)","PERSHING LLC"
1979485,62045,"RSM US LLP","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1978990,426670,"SS&C TECHNOLOGIES, INC.","WINDSOR","Connecticut","United States","N","Yes (provided to all investors)",""
1982676,439243,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,439234,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,319793,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,319794,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,300617,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,301253,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,301220,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,301186,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,264706,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,264733,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,242848,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,319795,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,370486,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,364403,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,373479,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1982676,439232,"CARTA INVESTOR SERVICES, INC","SEATTLE","Washington","United States","N","Yes (provided to all investors)",""
1983762,243778,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","TORONTO","","Canada","N","Yes (provided to all investors)",""
1983762,197892,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,309785,"CITCO","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1983762,34476,"INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","No (provided to no investors)","ALLIANCEBERNSTEIN L.P."
1983762,213344,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,193728,"STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","No (provided to no investors)","STATE STREET BANK AND TRUST COMPANY"
1983762,183820,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,66964,"STATE STREET BANK & TRUST","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,357107,"CITCO","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983762,484752,"STATE STREET BANK AND TRUST COMPANY","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,369436,"INTERNATIONAL FUND SERVICES (N.A.), L.L.C.","NEW YORK","New York","United States","N","No (provided to no investors)","INVESTMENT ADVISOR / GENERAL PARTNER"
1983762,264349,"STATE STREET BANK LUXEMBOURG S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1983762,356978,"CITCO","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983762,36680,"STATE STREET BANK & TRUST CO","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,211370,"STATE STREET BANK & TRUST","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,309782,"CITCO","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1983762,62753,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,197888,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,36120,"NORTHERN TRUST","CHICAGO","Illinois","United States","N","No (provided to no investors)","AB"
1983762,197868,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,309158,"STATE STREET BANK AND TRUST COMPANY (SSB)","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
1983762,34529,"INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","No (provided to no investors)","ALLIANCEBERNSTEIN L.P."
1983762,316427,"STATE STREET FUND SERVICES TORONTO INC","TORONTO","","Canada","N","Yes (provided to all investors)",""
1983762,68674,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,169893,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,183825,"INTERNATIONAL FUND SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1983762,251853,"EA RESIG LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1983762,33865,"INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1983762,169936,"STATE STREET BANK LUXEMBOURG S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1983762,485081,"EA RESIG LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1983762,485082,"EA RESIG LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1983762,485083,"EA RESIG LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1983762,213322,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,53571,"STATE STREET BANK CAYMAN TRUST COMPANY LTD","CAYMAN ISLANDS","","Cayman Islands","N","No (provided to no investors)","STATE STREET BANK AND TRUST COMPANY"
1983762,312823,"INTERNATIONAL FUND SERVICES (N.A.), L.L.C.","NEW YORK","New York","United States","N","No (provided to no investors)","INVESTMENT ADVISOR / GENERAL PARTNER"
1983762,309788,"INTERNATIONAL FUND SERVICES (N.A.) L.L.C.","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,251796,"SSB","TORONTO","","Canada","N","No (provided to no investors)","AB"
1983762,279893,"INTERNATIONAL FUND SERVICES (NA) LLC","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,211365,"STATE STREET BANK & TRUST","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,211368,"STATE STREET BANK & TRUST","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,309157,"STATE STREET BANK AND TRUST COMPANY (SSB)","PRINCETON","New Jersey","United States","N","Yes (provided to all investors)",""
1983762,281486,"STATE STREET","JERSEY CITY","New Jersey","United States","N","Yes (provided to all investors)",""
1983762,197901,"STATE STREET BANK LUXEMBOURG S.A.","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1983762,33425,"INTERNATIONAL FUND SERVICES","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1983762,211367,"STATE STREET BANK & TRUST","BOSTON","Massachusetts","United States","N","Yes (provided to all investors)",""
1983762,485422,"EA RESIG LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1983762,485420,"EA RESIG LLC","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1978762,437337,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1978762,437337,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1978762,437338,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1978762,437338,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1978762,358378,"SS&C TECHNOLOGIES, INC.","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1978762,358378,"SS&C FUND SERVICES (CAYMAN) LTD.","CAMANA BAY","","Cayman Islands","N","Yes (provided to all investors)",""
1983884,436462,"NAV CONSULTING, LLC","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1983884,426303,"NAV CONSULTING, INC","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1983884,426304,"NAV CONSULTING, INC","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
