"FilingID","ReferenceID","Form D File Number"
1931302,316250,"021-444469"
1931302,285959,"021-420858"
1931302,285953,"021-420835"
1931302,254098,"021-389997"
1931302,254102,"021-391231"
1931302,316251,"021-458460"
1931302,436985,"021-504188"
1934139,432659,"021-528195"
1934139,363453,"021-480471"
1934139,432660,"021-528194"
1934139,361310,"021-480468"
1946010,418175,"021-491862"
1946010,418180,"021-49186201"
1946010,439228,"021-504654"
1945329,249777,"021-37957"
1936716,48672,"021-1480216"
1934746,365702,"021-471984"
1936607,8448,"021-257241"
1936607,8448,"021-126016"
1936607,8448,"021-126015"
1936607,8448,"021-257243"
1937291,251557,"021-1321122"
1937291,251557,"021-1321122"
1933326,52847,"021-189253"
1933326,22161,"021-125303"
1934730,369552,"021-507642"
1934730,369552,"021-507640"
1936181,37005,"021-10359"
1936181,37024,"021-104069"
1937647,435820,"021-535433"
1924154,251463,"021-388446"
1934558,179214,"021-264170"
1933259,278094,"021-412294"
1933259,278093,"021-366667"
1941726,235881,"021-310073"
1936079,314344,"021-453601"
1927814,309232,"021-425526"
1929491,231543,"021-342921"
1929491,169021,"021-254241"
1929491,437115,"021-521201"
1936463,364372,"021-419107"
1936463,437388,"021-531973"
1947907,175759,"021-290381"
1935249,276480,"021-428981"
1935249,276481,"021-1762698"
1935249,379101,"021-486572"
1927074,366609,"021-484475"
1927074,283273,"021-427932"
1927074,249804,"021-383218"
1927074,366608,"021-484477"
1922598,315120,"021-464629"
1934907,276866,"021-1874836"
1934907,276865,"021-1800408"
1934907,437208,"021-1800408"
1935829,368585,"021-392162"
1935829,368588,"021-494580"
1936218,268523,"021-399779"
1936218,268447,"021-388375"
1936218,268457,"021-376088"
1936218,268458,"021-402953"
1936218,268522,"021-399780"
1936218,307743,"021-411912"
1936218,307837,"021-409524"
1912736,437618,"021-528418"
1939012,435660,"021-280814"
1937170,421024,"021-479374"
1935880,437322,"021-533052"
1948208,435720,"021-495449"
1948208,368944,"021-467951"
1948208,364161,"021-467955"
1948208,368945,"021-420824"
1948208,435723,"021-512005"
1948208,435724,"021-512004"
1948208,435721,"021-515351"
1938297,280643,"021-421988"
1938522,282666,"021-407524"
1938522,433168,"021-529533"
1939557,41676,"021-204548"
1939557,250822,"021-359409"
1939557,42243,"021-249959"
1939557,175748,"021-250018"
1939557,175743,"021-250015"
1939557,41711,"021-190129"
1939557,214462,"021-310798"
1939557,175753,"021-250015"
1939557,42288,"021-274021"
1939557,42223,"021-142764"
1939557,42336,"021-274021"
1939557,214461,"021-327346"
1933996,254761,"021-388935"
1922165,247183,"021-274345"
1927698,232121,"021-104301"
1938699,437769,"021-535943"
1938699,437798,"021-504033"
1938699,281823,"021-423197"
1938699,397349,"021-491126"
1938699,397373,"021-485520"
1938699,432011,"021-527707"
1937569,437687,"021-537698"
1920666,363635,"021-461662"
1920666,363636,"021-477595"
1920666,363633,"021-465976"
1920666,374335,"021-500011"
1920666,363634,"021-465977"
1920666,374329,"021-482751"
1920666,374333,"021-482753"
1920666,374331,"021-493380"
1920666,374332,"021-491864"
1920666,437731,"021-517758"
1920666,437732,"021-533138"
1920666,437729,"021-513065"
1920666,437730,"021-516338"
1920666,435688,"021-506266"
1938219,422292,"021-453554"
1938219,421524,"021-476426"
1947055,186680,"021-263794"
1947055,54405,"021-142336"
1947055,54405,"021-142237"
1947055,214945,"021-335370"
1948339,439732,"021-496915"
1935399,279572,"021-426297"
1935530,181169,"021-433809"
1935530,181169,"021-278023"
1933647,192220,"021-295674"
1936173,232115,"021-362789"
1936173,232115,"021-362785"
1941279,268799,"021-258020"
1941158,230465,"021-354156"
1937662,312986,"021-454018"
1937662,310235,"021-430971"
1937662,310234,"021-351895"
1937662,310233,"021-35189501"
1937662,312985,"021-451760"
1937662,310237,"021-425135"
1938066,368845,"021-475700"
1938772,311876,"021-448725"
1909542,429638,"021-2000262"
1938434,364554,"021-487982"
1930283,282875,"021-392440"
1930283,282875,"021-392437"
1930283,213368,"021-224875"
1930283,213368,"021-312059"
1930283,198104,"021-220241"
1930283,198104,"021-199028"
1937381,254018,"021-360629"
1937381,229928,"021-216348"
1936633,277875,"021-414423"
1942108,204253,"021-303658"
1942108,253338,"021-388106"
1942108,320215,"021-452394"
1943037,188801,"021-208607"
1943037,191543,"021-288124"
1942424,256111,"021-387194"
1939713,367212,"021-321885"
1939713,367228,"021-457367"
1947817,33371,"021-131928"
1934583,56132,"021-32350076"
1942711,429611,"021-526864"
1941839,438152,"021-514526"
1941839,438154,"021-514365"
1941839,438155,"021-514371"
1938774,437779,"021-531938"
1929828,231079,"021-270352"
1929828,254358,"021-365849"
1929828,231078,"021-318165"
1947590,372960,"021-506707"
1947590,247939,"021-331176"
1947590,248166,"021-317004"
1929623,369874,"021-496542"
1929623,315855,"021-465759"
1929623,369883,"021-500031"
1944370,55176,"021-236416"
1946891,236663,"021-240235"
1946891,236668,"021-270919"
1946891,236916,"021-313257"
1946891,316472,"021-464204"
1946891,440467,"021-508908"
1933246,429265,"021-381070"
1934400,311680,"021-420955"
1934389,364219,"021-480755"
1940954,369030,"021-317320"
1940954,369035,"021-504623"
1940954,369039,"021-356274"
1940954,369034,"021-504635"
1940954,369036,"021-504630"
1940954,369037,"021-504628"
1940954,369038,"021-504640"
1940954,369040,"021-347923"
1940954,369041,"021-342752"
1940954,369042,"021-346376"
1940954,369032,"021-398407"
1939482,437961,"021-470573"
1932296,194252,"021-298683"
1920470,438061,"021-514130"
1920470,438062,"021-520636"
1920470,438060,"021-507180"
1920470,372294,"021-412755"
1920470,372048,"021-419061"
1920470,372038,"021-390365"
1920470,372049,"021-436215"
1920470,372055,"021-464669"
1920470,372036,"021-382755"
1920470,372041,"021-401363"
1920470,372289,"021-485191"
1920470,372291,"021-490671"
1920470,372292,"021-494896"
1920470,372044,"021-407471"
1920470,372045,"021-416144"
1920470,372043,"021-430446"
1920470,372040,"021-396329"
1920470,372042,"021-405706"
1920470,372052,"021-451252"
1920470,372285,"021-468621"
1920470,372286,"021-473662"
1920470,372287,"021-477967"
1920470,372288,"021-481770"
1920470,372037,"021-388084"
1920470,372054,"021-459585"
1920470,372053,"021-458087"
1920470,372047,"021-424674"
1920470,372050,"021-449571"
1920470,372051,"021-444509"
1920470,372293,"021-503293"
1920470,438064,"021-532633"
1920470,438063,"021-522647"
1948333,439732,"021-496915"
1948373,364554,"021-487982"
1944457,214828,"021-326518"
1944457,231976,"021-353433"
1944457,231974,"021-342457"
1944457,214827,"021-322455"
1944457,214831,"021-327101"
1944457,231978,"021-353448"
1944457,231977,"021-353463"
1944457,215045,"021-332893"
1944457,308968,"021-418085"
1944457,308970,"021-418086"
1944457,308969,"021-418091"
1944457,308972,"021-418090"
1944457,231980,"021-353451"
1944457,214829,"021-327604"
1944457,371735,"021-495710"
1944457,371968,"021-495715"
1944457,371782,"021-495713"
1944457,371737,"021-495711"
1934420,363080,"021-478728"
1934353,357389,"021-337287"
1942592,285445,"021-1752352"
1942592,316712,"021-319916"
1934606,45594,"021-180883"
1935101,282937,"021-434602"
1935101,184298,"021-278195"
1941936,212646,"021-329559"
1943337,368746,"021-432613"
1943337,368747,"021-419915"
1943337,368748,"021-415030"
1943337,368661,"021-426013"
1943337,368740,"021-410950"
1943337,436011,"021-530398"
1943337,436007,"021-502419"
1943337,436004,"021-533372"
1943337,436009,"021-528172"
1943337,436005,"021-533374"
1943337,436006,"021-502422"
1943337,436008,"021-533566"
1943337,368742,"021-410814"
1943337,368743,"021-429410"
1943337,368752,"021-410819"
1943337,368753,"021-410939"
1943337,368754,"021-410944"
1943337,368758,"021-390480"
1943337,368755,"021-407935"
1943337,368756,"021-497061"
1943337,368757,"021-392491"
1943337,368749,"021-414087"
1943337,368750,"021-414090"
1943337,368741,"021-414096"
1943337,368745,"021-414098"
1943337,436010,"021-520292"
1943337,436001,"021-502417"
1943337,436002,"021-512517"
1943337,436003,"021-517423"
1933782,269590,"021-402415"
1933571,316615,"021-454069"
1933571,247165,"021-1637194"
1933571,247166,"021-303661"
1933571,277677,"021-1872674"
1932971,428408,"021-512329"
1934852,212402,"021-294150"
1934852,282260,"021-385417"
1936529,280250,"021-369189"
1936529,317037,"021-482411"
1936529,280251,"021-424698"
1936529,233975,"021-299468"
1935438,437267,"021-411012"
1942677,316470,"021-465263"
1942677,283628,"021-399086"
1942677,228619,"021-345779"
1942677,316464,"021-445341"
1945892,316363,"021-375329"
1935737,372139,"021-480845"
1935737,280604,"021-21372144"
1921246,436906,"021-525584"
1921246,436895,"021-415761"
1921246,436903,"021-409823"
1921246,436904,"021-419488"
1921246,436901,"021-467141"
1921246,436909,"021-531382"
1921246,436907,"021-525584"
1921246,436899,"021-402430"
1921246,436908,"021-531382"
1921246,436902,"021-491812"
1931787,203892,"021-256998"
1931787,203898,"021-212813"
1931787,281890,"021-422710"
1931787,281889,"021-422710"
1931787,203901,"021-219898"
1931787,203883,"021-256998"
1931787,236898,"021-330301"
1931787,236901,"021-330301"
1945168,438120,"021-517315"
1945168,35993,"021-45010"
1945168,216176,"021-229886"
1945168,438102,"021-513142"
1944661,269660,"021-404612"
1944661,269657,"021-404179"
1944661,269639,"021-364227"
1936956,250030,"021-467720"
1945477,205220,"021-278718"
1945477,430425,"021-9999999999"
1936784,363094,"021-999999"
1936272,422812,"021-504717"
1940768,172371,"021-160534"
1940768,50436,"021-132608"
1942779,281658,"021-362953"
1942779,282149,"021-294315"
1912287,438093,"021-481980"
1912287,438092,"021-481987"
1912287,438097,"021-495305"
1912287,438087,"021-362090"
1946712,213308,"021-334959"
1946032,367017,"021-486521"
1933557,363800,"021-418844"
1930314,316715,"021-21432451"
1930314,278078,"021-416350"
1930314,316720,"021-448215"
1930314,281018,"021-422933"
1930314,316717,"021-432453"
1930314,316719,"021-433848"
1930314,316721,"021-446126"
1940072,244476,"021-352140"
1940072,288421,"021-421950"
1940072,370381,"021-484147"
1940072,288420,"021-408123"
1938012,437720,"021-533104"
1945621,57854,"021-94728"
1943268,438448,"021-516197"
1931451,436851,"021-210744"
1931451,436850,"021-126755"
1939873,220811,"021-126755"
1939873,220815,"021-210744"
1936526,249850,"021-380298"
1936526,249849,"021-317022"
1941024,315038,"021-441934"
1941024,315037,"021-407072"
1941024,371331,"021-491020"
1946943,440590,"021-513967"
1946943,210756,"021-179506"
1946943,210755,"021-248737"
1946943,316267,"021-447139"
1946943,316268,"021-436192"
1946943,210757,"021-320381"
1946943,210754,"021-322145"
1946943,250262,"021-377643"
1946943,373607,"021-506488"
1931858,229740,"021-93669"
1944035,419003,"021-2010743"
1944035,419012,"021-1936913"
1944035,419007,"021-1963176"
1944035,419010,"021-1963177"
1944035,368507,"021-1868211"
1944035,274348,"021-399159"
1944035,274260,"021-400089"
1944035,438464,"021-2041983"
1944394,283647,"021-448389"
1944394,283647,"021-422162"
1944394,252337,"021-380181"
1944394,252266,"021-385696"
1944394,252266,"021-366222"
1942203,192118,"021-253850"
1946875,371430,"021-498194"
1946875,371429,"021-357383"
1936584,436307,"021-533808"
1936195,379457,"021-495814"
1947282,437320,"021-414326"
1947282,437321,"021-414327"
1947282,437330,"021-418026"
1947282,437331,"021-429047"
1947305,251423,"021-199616"
1947305,251425,"021-386453"
1936111,212039,"021-325744"
1936844,435456,"021-307216"
1931010,372946,"021-274287"
1931023,268424,"021-151401"
1931023,268425,"021-186391"
1936554,39106,"021-53211"
1936554,39117,"021-91065"
1935085,181368,"021-130641"
1935085,180759,"021-108282"
1935012,309897,"021-447228"
1936836,302831,"021-446081"
1936836,302780,"021-446089"
1936836,302814,"021-446086"
1934669,311071,"021-166150"
1923761,369225,"021-4666176"
1923761,166829,"021-290442"
1923761,166785,"021-290441"
1923761,195847,"021-290443"
1934159,363036,"021-474078"
1934159,363036,"021-474081"
1936787,437636,"021-531645"
1936787,437659,"021-531647"
1936148,437358,"021-509214"
1936148,309526,"021-444980"
1936148,309238,"021-396583"
1938649,205041,"021-193940"
1921072,316617,"021-451391"
1921072,316617,"021-451386"
1921072,232756,"021-308429"
1921072,251218,"021-365525"
1921072,251218,"021-365519"
1921072,57335,"021-208282"
1921072,57335,"021-208285"
1921072,436620,"021-532309"
1921072,436620,"021-532311"
1938188,29756,"021-108685"
1938188,29808,"021-127580"
1938188,29533,"021-120616"
1938188,176090,"021-254963"
1918564,435295,"021-507527"
1934404,437152,"021-531237"
1912723,436487,"021-536832"
1912723,432946,"021-536833"
1938306,437749,"021-521854"
1938306,282183,"021-434162"
1938306,369143,"021-498571"
1938697,316363,"021-375329"
1935063,363747,"021-447333"
1941045,4729,"021-137195"
1938984,268342,"021-395583"
1935164,30869,"021-91207612"
1935164,247873,"021-351632"
1935164,177170,"021-236887"
1935164,437237,"021-521415"
1935210,233162,"021-353155"
1935210,205082,"021-281996"
1935210,205083,"021-296607"
1935210,220755,"021-311292"
1935210,233185,"021-324641"
1935210,308780,"021-407627"
1935919,204993,"021-291752"
1935919,235398,"021-359191"
1935919,357280,"021-461326"
1945049,319915,"021-1962073"
1945049,255863,"021-1844294"
1945049,65489,"021-1573656"
1945049,65491,"021-1651856"
1943344,288406,"021-439828"
1943344,288406,"021-439827"
1943960,181010,"021-276347"
1943960,1687,"021-176851"
1943960,181017,"021-276343"
1940533,281269,"021-386524"
1933414,203044,"021-308506"
1933414,203034,"021-295095"
1933414,203034,"021-217509"
1933414,73945,"021-239734"
1939653,40596,"021-60398"
1944286,282963,"021-430182"
1944023,187769,"021-280523"
1944023,317474,"021-446344"
1941051,281472,"021-254636"
1942917,232431,"021-276753"
1943788,209107,"021-284524"
1943788,316490,"021-348158"
1942916,426418,"021-250455"
1942215,16579,"021-136999"
1942215,27136,"021-174859"
1936349,301929,"021-342576"
1936349,302045,"021-342576"
1936349,302025,"021-342576"
1936349,300372,"021-342576"
1936349,302039,"021-342576"
1936349,301998,"021-342576"
1936349,302010,"021-342576"
1936349,301847,"021-342576"
1936349,301954,"021-342576"
1936349,301982,"021-342576"
1936349,302011,"021-342576"
1936349,301966,"021-342576"
1936349,301989,"021-342576"
1936349,302056,"021-342576"
1936349,302059,"021-342576"
1936349,301940,"021-342576"
1936349,301948,"021-342576"
1936349,301871,"021-342576"
1936349,301933,"021-342576"
1936349,301995,"021-342576"
1936349,301917,"021-342576"
1936349,372066,"021-342576"
1935581,286827,"021-360266"
1935581,235971,"021-360266"
1935581,357176,"021-476620"
1934163,269963,"021-297003"
1934163,313745,"021-397411"
1934163,437142,"021-529198"
1926336,419917,"021-507476"
1930619,177400,"021-261580"
1930619,232505,"021-341419"
1939845,231184,"021-352463"
1944915,232582,"021-280423"
1944915,232582,"021-264727"
1939762,313423,"021-45661"
1941774,281824,"021-427960"
1941774,282137,"021-427964"
1944465,438481,"021-537941"
1941569,316332,"021-174621"
1941569,31132,"021-105300"
1941569,31149,"021-174621"
1942516,438331,"021-262360"
1942516,371548,"021-498971"
1942516,317024,"021-439746"
1942516,282066,"021-430842"
1942516,252694,"021-355524"
1942516,283850,"021-434273"
1942516,282064,"021-430840"
1942516,438356,"021-262363"
1947125,314765,"021-446539"
1947125,314763,"021-1825089"
1947125,314764,"021-446541"
1947125,441109,"021-531867"
1946417,315119,"021-459756"
1944241,251623,"021-380632"
1944241,167338,"021-23154201"
1944241,67684,"021-231542"
1944241,288699,"021-415785"
1944241,288701,"021-407639"
1944241,288703,"021-408360"
1944241,288704,"021-408253"
1944241,213520,"021-312816"
1944241,213518,"021-331161"
1930385,227541,"021-348316"
1943236,249809,"021-366901"
1942439,18801,"021-165547"
1942078,368103,"021-494179"
1923024,435870,"021-491035"
1923024,435869,"021-491038"
1923024,435871,"021-491031"
1941878,371494,"021-479578"
1941878,269246,"021-395225"
1941878,282567,"021-404401"
1935538,435213,"021-432857"
1935538,435214,"021-1919766"
1935538,435208,"021-425790"
1935538,435209,"021-469061"
1935538,435203,"021-425015"
1935538,435210,"021-478233"
1935538,435075,"021-516529"
1935538,435215,"021-472842"
1935538,435216,"021-1931016"
1935538,435211,"021-196946"
1935538,435205,"021-400978"
1935538,435206,"021-1864187"
1935538,435070,"021-523913"
1935538,435212,"021-472614"
1935538,435064,"021-422992"
1935538,435063,"021-423222"
1935538,419909,"021-472818"
1935538,438550,"021-525448"
1935538,438548,"021-518448"
1941997,293443,"021-425357"
1943955,252035,"021-311680"
1943955,252035,"021-312541"
1933392,256312,"021-391590"
1933392,378979,"021-507709"
1922982,436932,"021-456649"
1934652,370008,"021-465875"
1932271,437080,"021-512635"
1932271,369004,"021-495931"
1940512,358196,"021-285933"
1941240,438076,"021-515455"
1941240,438075,"021-508178"
1941240,438077,"021-527590"
1941240,438078,"021-528216"
1941240,438074,"021-531428"
1941240,336862,"021-450167"
1941240,336864,"021-475414"
1941240,336855,"021-468178"
1941240,336860,"021-464292"
1941240,371346,"021-481022"
1941240,371349,"021-489651"
1941240,312408,"021-374642"
1941240,312409,"021-376975"
1941240,312407,"021-387457"
1941240,312404,"021-405654"
1941240,312405,"021-387454"
1941240,312403,"021-475411"
1941240,336848,"021-450164"
1943078,422113,"021-481463"
1935506,373775,"021-507342"
1935506,268630,"021-399617"
1935506,268631,"021-399619"
1935506,314654,"021-446277"
1935506,421973,"021-511376"
1935506,421974,"021-511380"
1944978,428444,"021-487979"
1944978,278110,"021-411449"
1938738,437140,"021-538739"
1938738,437128,"021-538735"
1938738,437136,"021-538733"
1938738,437137,"021-538738"
1938738,437138,"021-538740"
1938738,437139,"021-538741"
1938738,437135,"021-538732"
1938738,437133,"021-538737"
1938738,437134,"021-538736"
1938738,432659,"021-528195"
1938738,363453,"021-480471"
1938738,432660,"021-528194"
1938738,361310,"021-480468"
1938738,437129,"021-538728"
1938738,437130,"021-538734"
1938738,437131,"021-538731"
1938738,437132,"021-538729"
1937275,427360,"021-305953"
1937275,427335,"021-258510"
1935083,437619,"021-530763"
1909013,429262,"021-537872"
1943488,418973,"021-316115"
1943488,397951,"021-169421"
1943488,46606,"021-169421"
1936213,308892,"021-1834852"
1936213,216826,"021-330299"
1923075,436456,"021-505261"
1923075,436228,"021-513253"
1923075,436227,"021-479913"
1923075,436457,"021-472805"
1923075,436455,"021-495890"
1940591,272404,"021-401707"
1935466,248929,"021-1819077"
1940981,42624,"021-9999999999"
1937815,281139,"021-324508"
1939168,175169,"021-136687"
1938514,244394,"021-228492"
1921153,313995,"021-416585"
1921153,437209,"021-530427"
1937518,57704,"021-194089"
1937518,214041,"021-305907"
1937950,281348,"021-316056"
1937950,281345,"021-404360"
1932930,281318,"021-428906"
1932930,281309,"021-396844"
1932930,310868,"021-448868"
1932930,310867,"021-448859"
1932930,281316,"021-381519"
1932930,281319,"021-398541"
1932930,281315,"021-381512"
1932930,281320,"021-398549"
1940127,197733,"021-295696"
1940576,268577,"021-401370"
1938123,336599,"021-407666"
1938123,336607,"021-386774"
1938123,336616,"021-366762"
1938123,336609,"021-370386"
1938123,336612,"021-372483"
1940200,438120,"021-517315"
1940200,35993,"021-45010"
1940200,216176,"021-229886"
1940200,438102,"021-513142"
1935474,369839,"021-296354"
1936473,244447,"021-308749"
1934325,281463,"021-1890631"
1936020,280859,"021-419517"
1931868,293445,"021-423775"
1931868,217052,"021-295339"
1931868,216892,"021-221198"
1931868,293438,"021-395233"
1931868,437082,"021-511302"
1925920,437320,"021-414326"
1925920,437321,"021-414327"
1925920,437330,"021-418026"
1925920,437331,"021-429047"
1934010,177657,"021-253625"
1941296,58598,"021-141824"
1934051,308302,"021-1899385"
1934051,214730,"021-329545"
1934051,308281,"021-1851231"
1921713,435834,"021-524618"
1921713,435835,"021-528821"
1921713,435836,"021-530988"
1921713,213598,"021-326071"
1921713,281649,"021-402053"
1921713,316880,"021-459682"
1921713,369920,"021-499517"
1921713,369919,"021-480024"
1921713,369918,"021-485140"
1921713,231843,"021-349692"
1921713,202052,"021-298719"
1921713,281645,"021-398097"
1921713,189764,"021-264988"
1921713,281650,"021-402799"
1921713,231845,"021-351328"
1921713,281648,"021-399817"
1921713,316881,"021-459683"
1921713,169026,"021-247051"
1921713,316002,"021-431349"
1921713,316811,"021-440878"
1921713,316839,"021-433653"
1921713,213597,"021-318737"
1921713,281652,"021-415846"
1921713,286461,"021-421553"
1921713,281654,"021-426846"
1921713,281653,"021-424039"
1921713,250930,"021-359492"
1921713,189771,"021-264985"
1921713,169028,"021-247256"
1921713,250931,"021-370065"
1921713,250933,"021-375260"
1921713,250934,"021-366532"
1921713,189761,"021-264979"
1921713,203085,"021-309271"
1921713,202114,"021-297518"
1933547,437087,"021-442626"
1933547,437086,"021-521496"
1935015,426368,"021-526171"
1934767,221117,"021-33154901"
1934767,195497,"021-278563"
1934767,220386,"021-331549"
1935839,44803,"021-99999"
1935839,44799,"021-99999"
1935839,44802,"021-99999"
1935839,44787,"021-99999"
1928347,368650,"021-474204"
1928347,368647,"021-493930"
1928347,368649,"021-493931"
1917271,229205,"021-122015"
1917271,229210,"021-122464"
1917271,229197,"021-326752"
1917271,229204,"021-486389"
1917271,229209,"021-211984"
1917271,398167,"021-486389"
1917271,398154,"021-486388"
1917271,229211,"021-211984"
1917271,253421,"021-374317"
1917271,253425,"021-369471"
1917271,253419,"021-369470"
1917271,229208,"021-106958"
1917271,229357,"021-343022"
1917271,229196,"021-212035"
1917271,398181,"021-486390"
1917271,337164,"021-447935"
1917271,253424,"021-390140"
1917271,337228,"021-447926"
1917271,337250,"021-447931"
1917271,253420,"021-374312"
1917271,295880,"021-396980"
1917271,229212,"021-314914"
1917271,235541,"021-355589"
1917271,229356,"021-326752"
1942909,272145,"021-327283"
1932659,67080,"021-229205"
1932659,66787,"021-229204"
1929944,437162,"021-528641"
1929944,437164,"021-306999"
1929944,281338,"021-429039"
1929944,281336,"021-418028"
1929944,281311,"021-399941"
1929944,281327,"021-408964"
1929944,281326,"021-408960"
1929944,281952,"021-432828"
1929944,281332,"021-416801"
1929944,281333,"021-418021"
1934951,437217,"021-514570"
1934951,437224,"021-514085"
1934951,437221,"021-483792"
1928162,419892,"021-512837"
1941197,192719,"021-264058"
1936762,369560,"021-36462"
1938938,312191,"021-440951"
1933788,27230,"021-114741"
1933788,27230,"021-138732"
1940380,314578,"021-294171"
1940380,421626,"021-514041"
1945297,218054,"021-327061"
1945297,281632,"021-250"
1913250,43576,"021-1134712"
1944453,397151,"021-505754"
1944453,397136,"021-429991"
1942430,438234,"021-532604"
1940381,437982,"021-493746"
1940381,437979,"021-493747"
1946608,439732,"021-496915"
1945558,246313,"021-342260"
1945558,167269,"021-218532"
1934959,193810,"021-234999"
1946177,27898,"021-39772"
1946744,443295,"021-2017320"
1946744,268783,"021-1693257"
1923136,439270,"021-537834"
1923166,68042,"021-225757"
1923166,233028,"021-348688"
1938442,46418,"021-398127"
1935194,308709,"021-457335"
1942131,269020,"021-395972"
1934917,275438,"021-410005"
1934917,275438,"021-410007"
1938068,228825,"021-341964"
1930032,436931,"021-535450"
1930032,436556,"021-535450"
1945771,439273,"021-140647"
1945771,439205,"021-140647"
1945771,439205,"021-243320"
1945771,441956,"021-243320"
1924642,230284,"021-357734"
1940653,30590,"021-113889"
1940653,30636,"021-166475"
1944424,420779,"021-473311"
1936378,6952,"021-85410"
1928546,437038,"021-517049"
1928546,437037,"021-316658"
1928546,437036,"021-197053"
1946134,439260,"021-510712"
1946134,439262,"021-504645"
1946134,439258,"021-515770"
1946134,439256,"021-516605"
1946134,417498,"021-500373"
1946134,417494,"021-50431001"
1946134,417437,"021-504310"
1946134,439266,"021-513671"
1946134,439264,"021-523539"
1946134,439261,"021-507932"
1946134,439263,"021-516284"
1940120,366339,"021-490086"
1946162,314576,"021-463826"
1946162,370749,"021-487334"
1942794,363517,"021-472421"
1942797,227001,"021-276998"
1942795,244130,"021-345755"
1934564,44612,"021-124401"
1943353,372024,"021-445174"
1947204,368312,"021-491469"
1942258,438211,"021-537624"
1942258,438214,"021-537625"
1940798,372373,"021-485164"
1940798,217416,"021-322828"
1940798,289186,"021-322828"
1940798,196337,"021-283731"
1940798,319039,"021-421138"
1940798,372372,"021-488267"
1940798,373163,"021-485173"
1938701,230062,"021-282352"
1936044,367981,"021-499148"
1936044,368071,"021-499149"
1937963,37573,"021-416328"
1937973,22146,"021-101545"
1938260,314691,"021-445235"
1938260,209571,"021-316428"
1933896,319888,"021-472987"
1933896,319891,"021-472990"
1933896,319885,"021-334258"
1933896,319879,"021-334258"
1938864,437749,"021-521854"
1938864,282183,"021-434162"
1938864,369143,"021-498571"
