"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Number","PCAOB Inspected"
1988320,367250,"DELOITTE","DUBLIN","","Ireland","Y","N",,""
1988320,205346,"KPMG","DUBLIN","","Ireland","N","Y",1116,"Y"
1988320,367243,"PRICE WATERHOUSE COOPERS","DUBLIN","","Ireland","Y","N",,""
1992664,288778,"ASHLAND PARTNERS & COMPANY LLP","MEDFORD","Oregon","United States","Y","Y",3783,"Y"
1988481,65400,"ERNST & YOUNG LTD.","GEORGE TOWN","","Cayman Islands","Y","Y",1655,"Y"
1988481,65400,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y",42,"Y"
1992704,355674,"ERNST & YOUNG","LOS ANGELES","California","United States","Y","Y",42,"Y"
1992704,456190,"ERNST & YOUNG","LOS ANGELES","California","United States","Y","Y",42,"Y"
1992461,319690,"PRICEWATERHOUSECOOPERS","TEL AVIV","","Israel","Y","Y",1266,"Y"
1992461,319691,"PRICEWATERHOUSECOOPERS","TEL AVIV","","Israel","Y","Y",1266,"Y"
1992461,319693,"PRICEWATERHOUSECOOPERS","TEL AVIV","","Israel","Y","Y",1266,"Y"
1992461,319688,"PRICEWATERHOUSECOOPERS","TEL AVIV","","Israel","Y","Y",1266,"Y"
1992461,319689,"PRICEWATERHOUSECOOPERS","TEL AVIV","","Israel","Y","Y",1266,"Y"
1992461,277860,"PRICEWATERHOUSECOOPERS","TEL AVIV","","Israel","Y","Y",1266,"Y"
1992461,286852,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1992461,277483,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1992674,444908,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992674,450254,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992674,28699,"DELOITTE","CHICAGO","Illinois","United States","Y","Y",34,"Y"
1992674,450292,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992674,450289,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992674,450291,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992674,450294,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992674,450293,"COHEN & COMPANY, LTD.","CHICAGO","Illinois","United States","Y","Y",925,"Y"
1992693,15232,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,480216,"KEITER, STEPHENS, HURST, GARY & SHREAVES","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
1992693,441486,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,441514,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,480247,"MOSS ADAMS LLP","LOS ANGELES","California","United States","Y","Y",659,"Y"
1992693,480240,"BDO USA, P.C.","PHILADELPHIA","Pennsylvania","United States","Y","Y",243,"Y"
1992693,373116,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,218949,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,59125,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,172042,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,184411,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,254814,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,59123,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,14853,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,292451,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,184415,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,184404,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,14849,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,321594,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,321593,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
1992693,235315,"ERNST & YOUNG","BOSTON","Massachusetts","United States","Y","Y",42,"Y"
