FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1995166,"","Y","","","","","","","","",2025
1995167,"","","","","","","Y","","","",
1995169,"","","Y","","","","","","","",
1995170,"","","Y","","","","","","","",
1995176,"","","Y","","","","","","","",
1995178,"","","Y","","","","","","","",
1995180,"","","Y","","","","","","","",
1995181,"","","Y","","","","","","","",
1995183,"","","Y","","","","","","","",
1995185,"","","Y","","","","","","","",
1995186,"","","Y","","","","","","","",
1995190,"","","Y","","","","","","","",
1995193,"","","Y","","","","","","","",
1995203,"","","Y","","","","","","","",
1995206,"","","Y","","","","","","","",
1995208,"","","","","","","Y","","","",
1995210,"","","Y","","","","","","","",
1995211,"","","","","","Y","","","","",2025
1995212,"","","Y","","","","","","","",
1995213,"","","Y","","","","","","","",
1995215,"","","Y","","","","","","","",
1995221,"","","Y","","","","","","","",
1995223,"","","Y","","","","","","","",
1995225,"","","Y","","","","","","","",
1995226,"","","Y","","","","","","","",
1995227,"","","Y","","","","","","","",
1995234,"","","Y","","","","","","","",
1995235,"","","Y","","","","","","","",
1995238,"","","Y","","","","","","","",
1995240,"","","Y","","","","","","","",
1995242,"","","Y","","","","","","","",
1995243,"","","Y","","","","","","","",
1995247,"","","","","","Y","","","","",2024
1995249,"","","Y","","","","","","","",
1995252,"","","Y","","","","","","","",
1995253,"","","Y","","","","","","","",
1995255,"","","","","","Y","","","","",2025
1995256,"","","Y","","","","","","","",
1995259,"","","","","","Y","","","","",2025
1995260,"","","Y","","","","","","","",
1995261,"","","Y","","","","","","","",
1995262,"","","Y","","","","","","","",
1995265,"","","Y","","","","","","","",
1995267,"","","","","","Y","","","","",2025
1995268,"","","Y","","","","","","","",
1995271,"","","Y","","","","","","","",
1995274,"","","Y","","","","","","","",
1995277,"","","Y","","","","","","","",
1995281,"","","","","","","Y","","","",
1995284,"","","Y","","","","","","","",
1995285,"","","Y","","","","","","","",
1995289,"","","Y","","","","","","","",
1995290,"","","Y","","","","","","","",
1995294,"","","Y","","","","","","","",
1995295,"","","Y","","","","","","","",
1995296,"","","","","","","Y","","","",
1995297,"","","Y","","","","","","","",
1995306,"","","Y","","","","","","","",
1995308,"","","Y","","","","","","","",
1995311,"","Y","","","","","","","","",2025
1995313,"","Y","","","","","","","","",2025
1995314,"","","Y","","","","","","","",
1995315,"","","","","","","Y","","","",
1995316,"","","","","","","Y","","","",
1995319,"","","","","","Y","","","","",2025
1995321,"","","","","","","Y","","","",
1995323,"","","","","","","Y","","","",
1995324,"","","Y","","","","","","","",
1995325,"","","","","Y","","","","","",
1995327,"","","","","","Y","","","","",2025
1995328,"","","","","","Y","","","","",2025
1995329,"","Y","","","","","","","","",2025
1995333,"","","","","","","Y","","","",
1995337,"","","Y","","","","","","","",
1995339,"","","","","","","Y","","","",
1995340,"","","Y","","","","","","","",
1995342,"","","Y","","","","","","","",
1995345,"","","Y","","","","","","","",
1995347,"","","Y","","","","","","","",
1995349,"","Y","","","","","","","","",2025
1995352,"","","Y","","","","","","","",
1995355,"","","Y","","","","","","","",
1995357,"","","","","","","Y","","","",
1995363,"Y","","","","","","","","Y","Y",
1995365,"","","","","","","Y","","","",
1995366,"","","","","","Y","","","","",2025
1995367,"","","Y","","","","","","","",
1995368,"","","Y","","","","","","","",
1995370,"","","Y","","","","","","","",
1995374,"","","Y","","","","","","","",
1995375,"","","Y","","","","","","","",
1995379,"","","Y","","","","","","","",
1995380,"","","","","","","Y","","","",
1995381,"","","Y","","","","","","","",
1995385,"","","Y","","","","","","","",
1995388,"","","Y","","","","","","","",
1995389,"","","Y","","","","","","","",
1995391,"","","Y","","","","","","","",
1995392,"","","Y","","","","","","","",
1995395,"","","Y","","","","","","","",
1995396,"","","Y","","","","","","","",
1995397,"","","","Y","","","","","","",
1995398,"","","Y","","","","","","","",
1995401,"","","Y","","","","","","","",
1995402,"","","Y","","","","","","","",
1995404,"","","Y","","","","","","","",
1995405,"","","Y","","","","","","","",
1995406,"","","Y","","","","","","","",
1995407,"","","Y","","","","","","","",
1995412,"","","Y","","","","","","","",
1995421,"","","Y","","","","","","","",
1995422,"","","Y","","","","","","","",
1995423,"","","Y","","","","","","","",
1995425,"","","Y","","","","","","","",
1995427,"","","Y","","","","","","","",
1995431,"","","Y","","","","","","","",
1995432,"","","Y","","","","","","","",
1995437,"","","Y","","","","","","","",
1995443,"","","Y","","","","","","","",
1995449,"","","Y","","","","","","","",
1995450,"","","Y","","","","","","","",
1995452,"","","","","Y","","","","","",
1995454,"","","Y","","","","","","","",
1995455,"","","Y","","","","","","","",
1995459,"","","","","","Y","","","","",2024
1995460,"","","Y","","","","","","","",
1995463,"","","Y","","","","","","","",
1995464,"","","Y","","","","","","","",
1995468,"","","Y","","","","","","","",
1995469,"","","","","","Y","","","","",2024
1995470,"","","","","","","Y","","","",
1995474,"","","Y","","","","","","","",
1995476,"","","","","","Y","","","","",2024
1995477,"","","Y","","","","","","","",
1995481,"","","Y","","","","","","","",
1995482,"","","Y","","","","","","","",
1995484,"","","Y","","","","","","","",
1995485,"","","Y","","","","","","","",
1995492,"","","Y","","","","","","","",
1995493,"","","Y","","","","","","","",
1995494,"","","Y","","","","","","","",
1995495,"","","Y","","","","","","","",
1995499,"","","Y","","","","","","","",
1995500,"","","Y","","","","","","","",
1995502,"","","Y","","","","","","","",
1995503,"","","Y","","","","","","","",
1995505,"","","Y","","","","","","","",
1995508,"","","Y","","","","","","","",
1995510,"","","Y","","","","","","","",
1995514,"","","Y","","","","","","","",
1995515,"","","Y","","","","","","","",
1995516,"","","","","","Y","","","","",2024
1995517,"","","Y","","","","","","","",
1995518,"","","Y","","","","","","","",
1995519,"","","Y","","","","","","","",
1995521,"","","Y","","","","","","","",
1995523,"","","Y","","","","","","","",
1995524,"","","Y","","","","","","","",
1995525,"","","Y","","","","","","","",
1995528,"Y","","","","","","","","","",
1995530,"","","Y","","","","","","","",
1995536,"","","Y","","","","","","","",
1995540,"","","Y","","","","","","","",
1995541,"","","Y","","","","","","","",
1995542,"","","Y","","","","","","","",
1995543,"","","","","","Y","","","","",2025
1995544,"","","Y","","","","","","","",
1995545,"","","Y","","","","","","","",
1995549,"","","Y","","","","","","","",
1995550,"","","Y","","","","","","","",
1995552,"Y","","","","","","","","Y","Y",
1995554,"","","Y","","","","","","","",
1995557,"","","Y","","","","","","","",
1995558,"","","","","Y","","","","","",
1995560,"","","Y","","","","","","","",
1995565,"","","Y","","","","","","","",
1995566,"","","","Y","","","","","","",
1995573,"","","Y","","","","","","","",
1995576,"Y","","","","","","","","Y","Y",
1995580,"","","Y","","","","","","","",
1995583,"","","Y","","","","","","","",
1995585,"","","Y","","","","","","","",
1995592,"","","Y","","","","","","","",
1995596,"","","Y","","","","","","","",
1995597,"","","Y","","","","","","","",
1995599,"","","Y","","","","","","","",
1995603,"","","Y","","","","","","","",
1995604,"","","Y","","","","","","","",
1995605,"","","Y","","","","","","","",
1995608,"","","Y","","","","","","","",
1995609,"","","Y","","","","","","","",
1995610,"","","Y","","","","","","","",
1995613,"","","Y","","","","","","","",
1995615,"","","Y","","","","","","","",
1995617,"","","Y","","","","","","","",
1995618,"","","Y","","","","","","","",
1995621,"","","Y","","","","","","","",
1995622,"","","Y","","","","","","","",
1995623,"","","Y","","","","","","","",
1995624,"","","Y","","","","","","","",
1995626,"Y","","","","","","","","","",
1995630,"","","","","","Y","","","","",2025
1995631,"Y","","","","","","","","","Y",
1995632,"","Y","","","","","","","","",2025
1995634,"","","Y","","","","","","","",
1995637,"","","Y","","","","","","","",
1995639,"","","","","","Y","","","","",2025
1995640,"","","Y","","","","","","","",
1995641,"","","Y","","","","","","","",
1995642,"","","Y","","","","","","","",
1995645,"","","","","","Y","","","","",2025
1995646,"","","","","","","Y","","","",
1995648,"","","","","","Y","","","","",2025
1995649,"","","Y","","","","","","","",
1995650,"","","Y","","","","","","","",
1995651,"","Y","","","","","","","","",2025
1995652,"","","Y","","","","","","","",
1995653,"","","Y","","","","","","","",
1995656,"","","Y","","","","","","","",
1995658,"","","Y","","","","","","","",
1995660,"","","","","","Y","","","","",2025
1995661,"","","","","Y","","","","","",
1995662,"","","Y","","","","","","","",
1995669,"","","Y","","","","","","","",
1995671,"","","Y","","","","","","","",
1995672,"","","","","","","Y","","","",
1995675,"","","Y","","","","","","","",
1995680,"","","Y","","","","","","","",
1995681,"","","Y","","","","","","","",
1995684,"","","","","","Y","","","","",2025
1995685,"","","Y","","","","","","","",
1995687,"","","Y","","","","","","","",
1995688,"","","Y","","","","","","","",
1995690,"","","Y","","","","","","","",
1995692,"","","","","Y","","","","","",
1995696,"","","Y","","","","","","","",
1995697,"","","Y","","","","","","","",
1995698,"","","Y","","","","","","","",
1995700,"","","Y","","","","","","","",
1995703,"Y","","","","","","","","","",
1995705,"","","","","","Y","","","","",2025
1995706,"","","Y","","","","","","","",
1995712,"","","Y","","","","","","","",
1995713,"","","Y","","","","","","","",
1995715,"","","Y","","","","","","","",
1995720,"","","Y","","","","","","","",
1995721,"","","Y","","","","","","","",
1995723,"","","Y","","","","","","","",
1995728,"","","Y","","","","","","","",
1995730,"","","Y","","","","","","","",
1995732,"","","","","","","Y","","","",
1995733,"","","Y","","","","","","","",
1995734,"","","Y","","","","","","","",
1995735,"","","Y","","","","","","","",
1995737,"","","","","","Y","","","","",2025
1995738,"Y","","","","","","","","","",
1995740,"","","Y","","","","","","","",
1995743,"","","Y","","","","","","","",
1995744,"","","Y","","","","","","","",
1995747,"","","Y","","","","","","","",
1995748,"","","Y","","","","","","","",
1995750,"","","Y","","","","","","","",
1995754,"","","","","Y","","","","","",
1995760,"","","Y","","","","","","","",
1995761,"","","Y","","","","","","","",
1995762,"","","Y","","","","","","","",
1995764,"","","Y","","","","","","","",
1995765,"","","Y","","","","","","","",
1995768,"","","Y","","","","","","","",
1995771,"","","Y","","","","","","","",
1995772,"","","Y","","","","","","","",
1995774,"Y","","","","","","","","","Y",
1995781,"","","Y","","","","","","","",
1995784,"","","","","","","Y","","","",
1995785,"","","Y","","","","","","","",
1995792,"","Y","","","","","","","","",2025
1995794,"","","Y","","","","","","","",
1995795,"","","Y","","","","","","","",
1995796,"","","Y","","","","","","","",
1995798,"","","","","","","Y","","","",
1995804,"","","Y","","","","","","","",
1995805,"","","Y","","","","","","","",
1995807,"","","Y","","","","","","","",
1995810,"","","Y","","","","","","","",
1995811,"","","Y","","","","","","","",
1995815,"","","Y","","","","","","","",
1995816,"","","Y","","","","","","","",
1995817,"","","Y","","","","","","","",
1995819,"","Y","","","","","","","","",2025
1995820,"","","Y","","","","","","","",
1995821,"","","Y","","","","","","","",
1995822,"","","Y","","","","","","","",
1995824,"","","Y","","","","","","","",
1995825,"","Y","","","","","","","","",2025
1995826,"","","Y","","","","","","","",
1995827,"","","Y","","","","","","","",
1995828,"","","Y","","","","","","","",
1995829,"","","","","","","Y","","","",
1995830,"","","Y","","","","","","","",
1995835,"","","","","","","Y","","","",
1995844,"","","Y","","","","","","","",
1995845,"","","","","","","Y","","","",
1995847,"","","Y","","","","","","","",
1995851,"","","Y","","","","","","","",
1995856,"","","Y","","","","","","","",
1995858,"","","Y","","","","","","","",
1995859,"","","","","","","Y","","","",
1995860,"","","Y","","","","","","","",
1995861,"","","Y","","","","","","","",
1995863,"Y","","","","","","","","","",
1995866,"","","Y","","","","","","","",
1995873,"","","Y","","","","","","","",
1995874,"","","Y","","","","","","","",
1995880,"","","Y","","","","","","","",
1995881,"Y","","","","","","","","","",
1995883,"","","Y","","","","","","","",
1995884,"","","Y","","","","","","","",
1995885,"","","Y","","","","","","","",
1995886,"","","Y","","","","","","","",
1995887,"","","Y","","","","","","","",
1995888,"Y","","","","","","","","Y","Y",
1995889,"","","Y","","","","","","","",
1995892,"","","Y","","","","","","","",
1995894,"Y","","","","","","","","Y","Y",
1995896,"","","Y","","","","","","","",
1995905,"","","Y","","","","","","","",
1995907,"","","Y","","","","","","","",
1995909,"","","Y","","","","","","","",
1995914,"","","Y","","","","","","","",
1995915,"","","Y","","","","","","","",
1995916,"Y","","","","","","","","","",
1995919,"","","Y","","","","","","","",
1995920,"","","Y","","","","","","","",
1995921,"","","Y","","","","","","","",
1995923,"","","Y","","","","","","","",
1995929,"","Y","","","","","","","","",2025
1995930,"","","","","","","","","","Y",
1995931,"","","","","","Y","","","","",2025
1995932,"","","Y","","","","","","","",
1995933,"","","Y","","","","","","","",
1995934,"","","Y","","","","","","","",
1995935,"","","Y","","","","","","","",
1995936,"","Y","","","","","","","","",2025
1995938,"","","Y","","","","","","","",
1995939,"","","","","","Y","","","","",2025
1995943,"","","","","","Y","","","","",2025
1995944,"","","Y","","","","","","","",
1995945,"","","Y","","","","","","","",
1995947,"","","Y","","","","","","","",
1995949,"","","Y","","","","","","","",
1995951,"","","","","","","","Y","","",
1995952,"","","Y","","","","","","","",
1995953,"","","Y","","","","","","","",
1995954,"","","Y","","","","","","","",
1995955,"","","Y","","","","","","","",
1995956,"","","Y","","","","","","","",
1995957,"Y","","","","","","","","","",
1995960,"","","Y","","","","","","","",
1995963,"","","Y","","","","","","","",
1995966,"","","Y","","","","","","","",
1995968,"","","Y","","","","","","","",
1995973,"","","Y","","","","","","","",
1995975,"","","Y","","","","","","","",
1995978,"","","Y","","","","","","","",
1995980,"","","Y","","","","","","","",
1995981,"","","Y","","","","","","","",
1995982,"","","Y","","","","","","","",
1995985,"","","Y","","","","","","","",
1995986,"","","Y","","","","","","","",
1995987,"","","Y","","","","","","","",
1995988,"","","Y","","","","","","","",
1995993,"","","Y","","","","","","","",
1995994,"","","Y","","","","","","","",
1995995,"","","Y","","","","","","","",
1995996,"","","Y","","","","","","","",
1995997,"","","Y","","","","","","","",
1995999,"","","Y","","","","","","","",
1996000,"","","Y","","","","","","","",
1996007,"","","Y","","","","","","","",
1996008,"","","Y","","","","","","","",
1996010,"","","Y","","","","","","","",
1996011,"","","Y","","","","","","","",
1996013,"","Y","","","","","","","","",2025
1996015,"","","Y","","","","","","","",
1996020,"","","Y","","","","","","","",
1996022,"","","Y","","","","","","","",
1996024,"","","","","","Y","","","","",2025
1996025,"","","Y","","","","","","","",
1996027,"","","","","","","Y","","","",
1996028,"","","Y","","","","","","","",
1996032,"","","Y","","","","","","","",
1996036,"","","Y","","","","","","","",
1996038,"","","Y","","","","","","","",
1996039,"","","Y","","","","","","","",
1996041,"","","Y","","","","","","","",
1996043,"","","Y","","","","","","","",
1996044,"","","Y","","","","","","","",
1996045,"","","Y","","","","","","","",
1996047,"","","Y","","","","","","","",
1996051,"","","Y","","","","","","","",
1996052,"","","Y","","","","","","","",
1996055,"","","Y","","","","","","","",
1996056,"","","Y","","","","","","","",
1996060,"","Y","","","","","","","","",2025
1996062,"","","Y","","","","","","","",
1996064,"","","Y","","","","","","","",
1996065,"","","Y","","","","","","","",
1996066,"","","Y","","","","","","","",
1996071,"","","Y","","","","","","","",
1996074,"","","Y","","","","","","","",
1996078,"","","Y","","","","","","","",
1996079,"","","Y","","","","","","","",
1996080,"","","Y","","","","","","","",
1996081,"","","Y","","","","","","","",
1996083,"","","Y","","","","","","","",
1996089,"","","Y","","","","","","","",
1996090,"","","Y","","","","","","","",
1996091,"","","Y","","","","","","","",
1996092,"","Y","","","","","","","","",2025
1996094,"","","Y","","","","","","","",
1996096,"","","Y","","","","","","","",
1996097,"","","Y","","","","","","","",
1996098,"","","Y","","","","","","","",
1996106,"","","Y","","","","","","","",
1996107,"","","","","","Y","","","","",2024
1996109,"","","Y","","","","","","","",
1996110,"","","Y","","","","","","","",
1996114,"","","Y","","","","","","","",
1996124,"","","Y","","","","","","","",
1996125,"","","Y","","","","","","","",
1996127,"","","Y","","","","","","","",
1996128,"","","Y","","","","","","","",
1996130,"","","Y","","","","","","","",
1996132,"","","","","","Y","","","","",2024
1996134,"","","Y","","","","","","","",
1996136,"","","Y","","","","","","","",
1996137,"Y","","","","","","","","","",
1996144,"","","Y","","","","","","","",
1996145,"","","Y","","","","","","","",
1996148,"","","Y","","","","","","","",
1996149,"","","Y","","","","","","","",
1996150,"","","Y","","","","","","","",
1996152,"","","Y","","","","","","","",
1996155,"","","Y","","","","","","","",
1996156,"Y","","Y","","","","","","","",
1996157,"","","Y","","","","","","","",
1996158,"","","Y","","","","","","","",
1996159,"","","Y","","","","","","","",
1996162,"","","Y","","","","","","","",
1996164,"Y","","","","","","","","","",
1996165,"","","Y","","","","","","","",
1996167,"","","Y","","","","","","","",
1996171,"","","Y","","","","","","","",
1996180,"","","Y","","","","","","","",
1996183,"","","Y","","","","","","","",
1996185,"","","Y","","","","","","","",
1996192,"","","Y","","","","","","","",
1996199,"","","Y","","","","","","","",
1996201,"","Y","","","","","","","","",2025
1996203,"","","","","","","Y","","","",
1996204,"","","","","","Y","","","","",2025
1996205,"","","","","","Y","","","","",2025
1996206,"","","Y","","","","","","","",
1996207,"","","","","","Y","","","","",2025
1996208,"","","","","","","Y","","","",
1996209,"","","","","","Y","","","","",2024
1996210,"","","","","","Y","","","","",2024
1996212,"","","Y","","","","","","","",
1996214,"Y","","","","","","","","","",
1996215,"","","Y","","","","","","","",
1996217,"","Y","","","","","","","","",2025
1996218,"","","Y","","","","","","","",
1996219,"","","Y","","","","","","","",
1996220,"","Y","","","","","","","","",2025
1996221,"","","Y","","","","","","","",
1996222,"","","Y","","","","","","","",
1996225,"","","Y","","","","","","","",
1996227,"","","Y","","","","","","","",
1996229,"Y","","","","","","","","","",
1996230,"","","Y","","","","","","","",
1996231,"","","Y","","","","","","","",
1996233,"","","Y","","","","","","","",
1996234,"","","Y","","","","","","","",
1996236,"","","Y","","","","","","","",
1996237,"","","","","","","Y","","","",
1996238,"","","Y","","","","","","","",
1996242,"","Y","","","","","","","","",2025
1996244,"","","","","","Y","","","","",2025
1996249,"","","Y","","","","","","","",
1996255,"","","Y","","","","","","","",
1996256,"","","Y","","","","","","","",
1996258,"","","Y","","","","","","","",
1996260,"","","Y","","","","","","","",
1996262,"","","Y","","","","","","","",
1996263,"","","Y","","","","","","","",
1996264,"","","Y","","","","","","","",
1996265,"","","Y","","","","","","","",
1996266,"","","Y","","","","","","","",
1996267,"","","Y","","","","","","","",
1996270,"","","Y","","","","","","","",
1996273,"","","Y","","","","","","","",
1996274,"","","Y","","","","","","","",
1996278,"","","Y","","","","","","","",
1996281,"","","","","","","Y","","","",
1996283,"","","Y","","","","","","","",
1996285,"","","Y","","","","","","","",
1996288,"","","Y","","","","","","","",
1996290,"","","Y","","","","","","","",
1996291,"","","Y","","","","","","","",
1996292,"","","Y","","","","","","","",
1996294,"","","","","","","Y","","","",
1996297,"","","Y","","","","","","","",
1996303,"","","Y","","","","","","","",
1996304,"","","Y","","","","","","","",
1996306,"","","Y","","","","","","","",
1996307,"","","Y","","","","","","","",
1996311,"","","Y","","","","","","","",
1996312,"","","Y","","","","","","","",
1996313,"","","Y","","","","","","","",
1996316,"","","Y","","","","","","","",
1996317,"","","Y","","","","","","","",
1996319,"","","","","","Y","","","","",2025
1996321,"","","Y","","","","","","","",
1996322,"","","Y","","","","","","","",
1996323,"","","Y","","","","","","","",
1996324,"","","Y","","","","","","","",
1996325,"","","Y","","","","","","","",
1996328,"","","Y","","","","","","","",
1996331,"","","Y","","","","","","","",
1996332,"","","Y","","","","","","","",
1996333,"","","Y","","","","","","","",
1996336,"","","Y","","","","","","","",
1996337,"","","Y","","","","","","","",
1996339,"","","Y","","","","","","","",
1996340,"","","","","","Y","","","","",2025
1996342,"","","Y","","","","","","","",
1996343,"Y","","","","","","","","","",
1996345,"","","Y","","","","","","","",
1996346,"","","Y","","","","","","","",
1996347,"","","Y","","","","","","","",
1996348,"","","Y","","","","","","","",
1996350,"Y","","","","","","","","Y","Y",
1996351,"","","Y","","","","","","","",
1996357,"","","Y","","","","","","","",
1996358,"","","Y","","","","","","","",
1996365,"","","","","","Y","","","","",2025
1996367,"","","Y","","","","","","","",
1996373,"","","","","","","Y","","","",
1996374,"","","Y","","","","","","","",
1996375,"","Y","","","","","","","","",2025
1996376,"","","Y","","","","","","","",
1996378,"","","Y","","","","","","","",
1996382,"","","Y","","","","","","","",
1996386,"","","Y","","","","","","","",
1996387,"","Y","","","","","","","","",2024
1996388,"","","Y","","","","","","","",
1996389,"","","Y","","","","","","","",
1996393,"","","Y","","","","","","","",
1996394,"Y","","","","","","","","","",
1996395,"","","Y","","","","","","","",
1996396,"","","Y","","","","","","","",
1996397,"","","Y","","","","","","","",
1996399,"","","Y","","","","","","","",
1996401,"","","Y","","","","","","","",
1996403,"","","Y","","","","","","","",
1996404,"","","Y","","","","","","","",
1996405,"","","Y","","","","","","","",
1996408,"","","Y","","","","","","","",
1996410,"","","Y","","","","","","","",
1996412,"","","Y","","","","","","","",
1996413,"","","Y","","","","","","","",
1996414,"","","Y","","","","","","","",
1996416,"","","Y","","","","","","","",
1996417,"","","Y","","","","","","","",
1996421,"","","Y","","","","","","","",
1996422,"","","Y","","","","","","","",
1996423,"Y","","","","","","","","","",
1996424,"","","","","","","Y","","","",
1996425,"","","Y","","","","","","","",
1996428,"","","Y","","","","","","","",
1996429,"","","Y","","","","","","","",
1996430,"","","Y","","","","","","","",
1996432,"","","Y","","","","","","","",
1996433,"","","Y","","","","","","","",
1996434,"","","","","","","Y","","","",
1996440,"","","Y","","","","","","","",
1996442,"","","Y","","","","","","","",
1996445,"","","Y","","","","","","","",
1996446,"","","Y","","","","","","","",
1996447,"","","Y","","","","","","","",
1996448,"","","Y","","","","","","","",
1996449,"","","Y","","","","","","","",
1996451,"","","Y","","","","","","","",
1996452,"","","Y","","","","","","","",
1996453,"","","Y","","","","","","","",
1996454,"","","Y","","","","","","","",
1996455,"","","Y","","","","","","","",
1996457,"Y","","","","","","","","","",
1996459,"","","Y","","","","","","","",
1996461,"","","Y","","","","","","","",
1996462,"","","Y","","","","","","","",
1996463,"Y","","","","","","","","","Y",
1996464,"","","","","","","Y","","","",
1996467,"","","Y","","","","","","","",
1996470,"","","","","","","Y","","","",
1996471,"","","Y","","","","","","","",
1996474,"","","Y","","","","","","","",
1996478,"","","","","","","Y","","","",
1996481,"","","","","","Y","","","","",2024
1996485,"","","Y","","","","","","","",
1996486,"","","","","","","Y","","","",
1996492,"","","Y","","","","","","","",
1996493,"Y","","","","","","","","","",
1996505,"Y","","","","","","","","","",
1996513,"","","","","","Y","","","","",2025
1996514,"","","","","","Y","","","","",2025
1996521,"","Y","","","","","","","","",2025
1996522,"","","","","","","Y","","","",
1996523,"","","Y","","","","","","","",
1996530,"","","","","","Y","","","","",2025
1996532,"","Y","","","","","","","","",2025
1996535,"","","","","","","Y","","","",
1996537,"","","Y","","","","","","","",
1996538,"","","","","Y","","","","","",
1996542,"","","Y","","","","","","","",
1996544,"","","Y","","","","","","","",
1996545,"","","Y","","","","","","","",
1996549,"","","Y","","","","","","","",
1996550,"","","Y","","","","","","","",
1996551,"Y","","","","","","","","","Y",
1996553,"","","","","Y","","","","","",
1996554,"","","Y","","","","","","","",
1996555,"","","Y","","","","","","","",
1996558,"Y","","","","","","","","","Y",
1996560,"","","Y","","","","","","","",
1996561,"","","Y","","","","","","","",
1996563,"","","Y","","","","","","","",
1996564,"","","Y","","","","","","","",
1996565,"","","","","","Y","","","","",2025
1996567,"","","","","Y","","","","","",
1996568,"","Y","","","","","","","","",2025
1996569,"","","Y","","","","","","","",
1996570,"","","Y","","","","","","","",
1996571,"Y","","","","","","","","","Y",
1996574,"","","Y","","","","","","","",
1996577,"","","Y","","","","","","","",
1996578,"","","","","","","Y","","","",
1996580,"","","","","","Y","","","","",2025
1996581,"","","Y","","","","","","","",
1996584,"","","","","","Y","","","","",2025
1996589,"","","Y","","","","","","","",
1996590,"","Y","","","","","","","","",2025
1996591,"","","","","","Y","","","","",2025
1996595,"","","Y","","","","","","","",
1996597,"","Y","","","","","","","","",2025
1996598,"","","Y","","","","","","","",
1996603,"","","Y","","","","","","","",
1996606,"","","Y","","","","","","","",
1996607,"","","Y","","","","","","","",
1996608,"","","Y","","","","","","","",
1996609,"","","","","","","Y","","","",
1996612,"","","Y","","","","","","","",
1996617,"","","Y","","","","","","","",
1996620,"","","Y","","","","","","","",
1996623,"","Y","","","","","","","","",2025
1996626,"","","Y","","","","","","","",
1996627,"","Y","","","","","","","","",2025
1996628,"","","Y","","","","","","","",
1996631,"","","Y","","","","","","","",
1996635,"","","Y","","","","","","","",
1996639,"","","Y","","","","","","","",
1996642,"","","","","","Y","","","","",2025
1996643,"Y","","","","","","","","","Y",
1996644,"","","Y","","","","","","","",
1996648,"","","Y","","","","","","","",
1996650,"","","Y","","","","","","","",
1996653,"","","Y","","","","","","","",
1996660,"","","Y","","","","","","","",
1996663,"","","Y","","","","","","","",
1996664,"","","Y","","","","","","","",
1996667,"","","Y","","","","","","","",
1996672,"","","Y","","","","","","","",
1996673,"","","Y","","","","","","","",
1996678,"","","Y","","","","","","","",
1996679,"","","Y","","","","","","","",
1996685,"","","Y","","","","","","","",
1996691,"","Y","","","","","","","","",2024
1996692,"","","","","","","Y","","","",
1996693,"","","Y","","","","","","","",
1996694,"","","Y","","","","","","","",
1996696,"","","Y","","","","","","","",
1996697,"","","Y","","","","","","","",
1996698,"","","Y","","","","","","","",
1996700,"","","Y","","","","","","","",
1996703,"","","Y","","","","","","","",
1996705,"","","Y","","","","","","","",
1996707,"","","Y","","","","","","","",
1996710,"","","Y","","","","","","","",
1996715,"","","Y","","","","","","","",
1996716,"","","Y","","","","","","","",
1996719,"","","Y","","","","","","","",
1996722,"","Y","","","","","","","","",2025
1996726,"","","Y","","","","","","","",
1996731,"","","Y","","","","","","","",
1996733,"","","Y","","","","","","","",
1996734,"","","Y","","","","","","","",
1996736,"","","Y","","","","","","","",
1996737,"","","","","Y","","","","","",
1996740,"","","Y","","","","","","","",
1996741,"","","Y","","","","","","","",
1996743,"","","Y","","","","","","","",
1996744,"","","Y","","","","","","","",
1996745,"","","Y","","","","","","","",
1996750,"","","","","","","","","","Y",
1996751,"","","Y","","","","","","","",
1996752,"","","Y","","","","","","","",
1996753,"","","Y","","","","","","","",
1996758,"","","Y","","","","","","","",
1996760,"","","Y","","","","","","","",
1996763,"","Y","","","","","","","","",2025
1996764,"","","Y","","","","","","","",
1996767,"","","Y","","","","","","","",
1996768,"","","Y","","","","","","","",
1996772,"","Y","","","","","","","","",2025
1996774,"Y","","","","","","","","Y","Y",
1996779,"","","Y","","","","","","","",
1996781,"","","Y","","","","","","","",
1996784,"","","","","Y","","","","","",
1996786,"","","Y","","","","","","","",
1996790,"","Y","","","","","","","","",2025
1996792,"","Y","","","","","","","","",2025
1996793,"","","Y","","","","","","","",
1996807,"","","Y","","","","","","","",
1996808,"","","Y","","","","","","","",
1996812,"","","Y","","","","","","","",
1996813,"","","","","","","","","Y","",
1996814,"","","Y","","","","","","","",
1996817,"","","Y","","","","","","","",
1996819,"","","Y","","","","","","","",
1996825,"","","","","","Y","","","","",2025
1996829,"","","Y","","","","","","","",
1996830,"","","Y","","","","","","","",
1996831,"","Y","","","","","","","","",2025
1996832,"","","","","","Y","","","","",2025
1996833,"","","","","","Y","","","","",2025
1996834,"","Y","","","","","","","","",2025
1996835,"","","","","","","Y","","","",
1996837,"","","Y","","","","","","","",
1996838,"","","","","","","Y","","","",
1996842,"","","Y","","","","","","","",
1996845,"","","Y","","","","","","","",
1996846,"","Y","","","","","","","","",2025
1996848,"","","","","","Y","","","","",2025
1996850,"","","Y","","","","","","","",
1996851,"","","","","","Y","","","","",2025
1996853,"","","Y","","","","","","","",
