"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
1971179,246751,112394,"N","W CAMPION CAPITAL LLC","8-69453",171277,"RALEIGH","North Carolina","United States","N"
1971179,246751,136202,"N","EUREKA CAPITAL PARTNERS PTE, LTD.","",,"SINGAPORE","","Singapore","N"
1967015,412667,242392,"Y","FIVE ARROWS MANAGERS LLP","",,"LONDON","","United Kingdom","N"
1967015,412667,242407,"Y","FIVE ARROWS MANAGERS SAS","",,"PARIS","","France","N"
1967015,260393,240325,"Y","ROTHCHILD & CO BANK AG","",,"LONDON","","United Kingdom","N"
1967015,260393,240336,"Y","FIVE ARROWS MANAGERS LLP","",,"LONDON","","United Kingdom","N"
1967015,413139,242859,"Y","FIVE ARROWS MANAGERS SAS","",,"PARIS","","France","N"
1967015,413139,242845,"Y","FIVE ARROWS MANAGERS LLP","",,"LONDON","","United Kingdom","N"
1972401,32136,16362,"N","MONUMENT GROUP, INC.","8-47248",36399,"BOSTON","Massachusetts","United States","N"
1972401,172563,65692,"N","MONUMENT GROUP, INC.","8-47248",36399,"BOSTON","Massachusetts","United States","N"
1972401,418271,248237,"N","PICTON S.A.","",,"SANTIAGO","","Chile","N"
1955573,480381,299353,"N","SOUTH 40 CAPITAL","8-692444",,"LONDON","","United Kingdom","N"
1955573,480381,299352,"N","INTE SECURITIES LLC","8-51667",47107,"NEW YORK","New York","United States","N"
1957568,173057,64884,"N","UBS SECURITIES LLC","8-22651",7654,"SINGAPORE","","Singapore","N"
1957568,235233,99966,"N","UBS SECURITIES LLC","8-22651",7654,"SINGAPORE","","Singapore","N"
1972906,378323,208133,"N","TANGENT CAPITAL PARTNERS, LLC","8-67885",146999,"NEW YORK","New York","United States","N"
1961368,254901,136924,"N","MONUMENT GROUP, INC.","8-47248",36399,"BOSTON","Massachusetts","United States","N"
1961368,337588,171257,"N","PJT PARTNERS LP","",,"NEW YORK","New York","United States","N"
1961368,254913,136943,"N","QUEST FUND PLACEMENT LTD.","",,"LONDON","","United Kingdom","N"
1949914,201827,81993,"N","J.P. MORGAN SECURITIES LLC","801-3702",79,"NEW YORK","New York","United States","N"
1964782,478056,298835,"N","WEALTH HIGH GOVERNANCE ADVISORY LTDA.","",,"SÃO PAULO","","Brazil","N"
1964782,292603,148710,"N","BANCO BTG PACTUAL S.A. - CAYMAN BRANCH","",,"GRAND CAYMAN","","Cayman Islands","N"
1964782,292603,148692,"Y","HMC GLOBAL","",,"SANTIAGO","","Chile","N"
1964782,307394,148786,"N","HMC SERVICIOS FINANCIEROS S.A.","",,"SANTIAGO","","Chile","N"
1964782,307337,148737,"N","BANCO BTG PACTUAL S.A. - CAYMAN BRANCH","",,"GRAND CAYMAN","","Cayman Islands","N"
1932328,457121,278819,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,457848,279534,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,457850,279536,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,457852,279538,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,457854,279540,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458057,279741,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458059,279743,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458061,279745,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458063,279747,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458073,279757,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458075,279759,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458329,280009,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458333,280013,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458335,280015,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458338,280018,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458340,280020,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458349,280028,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458350,280029,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,458352,280031,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459159,280803,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459158,280802,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459161,280805,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459162,280806,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459168,280812,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459171,280815,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459173,280818,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459178,280822,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459204,280843,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459208,280847,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459214,280852,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459220,280858,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459223,280861,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459226,280864,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459232,280870,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459235,280873,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459244,280879,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459485,281113,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459489,281116,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459496,281122,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459499,281124,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459502,281126,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,459796,281410,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455176,277025,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455182,277030,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455186,277031,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455185,277032,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455188,277034,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455189,277035,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455190,277036,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455195,277040,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455199,277044,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455200,277045,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455202,277047,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455204,277050,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455207,277051,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455210,277055,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
1932328,455211,277056,"Y","AL ADVISORS MANAGEMENT INC","",,"SAN FRANCISCO","California","United States","Y"
