"FilingID","Accountant Name","Street 1","Street 2","City","State","Country","Postal Code","Registered PCAOB","PCAOB Number","PCAOB Inspection","Audit","Examination","Report","Unqualified Opinion"
1983215,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
1983228,"DANNIBLE & MCKEE, LLP","DM FINANCIAL PLAZA","221 S. WARREN ST","SYRACUSE","NY","United States","13202","Y",528,"Y","N","Y","N",""
1977979,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1968333,"BDO USA, P.C.","ONE BUSH STREET","","SAN FRANCISCO","CA","United States","94104","Y",243,"Y","Y","N","Y","Not Yet Received"
1978213,"ERNST & YOUNG LLP","14O1 MCKINNEY ST.","SUITE 2400","HOUSTON","TX","United States","77010","Y",1000,"Y","N","Y","N",""
1975587,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1979756,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR,","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1980566,"KAUFMAN, ROSSIN & CO., A PROFESSIONAL ASSOCIATION","ONE TOWN CENTER ROAD","SUITE 400","BOCA RATON","FL","United States","33486","Y",137,"Y","N","Y","N",""
1978885,"ERNST & YOUNG LLP","LEVEL 18 ONE RAFFLES QUAY","","SINGAPORE","","Singapore","048583","Y",1247,"Y","Y","N","N","Yes"
1978885,"ERNST & YOUNG LTD","62 FORUM LN","","GEORGE TOWN","","Cayman Islands","","Y",1655,"Y","Y","N","N","Yes"
1982816,"PRAGER METIS CPAS, LLC","222 MOUNT AIRY ROAD","SUITE 100","BASKING RIDGE","NJ","United States","07920","Y",273,"Y","Y","N","N","Not Yet Received"
1982944,"WIPFLI LLP","100 TRI-STATE INTERNATIONAL","SUITE 300","LINCOLNSHIRE","IL","United States","60069","Y",344,"Y","N","Y","N",""
1973452,"PRICEWATERHOUSECOOPERS","2121 N. PEARL STREET","STE 2000","DALLAS","TX","United States","75201","Y",238,"Y","Y","N","N","Yes"
1984224,"GRANT THORNTON","757 THIRD AVE","","NEW YORK","NY","United States","10017","Y",248,"Y","Y","N","N","Yes"
1984224,"KPMG","1 HARBOURMASTER PLACE","ISFSC","DUBLIN 1","","Ireland","","Y",1116,"Y","Y","N","N","Yes"
1984237,"COHNREZNICK LLP","21700 OXNARD STREET","","WOODLAND HILLS","CA","United States","91367","Y",596,"Y","Y","Y","N","Yes"
1980810,"ERNST AND YOUNG LTD.","P.O. BOX 510","62 FORUM LANE CAMANA BAY","GRAND CAYMAN","","Cayman Islands","KY1-1106","Y",1655,"Y","Y","N","N","Yes"
1980510,"HILL, BARTH AND KING LLC","100 PINEWOOD LANE","SUITE 201","WARRENDALE","PA","United States","15086","Y",2206,"Y","N","Y","N",""
1980879,"FRAZIER AND DEETER","401 E JACKSON ST, SUITE 2425","","TAMPA","FL","United States","33602","Y",215,"Y","Y","N","N","Yes"
1979796,"PRICEWATERHOUSECOOPERS LLP","THREE EMBARCADERO CENTER","","SAN FRANCISCO","CA","United States","94111-4034","Y",238,"Y","N","Y","N",""
1977945,"SPICER JEFFRIES LLP","4601 DTC BOULEVARD, SUITE 700","","DENVER","CO","United States","80237","Y",349,"Y","Y","Y","Y","Not Yet Received"
1984520,"KPMG LLP","PO BOX 493","SIX CRICKET SQUARE","GEORGE TOWN","","Cayman Islands","KY1-1106","Y",1323,"Y","Y","N","N","Yes"
1984520,"KPMG AG","FRIEDENSTRAßE 10","","MUNICH","","Germany","81671","Y",1021,"Y","Y","N","N","Yes"
1984668,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1983459,"FRAZIER & DEETER, LLC","1230 PEACHTREE STREET NE","SUITE 1500","ATLANTA","GA","United States","30309","Y",215,"Y","Y","Y","N","Yes"
1979179,"SC&H GROUP, LLC","910 RIDGEBROOK ROAD","","SPARKS","MD","United States","21152","Y",2297,"Y","Y","Y","N","Yes"
1984731,"WIPFLI LLP","100 TRI-STATE INTERNATIONAL","SUITE 300","LINCOLNSHIRE","IL","United States","60069","Y",344,"Y","Y","N","N","Yes"
1984731,"BDO CAYMAN LTD","GOVERNORS SQUARE, 2ND FLOOR","BLDG 3, WEST BAY","GRAND CAYMAN","","Cayman Islands","","Y",2162,"Y","Y","N","N","Yes"
1978800,"ERNST & YOUNG LLP","2005 MARKET STREET","SUITE 700","PHILADELPHIA","PA","United States","19103-7049","Y",42,"Y","Y","N","N","Yes"
1978800,"CARR, RIGGS & INGRAM LLC","901 BOLL WEEVIL CIR","STE 200","ENTERPRISE","AL","United States","36330","Y",213,"Y","Y","N","N","Yes"
1978800,"CBIZ CPAS P.C.","9 PARKWAY N","SUITE 200","DEERFIELD","IL","United States","60015","Y",199,"Y","N","Y","N",""
1982752,"DELOITTE","111 S WACKER DR","","CHICAGO","IL","United States","60606","Y",34,"Y","Y","N","N","Yes"
1982752,"COHEN & COMPANY, LTD.","151 N. FRANKLIN ST. STE 575, CHICAGO, IL 60606","","CHICAGO","IL","United States","60606","Y",925,"Y","Y","N","N","Not Yet Received"
1984786,"BERKOW, SCHECHTER & COMPANY LLP","350 BEDFORD STREET","","STAMFORD","CT","United States","06901","Y",4040,"Y","N","Y","N",""
1984769,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1984400,"ERNST & YOUNG, LLP","200 CLARENDON STREET","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
1975976,"COHEN & COMPANY, LTD.","201 INTERNATIONAL CIRCLE","","HUNT VALLEY","MD","United States","21030","Y",925,"Y","Y","N","N","Yes"
1976172,"RICHEY MAY & CO.","9605 S KINGSTON CT","SUITE 200","ENGLEWOOD","CO","United States","80112","Y",673,"Y","N","Y","N",""
1976221,"WITHUMSMITH + BROWN, PC","1411 BROADWAY","","NEW YORK","NY","United States","10018","Y",100,"Y","N","Y","N",""
1976242,"WHITTLESEY FORWARD ADVISING","280 TRUMBULL STREET","24TH FLOOR","HARTFORD","CT","United States","06103-3599","Y",2538,"Y","N","Y","N",""
1976251,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1965567,"NICHOLS, CAULEY, & ASSOCIATES, LLC","3550 ENGINEERING DRIVE","SUITE 250","PEACHTREE CORNERS","GA","United States","30092","Y",281,"Y","N","Y","N",""
1984493,"RSM US LLLP","80 CITY SQUARE","","BOSTON","MA","United States","02129","Y",49,"Y","Y","N","N","Yes"
1982024,"ASSURANCE DIMENSIONS","4920 W CYPRESS STREET","SUITE 102","TAMPA","FL","United States","33607","Y",5036,"Y","N","Y","Y","Not Yet Received"
1983290,"DELOITTE & TOUCHE LLP","200 BERKELEY STREET","","BOSTON","MA","United States","02116","Y",34,"Y","Y","N","N","Yes"
1984738,"RSM US LLP","ONE SOUTH WACKER DRIVE","SUITE 800","CHICAGO","IL","United States","60606","Y",49,"Y","Y","N","N","Yes"
1984854,"ERNST & YOUNG LLP","801 GRAND AVE, SUITE 3000","","DES MOINES","IA","United States","50309","Y",42,"Y","Y","Y","Y","Yes"
1981522,"KPMG LLP","2323 ROSS AVENUE #1400","","DALLAS","TX","United States","75201","Y",185,"Y","Y","N","N","Yes"
1981054,"DELOITTE AUDIT S.A.R.L","560 RUE DE NEUDORF","","LUXEMBOURG","","Luxembourg","L-2220","Y",1287,"Y","N","N","Y","Yes"
1981054,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NE YORK","NY","United States","10036","Y",42,"Y","N","N","Y","Yes"
1981054,"COHNREZNICK LLP","1301 AVENUE OF THE AMERICAS","","NEW YORK","NY","United States","10019","Y",596,"Y","Y","N","N","Yes"
1983284,"GRANT THORNTON LLP","500 N AKARD ST","SUITE 1200","DALLAS","TX","United States","75201","Y",248,"Y","Y","N","N","Yes"
1984454,"CLARK SCHAEFER HACKETT","ONE EAST FOURTH ST. SUITE 1200","","CINCINNATI","OH","United States","45202","Y",539,"Y","Y","N","Y","Yes"
1985296,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1976321,"BDO USA, LLP","ONE INTERNATIONAL PLACE","","BOSTON","MA","United States","02110","Y",243,"Y","Y","N","N","Yes"
1976367,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1976378,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1976401,"KPMG LLP","345 PARK AVENUE","4TH FLOOR","NEW YORK","NY","United States","10154","Y",185,"Y","N","Y","Y","Yes"
1976428,"FORVIS","2700 POST OAK BLVD","SUITE 1500","HOUSTON","TX","United States","77056","Y",686,"Y","N","Y","Y","Yes"
1976430,"YOUNT, HYDE & BARBOUR, P.C.","4419 PHEASANT RIDGE ROAD","SUITE 302","ROANOKE","VA","United States","24014","Y",613,"Y","N","Y","N",""
1973366,"BPM, LLP","ONE CALIFORNIA STREET","SUITE 2500","SAN FRANCISCO","CA","United States","94111","Y",207,"Y","N","Y","N",""
1969834,"WITHUMSMITH+BROWN, PC","1411 BROADWAY","23RD FLOOR","NEW YORK","NY","United States","10018","Y",100,"Y","Y","N","N","Yes"
1976586,"KATZ SAPPER & MILLER","800 E. 96TH STREET","SUITE 500","INDIANAPOLIS","IN","United States","46240","Y",2804,"Y","Y","N","N","Yes"
1976626,"DELOITTE & TOUCHE LLC","695 TOWN CENTER DR","SUITE 1000","COSTA MESA","CA","United States","92626","Y",34,"Y","Y","N","N","Yes"
1976746,"PRICEWATERHOUSECOOPERS LLP","TWO COMMERCE SQUARE, SUITE 1800","2001 MARKET STREET","PHILADELPHIA","PA","United States","19103","Y",238,"Y","N","Y","Y","Yes"
1976555,"PRICEWATERHOUSECOOPERS","300 MADISON AVE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","Y","N","N","Not Yet Received"
1976732,"EISNERAMPER LLP","733 THIRD AVENUE","","NEW YORK","NY","United States","10017","Y",274,"Y","Y","N","N","Yes"
1976598,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","SUITE 500","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","N","Yes"
1975953,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1976702,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","Y","N","Yes"
1976992,"HACKER, JOHNSON, & SMITH PA","500 NORTH WESTSHORE BLVD.","#1000","TAMPA","FL","United States","33609","Y",400,"Y","Y","N","N","Not Yet Received"
1976598,"ERNST & YOUNG LLP","200 CLARENDON STREET","","BOSTON","MA","United States","02116","Y",42,"Y","Y","Y","N","Yes"
1977108,"DELOITTE AND TOUCHE LLP","655 WEST BROADWAY, SUITE 700","","SAN DIEGO","CA","United States","92101","Y",34,"Y","N","Y","Y","Yes"
1977277,"PRICEWATERHOUSECOOPERS (AUSTRALIA)","ONE INTERNATIONAL TOWERS","WATERMANS QUAY","BARANGAROO","","Australia","2000","N",,"","Y","N","N","Not Yet Received"
1969673,"CROWE LP","488 MADISON AVE., SUITE 1200","","NEW YORK","NY","United States","10022","Y",173,"Y","N","Y","N",""
1969673,"MEADOWS URQUHART ACREE & COOK LLP","1802 BAYBERRY COURT","SUITE 102","RICHMOND","VA","United States","23226","Y",3688,"Y","Y","N","N","Not Yet Received"
1968230,"YOUNT, HYDE & BARBOUR, P.C.","4419 PHEASANT RIDGE RD.","SUITE 302","ROANOKE","VA","United States","24014","Y",613,"Y","N","Y","N",""
1974239,"ARMANINO LLP","6 CITYPLACE DRIVE","SUITE 900","ST. LOUIS","MO","United States","63132","Y",643,"Y","N","Y","N",""
1968584,"EISNERAMPER LLP","2651 NORTH HARDWOOD STREET","SUITE 220","DALLAS","TX","United States","75201","Y",274,"Y","Y","N","N","Yes"
1974258,"CLARK SCHAEFER HACKETT /  MR. ZACH DOTZAUER, CPA","ONE EAST 4TH STREET","SUITE 1200","CINCINNATI","OH","United States","45202-3708","Y",539,"Y","N","Y","N",""
1973214,"ASSURANCE DIMENSIONS","4920 W CYPRESS STREET","SUITE 102","TAMPA","FL","United States","33607","Y",5036,"Y","Y","Y","N","Yes"
1951601,"EIDE BAILLY LLP","200 E. 10TH ST.","STE. 500","SIOUX FALLS","SD","United States","57117-5125","Y",286,"Y","N","N","Y","Yes"
1975010,"REHMANN ROBSON LLC","5800 GRATIOT AVENUE","SUITE 201","SAGINAW","MI","United States","48638","Y",263,"Y","Y","N","N","Yes"
1980420,"PRICEWATERHOUSECOOPERS LLP","726 EXCHANGE ST","SUITE 100","BUFFALO","NY","United States","14210","Y",238,"Y","N","Y","Y","Yes"
1979538,"GRAY, GRAY & GRAY","150 ROYALL STREET","","CANTON","MA","United States","02021","Y",889,"Y","N","Y","N",""
1980465,"LUTZ & COMPANY, PC","13616 CALIFORNIA ST.","SUITE 300","OMAHA","NE","United States","68154","Y",6473,"Y","N","Y","N",""
1980479,"PLANTE MORAN","10 SOUTH RIVERSIDE PLAZA 9TH FLOOR","","CHICAGO","IL","United States","60606-3770","Y",166,"Y","N","Y","N",""
1980479,"EISNERAMPER","100 N. 18TH ST","","PHILADELPHIA","PA","United States","19103","Y",274,"Y","Y","N","N","Yes"
1980479,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103-3984","Y",34,"Y","Y","N","N","Yes"
1980479,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","395 - 9TH AVENUE","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
1979845,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036-6530","Y",42,"Y","Y","N","N","Yes"
1978555,"MELTON & MELTON, L.L.P.","6002 ROGERDALE, STE. 200","","HOUSTON","TX","United States","77072","Y",777,"Y","Y","N","Y","Yes"
1975681,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112-0015","Y",34,"Y","Y","Y","Y","Yes"
1980649,"PRICEWATERHOUSECOOPERS","18 FORUM LANE","CAMANA BAY","GEORGE TOWN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1980649,"PRICEWATERHOUSECOOPERS LLP","330 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
1968849,"FISCHER CUNNANE & ASSOCIATES LTD","11 TURNER LANE","","WEST CHESTER","PA","United States","19380","Y",1940,"Y","N","N","N",""
1964088,"PLANTE MORAN","1445 MARKET STREET","SUITE 300","DENVER","CO","United States","80202","Y",166,"Y","Y","N","N","Not Yet Received"
1975093,"BAKER TILLY","2321 ROSECRANS AVE.","SUITE 2215","EL SEGUNDO","CA","United States","90245","Y",23,"Y","N","Y","N",""
1975216,"BODWELL VASEK WELLS DESIMONE LLP","8117 PRESTON ROAD SUITE 460","","DALLAS","TX","United States","75225","Y",7004,"Y","Y","Y","N","Not Yet Received"
1980681,"SPICER JEFFRIES LLP","4601 DTC BLVD.","SUITE 700","DENVER","CO","United States","80237","Y",349,"Y","Y","N","N","Yes"
1980710,"KPMG LLP","6070 POPLAR AVE, SUITE 450","","MEMPHIS","TN","United States","38119-3912","Y",185,"Y","Y","N","N","Yes"
1977568,"KPMG LLP","10 SOUTH BROADWAY","SUITE 900","SAINT LOUIS","MO","United States","63102-1736","Y",185,"Y","N","Y","Y","Yes"
1980050,"RICHEY MAY & CO.","9780 SOUTH MERIDIAN BLVD","SUITE 500","ENGLEWOOD","CO","United States","80112","Y",673,"Y","Y","N","N","Yes"
1980058,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DR","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1978897,"GBQ PARTNERS LLC","230 WEST STREET, SUITE 700","","COLUMBUS","OH","United States","43215","Y",1808,"Y","N","Y","N",""
1974832,"BDO USA, LLP","211 EAST WATER STREET","SUITE 300","KALAMAZOO","MI","United States","49007","Y",243,"Y","N","N","N",""
1974832,"ERNST & YOUNG LLP","SUITE 500, 700 NICOLLET MALL","","MINNEAPOLIS","MN","United States","55402","Y",42,"Y","N","Y","N",""
1974832,"KSM (KATZ, SAPPER & MILLER)","800 E 96TH ST","SUITE 500","INDIANAPOLIS","IN","United States","46240","Y",2804,"Y","Y","N","N","Yes"
1974832,"CROWE LLP","801 S FIGUEROA ST","SUITE 1750","LOS ANGELES","CA","United States","90017","Y",173,"Y","Y","N","N","Yes"
1975249,"MARCUM, LLP","500 WEST MONROE STREET","SUITE 2000","CHICAGO","IL","United States","60661","Y",688,"Y","N","N","N",""
1975123,"DELOITTE & TOUCHE LLP","1601 WEWATTA ST","SUITE 400","DENVER","CO","United States","80202-6479","Y",34,"Y","N","Y","Y","Yes"
1975268,"GRANT THORNTON LLP","171 N. CLARK STREET","SUITE 200","CHICAGO","IL","United States","60601-3370","Y",248,"Y","N","N","Y","Yes"
1975268,"BPM LLP","ONE CALIFORNIA STREET","SUITE 2500","SAN FRANCISCO","CA","United States","94111","Y",207,"Y","N","Y","N",""
1975268,"PRICEWATERHOUSECOOPERS","18 FORUM LANE, CAMANA BAY","","GRAND CAYMAN, BWI","","Cayman Islands","","Y",1266,"Y","Y","N","N","Not Yet Received"
1975268,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02210","Y",238,"Y","Y","N","N","Not Yet Received"
1975071,"KATZ ABOSH","9690 DEERECO ROAD","SUITE 500","TIMONIUM","MD","United States","21093","N",,"","N","Y","N",""
1975308,"COHEN & COMPANY, LTD.","342 N. WATER ST.","SUITE 830","MILWAUKEE","WI","United States","53202","Y",925,"Y","N","Y","Y","Yes"
1975272,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1975340,"KPMG LLP","500 GRANT STREET","","PITTSBURGH","PA","United States","15219-2598","Y",185,"Y","N","N","Y","Yes"
1975359,"EIDE BAILLY LLP","300 N. LAKE AVE., SUITE 930","","PASADENA","CA","United States","91101-4100","N",,"","N","Y","N",""
1973787,"WARREN AVERETT","6 CONCOURSE PARKWAY","SUITE 600","ATLANTA","GA","United States","30328","Y",2226,"Y","Y","N","N","Not Yet Received"
1975299,"DELOITTE TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112-0015","Y",34,"Y","Y","N","N","Not Yet Received"
1954462,"WEAVER & TIDWELL, L.L.P.","2300 NORTH FIELD STREET SUITE 1000","","DALLAS","TX","United States","75201","Y",410,"Y","Y","N","N","Yes"
1979241,"CROWE LLP","1395 BRICKELL AVENUE","SUITE 1150","MIAMI","FL","United States","33131","Y",173,"Y","N","Y","Y","Not Yet Received"
1978288,"PRICEWATERHOUSECOOPERS","CAMANA BAY, P.O. BOX 258","","GRAND CAYMAN","","Cayman Islands","KY1-1104","Y",1266,"Y","Y","N","N","Yes"
1979715,"PRICEWATERHOUSECOOPERS LLP","PRICEWATERHOUSECOOPERS CENTER","300 MADISON AVENUE","NEW YORK","NY","United States","10017","Y",238,"Y","Y","Y","Y","Yes"
1979548,"SPICER JEFFRIES LLP","4601 DTC BOULEVARD","SUITE 700","DENVER","CO","United States","80237","Y",349,"Y","Y","N","N","Not Yet Received"
1975536,"PRICEWATERHOUSECOOPERS (AUSTRALIA)","ONE INTERNATIONAL TOWERS","WATERMANS QUAY","BARANGAROO","","Australia","2000","N",,"","Y","N","N","Not Yet Received"
1975548,"EIDE BAILLY, LLP","300 N. LAKE AVE.","#930","PASADENA","CA","United States","91101","Y",286,"Y","N","Y","N",""
1980061,"COHNREZNICK LLP","21600 OXNARD ST.","STE. 700","WOODLAND HILLS","CA","United States","91367","Y",596,"Y","Y","N","N","Yes"
1980328,"KPMG LLP","345  PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","N","Y","Y","Yes"
1978637,"FORVIS","2700 POST OAK BLVD","SUITE 1500","HOUSTON","TX","United States","77056","Y",686,"Y","N","Y","Y","Yes"
1975623,"WHITLEY PENN LLP","1400 WEST 7TH STREET","SUITE 400","FORT WORTH","TX","United States","76102","Y",726,"Y","Y","N","N","Not Yet Received"
1978329,"KREISCHER MILLER","100 WITMER ROAD","SUITE 350","HORSHAM","PA","United States","19044","Y",1110,"Y","N","Y","N",""
1978329,"COHEN & COMPANY, LTD.","1350 EUCLID AVE.","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","N","Not Yet Received"
1978619,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BLVD","","BOSTON","MA","United States","02210","Y",238,"Y","N","Y","Y","Yes"
1978631,"FORVIS","2700 POST OAK BLVD","SUITE 1500","HOUSTON","TX","United States","77056","Y",686,"Y","N","Y","Y","Yes"
1978644,"PRICEWATERHOUSECOOPERS LLP","2001 MARKET STREET","SUITE 1800","PHILADELPHIA","PA","United States","19103-7042","Y",238,"Y","N","Y","Y","Yes"
1975696,"CITRIN COOPERMAN & COMPANY, LLP","50 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10020","Y",2468,"Y","Y","N","N","Not Yet Received"
1975716,"ASHLAND PARTNERS & COMPANY LLP","520 BIGHAM KNOLL","SUITE 200","JACKSONVILLE","OR","United States","97530","Y",3783,"Y","N","Y","N",""
1975716,"DELOITTE","925 4TH AVE","#3300","SEATTLE","WA","United States","98104","Y",34,"Y","Y","N","N","Yes"
1975716,"PKF O'CONNOR DAVIES","665 FIFTH AVENUE","","NEW YORK","NY","United States","10022","Y",127,"Y","Y","Y","N","Yes"
1975716,"EIDE BAILLY LLP","800 NICOLLET MALL","SUITE 1300","MINNEAPOLIS","MN","United States","55402","Y",286,"Y","N","N","Y","Yes"
1975753,"RODEFER MOSS & CO. PLLC","608 MABRY HOOD ROAD","","KNOXVILLE","TN","United States","37932","Y",910,"Y","N","Y","Y","Yes"
1975731,"BDO USA, P.C.","2600 W. BIG BEAVER ROAD","SUITE 600","TROY","MI","United States","48084","Y",243,"Y","Y","N","N","Yes"
1975413,"KATZ SAPPER & MILLER","800 E. 96TH STREET","SUITE 500","INDIANAPOLIS","IN","United States","46240","Y",2804,"Y","Y","N","N","Yes"
1975929,"KPMG LLP","78 SW 7TH STREET","SUITE 1200","MIAMI","FL","United States","33130","Y",185,"Y","Y","N","N","Yes"
1967695,"SANVILLE & COMPANY","1514 OLD YORK RD","","ABINGTON","PA","United States","19001","Y",169,"Y","Y","N","N","Yes"
1979524,"UHY LLP","27725 STANSBURY BLVD STE 200","","FARMINGTON HILLS","MI","United States","48334","Y",1195,"Y","Y","N","N","Yes"
1979894,"ANDERS","800 MARKET ST","STE 500","ST. LOUIS","MO","United States","63101","Y",2100,"Y","N","Y","N",""
1973112,"WEAVER AND TIDWELL, L.L.P.","1230 ROSECRANS AVE","SUITE 510","MANHATTAN BEACH","CA","United States","90266","Y",410,"Y","Y","N","N","Not Yet Received"
1980352,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","","MEDFORD","OR","United States","97504","Y",3783,"N","Y","Y","N","Yes"
1980007,"DELOITTE & TOUCHE, LLP","111 SOUTH WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",34,"Y","Y","N","N","Yes"
1980007,"KPMG LLP","AON CENTER","200 E. RANDOLPH STREET, SUITE 5500","CHICAGO","IL","United States","60601","Y",185,"Y","Y","N","N","Not Yet Received"
1980007,"FORVIS MAZARS, LLP","135 W 50TH STREET","","NEW YORK","NY","United States","10020","Y",686,"Y","Y","N","N","Not Yet Received"
1980007,"COHEN & COMPANY","1350 EUCLID AVE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","Y","Yes"
1980007,"ERNST & YOUNG","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1980007,"KPMG","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1980007,"FORVIS MAZARS, LLP","135 W 50TH STREET","","NEW YORK","NY","United States","10020","Y",686,"Y","N","Y","N",""
1980007,"SCHNEIDER DOWNS & CO., INC.","ONE PPG PLACE, SUITE 1700","","PITTSBURGH","PA","United States","15222","Y",358,"Y","Y","N","N","Not Yet Received"
1980007,"ERNST & YOUNG LLP","200 CLARENDON ST","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
1982774,"DELOITTE AUDIT SARL","20, BOULEVARD DE KOCKELSCHEUER","","LUXEMBOURG","","Luxembourg","L-1821","Y",1287,"Y","Y","N","N","Yes"
1982697,"BRAD VAN HOUTEN","1517 E PALM VALLEY BLVD","","ROUND ROCK","TX","United States","78664","N",,"","N","N","Y","No"
1982774,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",34,"Y","Y","Y","N","Yes"
1982774,"DELOITTE & TOUCHE LLP","60 NEXUS WAY, 8TH FLOOR","CAMANA BAY, PO BOX 1787","GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
1982898,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","N","Y","Y","Yes"
1980740,"IBARRA & ASSOCIATES","3604 GOLDEN TRIANGLE BLVD.","SUITE 432","KELLER","TX","United States","76244","N",,"N","N","Y","N",""
1982939,"HORNE","661 SUNNYBROOK ROAD","SUITE 100","RIDGELAND","MS","United States","39157","Y",171,"Y","Y","Y","N","Yes"
1975972,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DR","STE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1975986,"PKF","2020 CAMINO DEL RIO NORTH","SUITE 500","SAN DIEGO","CA","United States","92108","Y",27,"Y","N","Y","N",""
1975573,"RICHEY, MAY & CO., LLP","9780 SOUTH MERIDIEN BOULEVARD","SUITE 500","ENGLEWOOD","CO","United States","80112","Y",673,"Y","Y","N","N","Not Yet Received"
1977968,"DELOITTE & TOUCHE LLP","555 W. 5TH STREET # 2700","","LOS ANGELES","CA","United States","90013","Y",34,"Y","N","Y","Y","Yes"
1978318,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","N","Y","Y","Yes"
1978522,"KPMG, LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1978522,"COHN REZNICK LLC","350 CHURCH STREET","12TH FLOOR","HARTFORD","CT","United States","06103","Y",596,"Y","Y","N","N","Yes"
1982954,"MCSOLEY MCCOY & CO.","118 TILLEY DRIVE","SUITE 202","SOUTH BURLINGTON","VT","United States","05403","Y",803,"Y","N","Y","N",""
1982973,"MOSS ADAMS, LLC","14555 DALLAS PARKWAY","SUITE 300","DALLAS","TX","United States","75254","Y",659,"Y","N","Y","Y","Yes"
