"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
1932721,377878,145923,"HNG HOSPITALITY OFFSHORE, LP",805-2167487949,"","Cayman Islands","N","Y"
1931557,186368,126952,"ADAPTIVE TREND FUND, LTD.",805-8207513403,"","Cayman Islands","N","Y"
1914383,367406,149822,"CITATION CERES CO-INVEST FEEDER LP",805-8909915338,"Delaware","United States","N","Y"
1920908,68902,120133,"KKR SPECIAL SITUATIONS (TE) FEEDER II L.P.",805-3724136874,"","Cayman Islands","N","Y"
1920908,230406,132026,"KKR DISLOCATION OPPORTUNITIES (TE) FEEDER L.P.",805-8276138856,"","Cayman Islands","N","Y"
1920908,217771,131326,"KKR LENDING PARTNERS EUROPE (EURO) FEEDER L.P.",805-8836729232,"","Cayman Islands","N","Y"
1920908,230408,133839,"KKR DISLOCATION OPPORTUNITIES (DOMESTIC) FEEDER L.P.",805-6251561211,"","Cayman Islands","N","Y"
1920908,230406,133840,"KKR DISLOCATION OPPORTUNITIES (OFFSHORE) FEEDER L.P.",805-8724579486,"","Cayman Islands","N","Y"
1920908,235512,131417,"KKR GLOBAL CREDIT DISLOCATION FUND L.P.",805-2249983718,"Delaware","United States","N","Y"
1920908,251081,138299,"KKR ABFP (TE OFFSHORE) PRIVATE INVESTORS L.P.",805-6964840318,"","Cayman Islands","N","Y"
1920908,194434,122358,"KKR LENDING PARTNERS III FEEDER L.P.",805-3165170736,"Delaware","United States","N","Y"
1920908,194434,122359,"KKR LENDING PARTNERS III PRIVATE INVESTORS L.P.",805-4381493547,"Delaware","United States","N","Y"
1920908,68902,120132,"KKR SPECIAL SITUATIONS (OFFSHORE) FEEDER II L.P.",805-5117477031,"","Cayman Islands","N","Y"
1920908,26067,4940,"KKR LENDING PARTNERS PRIVATE INVESTORS L.P.",805-9802820862,"Delaware","United States","N","Y"
1920908,66870,13708,"KKR LENDING PARTNERS II FEEDER L.P.",805-4802468128,"Delaware","United States","N","Y"
1920908,180456,121989,"KKR GLOBAL CREDIT OPPORTUNITIES (OVERSEAS) FEEDER L.P.",805-7774385639,"","Cayman Islands","N","Y"
1920908,176773,123176,"KKR PCOP II (OFFSHORE) PRIVATE INVESTORS L.P.",805-9276499808,"","United Kingdom","N","Y"
1920908,66870,13709,"KKR LENDING PARTNERS II PRIVATE INVESTORS L.P.",805-6381837795,"Delaware","United States","N","Y"
1920908,180456,121988,"KKR GLOBAL CREDIT OPPORTUNITIES FEEDER II L.P.",805-2840105094,"Delaware","United States","N","Y"
1920908,360670,143737,"KKR US CLO EQUITY PARTNERS III (ONSHORE) FEEDER L.P.",805-5144816920,"","Cayman Islands","Y","Y"
1920908,217778,143730,"KKR LENDING PARTNERS EUROPE (TE) FEEDER L.P.",805-8127974614,"","Cayman Islands","N","Y"
1920908,182835,143734,"KKR PCOP II (OFFSHORE) INVESTORS EURO L.P.",805-2635920651,"","United Kingdom","N","Y"
1920908,435106,150160,"KKR ABFP II PRIVATE INVESTORS L.P.",805-4836614389,"Delaware","United States","N","Y"
1920908,435117,150162,"KKR ABFP II INVESTMENT HOLDINGS L.P.",805-9340070348,"Delaware","United States","N","Y"
1920908,435117,150163,"KKR ABFP II (TE OFFSHORE) FEEDER L.P.",805-2050167841,"","Canada","N","Y"
1922906,311687,141481,"ISO-MTS CAPITAL PARTNERS LP",805-5069776190,"Delaware","United States","Y","N"
1922906,311687,141482,"ISO-MTS CAPITAL PARTNERS OFFSHORE LTD.",805-9782175452,"","Cayman Islands","Y","N"
1922697,251733,133939,"FIRST EAGLE BANK LOAN SELECT FUND (JAPAN)",805-7469807792,"","Cayman Islands","N","Y"
1922697,251733,133940,"FIRST EAGLE BANK LOAN SELECT FUND (OFFSHORE)",805-5213324358,"","Cayman Islands","N","Y"
1922697,272508,136326,"FIRST EAGLE LOAN OPPORTUNITY FUND",805-7662498407,"","Cayman Islands","Y","N"
1922697,272508,136327,"FIRST EAGLE LOAN OPPORTUNITY FUND (OFFSHORE)",805-1632040686,"","Cayman Islands","Y","N"
1922697,251733,133938,"FIRST EAGLE BANK LOAN SELECT FUND",805-6862039145,"","Cayman Islands","N","Y"
1926467,231532,134483,"PRIVATE EQUITY PARTNERS (OFFSHORE) VIII, L.P.",805-6027847686,"","Cayman Islands","N","Y"
1930529,32350,12290,"CEOF COINVESTMENT CAYMAN, L.P.",805-4387444642,"","Cayman Islands","Y","N"
1930529,235264,131360,"CARLYLE DIRECT ALTERNATIVE OPPORTUNITIES MAURITIUS LIMITED",805-4280210985,"","Mauritius","N","Y"
1930529,32286,9509,"CIP NON-US DIRECT, L.P.",805-2883337172,"Delaware","United States","N","Y"
1930529,61230,117030,"CARLYLE POWER OPPORTUNITIES MALAGA PEAKER COINVEST AIV, L.P.",805-6423627252,"Delaware","United States","N","Y"
1930529,215218,126227,"CIEP II COINVESTMENT B, S.C.SP.",805-2945937213,"","Luxembourg","Y","N"
1930529,50912,34384,"CARLYLE PARTNERS VI-F CAYMAN, L.P.",805-1482683607,"","Cayman Islands","N","Y"
1930529,29938,9491,"CARLYLE FINANCIAL SERVICES AIV, L.P.",805-2875448060,"","Cayman Islands","N","Y"
1930529,30185,9471,"CARLYLE EUROPE REAL ESTATE PARTNERS III-A, L.P.",805-5113880851,"Delaware","United States","N","Y"
1930529,186397,120265,"CARLYLE ASIA PARTNERS GROWTH I, L.P.",805-3252871385,"","Cayman Islands","N","Y"
1930529,186397,120268,"CAP GROWTH I MAURITIUS LIMITED",805-1698718475,"","Mauritius","N","Y"
1930529,30185,9470,"CARLYLE EUROPE REAL ESTATE PARTNERS III, L.P.",805-3682506241,"Delaware","United States","N","Y"
1930529,30967,9477,"CARLYLE EUROPE TECHNOLOGY PARTNERS II, L.P.",805-4532858418,"","United Kingdom","N","Y"
1930529,202314,132121,"CARLYLE CGI ELECTING LL, L.P.",805-8436610566,"","Cayman Islands","N","Y"
1930529,35234,12441,"CP V RIVERDALE, L.P.",805-2641319549,"Delaware","United States","N","Y"
1930529,236894,131677,"CGP II CO-INVESTMENT, L.P.",805-3248688672,"","Cayman Islands","Y","N"
1930529,172953,117043,"CARLYLE RDSL COINVESTMENT, L.P.",805-6517226063,"","Cayman Islands","N","Y"
1930529,172978,117062,"CEOF II COINVESTMENT (DE), L.P.",805-5092364927,"Delaware","United States","Y","N"
1930529,35234,9594,"CP V COINVESTMENT B CAYMAN, L.P.",805-6141561114,"","Cayman Islands","Y","N"
1930529,215218,126224,"CARLYLE INTERNATIONAL ENERGY PARTNERS II, S.C.SP.",805-3730076574,"","Luxembourg","N","Y"
1930529,237263,131727,"CRSEF COINVESTMENT, S.C.SP.",805-9572634957,"","Luxembourg","Y","N"
1930529,172978,132162,"CEOF II COINVESTMENT B - TITAN (DE), L.P.",805-1084303758,"Delaware","United States","Y","N"
1930529,35234,9589,"CP V COINVESTMENT A CAYMAN, L.P.",805-2627300869,"","Cayman Islands","Y","N"
1930529,236902,131684,"CARLYLE JAPAN PARTNERS IV, L.P.",805-7779060770,"","Cayman Islands","N","Y"
1930529,236902,131683,"CJP IV CO-INVESTMENT, L.P.",805-8984046570,"","Cayman Islands","Y","N"
1930529,236894,131676,"CARLYLE GLOBAL PARTNERS II, L.P.",805-9700137742,"","Cayman Islands","N","Y"
1930529,172978,117066,"CEOF II DE I AIV, L.P.",805-8258257454,"Delaware","United States","N","Y"
1930529,50912,123612,"CP VI ITHACA PARTNERS, L.P.",805-3414888855,"Delaware","United States","N","Y"
1930529,202593,123655,"CER GALLIA CO-INVESTMENT, L.P.",805-9673303708,"","Cayman Islands","Y","N"
1930529,202385,132157,"CP VII COINVESTMENT A ONTARIO, L.P.",805-6134301605,"","Canada","N","Y"
1930529,61230,12389,"CARLYLE POWER OPPORTUNITIES RED OAK COINVESTMENT AIV, L.P.",805-4672353856,"Delaware","United States","N","Y"
1930529,202295,123592,"CARLYLE GLOBAL FINANCIAL SERVICES PARTNERS III, L.P.",805-5176375128,"","Cayman Islands","N","Y"
1930529,52655,116988,"CAP IV AIV CAYMAN, L.P.",805-5354460768,"","Cayman Islands","N","Y"
1930529,61272,12399,"CIEP CO-INVESTMENT, L.P.",805-4795269455,"","Cayman Islands","N","Y"
1930529,50912,117026,"CARLYLE PARTNERS VI SA2 CAYMAN, L.P.",805-6475200604,"","Cayman Islands","N","Y"
1930529,30593,9536,"CARLYLE MENA PARTNERS, L.P.",805-1354415134,"","Cayman Islands","N","Y"
1930529,35234,9576,"CARLYLE PARTNERS V MC, L.P.",805-7006633552,"Delaware","United States","N","Y"
1930529,32343,9667,"CVP III COINVESTMENT, L.P.",805-5932526693,"Delaware","United States","Y","N"
1930529,32334,9672,"CARLYLE VENTURE PARTNERS II, L.P.",805-9427900054,"Delaware","United States","N","Y"
1930529,187586,120430,"CEP IV COINVESTMENT, L.P.",805-9555501267,"","Canada","Y","N"
1930529,186382,120257,"CARLYLE CHINA REALTY, L.P.",805-5757365763,"","Cayman Islands","N","Y"
1930529,32334,9673,"CARLYLE VENTURE PARTNERS II (CAYMAN), L.P.",805-5264332473,"","Cayman Islands","N","Y"
1930529,39759,9739,"CARLYLE REALTY FOREIGN INVESTORS V ALTERNATIVE, L.P.",805-8402926915,"Delaware","United States","N","Y"
1930529,39759,9737,"CARLYLE REALTY PARTNERS V, L.P.",805-3514356290,"Delaware","United States","N","Y"
1930529,202314,123598,"CARLYLE GLOBAL INFRASTRUCTURE OPPORTUNITY FUND, L.P.",805-5192603766,"","Cayman Islands","N","Y"
1930529,50908,9790,"CSSAF COINVESTMENT, L.P.",805-4139766891,"","Cayman Islands","Y","N"
1930529,33569,9375,"CAP III CO-INVESTMENT AIV (SCOTLAND) L.P.",805-8881990296,"","United Kingdom","Y","N"
1930529,29938,9489,"CARLYLE FINANCIAL SERVICES AIV V, L.P.",805-7142033834,"","Cayman Islands","N","Y"
1930529,32350,9662,"CEOF AIV, L.P.",805-5223315095,"Delaware","United States","N","Y"
1930529,50908,117058,"CSSAF (SOUTH AFRICA) PARTNERSHIP",805-6436355395,"","South Africa","N","Y"
1930529,33569,9376,"CAP III AIV CAYMAN, L.P.",805-8738152156,"","Cayman Islands","N","Y"
1930529,73273,117032,"CARLYLE POWER PARTNERS II-C, L.P.",805-3561776966,"Delaware","United States","N","Y"
1930529,52655,12384,"CARLYLE ASIA PARTNERS IV, L.P.",805-1124236496,"","Cayman Islands","N","Y"
1930529,61230,12387,"CARLYLE POWER OPPORTUNITIES CAPITAL PARTNERS AIV, L.P.",805-8695935828,"Delaware","United States","N","Y"
1930529,35234,9641,"CP V LANDMARK COINVESTMENT A, L.P.",805-9806648867,"Delaware","United States","N","Y"
1930529,61272,12401,"CARLYLE INTERNATIONAL ENERGY PARTNERS, L.P.",805-8728748668,"","Cayman Islands","N","Y"
1930529,215384,131507,"CARLYLE ASIA PE ALTERNATIVE OPPORTUNITIES FUND, L.P.",805-2262861361,"Delaware","United States","N","Y"
1930529,237444,131762,"CARLYLE REALTY FOREIGN INVESTORS 45-18 COURT SQUARE A, L.P.",805-1349330927,"Delaware","United States","N","Y"
1930529,29938,9492,"CGFSP COINVESTMENT AIV, L.P.",805-3832377003,"","United Kingdom","Y","N"
1930529,39759,34417,"CRP V MANGER GP AIV, L.L.C.",805-6654778218,"Delaware","United States","Y","N"
1930529,39759,34419,"CRP V MANAGER GP, L.L.C.",805-4842718028,"Delaware","United States","Y","N"
1930529,73018,31377,"CETP III COINVESTMENT, L.P.",805-3421578362,"","Canada","Y","N"
1930529,73018,31378,"CARLYLE EUROPE TECHNOLOGY PARTNERS III, L.P.",805-3649160699,"","United Kingdom","N","Y"
1930529,215270,126242,"CEP V COINVESTMENT B, S.C.SP.",805-7183986753,"","Luxembourg","Y","N"
1930529,215270,126243,"CARLYLE EUROPE PARTNERS V - EU, S.C.SP.",805-8097399706,"","Luxembourg","N","Y"
1930529,30967,9478,"CETP II CO-INVESTMENT, L.P.",805-6520318463,"","Cayman Islands","Y","N"
1930529,186406,120272,"CARLYLE EUROPE REALTY BERLIN RP, L.P.",805-6517081621,"","Cayman Islands","N","Y"
1930529,35234,9601,"CP V LANDMARK COINVESTMENT B, L.P.",805-2121307308,"Delaware","United States","N","Y"
1930529,32286,9504,"CARLYLE INFRASTRUCTURE PARTNERS, L.P.",805-8737928470,"Delaware","United States","N","Y"
1930529,172832,116994,"CARLYLE IRELAND COINVESTMENT, L.P.",805-9964960287,"","Cayman Islands","Y","N"
1930529,61230,120300,"CPOCP COINVESTMENT AIV, L.P.",805-6283558336,"Delaware","United States","Y","N"
1930529,32343,9666,"CVP III COINVESTMENT (CAYMAN) L.P.",805-6522998006,"","Cayman Islands","Y","N"
1930529,186406,120273,"CER BERLIN RP CO-INVESTMENT, L.P.",805-7643800254,"","Cayman Islands","Y","N"
1930529,172978,132161,"CEOF II COINVESTMENT - TITAN (DE), L.P.",805-3774755983,"Delaware","United States","Y","N"
1930529,172978,117065,"CEOF II COINVESTMENT, L.P.",805-3106288323,"","Cayman Islands","N","Y"
1930529,237444,131764,"CRP VIII 45-18 COURT SQUARE COINVESTMENT, L.P.",805-1621150425,"Delaware","United States","N","Y"
1930529,35234,9591,"CP V COINVESTMENT A SN CAYMAN, L.P.",805-5778550991,"","Cayman Islands","Y","N"
1930529,32286,9505,"CIP COINVESTMENT (CAYMAN), L.P.",805-1217839449,"","Cayman Islands","Y","N"
1930529,39759,9742,"CARLYLE REALTY FOREIGN INVESTORS V, L.P.",805-9827313627,"Delaware","United States","N","Y"
1930529,237263,131729,"CARLYLE RENEWABLE AND SUSTAINABLE ENERGY FUND, S.C.SP.",805-1176195327,"","Luxembourg","N","Y"
1930529,39764,9755,"CARLYLE REALTY COINVESTMENT VI, L.L.C.",805-6015273050,"Delaware","United States","Y","N"
1930529,32286,9508,"CIP ECI, L.P.",805-8649594579,"Delaware","United States","N","Y"
1930529,202755,123690,"CARLYLE REALTY COINVESTMENT VIII, L.P.",805-4536670537,"Delaware","United States","Y","N"
1930529,50912,123614,"CP VI EAGLE, L.P.",805-6199818753,"Delaware","United States","N","Y"
1930529,202176,126241,"CAP V COINVEST MAURITIUS LIMITED",805-9920009909,"","Mauritius","Y","N"
1930529,32280,23366,"CAGP IV AIV, L.P.",805-9892640223,"","Cayman Islands","N","Y"
1930529,215275,126247,"CGFSP III EAGLE, L.P.",805-1164853662,"Delaware","United States","N","Y"
1930529,215275,126246,"CARLYLE EAGLE COINVESTMENT, L.P.",805-9517933141,"Delaware","United States","N","Y"
1930529,50912,126404,"CP VI DASH, L.P.",805-2301268527,"Delaware","United States","N","Y"
1930529,215270,126245,"CEP V COINVESTMENT A S.C.SP.",805-2020533021,"","Luxembourg","N","Y"
1930529,215218,126222,"CIEP II COINVESTMENT A, S.C.SP.",805-9997281438,"","Luxembourg","N","Y"
1930529,202719,123679,"CARLYLE EUROPE REALTY FUND, S.C.SP.",805-1452915628,"","Luxembourg","N","Y"
1930529,32350,126418,"CEOF I AIV HOLDINGS, L.P.",805-8602076863,"Delaware","United States","N","Y"
1930529,186397,120264,"CAP GROWTH I CO-INVESTMENT, L.P.",805-4856397405,"","Cayman Islands","Y","N"
1930529,50917,9794,"CPF COINVESTMENT, L.P.",805-7887225206,"","Cayman Islands","Y","N"
1930529,202385,126254,"CARLYLE PARTNERS VII - EU, S.C.SP.",805-5124029012,"","Luxembourg","N","Y"
1930529,35234,9574,"CARLYLE PARTNERS V CAYMAN, L.P.",805-6883434345,"","Cayman Islands","N","Y"
1930529,35234,9587,"CARLYLE PARTNERS V-A US, L.P.",805-7521179756,"Delaware","United States","N","Y"
1930529,50912,123613,"CP VI DENVER, L.P.",805-3453686901,"Delaware","United States","N","Y"
1930529,31062,9425,"CEP III AIV Z, L.P.",805-9726082955,"","United Kingdom","N","Y"
1930529,284173,137675,"CAP GROWTH II CO-INVESTMENT, L.P.",805-5198768102,"","Cayman Islands","Y","N"
1930529,30114,9495,"CARLYLE GLOBAL FINANCIAL SERVICES PARTNERS II, L.P.",805-2513699436,"","Cayman Islands","N","Y"
1930529,30114,9496,"CGFSP II COINVESTMENT, L.P.",805-1897407599,"","Cayman Islands","Y","N"
1930529,215218,126223,"CARLYLE INTERNATIONAL ENERGY PARTNERS II - EU, S.C.SP.",805-8789875477,"","Luxembourg","N","Y"
1930529,319725,142874,"CETP V COINVESTMENT B, S.C.SP",805-6796059011,"","Luxembourg","Y","N"
1930529,29938,9488,"CARLYLE FINANCIAL SERVICES AIV IV, L.P.",805-1253003358,"","United Kingdom","N","Y"
1930529,50912,9791,"CARLYLE PARTNERS VI, L.P.",805-5735169129,"Delaware","United States","N","Y"
1930529,237444,131763,"CARLYLE REALTY FOREIGN INVESTORS 45-18 COURT SQUARE B, L.P.",805-4048854238,"","Cayman Islands","N","Y"
1930529,319725,142663,"CARLYLE EUROPE TECHNOLOGY PARTNERS V - EU, S.C.SP.",805-9006661420,"","Luxembourg","N","Y"
1930529,202385,132153,"CARLYLE PARTNERS VII ONTARIO III, L.P.",805-4143947178,"","Canada","N","Y"
1930529,319725,142664,"CETP V COINVESTMENT, S.C.SP.",805-8157733083,"","Luxembourg","Y","N"
1930529,39759,9745,"CARLYLE REALTY PARTNERS V SCOPEL, L.P.",805-3278273083,"Delaware","United States","N","Y"
1930529,319725,142665,"CARLYLE EUROPE TECHNOLOGY PARTNERS V, S.C.SP.",805-6656199785,"","Luxembourg","N","Y"
1930529,236902,142969,"CARLYLE JAPAN PARTNERS IV, S.C.SP.",805-4902077805,"","Luxembourg","N","Y"
1930529,52655,12383,"CAP IV COINVESTMENT, L.P.",805-7526985469,"","Cayman Islands","Y","N"
1930529,236902,131681,"CARLYLE JAPAN INTERNATIONAL PARTNERS IV, L.P.",805-7616048780,"","Cayman Islands","N","Y"
1930529,236902,142970,"CARLYLE JAPAN INTERNATIONAL PARTNERS IV, S.C.SP.",805-8494985473,"","Luxembourg","N","Y"
1930529,236902,142866,"CJIP IV CO-INVESTMENT, S.C.SP.",805-2291567282,"","Luxembourg","Y","N"
1930529,284496,143141,"CARLYLE PARTNERS VIII LUX, S.C.SP.",805-2393243598,"","Luxembourg","N","Y"
1930529,236902,131680,"CARLYLE JAPAN INTERNATIONAL PARTNERS IV - EU, S.C.SP.",805-5011296508,"","Luxembourg","N","Y"
1930529,236902,131682,"CJIP IV CO-INVESTMENT, L.P.",805-9507343869,"","Cayman Islands","Y","N"
1930529,172832,116993,"CARLYLE CARDINAL IRELAND FUND, L.P.",805-6321529688,"","Cayman Islands","N","Y"
1930529,186432,120275,"CARLYLE EUROPE REALTY NET.WORKS, L.P.",805-9100538217,"","Cayman Islands","N","Y"
1930529,68835,123572,"CARLYLE GRANITE AIV-E, L.P.",805-2989812371,"Delaware","United States","N","Y"
1930529,372512,145342,"ABINGWORTH CLINICAL CO-DEVELOPMENT CO-INVESTMENT FUND, L.P.",805-9601545091,"Delaware","United States","Y","N"
1930529,372512,145343,"CCD-CIF CO-INVESTMENT, L.P.",805-2069030614,"Delaware","United States","Y","N"
1930529,202385,123618,"CP VII COINVESTMENT B, L.P.",805-5608072918,"Delaware","United States","Y","N"
1930529,172978,123630,"CEOF II DE III AIV, L.P.",805-8887911272,"Delaware","United States","N","Y"
1930529,202593,123654,"CARLYLE EUROPE REALTY GALLIA, L.P.",805-2486735258,"","Cayman Islands","N","Y"
1930529,202755,123691,"CARLYLE REALTY PARTNERS VIII, L.P.",805-8633646022,"Delaware","United States","N","Y"
1930529,202755,123702,"CARLYLE REALTY FOREIGN INVESTORS VIII, L.P.",805-1595029950,"Delaware","United States","N","Y"
1930529,172978,126442,"CEOF II DE II AIV, L.P.",805-2442602829,"Delaware","United States","N","Y"
1930529,372589,145356,"CAP VI CO-INVESTMENT, L.P.",805-5927121527,"","Cayman Islands","Y","N"
1930529,372589,145355,"CAP VI COINVEST MAURITIUS LIMITED",805-7345956143,"","Mauritius","Y","N"
1930529,372589,145357,"CARLYLE ASIA PARTNERS VI, L.P.",805-4746207240,"","Cayman Islands","N","Y"
1930529,372589,145358,"CAP VI MAURITIUS LIMITED",805-6844133295,"","Mauritius","N","Y"
1930529,372589,145361,"CARLYLE ASIA PARTNERS VI, S.C.SP.",805-3439470887,"","Luxembourg","N","Y"
1930529,202295,123593,"CGFSP III COINVESTMENT, L.P.",805-1677438968,"","Cayman Islands","Y","N"
1930529,202385,132158,"CP VII COINVESTMENT B ONTARIO, L.P.",805-8276872917,"","Canada","N","Y"
1930529,202314,123599,"CGIOF CO-INVESTMENT, L.P.",805-7130191807,"","Cayman Islands","Y","N"
1930529,202385,132156,"CARLYLE PARTNERS VII ONTARIO I, L.P.",805-2544512688,"","Canada","N","Y"
1930529,172953,117044,"REDE D'OR PARTNERS, L.P.",805-1115591364,"","Cayman Islands","N","Y"
1930529,172978,126267,"CEOF II DE V AIV, L.P.",805-6794176745,"Delaware","United States","N","Y"
1930529,215085,126193,"CARLYLE PRIVATE EQUITY ACCESS FUND IV, L.P.",805-7444986981,"","Cayman Islands","N","Y"
1930529,202385,126255,"CP VII RADIANCE, L.P.",805-5640069380,"Delaware","United States","N","Y"
1930529,285506,137863,"CARLYLE ASIA PE ALTERNATIVE OPPORTUNITIES FUND II, L.P.",805-8741244002,"Delaware","United States","N","Y"
1930529,202385,126253,"CARLYLE PARTNERS VII CAYMAN, L.P.",805-8589063544,"","Cayman Islands","N","Y"
1930529,50917,9793,"CARLYLE PERU FUND, L.P.",805-6357511933,"","Cayman Islands","N","Y"
1930682,432223,149502,"SITUATIONAL AWARENESS OFFSHORE LP",805-3193183149,"","Cayman Islands","N","Y"
1930529,35234,9585,"CARLYLE PARTNERS V-A MC, L.P.",805-7316637420,"Delaware","United States","N","Y"
1930529,32280,9360,"CARLYLE ASIA GROWTH PARTNERS IV, L.P.",805-1705708712,"","Cayman Islands","N","Y"
1930529,237394,131745,"CARLYLE SECONDARY EQUITY OPPORTUNITY FUND, L.P.",805-5451064127,"Delaware","United States","N","Y"
1930529,215384,131508,"CARLYLE ASIA PE ALTERNATIVE OPPORTUNITIES MAURITIUS LIMITED",805-5567601264,"","Mauritius","N","Y"
1930529,32350,12280,"CEOF AIV CAYMAN, L.P.",805-9737004773,"","Cayman Islands","N","Y"
1930529,50912,126249,"CP VI EVERGREEN, L.P.",805-6443460698,"Delaware","United States","N","Y"
1930529,172978,117061,"CARLYLE U.S. EQUITY OPPORTUNITY FUND II, L.P.",805-3740785213,"","Cayman Islands","N","Y"
1930529,215275,126248,"CGFSP III COINVESTMENT EAGLE AIV, L.P.",805-4799623604,"Delaware","United States","Y","N"
1930529,50908,9789,"CARLYLE SUB-SAHARAN AFRICA FUND LIMITED",805-9158112801,"","Cayman Islands","N","Y"
1930529,215085,126194,"CARLYLE PRIVATE EQUITY ACCESS FUND IV (PARALLEL), L.P.",805-4359116677,"","Cayman Islands","N","Y"
1930529,32350,9663,"CEOF AIV II, L.P.",805-5772804583,"Delaware","United States","N","Y"
1930529,202385,126250,"CP VII COINVESTMENT A CAYMAN, L.P.",805-8161653594,"","Cayman Islands","Y","N"
1930529,202385,126251,"CP VII COINVESTMENT B CAYMAN, L.P.",805-1780660153,"","Cayman Islands","Y","N"
1930529,236159,131548,"CARLYLE DAZZLE PARTNERS, L.P.",805-5257070301,"","Cayman Islands","N","Y"
1930529,284496,137731,"CARLYLE PARTNERS VIII - EU, S.C.SP",805-8776495145,"","Luxembourg","N","Y"
1930529,284173,137673,"CARLYLE ASIA PARTNERS GROWTH II, L.P.",805-7337475275,"","Cayman Islands","N","Y"
1930529,33412,9765,"BRAZIL BUYOUT COINVESTMENT FUND, L.P.",805-3787758682,"","Cayman Islands","Y","N"
1930529,29938,9490,"CARLYLE FINANCIAL SERVICES AIV VI, L.P.",805-7513183572,"Delaware","United States","N","Y"
1930529,52655,116989,"CAP IV AIV MAURITIUS LIMITED",805-8489989625,"","Mauritius","N","Y"
1930529,284194,138320,"CARLYLE ATOM PARTNERS, L.P.",805-8439851771,"","Cayman Islands","N","Y"
1930529,68835,46389,"CARLYLE GRANITE HOLDINGS, L.P.",805-3441475597,"Delaware","United States","N","Y"
1930529,32350,117060,"CEOF AIV IV, L.P.",805-7102685253,"Delaware","United States","N","Y"
1930529,50912,117025,"CARLYLE PARTNERS VI SA1 CAYMAN, L.P.",805-7753190702,"","Cayman Islands","N","Y"
1930529,186432,142881,"CER NET.WORKS CO-INVEST AIV, L.P.",805-5799546546,"","Cayman Islands","Y","N"
1930529,284504,137740,"CP GROWTH COINVESTMENT B, L.P.",805-3418401129,"Delaware","United States","Y","N"
1930529,61230,12388,"CARLYLE POWER OPPORTUNITIES CAPITAL PARTNERS, L.P.",805-2322266630,"Delaware","United States","N","Y"
1930529,33412,9762,"CARLYLE SOUTH AMERICA BUYOUT FUND, L.P.",805-7220395338,"","Cayman Islands","N","Y"
1930529,215270,126244,"CARLYLE EUROPE PARTNERS V, S.C.SP.",805-7225098127,"","Luxembourg","N","Y"
1930529,236894,142858,"CARLYLE GLOBAL PARTNERS II LUX, S.C.SP.",805-6493181059,"","Luxembourg","N","Y"
1930529,328474,142872,"CARLYLE WISDOM PARTNERS, L.P.",805-3566101109,"","Cayman Islands","N","Y"
1930529,331854,142883,"CARLYLE DIRECT ALTERNATIVE OPPORTUNITIES FUND II, L.P.",805-7301895823,"","Cayman Islands","N","Y"
1930529,39759,9748,"CARLYLE REALTY PARTNERS V-C, L.P.",805-1474861537,"Delaware","United States","N","Y"
1930529,236902,142867,"CJP IV CO-INVESTMENT, S.C.SP.",805-9856329554,"","Luxembourg","Y","N"
1930529,39759,9753,"CRP V-B AIV, L.P.",805-6169426930,"Delaware","United States","N","Y"
1930529,39759,9751,"CRP V AIV, L.P.",805-3621127098,"Delaware","United States","N","Y"
