"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1975901,234043,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,253246,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288843,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,336917,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,372179,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,372180,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,372176,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,372175,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,372167,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288845,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,253249,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,253243,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,234049,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,216442,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,181257,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288837,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288834,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288840,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288841,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,153736,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,336890,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,336919,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,336899,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,336888,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,288836,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,181258,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,452344,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,452349,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,449857,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,452369,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,452336,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,452364,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1975901,372161,"STANDISH MANAGEMENT, LLC","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1977516,367500,"NAV CONSULTING","OAKBROOK TERRACE","Illinois","United States","N","Yes (provided to all investors)",""
1958122,175711,"ICS GROUP (HK) LIMITED","HONG KONG","","Hong Kong","N","Yes (provided to all investors)",""
1968112,420990,"SS&C FUND SERVICES (ASIA) LIMITED","HONG KONG","","Hong Kong","N","Yes (provided to all investors)",""
1951675,483922,"ALTER DOMUS","PARIS","","France","N","Yes (provided to all investors)",""
1951675,483916,"BNP PARIBAS SECURITIES SERVICES, SUCCURSALE DE LUXEMBOURG","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,483915,"BNP PARIBAS SA","PARIS","","France","N","Yes (provided to all investors)",""
1951675,483923,"BNP PARIBAS SA","PARIS","","France","N","Yes (provided to all investors)",""
1951675,483919,"CACEIS BANK","PARIS","","France","N","Yes (provided to all investors)",""
1951675,483914,"BNP PARIBAS SA","PARIS","","France","N","Yes (provided to all investors)",""
1951675,483921,"ALTER DOMUS","PARIS","","France","N","Yes (provided to all investors)",""
1951675,398078,"BANK OF NEW YORK MELLON SA","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,398088,"BANK OF NEW YORK MELLON SA","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,398094,"BNP PARIBAS SECURITIES SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,398050,"BNP PARIBAS SECURITIES SERVICES","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,398082,"BANK OF NEW YORK MELLON SA","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,251443,"BANK OF NEW YORK MELLON SA","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,320255,"BNP PARIBAS SECURITIES SERVICES, LUXEMBOURG BRANCH","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,397011,"BNP PARIBAS SECURITIES SERVICES, LUXEMBOURG BRANCH","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1951675,398064,"BNP PARIBAS SECURITIES SERVICES, LUXEMBOURG BRANCH","LUXEMBOURG","","Luxembourg","N","Yes (provided to all investors)",""
1969554,205884,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1973777,266465,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973265,283405,"CARTA, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1973265,345435,"CARTA, INC.","SAN FRANCISCO","California","United States","N","Yes (provided to all investors)",""
1960580,476103,"SS&C FINANCIAL SERVICES LIMITED","DUBLIN","","Ireland","N","Yes (provided to all investors)",""
1973777,484124,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,418530,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,308339,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,308312,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,266449,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,233955,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,183171,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,202441,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,167308,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,167362,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,308347,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,355710,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,355587,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,355624,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,484130,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,484120,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1973777,484108,"ADURO ADVISORS, LLC","DENVER","Colorado","United States","N","Yes (provided to all investors)",""
1971031,168521,"CITCO FUND SERVICES (SINGAPORE) PTE LTD","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1971031,482968,"CITCO FUND SERVICES (SINGAPORE) PTE LTD","SINGAPORE","","Singapore","N","Yes (provided to all investors)",""
1936690,437609,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1964171,484415,"SOUNDAS APS","COPENHAGEN","","Denmark","N","Yes (provided to all investors)",""
1936690,437613,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437623,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437606,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437620,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437617,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437616,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437630,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437629,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437633,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437635,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437632,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437631,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1936690,437634,"RELIANT FUND SERVICES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
