"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Number","PCAOB Inspected"
2010970,6641,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2010970,246128,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2010970,6882,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2010970,310706,"KPMG AUDIT S.A R.L.","LUXEMBOURG","","Luxembourg","N","Y",2831,"Y"
2010970,6937,"RSM UK AUDIT LLP","LONDON","","United Kingdom","N","Y",1545,"Y"
2010970,6671,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2010970,6672,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2010970,191482,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2010970,6903,"KPMG LLP","LONDON","","United Kingdom","N","Y",1118,"Y"
2006452,246521,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246509,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364898,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246540,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310819,"ERNST & YOUNG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488335,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488336,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488333,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488334,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488122,"KPMG","DUBLIN","","Ireland","Y","Y",1116,"Y"
2006452,488123,"KPMG","DUBLIN","","Ireland","Y","Y",1116,"Y"
2006452,488455,"ERNST & YOUNG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488130,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488416,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246522,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246670,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,269855,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310338,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,228147,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,205557,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,228150,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310358,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364879,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364883,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364880,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246512,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,269708,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246515,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488124,"KPMG","DUBLIN","","Ireland","Y","Y",1116,"Y"
2006452,246523,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488119,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488125,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488127,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488121,"KPMG","DUBLIN","","Ireland","Y","Y",1116,"Y"
2006452,488383,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488118,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,421710,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,422087,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488518,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488338,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488126,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488128,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488395,"ERNST & YOUNG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488399,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,488402,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,487794,"ERNST & YOUNG UK","LONDON","","Luxembourg","Y","Y",1438,"Y"
2006452,487794,"ERNST & YOUNG LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,422095,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,422090,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310472,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,228178,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364876,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364806,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,364875,"ERNST & YOUNG SA","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246519,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246662,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310370,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310378,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310344,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310354,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246542,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,310357,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246541,"ERNST & YOUNG S.A.","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246551,"ERNST & YOUNG S.A","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006452,246518,"ERNST & YOUNG LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2006912,421132,"PRICEWATERHOUSECOOPERS","CAMANA BAY","","Cayman Islands","Y","Y",1266,"Y"
2004063,368626,"ERNST & YOUNG LLP","SINGAPORE","","Singapore","Y","Y",1247,"Y"
2004063,368623,"ERNST & YOUNG LLP","SINGAPORE","","Singapore","Y","Y",1247,"Y"
2004063,369327,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
2004063,368625,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
2004063,368624,"ERNST & YOUNG LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y",1655,"Y"
2004063,368621,"ROBERT YAM & CO PAC","SINGAPORE","","Singapore","Y","N",,""
2009238,371253,"CBIZ CPAS P.C.","BOSTON","Massachusetts","United States","Y","Y",199,"Y"
2009238,371251,"CBIZ CPAS P.C.","BOSTON","Massachusetts","United States","Y","Y",199,"Y"
2009238,371249,"CBIZ CPAS P.C.","BOSTON","Massachusetts","United States","Y","Y",199,"Y"
1995309,488434,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
1995309,488433,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
2009787,487203,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
2009787,487202,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
2009787,487204,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
2008256,476200,"RICHEY MAY & COMPANY, LLP","ENGLEWOOD","Colorado","United States","Y","Y",673,"Y"
2008256,468869,"ERNST & YOUNG LTD","SYDNEY","","Australia","Y","Y",1435,"Y"
2011225,191739,"KPMG, LLP","DALLAS","Texas","United States","Y","Y",185,"Y"
2011856,171254,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2011856,219050,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2011856,89229,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2011856,304102,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2011856,304074,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2011856,476377,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2011856,476382,"ERNST & YOUNG","HOUSTON","Texas","United States","Y","Y",42,"Y"
2012335,492174,"WEAVER AND TIDWELL, LLP","NEW YORK","New York","United States","Y","Y",410,"Y"
2010950,284591,"BAKER TILLY US, LLP","SAN FRANCISCO","California","United States","Y","Y",23,"Y"
2010950,284589,"BAKER TILLY US, LLP","SAN FRANCISCO","California","United States","Y","Y",23,"Y"
2012046,185577,"EISNERAMPER LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",274,"Y"
2012025,492145,"BDO USA, LLP","BOSTON","Massachusetts","United States","Y","Y",243,"Y"
2011553,246766,"DELOITTE & TOUCHE LLP","CHICAGO","Illinois","United States","Y","Y",34,"Y"
2011553,246765,"DELOITTE & TOUCHE LLP","CHICAGO","Illinois","United States","Y","Y",34,"Y"
2011553,292347,"DELOITTE","CHICAGO","Illinois","United States","Y","Y",34,"Y"
2011292,420019,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
2011292,420018,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
2011292,420017,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
2006922,490793,"FORVIS MAZARS","DUBLIN","","Ireland","Y","N",,""
2009112,176175,"COHNREZNICK LLP","NEW YORK","New York","United States","Y","Y",596,"Y"
2009112,379584,"COHNREZNICK LLP","NEW YORK","New York","United States","Y","Y",593,"Y"
2005771,491364,"MNP LLP","TORONTO","","Canada","Y","Y",1930,"Y"
2005771,491369,"MNP LLP","TORONTO","","Canada","Y","Y",1930,"Y"
2005771,261354,"MNP LLP","TORONTO","","Canada","Y","Y",1930,"Y"
2010031,362544,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
2010031,285697,"EY LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1367,"Y"
2010031,237419,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
2010031,284615,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
2010031,436478,"DELOITTE AUDIT","LUXEMBOURG","","Luxembourg","Y","Y",1287,"Y"
2010031,396641,"PWC","LUXEMBOURG","","Luxembourg","Y","Y",1328,"N"
2010031,397306,"PWC LUXEMBOURG","LUXEMBOURG","","Luxembourg","Y","Y",1328,"Y"
2008972,420095,"EBNERSTOLZ","MUNICH","","Germany","Y","N",,""
2008972,420090,"EBNERSTOLZ","MUNICH","","Germany","Y","N",,""
2010046,178808,"BDO USA, LLP","MINNEAPOLIS","Minnesota","United States","Y","Y",243,"Y"
2009244,427185,"MICHAEL COGLIANESE, CPA P.C.","BLOOMINGDALE","Illinois","United States","Y","Y",3784,"N"
2010074,310901,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
2010074,310616,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
2004713,491257,"FRANK, RIMERMAN & CO. LLP","PALO ALTO","California","United States","Y","N",,""
2007979,368476,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,458733,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,19480,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,55957,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,54663,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,69336,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,19471,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,257853,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,355569,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,355586,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,69337,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,170884,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,170886,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,296508,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,186694,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,19459,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2007979,236251,"BDO LLP","LONDON","","United Kingdom","Y","Y",1295,"Y"
2006349,490736,"PRICEWATERHOUSECOOPERS LLP","SINGAPORE","","Singapore","Y","Y",1093,"Y"
2012360,73409,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
2012360,188629,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
2012360,52880,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
2012360,30148,"KPMG LLP","NEW YORK","New York","United States","Y","Y",185,"Y"
