"FilingID","SEC File Number","Series ID","RAUM"
2002897,"811-10145",S000026148,647878599
2002897,"811-10145",S000012764,39676115609
2002897,"811-10145",S000042130,658443176
2002897,"811-10145",S000006833,6337074909
2002897,"811-10145",S000026149,11846642593
2002897,"811-10145",S000059107,1369528408
2002897,"811-10145",S000012763,13415265950
2002897,"811-10145",S000063922,194055695
2002897,"811-10145",S000046079,36083656133
2002897,"811-10145",S000026150,9610001963
2002897,"811-10145",S000072288,3564171
2002897,"811-10145",S000074798,0
2002897,"811-10145",S000038499,7298058065
2002897,"811-22811",S000049700,3784087294
2002897,"811-06144",S000006786,40822629134
2002897,"811-03618",S000006502,14212932245
2002897,"811-04367",S000061733,15017352234
2002897,"811-01027",S000004453,15620020262
2002897,"811-01027",S000004444,1596559880
2002897,"811-07239",S000002595,9056590670
2002897,"811-02968",S000032976,11376710215
2002897,"811-07704",S000006551,1360586197
2002897,"811-21335",S000002421,15153408285
2002897,"811-8894",S000058494,41973163556
2002897,"811-8894",S000062460,73154038
2002897,"811-07443",S000074280,441786512
2002897,"811-58431",S000075775,2149307111
2002897,"811-21732",S000034610,7474007561
2003157,"811-07242",,195401539
2005526,"811-04419",S000007899,10445128283
2005526,"811-04419",S000007902,16427865899
2005526,"811-04419",S000007919,18798709184
2005526,"811-04419",S000007929,350348904
2005526,"811-04419",S000007932,3643251211
2005526,"811-04419",S000007933,2630469803
2005526,"811-04419",S000007934,1408671310
2005526,"811-04419",S000012821,4339186887
2005526,"811-04556",S000007792,18818306242
2005526,"811-04556",S000054678,19625971491
2005526,"811-07953",S000009177,6062884920
2005526,"811-07953",S000059400,6668827857
2005526,"811-07953",S000009207,151885666443
2005526,"811-07953",S000009173,154179096357
2005526,"811-05629",S000005623,15087682355
2005526,"811-05629",S000005624,2105003130
2005526,"811-08319",S000007594,15535939611
2005526,"811-07322",S000000140,17261521711
2005526,"811-08090",S000015977,15298691984
2005526,"811-08090",S000025131,3049773397
2005526,"811-08090",S000028582,16587381905
2005526,"811-08090",S000079874,79898327606
2005526,"811-08090",S000079875,15533009244
2005526,"811-08090",S000079876,2121449321
2005526,"811-08090",S000079877,73637851684
2005526,"811-03213",S000065085,72873767336
2005526,"811-03213",S000075637,2584810045
2005526,"811-03213",S000075638,2463118246
2005526,"811-03213",S000075639,154646923578
2005526,"811-03213",S000075640,15442996848
2005526,"811-05141",S000040352,10366179138
2005526,"811-05141",S000069842,81672237501
2005526,"811-05141",S000071403,32057554521
2005526,"811-05141",S000026008,71277736682
2005526,"811-05186",S000002009,7071819850
2005526,"811-05186",S000002010,17198108451
2005526,"811-05186",S000019378,7437238467
2005526,"811-05186",S000040444,73750590235
2005526,"811-05186",S000079726,9562174747
2005526,"811-05186",S000001977,6638548714
2005526,"811-05186",S000001984,1730643389
2005526,"811-05186",S000043713,1243232523
2005526,"811-07725",S000008035,2313089797
2005526,"811-07725",S000008046,2310427426
2005526,"811-07725",S000008038,2272245705
2005526,"811-03153",S000001570,3131125689
2005526,"811-07257",S000006763,17034859345
2005526,"811-03738",S000008013,7120029273
2005526,"811-03738",S000007994,9413027610
2005526,"811-03738",S000069817,10965117015
2005526,"811-03738",S000069822,8546415707
2005526,"811-03738",S000069814,532809757
2005526,"811-22127",S000028690,82194703185
2005526,"811-22127",S000020588,72753150625
2005526,"811-10183",S000011093,81117466113
2005526,"811-10183",S000011118,1651303262
2005526,"811-10183",S000036841,6110545746
2005526,"811-22811",S000040853,76943032124
2005526,"811-22811",S000076295,17837074136
2005526,"811-22811",S000076296,9171326291
2005526,"811-03364",S000023735,153854527162
2005526,"811-03364",S000023737,2246164337
2005526,"811-03364",S000061893,154597018545
2005526,"811-04878",S000006673,17158365434
2005526,"811-21991",S000027161,32887960026
2005526,"811-21991",S000029153,7248332870
2005526,"811-21991",S000061481,9971588177
2005526,"811-23148",S000054048,2489292768
2005526,"811-04367",S000036206,4136420541
2005526,"811-04367",S000036204,153480611565
2005526,"811-08274",S000055552,19374592530
2005526,"811-08274",S000003678,0
2005526,"811-21897",S000026428,1863903974
2005526,"811-08764",S000002972,154159005076
2005526,"811-08764",S000002700,4807350397
2005526,"811-07238",S000008103,9130938262
2005526,"811-07238",S000008096,0
2005526,"811-07238",S000008089,17410378516
1998571,"811-22920",S000072429,7704317
1998571,"811-22920",S000056013,18584239578
1998571,"811-22920",S000063192,12830178312
1998571,"811-22920",S000065108,28860837969
1998571,"811-22920",S000072427,79751315
1998571,"811-22920",S000072428,0
1998571,"811-08894",S000058488,39429567109
1998571,"811-08894",S000078310,15955987672
1998571,"811-08894",S000010709,40050956527
1998571,"811-22781",S000055738,12076772902
1998571,"811-07953",S000009174,16287662741
1998571,"811-08495",S000070550,16338779468
1998571,"811-08764",S000002972,16412729078
2005526,"811-07238",S000008077,64319621159
2005526,"811-07238",S000008099,426808799
2005526,"811-07238",S000008102,81504461670
2005526,"811-07238",S000008078,73359062972
2005526,"811-21295",S000002965,446666692633
2005526,"811-21295",S000002966,17910756944
2005526,"811-21295",S000002945,0
2005526,"811-21295",S000039803,15782871679
2005526,"811-21295",S000002766,9091101504
2005526,"811-21295",S000002916,2911425869
2005526,"811-21295",S000002615,5600986111
2005526,"811-21295",S000002662,0
2005526,"811-21295",S000002967,678595952514
2005526,"811-21295",S000032548,947339732
2005526,"811-21295",S000031462,915417205
2005526,"811-21295",S000002768,6304246006
2005526,"811-21295",S000043249,10624616268
2005526,"811-21295",S000015698,18272291810
2005526,"811-21295",S000044081,27421487627
2005526,"811-21295",S000002946,34603948
2005526,"811-21295",S000002623,4897053038
2005526,"811-21295",S000034585,736593551
2005526,"811-21295",S000002627,0
2005526,"811-21295",S000002790,2940331329
2005526,"811-21295",S000002791,733294537
2005526,"811-21295",S000002792,0
2005526,"811-21295",S000029581,82799824233
2005526,"811-21295",S000002793,0
2005526,"811-21295",S000002968,16027688814
2005526,"811-21295",S000002948,0
2005526,"811-21295",S000002969,231754922225
2005526,"811-21295",S000002614,2307063532
2005526,"811-21295",S000039927,567172605
2005526,"811-21295",S000002767,0
2005526,"811-21295",S000002794,671651011
2005526,"811-21295",S000011874,0
2005526,"811-21295",S000018065,0
2005526,"811-21295",S000011875,0
2005526,"811-21295",S000018066,0
2005526,"811-21295",S000011876,0
2005526,"811-21295",S000018067,199612529
2005526,"811-21295",S000018068,0
2005526,"811-21295",S000035832,0
2005526,"811-21295",S000054775,0
2005526,"811-21295",S000037364,0
2005526,"811-21295",S000037365,0
2005526,"811-21295",S000037366,0
2005526,"811-21295",S000037367,0
2005526,"811-21295",S000037368,0
2005526,"811-21295",S000037369,0
2005526,"811-21295",S000037370,0
2005526,"811-21295",S000037360,0
2005526,"811-21295",S000054776,0
2005526,"811-21295",S000037359,0
2005526,"811-21295",S000011871,0
2005526,"811-21295",S000022994,926118058
2005526,"811-21295",S000002608,0
2005526,"811-21295",S000002970,6522997435
2005526,"811-21295",S000022843,0
2005526,"811-21295",S000001447,26902695590
2005526,"811-21295",S000002849,10086060978
2005526,"811-21295",S000002765,7562397266
2005526,"811-21295",S000002795,1317869402
2005526,"811-21295",S000030249,1104631703
2005526,"811-21295",S000002796,2238848903
2005526,"811-21295",S000037860,6956899455
2005526,"811-04236",S000003477,29972171467
2005526,"811-04236",S000003478,10995459292
2005526,"811-04236",S000003846,17203718690
2005526,"811-04236",S000003847,565501931
2005526,"811-04236",S000003485,5292338424
2005526,"811-04236",S000003486,10201592474
2005526,"811-04236",S000003855,48985749
2005526,"811-04236",S000003903,0
2005526,"811-04236",S000003904,0
2005526,"811-04236",S000003902,0
2005526,"811-04236",S000003901,0
2005526,"811-04236",S000003856,50823138279
2005526,"811-04236",S000003857,2288482454
2005526,"811-04236",S000003905,244172424385
2005526,"811-04236",S000003654,6445181695
2005526,"811-04236",S000003488,1782698273
2005526,"811-04236",S000003906,15745752961
2005526,"811-04236",S000003490,8023521484
2005526,"811-04236",S000003859,835463475
2005526,"811-04236",S000003899,713966495
2005526,"811-04236",S000003500,0
2005526,"811-04236",S000003909,373309432822
2005526,"811-04236",S000003910,636440404365
2005526,"811-04236",S000003499,0
2005526,"811-21638",S000007337,76979356869
2005526,"811-23117",S000063496,0
2005526,"811-23117",S000062679,38008585323
2005526,"811-23117",S000061245,16718413634
2005526,"811-23117",S000063497,0
2005526,"811-23117",S000063113,685532678484
2005526,"811-23117",S000052823,0
2005526,"811-23117",S000070948,27274900724
2005526,"811-23117",S000070949,29384657323
2005526,"811-23117",S000075349,0
2005526,"811-23117",S000077902,0
2005526,"811-23117",S000077903,0
2005526,"811-05526",S000004474,6057450293
2005526,"811-08189",S000004475,2703599868
2005526,"811-08437",S000004186,0
2005526,"811-22903",S000045406,251937805
2005526,"811-22903",S000045407,0
2005526,"811-22903",S000046874,0
2005526,"811-22903",S000053745,0
2005526,"811-22903",S000055014,0
2005526,"811-22903",S000054802,0
2005526,"811-22903",S000059313,0
2005526,"811-22903",S000059315,0
2005526,"811-22903",S000059314,0
2005526,"811-22903",S000060180,545942532
2005526,"811-22903",S000061994,0
2005526,"811-22903",S000061995,0
2005526,"811-22903",S000061992,0
2005526,"811-22903",S000061996,0
2005526,"811-22903",S000063268,0
2005526,"811-22903",S000063269,0
2005526,"811-22903",S000063265,29130404514
2005526,"811-22903",S000063668,168216069
2005526,"811-22903",S000063667,0
2005526,"811-22903",S000064872,25800900
2005526,"811-22903",S000054790,583308801
2005526,"811-22903",S000067203,0
2005526,"811-22903",S000068165,0
2005526,"811-22903",S000068407,2453121150
2005526,"811-22903",S000068402,6597888486
2005526,"811-22903",S000069191,13314221
2005526,"811-22903",S000069185,230886343
2005526,"811-22903",S000071090,3857416132
2005526,"811-22903",S000071185,226132229
2005526,"811-22903",S000072932,24981264451
2005526,"811-22903",S000072931,20482669
2005526,"811-22903",S000073853,0
2005526,"811-22903",S000061993,0
2005526,"811-22903",S000054488,0
2005526,"811-22903",S000074053,19
2005526,"811-22903",S000074054,845997760
2005526,"811-22903",S000074055,0
2005526,"811-22903",S000074056,0
2005526,"811-22903",S000076132,891179844
2005526,"811-22903",S000076158,0
2005526,"811-22903",S000077070,25640148
2005526,"811-22903",S000081828,0
2005526,"811-22903",S000079746,0
2005526,"811-22903",S000079652,0
2005526,"811-22903",S000079611,0
2005526,"811-22903",S000079672,0
2005526,"811-22903",S000079674,0
2005526,"811-22903",S000079673,0
2005526,"811-22903",S000079812,9229504550
2005526,"811-22903",S000081237,16487106624
2005526,"811-22903",S000080528,0
2005526,"811-22903",S000081816,0
2005526,"811-22903",S000079813,0
2005526,"811-22903",S000081238,0
2005526,"811-22903",S000079814,0
2005526,"811-22903",S000079815,0
2005526,"811-22903",S000080536,14523802668
2005526,"811-22903",S000083982,0
2005526,"811-22903",S000085903,6685756464
2005526,"811-22903",S000086049,0
2005526,"811-22903",S000086050,0
2005526,"811-22903",S000086051,0
2005526,"811-03056",,2045268733
2005526,"811-03623",S000002222,17645792171
2005526,"811-08894",S000001797,14781819134
2005526,"811-08894",S000001742,5959993121
2005526,"811-08894",S000062462,31575212487
2005526,"811-08894",S000044434,2815441617
2005526,"811-08894",S000014515,11846350015
2005526,"811-08894",S000001752,11249960957
2005526,"811-08894",S000001753,9562174747
2005526,"811-08894",S000001755,9562174747
2005526,"811-08894",S000001756,1243232523
2005526,"811-08894",S000001757,1243232523
2005526,"811-08894",S000086557,0
2005526,"811-10263",S000001159,154143547197
2005526,"811-03990",S000018229,73722055148
2005526,"811-03990",S000000050,17062632999
2005526,"811-05547",S000025589,153748163130
2005526,"811-23334",S000062180,1529927314
2005526,"811-23334",S000062175,0
2006553,"811-22781",S000049147,174831333
2006769,"811-07572",S000006997,282245184
2006769,"811-10183",,2952546548
2006769,"811-10263",S000001154,329073237
2006769,"811-22127",S000019839,3005024816
2006769,"811-23235",,642079255
2006769,"811-07953",S000044692,237711457
2006769,"811-09491",S000025364,575588344
2006769,"811-07912",,1029390352
2006769,"811-06318",S000008436,1309007628
2006769,"811-08090",,1404419507
2006849,"811-05723",S000002250,4155751033
2006849,"811-09102",,3791493
2006854,"811-22061",S000020792,2427374
2006854,"811-23339",,26655622
2001893,"811-08200",S000004419,39516814
2001893,"811-08200",S000004424,6996457
2001893,"811-04984",S000035897,164507485
2006854,"811-23341",,4500
2006854,"811-06067",,1663790348
2005915,"811-22781",S000049147,174831333
2001558,"811-07953",,3385462631
2001558,"811-22959",,3424566860
2006743,"811-21759",S000002718,1412429269
2006743,"811-22061",,3368856617
2006743,"811-22501",,782629580
2006743,"811-22606",,517789539
2006743,"811-23339",,57134324
2006743,"811-21732",,182163263
2006743,"811-23341",,396334580
2006743,"811-22032",,576115150
