"FilingID","ReferenceID","Foreign Regulatory Authority"
1995672,288406,"Cayman Islands - Cayman Islands Monetary Authority"
1992888,487533,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1994646,377216,"Cayman Islands - Cayman Islands Monetary Authority"
1994646,377196,"Cayman Islands - Cayman Islands Monetary Authority"
1975388,484432,"Sweden - Swedish Financial Supervisory Authority"
1995009,180332,"Cayman Islands - Cayman Islands Monetary Authority"
1999541,488444,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,488440,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,421511,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,421539,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,365158,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,363722,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,365161,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,309756,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,256773,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,217324,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,224850,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,217314,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,244611,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,309856,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,309861,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,421536,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,421512,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,488439,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,488441,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,488442,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,488443,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1999541,488445,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1994143,189951,"Cayman Islands - Cayman Islands Monetary Authority"
1999566,228300,"United Kingdom - Financial Conduct Authority"
1999566,228299,"United Kingdom - Financial Conduct Authority"
1999566,246813,"United Kingdom - Financial Conduct Authority"
1999566,270996,"United Kingdom - Financial Conduct Authority"
1999566,270991,"United Kingdom - Financial Conduct Authority"
1999566,271829,"United Kingdom - Financial Conduct Authority"
1998123,488171,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,488164,"Jersey - Jersey Financial Services Commission"
1998123,488165,"Jersey - Jersey Financial Services Commission"
1998123,421673,"Jersey - Jersey Financial Services Commission"
1998123,421699,"Jersey - Jersey Financial Services Commission"
1998123,269676,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,269677,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,269678,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,364671,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,364677,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,364676,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,311501,"Jersey - Jersey Financial Services Commission"
1998123,311020,"Jersey - Jersey Financial Services Commission"
1998123,311018,"Jersey - Jersey Financial Services Commission"
1998123,311015,"Jersey - Jersey Financial Services Commission"
1998123,311009,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,311010,"Jersey - Jersey Financial Services Commission"
1998123,311011,"Jersey - Jersey Financial Services Commission"
1998123,311017,"Jersey - Jersey Financial Services Commission"
1998123,311016,"Jersey - Jersey Financial Services Commission"
1998123,215961,"Jersey - Jersey Financial Services Commission"
1998123,215992,"Jersey - Jersey Financial Services Commission"
1998123,215996,"Jersey - Jersey Financial Services Commission"
1998123,215933,"Jersey - Jersey Financial Services Commission"
1998123,215966,"Jersey - Jersey Financial Services Commission"
1998123,215970,"Jersey - Jersey Financial Services Commission"
1998123,215964,"Jersey - Jersey Financial Services Commission"
1998123,215934,"Jersey - Jersey Financial Services Commission"
1998123,215968,"Jersey - Jersey Financial Services Commission"
1998123,215937,"Jersey - Jersey Financial Services Commission"
1998123,215963,"Jersey - Jersey Financial Services Commission"
1998123,215977,"Jersey - Jersey Financial Services Commission"
1998123,246472,"Jersey - Jersey Financial Services Commission"
1998123,246471,"Jersey - Jersey Financial Services Commission"
1998123,246470,"Jersey - Jersey Financial Services Commission"
1998123,269674,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,311012,"Jersey - Jersey Financial Services Commission"
1998123,311013,"Jersey - Jersey Financial Services Commission"
1998123,311014,"Jersey - Jersey Financial Services Commission"
1998123,311022,"Jersey - Jersey Financial Services Commission"
1998123,311023,"Jersey - Jersey Financial Services Commission"
1998123,311024,"Jersey - Jersey Financial Services Commission"
1998123,311008,"Other - LUXEMBOURG TRADE AND COMPANIES REGISTER"
1998123,364662,"Jersey - Jersey Financial Services Commission"
1998123,364683,"Jersey - Jersey Financial Services Commission"
1998123,488166,"Jersey - Jersey Financial Services Commission"
1996642,310462,"Cayman Islands - Cayman Islands Monetary Authority"
1996642,184830,"Cayman Islands - Cayman Islands Monetary Authority"
1985171,485512,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1987936,486175,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1987936,486177,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1987936,486176,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
