"FilingID","ReferenceID","Private Fund Name","Fund ID"
1920908,68902,"KKR SPECIAL SITUATIONS (OFFSHORE) FUND PRIVATE INVESTORS II L.P.",805-6713251787
1920908,196595,"KKR REVOLVING CREDIT FEEDER II L.P.",805-1503107398
1920908,180456,"KKR GLOBAL CREDIT OPPORTUNITIES (OVERSEAS) FEEDER L.P.",805-7774385639
1920908,176773,"KKR PCOP II (OFFSHORE) PRIVATE INVESTORS L.P.",805-9276499808
1920908,66870,"KKR LENDING PARTNERS II PRIVATE INVESTORS L.P.",805-6381837795
1920908,230404,"KKR LENDING PARTNERS EUROPE II FEEDER L.P.",805-2500384960
1920908,182835,"KKR PCOP II (OFFSHORE) INVESTORS EURO L.P.",805-2635920651
1920908,230406,"KKR DISLOCATION OPPORTUNITIES (OFFSHORE) FEEDER L.P.",805-8724579486
1920908,230408,"KKR DISLOCATION OPPORTUNITIES (DOMESTIC) FEEDER L.P.",805-6251561211
1920908,426005,"KKR ENHANCED US DIRECT LENDING FEEDER SCSP",805-3950069713
1920908,435117,"KKR ABFP II INVESTMENT HOLDINGS L.P.",805-9340070348
1920908,435117,"KKR ABFP II (TE OFFSHORE) FEEDER L.P.",805-2050167841
1920908,194434,"KKR LENDING PARTNERS III PRIVATE INVESTORS L.P.",805-4381493547
1920908,314054,"KKR LENDING PARTNERS IV PRIVATE INVESTORS L.P.",805-6459128620
1920908,314051,"KKR LENDING PARTNERS IV RTD FEEDER L.P.",805-2800541193
1920908,180456,"KKR GLOBAL CREDIT OPPORTUNITIES FEEDER II L.P.",805-2840105094
1920908,251081,"KKR ABFP (TE OFFSHORE) PRIVATE INVESTORS L.P.",805-6964840318
1920908,251083,"KKR ABFP (DOMESTIC) PRIVATE INVESTORS L.P.",805-6602261029
1920908,194434,"KKR LENDING PARTNERS III FEEDER L.P.",805-3165170736
1920908,251081,"KKR ABFP (OFFSHORE) FEEDER L.P.",805-9802169058
1920908,418507,"KKR US DIRECT LENDING (EEA) FEEDER SCSP",805-6278034458
1920908,51274,"KKR SPECIAL SITUATIONS (OFFSHORE) FUND PRIVATE INVESTORS L.P.",805-1686589982
1920908,51273,"KKR SPECIAL SITUATIONS (DOMESTIC) FUND PRIVATE INVESTORS L.P.",805-4897291686
1920908,66870,"KKR LENDING PARTNERS II FEEDER L.P.",805-4802468128
1920908,196595,"KKR REVOLVING CREDIT FEEDER II-A L.P.",805-7240119633
1922697,251659,"FIRST EAGLE DIRECT LENDING FUND I (EE), LP",805-7279633078
1922697,251659,"FIRST EAGLE DIRECT LENDING FUND I (PARALLEL), LP",805-4104781599
1922697,251659,"FIRST EAGLE DIRECT LENDING FUND I, LP",805-3735776977
1922697,371404,"FIRST EAGLE DCF-A FUNDING, LLC",805-6445309560
1922697,286088,"FIRST EAGLE DIRECT LENDING V-B (BLOCKED), LP",805-4626067599
1922697,286107,"FIRST EAGLE DIRECT LENDING V-C (OFFSHORE) SCSP",805-3803682538
1922697,286082,"FIRST EAGLE DL V-A FUNDING, LLC",805-3492057234
1922697,286082,"FIRST EAGLE DIRECT LENDING V-A (BLOCKED), LP",805-7482559050
1922697,272508,"FIRST EAGLE LOAN OPPORTUNITY FUND",805-7662498407
1922697,272508,"FIRST EAGLE LOAN OPPORTUNITY FUND (OFFSHORE)",805-1632040686
1922697,217559,"FIRST EAGLE DL IV (OFFSHORE) FUNDING LP",805-8478673064
1922697,217559,"FIRST EAGLE DL IV (OFFSHORE) A-1 LP",805-2811624776
1922697,178928,"FIRST EAGLE DIRECT LENDING FUND III-B (CAYMAN) LP",805-7913023445
1922697,178928,"FIRST EAGLE DIRECT LENDING FUND III (CAYMAN) LP",805-9341571923
1922697,217559,"FIRST EAGLE DL IV FUNDING LLC",805-2106645997
1922697,217560,"FIRST EAGLE DL IV-L (OFFSHORE) A-1 LP",805-5186920114
1922697,251733,"FIRST EAGLE BANK LOAN SELECT FUND (JAPAN)",805-7469807792
1922697,251733,"FIRST EAGLE BANK LOAN SELECT FUND (OFFSHORE)",805-5213324358
1922697,251733,"FIRST EAGLE BANK LOAN SELECT FUND",805-6862039145
1921721,252162,"DIGITALBRIDGE CONCENTRATED ALPHA FUND, LTD",805-8732175848
1921721,252162,"DIGITALBRIDGE CONCENTRATED ALPHA FUND, LP",805-3354740616
1924398,311798,"CANDRIAM SUSTAINABLE EQUITY QUANT EUROPE",805-9828653484
1924398,311794,"BELFIUS EQUITIES ROBOTICS & INNOVATIVE TECHNOLOGY",805-6813974936
1926467,231532,"PRIVATE EQUITY PARTNERS (OFFSHORE) VIII, L.P.",805-6027847686
1926467,52834,"TTC OFFSHORE FUND SPC - MULTI-STRATEGY SEGREGATED PORTFOLIO",805-6310294829
1921822,315890,"APOLLO CO-INVESTORS IX (A), L.P.",805-8460969196
1921822,315890,"APOLLO CO-INVESTORS IX (D), L.P.",805-1969317961
1921822,375563,"APOLLO ACCORD+ II CO-INVESTORS (B), L.P.",805-8918622301
1921822,375563,"APOLLO ACCORD+ II CO-INVESTORS (D), L.P.",805-6536310027
1921822,375563,"APOLLO ACCORD+ II CO-INVESTORS (A), L.P.",805-5098220485
1921822,305339,"APOLLO ALIGNED ALTERNATIVES (E-1)",805-2386772517
1921822,305661,"FCI CO-INVESTORS IV (D), L.P.",805-5222020952
1921822,305661,"FINANCIAL CREDIT INVESTMENT IV (FEEDER), L.P.",805-8219260488
1921822,315839,"APOLLO HVF CO-INVESTORS (C), L.P.",805-9770230687
1921822,315351,"APOLLO EPF CO-INVESTORS IV (D), L.P.",805-4579844083
1921822,378675,"APOLLO REALTY INCOME SOLUTIONS EUROPE",805-5492701343
1921822,315904,"APOLLO CO-INVESTORS VI (A), LLC",805-8261303798
1921822,315904,"APOLLO CO-INVESTORS VI (B), LLC",805-9670767120
1921822,315904,"APOLLO CO-INVESTORS VI (D), L.P.",805-4523794556
1921822,315803,"APOLLO HVF CO-INVESTORS II (B), L.P.",805-5938175571
1921822,305600,"APOLLO TOTAL RETURN CO-INVESTORS (D) LP",805-6369954477
1921822,305600,"APOLLO TOTAL RETURN CO-INVESTORS (A) LP",805-7575444104
1921822,315362,"APOLLO EUROPEAN PRINCIPAL FINANCE FUND IV (DOLLAR B), L.P.",805-9967427210
1921822,315907,"APOLLO CO-INVESTORS VIII (A), L.P.",805-2054483504
1921822,371698,"APOLLO ASSET-BACKED FINANCE OVERSEAS FUND, L.P.",805-8181855766
1921822,313461,"APOLLO CLEAN TRANSITION EQUITY PARTNERS II CO-INVESTORS (B), L.P.",805-1432921295
1921822,393660,"APOLLO IMPACT MISSION FUND, L.P.",805-1426552274
1921822,315803,"APOLLO HYBRID VALUE FUND (MS I) II, L.P.",805-5604366039
1921822,315779,"APOLLO EUROPEAN CREDIT CO-INVESTORS, LLC",805-6440891781
1921822,360009,"APOLLO TOTAL RETURN FUND - INVESTMENT GRADE (RN), L.P.",805-4228469046
1921822,393660,"APOLLO IMPACT MISSION FUND (OVERSEAS), L.P.",805-4010733942
1921822,315843,"APOLLO IMPACT MISSION CO-INVESTORS (A), L.P.",805-7902900739
1921822,315843,"APOLLO IMPACT MISSION CO-INVESTORS (B), L.P.",805-9311361415
1921822,315905,"APOLLO CO-INVESTORS VII (D), L.P.",805-9653170286
1921822,315905,"APOLLO CO-INVESTORS VII (A), L.P.",805-9809023986
1921822,315929,"APOLLO ANRP CO-INVESTORS II (D), L.P.",805-2794158997
1921822,313461,"APOLLO CLEAN TRANSITION EQUITY PARTNERS II CO-INVESTORS (A), L.P.",805-4458316815
1921822,305278,"APOLLO REVOLVER FUND II (OFFSHORE), L.P.",805-6628332762
1921822,315349,"APOLLO EUROPEAN PRINCIPAL FINANCE FUND III (DOLLAR B), L.P.",805-5133866666
1921822,314059,"APOLLO CLEAN TRANSITION CAPITAL OVERSEAS I, L.P.",805-8923438379
1921822,315931,"APOLLO ANRP CO-INVESTORS (D), L.P.",805-4313246702
1921822,305339,"APOLLO ALIGNED ALTERNATIVES (A-2), L.P.",805-3550379234
1921822,305660,"FCI CO-INVESTORS III (A), L.P.",805-7658306247
1921822,315787,"APOLLO HERCULES CO-INVESTORS (D), LLC",805-2329433862
1921822,315803,"APOLLO HVF CO-INVESTORS II (A), L.P.",805-7090495614
1921822,315413,"INDIA PROPERTY FUND II LLC",805-8773792283
1921822,315520,"AES CO-INVESTORS II, LLC",805-6824030352
1921822,315520,"AESI II, L.P.",805-5272979501
1921822,305661,"FCI CO-INVESTORS IV (A), L.P.",805-4549506725
1921822,315403,"CPI CAPITAL PARTNERS EUROPE (DELAWARE), L.P.",805-9818284208
1921822,315400,"CPI CAPITAL PARTNERS ASIA PACIFIC (DELAWARE), L.P.",805-3549438577
1921822,305318,"APOLLO ACCORD+ CO-INVESTORS (B), L.P.",805-1623847987
1921822,305318,"APOLLO ACCORD+ CO-INVESTORS (D), L.P.",805-5016816215
1921822,305318,"APOLLO ACCORD+ CO-INVESTORS (A), L.P.",805-3251149194
1921822,315403,"CPI CAPITAL PARTNERS EUROPE (CAYMAN), L.P.",805-7721110609
1921822,315544,"APOLLO EUROPE CO-INVESTORS III (D), LLC",805-1810235431
1921822,305658,"FCI CO-INVESTORS II (A), L.P.",805-6219855117
1921822,313604,"APOLLO CO-INVESTORS X (D) L.P.",805-4852134867
1921822,305398,"APOLLO CREDIT FUND LP",805-4856572504
1921822,305419,"APOLLO OFFSHORE CREDIT STRATEGIES FUND LTD.",805-5430305243
1921822,313609,"APOLLO CO-INVESTORS X (C), L.P.",805-6654624255
1921822,305600,"APOLLO TOTAL RETURN FUND (EXEMPT) LP",805-1074844677
1921822,305231,"AION FEEDER II LTD",805-5273598155
1921822,305400,"APOLLO CREDIT SECONDARIES FUND I (A), L.P.",805-2535241019
1921822,315803,"APOLLO HVF CO-INVESTORS II (D), L.P.",805-5815515290
1921822,315804,"APOLLO HVF CO-INVESTORS (A), L.P.",805-8514202492
1921822,315772,"APOLLO CREDIT OPPORTUNITY CO-INVESTORS III (D) LLC",805-5674036588
1921822,315907,"APOLLO CO-INVESTORS VIII (B), L.P.",805-7007578385
1921822,315872,"APOLLO INFRASTRUCTURE OPPORTUNITIES II CO-INVESTORS (A), L.P.",805-3454720558
1921822,315872,"APOLLO INFRASTRUCTURE OPPORTUNITIES II CO-INVESTORS (D), L.P.",805-8069198356
1921822,315869,"APOLLO INFRASTRUCTURE OPPORTUNITIES II CO-INVESTORS (B) (TE 892), L.P.",805-2437908352
1921822,315907,"APOLLO CO-INVESTORS VIII (D), L.P.",805-2734349519
1921822,305339,"APOLLO ALIGNED ALTERNATIVES CO-INVESTORS (A), L.P.",805-5095479061
1921822,313604,"APOLLO INVESTMENT FUND (DE-I) X, L.P.",805-6033468161
1921822,315351,"APOLLO EPF CO-INVESTORS IV (A), L.P.",805-5965646523
1921822,315958,"APOLLO CO-INVESTORS VII (C), LLC",805-9456262219
1921822,392192,"WHCO INVESTMENTS (DE) PARENT LP",805-8159330962
1921822,305568,"APOLLO REVOLVER CO-INVESTORS (A), L.P.",805-2270903289
1921822,305568,"APOLLO REVOLVER CO-INVESTORS (D), L.P.",805-8530786155
1921822,305231,"AION FEEDER III LTD",805-3382364012
1921822,305679,"MIDCAP FINCO DESIGNATED ACTIVITY COMPANY",805-2213236364
1921822,371991,"APOLLO DELPHI CO-INVESTORS (D), L.P.",805-5143010808
1921822,305231,"AION FEEDER I LTD",805-6719218921
1921822,315420,"IPF II CO-INVEST CAYMAN LP",805-4074235466
1921822,315976,"APOLLO SPECIAL SITUATIONS CO-INVESTORS (D), L.P.",805-4420473681
1921822,305339,"APOLLO ALIGNED ALTERNATIVES (B), L.P.",805-3669900230
1921822,393660,"AP ROME CO-INVEST, L.P.",805-4201939482
1921822,305419,"APOLLO CREDIT STRATEGIES CO-INVESTORS (D), L.P.",805-6585655956
1921822,305583,"APOLLO STRUCTURED CREDIT RECOVERY CO-INVESTORS IV (A) LP",805-4981609961
1921822,314059,"APOLLO CLEAN TRANSITION CAPITAL OVERSEAS II, L.P.",805-3118445618
1921822,315379,"APOLLO USREF CO-INVESTORS II (A), L.P.",805-8427667990
1921822,315958,"APOLLO OVERSEAS PARTNERS (I) VII, L.P.",805-2747281019
1921822,305495,"APOLLO NAVIGATOR AVIATION OFFSHORE FUND I, L.P.",805-7982185522
1921822,305419,"APOLLO CREDIT STRATEGIES FUND LP",805-3828304465
1921822,315404,"CPI CCP EU-T SCOTS LP",805-2167487679
1921822,305679,"MC FEEDER LIMITED",805-3654638999
1921822,305231,"AION FEEDER IV LTD",805-1191443357
1921822,436467,"APOLLO LIBRA CO-INVESTORS (D), L.P.",805-1719731887
1930387,59180,"CN4D",805-6210613149
1930387,59180,"CN4C",805-4880080504
1930387,56812,"SOFD",805-2478844539
1930387,24727,"MXHC",805-5515489962
1930387,424222,"SSFC",805-5789003223
1930387,276724,"MHM2",805-3000436994
1930387,196262,"CN5D",805-4111768767
1930387,276723,"MHMC",805-3587599147
1930387,24025,"MEOD",805-6704373344
1930387,70189,"MPFD",805-8771176991
1930387,196250,"MARC",805-8804633017
1930387,23690,"CN1D",805-4058659212
1930387,196262,"CN5C",805-2686720804
1930387,23917,"MLP2",805-3033922094
1930387,196250,"MARD",805-4093106970
1930387,70189,"MPFC",805-1571291282
1930387,22889,"CN2A",805-2459316093
1930387,22889,"CN2C",805-8643337407
1930387,267907,"MDFC",805-3323913362
1930387,24025,"MEOC",805-9908175025
1930387,56812,"SOFP",805-2241874588
1930387,364146,"MRVD",805-9687126696
1928716,195824,"SPECIAL OPPORTUNITIES FUND VI (CAYMAN), LP",805-2412448890
1928716,1653,"SPECIAL OPPORTUNITIES FUND II, LTD.",805-7370564994
1928716,1651,"DEUTSCHE BANC ALEX. BROWN SPECIAL OPPORTUNITIES FUND LTD.",805-1099017146
1928716,1655,"SPECIAL OPPORTUNITIES FUND III, LTD.",805-3375661752
1928716,1672,"SPECIAL OPPORTUNTITIES FUND ASIA, LTD.",805-6282723387
1928716,49911,"PCA GROWTH CAPITAL FUND (CAYMAN), LTD.",805-5432070296
1928716,60623,"SPECIAL OPPORTUNITIES FUND V (CAYMAN), LP",805-4097286095
1928716,73960,"SPECIAL OPPORTUNITIES FUND EUROPE (CAYMAN), LP",805-6482737949
1928716,216368,"SPECIAL OPPORTUNITIES FUND VII (CAYMAN), L.P.",805-2634061023
1928716,216845,"SPECIAL OPPORTUNITIES FUND REAL ESTATE (CAYMAN), L.P.",805-8514141675
1918648,253422,"PHILOSOPHE OFFSHORE FUND LTD.",805-8140932171
1918648,253422,"PHILOSOPHE PARTNERS LP",805-6979228290
1930599,267059,"FIDELITY DISTRESSED OPPORTUNITIES FUND I, LP",805-9344457612
1930599,267059,"FIDELITY DISTRESSED OPPORTUNITIES OFFSHORE FUND I, LP",805-1144954803
1930609,377296,"FIDELITY PRIVATE EQUITY MULTI-STRATEGY FUND II LP - OFFSHORE",805-1225106594
1930609,320463,"FIDELITY 2022 PRIVATE EQUITY MULTI-STRATEGY FUND LP - OFFSHORE",805-4353667184
1930628,432504,"FIDELITY EVERGREEN PRIVATE CREDIT OFFSHORE FUND LP",805-5177973152
1930628,432558,"FIDELITY CONVERTIBLE ARBITRAGE FUND LP - OFFSHORE",805-1718680294
1930529,50912,"CP VI COINVESTMENT A CAYMAN, L.P.",805-9419171430
1930529,32350,"CEOF AIV, L.P.",805-5223315095
1930529,33412,"CARLYLE SOUTH AMERICA BUYOUT FUND, L.P.",805-7220395338
1930529,202755,"CARLYLE REALTY PARTNERS VIII, L.P.",805-8633646022
1930529,33412,"SA PARTNERS, L.P.",805-4525507369
1930529,32350,"CEOF AIV II, L.P.",805-5772804583
1930529,32343,"CVP III COINVESTMENT, L.P.",805-5932526693
1930529,29938,"CARLYLE FINANCIAL SERVICES AIV V, L.P.",805-7142033834
1930529,33569,"CAP III CO-INVESTMENT AIV (SCOTLAND) L.P.",805-8881990296
1930529,33569,"CAP III AIV CAYMAN, L.P.",805-8738152156
1930529,29938,"CARLYLE FINANCIAL SERVICES AIV IV, L.P.",805-1253003358
1930529,61185,"CJIP CO-INVESTMENT III, L.P.",805-6540809388
1930529,61185,"CJP CO-INVESTMENT III, L.P.",805-4288806356
1930529,52655,"CARLYLE ASIA PARTNERS IV, L.P.",805-1124236496
1930529,35234,"CP V LANDMARK II L.P.",805-6657415301
1930529,172832,"CARLYLE CARDINAL IRELAND FUND, L.P.",805-6321529688
1930529,35234,"CARLYLE PARTNERS V-A SN CAYMAN, L.P.",805-2397386112
1930529,186397,"CAP GROWTH I MAURITIUS LIMITED",805-1698718475
1930529,68835,"CARLYLE GRANITE AIV-E, L.P.",805-2989812371
1930529,186406,"CER BERLIN RP CO-INVESTMENT, L.P.",805-7643800254
1930529,172978,"CEOF II DE VI AIV, L.P.",805-1274199241
1930529,73273,"CPP II CO-INVESTMENT, L.P.",805-6394710490
1930529,68835,"CARLYLE GRANITE HOLDINGS, L.P.",805-3441475597
1930529,50912,"CARLYLE PARTNERS VI CAYMAN, L.P.",805-8179778691
1930529,73273,"CARLYLE POWER PARTNERS II, L.P.",805-9059454354
1930529,237444,"CARLYLE REALTY FOREIGN INVESTORS 45-18 COURT SQUARE A, L.P.",805-1349330927
1930529,73018,"CARLYLE EUROPE TECHNOLOGY PARTNERS III, L.P.",805-3649160699
1930529,319725,"CETP V COINVESTMENT, S.C.SP.",805-8157733083
1930529,372589,"CARLYLE ASIA PARTNERS VI - EU, S.C.SP.",805-6776776650
1930529,39759,"CRP V MANGER GP AIV, L.L.C.",805-6654778218
1930529,372512,"ABINGWORTH CLINICAL CO-DEVELOPMENT CO-INVESTMENT FUND, L.P.",805-9601545091
1930529,372512,"CCD-CIF CO-INVESTMENT, L.P.",805-2069030614
1930529,372589,"CAP VI CO-INVESTMENT, L.P.",805-5927121527
1930529,372589,"CARLYLE ASIA PARTNERS VI, L.P.",805-4746207240
1930529,372589,"CAP VI MAURITIUS LIMITED",805-6844133295
1930529,32350,"CARLYLE U.S. EQUITY OPPORTUNITY FUND, L.P.",805-7356811657
1930529,50912,"CP VI-F VOGUE, L.P.",805-9429992598
1930529,215218,"CARLYLE INTERNATIONAL ENERGY PARTNERS II - EU, S.C.SP.",805-8789875477
1930529,61230,"CARLYLE POWER OPPORTUNITIES SE GEN COINVEST AIV, L.P.",805-6756038638
1930529,32350,"CEOF AIV III, L.P.",805-5082213078
1930529,68835,"CGP AIV-E, L.P.",805-3586400314
1930529,61230,"CARLYLE POWER OPPORTUNITIES RISEC COINVEST AIV, L.P.",805-1378666414
1930529,50912,"CARLYLE PARTNERS VI SA1 CAYMAN, L.P.",805-7753190702
1930529,172978,"CEOF II COINVESTMENT (DE), L.P.",805-5092364927
1930529,215270,"CEP V COINVESTMENT A S.C.SP.",805-2020533021
1930529,202385,"CP VII COINVESTMENT A CAYMAN, L.P.",805-8161653594
1930529,35234,"CP V COINVESTMENT A, L.P.",805-2634464353
1930529,35234,"CARLYLE PARTNERS V CAYMAN TE, L.P.",805-4796697922
1930529,35234,"CARLYLE PARTNERS V CAYMAN, L.P.",805-6883434345
1930529,35234,"CARLYLE PARTNERS V MC, L.P.",805-7006633552
1930529,35234,"CARLYLE PARTNERS V RPK, LP",805-5750566720
1930529,35234,"CARLYLE PARTNERS V SA1 CAYMAN, L.P.",805-7154557048
1930529,35234,"CARLYLE PARTNERS V SN CAYMAN, L.P.",805-3026401967
1930529,35234,"CARLYLE PARTNERS V US, L.P.",805-8219957738
1930529,35234,"CARLYLE PARTNERS V-A CAYMAN, L.P.",805-1812250887
1930529,35234,"CARLYLE PARTNERS V-A MC, L.P.",805-7316637420
1930529,236902,"CJP IV CO-INVESTMENT, L.P.",805-8984046570
1930529,33412,"AMERICA DO SUL INVESTIMENTOS, L.P.",805-4874955500
1930529,61230,"CARLYLE POWER OPPORTUNITIES CAPITAL PARTNERS AIV, L.P.",805-8695935828
1930529,61230,"CARLYLE POWER OPPORTUNITIES CAPITAL PARTNERS, L.P.",805-2322266630
1930529,186397,"CARLYLE ASIA PARTNERS GROWTH I, L.P.",805-3252871385
1930529,50908,"CSSAF (SOUTH AFRICA) PARTNERSHIP",805-6436355395
1930529,237394,"CARLYLE SECONDARY EQUITY OPPORTUNITY FUND, L.P.",805-5451064127
1930529,61185,"CARLYLE JAPAN PARTNERS III, L.P.",805-3548609821
1930529,186406,"CARLYLE EUROPE REALTY BERLIN RP, L.P.",805-6517081621
1930529,50912,"CP VI COINVESTMENT B CAYMAN, L.P.",805-6905895205
1930529,172953,"REDE D'OR PARTNERS, L.P.",805-1115591364
1930529,172953,"REDE D'OR SECONDARY OPPORTUNITY, L.P.",805-6070118951
1930529,50912,"CP VI-F CENTENNIAL, L.P.",805-6093384423
1930529,215384,"CARLYLE ASIA PE ALTERNATIVE OPPORTUNITIES MAURITIUS LIMITED",805-5567601264
1930529,236159,"CARLYLE DAZZLE PARTNERS, L.P.",805-5257070301
1930529,236159,"CARLYLE DAZZLE PARTNERS II, L.P.",805-2194194287
1930529,202755,"CARLYLE REALTY PARTNERS QUALIFIED FOREIGN PENSION FUND REIT VIII, L.P.",805-6239530738
1930529,236853,"CETP IV COINVESTMENT, S.C.SP.",805-1605459445
1930529,30859,"CEP II AIV Z, L.P.",805-8090779639
1930529,202385,"CARLYLE PARTNERS VII ONTARIO I, L.P.",805-2544512688
1930529,52655,"CAP IV COINVEST AIV MAURITIUS LIMITED",805-7991360173
1930529,237263,"CARLYLE RSEF AIV, S.C.SP.",805-5500838765
1930529,202385,"CARLYLE PARTNERS VII ONTARIO II, L.P.",805-6704793048
1930529,68835,"CARLYLE GLOBAL PARTNERS, L.P.",805-9690518817
1930529,50912,"CP VI CENTENNIAL, L.P.",805-4547881614
1930529,202314,"CARLYLE CGI ELECTING LL, L.P.",805-8436610566
1930529,32286,"CARLYLE POWER MANAGEMENT HOLDINGS LLC",805-3069065623
1930529,32343,"CARLYLE VENTURE PARTNERS III (CAYMAN), L.P.",805-1687209074
1930529,235264,"CARLYLE DIRECT ALTERNATIVE OPPORTUNITIES FUND, L.P.",805-3390805559
1930529,172978,"CEOF II DE V AIV, L.P.",805-6794176745
1930529,29938,"CARLYLE GLOBAL FINANCIAL SERVICES PARTNERS, L.P.",805-1593337545
1930529,50917,"CPF COINVESTMENT, L.P.",805-7887225206
1930529,237263,"CARLYLE RENEWABLE AND SUSTAINABLE ENERGY FUND, S.C.SP.",805-1176195327
1930529,202385,"CP VII RADIANCE, L.P.",805-5640069380
1930529,50912,"CP VI EVERGREEN, L.P.",805-6443460698
1930529,202176,"CAP V MAURITIUS LIMITED",805-4316987736
1930529,215085,"CARLYLE PRIVATE EQUITY ACCESS FUND IV (PARALLEL), L.P.",805-4359116677
1930529,32350,"CEOF COINVESTMENT CAYMAN, L.P.",805-4387444642
