"FilingID","Accountant Name","Street 1","Street 2","City","State","Country","Postal Code","Registered PCAOB","PCAOB Number","PCAOB Inspection","Audit","Examination","Report","Unqualified Opinion"
1999712,"COHEN & COMPANY LTD","1350 EUCLID AVE","STE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","N","Y","N",""
1997765,"RICHEY MAY","9780 S MERIDIAN BLVD","SUITE 500","ENGELWOOD","CO","United States","80112","N",,"","N","Y","N",""
1993210,"PLANTE MORAN","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","N",""
1997958,"FGMK, LLC","2801 LAKESIDE DRIVE","3RD FLOOR","BANNOCKBURN","IL","United States","60015","Y",3968,"Y","N","Y","N",""
1997207,"ERNST & YOUNG","1700 ONE WILLIAMS CTR","","TULSA","OK","United States","74172-0172","Y",42,"Y","N","Y","Y","Yes"
1997207,"KPMG LLP","TWO NATIONWIDE PLAZA","","COLUMBUS","OH","United States","43215","Y",42,"Y","Y","N","N","Yes"
1999475,"PLANTE MORAN","10 SOUTH RIVERSIDE PLAZA 9TH FLOOR","","CHICAGO","IL","United States","60606-3770","Y",166,"Y","N","Y","N",""
1999475,"EISNERAMPER","100 N. 18TH ST","","PHILADELPHIA","PA","United States","19103","Y",274,"Y","Y","N","N","Yes"
1999475,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103-3984","Y",34,"Y","Y","N","N","Yes"
1999475,"ERNST & YOUNG LLP","ONE MANHATTAN WEST","395 - 9TH AVENUE","NEW YORK","NY","United States","10001","Y",42,"Y","Y","N","N","Yes"
1999884,"BAKER NEWMAN & NOYES LLC","280 FORE ST","","PORTLAND","ME","United States","04101-4177","Y",231,"Y","N","Y","N",""
1987984,"WHITTLESEY P.C.","280 TRUMBULL STREET, 24TH FLOOR","","HARTFORD","CT","United States","06103","Y",2538,"Y","N","Y","N",""
1997237,"PRICEWATERHOUSECOOPERS LLP","1 N UPPER WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",238,"Y","Y","N","N","Yes"
1998466,"STOUT, CAUSEY & HORNING (CAYMAN)","27 HOSPITAL ROAD","","GRAND CAYMAN","","Cayman Islands","KY1-1109","N",,"","Y","N","N","Yes"
1999762,"DELOITTE & TOUCHE, LLP","100 SOUTH 4TH STREET","SUITE 300","ST LOUIS","MO","United States","63102-1821","Y",34,"Y","N","Y","Y","Yes"
1999799,"PLANTE & MORAN, PLLC","10 SOUTH RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",166,"Y","N","Y","Y","Yes"
1999825,"KPMG LLP","1601 MARKET STREET","","PHILADELPHIA","PA","United States","19103-7240","Y",185,"Y","Y","N","N","Yes"
1999486,"BDO USA, LLP","1700 MARKET STREET","","PHILADELPHIA","PA","United States","19103","Y",243,"Y","Y","N","N","Yes"
1998500,"LILLING & COMPANY LLP","2 SEAVIEW BOULEVARD","","PORT WASHINGTON","NY","United States","11050","Y",3480,"Y","N","Y","N",""
1996521,"PRICEWATERHOUSECOOPERS","2 RUE GERHARD MERCATOR","","LUXEMBOURG CITY","","Luxembourg","","Y",1328,"Y","Y","N","N","Yes"
1999721,"SNYDER COHN, PC","11200 ROCKVILLE PIKE","SUITE 415","NORTH BETHESDA","MD","United States","20852","Y",5134,"Y","N","Y","N",""
1999415,"ASSURANCE DIMENSIONS","4920 W CYPRESS STREET","SUITE 102","TAMPA","FL","United States","33607","Y",5036,"Y","N","Y","N",""
1999863,"BDO USA, LLP","211 EAST WATER STREET","SUITE 300","KALAMAZOO","MI","United States","49007","Y",243,"Y","N","N","N",""
1999863,"ERNST & YOUNG LLP","SUITE 500, 700 NICOLLET MALL","","MINNEAPOLIS","MN","United States","55402","Y",42,"Y","N","Y","N",""
1999863,"KSM (KATZ, SAPPER & MILLER)","800 E 96TH ST","SUITE 500","INDIANAPOLIS","IN","United States","46240","Y",2804,"Y","Y","N","N","Yes"
1999863,"CROWE LLP","801 S FIGUEROA ST","SUITE 1750","LOS ANGELES","CA","United States","90017","Y",173,"Y","Y","N","N","Yes"
1999178,"BAKER TILLY US LLP","2500 DALLAS PKWY","","PLANO","TX","United States","75093","Y",23,"Y","Y","N","N","Yes"
1999178,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","N","Y","N",""
1999379,"D. BROOKS AND ASSOCIATES CPA'S, P.A.","4440 PGA BLVD","SUITE 104","PALM BEACH GARDENS","FL","United States","33410","Y",4048,"Y","N","Y","N",""
1997412,"HELLAM, VARON & CO. INC. P.S.","1750 112TH AVENUE NE SUITE E200","","BELLEVUE","WA","United States","98004","N",,"","N","Y","N",""
1999678,"HELLAM, VARON & CO. INC. P.S.","1750 112TH AVENUE NE SUITE E200","","BELLEVUE","WA","United States","98004","N",,"","N","Y","N",""
1999887,"KATZ SAPPER & MILLER","800 EAST 96TH STREET, SUITE 500","","INDIANAPOLIS","IN","United States","46240","Y",2804,"Y","Y","N","N","Yes"
1999612,"RSM US LLP","555 17TH STREET","SUITE 1200","DENVER","CO","United States","80202","Y",49,"Y","Y","N","N","Yes"
1999858,"DELOITTE & TOUCHE LLP","111 SOUTH WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",34,"Y","Y","N","N","Yes"
1999887,"ERNST & YOUNG","155 N. WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",42,"Y","N","Y","Y","Yes"
1999887,"BOBER, MARKEY, FEDEROVICH & COMPANY","3421 RIDGEWOOD ROAD","SUITE 300","AKRON","OH","United States","44333","Y",1172,"Y","Y","N","N","Yes"
1999887,"DELOITTE & TOUCHE LLP","111 SOUTH WACKER DRIVE","","CHICAGO","IL","United States","60606-4301","Y",34,"Y","Y","N","N","Yes"
1995349,"PWC","1 NORTH WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",238,"Y","Y","N","N","Yes"
1999894,"DELOITTE & TOUCHE LLP","30 ROCKEFELLER PLAZA","","NEW YORK","NY","United States","10112","Y",1046,"Y","N","Y","Y","Yes"
1992757,"KPMG","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","N","N","Y","Yes"
2000059,"CITRIN COOPERMAN","30 BRAINTREE HILL OFFICE","PARK SUITE 300","BRAINTREE","MA","United States","02184","Y",2468,"Y","N","Y","N",""
1995999,"DELOITTE & TOUCHE, LLP","100 SOUTH 4TH STREET","SUITE 300","ST. LOUIS","MO","United States","63102","Y",34,"Y","N","Y","Y","Yes"
2000019,"ASHLAND PARTNERS","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2000016,"PRICEWATERHOUSE COOPERS LLP","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","N","Y","Y","Yes"
1996968,"MAYER HOFFMAN MCCANN P.C.","5100 POPLAR AVENUE","30TH FLOOR","MEMPHIS","TN","United States","38137","Y",199,"Y","Y","N","N","Yes"
1999720,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1999735,"GRANT THORNTON LLP","201 SOUTH COLLEGE STREET","SUITE 2500","CHARLOTTE","NC","United States","28244","Y",248,"Y","Y","N","N","Yes"
1999717,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1999594,"PBC ADVISORS","903 COMMERCE DRIVE","","OAKBROOK","IL","United States","60253","N",,"","N","N","Y","No"
1996631,"DELOITTE ACCOUNTANTS B.V.","ORTELIUSLAAN 982, 3528 BD","","UTRECHT","","Netherlands","3180","Y",1243,"Y","Y","N","N","Yes"
1996631,"PRICEWATERHOUSECOOPERS LLP","PWC TOWER, 18 YORK STREET, SUITE 2500","","TORONTO","","Canada","M5J 0B2","Y",271,"Y","Y","N","N","Yes"
1996549,"GRANT THORNTON LLP","757 3RD AVENUE","9TH FLOOR","NEW YORK","NY","United States","10017","Y",248,"Y","N","Y","N",""
2000505,"KEITER, STEPHENS, HURST, GARY & SHREAVES, P.C.","4401 DOMINION BOULEVARD","","GLEN ALLEN","VA","United States","23060","Y",80,"Y","Y","N","N","Not Yet Received"
2000441,"PRICEWATERHOUSECOOPERS","300 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",238,"Y","N","Y","Y","No"
1992766,"COHEN & COMPANY LTD","1350 EUCLID AVE","#800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","N","Yes"
1981322,"COHEN & COMPANY LTD","1350 EUCLID AVE","#800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","N","Yes"
2000505,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DR.","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
2000498,"MOSS ADAMS, LLP","999 3RD AVE","SUITE 2800","SEATTLE","WA","United States","98104-4019","Y",659,"Y","Y","N","N","Yes"
2000550,"GRANT THORNTON (SOC 1)","75 STATE ST., 13TH FLOOR","","BOSTON","MA","United States","02109","Y",248,"Y","N","N","Y","Yes"
2000550,"RSM US, LLP (CUSTODY AUDIT)","80 CITY SQUARE","","BOSTON","MA","United States","02129","Y",49,"Y","N","Y","N",""
1986161,"CITRIN COOPERMAN & COMPANY LLP","1800 JFK BOULEVARD","","PHILADELPHIA","PA","United States","19103","N",,"N","Y","N","N","Yes"
1986161,"BDO USA, P.C.","1801 MARKET ST","#1200","PHILADELPHIA","PA","United States","19103","Y",234,"Y","Y","N","N","Yes"
2000605,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE, SUITE 103","","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1999055,"DELOITTE & TOUCHE, LLP","111 SOUTH WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",34,"Y","Y","N","N","Yes"
1999055,"KPMG LLP","AON CENTER","200 E. RANDOLPH STREET, SUITE 5500","CHICAGO","IL","United States","60601","Y",185,"Y","Y","N","N","Yes"
1999055,"FORVIS MAZARS, LLP","135 W 50TH STREET","","NEW YORK","NY","United States","10020","Y",686,"Y","Y","N","N","Yes"
1999055,"COHEN & COMPANY","1350 EUCLID AVE","SUITE 800","CLEVELAND","OH","United States","44115","Y",925,"Y","Y","N","Y","Yes"
1999055,"ERNST & YOUNG","5 TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1999055,"KPMG","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Yes"
1999055,"FORVIS MAZARS, LLP","135 W 50TH STREET","","NEW YORK","NY","United States","10020","Y",686,"Y","N","Y","N",""
1999055,"SCHNEIDER DOWNS & CO., INC.","ONE PPG PLACE, SUITE 1700","","PITTSBURGH","PA","United States","15222","Y",358,"Y","Y","N","N","Yes"
1999055,"ERNST & YOUNG LLP","200 CLARENDON ST","","BOSTON","MA","United States","02116","Y",42,"Y","Y","N","N","Yes"
1996719,"DELOITTE & TOUCHE LLP","100 SOUTH MILL AVENUE","SUITE 1800","TEMPE","AZ","United States","85281","Y",34,"Y","N","Y","N",""
1998497,"ERNST & YOUNG LLP","5 TIMES SQUARE","","NEW YORK","NY","United States","10036-6530","Y",42,"Y","Y","N","N","No"
1998497,"GRANT THORNTON","4695 MACARTHUR COURT SUITE 1600","","NEWPORT BEACH","CA","United States","92660","Y",248,"Y","Y","N","N","No"
1996722,"ERNST & YOUNG LLP","FIVE TIMES SQUARE","","NEW YORK","NY","United States","10036","Y",42,"Y","Y","N","N","Yes"
1996722,"BDO USA, LLP","421 FAYETTEVILLE ST.","SUITE 300","RALEIGH","NC","United States","27601","Y",243,"Y","Y","N","N","Yes"
1996036,"DELOITTE","111 S WACKER DR","","CHICAGO","IL","United States","60606","Y",34,"Y","Y","N","N","Yes"
1999642,"ASSURANCE DIMENSIONS","4920 WEST CYPRESS STREET","SUITE 102","TAMPA","FL","United States","33607","Y",5036,"Y","N","Y","N",""
1995528,"BAKER TILLY US, LLP","2500 DALLAS PARKWAY","SUITE 300","PLANO","TX","United States","75093","Y",23,"Y","N","Y","N",""
1999167,"GRANT THORNTON LLP","201 SOUTH COLLEGE STREET","SUITE 2500","CHARLOTTE","NC","United States","28244","Y",248,"Y","Y","N","N","Yes"
1995747,"FRANK, RIMERMAN & CO., LLP","60 SOUTH MARKET STREET, SUITE 500","","SAN JOSE","CA","United States","95113","Y",1596,"Y","Y","N","N","Yes"
1991688,"FISCHERCUNNANE CERTIFIED PUBLIC ACCOUNTANTS & CONSULTANTS","11 TURNER LANE","","WEST CHESTER","PA","United States","19380","Y",1940,"Y","N","Y","N",""
1996036,"COHEN & COMPANY, LTD.","151 N. FRANKLIN ST. STE 575, CHICAGO, IL 60606","","CHICAGO","IL","United States","60606","Y",925,"Y","Y","N","N","Not Yet Received"
1996065,"KPMG LLP","345 PARK AVENUE","4TH FLOOR","NEW YORK","NY","United States","10154","Y",185,"Y","N","Y","Y","Yes"
1992180,"WOLF & CO.","255 STATE STREET","","BOSTON","MA","United States","02109","Y",392,"Y","Y","N","N","Yes"
1995764,"ERNST & YOUNG LLP","155 N WACKER DR","","CHICAGO","IL","United States","60606","Y",42,"Y","Y","N","N","Yes"
1995810,"CROWE LLP","1395 BRICKELL AVENUE","SUITE 1150","MIAMI","FL","United States","33131","Y",173,"Y","N","Y","Y","Not Yet Received"
1995794,"DELOITTE & TOUCHE LLP","100 KIMBALL DRIVE","","PARSIPPANY","NJ","United States","07054","Y",34,"Y","Y","N","N","Yes"
1995720,"MP CPAS","ONE MONARCH PLACE","SUITE 900","SPRINGFIELD","MA","United States","01144","N",,"","N","Y","N",""
1995860,"GRASSI & CO.","360 MADISON AVENUE","","NEW YORK","NY","United States","10017","Y",606,"Y","Y","N","N","Yes"
1995896,"PRICEWATERHOUSECOOPERS LLP","101 SEAPORT BOULEVARD","","BOSTON","MA","United States","02110","Y",238,"Y","Y","Y","Y","Yes"
1996236,"HARPER & PEARSON COMPANY","ONE RIVERWAY DRIVE","SUITE1900","HOUSTON","TX","United States","77056","Y",431,"Y","N","Y","N",""
1995290,"WEAVER AND TIDWELL, L.L.P.","4400 POST OAK PARKWAY","SUITE 1100","HOUSTON","TX","United States","77027","Y",410,"Y","Y","N","N","Yes"
1988546,"FGMK, LLC","333 W. WACKER DRIVE","6TH FLOOR","CHICAGO","IL","United States","60606","Y",3968,"Y","N","Y","N",""
1995545,"ERNST & YOUNG","725 SOUTH FIGUEROA STREET","","LOS ANGELES","CA","United States","90017","Y",42,"Y","N","Y","Y","Yes"
1996217,"PRICEWATERHOUSECOOPERS LLP","1 N UPPER WACKER DRIVE","","CHICAGO","IL","United States","60606","Y",238,"Y","Y","N","N","Yes"
1996595,"CAVANAUGH NELSON PLC","999 WATERSIDE DRIVE","SUITE 2250","NORFOLK","VA","United States","23510","N",,"","N","Y","N",""
1992258,"ERNST & YOUNG LLP","4131 PARKLAKE AVE STE 500","","RALEIGH","NC","United States","27612","Y",42,"Y","Y","N","N","Yes"
1996705,"ASHLAND PARTNERS & COMPANY, LLP","3512 EXCEL DR.","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"Y","N","Y","N",""
1990277,"DELOITTE & TOUCHE","PO BOX 1787","","GEORGE TOWN, GRAND CAYMAN","","Cayman Islands","KY1-1109","Y",1096,"Y","Y","N","N","Yes"
1996707,"UHY, LLP","15 SUNNEN DRIVE","SUITE 100","ST. LOUIS","MO","United States","63143-3819","Y",1195,"Y","N","Y","N",""
1990432,"DELOITTE","35/F ONE PACIFIC PLACE","88 QUEENSWAY","ADMIRALTY","","Hong Kong","","Y",1113,"Y","Y","N","N","Not Yet Received"
1996764,"DELOITTE & TOUCHE LLP","555 W. 5TH STREET # 2700","","LOS ANGELES","CA","United States","90013","Y",34,"Y","N","Y","Y","Yes"
1992891,"SIANA CARR O'CONNOR & LYNAM, LLP","1500 E. LANCASTER AVE","SUITE 202","PAOLI","PA","United States","19301","Y",3705,"Y","N","Y","N",""
1994607,"PLANTE MORAN LLC","10 S. RIVERSIDE PLAZA","9TH FLOOR","CHICAGO","IL","United States","60606","Y",6581,"Y","N","Y","N",""
1994035,"LARRY LIBERFARB, P.C.","11 VANDERBILT AVE.","SUITE 220","NORWOOD","MA","United States","02062","N",,"N","N","Y","N",""
1997056,"ASHLAND PARTNERS & COMPANY LLP","525 BIGHAM KNOLL SUITE 200","","JACKSONVILLE","OR","United States","97530","Y",3783,"N","N","Y","N",""
1997056,"PRICEWATERHOUSE COOPER","300 MADISON AVENUE","","NEW YORK","NY","United States","10017-6204","Y",238,"Y","Y","N","N","Yes"
1997056,"ARMANINO","50 W SAN FERNANDO ST","","SAN JOSE","CA","United States","95113","Y",32,"Y","Y","N","N","Yes"
1995138,"ADEPTUS PARTNERS, LLC","733 ROUTE 35 NORTH","SUITE A","OCEAN","NJ","United States","07712","Y",100,"Y","N","Y","Y","Yes"
1995285,"FORVIS MAZARS, LLP","135 WEST 50TH STREET","","NEW YORK","NY","United States","10020","Y",339,"Y","N","Y","N",""
1995285,"FORVIS MAZARS, LLP","500 RIDGEFIELD COURT","","ASHEVILLE","NC","United States","28806","Y",339,"Y","Y","N","N","Yes"
1995542,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1995615,"ASHLAND PARTNERS & COMPANY LLP","3512 EXCEL DRIVE","SUITE 103","MEDFORD","OR","United States","97504","Y",3783,"N","N","Y","N",""
1995604,"KNIGHT, ROLLERI, SHEPPARD, CPAS LLP","1499 POST ROAD","","FAIRFIELD","CT","United States","06824","Y",3437,"Y","N","Y","N",""
1996909,"PLANTE & MORAN PLLC","27400 NORTHWESTERN HWY","","SOUTHFIELD","MI","United States","48034","Y",166,"Y","N","Y","N",""
1996071,"KPMG LLP","345 PARK AVENUE","","NEW YORK","NY","United States","10154","Y",185,"Y","Y","N","N","Not Yet Received"
1996071,"PRICEWATERHOUSECOOPERS LLP","1 EMBANKMENT PLACE","","LONDON","","United Kingdom","WC2N 6RH","Y",876,"Y","Y","N","N","Not Yet Received"
1996071,"FORVIS MAZARS, LLP","135 W 50TH STREET","","NEW YORK","NY","United States","10020","Y",686,"Y","Y","N","N","Not Yet Received"
1996071,"PRICEWATERHOUSECOOPERS, SOCIETE COOPERATIVE","2 RUE GERHARD","B.P.1443","MERCATOR","","Luxembourg","L-1014","Y",1328,"Y","Y","N","N","Yes"
1996663,"DSWD GROUP","20646 ABBEY WOODS CT. N","SUITE 201","FRANKFORT","IL","United States","60423","N",,"","N","Y","N",""
1996987,"DELOITTE & TOUCHE LLP","250 EAST 5TH STREET","SUITE 1900","CINCINNATI","OH","United States","45202","Y",34,"Y","N","Y","N",""
1997028,"THE COLEMAN COMPANY, PLLC","8 EAST HURON STREET","#2201","CHICAGO","IL","United States","60611","Y",5153,"Y","N","Y","N",""
1997115,"PRICEWATERHOUSECOOPERS","ONE SPENCER DOCK","NORTHWALL QUAY","DUBLIN 1","","Ireland","","Y",1366,"Y","Y","N","N","Yes"
1997115,"PRICEWATERHOUSECOOPERS LLP","18 YORK ST #2600","","TORONTO","","Canada","M5J 0B2","Y",271,"Y","Y","N","N","Yes"
1997115,"PRICEWATERHOUSECOOPERS LLP","300 MADISON AVE","","NEW YORK","NY","United States","10017","Y",238,"Y","Y","N","N","Yes"
