"FilingID","SEC File Number","Series ID","RAUM"
1960147,"811-06611",,6244409070
1960147,"811-08236",,6244409070
1960147,"811-07257",,4836505118
1960147,"811-08894",,737162611
1960147,"811-09645",,6244409070
1960147,"811-23718",,599219954
1960147,"811-10401",,234398888
1960147,"811-23207",,737162611
1968523,"811-22463",,5235800269
1945940,"811-08039",S000001464,24454138
1945940,"811-08039",S000001466,20641588
1957230,"811-21720",S000070872,69159626
1957230,"811-21720",S000064812,69737443
1957230,"811-21720",S000044265,7808563033
1957230,"811-21720",S000070871,1312053738
1936100,"811-08200",S000004419,39516814
1936100,"811-08200",S000004424,6996457
1936100,"811-04984",S000035897,164507485
1965536,"811-07572",S000033960,0
1965536,"811-07572",S000007173,0
1965536,"811-04526",S000002913,2643362860
1965536,"811-07076",S000001045,4536238269
1965536,"811-07076",S000001046,0
1965536,"811-07076",S000001047,244482342
1965536,"811-07076",S000001048,0
1965536,"811-07076",S000001049,0
1965536,"811-07076",S000019534,95556583
1965536,"811-8764",S000002975,585000946
1965536,"811-04367",S000036204,2916579049
1965536,"811-04878",S000026001,127078204
1965536,"811-04878",S000006675,0
1965536,"811-07257",S000006772,138367217
1965536,"811-07257",S000036633,145905076
1965536,"811-23789",S000080487,0
1965536,"811-21335",S000002422,3499834110
1965536,"811-08495",S000088985,380392459
1960795,"811-07572",S000007169,3576156436
1960795,"811-08542",S000010885,2264565190
1960795,"811-04323",S000006661,2876315181
1960795,"811-00242",S000037523,4860848525
1960795,"811-00242",S000023783,2034474314
1960795,"811-22811",S000048337,807102073
1960795,"811-07953",S000009174,5365422821
1960795,"811-23282",S000059561,5434801271
1960795,"811-22781",S000049146,5354655731
1960795,"811-21719",S000026082,0
1960795,"811-21719",S000026080,0
1960795,"811-23500",S000068960,5536068440
1960795,"811-07961",S000082920,3878162425
1960795,"811-07961",S000082921,4032540971
1950329,"811-06719",S000033166,3818350102
1950329,"811-06719",S000003547,4259733901
1950329,"811-06719",S000003549,3487206757
1950329,"811-06719",S000039047,552186604
1950329,"811-06719",S000003539,172928640
1950329,"811-06719",S000003541,1999199143
1950329,"811-06719",S000003551,1999199143
1950329,"811-06719",S000003552,1999199143
1950329,"811-06719",S000003545,1999199143
1950329,"811-06719",S000003543,276877166
1950329,"811-06719",S000003555,1223787262
1950329,"811-06719",S000003536,186693661
1950329,"811-06719",S000012930,0
1950329,"811-06719",S000049657,13194295
1950329,"811-06719",S000049656,0
1950329,"811-06719",S000047433,0
1950329,"811-06719",S000049655,0
1950329,"811-06719",S000033167,0
1950329,"811-06719",S000003557,0
1950329,"811-23066",S000068966,19473642
1950329,"811-22895",S000090923,1563875411
1955960,"811-22431",S000030032,31000000
1955960,"811-22431",S000036411,39000000
1955960,"811-22431",S000030031,46000000
1955960,"811-22431",S000063344,33000000
1955960,"811-22431",S000030034,739000000
1955960,"811-22431",S000083478,3000000
1955960,"811-22431",S000080490,16000000
1941645,"811-07102",S000005803,3753010867
1941645,"811-07102",S000022606,5625050439
1941645,"811-07102",S000082350,7960192
1941645,"811-07912",S000001857,4088850625
1941645,"811-08257",S000001631,5564681173
1941645,"811-04041",S000001636,5758053935
1941645,"811-22811",S000048336,8470325655
1941645,"811-08894",S000054971,10110986913
1945943,"811-01241",S000035208,
1945943,"811-01241",S000031537,
1945943,"811-01241",S000031538,
1945943,"811-01241",S000052056,114164664
1945943,"811-01241",S000033974,
1945943,"811-01241",S000030159,
1945943,"811-01241",S000005202,
1945943,"811-04409",S000032714,
1945943,"811-04015",S000005300,
1945943,"811-04015",S000017967,
1945943,"811-04015",S000017966,
1945943,"811-04015",S000029759,
1945943,"811-04015",S000033949,
1945943,"811-04015",S000042789,
1945943,"811-04015",S000005301,
1945943,"811-04015",S000005292,
1945943,"811-04015",S000047244,
1945943,"811-04015",S000017968,
1945943,"811-04015",S000005287,
1945943,"811-04015",S000005278,
1945943,"811-04015",S000005281,
1945943,"811-04015",S000005283,
1945943,"811-04015",S000005285,
1945943,"811-04015",S000005286,
1945943,"811-04015",S000005293,
1945943,"811-04015",S000005304,
1945943,"811-04015",S000005291,
1945943,"811-04015",S000019373,
1945943,"811-01545",S000005213,
1945943,"811-01545",S000028366,
1945943,"811-10067",S000005203,
1945943,"811-22714",S000038184,
1945943,"811-04443",S000004826,
1932952,"811-05083",S000009221,570124944
1932952,"811-05083",S000040475,660860602
1932952,"811-05083",S000009222,1282259317
1932952,"811-05083",S000009220,359504118
1932952,"811-10325",S000036713,31992913
1932952,"811-10325",S000028941,78640565
1932952,"811-10325",S000036772,25551968
1932952,"811-10325",S000036768,35598808
1932952,"811-03618",S000023794,810038716
1932952,"811-06318",S000008436,569741641
1932952,"811-04297",S000059554,15238995793
1932952,"811-04297",S000009199,58019916
1932952,"811-04297",S000009200,1045557906
1932952,"811-04297",S000009198,243334477
1932952,"811-04297",S000037153,301115404
1934284,"811-04297",S000029608,2423996
1934284,"811-10325",S000079372,545519889
1965406,"811-02145",S000006820,2294839825
1965406,"811-02871",S000006834,721547419
1965406,"811-05476",S000001454,0
1965406,"811-05476",S000042725,8935560
1965406,"811-07988",S000007276,0
1965406,"811-07988",S000007277,1220319428
1965406,"811-07988",S000007278,1606707795
1965406,"811-07988",S000007279,8279321190
1965406,"811-07988",S000007280,3371635215
1965406,"811-07988",S000007281,0
1965406,"811-07988",S000007282,0
1965406,"811-07988",S000007283,0
1965406,"811-07988",S000019792,207093183
1965406,"811-07988",S000031962,0
1965406,"811-07988",S000051773,1661058644
1965406,"811-07988",S000055282,1332619818
1965406,"811-07988",S000056808,0
1965406,"811-07988",S000056809,88006492
1965406,"811-03691",S000001450,264094004
1965406,"811-03942",S000007537,0
1965406,"811-03942",S000007538,0
1965406,"811-03942",S000007539,0
1965406,"811-03942",S000007531,0
1965406,"811-03942",S000031145,0
1965406,"811-03942",S000049302,133705038
1965406,"811-03942",S000031147,0
1965406,"811-03942",S000031146,0
1965406,"811-03942",S000074722,0
1965406,"811-06650",S000006998,194585508
1965406,"811-06650",S000006999,86044557
1965406,"811-06650",S000007001,0
1965406,"811-02924",S000006869,0
1965406,"811-07953",S000044688,342530940
1965406,"811-03364",S000050621,514989601
1965406,"811-23148",S000054040,6940389603
1965406,"811-00005",S000006806,0
1965406,"811-07538",S000007138,344747647
1965406,"811-07538",S000007139,0
1965406,"811-07538",S000007140,0
1965406,"811-07538",S000007142,342530940
1965406,"811-07538",S000007144,419691356
1965406,"811-07538",S000007183,117050038
1965406,"811-07538",S000022492,0
1965406,"811-07538",S000032915,220817752
1965406,"811-07538",S000055621,75760204
1965406,"811-07538",S000064833,0
1965406,"811-07538",S000007143,0
1965406,"811-07538",S000064462,2228538
1965406,"811-07538",S000064461,0
1965406,"811-07538",S000066722,0
1965406,"811-23383",,75446134
1965406,"811-10371",S000068466,10307182
1965406,"811-10371",S000068467,0
1965406,"811-10371",S000072312,0
1965406,"811-10371",S000070264,0
1965406,"811-08894",S000068109,50301071443
1965406,"811-23325",S000068977,50493584932
1965406,"811-23655",,0
1965406,"811-23207",S000056109,
1965406,"811-10371",S000080204,
1965406,"811-10371",S000068466,23944101
1965406,"811-8110576",S000007297,2073719308
1965406,"811-8110576",S000007298,4231992719
1965406,"811-8110576",S000007299,23237403948
1965406,"811-8110576",S000007301,479322175
1965406,"811-8110576",S000007304,1210839571
1965406,"811-8110576",S000028719,3173533672
1965406,"811-8110576",S000028721,6490862189
1965406,"811-8110576",S000045029,50851207629
1945632,"811-09521",S000009877,2418017404
1945632,"811-09521",S000009876,3002607911
1945632,"811-09521",S000039569,418491095
1945632,"811-10263",S000001160,2266822734
1945632,"811-05186",S000001978,2028284218
1944419,"811-00945",S000001386,154265321
1944419,"811-00945",S000021170,1122963704
1944419,"811-00945",S000021172,9381949399
1944419,"811-00945",S000021173,1026831201
1944419,"811-00945",S000021179,2329553212
1944419,"811-00945",S000021180,399792617
1944419,"811-00945",S000021181,2878301153
1944419,"811-00945",S000025925,1650607695
1944419,"811-00945",S000061485,7575996181
1944419,"811-00945",S000021177,91177799
1944419,"811-00945",S000070232,1688895998
1944419,"811-00945",S000072656,320109336
1944419,"811-04642",S000001949,3755796902
1944419,"811-04642",S000001958,2878301153
1944419,"811-04642",S000001963,1424347961
1944419,"811-04642",S000001964,133625820
1944419,"811-04642",S000001966,2699957465
1944419,"811-08764",S000002973,274099503
1944419,"811-07455",S000038118,121667013
1944419,"811-07455",S000042963,473176177
1944419,"811-07455",S000072168,0
1944419,"811-22906",S000063645,263101498
1944419,"811-08894",S000001776,3677798472
1944419,"811-08894",S000010709,531872307
1944419,"811-08894",S000048717,238200155
1944419,"811-08894",S000054971,4222038177
1944419,"811-06161",S000007977,0
1944419,"811-06161",S000007979,204780191
1944419,"811-10401",S000082921,3771273755
1944419,"811-10401",S000082922,3808910540
1944419,"811-10401",S000082923,4332614503
1944419,"811-23078",S000088173,0
1933256,"811-22576",S000033849,267497574
1933256,"811-04556",S000038166,1233719977
1933256,"811-07076",S000001047,1328836019
1933256,"811-22576",S000033850,1309213886
1947362,"814-01659",,0
1949316,"811-04087",S000003636,1540331527
1949316,"811-04087",S000003639,4188131377
1949316,"811-04087",S000003640,601953686
1949316,"811-04087",S000023800,682876680
1949316,"811-04087",S000003642,272078375
1949316,"811-04087",S000003631,155538418
1949316,"811-04087",S000003634,559145842
1942666,"811-7762",S000011211,15341901279
1942666,"811-7762",S000011212,3080212649
1942666,"811-7762",S000035750,1503431802
1942666,"811-7762",S000011214,208715466
1942666,"811-7762",S000072438,234496830
1932568,"811-04015",S000032773,425252297
1932568,"811-04015",S000012701,679611806
1932568,"811-04015",S000044370,80705421
1932568,"811-04015",S000028355,111169944
1932568,"811-04015",S000056237,0
1932568,"811-04015",S000024906,0
1932568,"811-04015",S000027033,0
1932568,"811-04015",S000049164,0
1932568,"811-04015",S000027034,0
1932568,"811-02258",S000002405,378317017
1932568,"811-05038",S000000697,0
1932568,"811-05038",S000000698,0
1932568,"811-05038",S000024756,0
1932568,"811-05514",S000001308,0
1932568,"811-04878",S000026001,0
1932568,"811-04878",S000006670,0
1932568,"811-04878",S000006672,0
1932568,"811-04878",S000054731,0
1932568,"811-09025",S000024941,0
1932568,"811-10263",S000001164,0
1932568,"811-10263",S000001162,0
1932568,"811-10263",S000001153,0
1932568,"811-10263",S000057426,0
1932568,"811-10263",S000001157,0
1932568,"811-10263",S000001158,0
1932568,"811-10263",S000001159,0
1932568,"811-10263",S000001160,0
1932568,"811-10263",S000001161,0
1932568,"811-10263",S000001163,0
1932568,"811-10263",S000014477,0
1932568,"811-10263",S000014478,0
1932568,"811-10263",S000014479,0
1932568,"811-10263",S000014480,0
1932568,"811-10263",S000014482,0
1932568,"811-10263",S000033730,0
1932568,"811-10263",S000035302,0
1932568,"811-10263",S000041653,0
1932568,"811-10263",S000049460,0
1932568,"811-10263",S000014481,0
1932568,"811-10263",S000001154,0
1932568,"811-10263",S000077389,0
1932568,"811-10263",S000077390,0
1932568,"811-10263",S000079509,0
1932568,"811-10263",S000079551,0
1932568,"811-10263",S000079510,0
1932568,"811-10263",S000001155,0
1932568,"811-07257",S000026000,0
1932568,"811-07257",S000006671,0
1932568,"811-07257",S000006674,0
1932568,"811-07257",S000006676,0
1932568,"811-07257",S000006677,0
1932568,"811-07257",S000017259,0
1932568,"811-08918",S000022579,0
1932568,"811-08918",S000049974,0
1932568,"811-08918",S000009383,0
1932568,"811-08918",S000021773,0
1932568,"811-08918",S000022550,0
1932568,"811-08918",S000009381,0
1932568,"811-08918",S000009376,0
1932568,"811-08918",S000029852,0
1932568,"811-08918",S000029853,0
1932568,"811-08918",S000029854,0
1932568,"811-08918",S000052277,0
1932568,"811-08918",S000009382,0
1932568,"811-21732",S000034610,0
1932568,"811-21732",S000038540,0
1932568,"811-21732",S000010038,0
1932568,"811-21732",S000010040,0
1932568,"811-23015",S000048320,0
1932568,"811-22983",S000046964,0
1932568,"811-04000",S000040490,0
1932568,"811-04000",S000040491,0
1932568,"811-04000",S000040492,0
1932568,"811-10389",S000005249,0
1932568,"811-22135",S000077117,0
1932568,"811-22135",S000077118,0
1932568,"811-22135",S000087661,0
1932568,"811-22811",S000076294,0
1932568,"811-22811",S000076295,0
1932568,"811-22811",S000076296,0
1932568,"811-21676",,0
1932568,"811-21735",,0
1932568,"811-21745",,0
1932568,"811-23820",S000082252,0
1932568,"811-23820",S000082250,0
1932568,"811-23820",S000088098,0
1940651,"811-09301",S000038169,45317007
1940651,"811-09301",S000038169,310276295
1940651,"811-09301",S000038169,146842541
1940651,"811-09301",S000038169,45867295
1940651,"811-09301",S000038169,151620900
1940651,"811-09301",S000005385,49331974
1940651,"811-09301",S000006352,117999857
1953072,"811-04815",S000019983,2410555891
1953072,"811-04815",S000019982,810029182
1953072,"811-04815",S000019978,290795172
1953072,"811-04815",S000019981,460345192
1953072,"811-08261",S000020646,290795172
1953072,"811-08261",S000040129,1321926016
1953072,"811-08261",S000040131,810029182
1953072,"811-08261",S000040132,460345192
1953072,"811-08261",S000020651,2410555891
1953072,"811-08261",S000020659,223521185
1955354,"811-22920",S000070256,0
1955354,"811-22920",S000070257,0
1949440,"811-23382",,41187390
1965628,"811-04878",,32939264
1962579,"811-05349",,64616503
1962579,"811-08194",,19619056
1962579,"811-08194",,1878491
1962579,"811-07572",,64616503
1962579,"811-23907",,64616503
1965781,"811-22153",S000020977,1708548719
1965781,"811-03213",S000005425,1684876530
1965781,"811-03213",S000021034,43393767
1955076,"811-23207",S000056101,0
1944718,"811-07455",,4405784414
1944718,"811-04642",,1515205008
1944718,"811-04739",,390388873
1944718,"811-23078",,28036590
1944718,"811-148624",,77584
1960028,"811-04323",S000053352,11039161366
1960028,"811-04323",S000056426,0
1960028,"811-04323",S000063873,0
1960028,"811-04323",S000070329,0
1960028,"811-09945",S000056583,0
1960028,"811-09945",S000056584,0
1960028,"811-09945",S000056585,0
1960028,"811-09945",S000056586,0
1960028,"811-09945",S000056587,0
1960028,"811-09945",S000056588,0
1960028,"811-09945",S000056589,0
1960028,"811-09945",S000056590,0
1960028,"811-09945",S000056591,0
1960028,"811-09945",S000056592,0
1950975,"811-01944",,11017703497
1950975,"811-03447",,11017703497
1950975,"811-07572",,11017703497
1950975,"811-07572",,11017703497
1950975,"811-07572",,11017703497
1950975,"811-23029",,11017703497
1950975,"811-01944",,11017703497
1961671,"811-08764",,33323956
1965483,"811-22920",S000069948,0
1965483,"811-21897",S000073733,0
1963779,"811-21630",,249370955
1969104,"811-8194",S000027283,429226522
1969104,"811-8194",S000027284,139670606
1957777,"811-23852",S000080366,148334855
1957777,"811-23852",S000080374,63697570
1957777,"811-23852",S000080375,1030899421
1957777,"811-23852",S000080373,281787225
1957777,"811-23852",S000080369,48024133
1962490,"811-22917",S000044181,30948078
1962490,"811-22917",S000044182,39110518
1962490,"811-22917",S000044183,37777148
1962490,"811-22917",S000055583,60967489
1972316,"811-03605",S000023949,26475807773
1972316,"811-03605",S000001286,26475807773
1972316,"811-03605",S000001275,26475807773
1972316,"811-03605",S000001289,22310473985
1972316,"811-22555",S000055516,3858095879
1972316,"811-22555",S000035596,4174509116
1972316,"811-22555",S000073358,36211801
1972316,"811-06698",S000009010,193965409130
1972316,"811-06351",S000007715,3508793992
1972316,"811-06351",S000055094,3516240753
1972316,"811-08274",S000003661,193965409130
1972316,"811-07507",S000006221,193965409130
1972316,"811-07507",S000006223,1364094004
1972316,"811-08236",S000038895,3858095879
1972316,"811-08236",S000038897,4797595868
1972316,"811-08236",S000038896,1113661339
1972316,"811-08236",S000005358,16645679203
1972316,"811-08236",S000019579,308294213
1972316,"811-08236",S000001252,602947983
1972316,"811-08236",S000001273,6179309972
1972316,"811-08236",S000001243,20088830
1972316,"811-08236",S000015790,7623762925
1972316,"811-08236",S000018524,694934528
1972316,"811-08236",S000025872,5117920659
1972316,"811-08236",S000025873,567846783
1972316,"811-08236",S000001244,848974619
1972316,"811-08236",S000001246,168864801
1972316,"811-08236",S000001260,2174203672
1972316,"811-08236",S000001267,26475807773
1949023,"811-00215",S000069413,107193551
1949023,"811-02105",S000062237,2536880541
1949023,"811-02105",S000075889,2440270
1949023,"811-02105",S000075892,2440175
1949023,"811-02676",S000058189,3274812495
1949023,"811-04085",S000007066,1888172478
1950476,"811-08257",S000001631,498381313
1950476,"811-04041",S000001636,673087009
1950476,"811-22894",S000063803,187152826
1950476,"811-22894",S000076118,662031909
1950476,"811-22894",S000076117,515533788
1949315,"811-22781",S000049147,153511511
1953964,"811-23306",S000060854,
1953967,"811-23306",S000060854,
1928636,"811-08789",S000008032,31858649742
1928636,"811-09903",S000000370,32167765002
1928636,"811-00560",S000045751,2714975037
1928636,"811-00560",S000086384,55191666
1928636,"811-05141",S000026029,31989740073
1928636,"811-22781",S000049146,2641826783
1928636,"811-22781",S000051363,2533523995
1928636,"811-22811",S000048337,30359096145
1928636,"811-04367",S000055250,673316085
1928636,"811-23148",S000054044,31503587272
1928636,"811-21777",S000023715,16737532771
1928636,"811-21777",S000028882,9930907006
1928636,"811-08894",S000048717,59467017
1928636,"811-04146",S000045751,5667674609
1928636,"811-04146",S000017255,150179495
1928636,"811-05518",S000001106,9628627068
1928636,"811-05518",S000035438,8196852345
1928636,"811-05518",S000001108,88090769
1928636,"811-05518",S000030191,139755228
1928636,"811-05518",S000001094,138119268
1928636,"811-05518",S000001097,377715381
1928636,"811-05518",S000051361,68558406
1928636,"811-05518",S000074882,0
1928636,"811-05518",S000074886,900130804
1928636,"811-05518",S000061328,5745886226
1928636,"811-05518",S000084877,0
1928636,"811-02224",S000029641,31434148119
1928636,"811-03153",S000055522,1046508999
1928636,"811-03153",S000048356,1030914094
1928636,"811-05186",S000001978,2322479188
1928636,"811-10401",S000082920,729587858
1928636,"811-10401",S000082921,356129933
1928636,"811-10401",S000082922,31615968061
1928636,"811-10401",S000082923,32161168846
1928636,"811-22733",S000083349,13330094
1928636,"811-21779",S000017260,242429266
1928636,"811-22153",S000020974,0
1928636,"811-23718",S000020974,31304219136
1961954,"811-07705",S000057040,2233293000
1961954,"811-23859",S000082968,2636777000
1961954,"811-23859",S000082969,284286000
1961954,"811-06161",S000007980,0
1964040,"811-23585",S000069564,4672164
1932427,"811-05309",S000005570,77954152
1932427,"811-05309",S000005579,92900575
1932427,"811-05309",S000020012,271121337
1932427,"811-05309",S000005563,413863889
1932427,"811-05309",S000005569,17811363
1932427,"811-07619",S000000605,561645541
1932427,"811-07619",S000000606,78660123
1932427,"811-07619",S000014608,619038647
1932427,"811-07619",S000014609,12363909
1932427,"811-07619",S000026520,27911127
1932427,"811-21979",S000027100,176442601
1932427,"811-08333",S000000610,281644253
1932427,"811-08333",S000008519,1770574838
1932427,"811-08333",S000037309,3257679
1932427,"811-08333",S000037310,2885746
1932427,"811-23207",S000056104,27911127
1932427,"811-23161",S000071941,1770574838
1932427,"811-23161",S000071942,17811363
1951854,"811-10491",,1644912464
1951854,"811-22534",,1644912464
1927756,"811-22904",,0
1956663,"811-05624",S000002826,933761484
1956663,"811-05624",S000030618,476384517
1956663,"811-05624",S000047473,
1956663,"811-05624",S000051832,
1956663,"811-05624",S000076838,
1956663,"811-07607",S000004175,933761484
1956663,"811-06044",S000002387,
1956663,"811-21926",,102323711
1956663,"811-01241",S000005200,
1956663,"811-03101",S000079266,
1961544,"811-09997",S000000753,15977774667
1961544,"811-09997",S000000754,4585658731
1961544,"811-09997",S000000755,7648380151
1961544,"811-09997",S000000757,1572523039
1961544,"811-09997",S000000759,682348234
1961544,"811-09997",S000036810,0
1961544,"811-09997",S000043689,122431764
1961544,"811-09997",S000050575,11623473
1961544,"811-09997",S000050576,380335580
1961544,"811-09997",S000053415,2108065
1961544,"811-09997",S000053416,326766334
1961544,"811-09997",S000063403,95777330
1961544,"811-09997",S000000756,0
1961544,"811-09997",S000067039,799091866
1961544,"811-09997",S000067040,1574203478
1961544,"811-07572",S000007125,2517575512
1961544,"811-22811",S000040853,62307607326
1961544,"811-22811",S000050632,744348919
1961544,"811-08764",S000002975,1216614154
1942170,"811-22452",,220983782
1942170,"811-22245",,5799874599
1942170,"811-22795",,1729589162
1942170,"811-22559",,884206624
1942170,"811-22652",,2957034
1964839,"811-22452",,220983782
1964839,"811-22245",,5799874599
1964839,"811-22795",,1729589162
1964839,"811-22559",,884206624
1964839,"811-22652",,2957034
1964093,"811-09521",S000025839,2251060249
1967051,"811-21897",S000061218,4408190277
1960732,"811-22549",S000035094,115651443
1960732,"811-22549",S000035095,105317751
1960732,"811-22549",S000063456,29184126
1960732,"811-22549",S000063454,1550292
1961722,"811-22321",S000080473,5509038345
1960141,"811-09205",,9246058964
1938086,"811-07959",S000018427,0
1938086,"811-07959",S000018428,31648795
1938086,"811-07959",S000039416,0
1938086,"811-07959",S000052294,0
1967902,"811-09253",S000007361,1143730020
1967902,"811-03364",S000023730,1616348843
1967902,"811-21335",S000002424,1372414770
1967965,"811-22172",S000052714,116874987
1930692,"811-04367",S000055250,1161429843
1957864,"811-09903",S000000370,981809867
1957864,"811-08495",S000041104,3125946598
1957864,"811-08495",S000041103,894320049
1957864,"811-23084",S000072926,250876381
1957864,"811-07257",S000006772,184623343
1936320,"814-01314",,0
1944655,"814-05037",S000054438,8360248000
1944655,"814-05037",S000036430,2010577000
1944655,"814-05037",S000036429,12688000
1944655,"811-07912",,1532962000
1944655,"811-23325",S000068977,961958981
1936925,"811-21591",S000005391,82144721
1936925,"811-21591",S000022361,108842251
1936925,"811-21591",S000005392,118423900
1936925,"811-21591",S000022362,101252849
1936925,"811-21591",S000005393,143498569
1936925,"811-21591",S000022363,105368252
1936925,"811-21591",S000031554,125265793
1936925,"811-21591",S000050745,47438276
1936925,"811-21591",S000069540,23205850
1936925,"811-21591",S000005394,62990457
1936925,"811-21591",S000005394,62990457
1936925,"811-21591",S000005394,62990457
1936925,"811-3706",S000005671,0
1936925,"811-3706",S000005667,0
1936925,"811-3706",S000005668,0
1936925,"811-7820",S000005776,10173418731
1936925,"811-7820",S000031879,872084424
1936925,"811-7820",S000005778,3617346689
1936925,"811-7820",S000005779,12617692901
1936925,"811-7820",S000005780,708786313
1936925,"811-7820",S000005781,7727685622
1936925,"811-7820",S000005782,3094665313
1936925,"811-7820",S000075489,173528951
1936925,"811-4363",S000005965,0
