"FilingID","ReferenceID","Private Fund Name","Fund ID"
2000447,488730,"NICKEL DIGITAL ASSET FUND SPC - DIGITAL LIQUID VENTURE SP - INSTITUTIONAL",805-4307126490
2000383,270515,"RUFFER ABSOLUTE INSTITUTIONAL LIMITED",805-8850879921
2000383,270515,"RUFFER ABSOLUTE LP",805-2986298447
1996903,193740,"KEDAARA CAPITAL ALTERNATIVE INVESTMENT FUND II",805-9394240803
1996903,193740,"KEDAARA CAPITAL II LIMITED",805-5785336783
1996350,488478,"CROSSLAYER CAPITAL FUND II FEEDER, L.P.",805-5447811283
1996350,310149,"CROSSLAYER CAPITAL FUND I FEEDER, L.P.",805-6856430005
1992888,487497,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL IX GLOBAL",805-6178111682
1992888,487499,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL IX GLOBAL",805-6178111682
1992888,487499,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL IX U.S.",805-7921184751
1992888,487497,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL IX EUROPE",805-3327590044
1992888,487498,"HQ CAPITAL III SCA SICAV-RAIF - AUDA CAPITAL IX GLOBAL",805-6178111682
1992888,487498,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL IX ASIA",805-3763642454
1992888,487522,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CO-INVESTMENT FUND IV",805-6408553325
1992888,487527,"HQ CAPITAL V SCA SICAV-RAIF - AUDA CAPITAL X GLOBAL",805-5086172042
1992888,487527,"HQ CAPITAL V SCS SICAV-RAIF - FEEDER AUDA CAPITAL X EUROPE",805-4724868409
1992888,487501,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CO-INVESTMENT FUND III",805-9556805161
1992888,487502,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA SECONDARY FUND VI",805-9289303678
1992888,487502,"HQ CAPITAL V SCA SICAV-RAIF - FEEDER AUDA SECONDARY FUND VI",805-8450342483
1992888,487531,"HQ CAPITAL V SCA SICAV-RAIF - AUDA CAPITAL X GLOBAL",805-5086172042
1992888,487531,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL X U.S.",805-5352143201
1992888,487528,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA CAPITAL X ASIA",805-4370705275
1992888,487528,"HQ CAPITAL V SCA SICAV-RAIF - AUDA CAPITAL X GLOBAL",805-5086172042
1992888,487500,"HQ CAPITAL III SCA SICAV-RAIF - FEEDER AUDA DEEP IMPACT FUND",805-1833979178
1992888,487500,"HQ CAPITAL IV SCS SICAV-RAIF - FEEDER AUDA DEEP IMPACT FUND",805-9896326822
1992888,487533,"AUDA CAPITAL FEEDER SCA SICAV-SIF - FEEDER AUDA ASIA SECONDARY FUND II",805-5622133369
1992129,190948,"BLUEDRIVE GLOBAL INVESTORS FUND LP",805-2513847954
1992129,190948,"BLUEDRIVE GLOBAL INVESTORS FUND LIMITED",805-1801482049
1993014,178219,"EVP (FEEDER), L.P.",805-3184759878
1994646,377196,"LAVA US FUND 1 LP",805-5351595240
1994646,377196,"LAVA FUND 1 LP",805-1985516133
1989160,269939,"INTERALPEN PARTNERS - GROWTH FUND III (CAYMAN), LP",805-2178355650
1989160,370576,"INTERALPEN PARTNERS FUND III (PRIVAK), COMMV",805-5410114153
1997272,230481,"MASS AVE GLOBAL PARTNERS (CAYMAN), LTD",805-4299755677
1997272,230481,"MASS AVE GLOBAL PARTNERS, LP",805-7726047054
1987936,486175,"BREGAL UNTERNEHMERKAPITAL IV (LP) FEEDER LP",805-1317202026
1987946,486179,"BREGAL UNTERNEHMERKAPITAL IV (LP) FEEDER LP",805-1317202026
1997493,250732,"ANAVIO EQUITY CAPITAL MARKETS FUND LIMITED",805-4731387817
1997493,250732,"ANAVIO EQUITY CAPITAL MARKETS FUND LP",805-4729616179
1994372,269452,"Y2 ESG OPPORTUNITY FUND - US",805-2300968457
1994372,269452,"Y2 ESG OPPORTUNITY FUND - OFFSHORE",805-4954967310
1997455,355403,"DESTINATION PARTNERS FUND LIMITED",805-2705278299
1997455,355403,"DESTINATION PARTNERS OFFSHORE FUND LIMITED",805-1035782112
1965270,488732,"BLUME VENTURES GIFT TRUST IV",805-8641835167
1965270,370723,"BLUME VENTURES FUND III",805-8078219279
1965270,370721,"HUMMING BIRD INVESTMENT HOLDING SPV I LTD",805-4333413931
1995211,206270,"ADF (FEEDER) L.P.",805-3182145830
1995211,365112,"AIOF2 (FEEDER) L.P.",805-5378003054
1995211,24539,"APAX EUROPE VII FOUNDER L.P.",805-1175975098
1995211,158920,"AIOF - I FEEDER L.P.",805-8687829123
1995211,191671,"APAX IX USD CO-INVESTMENT LP",805-3866680498
1995211,365136,"A11 USD (FEEDER) L.P.",805-9202282585
1995211,24539,"APAX EUROPE VII CO-INVESTMENT LP",805-8929749172
1995211,55001,"A8-B (FEEDER) L.P.",805-6650694471
1995211,311156,"ADF2(FEEDER) L.P.",805-8018904321
1995211,311156,"APAX DIGITAL II CO-INVESTMENT L.P.",805-3886152877
1995211,311465,"AGI (FEEDER) L.P.",805-9690235075
1995211,246643,"APAX X EUR 1 L.P.",805-7512043011
1995211,246644,"A10 USD (FEEDER) L.P. INC.",805-7479722624
1995211,246643,"A10 EUR (FEEDER) L.P. INC.",805-3025134957
1995211,191670,"APAX IX EUR CO-INVESTMENT LP",805-2160590805
1995211,191670,"A9 EUR (FEEDER) L.P. INC.",805-3230179868
1995211,24533,"APAX EUROPE VII-A (FEEDER) L.P.",805-7250907079
1995211,24533,"APAX EUROPE VII FOUNDER L.P.",805-1175975098
1995211,24537,"APAX EUROPE VII FOUNDER L.P.",805-1175975098
1988545,68839,"CLEARBELL II LP",805-4384788807
1988545,68839,"CLEARBELL II (FEEDER) LP",805-4164636699
1988545,68839,"CLEARBELL II UNIT TRUST",805-8440884371
1988545,191025,"CLEARBELL III UNIT TRUST",805-1271012274
1988545,191025,"CLEARBELL III (FEEDER) LP",805-8220640570
1988545,191025,"CLEARBELL III LP",805-6503027539
1996294,439205,"IRONGATE GLOBAL ALPHA FUND, LLC",805-4877342933
1996294,439205,"IRVINGTON CAPITAL FUND, LLC",805-1216068932
1993934,194624,"ELAN FEEDER FUND LTD.",805-7351497737
1996965,355543,"BENSELL FEEDER VI SCSP",805-1356722628
1996965,355543,"BENSELL SPECIAL LIMITED PARTNERS VI SCSP",805-2639668046
1996965,217619,"BENSELL US FEEDER V, L.P.",805-7928166292
1996965,70083,"BENSELL SPECIAL LIMITED PARTNER IV, L.P.",805-2865640787
1996965,70083,"BENSELL US FEEDER IV, L.P.",805-4698605204
1996965,34398,"BENSELL US FEEDER, LP",805-1227903033
1996965,34398,"BENSON ELLIOT STRATEGIC PARTNERS, LP",805-7807682721
1996965,35960,"BENSELL US FEEDER III, LP",805-9429376678
1996965,217688,"BENSELL US FEEDER V-B, L.P.",805-3763581701
1995211,24533,"APAX EUROPE VII-A (ERISA FEEDER) L.P.",805-6977951653
1995211,34048,"A8-A (FEEDER) L.P. (GUERNSEY)",805-7178897109
1995211,191671,"A9 USD (FEEDER) L.P. INC.",805-6942349674
1995211,206270,"APAX DIGITAL CO-INVESTMENT L.P.",805-6880320601
1995211,311455,"ACE II (FEEDER) SCSP",805-4442244882
1995211,421798,"A11 EUR (FEEDER) L.P.",805-3718517806
1995211,487963,"APAX CREDIT EDGE III SCSP",805-6608174427
2000146,19062,"JM FINANCIAL INDIA PROPERTY FUND LTD",805-1631925762
1996898,269436,"KEDAARA CAPITAL III LIMITED",805-2903904137
1997812,228002,"CRAKE GLOBAL FEEDER FUND ICAV",805-1845465003
1997812,228002,"CRAKE GLOBAL US FEEDER LP",805-9883288214
1996965,35960,"BENSON ELLIOT STRATEGIC PARTNERS III, LP",805-4806358924
1996965,34398,"BENSELL SPECIAL LIMITED PARTNER, LP",805-2490099280
1996965,70083,"BENSON ELLIOT STRATEGIC PARTNERS IV, L.P.",805-4790674136
1996965,35960,"BENSELL SPECIAL LIMITED PARTNER III, L.P.",805-8842700613
1996965,172824,"BENSELL SPECIAL LIMITED PARTNER IV, L.P.",805-2865640787
1996965,172824,"BENSELL US FEEDER IV-B, L.P.",805-5853213194
1996965,217688,"BENSELL SPECIAL LIMITED PARTNER V, L.P.",805-6110999426
1996965,217619,"BENSON ELLIOT STRATEGIC PARTNERS V, L.P.",805-9062738147
1996965,217619,"BENSELL SPECIAL LIMITED PARTNER V, L.P.",805-6110999426
1992565,283568,"TITANITE CAPITAL LP",805-9395564291
1992565,283568,"TITANITE CAPITAL INTERNATIONAL LTD.",805-9202622721
1992935,268597,"ALTIO NEXTGEN OPPORTUNITY FUND, LP",805-6585022857
1992935,268597,"ALTIO NEXTGEN OPPORTUNITY FUND LTD.",805-8214246291
1995452,487652,"DJ PROTOCOL VENTURES II, LP",805-2170449413
1994594,432803,"CAMROSE EQUITY US FEEDER FUND LP",805-1934631587
1994594,432803,"CAMROSE EQUITY FEEDER FUND LIMITED",805-4716406199
1997073,363085,"OMNIVORE AGRITECH & CLIMATE SUSTAINABILITY VCC",805-9720913917
1997073,363086,"OMNIVORE PARTNERS OFFSHORE FUND 2",805-8586053127
1997255,178359,"PALMERSTON CREDIT FEEDER FUND LIMITED",805-8874807982
1997255,310216,"PALMERSTON CREDIT OPPORTUNITIES FEEDER FUND LTD",805-3985649466
1997255,488018,"PALMERSTON CONVERTIBLE ARB FEEDER FUND LTD",805-1536111920
1993922,178866,"ENA OPPORTUNITY OFFSHORE FUND LTD",805-2598090719
1993922,178866,"ENA OPPORTUNITY ONSHORE FUND LP",805-4048826320
1998048,55146,"RONIT GLOBAL OPPORTUNITIES FUND LP",805-4099512482
1998048,55146,"RONIT GLOBAL OPPORTUNITIES FUND LTD.",805-1095637041
1998048,421395,"CHAMELEON GLOBAL FUND LIMITED",805-4091012430
1998048,421395,"CHAMELEON GLOBAL FUND LP",805-8862412486
1998048,488158,"PAVRETA FUND LIMITED",805-4001342084
1997777,367271,"VOLERY F&F FEEDER, L.P.",805-4657052482
1988972,181015,"MADISON INDIA OPPORTUNITIES IV",805-5584353936
1978161,423093,"SUNSTONE FUND, LP",805-1983302500
1978161,423093,"SUNSTONE FUND, LTD.",805-7317027753
1989398,486303,"NSV2ON, LP",805-7355876188
1989748,420387,"SADDLEROCK CAPITAL US FUND LP",805-9387832164
1989748,420387,"SADDLEROCK CAPITAL CAYMAN FUND LTD",805-7078077228
1999107,488325,"HARRADEN CIRCLE STRATEGIC INVESTMENTS OFFSHORE, LP",805-7576271712
1993469,158863,"CRYDER CAPITAL PARTNERS INC.",805-3615979039
1993563,310639,"EPIRIS FUND III FFP L.P.",805-3992690360
1989808,255074,"WT CHINA FOCUS ONSHORE FUND",805-3627133215
1989808,255074,"WT CHINA FOCUS OFFSHORE FUND",805-3943303979
1989808,231025,"WT CHINA ONSHORE FUND LIMITED",805-4473257627
1989808,231025,"WT CHINA OFFSHORE FUND LIMITED",805-4329654654
1989808,486406,"WT GROWTH OFFSHORE FUND",805-2585980389
1998811,250821,"BLACKROCK STRATEGIC EQUITY  HEDGE FUND SCREENED FEEDER",805-8487289340
1998811,41724,"BLACKROCK STRATEGIC EQUITY HEDGE FUND LIMITED",805-3745977516
1998811,41724,"STRATEGIC EQUITY HEDGE FUND LLC",805-7784659343
1998811,41687,"BLACKROCK EMERGING FRONTIERS FUND LIMITED",805-3948069616
1998811,175743,"EUROPE PROPERTY FUND IV FEEDER S.A. SICAV-SIF",805-1835662403
1998811,175743,"EUROPE PROPERTY FUND IV FEEDER LLC",805-6336258164
1998811,214461,"BLACKROCK EUROPE PROPERTY FUND V FEEDER S.A. SICAV-RAIF",805-8262926970
1998811,41661,"BLACKROCK ALETSCH FUND LIMITED",805-6323143891
1998717,167006,"FLORIN COURT CAPITAL FUND",805-8910687846
1998717,167006,"FLORIN COURT CAPITAL FUND LP",805-7585141383
1998717,167006,"FLORIN COURT CAPITAL HV FUND",805-6574583305
1999038,195016,"AAVISHKAAR EMERGING INDIA FUND",805-5364948169
1995705,190028,"ALFRETON LEOPARD FUND LP",805-7123746530
1995705,190028,"ALFRETON LEOPARD FUND LTD",805-7967681368
1996643,373512,"TRIBUNE INVESTMENT GROUP OFFSHORE LTD.",805-1462358056
1996643,373512,"TRIBUNE INVESTMENT GROUP ONSHORE FUND LP",805-5658372033
1996848,280073,"PERTENTO US LP",805-1469160620
1996848,280073,"PERTENTO FUND LIMITED",805-1074452816
1996580,31509,"NPJ GLOBAL OPPORTUNITIES FUND",805-8404700903
1994402,419930,"BOOTHBAY DIVERSIFIED ALPHA FUND LP",805-5254789572
1994402,419930,"BOOTHBAY DIVERSIFIED ALPHA FUND LTD",805-2117953671
1998115,435849,"ALPHAFUSION GLOBAL OPPORTUNITIES FUND ICAV",805-9725004612
1999049,286453,"BLACKFORD CAPITAL TARGETED OPPORTUNITY FEEDER I, L.P.",805-3108409500
1996784,435446,"ARCTURUS STRATEGY LP",805-8196929981
1996784,435446,"ARCTURUS STRATEGY CAYMAN LP",805-6937855823
1987941,277036,"GAJA CAPITAL FUND 2021 LIMITED",805-8889544391
1987940,277040,"GAJA CAPITAL FUND I LIMITED",805-3787275590
1998086,363484,"PERBAK GLOBAL MARKET NEUTRAL FUND LIMITED",805-2795455282
1998086,363484,"PERBAK GLOBAL MARKET NEUTRAL FUND LP",805-4488022384
1999785,309823,"CASTALIAN OFFSHORE PARTNERS, LP",805-1770148300
1999773,190116,"HAYMAN HONG KONG OPPORTUNITIES OFFSHORE FUND LP",805-8966442419
1999773,190116,"HAYMAN HONG KONG OPPORTUNITIES ONSHORE FUND LP",805-4160560598
1993553,265041,"HAYFIN SOF III USD FEEDER SCSP",805-3495823373
1993553,265041,"HAYFIN SOF III EUR FEEDER SCSP",805-9601721135
1993553,265041,"HAYFIN SOF III EUR SCSP",805-7623761538
1993553,265041,"HAYFIN SOF III USD SCSP",805-9794854104
1993553,265041,"HAYFIN SOF III GBP SCSP",805-8064181719
1993553,265041,"HAYFIN SOF III GBP FEEDER SCSP",805-1240754324
1997996,364101,"TCI REAL ESTATE PARTNERS FUND IV LIMITED",805-8339391891
1997996,205416,"TCI REAL ESTATE PARTNERS FUND III LIMITED",805-1097216693
1997996,190864,"TCI REAL ESTATE PARTNERS FUND II LIMITED",805-4077779768
1997996,162203,"THE CHILDREN'S INVESTMENT FUND",805-9399433920
1997996,162203,"THE CHILDREN'S INVESTMENT FUND LP",805-8527362041
1997996,162198,"TCI REAL ESTATE PARTNERS FUND I LIMITED",805-7915370072
1998619,421810,"PROMERITUM EM ENHANCED FEEDER FUND LTD",805-4167390767
1998619,421810,"PROMERITUM EM ENHANCED FEEDER FUND L.P.",805-4126909795
1998619,227576,"PROMERITUM FUND SPC FOR THE ACCOUNT OF PROMERITUM EM SEGREGATED PORTFOLIO",805-1325742210
1998619,227576,"PROMERITUM EM FEEDER FUND L.P.",805-5718338411
1999217,45973,"MOF FEEDER C LP",805-8722838670
1999217,206120,"MOF FEEDER C LP",805-8722838670
1996584,201813,"HIP IV INTERNATIONAL SCSP",805-5509794019
1996584,12652,"HIP II INTERNATIONAL L.P.",805-8408341840
1996584,52082,"HIP III INTERNATIONAL L.P.",805-9012001843
1996584,52082,"HIP III GUERNSEY L.P. INC.",805-9548817708
1996584,12382,"HIP INTERNATIONAL L.P.",805-5105915710
1996584,358795,"HIP V INTERNATIONAL SCSP",805-7133252577
1999990,488564,"EAST COAST STRATEGIC CREDIT (US) FUND, L.P.",805-3928526982
1997467,283511,"VERTEX GROWTH II (SG) LP",805-6828799168
1997467,251060,"VERTEX VENTURES (SG) SEA IV LP",805-6522457219
1997467,235023,"VERTEX MASTER FUND (SG) II LP",805-3090689527
1997467,205360,"VERTEX GROWTH (SG) LP",805-5885804681
1997467,283513,"VERTEX MASTER FUND (SG) III LP",805-6763484468
1997467,437645,"VERTEX MASTER FUND (SG) IV LP",805-7596924318
1986529,370534,"ALINOR CAPITAL FEEDER FUND SCA SICAV-RAIF",805-9540545317
1997169,228464,"SOHO SQUARE PARTNERSHIP CAPITAL FEEDER FUND I SCSP",805-2076482659
1999158,68896,"1060 CAPITAL OPPORTUNITY FUND, LTD.",805-1375520429
1998427,488340,"REGATTA HCRP I ONSHORE FEEDER FUND LP",805-1490430773
1998427,488340,"REGATTA HCRP I CAYMAN LP",805-5557982381
1995009,180332,"SELWOOD AM CREDIT FUND LP",805-9152437474
1995009,180332,"SELWOOD AM CREDIT FUND LTD",805-1261300459
1995009,180332,"SELWOOD CREDIT OPPORTUNITIES FEEDER ICAV - SELWOOD AM CREDIT FEEDER SUB-FUND",805-3801644539
1999541,363722,"A_KWER02",805-3852442523
1998123,364671,"TRITON DEBT OPPORTUNITIES FUND III US SCSP",805-2658187472
1998123,364676,"TRITON IV CONTINUATION FUND US SCSP",805-7444228732
1998123,269677,"TRITON SMALLER MID-CAP FUND II US SCSP",805-9227221891
1998123,215937,"TRITON DEBT OPPORTUNITIES FUND II US L.P.",805-3081215772
1998123,215964,"TRITON FUND III US LIMITED",805-5881125683
1998123,215992,"TRITON SMALLER MID-CAP F&F NO. 2 LIMITED",805-2553056643
1998123,215992,"TRITON SMALLER MID-CAP F&F LIMITED",805-5073568981
1998123,215996,"TRITON SMALLER MID-CAP US L.P.",805-1301414070
1998123,215970,"TRITON FUND IV US L.P.",805-5827149023
1998123,215934,"TRITON DEBT OPPORTUNITIES FUND US L.P.",805-9557533698
1998123,215977,"TRITON FUND V US L.P.",805-5085891450
1998123,311008,"TRITON III CONTINUATION FUND US FEEDER L.P.",805-3158084346
1999107,371664,"HARRADEN CIRCLE SPECIAL OPPORTUNITIES OFFSHORE, LP",805-6376497626
1999107,246999,"HARRADEN CIRCLE INVESTORS OFFSHORE FUND, LP",805-7576271712
1997700,364868,"DS PARTNERS FEEDER LTD",805-6574013639
1996957,36173,"GALLEON PARTNERS, SPC L.P. (GALLEON TECHNOLOGY PORTFOLIO)",805-7199586403
1996957,36053,"GALLEON SPECIAL OPPORTUNITIES PARTNERS, LP (GALLEON CROSSOVER PORTFOLIO)",805-3333615038
1996957,36053,"GALLEON SPECIAL OPPORTUNITIES FUND, LTD. (CLASS A SHARES)",805-7097070978
1996957,62966,"SAND SPRING CAPITAL III LLC",805-2567428198
1998097,369125,"TRIAVERA CAPITAL PARTNERS (MAPLE LEAF), LP",805-7349298541
1999364,364484,"CHECKPOINT CAPITAL (ONSHORE) FUND LP",805-3036690858
1999364,364484,"CHECKPOINT CAPITAL (OFFSHORE) FUND LP",805-6209150730
1995255,488455,"ICG EUROPE FUND IX FEEDER SCSP",805-2402533723
1995255,488127,"ICG METROPOLITAN II SCA SICAV-RAIF",805-7046660417
1995255,488335,"SPRINKLER 2024 CO-INVESTMENT I (FEEDER) SCSP",805-3794054679
1995255,488126,"ICG METROPOLITAN II SCA SICAV-RAIF",805-7046660417
1995255,488118,"ICG LUDGATE HILL (FEEDER) SCSP",805-7898043551
1995255,488119,"ICG LUDGATE HILL (FEEDER B) SCSP",805-2441449166
1995255,488128,"ICG METROPOLITAN CO-INVEST SCSP",805-9049436527
1995255,488128,"ICG METROPOLITAN AP II SCSP",805-2798210711
1995255,488518,"ICG SRE SMA SCSP",805-3844967364
1995255,364879,"ICG EUROPE MID-MARKET FUND II FEEDER SCSP",805-9083521879
1995255,310472,"ICG EUROPE FUND VIII FEEDER SCSP",805-9342186956
1995255,246670,"ICG SALE AND LEASEBACK (JERSEY) FEEDER LP",805-7605839023
1995255,246509,"ICG EUROPE MID-MARKET FUND FEEDER SCSP",805-6044350859
1995255,205557,"ICG EUROPE FUND VII FEEDER SCSP",805-8045665842
1995255,246662,"ICG INFRASTRUCTURE EQUITY FUND I FEEDER SCSP",805-5463943916
1995255,269855,"ICG RECOVERY FUND II FEEDER SCSP",805-1255148299
1995255,269708,"ICG REAL ESTATE DEBT VI FEEDER SCSP",805-8372151837
1995255,422087,"ICG SRE SMA SCSP",805-1497532042
1995255,422095,"ICG SRE II (EUR) SCSP",805-7330086292
1995255,422090,"ICG METROPOLITAN II (USD) SCSP",805-4848376526
1995255,422090,"ICG METROPOLITAN II (EUR) SCSP",805-6934694132
1995255,422095,"ICG SRE II (USD) SCSP",805-2762182066
1995255,488338,"ICG SE V (EUR FEEDER) SCSP",805-8777512934
2000288,420837,"REN FUND (P) OFFSHORE, LP",805-4563192769
2000288,488824,"REN FUND I (B) OFFSHORE, LP",805-8984812894
2000288,488818,"REN FUND I (B) OFFSHORE, LP",805-8984812894
2000288,488744,"REN FUND I CO-INVEST OFFSHORE, LP",805-4199935664
2000288,488820,"REN FUND I (B) OFFSHORE, LP",805-8984812894
1988542,47245,"NAVIS ISLAMIC INVESTMENT FUND (ASIA) L.P.",805-6039077084
1988542,47245,"NAVIS AL-BAHHAR FUND",805-5088463842
1988542,64543,"NAVIS ASIA FUND VII FEEDER FUND, L.P.",805-5362290569
1996591,364193,"HOPLON OPPORTUNITIES FUND II FEEDER SCSP",805-5999197541
1982843,486213,"BREGAL UNTERNEHMERKAPITAL IV (LP) FEEDER LP",805-1317202026
1987161,366434,"ENAM INDIA GROWTH FUND (CAYMAN) LTD",805-4916158174
1987161,366434,"ENAM INDIA GROWTH FUND (DELAWARE) LP",805-1162886095
1987031,450032,"APIS GLOBAL GROWTH FUND III (EUR FEEDER) SCSP",805-2598190341
1996578,367475,"ECKUITY CAYMAN FUND I LP",805-3468100531
1990399,178398,"COMPOSITE CAPITAL FUND LIMITED",805-2775737222
1990399,178398,"COMPOSITE CAPITAL FUND LP",805-6982642986
1998418,68365,"ACUTA CAPITAL OFFSHORE FUND, LTD.",805-7586572213
1998093,167006,"FLORIN COURT CAPITAL FUND",805-8910687846
1998093,167006,"FLORIN COURT CAPITAL FUND LP",805-7585141383
1998093,167006,"FLORIN COURT CAPITAL HV FUND",805-6574583305
1997279,240623,"272 CAPITAL FUND LP",805-8550283265
1997279,240623,"272 CAPITAL OFFSHORE FUND LTD.",805-4180876191
1998253,190116,"HAYMAN HONG KONG OPPORTUNITIES OFFSHORE FUND LP",805-8966442419
1998253,190116,"HAYMAN HONG KONG OPPORTUNITIES ONSHORE FUND LP",805-4160560598
1994542,313557,"FILTER CAPITAL FUND I LTD",805-1470270807
1999551,5354,"AKO EUROPEAN LONG-ONLY PARTNERS L.P.",805-8027845148
1999551,5332,"AKO FUND LTD",805-2154224980
1999551,184600,"AKO GLOBAL FUND LTD",805-1501800975
1999551,213875,"AKO GLOBAL LONG-ONLY FUND LIMITED",805-4994915781
1999551,5332,"AKO PARTNERS L.P.",805-8680432707
1999551,5354,"AKO EUROPEAN LONG-ONLY FUND LTD",805-8352708510
1998024,183203,"AMIA CAPITAL MACRO FUND LIMITED",805-9464412706
1998024,183203,"AMIA CAPITAL MACRO FUND LP",805-8326814502
1988439,246692,"ALTA SEMPER INVESTORS LTD",805-5312035468
1988439,486209,"ALTA SEMPER GROWTH FUND II",805-1094946810
1998508,480603,"ROOM40 CAPITAL PARTNERS U.S. LP",805-8758312054
1998508,480603,"R40 FOUNDERS FUND LP",805-8859249479
1998508,480603,"ROOM40 CAPITAL PARTNERS OFFSHORE LTD",805-7767870005
1995631,476646,"PROTIUM OPPORTUNITIES FEEDER FUND LIMITED",805-3481202085
1995631,476646,"PROTIUM OPPORTUNITIES US FEEDER FUND LIMITED",805-3362444230
1999755,437849,"ABANTES INVESTMENT MANAGEMENT FUND LP",805-8944619417
1999755,437849,"ABANTES INVESTMET MANAGEMENT FUND LTD.",805-2433542218
1998038,433792,"AVENDUS INDIA SELECT VCC",805-3016576517
1998647,370253,"OWLHOUSE ONSHORE FUND LP",805-9220540331
1997668,373604,"MAURITIUS STELLARIS 2",805-8042873534
1997302,488025,"GENESIS CAPITAL FUND II FEEDER TRUST A",805-9123580855
1987315,485710,"BREGAL UNTERNEHMERKAPITAL IV (LP) FEEDER LP",805-1317202026
1996203,370039,"REGAL RESOURCES LONG SHORT (OFFSHORE) FUND",805-8285837209
1996203,370039,"REGAL RESOURCES LONG SHORT (OFFSHORE) US FEEDER FUND",805-2513942194
2000704,269909,"URBAN SPLASH RESIDENTIAL FEEDER LP",805-3391281063
2000704,269909,"URBAN SPLASH RESIDENTIAL EXEMPT UNIT TRUST",805-1740000229
2000704,269909,"URBAN SPLASH RESIDENTIAL LP",805-6701805040
2000704,269909,"URBAN SPLASH RESIDENTIAL (CI) LP",805-1072748325
