"FilingID","Other Business Name","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","GU","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VT","VI","VA","WA","WV","WI","WY","Other"
1911018,"KUMQUAT, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","",""
1911018,"NESHER WEALTH","","","","","","","","","","Y","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"CAYUCOS WEALTH","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"REAGAN HOLLOWAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","",""
1911018,"SOWELL ADVISORS","","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","",""
1911018,"AMICUS FINANCIAL","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"SOUND WEALTH, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"WILLOW OAK WEALTH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1911018,"ADVISORY FIDUCIARY","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"EAGLE EYE ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1911018,"FONTIS INVESTMENTS","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"NEST FINANCIAL LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"TETON WEALTH GROUP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1911018,"CATALYST COUNSELORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"EPERSONAL FINANCIAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","",""
1911018,"WEALTH IN OVERDRIVE","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"WEALTHCARE ADVISORS","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"CHARTED CAPITAL, LLC","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"COMPENSATION DESIGNS","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"DIANNE MAE FINANCIAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","",""
1911018,"LAMPE FINANCIAL, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","",""
1911018,"POYNTER CAPITAL INC.","","","","Y","","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","",""
1911018,"PRESCAP ADVISORS LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1911018,"AIT WEALTH MANAGEMENT","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","",""
1911018,"SOLERA ASSET MANAGERS","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"TREK WEALTH SOLUTIONS","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",""
1911018,"WAYFINDER CAPITAL, LLC","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"WATTS WEALTH MANAGEMENT","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"WEAVER CAPITAL ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"APEX ASSET ADVISORS, LLC","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"CLARUS WEALTH MANAGEMENT","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"10X WEALTH ADVISORS, INC.","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","",""
1911018,"CLINTON WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1911018,"MT. BAKER CAPITAL, L.L.C.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","",""
1911018,"PARAGON WEALTH COUNSELORS","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"SOWELL FINANCIAL ADVISORS","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",""
1911018,"SUNSET WEST ADVISORS, LLC","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"COOPERATIVE FINANCIAL, LLC","","","","Y","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","Y","","","","","","","","","","","","","","","","","","","",""
1911018,"SAPPHIRE WEALTH MANAGEMENT","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"SOUTHCOAST FINANCIAL GROUP","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","",""
1911018,"HARVEST MOON WEALTH ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","",""
1911018,"LIGHTHOUSE WEALTH STRATEGIES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","",""
1911018,"BARCLAY BRELAND FAMILY OFFICE","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"EXIGENT WEALTH COUNSELORS LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1911018,"FIRST FINANCIAL SERVICES, LLC","","","","Y","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","",""
1911018,"BELLWETHER ADVISORY GROUP, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"STRATEGIC PLANNING CORPORATION","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1911018,"NORTH STAR WEALTH MANAGEMENT LLC","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"INTEGRA PRIVATE WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","Y","","","","","","","","Y","","","","","","","","",""
1911018,"STRATEGIC FINANCIAL PLANNING, LLC","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"CENTRAL COAST WEALTH ADVISORS, LLC","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"SOLERA ASSET MANAGEMENT & INSURANCE","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"TRIUMPHANT PORTFOLIO MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","Y","","","","","","","","",""
1911018,"VERDEO FINANCIAL & INSURANCE STRATEGIES","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1911018,"SOLERA ASSET MANAGERS & INSURANCE AGENCY, LLC","","","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911018,"MIDWEST INVESTMENT AND BUSINESS ADVISORS, PLLC","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911985,"DCA401(K)","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911985,"DAHRING | CUSMANO","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911985,"DAHRING | CUSMANO AND ASSOCIATES","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1911985,"DAHRING | CUSMANO INVESTMENT PROFESSIONALS","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1915574,"CAPITAL ELEVEN VENTURE FUND II LP","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1917271,"FORMERLY KNOWN AS: SEQUOIA CAPITAL INDIA OPERATIONS II LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GLOBAL"
1919139,"HARRISON CAPITAL MANAGEMENT","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1919139,"OPEN ROAD WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1921178,"STEWART INVESTORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EMEA"
1922250,"CREDENT WEALTH MANAGEMENT","Y","","Y","","Y","Y","","","","Y","Y","","","","Y","Y","Y","Y","Y","Y","","Y","Y","Y","Y","Y","Y","Y","Y","","Y","Y","Y","","Y","Y","Y","Y","Y","Y","","","Y","","Y","Y","","","","Y","Y","","Y","",""
1922345,"ST CAPITAL","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1922416,"REGIMEPILOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1922526,"HARALAMBOS I. KITSOS","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1922526,"BRADFORD FINANCIAL SERVICES CORP","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1922526,"BRADFORD FINANCIAL SERVICES, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1922892,"FONVILLE WEALTH MANAGEMENT","","","","","Y","","","","","Y","","","","","","","","","","Y","","Y","","","","","","","","","Y","","","","Y","","","","","","","","Y","","Y","Y","","","","Y","","","","",""
1922922,"PEARL PLANNING","","","","","Y","","","","","Y","Y","","","","Y","Y","","","","","","","Y","Y","Y","","Y","","Y","","Y","Y","","Y","Y","","Y","","Y","","","","Y","","","Y","","","","Y","","","","",""
1922922,"STEPHENS WEALTH MANAGEMENT GROUP","","","","","Y","","","","","Y","Y","","","","Y","Y","","","","","","","Y","Y","Y","","Y","","Y","","Y","Y","","Y","Y","","Y","","Y","","","","Y","","","Y","","","","Y","","","","",""
1922928,"HARTSHORNE GROUP","","","Y","","Y","Y","","","","Y","","","","","","","","","","","","","","","","","","","","","Y","Y","","Y","Y","","","","","Y","","","","","","Y","","","","","","","","",""
1922928,"VITALSTONE FINANCIAL","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","Y","","","","","","Y","","","","Y","","","","","","","Y","","","","","","","","",""
1922928,"BAY STREET CAPITAL HOLDINGS","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1922928,"HUCKLEBERRY CAPITAL MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","Y","","","","","","","","","","","Y","","","","","","","","",""
1923084,"DHJJ FINANCIAL ADVISORS","","","","","","Y","","","","Y","","","","","Y","Y","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","Y","",""
1923096,"CUPROSPER","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"FUTURE MATTERS INC","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"SABER WEALTH MANAGEMENT","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"BEACON FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"PIVOTAL WEALTH MANAGEMENT","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"BRIDGEPORT INVESTMENTS,LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","",""
1923096,"DESTINY FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1923096,"FINGERLAKE SECURITIES, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1923096,"RPG WEALTH MANAGEMENT, INC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","Y","","","","","","","","Y","","","","","","","","","","","","",""
1923096,"URBAN WEALTH ADVISORS, LLC","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"BESSETTE FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"CENTURIAN WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"HEART STRONG WEALTH PLANNING","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"LEADING EDGE FINANCIAL GROUP","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"CORNERSTONE WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1923096,"DOIRON WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","",""
1923096,"STRATEGIC ADVANTAGE FINANCIAL","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"SAN MARINO INVESTMENT SERVICES","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"WADDELL WEALTH MANAGEMENT, LLC","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"NEIGHBORHOOD FINANCIAL SOLUTIONS","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923096,"WARNEFORD WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","",""
1923096,"INTEGRATED PLANNING ASSOCIATES, INC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1923298,"GOLDEN RESERVE","","","Y","","Y","","","","","Y","Y","","","Y","","Y","Y","","Y","","Y","","","Y","","","","","","","","","","","Y","","Y","","","Y","","","Y","","Y","Y","","","","Y","","Y","","Y",""
1923347,"SPECIAL NEEDS FINANCIAL PLANNING","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923505,"PLANNINGWORK$","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1923586,"LINDBERG & RIPPLE","","","","","Y","","Y","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","",""
1923586,"JKJ FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","",""
1923586,"JKJ RETIREMENT SERVICES","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","Y","Y","","","","","","","","","","","","","","",""
1923586,"MARINER FINANCIAL GROUP","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1923808,"PAX FINANCIAL GROUP","Y","","","","Y","Y","","","","Y","","","","","Y","","","","Y","Y","","","","","","Y","Y","","","","","","Y","","Y","","","Y","","","","","","","Y","","","","","","Y","","","",""
1923808,"PAX FINANCIAL GROUP INSURANCE SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1923844,"WALKNER CONDON FINANCIAL ADVISORS","","","","","Y","","","","","Y","","","","","Y","","","","","","","","","Y","Y","","","","Y","","","","","Y","","","","","","","","","","","","Y","","","","Y","Y","","Y","",""
1923985,"NRG WEALTH MANAGEMENT","","","Y","","Y","Y","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1923996,"WOODFIELD FINANCIAL ADVISORS, INC.","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","",""
1924017,"LANTZ TEAM","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924017,"LANTZ FINANCIAL TEAM","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924017,"THE LANTZ FINANCIAL TEAM","","","","","","","","","","Y","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924064,"MS FINANCIAL RESOURCES","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924064,"MIDWEST FINANCIAL PARTNERS","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924196,"APEX CREDIT HOLDINGS LLC","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1924196,"APEX CREDIT PARTNERS LLC","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1924196,"JEFFERIES CREDIT PARTNERS LLC","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1924209,"BOON CAPITAL ADVISORS, LLC","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924353,"JIM D LEONARD, CPA","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924353,"FOUNTAIN FINANCIAL & TAX","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924353,"MINTON WEALTH STRATEGIES","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924353,"CARDINAL INVESTMENT GROUP","","","","Y","Y","","","","","Y","Y","","","","","","","Y","Y","","","","","","","","Y","Y","","","","","","Y","","","","","","","","","","","","Y","","","","Y","","","","",""
1924353,"ROGERS FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924353,"PERSPECTIVES GROUP FINANCIAL","","","","Y","","Y","","","","Y","","","","","","Y","","","","","","","","","","Y","Y","","","","","","","","","","","Y","","","","","","","Y","Y","","","","","Y","","","",""
1924353,"DICKERSON INSURANCE AND FINANCIAL SERVICES","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1924360,"SCULPTOR CAPITAL MANAGEMENT, INC.","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","",""
1925199,"BEYOND FINANCIAL SERVICES","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
