"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","Legal Entity Identifier"
1999631,250267,"JEFFERIES LLC","JEFFERIES LLC","NEW YORK","New York","United States","N","8-15074",
1999631,250267,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","New York","United States","N","8-129",
1999631,250267,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","New York","United States","N","8-35008",
1999631,250267,"CITCO BANK NEDERLAND N.V. DUBLIN BRANCH","CITCO BANK NEDERLAND N.V. DUBLIN BRANCH","DUBLIN","","Ireland","N","",549300SGF4BS54YG8M65
1999631,435879,"JEFFERIES LLC","JEFFERIES LLC","NEW YORK","New York","United States","N","8-15074",
1995264,488507,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488505,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488499,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488498,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488501,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488514,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488510,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488515,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488512,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488491,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488508,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488493,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488495,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488497,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488509,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488513,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
1995264,488511,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
2006870,490782,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","J.P. MORGAN PRIVATE BANK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2007737,304172,"EQUALS MONEY","3RD FLOOR, VINTNERS' PLACE 68 UPPER THAMES STREET","LONDON","","United Kingdom","N","",
2007737,304194,"EQUALS MONEY","3RD FLOOR, VINTNERS' PLACE 68 UPPER THAMES STREET","LONDON","","United Kingdom","N","",
2013257,23389,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL","NEW YORK","New York","United States","N","",
2013131,215322,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",W22LROWP2IHZNBB6K52
2013131,487163,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",BFM8T61CT2L1QCEMIK50
2013131,215327,"UBS AG","UBS AG","LONDON","","United Kingdom","N","",BFM8T61CT2L1QCEMIK50
2013131,215327,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",W22LROWP2IHZNBB6K528
2013257,23389,"SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SANTA CLARA","California","United States","N","",
2013257,23396,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL","NEW YORK","New York","United States","N","",
2013257,23396,"SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SANTA CLARA","California","United States","N","",
2013257,23419,"SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SANTA CLARA","California","United States","N","",
2013257,23419,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL","NEW YORK","New York","United States","N","",
2013257,23478,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL","NEW YORK","New York","United States","N","",
2013257,23478,"SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SANTA CLARA","California","United States","N","",
2013257,23317,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL","NEW YORK","New York","United States","N","",
2013257,23317,"SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SILICON VALLEY BANK, A DIVISION OF FIRST-CITIZENS BANK & TRUST COMPANY","SANTA CLARA","California","United States","N","",
2010625,177047,"BANCO BTG PACTUAL S.A.","BANCO BTG PACTUAL S.A.","BRAZIL","","Brazil","Y","",
2010625,33292,"CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS","CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS","SAO PAULO","","Brazil","N","",
2010625,53869,"SANTANDER SECURITIES SERVICES BRASIL DTVM S.A","SANTANDER SECURITIES SERVICES BRASIL DTVM S.A","SAO PAULO","","Brazil","N","",
2010625,77313,"BANCO BTG PACTUAL SA","BANCO BTG PACTUAL SA","RIO DE JANEIRO","","Brazil","Y","",
2008743,308063,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","New York","United States","N","",
2008743,167453,"SD INDEVAL INSTITUCION PARA EL DEPOSITO DE VALORES SA DE CV","SD INDEVAL INSTITUCION PARA EL DEPOSITO DE VALORES SA DE CV","MEXICO CITY","","Mexico","N","",
2008743,167453,"SCOTIABANK CHILE","SCOTIABANK CHILE","SANTIAGO","","Chile","N","",
2008743,167453,"CIBC FIRSTCARIBBEAN INTERNATIONAL BANK","CIBC FIRSTCARIBBEAN INTERNATIONAL BANK","GRAND CAYMAN","","Cayman Islands","N","",
2008743,230528,"CREDICORP CAPITAL","CREDICORP CAPITAL","SANTIAGO","","Chile","N","",
2008743,230528,"BTG PACTUAL CHILE","BTG PACTUAL CHILE","SANTIAGO","","Chile","N","",
2008743,230528,"CIBC FIRSTCARIBBEAN INTERNATIONAL BANK","CIBC FIRSTCARIBBEAN INTERNATIONAL BANK","GRAND CAYMAN","","Cayman Islands","N","",
2008743,230528,"SCOTIABANK CHILE","SCOTIABANK CHILE","SANTIAGO","","Chile","N","",
2008743,230528,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","New York","United States","N","",
2008743,230528,"LARRAIN VIAL","LARRAIN VIAL","SANTIAGO","","Chile","N","",
2008743,308075,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","New York","United States","N","",
2008743,249409,"CIBC FIRSTCARIBBEAN INTERNATIONAL BANK","CIBC FIRSTCARIBBEAN INTERNATIONAL BANK","GRAN CAYMAN","","Cayman Islands","N","",
2008743,249409,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","New York","United States","N","",
2008743,249409,"BTG PACTUAL CHILE","BTG PACTUAL CHILE","SANTIAGO DE CHILE","","Chile","N","",
2008743,249409,"SCOTIABANK CHILE","SCOTIABANK CHILE","SANTIAGO","","Chile","N","",
2008743,308073,"CITIBANK N.A.","CITIBANK N.A.","NEW YORK","New York","United States","N","",
2006901,491199,"BNP PARIBAS","BNP PARIBAS","LONDON","","United Kingdom","N","",R0MUWSFPU8MPRO8K5P83
2006901,491199,"JEFFERIES LLC","JEFFERIES LLC","NEW YORK","New York","United States","N","8-15074",
2006901,491199,"EVOLUTION JAPAN SECURITIES CO. LTD.","EVOLUTION JAPAN SECURITIES CO. LTD.","TOKYO","","Japan","Y","",353800O6EQQFB1WXS538
2006901,491199,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.","SAN FRANCISCO","California","United States","N","",KB1H1DSPRFMYMCUFXT09
2008177,487506,"BANK OF NEW YORK MELLON","BANK OF NEW YORK MELLON - LONDON BRANCH","LONDON","","United Kingdom","N","",
2009010,367989,"STADTSPARKASSE MUNCHEN","STADTSPARKASSE MUNCHEN","MUNICH","","Germany","N","",529900P7CWBZI0062C32
2006356,198282,"STATE STREET FUND SERVICES (HONG KONG) LIMITED","STATE STREET","HONG KONG","","Hong Kong","N","",
2006356,198282,"STATE STREET BANK AND TRUST COMPANY","STATE STREET","BOSTON","Massachusetts","United States","N","",
2006356,51010,"STATE STREET BANK AND TRUST COMPANY","STATE STREET","BOSTON","Massachusetts","United States","N","",
2006356,51010,"HONG KONG AND SHANGHAI BANKING CORPORATION PLC","HSBC","MUMBAI","","India","N","",
2006356,51010,"STATE STREET FUND SERVICES (HONG KONG) LIMITED","STATE STREET","HONG KONG","","Hong Kong","N","",
2006356,51005,"SMBC NIKKO SECURITIES INC.","SMBC NIKKO","TOKYO","","Japan","N","",
2006356,51005,"DAIWA SECURITIES CO., LTD. HEAD OFFICE","DAIWA","CHIYODA-KU","","Japan","N","8-1513045",
2006356,51005,"STATE STREET BANK AND TRUST COMPANY","STATE STREET","BOSTON","Massachusetts","United States","N","",
2006356,188367,"DAIWA SECURITIES CO. LTD.","DAIWA","TOKYO","","Japan","N","",
2006356,188367,"NOMURA SECURITIES CO., LTD.","NOMURA","CHUO-KU","","Japan","N","",
2005923,490467,"INTRUST BANK","INTRUST BANK","WITCHITA","Kansas","United States","N","",
1999079,491206,"CITIBANK, N.A.","CITIBANK, N.A.","NEW YORK","New York","United States","N","",E57ODZWZ7FF32TWEFA76
1999079,488323,"CITIZENS FINANCIAL GROUP, INC.","CITIZENS PRIVATE BANK","RIVERSIDE","Rhode Island","United States","N","",2138004JDDA4ZQUPFW65
1999079,489589,"CITIZENS FINANCIAL GROUP, INC.","CITIZENS PRIVATE BANK","RIVERSIDE","Rhode Island","United States","N","",2138004JDDA4ZQUPFW65
2002442,490763,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
2002442,491408,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
2002442,489451,"JP MORGAN","JP MORGAN","NEW YORK","New York","United States","N","",
2004883,490176,"GRASSHOPPER BANK","GRASSHOPPER BANK","NEW YORK","New York","United States","N","",
2007300,491192,"MORGAN STANLEY & CO. LLC","MORGAN STANLEY & CO. LLC","NEW YORK","New York","United States","N","8-15869",
2007644,425166,"UBS AG (LONDON BRANCH)","UBS AG (LONDON BRANCH)","LONDON","","United Kingdom","N","",
2007644,425166,"MORGAN STANLEY & CO. INTERNATIONAL PLC","MORGAN STANLEY & CO. INTERNATIONAL PLC","LONDON","","United Kingdom","N","",
2007644,425166,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",
2008611,425652,"CLEAR STREET LLC","CLEAR STREET LLC","NEW YORK","New York","United States","N","8-69972",
2008611,425652,"VISION FINANCIAL MARKETS LLC","VISION FINANCIAL MARKETS LLC","STAMFORD","Connecticut","United States","N","8-67447",
2008611,425652,"JONESTRADING INSTITUTIONAL SERVICES LLC","JONESTRADING","THOUSAND OAKS","California","United States","N","8-26089",
2008611,454417,"CLEAR STREET LLC","CLEAR STREET LLC","NEW YORK","New York","United States","N","8-69972",
2008611,454417,"EUROZ HARTLEYS","EUROZ HARTLEYS","PERTH","","Australia","N","",213800FIIH91HWEUVI79
2004963,437691,"COINBASE CUSTODY TRUST COMPANY","COINBASE CUSTODY TRUST COMPANY","NEW YORK","New York","United States","N","",
2004963,437691,"NORTHERN TRUST INTERNATIONAL BANKING CORPORATION","NORTHERN TRUST INTERNATIONAL BANKING CORPORATION","MENLO PARK","California","United States","N","",CNORUS33
2012137,273141,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2012137,273141,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
2012137,428414,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2012137,428414,"CITIZENS BANK, N.A.","CITIZENS BANK, N.A.","SAN FRANCISCO","California","United States","N","",DRMSV1Q0EKMEXLAU1P80
2012137,428414,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","NEW YORK","New York","United States","N","8-7221",
2011357,492068,"CITIZENS BANK, NATIONAL ASSOCIATION","CITIZENS PRIVATE BANK","PROVIDENCE","Rhode Island","United States","N","",2138004JDDA4ZQUPFW65
2008730,365682,"JP MORGAN CHASE","JP MORGAN CHASE","NEW YORK","New York","United States","N","",
2009171,250704,"FIRST REPUBLIC BANK","FIRST REPUBLIC BANK","SAN FRANCISCO","California","United States","N","",
2009171,250704,"TD AMERITRADE, INC.","TD AMERITRADE, INC.","OMAHA","Nebraska","United States","N","8-23395",
2008669,491299,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","Connecticut","United States","N","8-47257",
2010034,420574,"UBS AG LONDON BRANCH","UBS AG LONDON BRANCH","LONDON","","United Kingdom","N","",BFM8T61CT2L1QCEMIK50
2010034,420574,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","MORGAN STANLEY & CO. INTERNATIONAL PLC.","LONDON","","United Kingdom","N","",4PQUHN3JPFGFNF3BB653
2010034,420574,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",W22LROWP2IHZNBB6K528
2010034,420574,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",GGDZP1UYGU9STUHRDP48
2010034,420567,"GOLDMAN SACHS INTERNATIONAL","GOLDMAN SACHS INTERNATIONAL","LONDON","","United Kingdom","N","",W22LROWP2IHZNBB6K528
2010034,420567,"MERRILL LYNCH INTERNATIONAL","MERRILL LYNCH INTERNATIONAL","LONDON","","United Kingdom","N","",GGDZP1UYGU9STUHRDP48
2010034,420567,"UBS AG LONDON BRANCH","UBS AG LONDON BRANCH","LONDON","","United Kingdom","N","",BFM8T61CT2L1QCEMIK50
2010034,420567,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","MORGAN STANLEY & CO. INTERNATIONAL PLC.","LONDON","","United Kingdom","N","",4PQUHN3JPFGFNF3BB653
2008596,491225,"CITIZENS PRIVATE BANK","CITIZENS PRIVATE BANK","RIVERSIDE","Rhode Island","United States","N","",
2002573,378400,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2002573,315317,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2002573,315318,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2002573,376055,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2002573,315306,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2002573,315308,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
2002573,315302,"JPMORGAN CHASE BANK, N.A. NEW YORK","JPMORGAN CHASE BANK, N.A. NEW YORK","NEW YORK","New York","United States","N","",7H6GLXDRUGQFU57RNE97
