"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
1936677,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,1,1,0,7,1,1,13,1,11,5,"INCLUDES ALTERNATIVES, 401K BALANCE, BROKERED CDS AND FIDELITY CHARITABLE FUNDS WHICH ARE NOT MARKETABLE SECURITIES"
1940137,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1957263,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,1,5,0,1,0,0,24,0,4,0,""
1957265,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,4,12,0,0,0,0,56,0,13,2,"LIMITED PARTNERSHIPS"
1931324,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,3,0,0,0,0,0,84,0,3,0,""
1957308,,,,,,,,,,,,,,,,,,,,,,,,,"",11,1,0,0,0,0,0,0,85,0,3,0,""
1946167,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,0,0,0,0,0,0,42,12,8,0,""
1953798,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,0,1,0,0,0,0,62,0,8,0,""
1934331,,,,,,,,,,,,,,,,,,,,,,,,,"",57,0,7,3,13,2,0,0,16,0,2,0,""
1956738,,,,,,,,,,,,,,,,,,,,,,,,,"",20,30,20,5,0,15,0,0,0,0,10,0,""
1929234,,,,,,,,,,,,,,,,,,,,,,,,,"",39,13,3,1,0,0,0,0,23,0,11,10,"MARKET LINKED NOTES"
1948300,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,9,3,0,1,0,0,5,0,15,0,""
1940625,,,,,,,,,,,,,,,,,,,,,,,,,"",42,7,0,0,0,1,0,0,42,0,8,0,""
1940853,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,1,2,0,0,0,0,79,2,6,0,""
1951834,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1950966,,,,,,,,,,,,,,,,,,,,,,,,,"",0,90,1,2,0,1,0,0,1,0,5,0,""
1944463,,,,,,,,,,,,,,,,,,,,,,,,,"",16,0,1,1,0,1,0,0,68,0,8,5,"HEDGE FUNDS AND PRIVATE EQUITY"
1951880,,,,,,,,,,,,,,,,,,,,,,,,,"",71,0,6,1,0,4,0,0,0,16,2,0,""
1943048,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,10,1,0,0,0,0,75,0,7,0,""
1930933,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,0,0,0,0,0,0,88,0,2,0,""
1945040,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,0,0,0,0,0,0,85,0,5,0,""
1951814,,,,,,,,,,,,,,,,,,,,,,,,,"",52,1,21,4,0,7,6,0,4,5,0,0,""
1944071,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,45,1,1,43,0,0,0,0,5,5,"ASSET-BACKED, MBS AND CMO SECURITIES"
1937863,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,1,0,1,0,0,76,2,7,0,""
1942845,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,59,0,0,0,0,0,31,0,2,3,"VARIABLE ANNUITIES"
1951038,,,,,,,,,,,,,,,,,,,,,,,,,"",33,9,0,0,0,0,0,0,48,0,10,0,""
1948792,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,0,8,0,0,0,0,67,0,10,1,"PRINCIPAL PAYDOWN BONDS"
1927296,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,1,0,0,0,0,94,0,2,0,""
1951159,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,4,13,0,17,3,0,9,11,15,2,"STRUCTURED NOTES"
1950460,,,,,,,,,,,,,,,,,,,,,,,,,"",58,0,1,3,0,0,0,0,37,0,1,0,""
1948903,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,0,14,0,4,0,0,51,1,4,0,""
1944762,,,,,,,,,,,,,,,,,,,,,,,,,"",19,0,2,14,0,0,0,0,55,0,10,0,""
1949230,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1945305,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,0,8,0,0,0,0,59,0,15,0,""
1952155,,,,,,,,,,,,,,,,,,,,,,,,,"",82,2,2,1,0,0,0,0,0,6,6,1,"ALTERNATIVES"
1951829,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,0,2,0,0,0,0,41,0,8,17,"HEDGE FUNDS, PRIVATE EQUITY"
1951240,,,,,,,,,,,,,,,,,,,,,,,,,"",52,0,0,0,0,0,0,0,43,0,2,3,"INDIVIDUAL STOCKS"
1951853,92,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,"",,,,,,,,,,,,,""
1938685,,,,,,,,,,,,,,,,,,,,,,,,,"",26,0,0,22,0,0,0,0,40,0,12,0,""
1946075,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,9,1,0,0,0,0,85,0,5,0,""
1958888,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1939736,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1954964,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1942476,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,0,19,2,12,0,0,0,0,4,0,""
1952813,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1960006,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1959028,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1960051,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,1,1,0,13,2,0,64,0,6,0,""
1944477,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,91,0,0,0,0,0,0,0,9,0,""
1948336,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1928914,,,,,,,,,,,,,,,,,,,,,,,,,"",7,0,0,0,0,2,0,0,85,0,6,0,""
1960135,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1961012,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,10,20,0,25,0,0,0,0,5,0,""
1942559,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,1,0,""
1954260,,,,,,,,,,,,,,,,,,,,,,,,,"",87,0,0,0,0,0,0,0,1,3,9,0,""
1961728,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1945882,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1940078,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,2,1,0,0,0,0,91,0,1,0,""
1957749,,,,,,,,,,,,,,,,,,,,,,,,,"",12,1,2,1,0,1,0,0,75,0,8,0,""
1944900,,,,,,,,,,,,,,,,,,,,,,,,,"",79,0,4,3,0,0,0,0,4,0,9,1,"CDS"
1941802,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,0,20,0,1,0,0,6,0,6,0,""
1938453,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1957138,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,0,0,0,0,0,0,76,0,12,0,""
1951382,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,1,0,0,3,0,0,82,0,4,0,""
1957384,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,3,4,0,0,0,0,71,1,10,0,""
1957470,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,4,1,0,1,0,0,70,1,14,4,"ANNUITIES"
1957418,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1940197,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,0,19,0,0,0,0,49,5,4,1,"LESS THAN 1% INVESTMENT GRADE CORPORATE BONDS, US GOVERNMENT BONDS, DERIVATIVES (OPTIONS) AND NON-TRADED REIT LPS"
1956544,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,0,0,0,0,0,0,95,0,0,0,""
1956221,,,,,,,,,,,,,,,,,,,,,,,,,"",19,0,1,1,0,1,0,0,66,1,11,0,""
1951852,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,33,0,0,4,1,0,0,37,15,0,""
1931177,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1956444,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1946775,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,0,33,0,0,0,0,28,0,15,0,""
1957569,,,,,,,,,,,,,,,,,,,,,,,,,"",55,31,2,1,0,3,0,0,0,0,8,0,""
1943734,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1950400,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,0,0,0,0,0,0,84,0,3,0,""
1955266,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1920871,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,0,0,0,0,0,0,71,0,5,0,""
1957542,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,89,0,0,0,0,0,0,0,5,0,""
1957614,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,0,0,0,0,0,13,0,0,22,0,""
1955723,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1944273,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,92,1,4,0,""
1948798,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,1,0,0,0,0,0,10,0,1,0,""
1950929,,,,,,,,,,,,,,,,,,,,,,,,,"",22,0,1,1,0,0,0,0,61,0,15,0,""
1940727,,,,,,,,,,,,,,,,,,,,,,,,,"",0,30,0,0,0,0,0,0,52,7,11,0,""
1950858,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,32,0,1,67,"EXCHANGE-TRADED CLOSED-END MUTUAL FUNDS, INVESTMENT TRUSTS, AND HOLDING COMPANIES TRADED ON NON-US PUBLIC EXCHANGES"
1951828,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1936975,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,2,0,0,0,0,85,0,6,6,"VARIABLE ANNUITIES"
1939478,,,,,,,,,,,,,,,,,,,,,,,,,"",93,0,0,0,0,1,1,0,0,0,5,0,""
1952393,,,,,,,,,,,,,,,,,,,,,,,,,"",27,0,0,0,0,0,0,0,73,0,0,0,""
1950034,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,97,2,1,0,""
1931840,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1942185,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,84,0,10,6,"PRIVATE NOTES"
1947026,,,,,,,,,,,,,,,,,,,,,,,,,"",49,0,1,0,24,8,0,0,1,0,2,15,"QUASI"
1952478,,,,,,,,,,,,,,,,,,,,,,,,,"",36,0,3,1,0,6,0,0,29,1,24,0,""
1960335,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,99,0,1,0,""
1955988,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,0,0,0,0,0,0,0,76,1,0,""
1956093,,,,,,,,,,,,,,,,,,,,,,,,,"",91,0,0,0,0,0,0,0,0,0,9,0,""
1958619,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,100,0,0,0,""
1953085,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,3,3,1,2,0,0,37,6,6,2,"FIXED ANNUITIES, REAL ESTATE"
1948551,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,2,0,0,0,0,0,0,0,10,0,""
1922825,,,,,,,,,,,,,,,,,,,,,,,,,"",54,0,0,0,0,0,0,0,39,0,6,1,"STRUCTURED NOTES"
1953171,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,0,9,0,0,0,3,36,15,8,0,""
1931345,,,,,,,,,,,,,,,,,,,,,,,,,"",71,0,4,0,0,0,0,0,0,16,9,0,""
1943259,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,0,0,0,0,0,0,82,1,3,1,"TOGETHER THESE EQUAL APPROXIMATELY 1%: NON EXCHANGE-TRADED EQUITY, INVESTMENT GRADE CORPORATE BONDS, U.S. GOVERNMENT/AGENCY BONDS, U.S. STATE AND LOCAL BONDS"
1960462,,,,,,,,,,,,,,,,,,,,,,,,,"",93,0,0,0,0,0,0,0,0,0,7,0,""
1928138,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,0,0,0,0,0,0,50,0,10,0,""
1938284,,,,,,,,,,,,,,,,,,,,,,,,,"",48,11,0,0,0,0,0,0,36,0,5,0,""
1942479,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,2,1,0,0,0,0,40,0,2,0,""
1959752,,,,,,,,,,,,,,,,,,,,,,,,,"",29,0,1,2,0,0,4,0,32,0,32,0,""
1959636,,,,,,,,,,,,,,,,,,,,,,,,,"",51,0,2,1,0,1,0,0,37,1,5,2,"CDS"
1962682,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,97,0,3,0,""
1954749,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,0,0,0,0,0,0,91,0,2,0,""
1945616,,,,,,,,,,,,,,,,,,,,,,,,,"",74,0,0,0,0,15,0,0,7,0,4,0,""
1941213,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,95,0,5,0,""
1954300,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,0,0,0,0,0,0,80,0,10,0,""
1951166,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1958891,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1938850,,,,,,,,,,,,,,,,,,,,,,,,,"",17,1,1,1,0,1,0,1,74,0,3,4,"VARIABLE ANNUITIES & STRUCTURED PRODUCTS"
1946829,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,5,4,0,4,0,0,13,4,9,0,""
1958841,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,10,10,0,10,0,0,0,0,5,0,""
1944734,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1958039,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
1955710,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1958630,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1948653,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,1,1,0,0,0,0,84,0,2,0,""
1955695,,,,,,,,,,,,,,,,,,,,,,,,,"",93,0,1,1,0,1,0,0,3,0,2,0,""
1953853,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1956940,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,4,1,0,0,0,0,73,0,4,0,""
1958984,,,,,,,,,,,,,,,,,,,,,,,,,"",19,0,0,12,0,0,0,0,60,3,5,1,"ANNUITIES"
1950542,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1955347,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1944628,,,,,,,,,,,,,,,,,,,,,,,,,"",54,1,1,0,0,0,1,1,25,0,2,15,"PRIVATE EQUITY"
1928636,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,"",,,,,,,,,,,,,""
1953134,,,,,,,,,,,,,,,,,,,,,,,,,"",33,0,0,0,0,0,12,0,8,3,42,2,"REITS"
1957731,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,46,24,0,7,0,0,9,3,1,0,""
1944175,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1957705,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,2,5,0,1,0,0,64,0,16,0,""
1949649,,,,,,,,,,,,,,,,,,,,,,,,,"",89,2,1,1,0,0,0,0,0,0,6,0,""
1955991,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,7,1,0,1,0,0,63,1,16,3,"CERTIFICATES OF DEPOSIT"
1951610,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,7,0,1,1,0,0,75,0,2,0,""
1948987,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,1,6,0,1,0,0,78,0,2,0,""
1932791,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,13,10,0,16,0,0,1,0,5,0,""
1955407,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1954612,,,,,,,,,,,,,,,,,,,,,,,,,"",18,0,2,0,0,2,0,0,75,0,3,0,""
1950486,,,,,,,,,,,,,,,,,,,,,,,,,"",31,0,7,4,0,0,0,0,57,0,2,0,""
1957899,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,1,0,0,1,0,0,75,0,8,0,""
1936812,,,,,,,,,,,,,,,,,,,,,,,,,"",20,0,1,1,0,0,0,0,69,0,10,0,""
1950576,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1952577,,,,,,,,,,,,,,,,,,,,,,,,,"",0,1,0,0,0,0,0,0,94,6,1,0,""
1947570,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,1,0,1,0,0,91,0,4,0,""
1939673,,,,,,,,,,,,,,,,,,,,,,,,,"",56,0,0,0,0,2,0,0,31,0,11,0,""
1950781,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,1,1,0,3,0,0,59,0,21,0,""
1952648,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,93,0,7,0,""
1952662,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,4,2,0,3,0,0,75,1,1,16,"GIC', SDBO'S, STABLE VALUE, PRINCIPAL PAYDOWNS"
1943419,,,,,,,,,,,,,,,,,,,,,,,,,"",68,0,2,3,0,0,0,0,26,0,2,0,""
1938939,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"ASSETS OF COLLATERIZED LOAN OBLIGATION ISSUER"
1950315,,,,,,,,,,,,,,,,,,,,,,,,,"",6,0,15,0,0,0,0,0,70,0,9,0,""
1925801,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,3,0,0,0,0,0,25,0,2,0,""
1949313,,,,,,,,,,,,,,,,,,,,,,,,,"",65,0,0,0,0,0,0,0,31,0,4,0,""
1939607,,,,,,,,,,,,,,,,,,,,,,,,,"",36,0,2,37,0,23,0,0,0,0,2,0,""
1952036,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,0,0,0,0,0,0,72,0,5,0,""
1952733,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,0,0,0,0,0,0,49,0,4,0,""
1952741,,,,,,,,,,,,,,,,,,,,,,,,,"",61,0,6,0,0,0,0,0,0,0,33,0,""
1952778,,,,,,,,,,,,,,,,,,,,,,,,,"",66,0,0,0,0,0,0,0,25,0,9,0,""
1941464,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,0,0,0,8,0,0,38,1,6,0,""
1962828,,,,,,,,,,,,,,,,,,,,,,,,,"",84,0,0,0,0,0,0,0,0,0,16,0,""
1961719,,,,,,,,,,,,,,,,,,,,,,,,,"",68,0,1,0,0,1,0,0,9,1,11,8,"PRIVATE LOANS, PRIVATE EQUITY"
1960741,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,0,10,0,6,0,0,11,0,7,3,"ADRS/ CEFS/ REITS."
1942377,,,,,,,,,,,,,,,,,,,,,,,,,"",55,0,0,0,0,0,14,0,29,0,2,0,""
1957383,,,,,,,,,,,,,,,,,,,,,,,,,"",41,0,6,3,0,4,0,0,26,1,19,0,""
1957936,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,28,0,0,0,0,0,63,0,4,0,""
1944229,,,,,,,,,,,,,,,,,,,,,,,,,"",92,0,3,0,0,1,0,0,0,0,4,0,""
1945795,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,2,0,0,0,0,0,96,0,0,0,""
1953701,,,,,,,,,,,,,,,,,,,,,,,,,"",25,0,21,0,0,7,10,1,16,17,3,0,""
1949677,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1923594,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,10,2,0,18,0,0,57,0,8,0,""
1943613,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,1,1,0,1,0,0,93,0,2,0,""
1962212,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,3,0,0,0,0,0,81,0,12,0,""
1951152,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,100,0,""
1945827,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
1945487,,,,,,,,,,,,,,,,,,,,,,,,,"",44,0,0,0,0,0,0,21,25,0,10,0,""
1949863,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1954063,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,1,1,0,0,0,0,86,0,3,0,""
1961766,65,65,0,0,10,10,6,6,0,0,6,7,1,0,0,0,10,10,0,0,2,2,0,0,"",,,,,,,,,,,,,""
1952847,,,,,,,,,,,,,,,,,,,,,,,,,"",66,0,17,0,0,4,0,0,0,0,13,0,""
1950330,,,,,,,,,,,,,,,,,,,,,,,,,"",27,0,1,1,0,1,0,1,1,63,0,6,"ANNUITIES"
1957286,,,,,,,,,,,,,,,,,,,,,,,,,"",13,0,0,2,0,14,0,0,56,0,15,0,""
1925553,,,,,,,,,,,,,,,,,,,,,,,,,"",83,0,1,0,0,0,0,0,13,0,3,0,""
1928620,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1961838,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1950108,,,,,,,,,,,,,,,,,,,,,,,,,"",35,1,3,4,0,4,0,0,50,0,3,0,""
1955053,,,,,,,,,,,,,,,,,,,,,,,,,"",25,22,13,6,0,5,1,0,18,0,10,0,""
1961927,,,,,,,,,,,,,,,,,,,,,,,,,"",46,0,7,0,0,0,0,0,43,0,4,0,""
