"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","Sales Limited","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
1977036,"BLACKSTONE EUROPEAN SENIOR LOAN USD FEEDER FUND (IRELAND)",805-2380705581,314199,"","Ireland","N","Y","N","Y","BLACKSTONE EUROPEAN SENIOR LOAN FUND",805-6832328442,"N","","N","Hedge Fund","",1686259888,100000,0,0,0,"",0,"N","N","Y",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1978430,"CORRE HORIZON II FUND, LP",805-2556791643,256622,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",179750366,5000000,17,8,0,"",34,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",79,"Y"
1978430,"CORRE HORIZON FUND, LP",805-8995544075,215499,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",122026208,5000000,9,11,0,"",3,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",77,"Y"
1978430,"CORRE OPPORTUNITIES QUALIFIED MASTER FUND, LP",805-1215922771,60736,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",801583771,1000000,164,10,29,"",34,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",82,"Y"
1979264,"OUTCOME DRIVEN FUND, L.P.",805-5809878801,65817,"Delaware","United States","Y","N","N","N","",,"Y","N","Y","Hedge Fund","",25926863,500000,64,3,0,"Y",0,"N","N","Y",1,"N","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"ATOMIZER LXIV, A SERIES OF ATOMIZER LLC",805-8602317602,361730,"Delaware","United States","Y","N","N","N","",,"N","","N","Other Private Fund","SPECIAL PURPOSE VEHICLE",4352065,10000,33,100,0,"Y",0,"N","N","N",100,"N","Y","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1979272,"PENNINGTON LIQUIDITY FUND, LP",805-2722097969,227032,"Delaware","United States","Y","N","N","N","",,"Y","N","N","Liquidity Fund","",1030293,1000000,11,0,0,"Y",0,"N","N","Y",28,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PTM PARTNERS OPPORTUNITY ZONE FUND I, LP",805-1525633071,227030,"Delaware","United States","Y","N","N","N","",,"N","","N","Real Estate Fund","",80249840,1000000,88,0,0,"Y",0,"N","N","Y",12,"N","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PENNINGTON REAL ESTATE PARTNERS OZF, LP",805-9036228279,417804,"Delaware","United States","Y","N","N","N","",,"N","","N","Real Estate Fund","",67164193,1000000,5,0,0,"Y",0,"N","N","Y",5,"N","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PTM PARTNERS OPPORTUNITY ZONE FUND III, LP",805-8928091131,397860,"Delaware","United States","Y","Y","N","N","",,"N","","N","Private Equity Fund","",8147189,25000,35,0,0,"Y",0,"N","N","Y",35,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PENNINGTON PRIVATE ACCESS, LP",805-2345767900,397779,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",7426876,100000,17,100,0,"",0,"N","N","Y",17,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PENNINGTON ALTERNATIVE INCOME FUND, LP",805-6533498789,301242,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",24774151,100000,24,0,0,"",0,"N","N","Y",67,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PENNINGTON APPRECIATION FUND, LP",805-4747871774,227033,"Delaware","United States","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",35266274,1000000,27,0,0,"",0,"N","N","Y",28,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979272,"PENNINGTON ALTERNATIVE INCOME IDF, LP",805-7763401027,227031,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",87391009,1000000,1,0,0,"",0,"N","N","Y",40,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979272,"PENNINGTON ALTERNATIVE INCOME ACCESS, LP",805-3458582061,483051,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",13905455,100000,25,0,0,"",0,"N","N","Y",100,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES NEUBERGER BERMAN PRIVATE DEBT",805-3140175187,371586,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",52532900,1000000,3,0,0,"",0,"N","Y","N",60,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES H",805-8770527374,312193,"Delaware","United States","N","Y","N","N","",,"Y","N","N","Hedge Fund","",971600,1000000,2,0,0,"",34,"N","Y","N",40,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES SL",805-4627931313,371589,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",204219330,1000000,3,0,0,"",0,"N","Y","N",20,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES SCL",805-6416906209,314719,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",14484852,500000,4,0,0,"",0,"N","Y","N",80,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES FIG",805-9324504621,477149,"Delaware","United States","N","Y","N","N","",,"Y","N","N","Hedge Fund","",26258100,500000,1,0,0,"",0,"N","Y","N",20,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES CAM",805-8867577558,312192,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",113354611,100000000,1,0,0,"",100,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"ZILKER MULTI-STRATEGIES INSURANCE DEDICATED FUND, LP SERIES I",805-9985895564,377675,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",54776920,1000000,1,0,0,"",100,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES F3C",805-4307312283,371584,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",17368236,250000,1,0,0,"",0,"N","Y","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES ELM",805-8851755241,371599,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",22052250,1000000,1,0,0,"",0,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"ZILKER MULTI-STRATEGIES INSURANCE DEDICATED FUND, LP SERIES II",805-7802318838,377692,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",58719510,1000000,4,0,0,"",15,"N","Y","N",40,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES NEUBERGER BERMAN K-1",805-7939283791,314720,"Delaware","United States","N","Y","N","N","",,"Y","N","N","Hedge Fund","",244335493,100000,3,0,0,"",0,"N","Y","N",60,"Y","Y","Y","Y","Yes","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES AEG",805-4947926423,477142,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",7964026,500000,1,0,0,"",0,"N","Y","N",20,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES ADAR1",805-1691353865,477155,"Delaware","United States","N","Y","N","N","",,"N","","Y","Hedge Fund","",84566459,1000000,4,0,0,"",3,"N","Y","N",60,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"N"
1979111,"SPEARHEAD INSURANCE SOLUTIONS IDF, LLC SERIES GSRM",805-7754625809,477159,"Delaware","United States","N","Y","N","N","",,"Y","N","Y","Hedge Fund","",18850019,2000000,1,0,0,"",0,"N","N","N",20,"Y","Y","Y","Y","Report Not Yet Received","Y","Y","Y",100,"N"
1979323,"LUBERT-ADLER DELRAY QOF FUND, L.P.",805-4831409880,243535,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",27741898,5000000,20,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER/LARAMAR URBAN NEIGHBORHOOD FUND, L.P.",805-5650274818,170249,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",160493845,5000000,31,4,0,"",0,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"REC BELLEVUE CO-INVESTORS, L.P.",805-2264561541,357464,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",46838160,1000000,2,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND VI, L.P.",805-3826790720,2853,"Delaware","United States","N","Y","Y","N","",,"N","","N","Real Estate Fund","",264927079,5000000,75,3,1,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND VI-A, L.P.",805-4343057527,2854,"Delaware","United States","N","Y","Y","N","",,"N","","N","Real Estate Fund","",18757948,5000000,48,1,2,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND V, L.P.",805-5764634675,2850,"Delaware","United States","N","Y","Y","N","",,"N","","N","Real Estate Fund","",103395160,5000000,83,9,0,"",1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND VII, L.P.",805-3893992823,59817,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",174252290,5000000,15,3,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REC MASTER FUND AB, L.P. AND MASTER FUND C, L.P.",805-5406600919,256608,"Delaware","United States","N","Y","Y","N","",,"N","","N","Real Estate Fund","",583411666,5000000,12,0,0,"",6,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"Y"
1979323,"L-A 2020 RECOVERY CAPITAL, LLC",805-5892953872,256623,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",98159700,5000000,2,5,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"L-A AIRPORT CO-INVESTOR, L.P.",805-2886591112,306809,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",51783625,1000000,4,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER CAPITAL REAL ESTATE FUND VII, L.P.",805-1740156277,65672,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",26518941,5000000,3,2,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"L-A 2023 PRIVATE CREDIT, LLC",805-7342973796,377201,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",200617118,5000000,2,5,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER WORKFORCE HOUSING FUND II-MB, L.P.",805-2318787108,377199,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",254116068,5000000,6,6,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"L-A BATTERY AGGREGATOR FUND, L.P.",805-3032710753,244645,"Pennsylvania","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",9312094,1000000,8,73,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND IV, L.P.",805-1777376299,2847,"Delaware","United States","N","Y","Y","N","",,"N","","N","Real Estate Fund","",38314613,5000000,73,9,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER DELRAY QOF FUND II, L.P.",805-7986193006,377193,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",14524893,5000000,8,15,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"PC NOLA-PO CO-INVESTORS, L.P.",805-4279371683,480699,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",13689900,5000000,2,2,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER ENHANCED PRIVATE CREDIT FUND I, L.P.",805-3972525325,480376,"Delaware","United States","N","Y","Y","N","",,"N","","N","Real Estate Fund","",244663720,2500000,88,9,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER INDEPENDENCE PORTFOLIO INVESTORS, L.P.",805-2717398964,480663,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",16493002,5000000,2,70,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1979323,"L-A/AFG PRIVATE CREDIT 2024, L.P.",805-7244813862,480665,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",14475239,1000000,2,9,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"L-A BATTERY QOF FUND, L.P.",805-2294838923,243540,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",25971544,5000000,26,13,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1979323,"REC ALLSTON CO-INVESTORS, L.P.",805-1802819521,377052,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",34107706,5000000,3,5,0,"",0,"N","N","N",5,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND VI-B, L.P.",805-6072596876,2855,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",54212316,5000000,5,0,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER REAL ESTATE FUND VII-B, L.P.",805-2445545596,187607,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",140113895,5000000,12,3,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER WORKFORCE HOUSING FUND, L.P.",805-3881501215,235974,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",313713092,5000000,12,3,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"Y"
1979323,"LUBERT-ADLER/LARAMAR URBAN NEIGHBOORHOOD CAPITAL FUND, L.P.",805-1707949227,187606,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",13893916,5000000,4,0,0,"",0,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979323,"LUBERT-ADLER GH FUND, L.P.",805-6347217592,480402,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",94126705,1000000,36,3,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1934162,"EMC COREPLUS FUND LP",805-6745036876,216274,"Delaware","United States","Y","N","N","N","",,"N","","N","Hedge Fund","",10930750,1000000,3,100,0,"Y",0,"N","N","Y",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1934162,"EMC ALPHA FUND, LP",805-7105609130,192687,"Delaware","United States","Y","N","N","N","",,"Y","N","N","Hedge Fund","",54484518,1000000,10,80,0,"N",0,"N","N","Y",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1979039,"HUDSON BAY SPECIAL OPPORTUNITIES MASTER FUND B LP",805-8927352946,397208,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",741734536,10000000,105,3,2,"",55,"N","N","N",0,"Y","N","","","","Y","Y","Y",100,"N"
1979039,"HUDSON BAY SPECIAL OPPORTUNITIES MASTER FUND C LP",805-8127453610,397238,"Delaware","United States","N","Y","Y","N","",,"N","","N","Hedge Fund","",795911936,10000000,105,3,2,"",55,"N","N","N",0,"Y","N","","","","Y","Y","Y",100,"N"
1979039,"HB SPECIAL OPPORTUNITIES AIV I LP",805-2580508730,397265,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",630222833,10000000,104,4,3,"",40,"N","N","N",0,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1979039,"HUDSON BAY SPECIAL OPPORTUNITIES MASTER FUND A LP",805-5620584743,397178,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",745581958,10000000,105,3,2,"",55,"N","N","N",0,"Y","N","","","","Y","Y","Y",100,"N"
1979039,"HUDSON BAY SPECIAL OPPORTUNITIES MASTER FUND D LP",805-2793689013,397246,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",739027333,10000000,105,3,2,"",55,"N","N","N",0,"Y","N","","","","Y","Y","Y",100,"N"
1979039,"HUDSON BAY CAPITAL STRUCTURE OPPORTUNITIES MASTER FUND LTD.",805-1052317961,295898,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",1239466457,5000000,22,7,0,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1979039,"HUDSON BAY MASTER FUND LTD.",805-8983753056,4864,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",32402209573,5000000,3141,1,7,"",33,"N","Y","Y",33,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"Y"
1979039,"HBC REAL ESTATE FUND II LLC",805-8479242478,480492,"Delaware","United States","N","Y","Y","N","",,"N","","N","Hedge Fund","",0,5000000,47,0,0,"",0,"N","N","N",0,"Y","Y","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1979039,"HBC REAL ESTATE FUND",805-4949906414,480461,"Delaware","United States","N","Y","Y","N","",,"N","","N","Hedge Fund","",282098993,1000,127,100,0,"",10,"N","N","Y",100,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1979018,"WESTCAP SONDER 2020-B, LLC",805-1884231489,246586,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",130168,0,15,0,0,"",0,"N","N","N",3,"Y","Y","Y","Y","Yes","Y","Y","N",0,"N"
1979018,"RHODIUM AVEONE CO-INVEST 2022, LLC",805-7380850124,372865,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",10922731,0,8,0,7,"",25,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP SBS FAMILY PARTNERSHIP 2023, LLC",805-9642307598,372862,"Delaware","United States","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",3129078,0,5,100,0,"",4,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1979018,"WESTCAP STRATEGIC OPERATOR FUND II SIDE-BY-SIDE, LP",805-9650879195,372861,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",49994331,5000000,10,6,20,"",0,"N","N","N",3,"Y","Y","Y","Y","Yes","N","Y","Y",0,"Y"
1979018,"WESTCAP INVESTMENT PARTNERS, LLC",805-3109667072,246584,"Delaware","United States","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",438481795,0,129,100,2,"",2,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1979018,"WESTCAP ADDEPAR CONTINUATION 2021, LLC",805-2678538510,337279,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",17802191,0,1,0,100,"",0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP GOODLEAP CO-INVEST 2021, LLC",805-8565079314,293143,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",5177040,0,8,0,0,"",49,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP II FAMILY PARTNERSHIP, LLC",805-3900588439,337288,"Delaware","United States","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",2161670,0,17,100,0,"",0,"N","N","N",0,"Y","N","","","","N","Y","N",0,"N"
1979018,"WESTCAP FLYR CO-INVEST 2022, LLC",805-2864334089,337282,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",30518271,0,14,0,3,"",9,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP STUB LLC",805-7320288003,246589,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",1011124380,0,61,16,17,"",49,"N","N","N",5,"Y","Y","Y","Y","Yes","N","Y","N",0,"Y"
1979018,"WESTCAP BG, LLC",805-8059002080,231591,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",98615037,0,13,18,0,"",32,"N","N","N",3,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP STUB BTG, LLC",805-4444157397,246588,"Delaware","United States","N","Y","N","N","",,"Y","Y","N","Private Equity Fund","",92969875,0,16,0,0,"",100,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP KLARNA CO-INVEST 2021, LLC",805-2320603170,293152,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",16696688,0,28,5,29,"",47,"N","N","N",3,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP VG, LLC",805-7357849430,231585,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",49100242,0,13,36,1,"",5,"N","N","N",3,"Y","Y","Y","Y","Yes","N","Y","N",0,"Y"
1979018,"WESTCAP STRATEGIC OPERATOR FUND II OFFSHORE, LP",805-6395259217,444143,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",557996203,5000000,53,1,12,"",81,"N","N","N",3,"Y","Y","Y","Y","Yes","N","Y","Y",0,"Y"
1979018,"WESTCAP RENTAL BEAST 1, LLC",805-3656482173,231589,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",246150,0,7,18,0,"",0,"N","N","N",3,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1979018,"WESTCAP STRATEGIC OPERATOR FUND, L.P.",805-8586584246,246587,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Private Equity Fund","",1807483686,500000,166,14,37,"",34,"N","N","N",3,"Y","Y","Y","Y","Yes","Y","Y","Y",0,"Y"
