"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1990120,309315,144175,"Cayman Islands - Cayman Islands Monetary Authority"
1992272,211425,125741,"Cayman Islands - Cayman Islands Monetary Authority"
1992090,371957,145270,"Cayman Islands - Cayman Islands Monetary Authority"
1991927,475442,151241,"Cayman Islands - Cayman Islands Monetary Authority"
1981031,373334,145476,"Cayman Islands - Cayman Islands Monetary Authority"
1987601,245907,132960,"Cayman Islands - Cayman Islands Monetary Authority"
1987601,245907,132961,"Cayman Islands - Cayman Islands Monetary Authority"
1992406,369067,144998,"Cayman Islands - Cayman Islands Monetary Authority"
1994116,311864,141509,"Cayman Islands - Cayman Islands Monetary Authority"
1986557,297137,139369,"Cayman Islands - Cayman Islands Monetary Authority"
1987455,280041,137083,"Cayman Islands - Cayman Islands Monetary Authority"
1985350,268847,135893,"Cayman Islands - Cayman Islands Monetary Authority"
1955867,426036,148040,"Cayman Islands - Cayman Islands Monetary Authority"
1992098,215327,126263,"Cayman Islands - Cayman Islands Monetary Authority"
1988158,426036,148040,"Cayman Islands - Cayman Islands Monetary Authority"
1990121,319909,142682,"Cayman Islands - Cayman Islands Monetary Authority"
1990309,285625,137874,"Cayman Islands - Cayman Islands Monetary Authority"
1982793,252677,134084,"Cayman Islands - Cayman Islands Monetary Authority"
1982793,167320,120424,"Cayman Islands - Cayman Islands Monetary Authority"
1982793,187514,120413,"Cayman Islands - Cayman Islands Monetary Authority"
1991734,210955,125580,"Cayman Islands - Cayman Islands Monetary Authority"
1991734,210955,125581,"Cayman Islands - Cayman Islands Monetary Authority"
1987606,288406,138171,"Cayman Islands - Cayman Islands Monetary Authority"
1992561,487202,153195,"Cayman Islands - Cayman Islands Monetary Authority"
1933444,437111,150352,"Cayman Islands - Cayman Islands Monetary Authority"
1933444,437112,150355,"Cayman Islands - Cayman Islands Monetary Authority"
1991821,227990,153175,"Cayman Islands - Cayman Islands Monetary Authority"
1987679,177958,117948,"Cayman Islands - Cayman Islands Monetary Authority"
1979521,484958,152624,"Cayman Islands - Cayman Islands Monetary Authority"
1979521,484958,152625,"Cayman Islands - Cayman Islands Monetary Authority"
1992703,366215,144537,"Cayman Islands - Cayman Islands Monetary Authority"
1992703,482014,152078,"Cayman Islands - Cayman Islands Monetary Authority"
1993246,368635,144958,"Cayman Islands - Cayman Islands Monetary Authority"
1982919,245566,142955,"Cayman Islands - Cayman Islands Monetary Authority"
1964643,425994,148029,"Cayman Islands - Cayman Islands Monetary Authority"
1964643,425998,148033,"Cayman Islands - Cayman Islands Monetary Authority"
1994248,373394,145481,"Cayman Islands - Cayman Islands Monetary Authority"
1979977,364137,144235,"Cayman Islands - Cayman Islands Monetary Authority"
1981471,254176,134540,"Cayman Islands - Cayman Islands Monetary Authority"
1981471,254176,134541,"Cayman Islands - Cayman Islands Monetary Authority"
1988933,363808,144155,"Cayman Islands - Cayman Islands Monetary Authority"
