"FilingID","ReferenceID","Foreign Regulatory Authority"
1918304,310577,"Cayman Islands - Cayman Islands Monetary Authority"
1918304,310580,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,437174,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,374190,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,214239,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,51268,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,51269,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,166227,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,64568,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,283782,"Cayman Islands - Cayman Islands Monetary Authority"
1934637,431993,"Cayman Islands - Cayman Islands Monetary Authority"
1941417,180152,"Cayman Islands - Cayman Islands Monetary Authority"
1941417,203337,"Cayman Islands - Cayman Islands Monetary Authority"
1942241,420365,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1942247,317619,"Cayman Islands - Cayman Islands Monetary Authority"
1942247,229141,"Cayman Islands - Cayman Islands Monetary Authority"
1928872,426386,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,294407,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,362597,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,317029,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,227624,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,280362,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,254652,"Cayman Islands - Cayman Islands Monetary Authority"
1944460,205429,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1944460,54570,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1944460,17164,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1944460,17168,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1944460,62257,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1944460,17210,"Other - CAYMAN ISLANDS MONTETARY AUTHORITY"
1944460,17206,"Other - CAYMAND ISLANDS MONETARY AUTHORITY"
1944460,205428,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1944460,276745,"Cayman Islands - Cayman Islands Monetary Authority"
1944801,420365,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1937851,270970,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418153,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362305,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362307,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260372,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260419,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,420787,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,420786,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362245,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418306,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418314,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418383,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,417734,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,417741,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,418429,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418253,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418255,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418264,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418246,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418478,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418477,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418469,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,418323,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,260136,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258903,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,315903,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258698,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258705,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258738,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258883,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260019,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,259054,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258961,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258949,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260426,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260109,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260019,"Japan - Financial Services Agency"
1940704,362213,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260244,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258693,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362229,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260321,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258682,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260272,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260428,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362419,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260240,"United Kingdom - Financial Conduct Authority"
1940704,260323,"Japan - Financial Services Agency"
1940704,258703,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260110,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362436,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260392,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362329,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,258867,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362877,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,307767,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,259020,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,307797,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,307800,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260243,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260249,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260365,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260374,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,362330,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,307790,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258807,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260189,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,258976,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362428,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260388,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,258717,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362244,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,308141,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260251,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,260267,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,264042,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,308060,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,260317,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,260181,"Cayman Islands - Cayman Islands Monetary Authority"
1940704,362323,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1940704,362434,"Cayman Islands - Cayman Islands Monetary Authority"
1934565,167614,"United Kingdom - Financial Conduct Authority"
1934565,167614,"Netherlands - The Netherlands Authority for the Financial Markets"
1934565,167614,"Sweden - Swedish Financial Supervisory Authority"
1934565,230801,"Cayman Islands - Cayman Islands Monetary Authority"
1934565,167614,"Finland - Financial Supervision Authority"
1935019,59708,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1935019,193431,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1935019,269605,"United Kingdom - Financial Conduct Authority"
1935315,211083,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,276889,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,235396,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,211081,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,211086,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,211080,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,211087,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,300183,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,300193,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,276888,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,283723,"Cayman Islands - Cayman Islands Monetary Authority"
1935315,268416,"Cayman Islands - Cayman Islands Monetary Authority"
1935447,238760,"Cayman Islands - Cayman Islands Monetary Authority"
1935447,238760,"Netherlands - The Netherlands Authority for the Financial Markets"
1935242,437255,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935242,372386,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372398,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,27858,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372385,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,27817,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372389,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372387,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372381,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372400,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372403,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372393,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372404,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372395,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372384,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372401,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372402,"Jersey - Jersey Financial Services Commission"
1935242,372390,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372391,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372397,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372399,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,236217,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,216535,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935242,34376,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,297187,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935242,293250,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,372396,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,425912,"Cayman Islands - Cayman Islands Monetary Authority"
1935242,432002,"Cayman Islands - Cayman Islands Monetary Authority"
1935668,197995,"United Kingdom - Financial Conduct Authority"
1935668,253808,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935668,305534,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935668,356810,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935585,314510,"Cayman Islands - Cayman Islands Monetary Authority"
1935585,280309,"Cayman Islands - Cayman Islands Monetary Authority"
1935585,209535,"Cayman Islands - Cayman Islands Monetary Authority"
1935585,50262,"Other - CAYMAN ISLAND - CAYMAN ISLANDS MONETARY AUTHORITY"
1935585,24303,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
1935585,214981,"Other - CAYMAN ISLAND - CAYMAN ISLANDS MONETARY AUTHORITY"
1941132,210274,"Cayman Islands - Cayman Islands Monetary Authority"
1941132,283113,"United Kingdom - Financial Conduct Authority"
1941132,283113,"Cayman Islands - Cayman Islands Monetary Authority"
1941132,66833,"United Kingdom - Financial Conduct Authority"
1941132,210274,"United Kingdom - Financial Conduct Authority"
1941132,170065,"United Kingdom - Financial Conduct Authority"
1941132,66836,"Guernsey - Guernsey Financial Services Commission"
1941132,66833,"Cayman Islands - Cayman Islands Monetary Authority"
1941132,66836,"United Kingdom - Financial Conduct Authority"
1938671,235678,"Cayman Islands - Cayman Islands Monetary Authority"
1938671,211989,"Cayman Islands - Cayman Islands Monetary Authority"
1938671,211991,"Cayman Islands - Cayman Islands Monetary Authority"
