"FilingID","Country/Authority"
1975142,"United Kingdom - Financial Conduct Authority"
1975142,"United Kingdom - Financial Conduct Authority"
1969672,"Netherlands - The Netherlands Authority for the Financial Markets"
1975618,"Guernsey - Guernsey Financial Services Commission"
1968184,"Other: VQF (SRO LINKED TO FINMA - SWITZERLAND)"
1985363,"Dubai - Dubai Financial Services Authority"
1978703,"Hong Kong - Securities and Futures Commission"
1976051,"Cayman Islands - Cayman Islands Monetary Authority"
1977158,"Cayman Islands - Cayman Islands Monetary Authority"
1982123,"Canada - Ontario Securities Commission"
1982123,"Canada - Quebec, Financial Markets Authority"
1982123,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1982123,"Canada - British Columbia Securities Commission"
1982123,"Canada - Manitoba Securities Commission"
1982123,"Canada - Nova Scotia Securities Commission"
1982123,"Canada - Prince Edward Island, Securities Office"
1982123,"Other: CANADA - L'AUTORITE DES MARCHES FINANCIERS"
1982123,"Canada - Alberta Securities Commission"
1982123,"Canada - New Brunswick Securities Commission"
