"FilingID","SEC File Number","Series ID","RAUM"
1940704,"811-05349",S000051190,
1940704,"811-05349",S000009242,
1940704,"811-05349",S000009258,
1940704,"811-05349",S000009243,
1940704,"811-05349",S000020773,
1940704,"811-05349",S000050285,12758142
1940704,"811-05349",S000048066,
1940704,"811-05349",S000009304,
1940704,"811-05349",S000009316,
1940704,"811-05349",S000009255,
1940704,"811-05349",S000009342,
1940704,"811-05349",S000018567,
1940704,"811-05349",S000018299,
1940704,"811-05349",S000009330,202484850
1940704,"811-05349",S000018298,
1940704,"811-05349",S000009307,
1940704,"811-05349",S000051191,40059236296
1940704,"811-05349",S000009244,
1940704,"811-05349",S000009317,10263582
1940704,"811-05349",S000009326,49805066
1940704,"811-05349",S000043227,
1940704,"811-05349",S000034856,
1940704,"811-05349",S000040184,
1940704,"811-05349",S000036119,
1940704,"811-05349",S000015982,
1940704,"811-05349",S000044037,
1940704,"811-05349",S000014930,133009191
1940704,"811-05349",S000014929,13229091
1940704,"811-05349",S000009322,
1940704,"811-05349",S000009318,
1940704,"811-05349",S000822977,
1940704,"811-05349",S000009324,
1940704,"811-05349",S000009340,
1940704,"811-05349",S000009331,
1940704,"811-05349",S000014928,
1940704,"811-05349",S000058984,
1940704,"811-05349",S000057205,794039419
1940704,"811-05349",S000050578,496833243
1940704,"811-05349",S000009336,788238553
1940704,"811-05349",S000061413,
1940704,"811-05349",S000067093,
1940704,"811-05349",S000064937,
1940704,"811-05349",S000068536,
1940704,"811-05349",S000068943,
1940704,"811-05349",S000076129,2001733606
1940704,"811-05349",S000071304,628241362
1940704,"811-08361",S000009356,
1940704,"811-08361",S000009353,
1940704,"811-08361",S000009361,
1940704,"811-08361",S000035992,
1940704,"811-08361",S000009354,
1940704,"811-08361",S000009360,
1940704,"811-08361",S000009357,
1940704,"811-08361",S000009358,
1940704,"811-08361",S000044541,1198641183
1940704,"811-08361",S000009355,
1940704,"811-08361",S000009352,
1940704,"811-08361",S000009359,1005407010
1940704,"811-08361",S000077434,
1940704,"811-22781",S000049850,
1940704,"811-22781",S000051363,
1940704,"811-22781",S000055738,
1940704,"811-22781",S000040071,
1940704,"811-22781",S000049146,
1940704,"811-22781",S000048067,
1940704,"811-22781",S000049147,
1940704,"811-08894",S000001755,0
1940704,"811-08894",S000001753,0
1940704,"811-08894",S000001756,0
1940704,"811-08894",S000001752,0
1940704,"811-08894",S000001757,0
1940704,"811-08894",S000019485,0
1940704,"811-05075",S000020867,0
1940704,"811-07725",S000008056,13817662
1940704,"811-03153",S000001599,0
1940704,"811-03153",S000049244,0
1940704,"811-08090",S000002813,0
1940704,"811-07953",S000048891,0
1940704,"811-07953",S000062650,0
1940704,"811-07953",S000064059,0
1940704,"811-22865",S000052667,0
1940704,"811-10267",S000006183,0
1940704,"811-10267",S000006182,0
1940704,"811-10267",S000006185,0
1940704,"811-10267",S000006186,0
1940704,"814-00998",S001572694,
1940704,"811-23013",S000048292,11837224
1940704,"811-23013",S000048295,53472658
1940704,"811-23013",S000048293,
1940704,"811-23013",S000048289,
1940704,"811-23013",S000048294,
1940704,"811-23013",S000053625,
1940704,"811-23013",S000054796,
1940704,"811-23013",S000048296,
1940704,"811-23013",S000057842,
1940704,"811-23013",S000057838,
1940704,"811-23013",S000058070,
1940704,"811-23013",S000062388,
1940704,"811-23013",S000061377,
1940704,"811-23013",S000064104,
1940704,"811-23013",S000066921,
1940704,"811-23013",S000066919,
1940704,"811-23013",S000068597,
1940704,"811-23013",S000066532,
1940704,"811-23013",S000066533,
1940704,"811-23013",S000066535,
1940704,"811-23013",S000074528,
1940704,"811-23013",S000062192,
1940704,"811-23013",S000075069,
1940704,"811-23013",S000077725,
1940704,"811-23013",S000077734,
1940704,"811-23013",S000080710,
1940704,"811-23013",S000081978,
1940704,"811-23013",S000081511,
1940704,"811-23013",S000081510,
1940704,"811-23013",S000083006,
1940704,"811-23013",S000083005,
1940704,"814-01215",S001674760,
1940704,"811-04878",S000035780,30260660
1940704,"811-22979",S001612875,
1940704,"811-01545",S000005217,0
1940704,"811-04419",S000067836,0
1940704,"811-04419",S000021746,
1940704,"811-04419",S000026902,
1940704,"811-04419",S000021747,
1940704,"811-04556",S000007807,0
1940704,"811-04556",S000007808,0
1940704,"811-04556",S000007806,0
1940704,"811-04556",S000007800,0
1940704,"811-23325",S000061650,0
1940704,"811-23325",S000061648,0
1940704,"811-03213",S000066681,3003085231
1940704,"811-03213",S000066680,0
1940704,"811-03213",S000066682,0
1940704,"811-03213",S000066679,
1940704,"814-01307",S001772704,
1940704,"811-08495",S000064382,5361377991
1940704,"811-08495",S000071835,
1940704,"811-23757",S000075322,
1940704,"811-23757",S000078890,
1940704,"811-22811",S000076295,
1940704,"814-01579",S001948368,
1941421,"811-08061",S000003154,18950552
1941421,"811-08061",S000012190,647391283
1941421,"811-08061",S000043502,35924516
1941421,"811-08061",S000003155,6392667302
1941421,"811-08061",S000012191,174354364
1941421,"811-08061",S000055044,272541594
1941421,"811-08061",S000065011,0
1941421,"811-08061",S000003156,0
1941421,"811-08061",S000055043,0
1941421,"811-08061",S000071665,94774320
1941421,"811-08061",S000088234,0
1941421,"811-07953",S000009149,647391283
1941421,"811-21852",S000036208,6392667302
1941421,"811-23235",S000057727,35924516
1941421,"811-22811",S000048337,35924516
1941421,"811-07076",S000001048,18950552
1941421,"811-22781",S000049146,6392667302
1941421,"811-22842",S000045890,0
1941421,"811-23964",,0
1937942,"811-03451",S000008266,78266003
1937942,"811-03451",S000008266,50314145
1937942,"811-03451",S000008266,387617959
1937942,"811-03451",S000008266,50314158
1937942,"811-03451",S000008266,237830060
1937942,"811-04878",S000006667,1558160361
1937942,"811-04878",S000006667,883535196
1937942,"811-04878",S000006667,74532894
1937942,"811-07572",S000024296,80930523
1937942,"811-07572",S000024296,673543266
1937942,"811-07572",S000024296,137179086
1937942,"811-07572",S000024296,305644113
1937942,"811-22920",S000047684,60389429
1937942,"811-22920",S000047684,141853399
1937942,"811-22920",S000047684,240525066
1937942,"811-22920",S000047684,99875550
1937942,"811-22920",S000047684,81011260
1937942,"811-04556",S000033683,80930523
1937942,"811-04556",S000033683,673543266
1937942,"811-04556",S000033683,305644113
1937942,"811-04556",S000033683,137179086
1937942,"811-07257",S000006766,74532894
1937942,"811-07257",S000036875,1343011829
1937942,"811-07257",S000036875,48507047
1937942,"811-07257",S000046099,201756646
1937942,"811-07257",S000046099,76566499
1937942,"811-07257",S000046099,68199782
1937942,"811-07257",S000046099,58543795
1937942,"811-07257",S000046099,51325037
1937942,"811-07257",S000046099,15353251
1937942,"811-07257",S000046099,521261596
1937942,"811-07257",S000031047,50314158
1937942,"811-07257",S000031047,117923215
1937942,"811-07257",S000006766,1558160361
1937942,"811-07257",S000031047,78266003
1937942,"811-07257",S000006766,435408133
1937942,"811-07257",S000031047,50314145
1937942,"811-07257",S000031047,387617959
1937942,"811-8037",S000010759,60649243
1937942,"811-03153",S000001601,68343471
1937942,"811-03153",S000001587,208409998
1937942,"811-03153",S000001587,232242750
1937942,"811-03153",S000001587,358383081
1937942,"811-03153",S000001587,585518015
1934565,"811-05583",,0
1934565,"811-10157",,357599515
1934565,"811-08034",,0
1936099,"811-08764",S000002976,3782558581
1936099,"811-21991",S000029154,1635454940
1936099,"811-05344",S000008596,655064870
1936099,"811-05344",S000021052,3782558581
1936099,"811-05344",S000034349,711053078
1936099,"811-05344",S000019315,1976900835
1936099,"811-05344",S000008594,197149264
1936099,"811-05344",S000008605,7050742326
1936099,"811-05344",S000008604,7050742326
1936099,"811-05344",S000037763,7007629328
1936099,"811-05344",S000008595,1782809304
1936099,"811-05344",S000008601,5031983140
1936099,"811-05344",S000008602,1675565947
1936099,"811-05344",S000008597,1776202125
1936099,"811-05344",S000008603,8409669113
1936099,"811-05344",S000066499,1635454940
1936099,"811-05344",S000069167,223620259
1936099,"811-05344",S000072753,0
1936099,"811-05344",S000075390,2990134
1936099,"811-05344",S000075391,9969652
1936099,"811-05344",S000080810,16063069
1936099,"811-03623",S000002197,7007629328
1936099,"811-21732",S000034610,3782558581
1936099,"811-22127",S000028707,7007629328
1936099,"811-22127",S000019853,1776202125
1936099,"811-08894",S000001723,7007629328
1936099,"811-10263",S000001159,5031983140
1936099,"811-23207",S000056100,5031983140
1927682,"811-21897",S000083012,0
1937940,"811-21991",,599323460
1940437,"811-21991",,599323460
1941547,"811-22497",,29708882
1937882,"811-10263",,15943725
1937882,"811-02021",,22074637
1940574,"811-22842",,604523000
1940574,"811-22842",,293700
1936334,"811-22398",,29352133
1943802,"811-22398",,29352133
1943968,"814-01669",,0
1943249,"814-01571",,526919993
1943249,"814-01645",,673619465
1939267,"811-08282",S000006638,3472083248
1939267,"811-08282",S000006640,7768102286
1939267,"811-08282",S000006641,1560681115
1939267,"811-08282",S000006642,730770597
1939267,"811-08282",S000006643,122983984
1939267,"811-08282",S000006644,7545959064
1939267,"811-08282",S000006645,7983823703
1939267,"811-08282",S000006646,7845094686
1939267,"811-08282",S000006639,130359724
1939267,"811-08282",S000006647,2047872096
1939267,"811-06241",S000006698,252692174
1939267,"811-06241",S000006699,20639203032
1939267,"811-06241",S000006700,2046015420
1939267,"811-06241",S000006701,978364753
1939267,"811-06241",S000006702,6343120141
1939267,"811-06241",S000006705,1559841845
1939267,"811-06241",S000049859,5496664850
1939267,"811-06241",S000006706,4568873409
1939267,"811-06241",S000070337,0
1939267,"811-04323",S000006660,2205923664
1939267,"811-04323",S000006658,27155407978
1939267,"811-00242",S000053353,1082146965
1939267,"811-00242",S000034097,0
1939267,"811-00242",S000030600,1815953091
1939267,"811-06400",S000032046,0
1939267,"811-03364",S000023756,7777688397
1939267,"811-03364",S000023729,3122090267
1939267,"811-03364",S000061889,6257835225
1939267,"811-03364",S000061893,3287434915
1939267,"811-03618",S000006510,0
1939267,"811-03618",S000006505,1666201775
1939267,"811-10183",S000011124,3103324817
1939267,"811-10183",S000011083,15403030597
1939267,"811-07852",S000012895,34775970664
1939267,"811-08274",S000003658,15058310319
1939267,"811-21720",S000030560,1480269890
1939267,"811-07763",S000033728,0
1939267,"811-07572",S000033960,498188782
1939267,"811-04367",S000036204,21969961253
1939267,"811-04367",S000036205,986504621
1939267,"811-10263",S000014481,182354424
1939267,"811-10263",S000001159,1288664888
1939267,"811-07953",S000009173,27144811748
1939267,"811-07953",S000009194,26767108296
1939267,"811-21991",S000069094,33796389072
1939267,"811-03990",S000000055,10499489323
1939267,"811-22811",S000040853,714868200
1939267,"811-22811",S000049701,6643490806
1939267,"811-21732",S000010038,4703168098
1939267,"811-21732",S000041478,266740878
1939267,"811-02224",S000011486,16218090425
1939267,"811-08495",S000057621,27410676071
1939267,"811-08495",S000041106,2776390554
1939267,"811-08495",S000041095,530246800
1939267,"811-23146",S000060082,1565904866
1939267,"811-08894",S000048717,679555347
1939267,"811-08894",S000062463,543773626
1939267,"811-08090",S000061556,1418566131
1939267,"811-23235",S000057733,186039755
1939267,"811-09945",S000056583,32027769
1939267,"811-09945",S000056585,32298111
1939267,"811-09945",S000056586,30633933
1939267,"811-09945",S000056587,28645559
1939267,"811-09945",S000056588,28978716
1939267,"811-09945",S000056589,28944603
1939267,"811-09945",S000056590,30194618
1939267,"811-09945",S000056591,29858961
1939267,"811-09945",S000056592,30973510
1939267,"811-09945",S000056584,30354058
1939267,"811-09945",S000074738,32027769
1939267,"811-10509",S000008451,0
1939267,"811-22542",S000072972,0
1939267,"811-22959",S000052766,15929965
1939267,"811-23207",S000056103,74062485
1933028,"811-22431",S000030032,25455934
1934739,"811-23859",S000082315,
1934739,"811-23859",S000082314,3323974814
1932756,"811-05349",S000009308,1908129986
1932756,"811-07238",S000008097,
1939414,"811-03091",S000003864,654721359
1939414,"811-03290",S000002880,1152033981
1939414,"811-03618",S000006533,226749051
1939414,"811-05178",S000002243,270563571
1939414,"811-05576",S000002245,339991422
1939414,"811-05723",S000002250,239815
1939414,"811-05742",S000008399,321980271
1939414,"811-06669",S000002520,226749051
1939414,"811-10263",,1577869124
1939414,"811-10331",,605813281
1939414,"811-10337",,481158880
1939414,"811-10339",,784977640
1939414,"811-10543",,933525068
1939414,"811-21053",,31952653
1939414,"811-21126",,845199092
1939414,"811-21178",,494676034
1939414,"811-21318",,2000681480
1939414,"811-21348",,1596540004
1939414,"811-21349",,817896064
1939414,"811-21413",,626805379
1939414,"811-21434",S000004067,28069642098
1939414,"811-21457",S000001470,5231845384
1939414,"811-21506",,905687446
1939414,"811-21566",,396070495
1939414,"811-21656",,392946597
1939414,"811-21702",,601019410
1939414,"811-21729",,745990295
1939414,"811-21763",S000057851,707194829
1939414,"811-21835",,225886672
1939414,"811-22032",,640272828
1939414,"811-22061",S000020792,17414557
1939414,"811-22426",,1619199305
1939414,"811-22603",,2475940373
1939414,"811-22774",,897540316
1939414,"811-23339",S000062360,109103228575
1939414,"811-23345",S000062374,21909049
1939414,"811-23346",S000062376,2031426368
1939414,"811-23285",,166722705
1939414,"811-23340",S000062368,381217066
1939414,"811-23341",S000062369,83687487
1939414,"811-23343",S000062381,874582629
1939414,"811-23380",,483924091
1939414,"811-22606",,519221671
1939414,"811-5603",S000002866,867011602
1939414,"811-2739",S000002321,1894997205
1939414,"811-4375",S000004033,1953244438
1939414,"811-2688",S000002334,11544875899
1939414,"811-4878",,769777874
1939414,"811-4282",S000002176,214957799
1939414,"811-4802",S000004053,4168181771
1939414,"811-7136",,263949563
1939414,"811-7885",,5460483662
1939414,"811-2809",,408331648
1939414,"811-3451",,11666217229
1939414,"811-7171",S000002724,380134555
1939414,"811-09651",S000002341,226749051
1939414,"811-8217",,624560217
1939414,"811-21759",S000002718,499899674
1939414,"811-8081",,1044318981
1939414,"811-6540",,1350895578
1939414,"811-9191",,365663834
1939414,"811-8621",,1152882926
1939414,"811-2857",,64176370
1939414,"811-6500",,725042016
1939414,"811-8797",S000002291,1778320734
1939414,"811-2354",S000001481,397921247074
1939414,"811-8090",,1333708149
1939414,"811-2405",S000002175,1600527668
1939414,"811-4612",S000002177,108995782
1939414,"811-6414",,872188225
1939414,"811-7642",,629045932
1939414,"811-8573",,1901794232
1939414,"811-5542",,424177167
1939414,"811-6728",,392076569
1939414,"811-4264",S000004030,2337310312
1939414,"811-8162",S000043688,298566609
1939414,"811-7354",,333744606
1939414,"811-7080",,621397516
1939414,"811-5611",,741296877
1939414,"811-7899",S000003116,9583145632
1939414,"811-2661",,97537615
1939414,"811-6660",,1495347886
1939414,"811-7177",S000002541,1217950823
1939414,"811-22501",,921708032
1939414,"811-4379",,2038955880
1939414,"811-9491",,454794472
1939414,"811-3189",,706889496
1939414,"811-7478",,374466911
1939414,"811-3990",,6012780567
1939414,"811-09637",S000001970,87980886
1939452,"811-22649",S000037042,12097652595
1939452,"811-23402",S000064945,2048061777
1939452,"811-8162",S000004282,164109471423
1939452,"811-7332",S000033546,72159208600
1939452,"811-23511",,764306799
1939452,"811-5742",S000059911,19724607905
1939452,"811-9729",S000004326,2441978658713
1939452,"811-9102",S000033806,177284915862
1939452,"811-7319",,21337111559
1939515,"814-712",,627285472
1939515,"811-23380",,212305136
1935000,"811-07102",,306647400
1944360,"814-01154",,19487086153
1947080,"811-07953",,1314706157
1946250,"811-22321",,182637716
1946250,"811-03833",,230115602
1936519,"811-05583",,8852144731
1936519,"811-02781",,894689064
1936519,"811-04892",,377833851
1939521,"814-00899",,1778980996
1940595,"811-05518",,179586523
1940469,"811-21719",S000044040,1300408802
1940469,"811-21719",S000050277,911569862
1940469,"811-22969",,2056270602
1946932,"811-23477",S000067260,2348123864
1946932,"811-23477",S000067261,486905789
1946932,"811-23477",S000067262,116301569
1946932,"811-23477",S000067263,632072536
1946932,"811-23477",S000067264,97927077
1946932,"811-23477",S000067265,1732615507
1946932,"811-23477",S000067267,285495522
1946932,"811-23477",S000072501,74423173
1946932,"811-23477",S000073736,119664351
1946932,"811-23477",S000077785,17374597
1946932,"811-23477",S000072693,22962692
1946932,"811-23477",S000080183,14283324
1946932,"811-23477",S000080184,13065864
1944059,"811-22708",S000037789,14352044645
1944059,"811-22708",S000037790,2447866111
1944059,"811-22708",S000038479,9444243211
1944059,"811-22708",S000038482,3171414508
1944059,"811-22708",S000038483,4467841181
1944059,"811-22708",S000038484,1734495194
1944059,"811-22708",S000038486,173987701
1944059,"811-22708",S000038487,243719590
1944059,"811-22708",S000043634,301213213
1944059,"811-22708",S000047213,83513653
1944059,"811-22708",S000049137,4857522679
1944059,"811-22708",S000058305,964817137
1944059,"811-22708",S000058723,418630182
1944059,"811-22708",S000075346,32981507
1944059,"811-22708",S000072895,105865481
1944059,"811-22708",S000067228,647444593
1944059,"811-22708",S000079575,171380509
1944059,"811-07572",S000007175,4467841181
1944059,"811-22781",S000051363,4467841181
1944059,"811-03833",S000065451,4467841181
1944059,"811-01944",S000038479,9444243211
1946623,"811-22235",S000024170,1016233743
1946623,"811-22235",S000037429,2520311816
1946623,"811-05186",S000039714,7888051742
1946623,"811-10263",S000041653,7741918357
1946623,"811-03213",S000005412,4638114684
1946623,"811-08234",S000006387,1430270445
1946623,"811-8894",S000062464,4902471257
1948385,"811-05629",S000017158,2533399824
1948385,"811-07572",S000006997,5066799648
1948385,"811-10183",S000011123,449890318
1948385,"811-10263",S000001154,300265728
1948385,"811-22127",S000019839,2744767755
1948385,"811-23235",,638136598
1948385,"811-07953",S000044692,242101911
1948385,"811-09491",S000025364,557724403
1948385,"811-7912",,990756739
1948385,"811-8090",,1437254873
1948385,"811-6318",S000008436,2721442955
1948401,"811-05723",S000002250,5097894627
1932374,"811-23958",,0
1945243,"811-04878",,25389075
1945243,"811-04878",,82520961
1945243,"811-04878",,140787203
1945243,"811-04878",,654301
1945243,"811-04878",,1469888
1945243,"811-04878",,77776873
1945243,"811-04878",,490078959
1945243,"811-04878",,554085280
1945243,"811-04878",,146498388
1945243,"811-04878",,681448470
1945243,"811-04878",,130130225
1945243,"811-04878",,213579804
1945243,"811-04878",,478147639
1945243,"811-04878",,990238273
1945243,"811-04878",,113771950
1945243,"811-04878",,104235533
1945243,"811-04878",,783721752
1945243,"811-04878",,228043845
1945243,"811-04878",,132130776
1945243,"811-04878",,80186384
1945243,"811-04878",,9720133
1945243,"811-04878",,376147900
1945243,"811-04878",,1132832
1945243,"811-04878",,104540122
1945243,"811-04878",,227640293
1945243,"811-04878",,18422212
1945243,"811-04878",,480877178
1945243,"811-04878",,144165052
1945243,"811-04878",,810684
1945243,"811-07257",,25389075
1945243,"811-07257",,82520961
1945243,"811-07257",,140787203
1945243,"811-07257",,654301
1945243,"811-07257",,1469888
1945243,"811-07257",,77776873
1945243,"811-07257",,490078959
1945243,"811-07257",,554085280
1945243,"811-07257",,146498388
1945243,"811-07257",,681448470
1945243,"811-07257",,130130225
1945243,"811-07257",,213579804
1945243,"811-07257",,323816885
1945243,"811-07257",,990238273
1945243,"811-07257",,113771950
1945243,"811-07257",,104235533
1945243,"811-07257",,783721752
1945243,"811-07257",,228043845
1945243,"811-22781",,25389075
1945243,"811-22781",,82520961
1945243,"811-22781",,654301
1945243,"811-22781",,1469888
1945243,"811-22781",,77776873
1945243,"811-22781",,490078959
1945243,"811-22781",,554085280
1945243,"811-22781",,146498388
1945243,"811-22781",,681448470
1945243,"811-22781",,130130225
1945243,"811-22781",,213579804
1945243,"811-22781",,478147639
1945243,"811-22781",,323816885
1945243,"811-22781",,990238273
1945243,"811-22781",,113771950
1945243,"811-22781",,104235533
1945243,"811-22781",,783721752
1945243,"811-22781",,228043845
1945243,"811-22747",,132130776
1945243,"811-22747",,80186384
1945243,"811-22747",,9720133
1945243,"811-22747",,376147900
1945243,"811-22747",,1132832
1945243,"811-22747",,104540122
1945243,"811-22747",,227640293
1945243,"811-22747",,18422212
1945243,"811-22747",,59009496
1945243,"811-22747",,144165052
1945243,"811-22747",,810684
1945260,"811-22974",,1806980555
1945260,"811-23758",,2708976277
1934837,"811-23264",,12921904191
1934969,"811-21853",S000016887,13374251
1934969,"811-21853",S000016888,24843101
1934969,"811-21720",S000042237,8524317
1934969,"811-21720",S000053876,58578677
1934969,"811-21720",S000061654,1726102
1938619,"811-07959",,5636741
1933847,"811-07685",S000035417,5852020088
1933847,"811-07685",S000063792,200977208
1947083,"811-07572",S000033960,0
1943535,"811-07257",,
1937926,"811-2217",,
1935019,"811-23251",,
1940573,"811-05238",,
1940573,"811-22391",,
1941901,"811-05186",,
1929872,"811-23282",,
1942502,"811-23610",,
1944916,"811-08216",,
1942502,"811-23835",,
1943535,"811-04878",,
1946606,"814-01338",,
1941901,"811-21403",,
1940573,"811-22971",,
1936918,"811-22680",,
1940573,"811-22658",,
1941901,"811-7920",,
1934168,"814-01764",,
1932817,"811-21478",,
1924435,"811-22698",,
1944916,"811-0383301",,
1947659,"811-03790",,
1932817,"811-02554",,
1933698,"814-01393",,
1940178,"811-05514",,
1941820,"811-08234",,
1934124,"811-22016",,
1930319,"811-23282",,
1933161,"811-22398",,
1937340,"811-22208",,
1941901,"811-21343",,
1934124,"811-21636",,
1937948,"811-22668",,
1938826,"811-22543",,
1940573,"811-21619",,
1941901,"811-04556",,
1940573,"811-21494",,
1935019,"811-06471",,
1931810,"811-03379",,
1947648,"811-07923",,
1944916,"811-21374",,
1944916,"811-10381",,
1935242,"811-07917",,
1930221,"811-03153",,
1927817,"811-23793",,
1931220,"811-22686",,
1941901,"811-21128",,
1940573,"811-07490",,
1942749,"811-05071",,
1940573,"811-09455",,
1935540,"811-22819",,
1938381,"811-04556",,
1944916,"811-22250",,
1940757,"811-22525",,
1932817,"811-06093",,
1940573,"811-05120",,
1929958,"811-23226",,
1944916,"811-23325",,
1933266,"811-22718",,
1932817,"811-00834",,
1940573,"811-07747",,
1931253,"814-01299",,
1944916,"811-21991",,
1932817,"811-07043",,
1941901,"811-7362",,
1945381,"811-21719",,
1941901,"811-23015",,
1941901,"811-4052",,
1929872,"811-04556",,
1939445,"811-22920",,
1934034,"811-09261",,
1938032,"811-22175",,
1944916,"811-05141",,
1935019,"811-22957",,
1936283,"811-23859",,
1928625,"811-22819",,
1937779,"811-22961",,
1935019,"811-23186",,
1932817,"811-02687",,
1940573,"811-23627",,
1948424,"811-21720",,
1926874,"811-23312",,
1943445,"811-23645",,
1934124,"811-22132",,
1945902,"814-01543",,
1940573,"811-10491",,
1929872,"811-22920",,
1939002,"811-07257",,
1934701,"811-04367",,
1937023,"811-22842",,
1935019,"811-07398",,
1939450,"811-22540",,
1938826,"811-23871",,
1931220,"811-22393",,
1940573,"811-21333",,
1929872,"811-07238",,
1936913,"811-23637",,
1934124,"811-23037",,
1929872,"811-07572",,
1931220,"811-22743",,
1944916,"811-03990",,
1928813,"811-8690",,
1934701,"811-22906",,
1937023,"811-7466",,
1932817,"811-04571",,
1935242,"811-23562",,
1936235,"811-22961",,
1940437,"811-22743",,
1936329,"811-22153",,
1938639,"811-22961",,
1944916,"811-21189",,
1936283,"811-23725",,
1944916,"811-21238",,
1942704,"811-09761",,
1933993,"811-22027",,
1944916,"811-21188",,
1947648,"811-23558",,
