"FilingID","SEC File Number","Series ID","RAUM"
2007949,"811-04015",S000029759,
2012787,"811-02527",S000006073,569556661
2012787,"811-04049",S000031154,505396785
2012787,"811-04049",S000031157,302729722
2006595,"811-07685",S000035417,5852020088
2006595,"811-07685",S000063792,200977208
2008463,"811-08764",S000002976,2257405565
2008463,"811-21991",S000029152,6623980714
2008463,"811-21991",S000061481,1961802872
2008463,"811-05344",S000008596,7204141362
2008463,"811-05344",S000021052,2257405565
2008463,"811-05344",S000034349,702530384
2008463,"811-05344",S000019315,1962314237
2008463,"811-05344",S000008594,320853173
2008463,"811-05344",S000008605,6623980714
2008463,"811-05344",S000008604,6623980714
2008463,"811-05344",S000037763,7061675967
2008463,"811-05344",S000008595,1598644137
2008463,"811-05344",S000008601,9290823724
2008463,"811-05344",S000008602,1849069936
2008463,"811-05344",S000008597,2118500088
2008463,"811-05344",S000008603,8889045964
2008463,"811-05344",S000066499,1961802872
2008463,"811-05344",S000069167,132130813
2008463,"811-05344",S000072753,0
2008463,"811-05344",S000075390,379931216
2008463,"811-05344",S000075391,10151789
2008463,"811-05344",S000080810,16927269
2008463,"811-03623",S000002197,7061675967
2008463,"811-22127",S000028707,7061675967
2008463,"811-22127",S000019853,2118500088
2008463,"811-08894",S000001723,7061675967
2008463,"811-10263",S000001159,9290823724
2008463,"811-23207",S000056100,9290823724
2008463,"811-23718",S000073793,9290823724
2009839,"811-22781",S000049147,174831333
2009767,"811-02021",S000032044,27339182
2009767,"811-10263",,27188794
2007671,"811-22920",S000069948,0
2007671,"811-21897",S000073733,0
2010786,"811-22045",,20480446
2006893,"811-06719",S000033166,3818350102
2006893,"811-06719",S000003547,4259733901
2006893,"811-06719",S000003549,3487206757
2006893,"811-06719",S000039047,552186604
2006893,"811-06719",S000003539,172928640
2006893,"811-06719",S000003541,1999199143
2006893,"811-06719",S000003551,1999199143
2006893,"811-06719",S000003552,1999199143
2006893,"811-06719",S000003545,1999199143
2006893,"811-06719",S000003543,276877166
2006893,"811-06719",S000003555,1223787262
2006893,"811-06719",S000003536,186693661
2006893,"811-06719",S000012930,0
2006893,"811-06719",S000049657,13194295
2006893,"811-06719",S000049656,0
2006893,"811-06719",S000047433,0
2006893,"811-06719",S000049655,0
2006893,"811-06719",S000033167,0
2006893,"811-06719",S000003557,0
2006893,"811-23066",S000068966,19473642
2006893,"811-22895",S000090923,1563875411
2006195,"814-01154",,22160003573
2011521,"811-07572",S000006997,282245184
2011521,"811-10183",,2952546548
2011521,"811-10263",S000001154,329073237
2011521,"811-22127",S000019839,3005024816
2011521,"811-23235",,642079255
2011521,"811-07953",S000044692,237711457
2011521,"811-09491",S000025364,575588344
2011521,"811-07912",,1029390352
2011521,"811-06318",S000008436,1309007628
2011521,"811-08090",,1404419507
2010418,"811-21719",S000044040,1462154806
2010418,"811-21719",S000050277,729477528
2010418,"811-22969",,2477869667
2011742,"814-03651",S000003123,0
2011742,"814-10401",S000072137,73303148
2011742,"814-10401",S000080973,468310688
2011742,"811-23312",S000086370,0
2011742,"811-23312",S000086368,0
2011742,"811-23312",S000086369,0
2011742,"811-22698",S000080796,127345129
2010100,"811-22811",S000076295,0
2010100,"811-05349",S000009323,1139452827
2010100,"811-05349",S000009260,61819285000
2010100,"811-05349",S000009259,0
2010100,"811-05349",S000009303,9206784908
2010100,"811-05349",S000009306,7926384069
2010100,"811-05349",S000009339,10013519750
2010100,"811-05349",S000009301,3277211510
2010100,"811-05349",S000009300,12334459237
2010100,"811-05349",S000009335,7285729165
2010100,"811-05349",S000018301,7529062847
2010100,"811-05349",S000009309,1622698485
2010100,"811-05349",S000036259,2471737151
2010100,"811-05349",S000046190,8915446177
2010100,"811-05349",S000013795,0
2010100,"811-05349",S000029317,401273082
2010100,"811-05349",S000020098,2875353912
2010100,"811-05349",S000009336,741991547
2010100,"811-05349",S000054057,812979930
2010100,"811-05349",S000009319,0
2010100,"811-05349",S000020314,1207511356
2010100,"811-05349",S000009305,375336916
2008954,"811-22378",S000028163,29730166622
2008954,"811-22378",S000028164,6293659288
2008954,"811-22378",S000034129,5913449572
2008954,"811-22378",S000044832,1116924068
2008954,"811-22378",S000047461,58855909
2008954,"811-22378",S000051748,141511708
2008954,"811-22378",S000028165,427106907
2008954,"811-22378",S000066303,110221823
2008954,"811-22378",S000044833,136935325
2008954,"811-22378",S000039682,172456914
2008954,"811-22378",S000053014,375935304
2008954,"811-22378",S000055534,28405189
2008954,"811-22378",S000065632,11540506
2008954,"811-7763",S000033728,117635240
2008954,"811-21934",S000030798,356333838
2008954,"811-21934",S000030798,481591509
2008954,"811-22613",S000041930,1967692322
2008954,"811-07953",S000044692,205487451
2008954,"811-07953",S000048890,520604934
2008954,"811-08894",S000050455,2800945028
2008954,"811-08894",S000001736,1702869884
2008954,"811-08894",S000052995,339605494
2008954,"811-08894",S000048717,122310654
2008954,"811-03213",S000058808,87229263
2008954,"811-22542",S000052163,89746694
2008954,"811-22542",S000046314,3397740491
2008954,"811-22542",S000052162,173479365
2008954,"811-23207",S000056107,141202146
2008954,"811-23207",S000056108,168409926
2008954,"811-23207",S000056106,539033158
2008954,"811-07076",S000053356,69456321
2010100,"811-05349",S000029320,600355705
2010100,"811-05349",S000009241,0
2010100,"811-05349",S000009314,98940713
2010100,"811-05349",S000018300,609393162
2010100,"811-05349",S000057205,911523655
2010100,"811-05349",S000009329,259474101
2010100,"811-05349",S000009330,207506050
2010100,"811-05349",S000009328,0
2010100,"811-05349",S000014930,164614076
2010100,"811-05349",S000009325,428946947
2010100,"811-05349",S000009321,39856272
2010100,"811-05349",S000009320,42461200
2010100,"811-05349",S000050578,532901854
2010100,"811-05349",S000009326,2106199
2010100,"811-05349",S000009322,0
2010100,"811-05349",S000068536,0
2010100,"811-05349",S000009316,0
2010100,"811-05349",S000026933,731330262
2010100,"811-05349",S000009315,0
2010100,"811-05349",S000009337,470993814
2010100,"811-05349",S000015787,0
2010100,"811-05349",S000009338,0
2010100,"811-05349",S000009252,0
2010100,"811-05349",S000018303,0
2010100,"811-05349",S000051190,0
2010100,"811-05349",S000009242,0
2010100,"811-05349",S000009258,0
2010100,"811-05349",S000009261,0
2010100,"811-05349",S000009243,0
2010100,"811-05349",S000020773,0
2010100,"811-05349",S000050285,15997523
2010100,"811-05349",S000050577,0
2010100,"811-05349",S000048066,352932750
2010100,"811-05349",S000009304,0
2010100,"811-05349",S000009255,0
2010100,"811-05349",S000009342,0
2010100,"811-05349",S000067093,0
2010100,"811-05349",S000018567,0
2010100,"811-05349",S000018299,0
2010100,"811-05349",S000009331,0
2010100,"811-05349",S000014928,141599867
2010100,"811-05349",S000018298,0
2010100,"811-05349",S000009307,0
2010100,"811-05349",S000051191,44137720000
2010100,"811-05349",S000009244,0
2010100,"811-05349",S000009317,3740016
2010100,"811-05349",S000043227,0
2010100,"811-05349",S000034856,0
2010100,"811-05349",S000058984,0
2010100,"811-05349",S000040184,0
2010100,"811-05349",S000064937,0
2010100,"811-05349",S000009341,0
2010100,"811-05349",S000036119,0
2010100,"811-05349",S000015982,0
2010100,"811-05349",S000044037,0
2010100,"811-05349",S000061413,0
2010100,"811-05349",S000014929,15155209
2010100,"811-05349",S000044015,0
2010100,"811-05349",S000009318,0
2010100,"811-05349",S000822977,0
2010100,"811-05349",S000009324,0
2010100,"811-05349",S000009327,3260402482
2010100,"811-05349",S000009340,0
2010100,"811-05349",S000009242,0
2010100,"811-05349",S000076129,2112940392
2010100,"811-05349",S000071304,464320599
2010100,"811-05349",S000086404,0
2010100,"811-05349",S000086405,0
2010100,"811-01545",S000005217,0
2010100,"811-03153",S000001599,0
2010100,"811-03153",S000049244,0
2010100,"811-03213",S000066679,0
2010100,"811-03213",S000066680,0
2010100,"811-03213",S000066681,0
2010100,"811-03213",S000066682,0
2010100,"811-03364",S000061890,1936404885
2010100,"811-03364",S000023731,0
2010100,"811-03364",S000059775,0
2010100,"811-03364",S000023755,0
2010100,"811-03459",S000006736,0
2010100,"811-03459",S000022079,0
2010100,"811-03738",S000008014,0
2010100,"811-04419",S000067836,0
2010100,"811-04419",S000021746,0
2010100,"811-04419",S000026902,0
2010100,"811-04419",S000021747,0
2010100,"811-04556",S000007800,0
2010100,"811-04556",S000007806,0
2010100,"811-04556",S000007807,0
2010100,"811-04556",S000007808,0
2010100,"811-04878",S000035780,140517944
2010100,"811-05186",S000050071,2193118046
2010100,"811-05186",S000001989,0
2010100,"811-07238",S000059203,0
2010100,"811-07725",S000008056,0
2010100,"811-07953",S000064059,0
2010100,"811-07953",S000062650,0
2010100,"811-07953",S000048891,0
2010100,"811-08090",S000002813,0
2010100,"811-08361",S000009353,0
2010100,"811-08361",S000009354,0
2010100,"811-08361",S000009355,0
2010100,"811-08361",S000009356,6619168
2010100,"811-08361",S000009359,1097456635
2010100,"811-08361",S000044541,1343167241
2010100,"811-08361",S000009352,0
2010100,"811-08361",S000009357,0
2010100,"811-08361",S000009358,0
2010100,"811-08361",S000009360,0
2010100,"811-08361",S000035992,0
2010100,"811-08361",S000077434,0
2010100,"811-08361",S000077436,0
2010100,"811-08361",S000077435,0
2010100,"811-08495",S000064382,0
2010100,"811-08495",S000071835,0
2010100,"811-08894",S000001757,0
2010100,"811-08894",S000001752,0
2010100,"811-08894",S000001756,0
2010100,"811-08894",S000001753,0
2010100,"811-08894",S000001755,0
2010100,"811-08894",S000019485,0
2010100,"811-10263",S000041653,0
2010100,"811-10263",S000057426,198777719
2010100,"811-10263",S000001155,3606745941
2010100,"811-10267",S000006183,0
2010100,"811-10267",S000006182,0
2010100,"811-10267",S000006185,0
2010100,"811-10267",S000006186,0
2010100,"811-22781",S000040071,0
2010100,"811-22781",S000048067,0
2010100,"811-22781",S000049146,0
2010100,"811-22781",S000049147,0
2010100,"811-22781",S000049850,0
2010100,"811-22781",S000051363,0
2010100,"811-22781",S000055738,0
2010100,"811-22865",S000052667,0
2010100,"811-23013",S000048289,0
2010100,"811-23013",S000048292,8501308
2010100,"811-23013",S000048293,0
2010100,"811-23013",S000048294,0
2010100,"811-23013",S000048295,0
2010100,"811-23013",S000048296,0
2010100,"811-23013",S000053625,0
2010100,"811-23013",S000054796,0
2010100,"811-23013",S000057838,0
2010100,"811-23013",S000057842,0
2010100,"811-23013",S000058070,0
2010100,"811-23013",S000061377,0
2010100,"811-23013",S000062388,0
2010100,"811-23013",S000064104,0
2010100,"811-23013",S000066532,0
2010100,"811-23013",S000066533,0
2010100,"811-23013",S000066535,0
2010100,"811-23013",S000066919,0
2010100,"811-23013",S000066921,0
2010100,"811-23013",S000068597,0
2010100,"811-23013",S000074528,0
2010100,"811-23013",S000062192,0
2010100,"811-23013",S000075069,0
2010100,"811-23013",S000077725,0
2010100,"811-23013",S000077734,0
2010100,"811-23013",S000062192,0
2010100,"811-23013",S000080710,0
2010100,"811-23013",S000081978,0
2010100,"811-23013",S000081511,0
2010100,"811-23013",S000081510,0
2010100,"811-23013",S000083006,0
2010100,"811-23013",S000084202,0
2010100,"811-23013",S000085808,0
2010100,"811-23013",S000085812,0
2010100,"811-23013",S000085813,0
2010100,"811-23013",S000085812,0
2010100,"811-23013",S000088426,0
2010100,"811-23013",S000088427,0
2010100,"811-23013",S000088428,0
2010100,"811-23013",S000083005,0
2010100,"811-23013",S000071430,0
2010100,"811-23013",S000071688,0
2010100,"811-23013",S000072296,0
2010100,"811-23013",S000072294,0
2010100,"811-23325",S000061648,0
2010100,"811-23325",S000061650,0
2007944,"811-05624",S000002826,933761484
2007944,"811-05624",S000030618,476384517
2007944,"811-05624",S000047473,
2007944,"811-05624",S000051832,
2007944,"811-05624",S000076838,
2007944,"811-07607",S000004175,933761484
2007944,"811-06044",S000002387,
2007944,"811-21926",,102323711
2007944,"811-01241",S000005200,
2007944,"811-03101",S000079266,
2006382,"811-04984",S000001818,858677252
2006382,"811-04984",S000011516,73034413
2006382,"811-04984",S000000371,276520887
2006382,"811-04984",S000011515,9392792
2006382,"811-04984",S000011499,1226172473
2006382,"811-04984",,38047059
2006382,"811-04984",,98257706
2006382,"811-04984",,207006686
2006382,"811-04984",,34020996
2006382,"811-04984",,45930411
2006382,"811-04984",,113990480
2006382,"811-04984",,31120804
2006382,"811-04984",,119166959
2006382,"811-04984",,141584603
2006382,"811-04984",,197856506
