"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
1987455,280041,137084,"GREENTRAIL GLOBAL EQUITIES FUND LP",805-8730270616,"Delaware","United States","N","Y"
1987455,280041,137083,"GREENTRAIL GLOBAL EQUITIES FUND LIMITED",805-1796982774,"","Cayman Islands","N","Y"
1985319,485524,152622,"INFINITAS (DELAWARE) FEEDER FUND LP - KORIFY CAPITAL CO-INVESTMENT SERIES 1",805-9590128806,"Delaware","United States","N","Y"
1985319,485524,152623,"INFINITAS FEEDER SICAV P.L.C. - KORIFY CAPITAL CO-INVESTMENT FEEDER FUND 1",805-7313085548,"","Malta","N","Y"
1985319,420413,146917,"APEIRON (DELAWARE) FEEDER FUND LP - DLE CO-INVESTMENT SERIES 6",805-9732078019,"Delaware","United States","N","Y"
1975685,66759,147119,"PELHAM LONG/SHORT SMALL CAP LTD",805-9902088489,"","Bermuda","N","Y"
1975685,422019,147102,"PELHAM GLOBAL FINANCIALS FUND LP",805-1206511477,"","Bermuda","N","Y"
1975685,422019,147103,"PELHAM GLOBAL FINANCIALS FUND LTD",805-9154500632,"Delaware","United States","N","Y"
1975685,66759,13660,"PELHAM LONG/SHORT FUND LTD",805-4993739278,"","Bermuda","N","Y"
1975685,66759,13661,"PELHAM LONG/SHORT FUND LP",805-1585666017,"Delaware","United States","N","Y"
1975685,66759,147118,"PELHAM LONG/SHORT SMALL CAP FUND LP",805-2698120741,"Delaware","United States","N","Y"
1985319,420413,146918,"APEIRON FEEDER SICAV P.L.C. - DLE CO-INVESTMENT SERIES 6",805-4563408902,"","Malta","N","Y"
1985319,229414,146919,"APEIRON FEEDER SICAV P.L.C. - PRESIGHT CAPITAL FEEDER FUND ONE",805-9814322515,"","Malta","N","Y"
1985319,420412,146915,"APEIRON (DELAWARE) FEEDER FUND LP - APEIRON PARTNERS SERIES ONE",805-7613034706,"Delaware","United States","N","Y"
1985319,420412,146916,"APEIRON FEEDER SICAV P.L.C. - APEIRON PARTNERS FEEDER FUND ONE",805-6438870799,"","Malta","N","Y"
1985319,309548,141050,"APEIRON FEEDER SICAV P.L.C. - C-STAR ISAR CO-INVEST FEEDER FUND II",805-6360587298,"","Malta","N","Y"
1985319,266624,135359,"APEIRON (DE) FEEDER FUND LP - ELEVAT3 CAPITAL FUND ONE SERIES",805-7159747259,"Delaware","United States","N","Y"
1985319,229414,130351,"APEIRON (DELAWARE) FEEDER FUND LP - PRESIGHT CAPITAL FUND ONE SERIES",805-7159747259,"Delaware","United States","N","Y"
1985319,266624,135360,"APEIRON FEEDER SICAV P.L.C. - ELEVAT3 CAPITAL FEEDER FUND ONE",805-2266401284,"","Malta","N","Y"
1985319,266627,135363,"APEIRON FEEDER SICAV P.L.C. - RE.MIND CAPITAL FEEDER FUND ONE",805-9987672545,"","Malta","N","Y"
1985319,266627,135362,"APEIRON (DELAWARE) FEEDER FUND LP - RE.MIND CAPITAL FUND ONE SERIES",805-9108163200,"Delaware","United States","N","Y"
1985319,266630,135366,"APEIRON FEEDER SICAV P.L.C. - LIVE OPPORTUNITIES FEEDER FUND",805-7878994580,"","Malta","N","Y"
1985319,266630,135367,"APEIRON (DELAWARE) FEEDER FUND LP - LIVE OPPORTUNITIES SERIES",805-7469368450,"Delaware","United States","N","Y"
1985319,309548,141051,"APEIRON (DELAWARE) FEEDER FUND LP -  C-STAR ISAR CO-INVEST SERIES II",805-3093199418,"Delaware","United States","N","Y"
1985319,309557,141065,"INFINITAS (DELAWARE) FEEDER FUND LP - KORIFY CAPITAL FUND ONE SERIES",805-3313453604,"Delaware","United States","N","Y"
1985319,309557,141066,"INFINITAS FEEDER SICAV P.L.C. - KORIFY CAPITAL FEEDER FUND ONE",805-8623231621,"","Malta","N","Y"
1985319,309555,141062,"APEIRON (DELAWARE) FEEDER FUND LP - ELEVAT3 FINTECH OPPORTUNITIES SERIES",805-5194319755,"Delaware","United States","N","Y"
1985319,309555,141063,"APEIRON FEEDER SICAV P.L.C. - ELEVAT3 FINTECH OPPORTUNITIES FEEDER FUND",805-8774043858,"","Malta","N","Y"
1985319,309549,141052,"APEIRON (DELAWARE) FEEDER FUND LP - CO-INVESTMENT SERIES 2",805-4349349057,"Delaware","United States","N","Y"
1985319,309549,141053,"APEIRON FEEDER SICAV P.L.C. - CO-INVESTMENT FEEDER FUND 2",805-7431498250,"","Malta","N","Y"
1991746,193850,122260,"THE AFRICA LONG TERM VALUE FUND INC",805-6795735338,"","Cayman Islands","N","Y"
1983581,44680,13470,"PERLUS FEEDER LIMITED",805-2096893319,"","Cayman Islands","Y","N"
1986733,422177,147163,"MCINTYRE PARTNERSHIPS (CAYMAN) LTD.",805-3563300252,"","Cayman Islands","Y","N"
1993676,435849,150244,"ALPHAFUSION GLOBAL OPPORTUNITIES FUND ICAV",805-9725004612,"","Ireland","N","Y"
1991764,487087,153151,"FUTURE STAR FINANCIAL ASSETS MANAGEMENT INC",805-6978572084,"Colorado","United States","Y","N"
1973348,52082,10050,"HIP III GUERNSEY L.P. INC",805-9548817708,"","Guernsey","N","Y"
1973348,12382,2755,"HIP INTERNATIONAL L.P.",805-5105915710,"","United Kingdom","N","Y"
1973348,52082,10049,"HIP III INTERNATIONAL L.P.",805-9012001843,"","United Kingdom","N","Y"
1973348,12652,2773,"HIP II INTERNATIONAL L.P.",805-8408341840,"","United Kingdom","N","Y"
1973348,201813,123849,"HIP IV INTERNATIONAL SCSP",805-5509794019,"","Luxembourg","N","Y"
1973348,358795,143593,"HIP V INTERNATIONAL SCSP",805-7133252577,"","Luxembourg","N","Y"
1990426,266956,135437,"SPRINGHILL GLOBAL FEEDER FUND LIMITED",805-7641357898,"","Cayman Islands","N","Y"
1990426,266956,135438,"SPRINGHILL US FEEDER FUND LIMITED",805-1886028613,"","Cayman Islands","N","Y"
1989200,437646,150606,"OCP ASIA FUND V (US) LP",805-7937124785,"","Cayman Islands","N","Y"
1989200,252655,134078,"OCP ASIA FUND IV (US) LP",805-1641703913,"","Cayman Islands","N","Y"
1989200,252655,134079,"OCP ASIA FUND IV LP",805-9450343566,"","Cayman Islands","N","Y"
1989200,234340,131207,"OCP ASIA FUND III (US) LP",805-7490376659,"","Cayman Islands","N","Y"
1989200,234340,131208,"OCP ASIA FUND III LP",805-7670427161,"","Cayman Islands","N","Y"
1989200,234342,131211,"ORCHARD LANDMARK II (US) LP",805-5669463445,"","Cayman Islands","N","Y"
1989200,234342,131212,"ORCHARD LANDMARK II LP",805-5500463217,"","Cayman Islands","N","Y"
1989200,234341,131209,"ORCHARD LANDMARK LIMITED",805-9748090212,"","Cayman Islands","N","Y"
1989200,234341,131210,"ORCHARD LANDMARK LP",805-8667871467,"Delaware","United States","N","Y"
1989200,285031,137801,"OCP ASIA OPPORTUNITIES FUND (US) LP",805-5228486739,"","Cayman Islands","N","Y"
1989200,437646,150607,"OCP ASIA FUND V LP",805-5338552793,"","Cayman Islands","N","Y"
1994566,248711,133470,"KINGBIRD CO-INVESTMENT VENTURE FEEDER LP",805-8834504356,"Delaware","United States","Y","N"
1990120,309315,144175,"CANOONA OFFSHORE FEEDER FUND",805-7794572534,"","Cayman Islands","Y","N"
1990128,195016,122477,"AAVISHKAAR EMERGING INDIA FUND",805-5364948169,"","Mauritius","N","Y"
1989185,486287,152819,"CBPE XI FOUNDERS LP",805-7645499516,"","United Kingdom","Y","Y"
1989185,177616,117872,"CBPE CAPITAL IX FOUNDERS LP",805-1535036938,"","United Kingdom","Y","Y"
1989185,268555,135823,"CBPE CAPITAL X FOUNDERS LP",805-2066818195,"","United Kingdom","Y","Y"
1977800,67279,13760,"SIMPLEX VALUE UP TRUST",805-1670877449,"","Cayman Islands","N","Y"
1992272,211425,125741,"NAVY CAPITAL GREEN INTERNATIONAL, LTD.",805-8287544027,"","Cayman Islands","N","Y"
1992090,371957,145270,"VGI PARTNERS OFFSHORE FEEDER FUND",805-7965338934,"","Cayman Islands","N","Y"
1992492,373624,145951,"BARINGS NAPLF III RATED FEEDER, L.P.",805-7085123702,"Delaware","United States","Y","Y"
1991927,475442,151241,"PORTAL VENTURES FUND (CAYMAN) II, LP",805-2883689488,"","Cayman Islands","Y","N"
1991927,475442,151242,"PORTAL VENTURES FUND II, LP",805-8263487407,"Delaware","United States","Y","N"
1992527,42323,7656,"TVF FEEDER FUND LTD",805-4302302740,"","Mauritius","N","Y"
1992406,369067,144998,"ACG OFFSHORE FUND, L.P.",805-5902173855,"","Cayman Islands","N","Y"
1994126,232105,142328,"HYPERSPHERE FUND I LTD.",805-3994433882,"","Cayman Islands","Y","N"
1994116,311864,141509,"HYPERSPHERE PARALLEL NETWORK OFFSHORE FUND LP",805-6898101651,"","Cayman Islands","Y","N"
1994116,311864,141510,"HYPERSPHERE PARALLEL NETWORK ONSHORE FUND LP",805-5893968048,"Delaware","United States","Y","N"
1977356,283049,137446,"IN-DEPTH PARTNERS GLOBAL EQUITIES LTD",805-1827322488,"","Cayman Islands","Y","N"
1977356,283049,137447,"IN-DEPTH PARTNERS GLOBAL EQUITIES LLC",805-2546288980,"Delaware","United States","Y","N"
1993246,368635,144957,"BLKBRD SYSTEMATIC ONSHORE FUND, LP",805-1599045602,"Delaware","United States","N","Y"
1993246,368635,144958,"BLKBRD SYSTEMATIC OFFSHORE FUND, LTD",805-4101026964,"","Cayman Islands","N","Y"
1983258,285046,137808,"COVALIS CAPITAL TACTICAL OPPORTUNITIES FUND LIMITED",805-7832860752,"","Cayman Islands","N","Y"
1983258,285046,137805,"COVALIS CAPITAL TACTICAL OPPORTUNITIES FUND LP",805-7670274745,"Delaware","United States","N","Y"
1989601,336841,145646,"ALBACORE INVESTMENT OPPORTUNITIES II (CAYMAN) LP",805-2457353691,"","Cayman Islands","N","Y"
1989601,215575,132245,"ALBACORE PARTNERS II FEEDER ICAV",805-5837091158,"","Ireland","N","Y"
1989601,215575,132243,"ALBACORE PARTNERS II USD FEEDER L.P.",805-6857576860,"","Cayman Islands","N","Y"
1989601,284211,137686,"ALBACORE PARTNERS III FEEDER FUND",805-1875652963,"","Ireland","N","Y"
1989601,256895,134629,"ALBACORE LIQUID INCOME FEEDER FUND",805-7293879313,"","Ireland","N","Y"
1989601,194734,132246,"ALBACORE PARTNERS I FEEDER ICAV",805-3266271896,"","Ireland","N","Y"
1989601,336841,142967,"ALBACORE INVESTMENT OPPORTUNITIES II FEEDER FUND",805-3020619191,"","Ireland","N","Y"
1989601,328287,142868,"ALBACORE PARTNER IV FEEDER FUND",805-2996711712,"","Ireland","N","Y"
1989601,284211,145647,"ALBACORE PARTNERS III FEEDER (CAYMAN) LP",805-6261236768,"","Cayman Islands","N","Y"
1989078,48010,8805,"DPE GERMANY II A FEEDER FUND (JERSEY) LP",805-2903687893,"","Jersey","Y","Y"
1987594,170117,116572,"MEKONG ENTERPRISE FUND III-B LIMITED PARTNERSHIP",805-5701912478,"","Cayman Islands","Y","N"
1987594,170117,116573,"MEKONG ENTERPRISE FUND III LIMITED PARTNERSHIP",805-1867949494,"","Cayman Islands","Y","N"
1981031,373334,145476,"LYPTUS CAPITAL FUND, LTD.",805-6883164917,"","Cayman Islands","Y","N"
1986541,372641,145714,"LONDON FENCHURCH SLP LP",805-8795014280,"","Luxembourg","N","Y"
1986541,38079,119819,"INFRACAPITAL PARTNERS EMPLOYEE FEEDER LP",805-1537368845,"","United Kingdom","N","Y"
1986541,38079,119820,"INFRACAPITAL SLP LIMITED",805-5615945311,"","United Kingdom","N","Y"
1986948,172296,119920,"INFRACAPITAL SLP II LP",805-2001328735,"","United Kingdom","N","Y"
1986948,196685,122780,"INFRACAPITAL GREENFIELD PARTNERS I SLP LP",805-2037289370,"","United Kingdom","N","Y"
1986948,196685,122782,"INFRACAPITAL GREENFIELD DF LP",805-9447157741,"","United Kingdom","N","Y"
1986948,196685,122779,"INFRACAPITAL GREENFIELD PARTNERS I EMPLOYEE FEEDER LP",805-7468939314,"","United Kingdom","N","Y"
1986948,196685,122781,"INFRACAPITAL GREENFIELD PARTNERS I SLP2 LP",805-4142183001,"","United Kingdom","N","Y"
1986948,172296,119919,"INFRACAPITAL DF II LP",805-2834364171,"","United Kingdom","N","Y"
1986948,215981,126366,"LONDON STONE INVESTMENTS F3 SP LP",805-4707670731,"","Luxembourg","N","Y"
1987601,245907,132960,"PINPOINT MULTI-STRATEGY OFFSHORE FEEDER FUND",805-5187901310,"","Cayman Islands","Y","Y"
1987601,245907,132961,"PINPOINT MULTI-STRATEGY U.S. FEEDER FUND",805-3610449350,"","Cayman Islands","Y","Y"
1964643,425998,148034,"GALILEO FUND I, LP",805-1152246677,"Delaware","United States","Y","N"
1964643,425998,148033,"GALILEO FUND I OFFSHORE, LP",805-8428029966,"","Cayman Islands","Y","N"
1964643,425994,148029,"ANAGRAM ASSETS, LP",805-9326111740,"","Cayman Islands","N","Y"
1964643,425994,148030,"RAGAMAN ASSETS, LP",805-8887135479,"Delaware","United States","N","Y"
1994248,373394,145481,"HYPERSPHERE ATLAS OFFSHORE FUND LTD",805-6863862639,"","Cayman Islands","N","Y"
1994248,373394,145483,"HYPERSPHERE ATLAS ONSHORE FUND LP",805-4766741010,"Delaware","United States","N","Y"
1979333,484941,152492,"AVANTE PCS FEEDER, LP",805-5374553474,"Delaware","United States","N","Y"
1963950,477720,151520,"MEKONG ENTERPRISE FUND IV LIMITED PARTNERSHIP",805-8197824992,"","Cayman Islands","Y","N"
1988158,426036,148040,"ALBAR CAPITAL FUND LIMITED",805-5464789403,"","Cayman Islands","N","Y"
1969540,477109,151423,"PERSISTENT EDGE GLOBAL MULTI-STRATEGY ONSHORE FUND LTD.",805-9818532373,"","Cayman Islands","N","Y"
1969540,477109,151424,"PERSISTENT EDGE GLOBAL MULTI-STRATEGY OFFSHORE FUND LTD.",805-2630523406,"","Cayman Islands","N","Y"
1969540,73482,36367,"PERSISTENT EDGE ASIA PARTNERS, LP",805-5288157807,"Delaware","United States","N","Y"
1969540,73482,36368,"PERSISTENT EDGE ASIA PARTNERS, LTD.",805-7614635170,"","Cayman Islands","N","Y"
1976062,231114,130705,"GLENERNIE LONG/SHORT FUND LP",805-4759871991,"Delaware","United States","N","Y"
1976062,231114,130706,"GLENERNIE LONG/SHORT FUND LTD",805-6755292547,"","Cayman Islands","N","Y"
1986595,269996,141273,"SOVEREIGN CAPITAL V FEEDER LIMITED PARTNERSHIP",805-4124480775,"","United Kingdom","Y","N"
1994083,231690,130797,"BUTLER HALL CAPITAL LP",805-3845005332,"Delaware","United States","N","Y"
1992561,487202,153195,"ZAKARA BIOTECHNOLOGY FUND LTD.",805-2886837969,"","Cayman Islands","Y","N"
1992561,487202,153194,"ZAKARA BIOTECHNOLOGY FUND, LP",805-4675853343,"Delaware","United States","Y","N"
1933444,437111,150352,"WESTBECK ENERGY OPPORTUNITY FUND",805-3401444569,"","Cayman Islands","N","Y"
1933444,437111,150353,"WESTBECK ENERGY OPPORTUNITY FUND (US) LP",805-2296367783,"Delaware","United States","N","Y"
1933444,437112,150355,"WESTBECK MACRO FUND",805-3912997732,"","Cayman Islands","N","Y"
1989860,269996,141273,"SOVEREIGN CAPITAL V FEEDER LIMITED PARTNERSHIP",805-4124480775,"","United Kingdom","Y","N"
1990121,319909,142682,"GLOBAL ARBITRAGE FUND SP (A SEGREGATED PORTFOLIO OF ARAVALI CAYMAN SPC)",805-3303829256,"","Cayman Islands","N","Y"
1981471,254176,134541,"ASPOON CAPITAL INTERNATIONAL FUND LIMITED",805-3016920867,"","Cayman Islands","N","Y"
1981471,254176,134540,"ASPOON CAPITAL US FUND LIMITED",805-8642491126,"","Cayman Islands","N","Y"
1985554,46886,8492,"HENGISTBURY FUND LP",805-6191891158,"Delaware","United States","N","Y"
1985554,46886,8491,"HENGISTBURY FUND LIMITED",805-7562658847,"","Cayman Islands","N","Y"
1985350,268847,135893,"VIEWFORTH EUROPEAN EQUITY FUND LIMITED",805-5453666684,"","Cayman Islands","N","Y"
1988070,202449,123638,"MCP PRIVATE CAPITAL (FEEDER) FUND III SCSP",805-2683058690,"","Luxembourg","Y","Y"
1988070,68840,14078,"MCP PRIVATE CAPITAL (FEEDER) FUND I SCS",805-3202134504,"","Luxembourg","Y","Y"
1988070,68847,14082,"MCP PRIVATE CAPITAL (FEEDER) FUND II SCSP",805-1376275132,"","Luxembourg","Y","Y"
1988070,233377,131060,"MCP PRIVATE CAPITAL (FEEDER) FUND IV SCSP",805-8586874516,"","Luxembourg","Y","Y"
1988070,375126,145700,"MCP PRIVATE CAPITAL (FEEDER) FUND V SCSP",805-4553444156,"","Luxembourg","Y","Y"
1955867,426036,148040,"ALBAR CAPITAL FUND LIMITED",805-5464789403,"","Cayman Islands","N","Y"
1991734,210955,125581,"KEYROCK CAPITAL ONSHORE FUND",805-9343643148,"","Cayman Islands","N","Y"
1991734,210955,125580,"KEYROCK CAPITAL OFFSHORE FUND",805-4133479604,"","Cayman Islands","N","Y"
1991821,227990,153175,"APTIOR CAPITAL OFFSHORE FUND LTD",805-6636897471,"","Cayman Islands","N","Y"
1991821,227990,153180,"APTIOR CAPITAL ONSHORE FUND LP",805-3247374438,"Delaware","United States","N","Y"
1982168,279200,136992,"SNOWCRASH OFFSHORE FEEDER LP",805-2831457032,"","British Virgin Islands","Y","N"
1982168,279200,136993,"SNOWCRASH VENTURE ONE LP",805-5223343472,"Delaware","United States","Y","N"
1982919,245566,142955,"MARATHON RAEIF OFFSHORE, LTD",805-8423862326,"","Cayman Islands","Y","N"
1978969,484803,152479,"CHRYSCAPITAL X HOLDINGS, LLC",805-6789225990,"","Mauritius","N","Y"
1993191,311455,141421,"ACO (FEEDER) SCSP",805-6148330574,"","Luxembourg","N","Y"
1993191,311156,141398,"APAX DIGITAL II CO-INVESTMENT L.P.",805-3886152877,"","Guernsey","N","Y"
1993191,311156,141399,"ADF2(FEEDER) L.P.",805-8018904321,"","Guernsey","N","Y"
1993191,246643,133049,"A10 EUR (FEEDER) L.P. INC.",805-3025134957,"","Guernsey","N","Y"
1993191,246643,133050,"APAX X EUR 1 L.P.",805-7512043011,"","Guernsey","N","Y"
1993191,246644,133051,"A10 USD (FEEDER) L.P. INC.",805-7479722624,"","Guernsey","N","Y"
1993191,206270,124311,"APAX DIGITAL CO-INVESTMENT L.P.",805-6880320601,"","Guernsey","N","Y"
1993191,206270,124303,"ADF (FEEDER) L.P.",805-3182145830,"","Guernsey","N","Y"
1993191,24539,7540,"APAX EUROPE VII CO-INVESTMENT LP",805-8929749172,"","Other","N","Y"
1993191,24533,4528,"APAX EUROPE VII-A (ERISA FEEDER) L.P",805-6977951653,"","United Kingdom","N","Y"
1993191,24533,4529,"APAX EUROPE VII-A (FEEDER) L.P.",805-7250907079,"","United Kingdom","N","Y"
1993191,34048,6518,"A8-A (FEEDER) L.P.",805-7178897109,"","Guernsey","N","Y"
1993191,24539,13098,"APAX EUROPE VII FOUNDER LP",805-1175975098,"","Other","N","Y"
1993191,24533,13099,"APAX EUROPE VII FOUNDER LP",805-1175975098,"","Other","N","Y"
1993191,24537,13100,"APAX EUROPE VII FOUNDER LP",805-1175975098,"","Other","N","Y"
1993191,158920,107500,"AIOF - I FEEDER L.P.",805-8687829123,"","Guernsey","N","Y"
1993191,55001,10854,"A8-B (FEEDER) L.P.",805-6650694471,"","Guernsey","N","Y"
1993191,191671,121132,"A9 USD (FEEDER) L.P. INC.",805-6942349674,"","Guernsey","N","Y"
1993191,365136,144378,"A11 USD (FEEDER) L.P.",805-9202282585,"","Guernsey","N","Y"
1993191,365112,144374,"AIOF2 ( FEEDER) L.P.",805-5378003054,"","Guernsey","N","Y"
1993191,191671,121133,"APAX IX USD CO-INVESTMENT LP",805-3866680498,"","Guernsey","N","Y"
1993191,191670,121130,"A9 EUR (FEEDER) L.P. INC.",805-3230179868,"","Guernsey","N","Y"
1993191,191670,121131,"APAX IX EUR CO-INVESTMENT LP",805-2160590805,"","Guernsey","N","Y"
1993191,311465,141425,"AGI (FEEDER) L.P.",805-9690235075,"","Guernsey","N","Y"
1993191,421798,147068,"A11 EUR (FEEDER) L.P.",805-3718517806,"","Guernsey","N","Y"
1979521,484958,152624,"SILQ CAPITAL EQUITY LONG SHORT OFFSHORE FUND",805-1953309456,"","Cayman Islands","Y","N"
1979521,484958,152625,"SILQ CAPITAL JAPAN EQUITY LONG SHORT UNIT TRUST",805-5475706319,"","Cayman Islands","Y","N"
1992703,482014,152078,"DBA ASSET MANAGEMENT VENTURE OFFSHORE FUND II, LP",805-7153599260,"","Cayman Islands","Y","N"
1992703,366215,144536,"DBA CRYPTO FUND I, LP",805-9417732158,"Delaware","United States","Y","N"
1992703,366215,144537,"DBA CRYPTO OFFSHORE FUND I, LP",805-1005402920,"","Cayman Islands","Y","N"
1992703,482014,152070,"DBA ASSET MANAGEMENT VENTURE FUND II, LP",805-7997793780,"Delaware","United States","Y","N"
1988933,363808,144154,"ISLANDER CAPITAL FUND, L.P.",805-3512012539,"Delaware","United States","N","Y"
1988933,363808,144155,"ISLANDER CAPITAL FUND (OFFSHORE), L.P.",805-4346241092,"","Cayman Islands","N","Y"
1982793,252677,134084,"COVALIS CAPITAL ENERGY TRANSITION FUND SP",805-9613784505,"","Cayman Islands","N","Y"
1982793,167320,120424,"COVALIS CAPITAL FUND LTD",805-4821928056,"","Cayman Islands","N","Y"
1982793,187514,121080,"COVALIS CAPITAL ENHANCED FUND LP",805-8471798207,"Delaware","United States","N","Y"
1982793,187514,120413,"COVALIS CAPITAL ENHANCED FUND LTD",805-5635445621,"","Cayman Islands","N","Y"
1982793,167320,120423,"COVALIS CAPITAL FUND LP",805-2150151221,"Delaware","United States","N","Y"
1980399,484868,152481,"JETHA GLOBAL ON-SHORE FEEDER FUND",805-2254369147,"","Cayman Islands","Y","Y"
1980399,484868,152480,"JETHA GLOBAL OFF-SHORE FEEDER FUND",805-5472633306,"","Cayman Islands","Y","Y"
1993007,246325,133001,"PARAGON PARTNERS 2",805-3565651051,"","Mauritius","Y","N"
1993007,178934,118131,"PARAGON PARTNERS LTD",805-3565651051,"","Mauritius","Y","N"
1990309,285625,137874,"AXEBROOK CREDIT ALPHA FUND LIMITED",805-3961845327,"","Cayman Islands","N","Y"
1990309,285625,137875,"AXEBROOK CREDIT ALPHA FUND, L.P.",805-4887413235,"Delaware","United States","N","Y"
1987606,288406,138171,"TEPHRA DIGITAL FUND LTD.",805-2305044280,"","Cayman Islands","N","Y"
1987606,288406,138170,"TEPHRA DIGITAL ASSETS FUND LP",805-8596508558,"Delaware","United States","N","Y"
1992098,215327,126263,"DL PARTNERS OPPORTUNITIES FUND LTD",805-9675988244,"","Cayman Islands","N","Y"
1992098,215327,126262,"DL PARTNERS OPPORTUNITIES FUND LP",805-6995939471,"Delaware","United States","N","Y"
1987466,486157,152785,"ELICA ONE",805-3311917213,"Idaho","United States","Y","N"
1987679,177958,117948,"METHODOLOGY FUND LTD",805-8549881057,"","Cayman Islands","N","Y"
1988305,360281,143769,"RW3 VENTURES I LP",805-9976839478,"Delaware","United States","N","Y"
1988332,77650,62368,"BROCKTON CAPITAL FUND III (USA) LP",805-5559344481,"","United Kingdom","Y","Y"
1959386,32408,5932,"ECP II (CAYMAN) LTD. A",805-2426319678,"","Cayman Islands","N","Y"
1959386,32408,5933,"ECP II (CAYMAN) LTD. B",805-5933677367,"","Cayman Islands","N","Y"
1959385,310092,141158,"EVERSTONE CAPITAL PARTNERS IV-1,LP",805-1370346229,"","Singapore","N","Y"
1959385,310092,141159,"EVERSTONE CAPITAL PARTNERS IV-2,LP",805-4563301694,"","Singapore","N","Y"
1959385,157776,106466,"EVERSTONE CAPITAL PARTNERS III LP",805-5624353366,"","Mauritius","N","Y"
1979977,364137,144235,"KYMA CAPITAL OPPORTUNITIES FUND LIMITED",805-1097246347,"","Cayman Islands","N","Y"
1985788,42919,7755,"NV PARTNERS IV SLP LP",805-3708852570,"Delaware","United States","Y","N"
1985788,42950,7758,"NV PARTNERS IV SLP LP",805-3708852570,"Delaware","United States","Y","N"
1980997,250009,143079,"ENORA GLOBAL FUND (US), LP",805-9340367622,"Delaware","United States","N","Y"
1985698,438587,150608,"AQUATINE VI (DELAWARE) LLC",805-1332969932,"Delaware","United States","N","Y"
1985698,378417,145948,"AQUATINE V (DELAWARE) LLC",805-2099929202,"Delaware","United States","N","Y"
1985690,378364,145944,"AQUATINE V (DELAWARE) LLC",805-2099929202,"Delaware","United States","N","Y"
1985690,438592,150609,"AQUATINE VI (DELAWARE) LLC",805-1332969932,"Delaware","United States","N","Y"
1987141,191498,121084,"PONTIFAX GLOBAL FOOD AND AGRICULTURE TECHNOLOGY FUND (FEEDER) L.P.",805-1129904145,"","Cayman Islands","Y","N"
