"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1930529,215269,"CARLYLE AUSTRALIA INVESTMENT ADVISORS LIMITED","",
1930529,33412,"CARLYLE BRASIL CONSULTORIA INVESTMENTOS LTDA.","",
1930529,52655,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,328732,"CARLYLE BERATUNGS GMBH","",
1930529,328732,"CEP ADVISORS S.R.L.","",
1930529,328732,"THE CARLYLE GROUP ESPANA, SL","",
1930529,328732,"CECP ADVISORS LLP","",
1930529,328732,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,328842,"CARLYLE BERATUNGS GMBH","",
1930529,328842,"CEP ADVISORS S.R.L.","",
1930529,51979,"CARLYLE MENA INVESTMENT ADVISORS LIMITED","",
1930529,186475,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,32280,"CARLYLE KOREA LIMITED","",
1930529,215270,"CECP ADVISORS LLP","",
1930529,32280,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,61174,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,202176,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,68838,"CARLYLE MAURITIUS INVESTMENT ADVISORS, LTD","",
1930529,30859,"THE CARLYLE GROUP ESPANA, SL","",
1930529,186475,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,30967,"CECP ADVISORS, LLP","",
1930529,215268,"CARLYLE INDIA ADVISORS PRIVATE LIMITED","",
1930529,215268,"CARLYLE MAURITIUS INVESTMENT ADVISORS, LTD","",
1930529,215269,"PT CARLYLE INDONESIA ADVISORS","",
1930529,215269,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,327968,"CARLYLE INDIA ADVISORS PRIVATE LIMITED","",
1930529,31062,"CECP ADVISORS LLP","",
1930529,202176,"CARLYLE INDIA ADVISORS PRIVATE LIMITED","",
1930529,284173,"CARLYLE MAURITIUS INVESTMENT ADVISORS, LTD","",
1930529,31062,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,172892,"CARLYLE CLO MANAGEMENT L.L.C.","",291017
1930529,186147,"CARLYLE CLO MANAGEMENT L.L.C.","",291017
1930529,186148,"CARLYLE CLO MANAGEMENT L.L.C.","",291017
1930529,68838,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,68838,"PT CARLYLE INDONESIA ADVISORS","",
1930529,186475,"CARLYLE INVESTMENT CONSULTING (SHANGHAI) CO. LTD","",
1930529,202191,"PT CARLYLE INDONESIA ADVISORS","",
1930529,202160,"ATLASINVEST","802-78488",168724
1930529,202167,"CECP ADVISORS LLP","",
1930529,30185,"CARLYLE REAL ESTATE ADVISORS FRANCE S.A.R.L.","",
1930529,33569,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,327968,"CARLYLE INVESTMENT CONSULTING (SHANGHAI) CO. LTD.","",
1930529,327968,"CARLYLE AUSTRALIA INVESTMENT ADVISORS LIMITED","",
1930529,372517,"CECP ADVISORS LLP","",
1930529,328860,"CARLYLE BERATUNGS GMBH","",
1930529,328860,"CEP ADVISORS S.R.L.","",
1930529,372517,"THE CARLYLE GROUP ESPANA, SL","",
1930529,372517,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,372696,"CARLYLE JAPAN, L.L.C.","",
1930529,327968,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,327968,"PT CARLYLE INDONESIA ADVISORS","",
1930529,327968,"CARLYLE MAURITIUS INVESTMENT ADVISORS, LTD.","",
1930529,327968,"CARLYLE KOREA LTD.","",
1930529,284519,"CARLYLE REAL ESTATE ADVISORS LLP","",
1930529,284519,"CREA GERMANY GMBH","",
1930529,237437,"CARLYLE REAL ESTATE ADVISORS LLP","",
1930529,237437,"CREA GERMANY GMBH","",
1930529,215377,"CARLYLE REAL ESTATE ADVISORS FRANCE S.A.R.L.","",
1930529,327967,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,327967,"CARLYLE AUSTRALIA INVESTMENT ADVISORS LIMITED","",
1930529,327967,"CARLYLE INDIA ADVISORS PRIVATE LIMITED","",
1930529,327967,"CARLYLE INVESTMENT CONSULTING (SHANGHAI) CO. LTD","",
1930529,327967,"CARLYLE KOREA LIMITED","",
1930529,328787,"CARLYLE BERATUNGS GMBH","",
1930529,328787,"CEP ADVISORS S.R.L.","",
1930529,328787,"THE CARLYLE GROUP ESPANA, SL","",
1930529,328787,"CECP ADVISORS LLP","",
1930529,328787,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,328829,"CARLYLE BERATUNGS GMBH","",
1930529,328829,"CEP ADVISORS S.R.L.","",
1930529,328829,"THE CARLYLE GROUP ESPANA, SL","",
1930529,328829,"CECP ADVISORS LLP","",
1930529,328829,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,328860,"THE CARLYLE GROUP ESPANA, SL","",
1930529,328860,"CECP ADVISORS LLP","",
1928517,285025,"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC","801-119948",307865
1928517,285024,"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC","801-119948",307865
1928517,358380,"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC","801-119948",307865
1929209,177439,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,168534,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,168536,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,168537,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,178587,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,184954,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,184952,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,184953,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,237515,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,192895,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,178588,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,177440,"LGIM INTERNATIONAL LTD","801-76368",160966
1929209,170469,"LGIM INTERNATIONAL LTD","801-76368",160966
1933609,254933,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,237209,"T. ROWE PRICE SINGAPORE PRIVATE LTD","801-72034",155831
1933609,247134,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,327672,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,327673,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,327665,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,327670,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,186708,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,289368,"T. ROWE PRICE SINGAPORE PRIVATE LTD","801-72034",155831
1933609,363760,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,378814,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,423092,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,309498,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,420525,"T. ROWE PRICE SINGAPORE PRIVATE LTD","801-72034",155831
1933609,254632,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,200795,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,327668,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,237233,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,247134,"T. ROWE PRICE JAPAN, INC.","801-112671",290585
1933609,250946,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,211354,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,211362,"T.ROWE PRICE INVESTMENT MANAGEMENT, INC.","801-121434",314590
1933609,211363,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,309499,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,289358,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,289368,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,289147,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,200795,"T. ROWE PRICE AUSTRALIA LIMITED","801-112672",290594
1933609,200795,"T. ROWE PRICE JAPAN, INC.","801-112671",290585
1933609,289096,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,420525,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,309498,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,186698,"T. ROWE PRICE JAPAN, INC.","801-112671",290585
1933609,186698,"T. ROWE PRICE SINGAPORE PRIVATE LTD","801-72034",155831
1933609,48514,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,48493,"T. ROWE PRICE JAPAN, INC.","801-112671",290585
1933609,48492,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,289368,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,378805,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,200795,"T. ROWE PRICE SINGAPORE PRIVATE LTD","801-72034",155831
1933609,186698,"T. ROWE PRICE AUSTRALIA LIMITED","801-112672",290594
1933609,289055,"T. ROWE PRICE JAPAN, INC.","801-112671",290585
1933609,237194,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,327666,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,254999,"T.ROWE PRICE INVESTMENT MANAGEMENT, INC.","801-121434",314590
1933609,48803,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,254650,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,59539,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,68691,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,68671,"T. ROWE PRICE SINGAPORE PRIVATE LTD","801-72034",155831
1933609,68670,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,175308,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,175315,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,186698,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,363761,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,237231,"T.ROWE PRICE HONG KONG LIMITED","801-72035",155827
1933609,254635,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,254644,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,254939,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1933609,254935,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1932310,277409,"LMR PARTNERS AG","802-122389",316468
1932310,251661,"LMR PARTNERS AG","802-122389",316468
1932310,211333,"LMR PARTNERS AG","802-122389",316468
1932310,251661,"LMR PARTNERS LIMITED","802-107179",282637
1932310,211333,"LMR PARTNERS LIMITED","802-107179",282637
1930529,328860,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,215377,"CARLYLE REAL ESTATE ADVISORS LLP","",
1930529,215377,"CREA GERMANY GMBH","",
1930529,202593,"CARLYLE REAL ESTATE ADVISORS LLP","",
1930529,202593,"CREA GERMANY GMBH","",
1930529,330576,"CARLYLE CLO MANAGEMENT EUROPE, LLC","",
1930529,327967,"PT CARLYLE INDONESIA ADVISORS","",
1930529,327967,"CARLYLE MAURITIUS INVESTMENT ADVISORS, LTD","",
1930529,186432,"CARLYLE REAL ESTATE ADVISORS FRANCE S.A.R.L.","",
1930529,327967,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,186406,"CARLYLE REAL ESTATE ADVISORS FRANCE S.A.R.L.","",
1930529,186406,"CARLYLE REAL ESTATE ADVISORS LLP","",
1930529,186432,"CREA GERMANY GMBH","",
1930529,172965,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,52655,"CARLYLE KOREA LIMITED","",
1930529,72469,"CARLYLE NIGERIA INVESTMENT ADVISORS LIMITED","",
1930529,52462,"CREA GERMANY GMBH","",
1930529,202191,"CARLYLE INVESTMENT CONSULTING (SHANGHAI) CO. LTD","",
1930529,202191,"CARLYLE KOREA LIMITED","",
1930529,50908,"CARLYLE NIGERIA INVESTMENT ADVISORS LIMITED","",
1930529,284314,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,284314,"CEP ADVISORS S.R.L.","",
1930529,284314,"THE CARLYLE GROUP ESPANA, SL","",
1930529,284314,"CARLYLE BERATUNGS GMBH","",
1930529,284314,"CECP ADVISORS, LLP","",
1930529,284480,"ATLASINVEST","802-78488",168724
1930529,284194,"CARLYLE JAPAN, L.L.C.","",
1930529,284218,"CARLYLE JAPAN, L.L.C.","",
1930529,284173,"CARLYLE INDIA ADVISORS PRIVATE LIMITED","",
1930529,319725,"CECP INVESTMENT ADVISORS FRANCE S.A.R.L.","",
1930529,319725,"CEP ADVISORS S.R.L.","",
1930529,319725,"THE CARLYLE GROUP ESPANA, SL","",
1930529,319725,"CECP ADVISORS LLP","",
1930529,319725,"CARLYLE BERATUNGS GMBH","",
1930529,327828,"PT CARLYLE INDONESIA ADVISORS","",
1930529,327828,"CARLYLE MAURITIUS INVESTMENT ADVISORS, LTD","",
1930529,327828,"CARLYLE SINGAPORE INVESTMENT ADVISORS PTE LTD","",
1930529,327828,"CARLYLE ASIA INVESTMENT ADVISORS LIMITED","",
1930529,327828,"CARLYLE AUSTRALIA INVESTMENT ADVISORS LIMITED","",
1930529,327828,"CARLYLE INDIA ADVISORS PRIVATE LIMITED","",
1930529,327828,"CARLYLE INVESTMENT CONSULTING (SHANGHAI) CO. LTD","",
1930529,327828,"CARLYLE KOREA LIMITED","",
1930529,284525,"CARLYLE REAL ESTATE ADVISORS FRANCE S.A.R.L.","",
1930529,327968,"CARLYLE MAURITIUS CIS INVESTMENT MANAGEMENT LIMITED","",291019
1930529,215269,"CARLYLE INVESTMENT CONSULTING (SHANGHAI) CO. LTD","",
1930529,215269,"CARLYLE KOREA LIMITED","",
1930529,68835,"CECP ADVISORS LLP","",
1930529,202139,"CECP ADVISORS LLP","",
1930910,436599,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,310158,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,364146,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,24740,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,24398,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,188343,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,23917,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,24727,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,24130,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,22889,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,424222,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,424221,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,23690,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,23966,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,27717,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,424223,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,56811,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,365953,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,397123,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,364149,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,317434,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,227422,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,56812,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,196262,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,23891,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,196259,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,423992,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,24025,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,196248,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,70186,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,188385,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,167501,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,59179,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,196250,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,70189,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,196261,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,59175,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,24861,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,267903,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,276724,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,276723,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,282182,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,312017,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,267907,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,282179,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,59177,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,279473,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,214676,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,217768,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,59180,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,22778,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,69806,"MAGNETAR FINANCIAL (UK) LLP","",
1930910,431989,"MAGNETAR FINANCIAL (UK) LLP","",
1930506,265134,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,203570,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,204904,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,204906,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,204902,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,204905,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,242840,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,293446,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,293452,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,293456,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,293458,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,293269,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,187454,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,242780,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,398493,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,187434,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,203597,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,187439,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,398496,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,203559,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,265449,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,265464,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,222055,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1930506,398500,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1920083,66302,"BLACK ARK CAPITAL LTD.","",
1932310,211333,"LMR PARTNERS LLP","802-75041",159639
1932310,251661,"LMR PARTNERS LLP","802-75041",159639
1932310,277409,"LMR PARTNERS LLP","802-75041",159639
1932310,277409,"LMR PARTNERS LIMITED","802-107179",282637
1932310,211333,"LMR PARTNERS (DIFC) LIMITED","802-127135",324092
1932310,251661,"LMR PARTNERS (DIFC) LIMITED","802-127135",324092
1932310,277409,"LMR PARTNERS (DIFC) LIMITED","802-127135",324092
1930506,265266,"T. ROWE PRICE ASSOCIATES, INC.","801-856",105496
1932983,4129,"RESILIENCE CAPITAL PARTNERS III, LLC","",
1932983,4122,"RESILIENCE CAPITAL PARTNERS II","",157003
1932983,4123,"RESILIENCE CAPITAL PARTNERS II ANNEX","",157015
1932983,4125,"RESILIENCE CAPITAL PARTNERS II ANNEX","",157015
1932983,4127,"RESILIENCE CAPITAL PARTNERS II ANNEX","",157015
1932983,4130,"RESILIENCE CAPITAL PARTNERS III, LLC","",
1932983,70357,"RESILIENCE CAPITAL PARTNERS IV, LP","",
1932983,70362,"RESILIENCE CAPITAL PARTNERS IV, LP","",
1932985,368403,"ENDOWMENT WEALTH MANAGEMENT, INC.","801-112413",108652
1932985,309527,"ENDOWMENT WEALTH MANAGEMENT, INC.","801-112413",108652
1932985,281713,"ENDOWMENT WEALTH MANAGEMENT, INC.","801-112413",108652
1932985,253549,"ENDOWMENT WEALTH MANAGEMENT, INC.","801-112413",108652
1932985,315124,"ENDOWMENT WEALTH MANAGEMENT, INC.","801-112413",108652
1932985,423659,"ENDOWMENT WEALTH MANAGEMENT, INC.","801-112413",108652
1933107,432948,"AARON WEALTH ADVISORS","801-113938",298079
1933107,280106,"DESTINY WEALTH PARTNERS, LLC","801-79789",171346
1933107,371522,"PARK SHORE PARTNERS LLC","801-68594",145265
1933107,371525,"VEST FINANCIAL LLC","801-77463",165976
1933107,371864,"CHICAGO PARTNERS INVESTMENT GROUP LLC","801-69500",147662
1933107,371528,"VEST FINANCIAL LLC","801-77463",165976
1924828,316953,"31 GROUP (O.V) LTD","",
1924828,316954,"FIRST BEIJING INVESTMENT LIMITED","",
1924828,316951,"31 GROUP (O.V) LTD","",
1924828,316959,"2020HL LLC","",
1924828,316955,"FIRST BEIJING","802-77740",164293
1924828,316955,"FIRST BEIJING INVESTMENT (CAYMAN LIMITED)","",
1920083,66302,"COVE CAPITAL MANAGEMENT INC.","801-108198",284649
1920083,66302,"SONA ASSET MANAGEMENT (US) LLC","801-112410",291738
1920083,66302,"SONA ASSET MANAGEMENT (UK) LLP","802-117783",300668
1920083,66302,"VOLTERRA TECHNOLOGIES LP","801-117896",306817
1920083,66302,"OC INVESTMENT MANAGEMENT LP","801-121732",314948
1920083,66302,"CANNAE PORTFOLIO ADVISORS, LLC","801-119937",310606
1920083,66302,"QUANTESSENCE CAPITAL","801-129633",330051
1927509,376748,"SC US/E SEED FUND V MANAGEMENT, L.P.","",
1927509,376755,"SC US/E SEED FUND V MANAGEMENT, L.P.","",
1927509,256664,"SC U.S. VENTURE XVII MANAGEMENT, L.P.","",
1927509,50949,"SC U.S. VENTURE XIV MANAGEMENT, L.P.","",
1927509,220561,"SC U.S. SCOUT SEED FUND III MANAGEMENT, L.P.","",
1927509,256727,"SCGGF III - U.S./INDIA MANAGEMENT, L.P.","",
1927509,27262,"SCGF III MANAGEMENT, LLC","",
1927509,27272,"SCGF III MANAGEMENT, LLC","",
1927509,27330,"SCGGF MANAGEMENT, L.P.","",
1927509,220530,"SC U.S. SCOUT SEED FUND III MANAGEMENT, L.P.","",
1927509,256721,"SCGGF III - U.S./INDIA MANAGEMENT, L.P.","",
