"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
2001122,"PRINCIPAL FINANCIAL GROUP, INC.","PRINCIPAL FINANCIAL GROUP, INC.","WILMINGTON","DE","USA","N","","CUMYEZJOAF02RYZ1JJ85",15628675946
1994249,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","DENVER","CO","USA","N","8-80129938","",156240746
2001481,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",109262053
2001536,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","NEW YORK","NY","USA","N","8-26740","",112000000
2001555,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",170879455
2001555,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",104203933
2001549,"CHARLES SCHWAB & CO.","CHARLES SCHWAB","SAN FRANCISCO","CA","USA","N","","8 - 16514",161380433
2001572,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","SAN DIEGO","CA","USA","N","8-17668","",145840421
2001599,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB","WESTLAKE","TX","USA","N","","",115162808
2001616,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1422569627
2003483,"JP MORGAN CHASE","JP MORGAN PRIVATE BANK","NEW YORK","NY","USA","N","","8I5DZWZKVSZI1NUHU748",238504001
2004039,"BANK JULIUS BAER & CO. AG","BANK JULIUS BAER & CO. AG","ZURICH","","CHE","N","","PNWU8O0BLT17BBV61Y18",427556809
2004039,"BANQUE PICTET ET CIE. S.A.","BANQUE PICTET ET CIE. S.A.","ZÜRICH","","CHE","N","","4LCYDN74UCFU5VPM4774",303098560
2004039,"RAHN+BODMER CO.","RAHN + BODMER CO.","ZURICH","","CHE","N","","391200J4ZMC2CK0M1E29",405941669
2004039,"NORTHERN TRUST BANK","NORTHERN TRUST","ST. PETER PORT GUERNSEY","","GGY","N","","549300CACBCAF4N7SH07",185069447
2003483,"PRINCIPAL SECURITIES, INC.","PRINCIPAL SECURITIES, INC.","DES MOINES","IA","USA","N","8-13975","",260483310
2003483,"US BANK","US BANK","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",502807713
2000522,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",12627376735
2000522,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",11902510097
2004071,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",627214380
2004073,"BANK JULIUS BAER & CO. AG","BANK JULIUS BAER & CO. AG","ZURICH","","CHE","N","","PNWU8O0BLT17BBV61Y18",427556809
2004073,"BANQUE PICTET ET CIE. S.A.","BANQUE PICTET ET CIE. S.A.","ZÜRICH","","CHE","N","","4LCYDN74UCFU5VPM4774",303098560
2004073,"RAHN+BODMER CO.","RAHN + BODMER CO.","ZURICH","","CHE","N","","391200J4ZMC2CK0M1E29",405941669
2004073,"NORTHERN TRUST BANK","NORTHERN TRUST","ST. PETER PORT GUERNSEY","","GGY","N","","549300CACBCAF4N7SH07",185069447
2003829,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",90471970
2003829,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","DALLAS","TX","USA","N","","",26795408
2004120,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","NEW YORK","NY","USA","N","8-16514","",412899
2004149,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",141477084
2004149,"ASCENSUS BROKER DEALER SERVICES, LLC","ASCENSUS BROKER DEALER SERVICES, LLC","BOSTON","MA","USA","Y","8-47312","",27470744
2004149,"MID ATLANTIC TRUST COMPANY","MID ATLANTIC TRUST COMPANY","PITTSBURGH","PA","USA","N","","",29268721
2003578,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",281468487
2003578,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",536752070
2004199,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",194050169
2004135,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",225127023
2004217,"FIDELITY","FIDELITY","BOSTON","MA","USA","N","","",1964253335
2004217,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","PETERSBURG","FL","USA","N","8-10999","",414586975
2004233,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",97141844
2004233,"ASCENSUS BROKER DEALER SERVICES, LLC","ASCENSUS BROKER DEALER SERVICES, LLC","NEWTON","MA","USA","N","8-47312","",26425160
2003373,"BANK OF NEW YORK MELLON","BANK OF NEW YORK MELLON","CHICAGO","IL","USA","N","","HPFHU0OQ28E4N0NFVK49",8066743192
2003373,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",11260248204
2003373,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",10185903653
2000515,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",435174660
2000515,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",598859256
2001618,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1422569627
2001533,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",777586549
2001604,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","SYRACUSE","NY","USA","N","","",168250214
2001253,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",308122093
2001233,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","PURCHASE","NY","USA","N","8-68191","7PDDXEMZ0ZV0CEDU4D16",1748238545
2001233,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","WEST DES MOINES","IA","USA","N","8-16267","ETYRV6ORNFJB5NONI676",867686831
2001233,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","88KRVSOEKUGQZJ3DKW55",3746914563
2001644,"THE BANK OF NEW YORK MELLON, N.A.","THE BANK OF NEW YORK MELLON, N.A.","JERSEY CITY","NJ","USA","N","","HPFHU0OQ28E4N0NFVK",44659785103
2001672,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",340173594
2001672,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",232531374
2001221,"EDWARD JONES TRUST COMPANY","EDWARD JONES TRUST COMPANY","ST. LOUIS","MO","USA","Y","","",564668715601
2001221,"EDWARD D. JONES & CO., L.P.","EDWARD JONES","ST. LOUIS","MO","USA","Y","8-759","",260474535449
2001725,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",31918725
2001725,"AXOS INVEST LLC","AXOS INVEST LLC","LAS VEGAS","NV","USA","N","8-69507","",175984298
2003464,"NORTHERN TRUST CORPORATION","NORTHERN TRUST CORPORATION","CHICAGO","IL","USA","N","","549300GLF98S992BC502",3892247379
2003395,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",189928226
2002174,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",3230000
2003464,"PERSHING ADVISOR SOLUTIONS","PERSHING ADVISOR SOLUTIONS","JERSEY CITY","NJ","USA","N","","549300KTC63JRN36GZ84",6281019032
1999418,"ROBERT W. BAIRD & CO. INCORPORATED","ROBERT W. BAIRD & CO. INCORPORATED","MILWAUKEE","WI","USA","Y","8-497","",578029241
1999418,"WELLS FARGO CLEARING SERVICES, LLC","FIRST CLEARING","ST. LOUIS","MO","USA","N","8-0137967","",172619612
1999978,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",13230383
1982265,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",104642302
1995130,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",15084742
1995130,"MATRIX TRUST COMPANY","MATRIX TRUST COMPANY","PHOENIX","AZ","USA","N","","",26059862
1995130,"SECURITY BENEFIT LIFE INSURANCE COMPANY","SECURITY BENEFIT LIFE INSURANCE COMPANY","TOPEKA","KS","USA","N","","",5871022
1999293,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","","",1036646704
1999293,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","","",232524984
2003497,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",89038186
2003497,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",22959292
2004275,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","PHOENIX","AZ","USA","N","8-16514","",116641399
2003318,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","ORLANDO","FL","USA","N","8-16514","",247302833
2003318,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","CINCINNATI","OH","USA","N","8-26740","",162416626
2004273,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",265484725
2003526,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",672473723
2003479,"THE BANK OF NEW YORK MELLON CORPORATION","BNY MELLON","NEW YORK","NY","USA","N","","WFLLPEPC7FZXENRZV188",1851481194
2003479,"U.S. BANK NATIONAL ASSOCIATION","U.S. BANK","CINCINNATI","OH","USA","N","","6BYL5QZYBDK8S7L73M02",4376640681
2003479,"UMB BANK, NATIONAL ASSOCIATION","UMB BANK","KANSAS CITY","MO","USA","N","","VNOO6EITDJ2YUEBMSZ83",1845287184
2003399,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","","",114000000
2004330,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",318110389
2002828,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",712181349
2002891,"SUMITOMO MITSUI TRUST BANK, LIMITED.","SUMITOMO MITSUI TRUST BANK, LIMITED.","TOKYO","","JPN","Y","","5493006GGLR4BTEL8O61",2332900458
2002891,"THE MASTER TRUST BANK OF JAPAN, LTD.,","THE MASTER TRUST BANK OF JAPAN, LTD.,","TOKYO","","JPN","N","","5493009GCYS5Q8HOI372",6228169508
2002891,"MUFG BANK, LTD.","MUFG BANK, LTD.","TOKYO","","JPN","N","","C3GTMMZIHMY46P4OIX74",2332900458
2002063,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WEST LAKE","TX","USA","N","8-16514","",148000000
2004411,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",3716567393
2004411,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",3000159189
2004887,"PERSHING, LLC","PERSHING","NEW YORK","NY","USA","N","","",556688981
2004887,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",69938718
2004917,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",636643527
2004923,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",3413214901
2004923,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",2465316799
2004947,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",102335147
2004949,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",228427114
2003350,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1021745197
2003562,"CHARLES SCHWAB","CHARLES SCHWAB","SAN FRANCISCO","CA","USA","N","","",11719965
2000913,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","FORT MILL","SC","USA","N","8-17668","",28278658
2000913,"SEI PRIVATE TRUST COMPANY","SEI PRIVATE TRUST COMPANY","OAKS","PA","USA","N","","",209223581
1987943,"AXOS CLEARING LLC","AXOS CLEARING LLC","OMAHA","NE","USA","N","8-53595","",31503890
1987943,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",6685593
1987943,"CITIBANAMEX","CITIBANAMEX","MEXICO CITY","","MEX","N","","",1121495
1987943,"CITI PRIVATE BANK","CITI PRIVATE BANK","NEW YORK","NY","USA","N","","",50471937
1987943,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",91104711
1987943,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","CHICAGO","IL","USA","N","8-47257","",2657918
1987943,"INBURSA","INBURSA","MEXICO CITY","","MEX","N","","",600354
2005929,"CITI PRIVATE BANK","CITI PRIVATE BANK","NEW YORK","NY","USA","N","","",50471937
2003635,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",1275074790
2003671,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",118031873
2003697,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","NEW JERSEY","NJ","USA","N","8-47425","",506506700
2003697,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",255083605
2002601,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",26834972100
2002601,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",7578439504
2004753,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",600
2005929,"AXOS CLEARING LLC","AXOS CLEARING LLC","OMAHA","NE","USA","N","8-53595","",31503890
2005929,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",6685593
2005929,"CITIBANAMEX","CITIBANAMEX","MEXICO CITY","","MEX","N","","",1121495
2005929,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",91104711
2005929,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","CHICAGO","IL","USA","N","8-47257","",2657918
2005929,"INBURSA","INBURSA","MEXICO CITY","","MEX","N","","",600354
1997923,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",30083738736
1987681,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",26730544
2004098,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",96190000
2004098,"LINCOLN FINANCIAL DISTRIBUTORS, INC.","LINCOLN FINANCIAL DISTRIBUTORS, INC.","RADNOR","PA","USA","N","8-13431","",5183338
2006654,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",215793670
2004054,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",272694624
2006217,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",1175310042
2006228,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",16156265
2006236,"FIRST CLEARING, LLC","FIRST CLEARING, LLC","SAINT LOUIS","MO","USA","N","8-35158","",624138019
2006020,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","Y","8-16514","",192694282
2006273,"INTERACTIVE BROKERS CANADA INC.","INTERACTIVE BROKERS CANADA INC.","MONTREAL","","CAN","N","","",18000000
2006273,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",1830000
2006283,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",113977775
2006288,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",234973293
2006319,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",4952815166
2006335,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",7706979241
2006335,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",2868842410
2002838,"APEX CLEARING CORPORATION","APEX CLEARING CORPORATION","DALLAS","TX","USA","N","8-23522","",8812622
2002358,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",93117668
2003421,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",9127646064
2000634,"GLOBAL PRIME PARTNERS LTD","GPP GROUP","LONDON","","GBR","N","","",100005071
2003469,"FIDELITY NATIONAL FINANCIAL","FIDELITY INVESTMENTS","BOSTON","MA","USA","N","","",55300981
