"FilingID","CIK"
1978650,947529
1978660,1767306
1978663,1767306
1978665,1767306
1961701,1564770
1976301,1426771
1978701,1425864
1978269,1518235
1969673,887777
1978101,1994512
1978812,1755784
1952093,1951586
1979290,1810089
1979323,1655557
1974951,1583751
1979462,1566968
1979554,1576053
1977490,1677253
1979544,1748271
1979669,1266227
1979755,1697767
1979829,1656282
1979837,1882572
1979603,1799456
1975655,1747799
1979950,1739728
1979524,1665337
1977203,1556921
1951285,1108893
1980061,1801868
1979175,1847820
1980328,315030
1980328,91154
1980352,1903859
1980007,938772
1980081,1214717
1980386,911593
1980147,1780570
1978093,1759320
1980446,1730511
1980030,1672003
1980456,1631507
1980461,1767699
1980458,1078841
1980465,1601384
1980470,1645889
1977914,1599900
1980479,1599900
1980487,2000355
1980509,106139
1980558,715113
1980556,1600585
1976797,1802655
1980575,1909879
1980581,869353
1980601,1585828
1975258,1798986
1980617,1798986
1980233,801121157
1980303,1731444
1980636,1654073
1979149,1838613
1974145,1913467
1980700,1803557
1980707,1794153
1980758,948905
1980758,94403
1980710,1276460
1979156,1690010
1980625,1722084
1980810,2055506
1980816,1262677
1978470,1025038
1978470,1974974
1979212,1908617
1980301,900529
1980510,1688184
1980869,80164082
1979384,1730456
1979796,1799802
1980915,2023168
1980929,354497
1980971,172152
1981015,1723681
1981015,76250069
1981024,1633387
1981036,1984555
1981055,1913608
1980775,2017868
1981063,1728866
1979377,1717906
1980996,1598379
1977510,1708237
1981173,1964437
1981200,1632899
1981211,1911056
1981273,1825611
1981021,1861163
1959669,1928999
1968230,1704107
1971391,1834499
1974997,1741922
1975010,1698822
1975010,1540462
1968849,169507
1961213,1803294
1975029,1910411
1975049,2059649
1975112,1720235
1974637,200194
1974832,1245862
1975249,1600151
1975259,1681490
1975123,87634
1975123,751448
1975123,1303982
1975308,1086763
1975340,30163
1975359,1034642
1973787,1461287
1975331,1580830
1976864,1792942
1977814,1580862
1976949,1752724
1977007,1723681
1977007,76250069
1978068,1704107
1978136,1665337
1970904,932859
1978230,1653253
1978236,1844314
1976666,1810089
1979337,1462245
1979367,1757605
1977453,1822531
1979509,1571556
1979536,1716399
1979548,1770073
1980323,860645
1980323,796597
1975846,1781942
1980119,2056910
1979506,1694080
1979490,1527781
1981090,1655183
1975748,1345576
1981325,1845635
1981326,1518364
1981334,1454138
1981361,1484356
1980848,1525907
1980104,53903
1980104,810417
1980104,1130371
1980104,1512995
1981388,1743413
1981395,2041943
1981394,1766918
1981105,1535639
1981238,1092524
1981238,853784
1981252,1804329
1981418,1790525
1980776,2053786
1981224,937522
1981224,741914
1981029,1911136
1974239,1120927
1968584,151946
1981465,872573
1983227,312603
1983288,1554961
1983302,1816444
1983371,2011218
1981299,1531964
1983422,52388
1983515,1764387
1982586,1903859
1981505,1423053
1982646,1774879
1982748,1701132
1982704,1529872
1982805,1513193
1979287,1664214
1982811,1743404
1982873,2056177
1982853,1453447
1977945,1533954
1983818,936753
1983819,1909316
1983988,1621225
1984003,1913608
1984008,16453
1975353,1748814
1984185,1310929
1984185,1462866
1984185,830296
1984185,1510395
1984185,1668635
1984283,1829231
1984301,1618824
1984305,1730573
1984359,1804329
1982056,1525362
1982066,1318579
1980683,1729443
1982187,1427350
1971127,312272
1971127,1333978
1976507,1569138
1982257,1109448
1982408,799646
1982408,709306
1982408,779252
1982489,1365324
1982129,1840636
1982682,1843853
1982701,1665018
1982712,1632631
1982712,2022204
1982712,2061470
1982714,1836021
1982785,1807328
1982782,314828
1982782,1667146
1982854,1883086
1982930,1434165
1983020,1622431
1984513,1529957
1978630,1767747
1983082,1654344
1984756,1730478
1984818,1697715
1984774,1731447
1984939,1512173
1985006,2059649
1985071,1706220
1985141,1633516
1985150,1633516
1984491,1861163
1980047,1767855
1983191,1797093
1984641,1894830
1979179,1480916
1984731,1633275
1984768,1673954
1982752,1316507
1984400,1543160
1984956,1958250
1985058,1820450
1983290,1716421
1984854,769734
1981522,1535464
1985190,1903059
1981054,1086521
1983165,1673962
1982291,1911097
1983228,1912338
1977979,1852808
1978103,1559789
1983518,1829231
1983689,1103887
1983821,1108969
1983900,1575301
1979670,1820879
1983620,1112520
1984100,1659189
1984099,1529957
1984226,1632968
1984262,1598147
1979888,1714506
1984280,1644956
1983682,1720254
1982676,1488106
1983762,1109448
1978762,1787596
1983876,1191808
1984017,1781942
1983793,1662906
1984208,1352467
1984208,1104606
1984246,1962105
1982620,1706220
1982107,1694080
1982601,1859011
1982337,1730438
1982610,1449126
1982651,1805250
1964249,1632631
1964249,2022204
1964249,2061470
1981999,1576762
1975699,1907294
1982830,1769089
1982875,1883086
1982948,1883086
1982961,1270238
1982816,1666759
1983312,1731069
1958341,1983670
1982755,1586052
1983890,1794543
1983046,1598147
1984309,1714506
1981845,1728321
1984420,825217
1981293,1861163
1984490,1646639
1984525,2011218
1984322,151274
1984322,1404488
1984322,177419
1977218,1523665
1978788,1963839
1984778,1744348
1984733,1593177
1984925,733020
1983779,1910154
1985101,1238990
1981110,1677253
1983989,1846177
1985276,1727605
1983634,1598176
1981264,1840636
1975133,1109448
1981714,2041943
1981829,1054393
1981829,718857
1981829,820743
1981854,1841544
1980610,728889
1981104,1452689
1980037,2008738
1981948,1595509
1982350,1751412
1982330,2040132
1979838,1021258
1980693,1766157
1983357,821103
1983557,1546408
1985441,1766157
1985480,1692038
1983690,1983670
1981546,102909
1981892,1550100
1982131,1680208
1983248,1791827
1980535,1726752
1985889,1767306
1985901,1767306
1983138,1376501
1986059,2059649
1984244,938772
1986192,1753570
1986235,1723715
1985240,1730126
1986363,917129
1986363,936516
1986363,1086363
1986474,1879757
1985460,1419099
1985572,1706220
1983176,1455845
1985678,1613158
1984330,1484836
1982513,1767329
1985940,947529
1984080,1649391
1986033,1317338
1986052,878029
1986052,1294571
1986052,1449651
1986045,1838226
1984075,1408853
1986066,1404730
1983027,1805250
1985986,1512275
1986093,1792126
1985135,1879757
1982044,1983391
1982155,1838226
1982300,2001461
1981567,1741001
1981230,2059327
1982504,1565240
1982348,1080374
1982528,1571556
1981656,1633516
1981898,1342396
1983116,1021258
1983141,1562855
1982392,53417
1983172,1767062
1983340,1362244
1983340,782124
1983539,1680613
1983560,1538383
1982570,1845859
1982635,1767217
1924454,1805250
1973256,1769089
1982488,1804329
1982898,728612
1982898,65106
1982954,1593688
1957406,1430681
1981674,1744348
1981721,1527781
1981553,1125816
1981934,2022908
1982001,1757605
1983790,1655557
1968432,1993325
1981816,1811242
1985605,831571
1985673,1109448
1985031,1642732
1985768,1939202
1985907,1767306
1985909,1767306
1985916,1767306
1985921,1767306
1985877,2064867
1985974,1729515
1985963,1815150
1977672,1910180
1984229,1179124
1985954,1455952
1985579,1655183
1986234,1771122
1986257,2059649
1986319,1704212
1983579,1766509
1984510,1853635
1984381,1858353
1984644,1665018
1977206,1593177
1983264,1280965
1983264,1355673
1981059,1513381
1985120,1238990
1984929,1743404
1985132,1820450
1984845,2006045
1984760,1844227
1984760,6792565
1977174,1555486
1981544,1348883
1981618,2045972
1981274,1714590
1981667,1430681
1981688,1923591
1981696,1923591
1977495,1642246
1981868,1454138
1981909,1694435
1981930,1849055
1982554,1068855
1984549,1794198
1982669,1636266
1985615,1633516
1985623,1297376
1985623,1076557
1983160,1860487
1983676,1587982
1983455,2055363
1985894,1846175
1985928,1767306
1983964,1767611
1985998,2004474
1986157,1803156
1986179,1058854
1974812,1282189
1986162,1586052
1986338,2044848
1984865,1847661
1986406,1554961
1986424,1879757
1982050,1759485
1982092,1279030
1982162,1796874
1979608,1844880
1982258,1732537
1981291,1033427
1982100,1911615
1982433,1109448
1981431,1697767
1980169,1725297
