"FilingID","ReferenceID","Legal Name of Custodian","Primary Business Name","City","State","Country","Related Person","SEC Number","Legal Entity Identifier"
2002182,360473,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,360473,"J.P. MORGAN PRIVATE BANK","J.P. MORGAN PRIVATE BANK","FORT WORTH","Texas","United States","N","",
2002182,251687,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,258327,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,258319,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,246984,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","NEW YORK","New York","United States","N","8-10999",
2002182,246984,"J.P. MORGAN PRIVATE BANK","J.P. MORGAN PRIVATE BANK","FORT WORTH","Texas","United States","N","",
2002182,246984,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,246979,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,251678,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,251679,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","NEW YORK","New York","United States","N","8-10999",
2002182,251679,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,251679,"J.P. MORGAN PRIVATE BANK","J.P. MORGAN PRIVATE BANK","FORT WORTH","Texas","United States","N","",
2002182,269474,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284311,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284311,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","NEW YORK","New York","United States","N","8-10999",
2002182,284299,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284307,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284312,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284259,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284297,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284301,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284271,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,284300,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,251680,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,246982,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,246982,"J.P. MORGAN PRIVATE BANK","J.P. MORGAN PRIVATE BANK","FORT WORTH","Texas","United States","N","",
2002182,452420,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,372766,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
2002182,372763,"RAYMOND JAMES & ASSOCIATES, INC.","RAYMOND JAMES & ASSOCIATES, INC.","NEW YORK","New York","United States","N","8-10999",
2002182,372763,"SUSSER BANK","SUSSER BANK","DALLAS","Texas","United States","N","",
