"FilingID","ReferenceID","Legal Name","Business Name","SEC Number or Other","CRD Number","Type","5a","5b","5c","5d","5e","5f","5g","5h","5i","5j","5k","5l","5m","5n","5o","5p","Control/Controlled","Common Control","Custodian","Exam Exempt","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","IA Exempt","Exemption","Foreign Registered","Share Persons","Share Location"
2008018,378444,"FCO V LSS SUBCO GP LLC","FCO V LSS SUBCO GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378488,"FRO FUND GP LLC","FRO FUND GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378445,"FGO (YEN) GP LLC","FGO (YEN) GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378442,"FCO MA SUP GP LLC","FCO MA SUP GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378472,"FORTRESS JAPAN INCOME FUND GP LLC","FORTRESS JAPAN INCOME FUND GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378468,"FORTRESS ITALIAN NPL OPPORTUNITIES FUND GP (D) LTD.","FORTRESS ITALIAN NPL OPPORTUNITIES FUND GP (D) LTD.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378423,"FCO FUND IV GP LLC","FCO FUND IV GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378505,"PALISADE INSURANCE PARTNERS LLC","PALISADE INSURANCE PARTNERS LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378403,"CFT CO-INVEST GP LLC","CFT CO-INVEST GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378406,"DC VALUE RECOVERY III GP LLC","DC VALUE RECOVERY III GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378494,"FRO REOC FUND GP LLC","FRO REOC FUND GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378414,"DRAWBRIDGE LONG DATED VALUE II GP LLC","DRAWBRIDGE LONG DATED VALUE II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,392499,"FORTRESS WEALTH SOLUTIONS LLC","FORTRESS WEALTH SOLUTIONS LLC","8-71159",324594,"","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378458,"FNLI GP LLC","FNLI GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378459,"FORTRESS BERMUDA INFRASTRUCTURE PARTNERS GP LIMITED","FORTRESS BERMUDA INFRASTRUCTURE PARTNERS GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378466,"FORTRESS FUND V GP L.P.","FORTRESS FUND V GP L.P.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378443,"FCO MA V GP LLC","FCO MA V GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378407,"DC VALUE RECOVERY IV GP LLC","DC VALUE RECOVERY IV GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378408,"DC VALUE RECOVERY V GP LLC","DC VALUE RECOVERY V GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378409,"DC VALUE RECOVERY V LUX GP S.A R.L.","DC VALUE RECOVERY V LUX GP S.A R.L.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,392641,"FIG LLC","FORTRESS INVESTMENT GROUP","801-62982",129612,"","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","","","","","","","","N","N","","N","Y","Y"
2008018,378460,"FORTRESS EJF2 IBLP GP LLC","FORTRESS EJF2 IBLP GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378461,"FORTRESS EUROPEAN NPL II GP LLC","FORTRESS EUROPEAN NPL II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378401,"CWCI LLC","CWCI LLC","801-69737",144535,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","N","","N","N","N"
2008018,378447,"FIP FUND I GP LLC","FIP FUND I GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378456,"FLF III-IV MA-CRPTF GP LIMITED","FLF III-IV MA-CRPTF GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378457,"FNLI FEEDER GP LLC","FNLI FEEDER GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378473,"FORTRESS JAPAN OPPORTUNITY DOMESTIC GP L.P.","FORTRESS JAPAN OPPORTUNITY DOMESTIC GP L.P.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378426,"FCO FUND V MA-CRPTF GP LLC","FCO FUND V MA-CRPTF GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378427,"FCO FUND VI GP LLC","FCO FUND VI GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378497,"FORTRESS CAPITAL FORMATION LLC","FORTRESS CAPITAL FORMATION LLC","8-68449",152385,"","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378428,"FCO MA CENTRE GP LLC","FCO MA CENTRE GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378429,"FCO MA CENTRE II GP LLC","FCO MA CENTRE II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378450,"FLA FUND I GP LLC","FLA FUND I GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378451,"FLF FUND I GP LIMITED","FLF FUND I GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378438,"FCO MA SC GP LLC","FCO MA SC GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378439,"FCO MA SC II GP LLC","FCO MA SC II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378441,"FCO MA SUP GP III LLC","FCO MA SUP GP III LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378477,"FORTRESS JAPAN OPPORTUNITY V GP L.P.","FORTRESS JAPAN OPPORTUNITY V GP L.P.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378431,"FCO MA II GP LLC","FCO MA II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378448,"FIP FUND II GP LLC","FIP FUND II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378446,"FGO (YEN) II GP LLC","FGO (YEN) II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378432,"FCO MA III GP LLC","FCO MA III GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378433,"FCO MA IV GP LLC","FCO MA IV GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378449,"FJOF3 RES COINVEST GP LLC","FJOF3 RES COINVEST GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378434,"FCO MA LSS GP LLC","FCO MA LSS GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378465,"FORTRESS FUND V GP (BCF) L.P.","FORTRESS FUND V GP (BCF) L.P.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378467,"FORTRESS ITALIAN NPL OPPORTUNITIES FUND GP (BCD) LLC","FORTRESS ITALIAN NPL OPPORTUNITIES FUND GP (BCD) LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378402,"FORTRESS INVESTMENT GROUP (JAPAN) GK","FORTRESS INVESTMENT GROUP (JAPAN) GK","",290825,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","","","","","","","","N","N","","Y","Y","Y"
2008018,378452,"FLF FUND II GP LIMITED","FLF FUND II GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378453,"FLF FUND III GP LIMITED","FLF FUND III GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378420,"FCO FUND GP LLC","FCO FUND GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378478,"FORTRESS MBI GP LLC","FORTRESS MBI GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378454,"FLF FUND IV GP LIMITED","FLF FUND IV GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378455,"FLF II MA-CRPTF GP LIMITED","FLF II MA-CRPTF GP LIMITED","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378430,"FCO MA GP LLC","FCO MA GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378462,"FORTRESS EUROPEAN NPL MA I GP LLC","FORTRESS EUROPEAN NPL MA I GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378498,"FORTRESS CREDIT ADVISORS LLC","FORTRESS CREDIT ADVISORS LLC","",290811,"","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","N","","N","Y","Y"
2008018,378499,"FORTRESS ITALIAN NPL OPPORTUNITIES FUND ADVISORS LLC","FORTRESS ITALIAN NPL OPPORTUNITIES FUND ADVISORS LLC","",290828,"","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","N","","N","Y","Y"
2008018,378500,"FORTRESS JAPAN OPPORTUNITY MANAGEMENT LLC","FORTRESS JAPAN OPPORTUNITY MANAGEMENT LLC","",290831,"","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","N","","N","Y","Y"
2008018,378501,"FORTRESS MK ADVISORS LLC","FORTRESS MK ADVISORS LLC","",290833,"","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","N","","N","Y","Y"
2008018,378421,"FCO FUND II GP LLC","FCO FUND II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378422,"FCO FUND III GP LLC","FCO FUND III GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378435,"FCO MA MAPLE LEAF GP LLC","FCO MA MAPLE LEAF GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378424,"FCO FUND V GP LLC","FCO FUND V GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378412,"DRAWBRIDGE LDVF PATENT GP LLC","DRAWBRIDGE LDVF PATENT GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378425,"FCO FUND V MA-C GP LLC","FCO FUND V MA-C GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378415,"DRAWBRIDGE LONG DATED VALUE III GP LLC","DRAWBRIDGE LONG DATED VALUE III GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378416,"DRAWBRIDGE SPECIAL OPPORTUNITIES GP LLC","DRAWBRIDGE SPECIAL OPPORTUNITIES GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378417,"DRAWBRIDGE SPECIAL OPPORTUNITIES OFFSHORE GP LLC","DRAWBRIDGE SPECIAL OPPORTUNITIES OFFSHORE GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378411,"DCVR HM GP STRATEGIC PARTNERS, LLC","DCVR HM GP STRATEGIC PARTNERS, LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378413,"DRAWBRIDGE LONG DATED VALUE GP LLC","DRAWBRIDGE LONG DATED VALUE GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378419,"FCO BT GP LLC","FCO BT GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378418,"FCF JSOF GP S.A R.L.","FCF JSOF GP S.A R.L.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378471,"FORTRESS JAPAN FOCUSED OPPORTUNITIES GP L.P.","FORTRESS JAPAN FOCUSED OPPORTUNITIES GP L.P.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378436,"FCO MA MI GP LLC","FCO MA MI GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378437,"FCO MA MI II GP LLC","FCO MA MI II GP LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008018,378464,"FORTRESS FUND IV GP L.P.","FORTRESS FUND IV GP L.P.","",,"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008133,93402,"WRIGHT INVESTORS' SERVICE DISTRIBUTORS, INC.","WRIGHT INVESTORS' SERVICE DISTRIBUTORS, INC.","8-29579",13645,"","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008133,8019,"THE WINTHROP CORPORATION","THE WINTHROP CORPORATION","801-2501",105273,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008133,55438,"WRIGHT PRIVATE ASSET MANAGEMENT LLC","WRIGHT PRIVATE ASSET MANAGEMENT LLC","801-66231",139570,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008137,93223,"WRIGHT INVESTORS' SERVICE DISTRIBUTORS, INC.","WRIGHT INVESTORS' SERVICE DISTRIBUTORS, INC.","8-29579",13645,"","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008137,2511,"WRIGHT INVESTORS SERVICE INC","WRIGHT INVESTORS SERVICE INC","801-51257",106302,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008137,55476,"WRIGHT PRIVATE ASSET MANAGEMENT LLC","WRIGHT PRIVATE ASSET MANAGEMENT LLC","801-66231",139570,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008139,53014,"THE WINTHROP CORPORATION","THE WINTHROP CORPORATION","801-2501",105273,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008139,93296,"WRIGHT INVESTORS' SERVICE DISTRIBUTORS, INC.","WRIGHT INVESTORS' SERVICE DISTRIBUTORS, INC.","8-29579",13645,"","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008139,53015,"WRIGHT INVESTORS SERVICE INC","WRIGHT INVESTORS SERVICE INC","801-51257",106302,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","N","","N","Y","Y"
2008142,398661,"INCLUSIVE ACCOUNT PROFESSIONAL CORPORATION","INCLUSIVE ACCOUNT PROFESSIONAL CORPORATION","",,"","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","","","Y","Y","N"
2008142,398662,"INCLUSIVE LAW","INCLUSIVE LAW","",,"","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","","","","","","","","N","","","Y","Y","N"
2008142,398122,"DESIGNED SECURITIES LTD.","DESIGNED SECURITIES LTD.","",,"","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","","","","","","","","N","","","Y","Y","N"
2008142,398660,"INCLUSIVE INSURANCE LTD.","INCLUSIVE INSURANCE LTD.","",,"","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","","","","","","","","N","","","Y","Y","N"
2008145,217765,"HOBART INSURANCE SERVICES, LLC","HOBART INSURANCE SERVICES, LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","","","","","","","","N","","","N","Y","Y"
2008153,260743,"FAIRMOUNT HEALTHCARE FUND GP, LLC (RELYING ADVISER)","FAIRMOUNT HEALTHCARE FUND GP, LLC","",,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","Y","SEC NO-ACTION LETTER, DATED JANUARY 18, 2012","N","Y","Y"
2008153,267540,"FAIRMOUNT HEALTHCARE FUND II GP, LLC (RELYING ADVISER)","FAIRMOUNT HEALTHCARE FUND II GP, LLC","",,"","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","","","","","","","N","Y","SEC NO-ACTION LETTER DATED JANUARY 18, 2012","N","Y","Y"
2006321,380788,"CUSTER INSURANCE AGENCY, LLC","CUSTER INSURANCE AGENCY, LLC","",,"","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","","","","","","","","N","","","N","Y","Y"
