"FilingID","ReferenceID","Form D File Number"
1922171,433792,"021-435269"
1901771,366607,"021-485411"
1901771,366607,"021-416421"
1901771,366614,"021-485953"
1901771,367801,"021-485950"
1901771,366617,"021-491395"
1901771,247833,"021-349019"
1901771,366615,"021-488159"
1924643,379245,"021-24534572"
1924643,377216,"021-24534572"
1922159,435818,"021-528596"
1922159,435817,"021-434240"
1922354,420574,"021-513054"
1922354,420567,"021-403110"
1922807,202479,"021-184939"
1922807,243838,"021-31675"
1922807,243844,"021-31675"
1922807,243655,"021-31675"
1922807,202501,"021-292106"
1922807,202489,"021-292104"
1922807,202512,"021-292107"
1922807,39511,"021-173226"
1922807,39555,"021-173227"
1922807,53482,"021-173227"
1922807,39461,"021-154662"
1920512,435717,"021-528572"
1920428,435613,"021-512058"
1920888,426306,"021-521022"
1920888,436231,"021-526768"
1924743,212500,"021-319449"
1924743,182733,"021-280040"
1921874,276773,"021-412358"
1921874,276773,"021-412357"
1923017,281353,"021-428614"
1923020,281353,"021-428614"
1924472,59965,"021-202973"
1924132,179427,"021-271759"
1924434,436151,"021-502351"
1924631,317351,"021-400768"
1924981,228394,"021-187272"
1929720,231112,"021-216169"
1929720,231112,"021-216170"
1931006,229434,"021-351083"
1929107,199847,"021-84122"
1929107,199847,"021-84121"
1929107,372641,"021-479377"
1929173,215981,"021-302634"
1929173,196685,"021-299121"
1929173,172296,"021-222142"
1929085,47068,"021-211402"
1929085,65574,"021-225425"
1923648,194040,"021-302970"
1929618,359904,"021-451692"
1929618,227465,"021-312095"
1929618,189948,"021-258783"
1927355,436470,"021-476617"
1927355,436598,"021-47661701"
1927355,436382,"021-530611"
1933289,4677,"021-161203"
1933289,4704,"021-174433"
1929754,426523,"021-41937"
1933861,435529,"021-522140"
1934061,19303,"021-1473181"
1933477,370941,"021-478128"
1927639,436405,"021-522466"
1933359,369123,"021-418488"
1933747,70070,"021-234171"
1928544,278693,"021-410621"
1930832,436627,"021-367410"
1930832,436619,"021-532055"
1928336,288483,"021-445109"
1928344,428425,"021-515752"
1928344,428425,"021-515751"
1923473,436065,"021-491454"
1922199,29364,"021-111014"
1920816,337337,"021-467561"
1920816,337310,"021-441669"
1920816,300174,"021-400786"
1920816,300176,"021-434329"
1920816,195587,"021-303734"
1920816,211229,"021-318931"
1920816,213120,"021-361239"
1920816,211230,"021-326386"
1920816,256742,"021-379743"
1920816,300173,"021-396850"
1920816,300175,"021-407519"
1920816,337316,"021-466732"
1920816,337313,"021-450669"
1919392,435421,"021-499099"
1924270,65569,"021-222292"
1924461,289081,"021-425720"
1924461,289095,"021-42572001"
1923747,16287,"021-165944"
1923747,15926,"021-102363"
1914988,368585,"021-392162"
1914988,368588,"021-494580"
1930104,436553,"021-530514"
1931127,181130,"021-278586"
1925087,317245,"021-228640"
1919626,435447,"021-526508"
1919626,419487,"021-506817"
1926705,194286,"021-296846"
1926353,178873,"021-255294"
1923324,435942,"021-531587"
1923324,435959,"021-531587"
1923324,435965,"021-531587"
1931263,422952,"021-516221"
1921823,436252,"021-534917"
1921823,435792,"021-522498"
1926671,254122,"021-464138"
1933019,250131,"021-353174"
1933019,250129,"021-338583"
1933019,250129,"021-369883"
1933019,250130,"021-372974"
1933019,250130,"021-348389"
1933019,250130,"021-406076"
1933019,250130,"021-464439"
1933019,250130,"021-426974"
1933019,250128,"021-296462"
1933019,250128,"021-316935"
1933019,250128,"021-363787"
1921065,435714,"021-419413"
1921065,435715,"021-501636"
1921065,435716,"021-529979"
1924881,365668,"021-474312"
1924083,436131,"021-529039"
1922195,435822,"021-491512"
1913926,433145,"021-416672"
1913926,433144,"021-325796"
1922910,200979,"021-299788"
1922910,9072,"021-9999999999"
1922910,9082,"021-9999999999"
1922910,174038,"021-9999999999"
1922910,188438,"021-9999999999"
1922910,173996,"021-253407"
1922910,173959,"021-9999999999"
1922910,11103,"021-9999999999"
1922910,11127,"021-9999999999"
1922910,11144,"021-9999999999"
1922910,11171,"021-999999999"
1922910,60021,"021-9999999999"
1922910,60023,"021-9999999999"
1922910,72841,"021-224232"
1922910,72846,"021-230882"
1922910,236689,"021-9999999999"
1922910,72821,"021-229892"
1922910,221925,"021-299788"
1922910,221315,"021-9999999999"
1922910,293795,"021-9999999999"
1922910,221293,"021-9999999999"
1922910,9070,"021-9999999999"
1933873,264065,"021-362158"
1933873,373059,"021-362158"
1928467,369520,"021-496143"
1928467,355679,"021-482992"
1928467,369519,"021-486948"
1933302,211254,"021-207610"
1933368,435713,"021-504178"
1933368,428405,"021-527288"
1933368,378847,"021-432816"
1933368,378832,"021-504178"
1933368,378821,"021-507524"
1933368,378841,"021-439331"
1933368,378760,"021-504174"
1933368,378810,"021-507518"
1933368,428402,"021-526935"
1933368,428403,"021-526936"
1927419,234643,"021-321593"
1927419,247208,"021-370071"
1927542,379255,"021-507992"
1927542,304540,"021-391066"
1927542,304562,"021-391696"
1927542,304552,"021-400119"
1927542,248885,"021-356087"
1927542,248888,"021-302949"
1927542,247944,"021-299956"
1927542,248887,"021-307571"
1933360,34897,"021-78317"
1933360,34935,"021-78320"
1933339,16082,"021-95977"
1932975,247091,"021-167950"
1932975,247089,"021-64824"
1927187,246238,"021-369769"
1928900,319171,"021-457808"
1923862,436180,"021-530407"
1923862,436180,"021-530404"
1923862,436201,"021-530411"
1923862,436201,"021-530412"
1923862,436202,"021-530408"
1923862,436202,"021-530410"
1923862,436183,"021-530409"
1923862,436183,"021-530405"
1933517,29879,"021-167347"
1933517,57584,"021-207884"
1933517,29801,"021-101787"
1933517,185729,"021-275312"
1933490,315197,"021-346752"
1933490,315190,"021-346752"
1933490,315193,"021-346752"
1933490,244328,"021-346752"
1925732,435538,"021-369965"
1925431,318102,"021-9999999999"
1925431,318105,"021-117450"
1925431,318106,"021-117449"
1925431,318109,"021-155067"
1925431,318099,"021-50045"
1925431,318111,"021-242096"
1925431,318114,"021-331735"
1925431,318115,"021-450699"
1925766,38432,"021-98122"
1925766,38478,"021-102179"
1925766,38488,"021-13211"
1925766,38408,"021-72369"
1925766,38457,"021-125205"
1922628,287543,"021-1273340"
1922628,54296,"021-151779"
1929765,277694,"021-412703"
1924312,356822,"021-460326"
1924312,231472,"021-335776"
1924312,231473,"021-353258"
1924312,264738,"021-361976"
1934275,356822,"021-460326"
1934275,231472,"021-335776"
1934275,231473,"021-353258"
1934275,264738,"021-361976"
1933412,209270,"021-316604"
1933412,218050,"021-330344"
1922168,267037,"021-394638"
1922168,302242,"021-410281"
1922168,267036,"021-320058"
1927996,426513,"021-472336"
1929624,428362,"021-521949"
1934391,369398,"021-498490"
1934399,55452,"021-109000"
1914383,367406,"021-490185"
1914383,367408,"021-486666"
1914383,367407,"021-486665"
1914383,433671,"021-523184"
1914383,433669,"021-523185"
1925657,364659,"021-379076"
1925657,364410,"021-469844"
1925657,364660,"021-384116"
1925135,215022,"021-330795"
1925135,189152,"021-272277"
1925135,215303,"021-330792"
1928549,285988,"021-424972"
1928549,256042,"021-413975"
1930258,436588,"021-230234"
1930258,436594,"021-408510"
1930258,224162,"021-299504"
1928433,309218,"021-432441"
1928433,305051,"021-432263"
1912487,432821,"021-434861"
1912487,432820,"021-447421"
1912494,432822,"021-301532"
1922948,435866,"021-490674"
1924710,312459,"021-456485"
1922348,26295,"021-453884"
1931923,432660,"021-528194"
1931923,432659,"021-528195"
1931923,363453,"021-480471"
1931923,361310,"021-480468"
1908697,319505,"021-445932"
1904925,230936,"021-360244"
1908697,288975,"021-434280"
1908697,282173,"021-402225"
1908697,288967,"021-434264"
1908697,282180,"021-421905"
1908697,373921,"021-507968"
1908697,319508,"021-458209"
1908697,319830,"021-475375"
1908697,282178,"021-407769"
1908697,282191,"021-429090"
1908697,282170,"021-406732"
1908697,282192,"021-414969"
1908697,282172,"021-431481"
1908697,251815,"021-373132"
1908697,251807,"021-376831"
1908697,244219,"021-364327"
1908697,244217,"021-343581"
1908697,251818,"021-387358"
1908697,282184,"021-402850"
1908697,282146,"021-397471"
1908697,251284,"021-372069"
1908697,244216,"021-363570"
1908697,244221,"021-343583"
1908697,244220,"021-364331"
1908697,282186,"021-397474"
1908697,282176,"021-397469"
1908697,373956,"021-508301"
1908697,373958,"021-507966"
1924128,233015,"021-534393"
1924128,250814,"021-534395"
1930929,221944,"021-61273"
1921357,192176,"021-291869"
1921961,435800,"021-522332"
1921352,368946,"021-467173"
1921352,368947,"021-467171"
1921352,314484,"021-196225"
1921352,314486,"021-365044"
1921352,314483,"021-302734"
1921352,314482,"021-256046"
1921352,314487,"021-201116"
1921352,314485,"021-254008"
1921352,435752,"021-506791"
1922412,435184,"021-201559"
1920519,435637,"021-436830"
1920519,435638,"021-459285"
1920519,435639,"021-479420"
1920519,435631,"021-441127"
1920519,435632,"021-445961"
1920519,435633,"021-444958"
1920519,435651,"021-423095"
1920519,435652,"021-428326"
1920519,435653,"021-419077"
1920519,435653,"021-419232"
1920519,435649,"021-464048"
1920519,435650,"021-415576"
1920519,435648,"021-472252"
1920519,435635,"021-375032"
1920519,435636,"021-402571"
1920519,435654,"021-41708"
1920519,435655,"021-430238"
1920519,435656,"021-449011"
1920519,435657,"021-518979"
1920519,435641,"021-376775"
1920519,435640,"021-479421"
1920519,435642,"021-395613"
1920519,435643,"021-400445"
1920519,435645,"021-399306"
1920519,435646,"021-426617"
1920519,435647,"021-411225"
1920519,435644,"021-399460"
1922805,33371,"021-131928"
1921396,320264,"021-474835"
1923926,243685,"021-313613"
1923926,243703,"021-162331"
1923926,243700,"021-200502"
1923926,243681,"021-192404"
1923926,317840,"021-455096"
1921495,54005,"021-196020"
1924130,419704,"021-223795"
1923273,436068,"021-520215"
1925783,422888,"021-452994"
1925783,422889,"021-452996"
1925783,422887,"021-415346"
1925783,422890,"021-479170"
1925783,436219,"021-47917"
1927073,284811,"021-449129"
1923640,194786,"021-282475"
1926628,276773,"021-412358"
1926628,276773,"021-412357"
1923025,33900,"021-123454"
1923025,33936,"021-145958"
1926132,428367,"021-274287"
1928899,421379,"021-457808"
1925745,64763,"021-298659"
1933403,46661,"021-171808"
1932266,364240,"021-481636"
1933544,435160,"021-347590"
1933544,319135,"021-347590"
1933544,283735,"021-347590"
1933544,229966,"021-347590"
1928283,436431,"021-528928"
1924120,249630,"021-149292"
1926080,370433,"021-494214"
1926080,317562,"021-441453"
1926080,281151,"021-386719"
1930667,435820,"021-535433"
1930764,360713,"021-464458"
1932979,310721,"021-444778"
1933301,21264,"021-1118995"
1928333,309803,"021-365252"
1928333,309804,"021-446714"
1920705,435683,"021-2046864"
1922610,309338,"021-434887"
1931452,313585,"021-105296"
1929296,54634,"021-259084"
1928015,421122,"021-2005111"
1922058,369129,"021-459317"
1922058,277691,"021-367545"
1919739,435456,"021-307216"
1914743,435740,"021-438083"
1914743,435739,"021-414769"
1914743,435738,"021-483465"
1914743,435250,"021-408254"
1914743,205248,"021-304265"
1914743,435735,"021-408254"
1920505,435624,"021-406775"
1920505,435626,"021-443880"
1920505,435627,"021-510430"
1920505,435622,"021-383874"
1908521,428450,"021-505544"
1908521,436981,"021-491272"
1922253,248556,"021-375752"
1922647,422369,"021-517586"
1922647,5354,"021-171931"
1922647,5354,"021-190576"
1922647,184600,"021-258877"
1922647,213875,"021-316911"
1922647,5332,"021-83906"
1922647,5332,"021-82811"
1922059,120292,"021-247913"
1905663,432355,"021-527979"
