"FilingID","CIK"
1949725,1653381
1950783,1606134
1949670,2049950
1927672,1540235
1945659,1591902
1949884,1767724
1951116,1883086
1937883,2012933
1944168,1542284
1951214,1899703
1951401,1352469
1951421,1883086
1940467,1838613
1938996,1911035
1953488,1594591
1954546,2011237
1960976,1146224
1959850,1726948
1958415,903947
1961838,1727710
1950108,1600307
1960857,1308685
1941633,2056091
1961954,1276918
1952056,1776296
1953883,1567889
1952376,769317
1947229,1462245
1936390,2029597
1943366,1844454
1957608,1076809
1962484,1964722
1958386,53903
1958386,810417
1958386,1130371
1958386,1512995
1952040,2011542
1953352,1790295
1961175,1665097
1942065,1795173
1962811,1738828
1962828,1580348
1945795,1526246
1953701,1787425
1923594,2023166
1943613,1994563
1962212,1910488
1945827,1483503
1954063,2049857
1944541,2007877
1956470,1766561
1944352,1697716
1965376,1573913
1965414,1666363
1958226,1910984
1963380,1432539
1952006,1910858
1959832,1581298
1961109,1797093
1956984,1740839
1965356,1965241
1929316,1544806
1951870,1656456
1931143,1092290
1949203,1484265
1943076,1696497
1934711,1965941
1930428,10742
1944466,1105907
1949872,1546587
1938374,1666231
1965017,1875525
1952591,182148
1953614,1031972
1953616,1031972
1953625,318475
1940609,1798736
1950166,1601071
1952952,1278641
1935335,1963967
1947665,1372130
1949370,1730745
1943918,1806226
1949864,1732537
1952031,1824572
1951447,1650373
1937350,2010442
1945464,1674117
1939084,1908585
1953758,1071061
1951042,1802696
1923539,1611848
1929550,1801720
1955645,2034793
1950395,1533457
1942334,1565854
1957404,1056488
1935238,1766284
1935238,1852720
1956909,1908607
1940105,1595725
1958687,1723925
1941659,2015178
1927302,1872501
1927194,1602730
1943799,1997245
1949501,1482970
1957132,1731169
1925265,1767601
1941461,1753218
1955473,1511506
1966778,1725394
1950978,1829231
1935926,1987219
1956070,1879206
1963578,1759115
1952166,1062578
1961209,1515785
1933937,67698
1942730,1316187
1964093,944234
1948267,1538760
1938665,1549275
1966921,919497
1966945,1603276
1964083,1844880
1966394,175565
1954742,1464867
1966089,1806755
1943198,1706836
1964629,701516
1937386,1679031
1967093,1588273
1945470,1764968
1927283,62962
1927066,1104659
1967181,1662918
1960732,1752579
1955580,1387941
1966148,1954085
1941057,882720
1950139,1308554
1967425,1639943
1964573,884423
1967464,1965941
1961722,945425
1938145,1518364
1960915,1055290
1936107,1510434
1960141,1230239
1929535,1736465
1957519,1682266
1966305,1843853
1929834,2024251
1938086,1511697
1962073,1542165
1966175,1786411
1959787,1140436
1963773,1983313
1939524,1921487
1967902,764529
1953726,1687434
1938568,1140038
1967965,1730467
1935772,80887
1935772,1455540
1966667,1574339
1966667,1700970
1966667,915711
1950527,1807328
1962905,1350706
1936029,1773206
1948985,1633362
1948985,1758330
1948985,1220336
1948985,1636681
1969056,1725946
1971085,1054554
1966772,1603422
1949458,732905
1952428,1845859
1971104,1556245
1971131,1313792
1950129,12600
1942901,919859
1951701,1483325
1933513,1566968
1962046,1985414
1961072,1662906
1963110,1219108
1956166,1966572
1963493,1102062
1958521,1658535
1950454,1427514
1971252,1726041
1954921,1109147
1939990,1266227
1923979,1004244
1941933,1730083
1944809,1263508
1967431,1767040
1971227,1706836
1955033,1071039
1927768,1454937
1955771,1631930
1956151,1534378
1970026,1802494
1924576,1238990
1971356,2001900
1949924,1288136
1953886,1596444
1963816,1664847
1948587,1808919
1943282,1974403
1959543,1639071
1933432,1442676
1966997,1963764
1934098,2018166
1959578,313171
1955263,1691418
1959573,1542334
1967441,1781882
1941597,201772
1966809,2055506
1940081,1049662
1934716,1205833
1934716,1229671
1934716,1436319
1934716,1441823
1948027,1913545
1958124,1606587
1963872,919219
1931609,1128159
1960154,1222765
1928720,1453447
1934407,1842149
1957264,1537014
1964431,1463217
1960862,1389574
1971722,1730546
1964277,860643
1971730,1389574
1971702,1279926
1963582,2011274
1927152,1899030
1966918,1706013
1942064,1820788
1964049,1244937
1962514,1093255
1949191,1663900
1942640,855702
1965597,1689933
1958625,1667102
1932640,1510989
1959302,142512
1952027,1730811
1958298,1762344
1952273,764532
1926728,1909570
1939361,1963030
1931885,1499091
1953771,1589689
1939564,1596510
1958611,1730546
1954844,1025038
1954844,1974974
1958267,1885601
1959896,2052222
1951511,1729755
1957778,1713521
1937648,1607825
1959956,704594
1958353,1197259
1959481,1817516
1960241,1730774
1952434,1455845
1960243,1821455
1960271,1821455
1949371,1743413
1960220,924181
1939901,1682501
1936713,1543536
1958550,1584801
1939210,1365341
1958239,1722439
1963160,1774879
1949141,1632553
1957943,1632551
1951724,932724
1959232,1419099
1956037,1603276
1957800,729056
1957800,735063
1950264,1730962
1958462,1475940
1945840,1397290
1956643,1050463
1943573,1541685
1939994,1911342
1954738,1788241
1942504,1058022
1942844,1728319
1917275,1624049
1938687,1455161
1967171,801113448
1959419,1554308
1959818,878029
1959818,1294571
1959818,1449651
1957779,1566030
1928225,1497637
1967372,1513126
1955488,1731124
1964100,1387615
1952745,1883086
1964537,1901275
1967473,1901275
1923060,1352860
1937319,1731497
1948549,2032561
1961903,1885319
1951246,1855567
1951718,1907281
1958236,1585047
1964308,1803012
1965680,1484356
1959228,1626220
1959453,1735513
1967853,1785445
1961466,1706669
1940971,1600004
1967935,27182
1964986,1513211
1966801,1821051
1968072,1631864
1963955,1582578
1970979,1859185
1970979,1558351
1970979,1969079
1954668,1680268
1960786,1744347
1945110,1995382
1970640,1672067
1968164,1476179
1955807,1161670
1954218,1727783
1970260,1080493
1954775,1999612
1950239,916051
1971897,2001900
1945200,938552
1950310,1031535
1961956,1992915
1948259,1080171
1947541,1365324
1970980,1021117
1968989,1591097
1964870,1546172
1933642,1879757
1971873,1294588
1940559,1569411
1956815,1608234
1939610,1316926
1952423,1803916
1939530,1846532
1971969,1845859
1971644,1800465
1930700,1158011
1970039,1542161
1970039,1318599
1970039,1318600
1971485,1134288
1971749,1803675
1953281,1578964
1936319,89014
1959930,1803140
1953202,903944
1953202,876744
1960028,1802900
1949565,1381954
1970888,1462245
1948335,1713811
1952884,1958125
1961963,1061165
1943002,1442891
1964235,1281446
1956061,1314620
1971249,1456048
1965280,1166564
1972049,1539747
1944719,2056177
1958265,1080382
1967884,1596276
1939144,2033299
1971837,1174850
1953675,1846991
1940323,1230440
1953827,1655557
1965479,1523665
1969294,885062
1964773,1352851
1965433,1599863
1957783,1415227
1971303,1599868
1965995,1690531
1967007,1359262
1959550,842775
1962001,1056825
1929890,1418660
1951103,1715862
1964048,1531964
1964055,728612
1964055,65106
1964075,1844567
1951526,1815144
1959629,1502945
1955556,1598177
1964191,1134687
1963078,1140753
1954287,1864916
1964310,1790688
1932427,1521019
1964343,1623707
1961171,1764000
1964365,1075444
1964384,1674581
1945288,1568132
1956699,1489416
1951854,1068829
1962429,1297376
1962429,1076557
1954543,1730511
1937438,1666682
1924193,1657660
1964593,1682267
1943844,2056313
1939665,1907433
1964569,1468792
1964639,16453
1950902,1864835
1945643,923469
1956663,1270238
1953446,1706220
1961544,810972
1961544,9211
1939051,1771605
1964697,1177244
1924866,1404783
1962459,1689227
1963397,1021926
1964796,1844201
1964754,1063296
1924211,1836192
1964832,1566493
1964839,1367441
1949369,1765595
1966065,924181
1964166,1670509
1964166,1733613
1964166,1670508
1964166,1581243
1964166,1581245
1964166,1581246
1964166,1610812
1964166,1893898
1964166,1940307
1952805,1350694
1953038,24386
1937273,1536362
1962339,1086416
1954307,1482880
1950762,1254859
1966815,1861163
1946799,1723397
1949310,1632118
1945649,1525378
1972000,1483964
1939945,1230207
1972168,1415227
1950451,825313
1966366,1633901
1958402,1593177
1924191,1696868
1955884,1555301
1945691,1599793
1942573,1764725
1953376,1577401
1958010,2002607
1971869,1167557
1971869,1061303
1970898,2002949
1929539,1091961
1971968,1303353
1971968,1167456
1969783,1904976
1936054,1923530
1948318,1554147
1948318,1172799
1948318,1377633
1948318,1433541
1948318,1534881
1948318,1503245
