"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1935624,184511,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1909013,429262,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1909013,429262,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1909013,436204,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1909013,436204,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1909013,436206,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1909013,436205,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1909013,436205,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1909013,436205,"SCOTIA CAPITAL INC.","",,"TORONTO","","Canada","Y"
1909013,436206,"SCOTIA CAPITAL INC.","",,"TORONTO","","Canada","Y"
1909013,436204,"SCOTIA CAPITAL INC.","",,"TORONTO","","Canada","Y"
1909013,429262,"BMO NESBITT BURNS INC.","",,"TORONTO","","Canada","Y"
1909013,429262,"CIBC WORLD MARKETS INC.","",,"TORONTO","","Canada","Y"
1909013,436203,"TD SECURITIES INC.","",,"TORONTO","","Canada","Y"
1909013,436203,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1909013,429262,"SCOTIA CAPITAL INC.","",,"TORONTO","","Canada","Y"
1909013,436203,"BMO NESBITT BURNS INC.","",,"TORONTO","","Canada","Y"
1909013,436203,"CIBC WORLD MARKETS INC.","",,"TORONTO","","Canada","Y"
1909013,436203,"SCOTIA CAPITAL INC.","",,"TORONTO","","Canada","Y"
1942917,232431,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1934555,115240,"BNP PARIBAS","",,"LONDON","","United Kingdom","Y"
1945511,167285,"M.S. HOWELLS & CO.","",,"SCOTTSDALE","Arizona","United States","Y"
1945911,33502,"MAREX CAPITAL MARKETS INC.","8-69039",161014,"CHICAGO","Illinois","United States","Y"
1938443,364658,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1942272,308715,"KRAKEN.COM","",,"SAN FRANCISCO","California","United States","Y"
1945329,249777,"MORGAN STANLEY & CO. LLC","",,"NEW YORK","New York","United States","Y"
1935015,426368,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1932659,67080,"MORGAN STANLEY & CO. INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1932659,66787,"MORGAN STANLEY & CO. INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1932659,67080,"UBS AG","",,"LONDON","","United Kingdom","Y"
1932659,66787,"UBS AG","",,"LONDON","","United Kingdom","Y"
1931868,437082,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1931868,293438,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1931868,293445,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1931868,217052,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1931868,216892,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1936473,244447,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1935877,196184,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1935877,177663,"UBS AG","",,"LONDON","","United Kingdom","Y"
1935877,177663,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1935877,196184,"UBS AG","",,"LONDON","","United Kingdom","Y"
1945049,255863,"JEFFERIES LLC","",,"NEW YORK","New York","United States","N"
1945049,65491,"JEFFERIES LLC","",,"NEW YORK","New York","United States","N"
1945049,319915,"JEFFERIES LLC","",,"NEW YORK","New York","United States","N"
1943344,288406,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1943344,288406,"COINBASE, INC.","",,"SAN FRANCISCO","California","United States","Y"
1944915,232582,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1943236,249809,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1945483,426334,"FALCONX DELTA, INC.","",,"SAN MATEO","California","United States","N"
1943955,252035,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1934555,115240,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1934555,120369,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1934555,115240,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1934555,120369,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1938752,363152,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1936762,369560,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1936762,369560,"TD SECURITIES (USA) LLC","8-36747",18476,"NEW YORK","New York","United States","Y"
1921153,437209,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","N"
1921153,313995,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","N"
1921153,313995,"CANTOR FITZGERALD & CO.","8-201",134,"NEW YORK","New York","United States","N"
1942916,426418,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1939653,40596,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1943078,422113,"ADM INVESTOR SERVICES, INC.","",,"CHICAGO","Illinois","United States","N"
1943078,422113,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1930619,177400,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1930619,232505,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"SAN FRANCISCO","California","United States","Y"
1939845,231184,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1939845,231184,"UBS AG","",,"LONDON","","United Kingdom","Y"
1939845,231184,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1939845,231184,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1939845,231184,"CITIGROUP GLOBAL MARKETS LIMITED","",,"LONDON","","United Kingdom","Y"
1939845,231184,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1934555,120369,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1934555,120369,"BNP PARIBAS","",,"LONDON","","United Kingdom","Y"
1941296,58598,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1933788,27230,"JP MORGAN SECURITIES LLC","",,"BROOKLYN","New York","United States","Y"
1934959,193810,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1935937,196130,"MORGAN STANLEY","8-68191",149777,"PURCHASE","New York","United States","Y"
1935937,196130,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1932971,367289,"MERRILL LYNCH PROFESSIONAL CLEARING CORP.","8-33359",16139,"NEW YORK","New York","United States","N"
1932971,367289,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1932971,369598,"BANK OF AMERICA, MERRIL LYNCH","",,"NEW YORK","New York","United States","Y"
1936356,276768,"A.G.P. / ALLIANCE GLOBAL PARTNERS","8-25132",8361,"WESTPORT","Connecticut","United States","Y"
1936844,435456,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1929220,313237,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1929220,313237,"WEDBUSH SECURITIES INC.","8-12987",877,"LOS ANGELES","California","United States","Y"
1929220,313237,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1923761,166829,"THE BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
1923761,166785,"THE BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
1923761,195847,"THE BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
1935085,181368,"MAXIM GROUP LLC","8-65337",120708,"NEW YORK","New York","United States","N"
1935085,180759,"MAXIM GROUP LLC","8-65337",120708,"NEW YORK","New York","United States","N"
1936899,437614,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1934159,363036,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1934159,363036,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1937963,37573,"BTIG","",,"NEW YORK","New York","United States","Y"
1937963,36205,"BTIG","",,"NEW YORK","New York","United States","N"
1938574,369597,"SOCIETE GENERALE INTERNATIONAL LTD","",,"LONDON","","United Kingdom","Y"
1938574,313963,"MAREX","",,"LONDON","","United Kingdom","N"
1938574,313963,"SOCIETE GENERALE INTERNATIONAL LTD","",,"LONDON","","United Kingdom","Y"
1938574,366235,"MAREX","",,"LONDON","","United Kingdom","N"
1938574,366235,"SOCIETE GENERALE INTERNATIONAL LTD","",,"LONDON","","United Kingdom","Y"
1936363,366913,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1937250,1062,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"NEW YORK","New York","United States","Y"
1936507,317384,"DELTEC BANK & TRUST","",,"LYFORD CAY","","Bahamas, The","Y"
1938707,45399,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1935068,193762,"LARRAIN VIAL S.A.","",,"SANTIAGO","","Chile","Y"
1935068,193762,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1933521,369432,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1924184,189951,"UBS AG (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1924184,189951,"BNP PARIBAS (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1924184,189951,"MORGAN STANLEY INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1924184,181393,"MORGAN STANLEY INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1924184,181393,"UBS AG (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1924184,181393,"BNP PARIBAS (LONDON) BRANCH","",,"LONDON","","United Kingdom","Y"
1937303,250716,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"BOSTON","Massachusetts","United States","Y"
1937303,250716,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1937303,250716,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1937303,250716,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1939278,317384,"DELTEC BANK & TRUST","",,"LYFORD CAY","","Bahamas, The","Y"
1930404,316382,"UBS AG LONDON BRANCH","",,"LONDON","","United Kingdom","N"
1930404,316382,"MORGAN STANLEY & CO. LLC","8-15869",8209,"LONDON","","United Kingdom","N"
1934644,237710,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"SAN FRANCISCO","California","United States","N"
1934644,279254,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"SAN FRANCISCO","California","United States","N"
1934644,279273,"CHARLES SCHWAB & CO., INC.","8-16514",5393,"SAN FRANCISCO","California","United States","N"
1941045,4729,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1941045,4729,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1920470,372288,"REGIMENT SECURITIES, LLC.","8-70607",311302,"CHICAGO","Illinois","United States","N"
1920470,372291,"REGIMENT SECURITIES, LLC.","8-70607",311302,"CHICAGO","Illinois","United States","N"
1920470,372289,"REGIMENT SECURITIES, LLC.","8-70607",311302,"CHICAGO","Illinois","United States","N"
1920470,372292,"REGIMENT SECURITIES, LLC.","8-70607",311302,"CHICAGO","Illinois","United States","N"
1934917,275438,"UBS AG (LONDON BRANCH)","",,"LONDON","","United Kingdom","Y"
1918226,283483,"GOLDMAN SACHS","",,"LONDON","","United Kingdom","Y"
1918226,283470,"UBS SECURITIES LLC","",,"LONDON","","United Kingdom","Y"
1918226,283483,"UBS SECURITIES LLC","",,"LONDON","","United Kingdom","Y"
1918226,283470,"GOLDMAN SACHS","",,"LONDON","","United Kingdom","Y"
1930314,436428,"STIFEL, NICOLAUS & COMPANY, INCORPORATED","8-1447",793,"ST. LOUIS","Missouri","United States","Y"
1942305,64245,"INTERACTIVE BROKERS","",,"GREENWICH","Connecticut","United States","Y"
1941936,212646,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1933782,269588,"COINBASE SECURITIES, INC.","8-68337",151143,"NEW YORK","New York","United States","N"
1933782,269587,"COINBASE SECURITIES, INC.","8-68337",151143,"NEW YORK","New York","United States","N"
1933782,269590,"COINBASE SECURITIES, INC.","8-68337",151143,"NEW YORK","New York","United States","N"
1933782,437414,"COINBASE SECURITIES, INC.","8-68337",151143,"NEW YORK","New York","United States","N"
1944657,282213,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1923166,68042,"TD SECURITIES INC","",,"TORONTO","","Canada","Y"
1923166,233028,"TD SECURITIES INC","",,"TORONTO","","Canada","Y"
1931858,229740,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1924642,230284,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1933198,248455,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NY","New York","United States","Y"
1939850,179968,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1939850,179968,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1942777,378439,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1942777,378439,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1942777,378439,"BNP PARIBAS LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1942075,281161,"BNP PARIBAS LONDON BRANCH","",,"LONDON","","United Kingdom","Y"
1942075,281161,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1942075,281161,"MOGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1943037,191543,"FIDELITY BROKERAGE SERVICES LLC","8-23292",7784,"NEW YORK","New York","United States","Y"
1943037,188801,"FIDELITY BROKERAGE SERVICES LLC","8-23292",7784,"NEW YORK","New York","United States","Y"
1942424,256111,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1940380,314578,"NOMURA INTERNATIONAL PLC","",,"LONDON","","United Kingdom","N"
1940380,314578,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1940380,421626,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1944661,269639,"VISION FINANCIAL MARKETS LLC","8-67447",142271,"STAMFORD","Connecticut","United States","Y"
1944661,269657,"VISION FINANCIAL MARKETS LLC","8-67447",142271,"STAMFORD","Connecticut","United States","Y"
1944661,269660,"VISION FINANCIAL MARKETS LLC","8-67447",142271,"STAMFORD","Connecticut","United States","Y"
1944661,269660,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1944661,269639,"JONESTRADING","8-26089",6888,"THOUSAND OAKS","California","United States","Y"
1944661,269657,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1944661,269639,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1943889,438444,"STONEX SECURITIES INC.","8-36638",18456,"BIRMINGHAM","Alabama","United States","Y"
1938442,46418,"MAREX CAPITAL MARKETS INC.","8-69039",161014,"NEW YORK","New York","United States","N"
1935194,308709,"MERILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1935194,308709,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1935194,308777,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1935194,308709,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1935194,308709,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1935194,308777,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1946679,276637,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1946712,213308,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1945621,57854,"RISE FINANCIAL SERVICES, LLC","8-67787",146103,"GREENWICH","Connecticut","United States","N"
1945621,57856,"RISE FINANCIAL SERVICES, LLC","8-67787",146103,"GREENWICH","Connecticut","United States","N"
1945621,57855,"RISE FINANCIAL SERVICES, LLC","8-67787",146103,"GREENWICH","Connecticut","United States","N"
1942203,192118,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1943353,372024,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1929803,436546,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1929803,374810,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1929803,374827,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1929803,374824,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1929803,374832,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1929803,374830,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","N"
1939852,423662,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1945297,218054,"FINALIS SECURITIES LLC","8-70425",305908,"NEW YORK","New York","United States","N"
1945297,281632,"FINALIS SECURITIES LLC","8-70425",305908,"NEW YORK","New York","United States","N"
1913250,43576,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1946177,27898,"BNP PARIBAS PRIME BROKERAGE, INC.","8-40490",24962,"NEW YORK","New York","United States","Y"
1934917,275438,"GOLDMAN SACHS INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1934917,275438,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1934917,275438,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1933246,429265,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1934420,363080,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1921072,251218,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1921072,57335,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1921072,232756,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1921072,232757,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1921072,316617,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1921072,436622,"INTERACTIVE BROKERS HONG KONG LIMITED","",,"HONG KONG","","Hong Kong","Y"
1938188,29756,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1938188,29808,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1938188,176090,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1938188,29533,"PERSHING LLC","8-17574",7560,"JERSEY CITY","New Jersey","United States","Y"
1936282,316604,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1936282,316604,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1946417,315119,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1947972,228812,"CITIGROUP GLOBAL MARKETS INC.","",,"NEW YORK","New York","United States","Y"
1947972,228812,"SG AMERICAS SECURITIES, LLC","",,"NEW YORK","New York","United States","Y"
1947972,228812,"MORGAN STANLEY INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
