"FilingID","CIK"
1992269,35368
1992255,917129
1992255,936516
1992255,1086363
1992305,1723021
1992316,1026420
1992316,215826
1992371,1846994
1971382,1985016
1989038,1803087
1989697,1785445
1984801,1280782
1989766,1759485
1993077,1802655
1990034,1926446
1993150,1926446
1993172,1992110
1993217,1099762
1993262,1709632
1993281,923116
1992676,354923
1993412,2059327
1993358,1092524
1993358,853784
1990211,1802244
1988374,1163368
1993634,1978011
1993701,919447
1979303,1764386
1993627,1584728
1993905,1731031
1992127,1259313
1988633,2011169
1985517,878770
1989851,1793691
1991926,1767306
1991944,1767306
1987852,1539947
1991973,1805250
1991950,1027796
1991987,1632801
1988184,16453
1988898,1741819
1991957,1665018
1991913,1218333
1989763,1350694
1992450,1772954
1992262,1767611
1984937,1085146
1992501,2008738
1992560,1741426
1992572,1792942
1992454,1682267
1981573,1816307
1992556,1793691
1993475,1068855
1986833,1797135
1994173,846600
1994304,2010947
1994546,1820879
1993388,1651401
1994598,1587982
1994552,1318579
1992418,872573
1994609,1318579
1993513,1517796
1993502,1716180
1994696,1722084
1992948,1836021
1994719,1683059
1994764,7263555
1989652,750641
1994815,728612
1994815,65106
1993858,1525556
1994938,1816616
1987588,1170152
1987687,1245521
1987728,939222
1981867,1318011
1987821,2045972
1987635,1869199
1987942,926430
1987942,1039348
1981117,1731878
1976043,311887
1987988,1608826
1988008,1639071
1988040,1733356
1988119,313171
1988174,1682057
1988224,1910843
1988237,1393944
1984972,1448574
1985326,1976435
1986666,1751412
1986602,1616628
1986831,1957363
1981244,1844314
1993474,1626379
1992752,1007444
1993224,1567738
1993092,861177
1993092,1132716
1993092,903954
1973512,1233991
1993343,1829347
1993746,1801523
1993748,1717916
1992643,1629649
1993682,1765690
1989694,1229262
1989694,1088084
1993976,1638022
1990255,1376501
1994457,1626379
1994041,1963967
1994601,1814214
1994222,1654344
1994665,1599900
1982132,874779
1992455,1449088
1990163,1635967
1993856,1525559
1989291,1904976
1991634,1904976
1991645,1695908
1990353,1146222
1987314,1804329
1987336,1582272
1987344,1102578
1987412,1025984
1987434,80163879
1987307,1413834
1985175,1761450
1987396,1940869
1987555,2053050
1986743,1821406
1989584,354497
1990494,1692038
1990430,1566531
1985536,1941369
1987200,1910398
1988114,1894749
1978597,1512024
1988282,1084208
1988282,724743
1988292,2035554
1977224,1652594
1988376,1928999
1988418,1723397
1987100,903064
1988494,1819815
1988369,1839390
1988520,2035554
1983549,1808195
1993491,1922879
1987657,1904154
1987696,1842010
1988309,1600344
1993378,1142495
1988537,1055963
1993916,12600
1987952,1912460
1986583,1766246
1987913,1639071
1988030,2039501
1988041,1894749
1988074,1177244
1988076,1695490
1988084,1752724
1988106,1633901
1987664,1906526
1988118,922127
1987858,1760263
1993387,1720292
1993982,887777
1993988,1959415
1993370,2029433
1993990,1802655
1988317,1230440
1993096,1801112
1993454,1114667
1991893,1825611
1994223,1861163
1994258,1466125
1992984,1058587
1980134,1914558
1994017,1845724
1989513,1523557
1991839,769734
1991922,1767306
1991948,1767306
1975241,728100
1992021,1964535
1992073,1633516
1992091,1784448
1971232,142512
1987294,1730573
1987297,1543536
1979146,1965772
1975911,1730909
1989507,829108
1989573,1730814
1989550,900529
1989577,1695490
1989666,1308778
1989682,2056693
1982840,1425852
1989579,1729300
1989771,1033475
1989770,1633387
1980799,1569608
1990459,1909879
1989839,1849753
1990483,1666405
1990502,1545812
1977642,135325
1974200,1436789
1987957,715113
1987310,2035554
1987772,1726808
1988088,312603
1986127,1961981
1986127,1859185
1986127,1558351
1986127,1969079
1988010,313171
1988175,2029433
1988213,769963
1988205,1559130
1988293,1840085
1988301,1179392
1988304,1280043
1987706,1480916
1977805,1491455
1988310,1633857
1986594,761908
1986594,1502149
1988477,1318601
1986707,1316397
1983130,1049662
1985653,1544554
1987374,80163879
1984304,1497637
1987149,1803253
1987530,1423282
1987457,909661
1987275,1983670
1984977,1921448
1987075,1529735
1987416,1765595
1987015,1521019
1975264,1341748
1987676,884414
1987895,1321993
1987897,1321993
1991782,1266014
1992253,1633516
1989415,1660855
1988836,2052798
1989740,1666759
1992346,1633516
1992335,1697953
1992400,919447
1989007,851132
1992402,1423065
1991757,1393944
1986975,176307
1985917,2059327
1987062,1639071
1986009,1627608
1986478,1908612
1987122,1725946
1987159,1611545
1987303,62039
1987390,1841633
1987411,1005607
1985496,1449088
1987440,1730813
1987420,1697748
1987199,1893767
1987414,1609074
1989912,1591704
1990182,1224014
1990182,1143057
1991650,1803804
1990579,1610521
1989778,1614126
1993479,1677253
1987174,1731601
1993029,1810089
1993458,1542162
1994146,1677253
1994108,1723397
1994160,1867958
1993749,1325091
1988893,1510387
1993669,847866
1993669,732910
1993669,850150
1994230,1652594
1994244,1539503
1994264,1844201
1979787,1799964
1972319,860662
1990592,1349654
1994351,1810089
1986181,1386935
1988200,1218710
1993777,1714107
1992437,2008738
1990056,1900625
1982101,1731444
1992463,1568131
1992479,9015
1992514,1082215
1992601,1055567
1989981,1752035
1990203,1792283
1990266,1041885
1990308,1542284
1987104,1308778
1989013,1800234
1989043,1334277
1987729,1393389
1967429,949918
1989113,1483964
1989129,1571556
1988708,1796935
1987849,2010830
1990506,938772
1992193,1698478
1992813,1877090
1989430,932974
1988832,1650142
1992870,1063497
1992701,1737089
1976860,1661762
1992968,1739728
1988277,1728826
1975924,1730754
1986984,1895612
1988299,1723397
1988355,1861026
1988399,1976435
1986963,1964535
1988432,2016322
1988190,2032561
1988449,1992825
1988300,1362244
1988300,782124
1988497,1846208
1988515,940445
1993075,1626379
1990190,1888088
1992427,317929
1993199,1926456
1990264,1164508
1991773,1964722
1993385,702007
1993372,884589
1988600,317924
1990455,1784450
1990473,1554147
1990473,1172799
1990473,1377633
1990473,1433541
1990473,1534881
1990473,1503245
1990473,1670849
1990473,1698385
1990563,2059649
1973432,1616372
1994101,1540951
1988594,2010185
1993437,1167557
1993437,1061303
1993961,1332784
1993384,1536054
1987014,2059327
1987065,1926313
1987071,1387615
1987082,313171
1985594,1821051
1986047,2009911
1987050,1577928
1978692,2052310
1987182,1702435
1988543,1056108
1982240,2007263
1988645,2035554
1987504,1587982
1994540,1318579
1993671,2044495
1992453,1397424
1993859,1462606
1993860,1682654
1993814,1449853
1986549,1908585
1985887,2010447
1987072,1926456
1987081,1616654
1986690,1056831
1987089,1616628
1987133,1725946
1985692,1795594
1986720,2029433
1992917,1104659
1981902,1603466
1992430,1351841
1987084,2009530
1993131,1797093
1981969,1803274
1993456,1742043
1992848,1362495
1994224,1736669
1994231,1549520
1985419,1566307
1986577,1813577
1975735,80887
1975735,1455540
1986721,62039
1986745,1767580
1986759,72174
1986762,1131181
1985154,53903
1985154,810417
1985154,1130371
1985154,1512995
1986246,1595509
1986702,1315281
1986624,1455495
1985172,1752724
1986938,1792942
1988042,1926596
1988469,2023168
1988263,1583751
1988096,1792283
1989777,1879757
1989233,1566531
1989883,1525378
1989909,1801792
1981559,1259313
1990001,1738658
1989934,1964116
1990137,1529957
1990101,1895362
1989602,1861026
1989270,2052310
1990259,1636266
1990293,1571556
1978253,1058587
1993005,1790688
1989849,1859011
1988623,1926596
1989891,761908
1989891,1502149
1987022,1332784
1988361,1730573
1989998,1738658
1987968,1950323
1987920,1245521
1988865,709364
1988370,1992915
1988843,1646247
1989035,317929
1989090,1845268
1989018,1811827
1989029,2053150
1991761,1784777
1992762,909151
1992695,1403169
1992811,1104659
1991640,1536362
1977397,1054587
1992907,1964535
1992936,1767474
1990521,1179124
1992896,1536362
1987581,1482880
1987677,1170152
1987575,1542339
1987741,1034524
1987851,1277372
1988559,1134687
1986536,2056953
1987769,1056491
1988688,1977181
1987295,1677253
1988736,1532600
1990126,1784448
1992812,1877090
1992884,1844480
1989464,156953
1990386,925208
1990386,2010942
