"FilingID","ReferenceID","Foreign Regulatory Authority"
1945034,333374,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1942793,357445,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1951618,188106,"Other-THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY (FSAN)"
1951618,303019,"Other-THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY (FSAN)"
1945782,285420,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1929970,122913,"Mauritius, Republic of - Financial Services Commission"
1948613,283242,"United Kingdom - Financial Conduct Authority"
1947617,332509,"Cayman Islands - Cayman Islands Monetary Authority"
1937281,376573,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1943537,327991,"Cayman Islands - Cayman Islands Monetary Authority"
1948787,237001,"Hong Kong - Securities and Futures Commission"
1951656,311327,"Hong Kong - Securities and Futures Commission"
1951661,310100,"Hong Kong - Securities and Futures Commission"
1930040,365313,"United Kingdom - Financial Conduct Authority"
1942826,275161,"Cayman Islands - Cayman Islands Monetary Authority"
1942826,315915,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1945807,238548,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1945807,238548,"Singapore - Monetary Authority of Singapore"
1945807,238548,"United Kingdom - Financial Conduct Authority"
1945807,345030,"Australia - Australian Securities and Investments Commission"
1952800,282273,"Cayman Islands - Cayman Islands Monetary Authority"
1925474,385518,"Cayman Islands - Cayman Islands Monetary Authority"
1951129,321232,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1951129,321258,"United Kingdom - Financial Conduct Authority"
1951129,321306,"United Kingdom - Financial Conduct Authority"
1951129,321309,"United Kingdom - Financial Conduct Authority"
1951129,321312,"United Kingdom - Financial Conduct Authority"
1951129,321316,"Singapore - Monetary Authority of Singapore"
1951129,366968,"United Kingdom - Financial Conduct Authority"
1951129,386160,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1951129,386161,"Australia - Australian Securities and Investments Commission"
1951129,386162,"Hong Kong - Securities and Futures Commission"
1951129,386163,"Japan - Financial Services Agency"
1951129,386164,"Other-OTHER - ADGM FINANCIAL SERVICES REGULATORY AUTHORITY AND REGISTRATIONS"
1941109,194166,"Jersey - Jersey Financial Services Commission"
1941109,194167,"Jersey - Jersey Financial Services Commission"
1953558,223235,"Hong Kong - Securities and Futures Commission"
1943686,316564,"Cayman Islands - Cayman Islands Monetary Authority"
1917233,361530,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1917233,371672,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1917233,371674,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1933886,173589,"Germany - German Federal Financial Supervisory Agency"
1954121,283651,"Cayman Islands - Cayman Islands Monetary Authority"
1954121,346474,"Hong Kong - Securities and Futures Commission"
1954121,346476,"Singapore - Monetary Authority of Singapore"
1954121,346477,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954121,346479,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954140,346406,"Hong Kong - Securities and Futures Commission"
1954140,346409,"Singapore - Monetary Authority of Singapore"
1954140,346414,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954140,346419,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954166,283647,"Cayman Islands - Cayman Islands Monetary Authority"
1954166,346431,"Singapore - Monetary Authority of Singapore"
1954166,346432,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954166,346438,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954166,368853,"Hong Kong - Securities and Futures Commission"
1955209,364623,"Germany - German Federal Financial Supervisory Agency"
1955209,364623,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955209,364623,"United Kingdom - Financial Conduct Authority"
1955209,364623,"Denmark - Danish Financial Supervisory Authority"
1948776,336760,"United Kingdom - Financial Conduct Authority"
1960665,248705,"United Kingdom - Financial Conduct Authority"
1932788,292021,"Jersey - Jersey Financial Services Commission"
1932788,292022,"Jersey - Jersey Financial Services Commission"
1932788,292023,"Jersey - Jersey Financial Services Commission"
1932788,316381,"Jersey - Jersey Financial Services Commission"
1949866,131613,"United Kingdom - Financial Conduct Authority"
1949866,131638,"United Kingdom - Financial Conduct Authority"
1954098,283637,"Cayman Islands - Cayman Islands Monetary Authority"
1954098,346463,"Hong Kong - Securities and Futures Commission"
1954098,346465,"Singapore - Monetary Authority of Singapore"
1954098,346466,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954098,346468,"Other-PEOPLE'S REPUBLIC OF CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1954831,337526,"Cayman Islands - Cayman Islands Monetary Authority"
1943534,210375,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1959651,383997,"Bermuda - Bermuda Monetary Authority"
1959651,384012,"United Kingdom - Financial Conduct Authority"
1959651,384015,"United Kingdom - Financial Conduct Authority"
1953944,116354,"Canada - Ontario Securities Commission"
1953944,116354,"Canada - Quebec, Financial Markets Authority"
1953944,116354,"Canada - Alberta Securities Commission"
1953944,116354,"Canada - Saskatchewan Financial Services Commission"
1953944,116354,"Canada - British Columbia Securities Commission"
1953944,116359,"Canada - Quebec, Financial Markets Authority"
1953944,116359,"Canada - Ontario Securities Commission"
1953944,116359,"Canada - Alberta Securities Commission"
1953944,116359,"Canada - British Columbia Securities Commission"
1953944,116359,"Canada - Saskatchewan Financial Services Commission"
1945386,264234,"Switzerland - Swiss Financial Market Supervisory Authority"
1945386,264234,"United Kingdom - Financial Conduct Authority"
1945386,386332,"United Kingdom - Financial Conduct Authority"
1942828,279272,"Cayman Islands - Cayman Islands Monetary Authority"
1942828,315919,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1944381,366030,"Israel - Israel Securities Authority"
1944362,366140,"Israel - Israel Securities Authority"
1953632,215314,"United Arab Emirates - Securities and Commodities Authority"
1951567,357561,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1951575,329009,"Hong Kong - Securities and Futures Commission"
1952962,317346,"Netherlands - The Netherlands Authority for the Financial Markets"
1952223,274117,"Brazil - Securities and Exchange Commission"
1952223,274118,"Brazil - Securities and Exchange Commission"
1955150,202031,"Mauritius, Republic of - Financial Services Commission"
1955150,202031,"South Africa - Financial Services Board"
1955150,244438,"Mauritius, Republic of - Financial Services Commission"
1950056,275535,"United Kingdom - Financial Conduct Authority"
1950056,275537,"Jersey - Jersey Financial Services Commission"
1950056,275538,"Jersey - Jersey Financial Services Commission"
1950056,275539,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,275540,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,275541,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,275544,"Singapore - Monetary Authority of Singapore"
1950056,275661,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,275662,"Denmark - Danish Financial Supervisory Authority"
1950056,275662,"Germany - German Federal Financial Supervisory Agency"
1950056,275662,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,275662,"Italy - National Stock Exchange Commission"
1950056,275662,"Sweden - Swedish Financial Supervisory Authority"
1950056,275662,"Netherlands - The Netherlands Authority for the Financial Markets"
1950056,323486,"United Kingdom - Financial Conduct Authority"
1950056,323491,"United Kingdom - Financial Conduct Authority"
1950056,324846,"Germany - German Federal Financial Supervisory Agency"
1950056,324847,"Denmark - Danish Financial Supervisory Authority"
1950056,324848,"Netherlands - The Netherlands Authority for the Financial Markets"
1950056,324850,"Sweden - Swedish Financial Supervisory Authority"
1950056,324855,"Italy - National Stock Exchange Commission"
1950056,344341,"Switzerland - Swiss Financial Market Supervisory Authority"
1950056,344357,"United Kingdom - Financial Conduct Authority"
1950056,348689,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,386017,"Australia - Australian Securities and Investments Commission"
1950056,386105,"United Kingdom - Financial Conduct Authority"
1950056,386107,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950056,386108,"Australia - Australian Securities and Investments Commission"
1950056,386109,"Hong Kong - Securities and Futures Commission"
1950056,386111,"Japan - Financial Services Agency"
1950056,386113,"Other-OTHER - ADGM FINANCIAL SERVICES REGULATORY AUTHORITY AND REGISTRATIONS"
1945037,231533,"Jersey - Jersey Financial Services Commission"
1945037,231534,"Jersey - Jersey Financial Services Commission"
1945037,282988,"Jersey - Jersey Financial Services Commission"
1945037,368277,"Jersey - Jersey Financial Services Commission"
1945037,386146,"United Kingdom - Financial Conduct Authority"
1939938,291437,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1939938,291534,"Canada - British Columbia Securities Commission"
1939938,291534,"Canada - Manitoba Securities Commission"
1939938,291534,"Canada - Nova Scotia Securities Commission"
1939938,291534,"Canada - Ontario Securities Commission"
1939938,291534,"Canada - Quebec, Financial Markets Authority"
1939938,291534,"Canada - Saskatchewan Financial Services Commission"
1939938,291534,"United Kingdom - Financial Conduct Authority"
1939938,291534,"Singapore - Monetary Authority of Singapore"
1939938,291534,"Canada - Alberta Securities Commission"
1939938,291535,"Canada - Alberta Securities Commission"
1939938,291535,"Canada - British Columbia Securities Commission"
1939938,291535,"Canada - Manitoba Securities Commission"
1939938,291535,"Canada - Nova Scotia Securities Commission"
1939938,291535,"Canada - Ontario Securities Commission"
1939938,291535,"Canada - Quebec, Financial Markets Authority"
1939938,291535,"Canada - Saskatchewan Financial Services Commission"
1937143,238555,"Hong Kong - Securities and Futures Commission"
1937143,344657,"Australia - Australian Securities and Investments Commission"
1945814,332596,"United Kingdom - Financial Conduct Authority"
1945814,332596,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1945814,332596,"Singapore - Monetary Authority of Singapore"
1945814,332663,"Hong Kong - Securities and Futures Commission"
1936022,384783,"Brazil - Securities and Exchange Commission"
1936022,384784,"Brazil - Securities and Exchange Commission"
1936022,384785,"Brazil - Securities and Exchange Commission"
1947577,307138,"Mauritius, Republic of - Financial Services Commission"
1962902,335229,"Other-ASSET MANAGEMENT ASSOCIATION OF CHINA"
1947577,307136,"Mauritius, Republic of - Financial Services Commission"
1947577,307137,"Mauritius, Republic of - Financial Services Commission"
1947577,307139,"Mauritius, Republic of - Financial Services Commission"
1947577,344243,"Mauritius, Republic of - Financial Services Commission"
1944259,214796,"Hong Kong - Securities and Futures Commission"
1933903,286930,"Cayman Islands - Cayman Islands Monetary Authority"
1934738,376868,"Mauritius, Republic of - Financial Services Commission"
1962253,359105,"United Kingdom - Financial Conduct Authority"
1953599,336977,"Guernsey - Guernsey Financial Services Commission"
1954696,293207,"United Kingdom - Financial Conduct Authority"
1963928,177341,"Hong Kong - Securities and Futures Commission"
1933902,133688,"Bermuda - Bermuda Monetary Authority"
1933902,375330,"Bermuda - Bermuda Monetary Authority"
1937415,378232,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1937415,378233,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1937415,378234,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1949576,125459,"Cayman Islands - Cayman Islands Monetary Authority"
1942825,315913,"Other-CHINA - ASSET MANAGEMENT ASSOCIATION OF CHINA"
1942830,335731,"Cayman Islands - Cayman Islands Monetary Authority"
1939276,365863,"United Kingdom - Financial Conduct Authority"
1942776,284356,"Cayman Islands - Cayman Islands Monetary Authority"
1952171,196819,"Brazil - Securities and Exchange Commission"
1943727,147576,"Cayman Islands - Cayman Islands Monetary Authority"
1940669,122297,"Mauritius, Republic of - Financial Services Commission"
1940669,122301,"Mauritius, Republic of - Financial Services Commission"
1940669,218807,"Mauritius, Republic of - Financial Services Commission"
1940669,254124,"Mauritius, Republic of - Financial Services Commission"
1945833,377094,"Singapore - Monetary Authority of Singapore"
1945833,377095,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1957038,128417,"Singapore - Monetary Authority of Singapore"
1955839,211190,"Singapore - Monetary Authority of Singapore"
1961828,182400,"France - Financial Markets Authority"
1961967,255821,"United Kingdom - Financial Conduct Authority"
1952719,215257,"Singapore - Monetary Authority of Singapore"
1952719,266253,"Japan - Financial Services Agency"
1952719,298004,"Ireland -  Central Bank of Ireland"
1950148,209468,"United Kingdom - Financial Conduct Authority"
1943749,261522,"India - Securities and Exchange Board of India"
1938552,250849,"United Kingdom - Financial Conduct Authority"
1958157,181395,"United Kingdom - Financial Conduct Authority"
1958157,181396,"United Kingdom - Financial Conduct Authority"
1958157,181397,"United Kingdom - Financial Conduct Authority"
1958157,372036,"United Kingdom - Financial Conduct Authority"
1952529,316862,"Cayman Islands - Cayman Islands Monetary Authority"
1954720,380678,"United Kingdom - Financial Conduct Authority"
1934863,384691,"Brazil - Securities and Exchange Commission"
1934863,384692,"Brazil - Securities and Exchange Commission"
1934863,384693,"Brazil - Securities and Exchange Commission"
1958320,125027,"Netherlands - The Netherlands Authority for the Financial Markets"
1949920,383997,"Bermuda - Bermuda Monetary Authority"
1949920,384012,"United Kingdom - Financial Conduct Authority"
1949920,384015,"United Kingdom - Financial Conduct Authority"
1934906,128260,"Guernsey - Guernsey Financial Services Commission"
1952742,282270,"Cayman Islands - Cayman Islands Monetary Authority"
1952548,228528,"Singapore - Monetary Authority of Singapore"
1960912,249831,"Cayman Islands - Cayman Islands Monetary Authority"
1951296,382277,"India - Securities and Exchange Board of India"
1946683,385653,"Dubai - Dubai Financial Services Authority"
1958913,388492,"United Kingdom - Financial Conduct Authority"
1958913,388492,"Denmark - Danish Financial Supervisory Authority"
1958913,388492,"Germany - German Federal Financial Supervisory Agency"
1958913,388492,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1952637,365313,"United Kingdom - Financial Conduct Authority"
1938773,276225,"United Kingdom - Financial Conduct Authority"
1954325,295958,"Germany - German Federal Financial Supervisory Agency"
1954325,295958,"United Kingdom - Financial Conduct Authority"
1954325,295958,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1954325,295958,"Denmark - Danish Financial Supervisory Authority"
1961245,201981,"Singapore - Monetary Authority of Singapore"
1940611,386853,"Cayman Islands - Cayman Islands Monetary Authority"
1940611,387556,"Hong Kong - Securities and Futures Commission"
1942799,366825,"Guernsey - Guernsey Financial Services Commission"
1942799,366829,"Guernsey - Guernsey Financial Services Commission"
1942799,366836,"Guernsey - Guernsey Financial Services Commission"
1958094,331679,"Cayman Islands - Cayman Islands Monetary Authority"
1961717,223274,"Hong Kong - Securities and Futures Commission"
1945786,199541,"Taiwan - Financial Supervisory Commission"
1945786,314892,"Other-LABUAN FINANCIAL SERVICES AUTHORITY"
1945786,314893,"Other-LABUAN FINANCIAL SERVICES AUTHORITY"
1939294,333311,"France - Financial Markets Authority"
1939294,333318,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1943561,333215,"France - Financial Markets Authority"
1943561,333224,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1946001,219217,"United Kingdom - Financial Conduct Authority"
1948940,343611,"Hong Kong - Securities and Futures Commission"
1955994,337570,"Cayman Islands - Cayman Islands Monetary Authority"
1963013,301213,"Spain - National Commission of Securities Markets"
1960565,290916,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950678,345570,"United Kingdom - Financial Conduct Authority"
1950678,345572,"United Kingdom - Financial Conduct Authority"
1950678,345573,"China, People's Republic of - China Securities Regulatory Commission "
1950678,345573,"United Kingdom - Financial Conduct Authority"
1950678,345573,"Italy - National Stock Exchange Commission"
1950678,345573,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1950678,345575,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950678,345583,"United Kingdom - Financial Conduct Authority"
1950678,345596,"Other-JAPAN - KANTO LOCAL FINANCE BUREAU (FIBO)"
1950678,364976,"India - Securities and Exchange Board of India"
1950678,364976,"United Kingdom - Financial Conduct Authority"
1950678,364976,"Jersey - Jersey Financial Services Commission"
1950678,364976,"United Kingdom - Prudential Regulation Authority"
1950678,364977,"Hong Kong - Securities and Futures Commission"
1950678,364978,"Singapore - Monetary Authority of Singapore"
1950678,364979,"Singapore - Monetary Authority of Singapore"
1950678,364980,"Taiwan - Financial Supervisory Commission"
1950678,364980,"Other-CHINA, CENTRAL BANK ROC"
1950678,364981,"Guernsey - Guernsey Financial Services Commission"
1950678,364982,"Guernsey - Guernsey Financial Services Commission"
1950678,364983,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950678,364984,"United Kingdom - Financial Conduct Authority"
1950678,364985,"Ireland -  Central Bank of Ireland"
