"FilingID","ReferenceID","Foreign Regulatory Authority"
1995378,256725,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,297162,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,297100,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,297215,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,236704,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,236707,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,236956,"Cayman Islands - Cayman Islands Monetary Authority"
1995378,236966,"Cayman Islands - Cayman Islands Monetary Authority"
2001136,22564,"Other - CIMA"
2001147,419581,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,45072,"Singapore - Monetary Authority of Singapore"
2001147,181142,"Singapore - Monetary Authority of Singapore"
2001147,419572,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,181142,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419521,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,181145,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419573,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419568,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419710,"Other - REGISTRAR OF EXEMPTED LIMITED PARTNERSHIPS, CAYMAN ISLANDS"
2001147,419663,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,483110,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419552,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,482038,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,483046,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,487323,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,483041,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,483087,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,483116,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,483009,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419815,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419714,"Other - REGISTRAR OF EXEMPTED LIMITED PARTNERSHIPS, CAYMAN ISLANDS"
2001147,419815,"Japan - Financial Services Agency"
2001147,419819,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419707,"Other - REGISTRAR OF EXEMPTED LIMITED PARTNERSHIPS, CAYMAN ISLANDS"
2001147,419662,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419670,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419674,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419685,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419834,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419708,"Other - REGISTRAR OF EXEMPTED LIMITED PARTNERSHIPS, CAYMAN ISLANDS"
2001147,419818,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419577,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419591,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419550,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419587,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419687,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419692,"Other - REGISTRAR OF COMPANIES, BERMUDA"
2001147,419560,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,419813,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,45073,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,45072,"Cayman Islands - Cayman Islands Monetary Authority"
2001147,181145,"Singapore - Monetary Authority of Singapore"
2001147,45073,"Singapore - Monetary Authority of Singapore"
2001158,481033,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481109,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481128,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481220,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481242,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001158,481274,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481124,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001158,481208,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001158,481101,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481087,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481180,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481100,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481075,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481192,"Cayman Islands - Cayman Islands Monetary Authority"
2001158,481265,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001158,481271,"Cayman Islands - Cayman Islands Monetary Authority"
2001032,213361,"Cayman Islands - Cayman Islands Monetary Authority"
2001032,306463,"Cayman Islands - Cayman Islands Monetary Authority"
2001186,255297,"Other - CAPITAL MARKET AUTHORITY OF SAUDI ARABIA"
2001186,255297,"India - Securities and Exchange Board of India"
2000818,31979,"British Virgin Islands - British Virgin Islands Financial Services Commission"
2001222,372397,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,372399,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,236217,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,216535,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001222,34376,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,297187,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001222,372396,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,425912,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,484735,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,432002,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,437255,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2001222,372386,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,372398,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,27858,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,372385,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,27817,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,372389,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,372387,"Cayman Islands - Cayman Islands Monetary Authority"
2001222,372381,"Cayman Islands - Cayman Islands Monetary Authority"
