"Filing ID","5K(3)(a)","5K(3)(b)","5K(3)(c) City","5K(3)(c) State","5K(3)(c) Country","5K(3)(d)","5K(3)(e)","5K(3)(f)","5K(3)(g)"
1940078,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",121000000
1957263,"CHARLES SCHWAB & CO. INC.","CHARLES SCHWAB & CO. INC.","SAN FRANCISCO","CA","USA","N","","",216393211
1957138,"NATIONAL FINANCIAL SERVICES LLC MEMBER FINRA NYSE SIPC","FIDELITY CLEARING AND CUSTODY SOLUTIONS","BOSTON","MA","USA","N","8-0150706","",120275303
1931324,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",157578769
1934331,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",831519111
1956544,"TD AMERITRADE, INC.","TD AMERITRADE, INC.","OMAHA","NE","USA","N","8-23395","",49000000
1929234,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",608671135
1948300,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",356123136
1940727,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",15446578
1940727,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",97968582
1951880,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",66937808
1940625,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1395560620
1940853,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",439771981
1940853,"EMPOWER FINANCIAL SERVICES, INC","EMPOWER FINANCIAL SERVICES, INC","GREENWOOD VILLAGE","CO","USA","N","","",118559002
1940853,"PRINCIPAL TRUST COMPANY","PRINCIPAL TRUST COMPANY","DES MOINES","IA","USA","N","","",76391396
1951880,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",415031848
1951814,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",385662695
1951829,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",0
1951853,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",125346742
1951852,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",42232145
1951852,"BANCO SANTANDER INTERNATIONAL","BANCO SANTANDER INTERNATIONAL","MIAMI","FL","USA","N","","",28912663
1951852,"CREDIT SUISSE BANK","CREDIT SUISSE BANK","ZURICH","","CHE","N","","",27296363
1950966,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","CLAYTON","MO","USA","N","8-68191","",296624340
1950966,"OPPENHEIMER & CO. INC.","OPPENHEIMER & CO. INC.","ST LOUIS","MO","USA","N","8-4077","",15874980
1951038,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","OMAHA","NE","USA","N","8-16514","",123630675
1951159,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",15625018
1951159,"MORGAN STANLEY SMITH BARNEY LLC","MORGAN STANLEY","PURCHASE","NY","USA","N","8-68191","",11072210
1951159,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",19249263
1951159,"WELLS FARGO SECURITIES, LLC","WELLS FARGO SECURITIES, LLC","CHARLOTTE","NC","USA","N","8-65876","",31527950
1951159,"UBS FINANCIAL SERVICES INC.","UBS FINANCIAL SERVICES INC.","WEEHAWKEN","NJ","USA","N","8-16267","",13153327
1951240,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",164311000
1951382,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",793502265
1944463,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",891620156
1944762,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",168209506
1943048,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",390719475
1942845,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",143822694
1930933,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",785327492
1930933,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","OMAHA","NE","USA","N","8-47425","",11715203
1931177,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",12446542
1931177,"ALPACA SECURITIES LLC","ALPACA SECURITIES LLC","NEW YORK","NY","USA","N","8-69928","",10422100
1945040,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",101959000
1945040,"PERSHING ADVISOR SOLUTIONS LLC","PERSHING ADVISOR SOLUTIONS LLC","JERSEY CITY","NJ","USA","N","8-47425","",9552000
1945040,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",8979999
1944900,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",186978721
1944900,"UBS SECURITIES LLC","UBS SECURITIES LLC","NEW YORK","NY","USA","N","8-22651","",20758039
1944900,"DEUTSCHE BANK TRUST COMPANY AMERICAS","DEUTSCHE BANK TRUST COMPANY AMERICAS","NEW YORK","NY","USA","N","","",7508129
1944071,"BNY MELLON CAPITAL MARKETS, LLC","BNY MELLON CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-35255","",761750755
1944071,"U.S. BANCORP INVESTMENTS, INC.","U.S. BANCORP INVESTMENTS, INC.","SAINT PAUL","MN","USA","N","8-35359","",2890120033
1937863,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",310107701
1948792,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",218940079
1948792,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",68127542
1948798,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","",293074098
1927296,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",482888130
1945305,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",166632928
1938685,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",349192775
1946075,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",122497437
1939478,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",374636544
1928914,"TRADE-PMR INC.","TRADE-PMR INC.","GAINESVILLE","FL","USA","N","8-51390","",313507755
1944477,"WILMINGTON TRUST N.A.","WILMINGTON TRUST","WILMINGTON","DE","USA","N","","161486454",490759781
1960051,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",277200915
1928914,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",57505473
1928914,"SEI INVESTMENTS DISTRIBUTION CO.","SEI INVESTMENTS DISTRIBUTION CO.","OAKS","PA","USA","N","8-27897","",81095416
1954260,"FIDELITY","FIDELITY","CINCINNATI","OH","USA","N","8-0226","",22400000
1954260,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",952000
1954260,"J.P. MORGAN SECURITIES LLC","J.P. MORGAN SECURITIES LLC","NEW YORK","NY","USA","N","8-35008","",16700000
1961728,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",125478000
1920871,"NATIONAL FINANCIAL SERVICES LLC","NATIONAL FINANCIAL SERVICES LLC","BOSTON","MA","USA","N","8-26740","",195256238
1920871,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",19956561
1944273,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",143053792
1950929,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",341086667
1950858,"STATE STREET BANK AND TRUST COMPANY","STATE STREET BANK AND TRUST COMPANY","BOSTON","MA","USA","N","","571474TGEMMWANRLN572",317536183
1950858,"THE NORTHERN TRUST COMPANY","THE NORTHERN TRUST COMPANY","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",756225071
1950858,"THE BANK OF NY MELLON","THE BANK OF NY MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",1243874206
1950034,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",239578714
1942185,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","","",201245757
1956093,"BOFA SECURITIES, INC.","BOFA SECURITIES, INC.","NEW YORK","NY","USA","N","8-69787","",17705000
1947026,"THE BANK OF NEW YORK MELLON","THE BANK OF NEW YORK MELLON","SINGAPORE","","SGP","N","","",414456571
1947026,"JPMORGAN CHASE BANK, N.A.","JPMORGAN CHASE BANK, N.A.","CENTRAL","","HKG","N","","",382896661
1952478,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",102088179
1952478,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",41177925
1952478,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","BOSTON","MA","USA","N","8-23292","",767712000
1960335,"ALTRUIST FINANCIAL LLC","ALTRUIST FINANCIAL LLC","CULVER CITY","CA","USA","N","8-70244","",27787605
1955988,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","OMAHA","NE","USA","N","8-17668","",280322609
1956093,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",120186000
1948551,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",142000000
1931345,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",79316524
1931345,"WELLS FARGO CLEARING SERVICES, LLC","WELLS FARGO CLEARING SERVICES, LLC","ST. LOUIS","MO","USA","N","8-37180","",20024744
1943259,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",203941949
1960462,"THE BANK OF NEW YORK MELLON","BNY MELLON","NEW YORK","NY","USA","N","","HPFHU0OQ28E4N0NFVK49",233172000
1945616,"RAYMOND JAMES FINANCIAL SERVICES, INC.","RAYMOND JAMES FINANCIAL SERVICES, INC.","ST. PETERSBURG","FL","USA","N","8-17983","",236057116
1938850,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",308156538
1938850,"VOYA FINANCIAL","VOYA FINANCIAL","NEW YORK","NY","USA","N","","549300T065Z4KJ686G75",47702055
1946829,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",468968233
1955695,"RBC CAPITAL MARKETS, LLC","RBC CAPITAL MARKETS, LLC","NEW YORK","NY","USA","N","8-45411","",258300000
1938284,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",3841114477
1942479,"LPL FINANCIAL LLC","LPL FINANCIAL LLC","BOSTON","MA","USA","N","8-17668","",347828365
1958039,"STATE STREET BANK AND TRUST COMPANY","STATE STREET","QUINCY","MA","USA","N","","571474TGEMMWANRLN572",240606511
1958039,"THE NORTHERN TRUST COMPANY","NORTHERN TRUST","CHICAGO","IL","USA","N","","6PTKHDJ8HDUF78PFWH30",379046502
1958039,"BROWN BROTHERS HARRIMAN & CO","BROWN BROTHERS HARRIMAN","NEW YORK","NY","USA","N","","5493006KMX1VFTPYPW14",329890161
1948653,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",705005104
1955695,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",484100000
1955695,"GOLDMAN SACHS & CO. LLC","GOLDMAN SACHS & CO. LLC","NEW YORK","NY","USA","N","8-129","",519400000
1955695,"NORTHERN TRUST SECURITIES, INC.","NORTHERN TRUST SECURITIES, INC.","CHICAGO","IL","USA","N","8-23689","",545900000
1958619,"TRANSAMERICA FINANCIAL ADVISORS, LLC","TRANSAMERICA FINANCIAL ADVISORS, LLC","ST. PETERSBURG","FL","USA","N","8-33429","",312765033
1958619,"FIFTH THIRD BANK, NATIONAL ASSOCIATION","FIFTH THIRD BANK, NATIONAL ASSOCIATION","CINCINNATI","OH","USA","N","","QFROUN1UWUYUODVIWD51",76694059
1958619,"MATRIX TRUST COMPANY","MATRIX TRUST COMPANY","DENVER","CO","USA","N","","",173160363
1953085,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",423138058
1953085,"MID-ATLANTIC TRUST COMPANY","MID-ATLANTIC TRUST COMPANY","PITTSBURGH","PA","USA","N","","",131464093
1953171,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","ST. PETERSBURG","FL","USA","N","8-47257","",342681258
1953171,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",986124684
1953171,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",408005673
1922825,"PERSHING LLC","PERSHING LLC","JERSEY CITY","NJ","USA","N","8-17574","",28701847
1922825,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",105454343
1959752,"RAYMOND JAMES","RAYMOND JAMES","ST. PETERSBURG","FL","USA","N","","",286790989
1959636,"FIDELITY INVESTMENTS","FIDELITY INVESTMENTS","BOSTON","MA","USA","N","","",121062332
1962682,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",148022968
1954749,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",156113617
1954300,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",127287379
1941213,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",152531180
1956940,"FIRST HAWAIIAN BANK","FIRST HAWAIIAN BANK","HONOLULU","HI","USA","N","","WWJYKHS2UNKSDW8XLB53",39168468
1956940,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",157444059
1958984,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",301771025
1958984,"FIDELITY DISTRIBUTORS COMPANY LLC","FIDELITY DISTRIBUTORS COMPANY LLC","SMITHFIELD","RI","USA","N","8-35097","",377559709
1944628,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",185364809
1953134,"JP MORGAN CHASE BANK NA","JP MORGAN CHASE BANK NA","NEW YORK","NY","USA","N","","7H6GLXDRUGQFU57RNE97",160854477
1957731,"VNB TRUST & ESTATE SERVICES","VNB TRUST & ESTATE SERVICES","CHARLOTTESVILLE","VA","USA","N","","",40434620
1957731,"FHN FINANCIAL SECURITIES CORP.","FHN FINANCIAL SECURITIES CORP.","MEMPHIS","TN","USA","N","8-51393","",263559973
1957731,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",43956838
1957705,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",1278546303
1957705,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",286031881
1955991,"FIDELITY INSTITUTIONAL","FIDELITY","BOSTON","MA","USA","N","","",346789983
1951610,"FIDELITY BROKERAGE SERVICES LLC","FIDELITY BROKERAGE SERVICES LLC","SMITHFIELD","RI","USA","N","8-23292","",136285440
1951610,"INTERACTIVE BROKERS LLC","INTERACTIVE BROKERS LLC","GREENWICH","CT","USA","N","8-47257","",74225249
1948987,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",600000000
1954612,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","EL PASO","TX","USA","N","8-16514","",93850000
1950486,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",573836971
1957899,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","WESTLAKE","TX","USA","N","8-16514","",62500000
1957899,"ALTRUIST","ALTRUIST","CULVER CITY","CA","USA","N","","",3500000
1936812,"CHARLES SCHWAB & CO., INC.","CHARLES SCHWAB & CO., INC.","SAN FRANCISCO","CA","USA","N","8-16514","",247653393
1952577,"VANGUARD GROUP","VANGUARD GROUP","MALVERN","PA","USA","N","","",46356546
1952577,"MATRIX TRUST CO","MATRIX TRUST COMPANY","DENVER","CO","USA","N","","",62990540
1952577,"BUSEY WEALTH MANAGEMENT","BUSEY WEALTH MANAGEMENT","CREVE COEUR","MO","USA","N","","",26856870
