"FilingID","ReferenceID","Foreign Regulatory Authority"
1935875,341268,"United Kingdom - Financial Conduct Authority"
1939865,210787,"United Kingdom - Financial Conduct Authority"
1939865,270834,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1936518,233264,"Australia - Australian Securities and Investments Commission"
1936518,233265,"United Kingdom - Financial Conduct Authority"
1936518,233266,"United Kingdom - Financial Conduct Authority"
1936518,301855,"Mexico - National Commission for Banking and Securities"
1936518,348685,"Germany - German Federal Financial Supervisory Agency"
1936518,348686,"Australia - Australian Securities and Investments Commission"
1936518,348686,"Other-AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY"
1936518,351396,"Canada - Ontario Securities Commission"
1936530,135557,"United Kingdom - Financial Conduct Authority"
1936530,135560,"Japan - Financial Services Agency"
1936530,298239,"Singapore - Monetary Authority of Singapore"
1939305,211681,"United Kingdom - Financial Conduct Authority"
1939305,211682,"Jersey - Jersey Financial Services Commission"
1939305,211683,"Jersey - Jersey Financial Services Commission"
1939305,211684,"Jersey - Jersey Financial Services Commission"
1939305,284571,"Jersey - Jersey Financial Services Commission"
1939305,299308,"Jersey - Jersey Financial Services Commission"
1939305,347999,"Jersey - Jersey Financial Services Commission"
1935397,384478,"Other-FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1935397,384479,"Other-CHILE - RISK RATING COMMISSION"
1935397,384479,"Other-COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1935397,384480,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1935397,384480,"Italy - National Stock Exchange Commission"
1935397,384480,"Other-BANK OF ITALY"
1935397,384481,"Canada - New Brunswick Securities Commission"
1935397,384481,"Canada - Nova Scotia Securities Commission"
1935397,384481,"Canada - Quebec, Financial Markets Authority"
1935397,384481,"Canada - Saskatchewan Financial Services Commission"
1935397,384481,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1935397,384481,"Canada - British Columbia Securities Commission"
1935397,384481,"Canada - Manitoba Securities Commission"
1935397,384481,"Canada - Ontario Securities Commission"
1935397,384481,"Canada - Alberta Securities Commission"
1935397,384482,"Other-COLOMBIA - FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1935397,384485,"Singapore - Monetary Authority of Singapore"
1935397,384486,"Hong Kong - Securities and Futures Commission"
1935397,384488,"Denmark - Danish Financial Supervisory Authority"
1935397,384488,"Dubai - Dubai Financial Services Authority"
1935397,384488,"Finland - Financial Supervision Authority"
1935397,384488,"Other-FINANCIAL SUPERINTENDENCE OF COLOMBIA"
1935397,384488,"South Africa - Financial Services Board"
1935397,384488,"United Kingdom - Financial Conduct Authority"
1938515,314251,"Cayman Islands - Cayman Islands Monetary Authority"
1941333,283418,"Cayman Islands - Cayman Islands Monetary Authority"
1943016,358928,"Guernsey - Guernsey Financial Services Commission"
1943016,359100,"Guernsey - Guernsey Financial Services Commission"
1945084,311441,"Singapore - Monetary Authority of Singapore"
