"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
1926952,"CVC CAPITAL PARTNERS STRATEGIC OPPORTUNITIES D L.P.",805-7039588309,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1926952,"CVC CAPITAL PARTNERS STRATEGIC OPPORTUNITIES A L.P.",805-3222548029,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1926952,"CVC CAPITAL PARTNERS STRATEGIC OPPORTUNITIES II L.P.",805-4765926024,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1926952,"CVC GROWTH PARTNERS II L.P.",805-4772558431,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1926952,"CVC CAPITAL PARTNERS VIII (A) L.P.",805-3571199055,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1926952,"CVC CAPITAL PARTNERS IX (A) L.P.",805-3995413255,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1926952,"CVC CAPITAL PARTNERS IX (B) SCSP",805-2092650456,"CVC ADVISERS JERSEY LIMITED","802-113037","N"
1924005,"CMAP TREND TCYP FUND LIMITED",805-1265595974,"WILSHIRE","801-36233","N"
1924305,"T. ROWE PRICE FUNDS SICAV - EMERGING MARKETS DISCOVERY EQUITY FUND",805-3440362603,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS SICAV - ASIA CREDIT BOND FUND",805-7577693399,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS SICAV - DYNAMIC EMERGING MARKETS BOND FUND",805-3787201223,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS OEIC - EMERGING MARKETS DISCOVERY EQUITY FUND",805-3801323520,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS SICAV - CHINA EVOLUTION EQUITY FUND",805-7975276937,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS SICAV - GLOBAL REAL ESTATE SECURITIES FUND",805-3936995907,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS OEIC - CHINA EVOLUTION EQUITY FUND",805-2936992390,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS SICAV - CHINA GROWTH LEADERS EQUITY FUND",805-6186198945,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS SICAV - GLOBAL STRUCTURED RESEARCH EQUITY FUND",805-1086004483,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924305,"T. ROWE PRICE FUNDS B SICAV - MULTI-STRATEGY TOTAL RETURN FUND",805-4311099413,"T. ROWE PRICE INTERNATIONAL LTD","801-61894","Y"
1924547,"BT SELECT FUND I LP",805-3305467320,"WAVERLY ADVISORS, LLC","801-60741","N"
1924547,"BT OPPORTUNITY FUND, LP",805-4712852275,"WAVERLY ADVISORS, LLC","801-60741","N"
1927477,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II, L.P.",805-6769581351,"SALI FUND SERVICES","801-61702","Y"
1927477,"COVENANT GLOBAL EQUITIES FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND II 3(C)(1), LP",805-2581175015,"SALI FUND SERVICES","801-61702","Y"
1927477,"TRUSTCORE PRIVATE OPPORTUNITIES FUND LP",805-7259788753,"PPB ADVISORS, LLC","801-96194","Y"
1927477,"ONE BRICK SELECT PRIVATE CREDIT FUND I, LP",805-2885543117,"PPB ADVISORS, LLC","801-96194","Y"
1931180,"PARTNERS GROUP PRIVATE EQUITY INSURANCE DEDICATED FUND I, A SERIES OF PARTNERS GROUP INSURANCE DEDICATED FUND L.P.",805-1957539681,"SALI FUND SERVICES","801-61702","N"
1931557,"CMAP TREND TCYP FUND LIMITED",805-1265595974,"WILSHIRE","801-36233","N"
1932721,"LCG LAND DEVELOPMENT 2 INSURANCE DEDICATED FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND XIII, L.P.",805-3194892958,"SALI FUND SERVICES","801-61702","N"
1929589,"A&Q METRIC SPC - GLOBAL OPPORTUNISTIC II SP",805-9544345437,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1931180,"PARTNERS GROUP PRIVATE MARKETS INSURANCE FUND I, A SERIES OF SALI MULTI-SERIES FUND IX, L.P.",805-3104524637,"SALI FUND SERVICES","801-61702","N"
1931180,"PARTNERS GROUP PRIVATE MARKETS LONGTAIL INSURANCE DEDICATED FUND, A SERIES OF PARTNERS GROUP INSURANCE DEDICATED FUND II L.P.",805-5364519485,"SALI FUND SERVICES","801-61702","N"
1922520,"AXA IM GLOBAL HEALTH FUND SCSP SICAV-RAIF",805-5326574548,"AXA INVESTMENT MANAGERS UK LIMITED","802-125804","N"
1922520,"AXA GLOBAL HEALTH IMPACT OPPORTUNITIES FUND SA SICAV-RAIF",805-2646833118,"AXA INVESTMENT MANAGERS UK LIMITED","802-125804","N"
1928556,"VIRTUS EMERGING MARKETS CONSUMER LLC",805-1703983846,"VIRTUS FUND ADVISERS, LLC","801-23163","N"
1928556,"VIRTUS INTERNATIONAL SMALL-CAP OPPORTUNITIES LLC",805-7964728763,"VIRTUS FUND ADVISERS, LLC","801-23163","N"
1931180,"PARTNERS GROUP PRIVATE MARKETS INSURANCE FUND II, A SERIES OF SALI MULTI-SERIES FUND IX, L.P.",805-9341518780,"SALI FUND SERVICES","801-61702","N"
1931250,"CORUNDUM MANAGED EQUITY FUND AI LLC",805-6927558559,"CORUNDUM GROUP, INC.","801-42281","N"
1931250,"CORUNDUM MANAGED EQUITY FUND QP LLC",805-6780062866,"CORUNDUM GROUP, INC.","801-42281","N"
1931250,"CORUNDUM INCOME FUND QP LLC",805-8196921760,"CORUNDUM GROUP, INC.","801-42281","N"
1928917,"MADISON PARK FUNDING XL LTD",805-7900035743,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XIII LTD",805-5973708825,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XIV",805-8110608050,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XI LTD",805-6643537721,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLI LTD",805-1572148613,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XIX LTD",805-6207524209,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XVII LTD",805-9655800381,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XX LLC",805-7766063054,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXI LTD",805-7723162810,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXII LTD",805-6620850276,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXV LTD",805-8190369120,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXVIII LTD",805-8607810891,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXX LTD",805-6042769636,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XVIII LTD",805-7512789067,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING L LTD",805-8438638822,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LI LTD",805-3961665771,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLII LTD",805-3627495358,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLIII LTD",805-3778074825,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLVI LTD",805-4635949389,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLVII LTD",805-8355878547,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLVIII LTD",805-4558607383,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXIII LTD",805-9365456445,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXIX LTD",805-4494056098,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXVI LTD",805-7290171581,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXV LTD",805-5293035845,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXVI LTD",805-1146869608,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXVII LTD",805-9486601335,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXVIII LTD",805-1711857427,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXVII, LTD.",805-3154167504,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LII, LTD.",805-6924594937,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LIII, LTD.",805-7289011642,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LIX, LTD.",805-5904725951,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LV, LTD.",805-1540440168,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LXII, LTD.",805-8389508476,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLIX, LTD.",805-5227512247,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLV, LTD.",805-7759904483,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXI, LTD.",805-2420830119,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXII, LTD.",805-6206547527,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXIII, LTD.",805-6430214378,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXIV, LTD.",805-1450729266,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXXIX, LTD.",805-8503560152,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XXIV, LTD.",805-6456766261,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING XLIV, LTD.",805-3848662614,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928917,"MADISON PARK FUNDING LVII, LTD.",805-6060195338,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1929174,"ST. LUKE'S FOUNDATION SIF, LP",805-2276772387,"CAMBRIDGE ASSOCIATES, LLC","801-14255","N"
1929174,"CA 2066",805-1736702184,"CAMBRIDGE ASSOCIATES, LLC","801-14255","N"
1929174,"BVU FUND, LP",805-6046182428,"CAMBRIDGE ASSOCIATES, LLC","801-14255","N"
1930286,"EMERGING MARKETS DEBT LOCAL AND HARD CURRENCY FUND, A SERIES OF THE ABRDN INSTITUTIONAL COMMINGLED FUNDS, LLC",805-6419123773,"ABRDN INC.","801-49966","N"
1929180,"SPI MLP & ENERGY FUND LP",805-7579713630,"SUMMIT PRIVATE INVESTMENTS, INC.","802-108341","N"
1930286,"EMERGING MARKETS EX-CHINA EQUITY FUND, A SERIES OF THE ABRDN INSTITUTIONAL COMMINGLED FUNDS, LLC",805-8488418835,"ABRDN INC.","801-49966","N"
1930286,"EMERGING MARKETS BOND FUND, A SERIES OF THE ABRDN INSTITUTIONAL COMMINGLED FUNDS, LLC",805-1194366500,"ABRDN INC.","801-49966","N"
1930117,"BLACKSTONE DIVERSIFIED ALTERNATIVES IDF SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-1141058477,"SALI FUND SERVICES","801-61702","N"
1930117,"BLACKSTONE PRIVATE STRATEGIES IDF SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-6358961693,"SALI FUND SERVICES","801-61702","N"
1930286,"EMERGING MARKETS EQUITY FUND, A SERIES OF THE ABRDN INSTITUTIONAL COMMINGLED FUNDS, LLC",805-5981061768,"ABRDN INC.","801-49966","N"
1930286,"EMERGING MARKETS SMALLER COMPANIES FUND, A SERIES OF THE ABRDN INSTITUTIONAL COMMINGLED FUNDS, LLC",805-1105580182,"ABRDN INC.","801-49966","N"
1930286,"EM SOVEREIGN AND CORPORATE BLENDED FUND, A SERIES OF THE ABRDN INSTITUTIONAL COMMINGLED FUNDS, LLC",805-2372097553,"ABRDN INC.","801-49966","N"
1929805,"MFS CORE PLUS FIXED INCOME LLC",805-9390463320,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS GLOBAL EQUITY LLC",805-4629778314,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS INTERNATIONAL GROWTH LLC II",805-9224556434,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS INTERNATIONAL GROWTH LLC",805-1352751914,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS INTERNATIONAL CONCENTRATED EQUITY LLC",805-5198826600,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS INTERATIONAL RESEARCH EQUITY LLC",805-7580017980,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS GLOBAL AGGREGATE OPPORTUNISTIC LLC",805-1140713553,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1929805,"MFS EMERGING MARKETS DEBT LLC I",805-8994697689,"MFS INSTITUTIONAL ADVISORS INC.","801-46433","N"
1918910,"ULLICO DIVERSIFIED INTERNATIONAL EQUITY FUND, L.P.",805-4470684001,"ULLICO INVESTMENT ADVISORS, INC.","801-36371","N"
1928119,"EMERGING MARKETS SPECIAL OPPORTUNITIES LTD.",805-9648493686,"EMSO ASSET MANAGEMENT LIMITED","801-66016","N"
1928119,"A&Q METRIC SPC- EMSO OPPORTUNITIES I SP",805-9900011520,"UBS ASSET MANAGEMENT (AMERICAS) LLC","801-34910","N"
1928119,"EMSO CREDIT OPPORTUNITIES FUND 2 LP",805-2780516034,"EMSO ASSET MANAGEMENT LIMITED","801-66016","N"
1928119,"EMSO AGAVE FUND SPC- EMSO IMPRESSA LONG ONLY FUND SP",805-1309856241,"EMSO ASSET MANAGEMENT LIMITED","801-66016","N"
1928119,"CMAP EMSO FUND - CMAP EMSO FUND LIMITED",805-2886944715,"WILSHIRE","801-36233","N"
1930599,"BALLYROCK CLO 2016-1 LTD",805-1637428196,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 2018-1 LTD",805-3716629542,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 2019-1 LTD",805-2853395054,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 2019-2 LTD",805-1233337106,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 2020-2 LTD.",805-4635050298,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 14 LTD.",805-3323393528,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 15 LTD.",805-8511473929,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 16 LTD.",805-5796288672,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 17 LTD.",805-9698481812,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 18 LTD.",805-7616883177,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 19 LTD.",805-8541802712,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 20 LTD.",805-1014955587,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 21 LTD.",805-5152179001,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 22 LTD.",805-3950975220,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 23 LTD.",805-2059276391,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 24 LTD.",805-9635629400,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 25 LTD.",805-6813561052,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930599,"BALLYROCK CLO 26 LTD.",805-5283476730,"BALLYROCK INVESTMENT ADVISORS LLC","801-60583","N"
1930529,"CARYLE/RIVERSTONE GLOBAL ENERGY AND POWER FUND III, L.P.",805-5731470598,"RIVERSTONE INVESTMENT GROUP LLC","801-64963","N"
1930529,"C/R JADE PARTNERS, L.P.",805-7547739903,"RIVERSTONE INVESTMENT GROUP LLC","801-64963","N"
1930529,"C/R JADE PARTNERS II, L.P.",805-4366644048,"RIVERSTONE INVESTMENT GROUP LLC","801-64963","N"
1930529,"RIVERSTONE/CARLYLE GLOBAL ENERGY AND POWER FUND IV, L.P.",805-6980094895,"RIVERSTONE INVESTMENT GROUP LLC","801-64963","N"
1930529,"RIVERSTONE/CARLYLE RENEWABLE AND ALTERNATIVE ENERGY FUND II, L.P.",805-3792396966,"RIVERSTONE INVESTMENT GROUP LLC","801-64963","N"
1930529,"R/C PATTERN ENERGY PARTNERS, L.P.",805-1328162697,"RIVERSTONE INVESTMENT GROUP LLC","801-64963","N"
1930529,"INDIANA INVESTMENT FUND II L.L.C.",805-9362350733,"ALPINVEST PARTNERS B.V.","801-72890","N"
1930529,"CARLYLE PRIVATE EQUITY SERIES - SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-1024991103,"SALI FUND SERVICES","801-61702","N"
1930529,"CARLYLE PRIVATE EQUITY SERIES II INSURANCE DEDICATED FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-8489984572,"SALI FUND SERVICES","801-61702","N"
1930529,"CARLYLE REAL ASSETS SERIES I INSURANCE DEDICATED FUND SERIES INTERESTS OF THE SALI MULTI-SERIES FUND, L.P.",805-5010008544,"SALI FUND SERVICES","801-61702","N"
1923141,"WHITNEY CAPITAL SERIES FUND LLC",805-3974373214,"SCHONFELD STRATEGIC ADVISORS LLC","801-106963","N"
1926023,"STRATEGIC VENTURE CAPITAL ACCESS FUND, L.P.",805-4135563577,"ICAPITAL ADVISORS, LLC","801-106690","Y"
1922572,"GREEN RIVER INVESTMENTS, LP",805-2240598791,"D/B/A RIVERSIDE CAPITAL MANAGEMENT","802-74701","N"
1925044,"KAYNE SAYBROOK MUNICIPAL OPPORTUNITY FUND, L.P.",805-6898485464,"KAYNE ANDERSON CAPITAL ADVISORS LP","801-46991","N"
1922318,"CORBIN OPPORTUNITY FUND, LP",805-1470962946,"CORBIN CAPITAL PARTNERS, L.P.","801-63358","N"
1922318,"CORBIN ERISA OPPORTUNITY FUND, LP",805-6342800715,"CORBIN CAPITAL PARTNERS, L.P.","801-63358","N"
1925158,"TEMPLETON EUROPEAN LONG-SHORT EQUITY (MASTER) FUND, LTD.",805-7081594143,"TEMPLETON INVESTMENT COUNSEL, LLC","801-15125","N"
1925158,"TEMPLETON EUROPEAN LONG-SHORT EQUITY (CAYMAN) FUND, LTD.",805-4863125974,"TEMPLETON INVESTMENT COUNSEL, LLC","801-15125","N"
1925158,"TEMPLETON EUROPEAN LONG-SHORT EQUITY FUND, L.P.",805-3390214847,"TEMPLETON INVESTMENT COUNSEL, LLC","801-15125","N"
1925158,"FRANKLIN TEMPLETON EMERGING MARKET DEBT OPPORTUNITIES (MASTER) FUND, LTD.",805-9241425905,"FRANKLIN ADVISERS, INC.","801-26292","N"
1925158,"FRANKLIN TEMPLETON EMERGING MARKET DEBT OPPORTUNITIES (CAYMAN) FUND, LTD.",805-9699929632,"FRANKLIN ADVISERS, INC.","801-26292","N"
1925158,"FRANKLIN TEMPLETON EMERGING MARKET DEBT OPPORTUNITIES FUND, L.P.",805-9012652721,"FRANKLIN ADVISERS, INC.","801-26292","N"
1923134,"VIC500 VANGUARD GLOBAL CREDIT BOND",805-8228800020,"VANGUARD INVESTMENTS CANADA INC.","802-107926","N"
1923134,"VIC600 VANGUARD GLOBAL EQUITY",805-7354267689,"VANGUARD INVESTMENTS CANADA INC.","802-107926","N"
1922597,"BLACKROCK ALTERNATIVE FUNDS S.C.A., SICAV-RAIF - BLACKROCK PRIVATE INFRASTRUCTURE OPPORTUNITIES ELTIF",805-8320307560,"BLACKROCK FINANCIAL MANAGEMENT, INC","801-48433","N"
1922460,"BT SELECT FUND I LP",805-3305467320,"WAVERLY ADVISORS, LLC","801-60741","N"
1922460,"BT OPPORTUNITY FUND, LP",805-4712852275,"WAVERLY ADVISORS, LLC","801-60741","N"
1919999,"TITAN FUND I SPC - TITAN BIOTECH DISLOCATION FUND SP",805-6018228793,"TITAN ADVISORS, LLC","801-65606","N"
1922198,"PRELUDE OPPORTUNITY FUND, LP",805-1637413029,"PRELUDE CAPITAL MANAGEMENT, LLC","801-73598","N"
1922597,"BLACKROCK ALTERNATIVE FUNDS S.C.A., SICAV-RAIF",805-6197436763,"BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","N"
1922654,"BC PARTNERS XI GD - 1 L.P.",805-6596930012,"BC PARTNERS LLP","802-114565","N"
1922633,"TCP DIRECT LENDING FUND VIII-L (IRELAND)",805-8848373214,"TENNENBAUM CAPITAL PARTNERS, LLC","801-60384","N"
1922654,"BC EUROPEAN CAPITAL IX  - 1 L.P",805-8779711952,"BC PARTNERS LLP","802-114565","N"
1922654,"BC EUROPEAN CAPITAL X - 1 L.P.",805-4809242208,"BC PARTNERS LLP","802-114565","N"
1922654,"BC PARTNERS XI GD - 2 L.P.",805-3868023271,"BC PARTNERS LLP","802-114565","N"
1922654,"BC EUROPEAN CAPITAL - ARGOS CO-INVESTMENT - 1 LP",805-5583515659,"BC PARTNERS LLP","802-114565","N"
1922654,"BC EUROPEAN CAPITAL - ARGOS CO-INVESTMENT - 2 LP",805-4772828163,"BC PARTNERS LLP","802-114565","N"
1922654,"BC EUROPEAN CAPITAL - HERCULES CO-INVESTMENT - LP",805-6673913390,"BC PARTNERS LLP","802-114565","N"
