"FilingID","ReferenceID","Foreign Regulatory Authority"
1997486,210395,"Netherlands - The Netherlands Authority for the Financial Markets"
1997486,270902,"Singapore - Monetary Authority of Singapore"
1997486,309315,"Hong Kong - Securities and Futures Commission"
1997486,309315,"Singapore - Monetary Authority of Singapore"
1997486,309315,"Australia - Australian Securities and Investments Commission"
1997486,309315,"China, People's Republic of - China Securities Regulatory Commission "
1997486,309315,"India - Securities and Exchange Board of India"
1986325,398178,"Other-COMISION PARA EL MERCADO FINANCIERO (CMF)"
1986325,398183,"Mexico - National Commission for Banking and Securities"
1997842,5407,"Switzerland - Swiss Financial Market Supervisory Authority"
1997842,5431,"Other-CENTRAL BANK OF THE BAHAMAS"
1997842,5431,"Bahamas - Securities Commission of the Bahamas"
1997842,5434,"Other-CAYMAN ISLANDS MONETARY AUTHORITY"
1997842,5442,"Jersey - Jersey Financial Services Commission"
1997842,32779,"Singapore - Monetary Authority of Singapore"
1997842,32779,"India - Securities and Exchange Board of India"
1997842,33674,"Other-COLOMBIA - SUPERINTENDENCE OF FINANCE"
1997842,53051,"Other-HONG KONG MONETARY AUTHORITY"
1997842,53051,"Hong Kong - Securities and Futures Commission"
1997842,53269,"Other-POLAND - POLAND - POLISH FINANCIAL SUPERVISION AUTHORITY"
1997842,126459,"Other-SECURITIES SUPERINTENDENCE REGULATOR OF THE DOMINICAN REPUBLIC"
1997842,126572,"Other-CAYMAN ISLANDS MONETARY AUTHORITY"
1997842,126586,"Japan - Financial Services Agency"
1997842,126616,"Singapore - Monetary Authority of Singapore"
1997842,126714,"Other-PHILIPPINE SECURITIES AND EXCHANGE COMMISSION"
1997842,126724,"Other-FINANCIAL SERVICES COMMISION OF KOREA/ MINISTRY OF STRATEGY AND FINANCE OF KOREA"
1997842,126840,"Other-BRAZIL - CENTRAL BANK"
1997842,126840,"Brazil - Securities and Exchange Commission"
1997842,127035,"Other-CANADA - NORTHWEST TERRITORIES, OFFICE OF THE SUPERINTENDENT OF SECURITIES"
1997842,127035,"Canada - Ontario Securities Commission"
1997842,127035,"Canada - Prince Edward Island, Securities Office"
1997842,127035,"Other-CANADA - NUNAVUT, OFFICE OF THE SUPERINTENDENT OF SECURITIES"
