"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
2008539,479248,151714,"Cayman Islands - Cayman Islands Monetary Authority"
2008539,479248,151716,"Cayman Islands - Cayman Islands Monetary Authority"
2008539,56988,11344,"Cayman Islands - Cayman Islands Monetary Authority"
2008539,232484,130962,"Cayman Islands - Cayman Islands Monetary Authority"
2008539,478308,151719,"Cayman Islands - Cayman Islands Monetary Authority"
2008539,478308,151721,"Cayman Islands - Cayman Islands Monetary Authority"
1992775,18045,4646,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1992775,24538,4609,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
2010159,438158,150509,"British Virgin Islands - British Virgin Islands Financial Services Commission"
2006646,231466,130817,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2008031,234619,131256,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2008031,234619,131256,"United Kingdom - Financial Conduct Authority"
2008031,199780,123310,"United Kingdom - Financial Conduct Authority"
2008031,184798,119897,"United Kingdom - Financial Conduct Authority"
2008031,216949,126529,"United Kingdom - Financial Conduct Authority"
2008031,216949,126529,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010921,315509,142172,"Cayman Islands - Cayman Islands Monetary Authority"
2010921,315509,142171,"Cayman Islands - Cayman Islands Monetary Authority"
2010921,3899,9243,"Cayman Islands - Cayman Islands Stock Exchange Authority"
2010921,3899,6504,"Cayman Islands - Cayman Islands Stock Exchange Authority"
2010921,8028,2125,"Cayman Islands - Cayman Islands Stock Exchange Authority"
2010921,3899,9244,"Cayman Islands - Cayman Islands Stock Exchange Authority"
2010921,3899,6503,"Cayman Islands - Cayman Islands Stock Exchange Authority"
2010921,190734,120950,"Ireland -  Central Bank of Ireland"
2010921,476363,151305,"Cayman Islands - Cayman Islands Monetary Authority"
2010921,476363,151304,"Cayman Islands - Cayman Islands Monetary Authority"
2010801,241001,151843,"Cayman Islands - Cayman Islands Monetary Authority"
2010801,477114,152062,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010801,294923,139269,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2010801,294879,139267,"Cayman Islands - Cayman Islands Monetary Authority"
2009070,54601,10756,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2012306,244531,132628,"Cayman Islands - Cayman Islands Monetary Authority"
2012035,55929,125832,"Cayman Islands - Cayman Islands Monetary Authority"
2012288,423166,147252,"Cayman Islands - Cayman Islands Monetary Authority"
2012288,423166,147253,"Cayman Islands - Cayman Islands Monetary Authority"
2003603,5472,1670,"Other - CAYMAN ISLANDS - CAYMAN ISLANDS MONETARY AUTHORITY"
2005830,229648,130408,"Cayman Islands - Cayman Islands Monetary Authority"
2005830,59407,11990,"Cayman Islands - Cayman Islands Monetary Authority"
2007061,58798,11855,"Cayman Islands - Cayman Islands Monetary Authority"
2007061,266782,135405,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,363972,144184,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,316211,150494,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,209580,125314,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,182818,119547,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,2540,8191,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,2540,8190,"Cayman Islands - Cayman Islands Monetary Authority"
2008865,248937,137057,"Cayman Islands - Cayman Islands Monetary Authority"
2012325,52477,13947,"Cayman Islands - Cayman Islands Monetary Authority"
2012434,71332,123196,"Cayman Islands - Cayman Islands Monetary Authority"
2012434,232142,130878,"Cayman Islands - Cayman Islands Monetary Authority"
2011475,483826,152382,"Mexico - National Commission for Banking and Securities"
2011475,483826,152380,"Mexico - National Commission for Banking and Securities"
2011475,483826,152381,"Mexico - National Commission for Banking and Securities"
2011475,367685,144768,"Ireland -  Central Bank of Ireland"
2011475,367686,144772,"Ireland -  Central Bank of Ireland"
2011475,249041,133560,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2011475,249041,133559,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2011475,240129,131976,"United Kingdom - Financial Conduct Authority"
2011475,240467,132045,"United Kingdom - Financial Conduct Authority"
2011475,240234,131990,"Other - CANADA - ONTARIO MINISTRY OF GOVERNMENT AND CONSUMER SERVICES"
2011475,240129,131977,"United Kingdom - Financial Conduct Authority"
2011475,316345,142248,"Cayman Islands - Cayman Islands Monetary Authority"
2011475,240234,131990,"Japan - Financial Services Agency"
2011475,240234,131993,"Other - CANADA - ONTARIO MINISTRY OF GOVERNMENT AND CONSUMER SERVICES"
2011475,240234,131993,"Japan - Financial Services Agency"
2011475,249042,133561,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2011475,435122,150166,"Cayman Islands - Cayman Islands Monetary Authority"
2011475,435121,150165,"Cayman Islands - Cayman Islands Monetary Authority"
2012110,478621,152341,"Cayman Islands - Cayman Islands Monetary Authority"
2013033,483450,152257,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,370104,146063,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,224414,127362,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,176373,127376,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,176362,127445,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,176410,127344,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,224400,127355,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,224400,127356,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,241470,132101,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,276824,136468,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,276824,136464,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,128738,123417,"Cayman Islands - Cayman Islands Monetary Authority"
2013033,176410,127341,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,176406,127359,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,176406,127360,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,241470,146064,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,176410,152046,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,224414,152047,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2013033,483450,152256,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2009431,420928,147213,"Cayman Islands - Cayman Islands Monetary Authority"
1994944,45774,8260,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1994944,209109,135203,"British Virgin Islands - British Virgin Islands Financial Services Commission"
2013383,215102,126198,"Cayman Islands - Cayman Islands Monetary Authority"
2006758,280263,137129,"Cayman Islands - Cayman Islands Monetary Authority"
2006758,14917,12639,"Cayman Islands - Cayman Islands Monetary Authority"
2006758,230228,130548,"Cayman Islands - Cayman Islands Monetary Authority"
2006758,285692,137892,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,23269,123787,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,23231,5940,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,23231,5941,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,176926,117776,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,29028,5333,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,23076,12484,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,224532,127977,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2011715,69694,123771,"Other - COMMISSION DE SURVEILLANCE DU SECTEUR FINANCIER"
2011715,23269,117774,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, FINANCIAL SERVICES COMMISSION (KOREAN REGULATORY)"
2011715,224532,127977,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,224541,127985,"Cayman Islands - Cayman Islands Monetary Authority"
2011715,23275,152828,"Cayman Islands - Cayman Islands Monetary Authority"
2003593,65428,13584,"Cayman Islands - Cayman Islands Monetary Authority"
2008363,217282,126594,"Cayman Islands - Cayman Islands Monetary Authority"
2008363,460819,151112,"Cayman Islands - Cayman Islands Monetary Authority"
2008332,11717,2873,"Guernsey - Guernsey Financial Services Commission"
2008332,11726,2862,"Guernsey - Guernsey Financial Services Commission"
2008332,11628,2871,"Guernsey - Guernsey Financial Services Commission"
2008332,11617,2870,"Guernsey - Guernsey Financial Services Commission"
2007949,480465,151887,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2007949,480512,151904,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2007949,480465,151891,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2007949,480512,151905,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006949,256795,134611,"Cayman Islands - Cayman Islands Monetary Authority"
2011955,310959,141313,"Cayman Islands - Cayman Islands Monetary Authority"
2011955,262972,135099,"Cayman Islands - Cayman Islands Monetary Authority"
2011955,202265,124107,"Cayman Islands - Cayman Islands Monetary Authority"
2011955,361758,143854,"Cayman Islands - Cayman Islands Monetary Authority"
2011955,202265,123712,"Cayman Islands - Cayman Islands Monetary Authority"
2011955,378385,147700,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,425966,148018,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,425965,148016,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,314523,142042,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,268927,135906,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,209553,125299,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,214486,126089,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,67388,120988,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,179162,118155,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,211105,125619,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,249133,133592,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,318175,142454,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,318174,142453,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,318172,142452,"Cayman Islands - Cayman Islands Monetary Authority"
2012229,420879,146989,"Cayman Islands - Cayman Islands Monetary Authority"
2012032,426157,152155,"Cayman Islands - Cayman Islands Monetary Authority"
2012032,426170,152158,"Cayman Islands - Cayman Islands Monetary Authority"
2012032,426158,152156,"Cayman Islands - Cayman Islands Monetary Authority"
2012032,426150,148050,"Cayman Islands - Cayman Islands Monetary Authority"
2010396,363458,144459,"Cayman Islands - Cayman Islands Monetary Authority"
2010396,211557,125700,"Cayman Islands - Cayman Islands Monetary Authority"
2010396,33215,6740,"Cayman Islands - Cayman Islands Monetary Authority"
2010396,175432,117488,"Cayman Islands - Cayman Islands Monetary Authority"
2010396,180381,118352,"Cayman Islands - Cayman Islands Monetary Authority"
2010396,370783,145909,"Cayman Islands - Cayman Islands Monetary Authority"
2008153,224863,128035,"Cayman Islands - Cayman Islands Monetary Authority"
2008000,277703,136630,"Cayman Islands - Cayman Islands Monetary Authority"
2008392,435146,150173,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,58026,122740,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,17134,11729,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,17360,3426,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,17134,11725,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,17360,116439,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,17360,116440,"Cayman Islands - Cayman Islands Monetary Authority"
2006472,294794,139258,"Cayman Islands - Cayman Islands Monetary Authority"
2010304,364484,144307,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26581,4881,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,245444,132825,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,58242,11754,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,190936,121005,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,46741,8466,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,249094,137652,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,363864,144173,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,27097,4974,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,310081,141154,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,232955,131012,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,283425,137502,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,232955,131013,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,249094,137654,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26490,4866,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,126737,89462,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26601,4887,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26490,4866,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,245444,137116,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,123737,119626,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,232995,137112,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,280124,137105,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,166567,116617,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,66925,13702,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,247242,133245,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,245444,132826,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26880,10416,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,170343,120861,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,245444,132827,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,123735,119625,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,229158,130263,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,229158,130264,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,232995,133248,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,363864,144172,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,166567,116617,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,170348,116625,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,232995,133248,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,310064,144905,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,368408,144910,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,213933,126082,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,368408,144910,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,283432,137509,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,27097,4973,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,179188,123286,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,168007,115975,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26375,4838,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,192812,121968,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,66937,13712,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,312686,141683,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,123737,119626,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,192812,121968,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,366407,144577,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,366402,144567,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,366402,144568,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,312686,141683,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,123735,119625,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
2004882,209186,125193,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,170343,118159,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,312686,142419,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,26574,4879,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,68708,14052,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,27104,4975,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,179188,118161,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,57097,11382,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,232955,131014,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,249094,137655,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,66925,13702,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,432143,149470,"Cayman Islands - Cayman Islands Monetary Authority"
2004882,432143,149471,"Cayman Islands - Cayman Islands Monetary Authority"
2007874,314442,142020,"Cayman Islands - Cayman Islands Monetary Authority"
2007874,314442,142021,"Cayman Islands - Cayman Islands Monetary Authority"
2007874,25512,37364,"Cayman Islands - Cayman Islands Monetary Authority"
2007874,25512,37365,"Cayman Islands - Cayman Islands Monetary Authority"
2007874,54549,10738,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
2007874,54549,10739,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
2007874,314442,142019,"Cayman Islands - Cayman Islands Monetary Authority"
2007874,314442,142022,"Cayman Islands - Cayman Islands Monetary Authority"
2007970,483073,152181,"Cayman Islands - Cayman Islands Monetary Authority"
2004414,183497,119640,"Cayman Islands - Cayman Islands Monetary Authority"
2004414,69847,17365,"Cayman Islands - Cayman Islands Monetary Authority"
2004414,57356,11438,"Cayman Islands - Cayman Islands Monetary Authority"
2011568,479086,151802,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,378172,145930,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,361774,143858,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,266944,135433,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,243028,132321,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,267983,135752,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,267983,135754,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,267983,135755,"Cayman Islands - Cayman Islands Monetary Authority"
2008827,379356,146166,"Cayman Islands - Cayman Islands Monetary Authority"
2008721,58798,11855,"Cayman Islands - Cayman Islands Monetary Authority"
2008721,266782,135405,"Cayman Islands - Cayman Islands Monetary Authority"
2008984,212165,125800,"Cayman Islands - Cayman Islands Monetary Authority"
2004543,300940,139487,"Cayman Islands - Cayman Islands Monetary Authority"
2004543,23846,4432,"Cayman Islands - Cayman Islands Monetary Authority"
2004543,167162,115803,"Cayman Islands - Cayman Islands Monetary Authority"
2004543,163161,110568,"Cayman Islands - Cayman Islands Monetary Authority"
2006602,247075,133178,"Cayman Islands - Cayman Islands Monetary Authority"
2008528,423166,147252,"Cayman Islands - Cayman Islands Monetary Authority"
2008528,423166,147253,"Cayman Islands - Cayman Islands Monetary Authority"
2008218,316205,142224,"Cayman Islands - Cayman Islands Monetary Authority"
2000153,480567,151939,"Cayman Islands - Cayman Islands Monetary Authority"
2000153,355396,143338,"Cayman Islands - Cayman Islands Monetary Authority"
2000153,355396,143338,"Sweden - Swedish Financial Supervisory Authority"
2000153,355396,143338,"United Kingdom - Financial Conduct Authority"
2000153,317495,143353,"Cayman Islands - Cayman Islands Monetary Authority"
2000153,355396,143338,"Denmark - Danish Financial Supervisory Authority"
2000153,355396,143338,"Finland - Financial Supervision Authority"
2000153,355396,143338,"Germany - German Federal Financial Supervisory Agency"
2000153,355396,143338,"Netherlands - The Netherlands Authority for the Financial Markets"
2000153,317495,143354,"Cayman Islands - Cayman Islands Monetary Authority"
2000153,317495,143352,"Cayman Islands - Cayman Islands Monetary Authority"
2000153,317495,143352,"Denmark - Danish Financial Supervisory Authority"
2000153,317495,143352,"Sweden - Swedish Financial Supervisory Authority"
2000153,317495,143352,"United Kingdom - Financial Conduct Authority"
2000153,317495,143352,"Finland - Financial Supervision Authority"
2000153,317495,143352,"Germany - German Federal Financial Supervisory Agency"
2000153,317495,143352,"Netherlands - The Netherlands Authority for the Financial Markets"
2000153,233461,131315,"United Kingdom - Financial Conduct Authority"
2000153,480549,151933,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,480725,152009,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,480712,152001,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,371959,145271,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,30837,6315,"United Kingdom - Financial Conduct Authority"
2007568,30837,6315,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,30835,6303,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
2007568,30837,6314,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,33932,6278,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,30841,119885,"United Kingdom - Financial Conduct Authority"
2007568,215668,126316,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,247865,133338,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,30835,6303,"United Kingdom - Financial Conduct Authority"
2007568,30841,119885,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,314029,141912,"Cayman Islands - Cayman Islands Monetary Authority"
2007568,480725,152007,"Cayman Islands - Cayman Islands Monetary Authority"
2007877,1647,120696,"Cayman Islands - Cayman Islands Monetary Authority"
2008754,286424,137950,"Cayman Islands - Cayman Islands Monetary Authority"
2008754,286340,137946,"Cayman Islands - Cayman Islands Monetary Authority"
2008754,286402,137948,"Cayman Islands - Cayman Islands Monetary Authority"
2010397,362730,151402,"Ireland -  Central Bank of Ireland"
2010397,287685,151411,"Ireland -  Central Bank of Ireland"
2010397,362826,145924,"Ireland -  Central Bank of Ireland"
2010397,362838,145728,"Ireland -  Central Bank of Ireland"
2010397,264441,135092,"Ireland -  Central Bank of Ireland"
2010397,264441,135091,"Cayman Islands - Cayman Islands Monetary Authority"
2010397,264448,135095,"Cayman Islands - Cayman Islands Monetary Authority"
2010397,264448,135082,"Ireland -  Central Bank of Ireland"
2010397,240563,132489,"Ireland -  Central Bank of Ireland"
2010397,287685,139268,"Ireland -  Central Bank of Ireland"
2010397,240563,144105,"Cayman Islands - Cayman Islands Monetary Authority"
2007723,456148,151032,"Cayman Islands - Cayman Islands Monetary Authority"
2006789,231891,130836,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
2006789,217353,131935,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
