"FilingID","ReferenceID","Name of Administrator","City","State","Country","Related Person","Statements","Who Sends Statements"
1989251,218703,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175265,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175241,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175255,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175247,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,218773,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,218716,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236391,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,70311,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175254,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,356815,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,356660,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,356830,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,188027,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,218712,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236415,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236431,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289129,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,257278,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175273,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,256886,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,257283,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,218701,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236406,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289172,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236393,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236435,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,257201,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,49803,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236418,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236439,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,218709,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236409,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,218775,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,236411,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,7093,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,5799,"SS&C TECHNOLOGIES","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175260,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,376491,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289137,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289125,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289146,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289168,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289073,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,175269,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,188031,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,188073,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289071,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289075,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1989251,289112,"SEI","NEW YORK","New York","United States","N","Yes (provided to all investors)",""
1992887,379646,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210004,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,234495,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,234496,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,296038,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,228403,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,228400,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,360320,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210010,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210006,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,228404,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210018,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210016,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210003,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,228402,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,296023,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,234498,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210005,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,259880,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,482583,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,482576,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210007,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,210011,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992887,260016,"BIOS TALENT MANAGEMENT COMPANY, LLC","FORT WORTH","Texas","United States","N","Yes (provided to all investors)",""
1992086,189219,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,358746,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,189224,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,189213,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,358717,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,284439,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,284427,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,254706,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,221157,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,221102,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,221093,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,284442,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,221130,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1992086,479395,"SEI GLOBAL SERVICES, INC.","OAKS","Pennsylvania","United States","N","Yes (provided to all investors)",""
1983468,379551,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,202166,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,55849,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,379552,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,249257,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,359085,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,249256,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,359117,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,201436,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,309655,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,188164,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,236796,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,215848,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,215851,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,215853,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,52506,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289301,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289325,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289332,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,249253,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289357,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289351,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289354,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,188174,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289344,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,379553,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,359112,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289338,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289346,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,253524,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,289330,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,73475,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,359125,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,359330,"HARMONIC FUND SERVICES","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,253525,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,379531,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
1983468,62192,"MORGAN STANLEY FUND SERVICES (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","N","Yes (provided to all investors)",""
1983468,379544,"MORGAN STANLEY FUND SERVICES (USA) LLC","PURCHASE","New York","United States","N","Yes (provided to all investors)",""
