"Filing ID","5K(1)(a)(i)MID","5K(1)(a)(i)EOY","5K(1)(a)(ii)MID","5K(1)(a)(ii)EOY","5K(1)(a)(iii)MID","5K(1)(a)(iii)EOY","5K(1)(a)(iv)MID","5K(1)(a)(iv)EOY","5K(1)(a)(v)MID","5K(1)(a)(v)EOY","5K(1)(a)vi)MID","5K(1)(a)vi)EOY","5K(1)(a)(vii)MID","5K(1)(a)(vii)EOY","5K(1)(a)(viii)MID","5K(1)(a)(viii)EOY","5K(1)(a)(ix)MID","5K(1)(a)(ix)EOY","5K(1)(a)(x)MID","5K(1)(a)(x)EOY","5K(1)(a)(xi)MID","5K(1)(a)(xi)EOY","5K(1)(a)(xii)MID","5K(1)(a)(xii)EOY","5K(1)(a)(xii) Description","5K(1)(b)(i)","5K(1)(b)(ii)","5K(1)(b)(iii)","5K(1)(b)(iv)","5K(1)(b)(v)","5K(1)(b)(vi)","5K(1)(b)(vii)","5K(1)(b)(viii)","5K(1)(b)(ix)","5K(1)(b)(x)","5K(1)(b)(xi)","5K(1)(b)(xii)","5K(1)(b)(xii) Description"
2001204,,,,,,,,,,,,,,,,,,,,,,,,,"",99,0,0,0,0,0,0,0,0,0,1,0,""
2001313,,,,,,,,,,,,,,,,,,,,,,,,,"",12,2,2,2,0,0,0,1,70,1,8,0,""
2001244,,,,,,,,,,,,,,,,,,,,,,,,,"",9,1,6,3,0,1,0,0,67,2,11,2,"ANNUITIES"
2001122,13,14,0,0,24,24,12,9,2,2,34,36,1,1,1,1,3,3,0,0,4,3,8,9,"THIS CATEGORY GENERALLY INCLUDES COLLATERALIZED MORTGAGE OBLIGATIONS, ASSET-BACKED SECURITIES, MORTGAGE-BACKED SECURITIES AND COMMERCIAL MORTGAGE-BACKED SECURITIES.",,,,,,,,,,,,,""
2001536,,,,,,,,,,,,,,,,,,,,,,,,,"",89,0,5,0,0,3,0,1,0,0,5,0,""
2000522,26,25,0,1,5,3,5,4,0,0,4,4,0,0,0,0,48,51,4,4,8,8,0,0,"",,,,,,,,,,,,,""
2001084,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2001555,,,,,,,,,,,,,,,,,,,,,,,,,"",10,0,0,0,0,15,0,0,74,0,1,0,""
2001549,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,0,0,0,1,0,0,77,0,7,0,""
2001572,,,,,,,,,,,,,,,,,,,,,,,,,"",80,0,4,5,0,2,0,0,0,2,7,0,""
2001589,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,0,0,0,2,0,0,28,0,8,2,"VARIABLE ANNUITY (VA)"
2001599,,,,,,,,,,,,,,,,,,,,,,,,,"",81,1,0,0,0,6,0,0,9,2,1,0,""
2001616,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,2,1,0,2,0,0,73,0,7,0,""
2004039,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,1,0,1,4,7,0,0,12,8,3,"PRIVATE EQUITY COMMODITIES LOANS"
1996540,,,,,,,,,,,,,,,,,,,,,,,,,"",63,37,0,0,0,0,0,0,0,0,0,0,""
2003483,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,1,0,0,0,0,0,58,25,15,0,""
1999418,,,,,,,,,,,,,,,,,,,,,,,,,"",37,0,0,3,0,1,0,0,55,0,3,0,""
2004060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,"WE DO NOT HAVE ANY SEPARATELY MANAGED ACCOUNTS.  WE HAVE ONE CLIENT THAT IS A BANKING ENTITY FOR WHOM WE MANAGE THEIR CLIENT PORTFOLIOS.",,,,,,,,,,,,,""
2004071,,,,,,,,,,,,,,,,,,,,,,,,,"",83,1,1,0,0,0,0,0,11,0,2,2,"STRUCTURED NOTES"
2004073,,,,,,,,,,,,,,,,,,,,,,,,,"",64,0,1,0,1,4,7,0,0,12,8,3,"PRIVATE EQUITY COMMODITIES LOANS"
2003829,,,,,,,,,,,,,,,,,,,,,,,,,"",30,0,0,0,0,24,0,0,39,0,7,0,""
2004120,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,0,1,0,1,0,0,81,0,8,0,""
2004149,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,0,0,0,0,0,0,96,0,2,0,""
1999684,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"INTERESTS IN PRIVATELY HELD PORTFOLIO COMPANIES."
2003578,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,3,3,0,15,4,0,24,11,5,11,"OTHER INCLUDES INVESTMENTS AND INTERESTS IN REAL ESTATE, COMMODITIES, VENTURE CAPITAL AND ALTERNATIVE INVESTMENTS (E.G. STRUCTURED PRODUCTS, HEDGE FUNDS & CLOSED-END FUNDS)"
2004199,,,,,,,,,,,,,,,,,,,,,,,,,"",71,0,0,0,0,0,0,1,18,1,4,1,"FIXED AND VARIABLE ANNUITIES"
2004135,,,,,,,,,,,,,,,,,,,,,,,,,"",48,0,0,0,0,0,0,0,48,0,1,3,"ANNUITIES"
1982265,,,,,,,,,,,,,,,,,,,,,,,,,"",53,0,1,0,0,1,0,0,38,2,5,0,""
2004217,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,0,11,0,0,0,0,18,2,3,0,""
2004233,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,0,2,0,1,0,0,65,0,11,0,""
2004235,,,,,,,,,,,,,,,,,,,,,,,,,"",60,0,0,0,0,2,0,0,28,0,8,2,"VARIABLE ANNUITY (VA)"
2003746,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003373,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,"THE TOTAL SUM OF THE ASSET TYPE PERCENTAGES WITH LESS THAN ONE HALF PERCENT ASSET IS OVER ONE HALF PERCENT. THIS WAS ROUNDED UP TO 1% AND ENTERED IN (XII) OTHER.",,,,,,,,,,,,,""
1995130,,,,,,,,,,,,,,,,,,,,,,,,,"",3,0,0,0,0,0,0,0,96,0,1,0,""
2000515,,,,,,,,,,,,,,,,,,,,,,,,,"",35,0,19,0,0,1,0,0,30,4,11,0,""
2001618,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,2,1,0,2,0,0,73,0,7,0,""
2001533,,,,,,,,,,,,,,,,,,,,,,,,,"",8,0,3,10,0,1,0,0,61,10,7,0,""
2001604,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,3,0,0,17,8,0,0,0,4,68,"ASSET TYPES IN ""OTHER"" INCLUDE THE FOLLOWING:  ASSET BACKED SECURITIES (ABS, CMBS, RMBS, CLOS)."
2001253,,,,,,,,,,,,,,,,,,,,,,,,,"",2,0,5,1,0,0,0,0,87,0,5,0,""
2001233,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,7,31,0,2,0,0,12,0,2,0,""
2001644,0,0,0,0,13,14,2,2,0,0,8,8,0,0,0,0,0,0,5,4,1,2,71,70,"APPROXIMATELY 92% OF THESE ASSETS CONSIST OF STABLE VALUE INVESTMENT CONTRACTS. THE REMAINING ASSETS CONSIST OF ASSET BACKED SECURITIES AND NON-AGENCY STRUCTURED ASSETS",,,,,,,,,,,,,""
2001672,,,,,,,,,,,,,,,,,,,,,,,,,"",83,0,0,0,0,1,0,1,5,0,10,0,""
2001221,33,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,64,0,0,1,1,0,0,"",,,,,,,,,,,,,""
1999803,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1995233,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,0,1,0,0,0,0,88,0,8,0,""
1995109,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2001725,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,1,0,0,0,0,1,89,0,1,0,""
2001731,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999941,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999978,,,,,,,,,,,,,,,,,,,,,,,,,"",47,0,0,0,0,0,0,0,46,0,7,0,""
2003395,,,,,,,,,,,,,,,,,,,,,,,,,"",40,0,5,5,0,1,0,0,45,0,2,2,"ALTERNATIVE INVESTMENTS"
2002174,,,,,,,,,,,,,,,,,,,,,,,,,"",28,0,0,0,0,1,0,0,70,0,1,0,""
2003460,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003464,92,92,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,4,0,0,"",,,,,,,,,,,,,""
2003474,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1999293,,,,,,,,,,,,,,,,,,,,,,,,,"",32,0,4,1,0,2,0,0,57,1,2,1,"STRUCTURED PRODUCTS / ANNUITIES / PRIVATE INVESTMENTS"
2003497,,,,,,,,,,,,,,,,,,,,,,,,,"",86,0,2,0,0,0,0,0,4,0,6,2,"UNITS"
2003506,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003513,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003526,,,,,,,,,,,,,,,,,,,,,,,,,"",7,1,0,1,0,0,0,0,87,1,3,0,""
2003479,0,0,0,0,71,71,3,3,0,0,14,13,0,0,0,0,0,0,0,0,12,13,0,0,"",,,,,,,,,,,,,""
2002828,,,,,,,,,,,,,,,,,,,,,,,,,"",50,33,0,6,0,10,0,0,0,0,1,0,""
2004275,,,,,,,,,,,,,,,,,,,,,,,,,"",97,0,3,0,0,0,0,0,0,0,0,0,""
2004280,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004282,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,0,0,0,0,0,2,0,0,8,0,""
2003318,,,,,,,,,,,,,,,,,,,,,,,,,"",24,0,0,0,0,6,57,0,7,0,6,0,""
2002891,62,63,0,0,1,2,0,0,15,14,4,4,0,0,0,0,0,0,8,8,3,3,7,7,"INFRASTRUCTURE DEBT",,,,,,,,,,,,,""
2002742,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004756,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003399,,,,,,,,,,,,,,,,,,,,,,,,,"",68,0,2,0,0,3,0,0,20,0,7,0,""
2004330,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,2,0,0,0,0,0,89,3,2,0,""
2003683,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004794,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004819,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,1,0,4,1,0,1,50,0,5,0,""
2004273,,,,,,,,,,,,,,,,,,,,,,,,,"",5,80,4,4,0,2,0,0,4,0,1,0,""
2002063,,,,,,,,,,,,,,,,,,,,,,,,,"",88,0,10,0,0,1,0,0,0,0,1,0,""
2004411,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,11,0,1,20,0,10,3,6,3,0,""
2003491,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1997333,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
1997923,12,12,0,0,17,18,0,0,17,17,0,0,0,0,1,3,7,10,28,29,16,10,2,1,"REVERSE REPURCHASE AGREEMENTS AND PRECIOUS METALS",,,,,,,,,,,,,""
2004887,,,,,,,,,,,,,,,,,,,,,,,,,"",46,4,0,0,0,0,0,0,23,7,7,11,"FIXED/VARIABLE ANNUITIES"
2004571,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004917,,,,,,,,,,,,,,,,,,,,,,,,,"",67,0,2,7,0,15,0,0,0,0,9,0,""
2004733,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004923,,,,,,,,,,,,,,,,,,,,,,,,,"",23,0,4,1,0,2,0,0,59,0,10,1,"ILLIQUID ALTERNATIVE INVESTMENT ASSETS, STRUCTURED NOTES, VARIABLE ANNUITIES, PRINCIPAL PAYDOWN BONDS"
1987681,,,,,,,,,,,,,,,,,,,,,,,,,"",78,0,0,0,0,0,0,0,0,0,21,1,"NO-LOAD MUTUAL FUNDS"
2004900,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004947,,,,,,,,,,,,,,,,,,,,,,,,,"",15,1,0,0,0,0,0,0,68,0,16,0,""
2004949,,,,,,,,,,,,,,,,,,,,,,,,,"",1,0,0,0,0,2,0,0,12,71,14,0,""
2003350,,,,,,,,,,,,,,,,,,,,,,,,,"",12,0,0,1,0,0,0,0,84,0,3,0,""
2003562,,,,,,,,,,,,,,,,,,,,,,,,,"",27,13,4,2,0,1,1,0,0,43,6,3,"REAL ESTATE SECURITIES, PRECIOUS METAL ETFS, BALANCED STRATEGIES AND TARGET DATE FUNDS"
2000913,,,,,,,,,,,,,,,,,,,,,,,,,"",15,0,2,8,0,20,4,0,44,2,5,0,""
1987943,,,,,,,,,,,,,,,,,,,,,,,,,"",61,0,1,0,0,6,0,1,27,1,3,0,""
2001756,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003635,,,,,,,,,,,,,,,,,,,,,,,,,"",9,0,3,1,0,1,0,0,85,0,5,0,""
2003636,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003671,,,,,,,,,,,,,,,,,,,,,,,,,"",95,0,0,0,0,0,0,0,0,0,5,0,""
2003662,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003697,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,0,12,0,0,0,0,58,8,1,0,""
2002601,50,49,0,0,0,0,7,8,0,0,1,1,0,0,0,0,30,30,7,7,5,5,0,0,"",,,,,,,,,,,,,""
2003627,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004753,,,,,,,,,,,,,,,,,,,,,,,,,"",100,0,0,0,0,0,0,0,0,0,0,0,""
2006609,80,75,0,0,8,9,2,2,0,0,1,1,0,0,0,0,0,0,0,0,9,13,0,0,"",,,,,,,,,,,,,""
2006611,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2005929,,,,,,,,,,,,,,,,,,,,,,,,,"",61,0,1,0,0,6,0,1,27,1,3,0,""
2004098,,,,,,,,,,,,,,,,,,,,,,,,,"",45,0,0,0,0,7,0,14,31,0,3,0,""
2006027,,,,,,,,,,,,,,,,,,,,,,,,,"",14,0,0,0,0,0,0,0,72,0,15,0,""
1996559,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2006557,35,36,1,0,3,3,4,4,0,0,0,0,2,2,0,0,53,52,0,0,2,3,0,0,"",,,,,,,,,,,,,""
2006654,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,0,0,0,0,0,0,94,0,2,0,""
2004054,,,,,,,,,,,,,,,,,,,,,,,,,"",72,0,4,0,0,0,0,0,13,0,11,0,""
2006217,,,,,,,,,,,,,,,,,,,,,,,,,"",38,0,0,1,0,0,0,0,22,19,20,0,""
2006228,,,,,,,,,,,,,,,,,,,,,,,,,"",4,0,4,15,0,0,0,0,14,31,20,12,"DIGITAL ASSETS"
2006236,,,,,,,,,,,,,,,,,,,,,,,,,"",59,0,3,0,0,4,2,0,16,0,10,7,"VARIABLE ANNUITIES"
1990230,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,0,0,0,0,0,28,0,2,0,""
2006020,,,,,,,,,,,,,,,,,,,,,,,,,"",81,0,0,0,0,0,0,0,13,0,2,4,"ALTERNATIVE INVESTMENTS"
2000996,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2006273,,,,,,,,,,,,,,,,,,,,,,,,,"",98,0,0,0,0,0,0,0,0,0,2,0,""
2006283,,,,,,,,,,,,,,,,,,,,,,,,,"",70,0,0,0,0,0,0,0,28,0,2,0,""
2006288,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,2,1,0,0,0,0,89,0,3,0,""
2006175,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2006319,,,,,,,,,,,,,,,,,,,,,,,,,"",21,0,1,1,0,0,2,0,69,0,4,2,"STRUCTURED PRODUCTS."
2006234,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2006335,17,17,0,0,0,0,3,3,0,0,1,1,0,0,0,0,75,74,0,0,4,5,0,0,"",,,,,,,,,,,,,""
2002838,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,99,0,0,0,0,0,0,0,1,0,""
2002358,,,,,,,,,,,,,,,,,,,,,,,,,"",5,1,3,1,0,1,0,0,80,1,11,0,""
2003421,,,,,,,,,,,,,,,,,,,,,,,,,"",63,0,0,0,0,0,0,0,34,0,3,0,""
2000634,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,100,0,""
2003372,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003459,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003469,,,,,,,,,,,,,,,,,,,,,,,,,"",90,0,8,0,0,0,0,0,0,0,2,0,""
2002712,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2001514,22,22,0,0,3,2,2,1,0,0,3,2,0,0,0,0,63,63,1,1,7,8,0,0,"",,,,,,,,,,,,,""
2003503,,,,,,,,,,,,,,,,,,,,,,,,,"",36,2,2,7,0,2,0,0,42,0,6,3,"PRIVATE LOAN; LP"
2003089,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003081,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003512,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003422,,,,,,,,,,,,,,,,,,,,,,,,,"",48,0,10,0,6,11,0,0,0,12,10,3,"PRECIOUS METALS"
2003461,,,,,,,,,,,,,,,,,,,,,,,,,"",5,0,44,5,0,20,0,0,9,0,17,0,""
2001226,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003561,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003566,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,88,1,10,0,""
2003584,67,67,0,0,1,1,0,0,0,0,3,3,0,0,0,6,20,20,0,0,3,3,0,0,"",,,,,,,,,,,,,""
2003465,6,5,0,0,2,2,3,3,0,0,0,1,0,0,0,0,32,29,44,55,4,4,9,1,"GUILDS AND ACADEMIES",,,,,,,,,,,,,""
2003610,,,,,,,,,,,,,,,,,,,,,,,,,"",11,0,6,8,0,1,0,0,45,0,29,0,""
1998700,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2002218,10,11,0,0,3,3,2,2,1,1,40,41,6,5,0,0,1,2,0,0,2,2,35,34,"ABS, CMO, BANK LOANS, PRIVATE PLACEMENTS,  CMBS, OTHER INVESTED ASSETS",,,,,,,,,,,,,""
2003678,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2003691,,,,,,,,,,,,,,,,,,,,,,,,,"",30,0,13,4,0,2,0,0,47,0,4,0,""
2003587,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004789,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2002160,,,,,,,,,,,,,,,,,,,,,,,,,"",75,0,0,0,0,0,0,25,0,0,0,0,""
2005004,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004113,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004327,,,,,,,,,,,,,,,,,,,,,,,,,"",86,0,2,0,0,0,0,0,4,0,6,2,"UNITS"
2003573,,,,,,,,,,,,,,,,,,,,,,,,,"",0,0,0,0,0,0,0,0,0,0,0,100,"AGRICULTURAL INVESTMENTS"
2005040,22,20,2,2,1,1,1,1,0,0,1,1,0,0,0,0,59,59,0,0,7,8,7,8,"ANNUITIES AND REAL ESTATE",,,,,,,,,,,,,""
2004596,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,""
2004803,,,,,,,,,,,,,,,,,,,,,,,,,"",77,0,10,0,0,0,0,0,12,0,1,0,""
