"FilingID","CIK"
2007960,934999
2008018,2012134
2008133,108572
2008139,1378434
2008145,1767062
2006555,1766564
2008171,1766564
2006419,1626379
2006595,1536105
2013004,1711360
2011007,1703301
2009367,1694284
2010356,1043187
2010413,1682267
2013272,1793923
2013186,1427147
2013317,2022908
2010959,1282197
2009284,820434
2011331,701516
2011366,853758
2010674,1698478
2011406,1599084
2009020,1977181
2008786,1951167
2006148,1801112
1982098,1633863
2000112,1731216
2008255,1846208
2011329,1840455
2009776,1831187
2011412,1020317
2012704,1767611
1994944,860662
2012487,1731601
2013403,788704
2006758,1525362
2013431,891055
2011715,1082463
2009840,1798172
2009551,1972138
2009873,944317
2009901,1628896
2009922,1682057
2009928,1973209
2009820,1633516
2010007,1650150
2006806,1799859
2007426,1900099
2009663,1967205
2009740,1768928
2012787,1179124
2007715,1245521
2008284,1834011
2008290,1307878
2004020,1533954
2010870,156988
2012206,73520
2012206,1424367
1992775,1595082
2012345,1654175
2012388,1694080
2008342,1695490
2006836,1569579
2008422,1824263
2008440,1512024
2008449,926106
2010566,1788241
2010923,1585859
2010795,1909307
2010991,1510434
2004902,1767474
1989657,1365324
2010504,1723397
2010039,1730242
2011005,1245521
2008649,1013234
2011104,1562855
2002239,1755535
2003593,1020066
2004052,845563
2007270,1581798
2007352,1719952
2007352,1719953
2007352,1769589
2007352,1784763
2007352,1784773
2007352,1784774
2007352,1844531
2007352,1844534
2007352,1844535
2007352,1977853
2007352,1977867
2007352,1977919
2007352,2028508
2006511,1021258
2007094,1583092
2007102,1245521
2007271,1356524
2003952,1730813
2004645,1763921
2007340,1058854
2007342,1725946
2006220,1218710
2011420,2039501
2011438,2071834
2012545,1766918
2012593,1811827
2012626,1682057
2012615,1844369
2012602,1737819
2012749,1472322
2012786,1766561
2010927,1804329
2009541,822378
2011303,1691766
2008859,1427147
2011426,2039501
2011736,1785199
2011752,1005607
2012325,1442756
2010089,1404652
2012434,1549230
2009063,769963
2009077,2017868
2009183,1357867
2009255,1002784
2008565,1599579
2007255,1301396
2011035,1586767
2009773,1376501
2010889,1388142
2010840,1666759
2011129,1844369
2011475,1259313
2011489,1449853
1995445,1525559
2012110,1525556
2011476,1462606
2009025,1034883
2009025,277518
1999736,1642570
2009142,1600585
2009218,2054958
2009136,1741001
2010214,1747799
2009851,1179124
2009770,1767611
2012917,1639943
2012306,1807489
2013067,1911407
2013080,20502
2013080,2042811
2006750,1351731
2007213,99947
2007217,1352469
2002035,1005607
2004051,1581798
2004047,1356524
2005524,2072459
2006689,201772
2010990,1510434
2011103,1767699
2009995,853758
2011587,27182
2012559,1566531
2013248,2022908
2013433,788704
2012440,1643180
2007321,1766530
2007124,1908386
2007302,2001039
2007225,1842667
2007403,1482880
2008535,1840636
2013399,891055
2009970,1704212
2013454,1730126
2010051,1771169
2011155,757657
2011155,94074
2011155,1957244
2011114,1832158
2011166,1750086
2011168,1832158
2011140,883965
2002662,1963839
2012463,769993
2012463,734700
2012463,42352
2012463,1958244
2009917,1991334
2012631,1991334
2012628,1961292
2012653,1976435
2010081,1034882
2010372,1599900
2010079,1567163
2010426,1633901
2010470,1722283
2010441,1994739
2009721,1586767
2010530,1106832
2010596,1766292
2008046,1549275
2008065,1803229
2008070,1593387
2008078,1510434
2008086,1800465
2007791,1775850
2008094,1908378
2008104,917129
2008104,936516
2008104,1086363
2008111,1633516
2008118,1034182
2009237,1545812
1989745,1535811
2009008,2049179
2008997,1815217
2009279,1484540
2009285,2039501
2009277,1794820
2005614,2056342
2009431,1257442
2008226,2012773
2007982,2020817
2012656,1357955
2012807,1767313
2008452,1911407
2012992,1910321
2004440,1575301
2013487,2039501
2012422,728612
2012422,65106
2010100,1229262
2010100,1088084
2012111,1682654
2008496,1926456
2008613,1730456
2007149,1849348
2007944,1270238
2008688,1900576
2009753,1729457
2009576,1599900
2009695,1535639
2010004,932859
2007529,1068837
2012576,1859011
2012566,1639943
2012819,53903
2012819,810417
2012819,1130371
2012819,1512995
2012543,1167557
2012543,1061303
2012373,946754
2007201,1049767
2007634,1695490
2007438,1723397
2007682,1633516
2007709,1483557
2008741,1447946
2009083,1535775
2006990,1382646
2007267,845563
2009535,1512287
2010671,1985274
2010672,1962755
2010675,1914558
2003833,1887492
2009571,949623
2009607,1049662
2009613,1439207
2005842,1066816
2007272,1909372
2008735,1802647
2008754,1943819
2008863,1063571
2010783,1841768
2010182,1827845
2009675,1899030
2010847,1282197
2010846,1586767
2010864,1462245
2010874,1925385
2010593,1521019
2008545,1352864
2005136,1694080
2008825,2011901
2008995,1163368
2009672,1273087
2009101,1539947
2009579,12518
2006621,1582732
2009935,1696899
2010838,1963040
2010903,1845998
2005464,1482012
2007493,1544935
2008048,1913464
2010124,1692038
2010131,1542383
2008249,1872934
2009974,1445065
2010073,1491719
2010247,1649451
2008836,1685364
2009417,949623
2009350,926106
2007815,1759115
2008220,1706327
2010086,1034883
2010086,277518
2010412,1909879
2010472,1128159
2010418,1483325
2010567,159559
2010548,1690370
2011502,1802119
2010365,1638022
2010489,1678953
2010582,1766972
2010397,1593177
2011800,882928
2011801,1447946
2011521,917129
2011521,936516
2011521,1086363
1990375,1889663
2011570,2009781
2007811,1641866
2011501,1963030
2002419,1749798
2011245,1282197
2009955,2011593
2008411,1767151
2012042,1973921
2010521,2056091
2012092,2056091
2013047,1843684
2013056,1071061
2013135,1737088
2009436,1715740
2007129,1791827
2012964,1766972
2008829,1979884
2013245,1681113
2007905,1140771
2013285,1802816
2012047,1965941
2012378,1566728
2013326,1633901
2012779,938772
2013166,1536054
2003819,1093276
2010380,1941369
2011781,1453447
2011953,1666613
2012076,1767306
2010646,1811513
2012383,1665198
2013488,2039501
2010786,926833
2013419,1434323
2013445,1643180
2013457,1735057
2000090,1757706
2012356,1341401
2012224,1766561
2012712,169507
2012632,822648
2011493,1633387
1993297,1911193
2011550,1862965
2011300,1694080
2007468,1825611
2010662,102909
2010281,1512601
2010097,1044929
2011304,1055567
2010450,1453381
2012058,947529
2008612,7773
2012088,1695490
2002350,1631353
2008494,1512024
2008005,1034883
2008005,277518
2003478,2011901
2009479,1944437
2009454,5954
2009505,1624758
2008684,1080351
2002365,1321993
2008395,2053786
2004672,1884018
2010082,1544935
1992922,1802091
2011291,1729359
2007809,1093589
2007646,1908065
2008942,1800328
2006379,1737112
2010083,1629649
2010137,1273887
2008509,1759485
2011247,2026480
2011936,1739728
2010705,1811242
1989287,1732541
2012131,1984555
2012331,1762283
2007512,2003615
2010353,1484836
2012234,887777
2008080,940445
2012263,1491719
2008865,1426196
2010867,1600344
2012349,2021711
2010509,1540306
2010088,1346824
2007652,1080628
