"FilingID","Country/Authority"
1951067,"Canada - Ontario Securities Commission"
1951067,"Canada - Quebec, Financial Markets Authority"
1951058,"Canada - British Columbia Securities Commission"
1951058,"Canada - Alberta Securities Commission"
1951058,"Canada - Manitoba Securities Commission"
1951058,"Canada - Ontario Securities Commission"
1951058,"Canada - Quebec, Financial Markets Authority"
1951058,"Canada - Yukon Territories, Registrar of Securities"
1951058,"Canada - Nova Scotia Securities Commission"
1951058,"Canada - Saskatchewan Financial Services Commission"
1919424,"Other: TIED AGENT SETUP WITH AHP CAPITAL MANAGEMENT (REGISTERED WITH GERMAN FEDERAL FINANCIAL SUPERVISORY AGENCY UNDER ID 10124445)"
1953051,"Ireland -  Central Bank of Ireland"
1958924,"United Kingdom - Financial Conduct Authority"
1940650,"Australia - Australian Securities and Investments Commission"
1958060,"Other: BELGIUM FINANCIAL SERVICES AND MARKET AUTHORITY"
1935197,"Hong Kong - Securities and Futures Commission"
1935197,"Canada - Ontario Securities Commission"
1935197,"Canada - Alberta Securities Commission"
1935197,"Canada - British Columbia Securities Commission"
1935197,"Canada - Quebec, Financial Markets Authority"
1932039,"Hong Kong - Securities and Futures Commission"
1932039,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1932039,"Other: HONG KONG - MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
1937688,"United Kingdom - Financial Conduct Authority"
1937688,"Other: FINANCIAL SERVICES COMMISSION (GIBRALTAR)"
1936105,"United Kingdom - Financial Conduct Authority"
1945089,"Other: AUSTRIA / FINANCIAL MARKET SUPERVISION AUSTRIA"
1945089,"Germany - German Federal Financial Supervisory Agency"
1945089,"Other: ITALY / THE COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA (CONSOB)"
1945089,"Sweden - Swedish Financial Supervisory Authority"
1945089,"Other: FRANCE / AUTORITÉ DE CONTRÔLE PRUDENTIEL ET DE RÉSOLUTION (ACPR) AT THE BANQUE DE FRANCE"
1945089,"Spain - National Commission of Securities Markets"
1945089,"Other: NETHERLANDS / AFM"
1950641,"India - Securities and Exchange Board of India"
1962780,"Canada - Nova Scotia Securities Commission"
1962780,"Canada - Ontario Securities Commission"
1962780,"Canada - British Columbia Securities Commission"
1962780,"Canada - Alberta Securities Commission"
1962780,"Canada - Manitoba Securities Commission"
1962780,"Canada - Quebec, Financial Markets Authority"
1962780,"Canada - Prince Edward Island, Securities Office"
1962780,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1962780,"Canada - Saskatchewan Financial Services Commission"
1962780,"Canada - New Brunswick Securities Commission"
1953994,"United Kingdom - Financial Conduct Authority"
1953994,"Canada - Ontario Securities Commission"
1953994,"Australia - Australian Securities and Investments Commission"
1953994,"Canada - Alberta Securities Commission"
1953994,"Canada - British Columbia Securities Commission"
1953994,"Canada - Quebec, Financial Markets Authority"
1957097,"Switzerland - Swiss Financial Market Supervisory Authority"
1937850,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ONTARIO SECURITIES COMMISSION"
1955825,"Other: BELGIUM FINANCIAL SERVICES AND MARKET AUTHORITY"
1948157,"Singapore - Monetary Authority of Singapore"
1942072,"Hong Kong - Securities and Futures Commission"
1955230,"India - Securities and Exchange Board of India"
1937850,"Switzerland - Swiss Financial Market Supervisory Authority"
1937850,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - NOVA SCOTIA SECURITIES COMMISSION"
1937850,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ALBERTA SECURITIES COMMISSION"
1937850,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - BRITISH COLUMBIA SECURITIES COMMISSION"
1937850,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - QUEBEC FINANCIAL MARKETS AUTHORITY"
1954663,"Hong Kong - Securities and Futures Commission"
1951621,"Canada - Ontario Securities Commission"
1951621,"Australia - Australian Securities and Investments Commission"
1951621,"United Kingdom - Financial Conduct Authority"
1951621,"Canada - Alberta Securities Commission"
1951621,"Canada - Quebec, Financial Markets Authority"
1945863,"United Kingdom - Financial Conduct Authority"
1951771,"Other: BRAZIL-ANBIMA (BRAZILIAN BANKS AND ASSET MANAGERS ASSOCIATION)"
1951771,"Brazil - Securities and Exchange Commission"
1954963,"United Kingdom - Financial Conduct Authority"
1953080,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1943527,"Hong Kong - Securities and Futures Commission"
1949052,"Canada - Ontario Securities Commission"
1949069,"Canada - Ontario Securities Commission"
1956642,"Mauritius, Republic of - Financial Services Commission"
1956344,"Australia - Australian Securities and Investments Commission"
1945872,"Israel - Israel Securities Authority"
1936993,"Hong Kong - Securities and Futures Commission"
1937989,"Switzerland - Swiss Financial Market Supervisory Authority"
1940184,"Canada - Ontario Securities Commission"
1924335,"Cayman Islands - Cayman Islands Stock Exchange Authority"
1924354,"Japan - Financial Services Agency"
1924354,"Cayman Islands - Cayman Islands Monetary Authority"
1949093,"Other: REGISTERED WITH THE COMMERCIAL OFFICE IN GERMANY, GEWERBEAMT HEIDELBERG AND IHK"
1948802,"Switzerland - Swiss Financial Market Supervisory Authority"
1934752,"Bermuda - Bermuda Monetary Authority"
1958419,"Canada - Ontario Securities Commission"
1957016,"Other: BELGIUM FINANCIAL SERVICES AND MARKET AUTHORITY"
1960516,"Hong Kong - Securities and Futures Commission"
1955828,"Hong Kong - Securities and Futures Commission"
1928561,"Cayman Islands - Cayman Islands Monetary Authority"
1959868,"Netherlands - The Netherlands Authority for the Financial Markets"
1929147,"Other: ASG-VSV  - SWISS ASSOCIATION OF ASSET MANAGERS (SAAM) RECOGNISED BY FINMA"
1929147,"Other: AOOS - SUPERVISORY ORGANISATION IN ACCORDANCE WITH THE FINANCIAL MARKET SUPERVISION ACT (FINMA)."
1929147,"Other: FINMA -AUTHORIZATION AS AN ASSET MANAGER ACCORDING TO ART. 17 PARA. 1 OF  FINANCIAL INSTITUTIONS ACT (FINIA)"
1944914,"Ireland -  Central Bank of Ireland"
1956311,"United Kingdom - Financial Conduct Authority"
1950166,"Switzerland - Swiss Financial Market Supervisory Authority"
1950166,"Other: ORGANISME DE SURVEILLANCE DES INSTITUTS FINANCIERS"
1953450,"Other: BELGIUM FINANCIAL SERVICES AND MARKET AUTHORITY"
1959924,"United Kingdom - Financial Conduct Authority"
1959924,"Ireland -  Central Bank of Ireland"
1961025,"United Kingdom - Financial Conduct Authority"
1961025,"Ireland -  Central Bank of Ireland"
1951401,"Switzerland - Swiss Financial Market Supervisory Authority"
1959302,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - BRITISH COLUMBIA SECURITIES COMMISSION"
1959302,"Switzerland - Swiss Financial Market Supervisory Authority"
1959302,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - NOVA SCOTIA SECURITIES COMMISSION"
1959302,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ALBERTA SECURITIES COMMISSION"
1959302,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - QUEBEC FINANCIAL MARKETS AUTHORITY"
1959302,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ONTARIO SECURITIES COMMISSION"
1933503,"Bermuda - Bermuda Monetary Authority"
1946503,"United Kingdom - Financial Conduct Authority"
1928953,"India - Securities and Exchange Board of India"
1928953,"China, People's Republic of - China Securities Regulatory Commission "
1934856,"Canada - Alberta Securities Commission"
1934856,"Canada - Ontario Securities Commission"
1934856,"Canada - Quebec, Financial Markets Authority"
1934856,"Canada - British Columbia Securities Commission"
1934856,"Canada - Nova Scotia Securities Commission"
1955251,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1955251,"Australia - Australian Securities and Investments Commission"
1952050,"United Kingdom - Financial Conduct Authority"
1959059,"Canada - Manitoba Securities Commission"
1959059,"Canada - British Columbia Securities Commission"
1959059,"Canada - Alberta Securities Commission"
1959059,"Canada - Ontario Securities Commission"
1959059,"Canada - Saskatchewan Financial Services Commission"
1959059,"Canada - Quebec, Financial Markets Authority"
1959059,"Canada - Nova Scotia Securities Commission"
1962248,"Switzerland - Swiss Financial Market Supervisory Authority"
1962248,"Israel - Israel Securities Authority"
1945097,"Switzerland - Swiss Financial Market Supervisory Authority"
1962732,"China, People's Republic of - China Securities Regulatory Commission "
1961714,"United Kingdom - Financial Conduct Authority"
1960750,"Canada - Ontario Securities Commission"
1956310,"Brazil - Securities and Exchange Commission"
1952546,"Canada - Nova Scotia Securities Commission"
1952546,"Other: OFFICE OF THE ATTORNEY GENERAL [PRINCE EDWARD ISLAND]"
1952546,"Other: AUTORITE DES MARCHES FINANCIERS"
1952546,"Other: INSURANCE COUNCILS OF SASKATCHEWAN"
1952546,"Canada - Northwest Territories, Office of the Registrar of Securities"
1952546,"Other: FINANCIAL AND CONSUMER AFFAIRS AUTHORITY OF SASKATCHEWAN"
1952546,"Other: OFFICE OF THE SUPERINTENDENT OF SECURITIES NUNAVUT"
1952546,"Other: INSURANCE COUNCIL OF BRITISH COLUMBIA"
1952546,"Other: ALBERTA INSURANCE COUNCIL"
1952546,"Other: FINANCIAL SERVICES REGULATORY AUTHORITY OF ONTARIO"
1952546,"Canada - Yukon Territories, Registrar of Securities"
1952546,"Other: OFFICE OF THE SUPERINTENDENT OF INSURANCE[NOVA SCOTIA]"
1952546,"Canada - Alberta Securities Commission"
1952546,"Canada - Manitoba Securities Commission"
1952546,"Canada - Ontario Securities Commission"
1952546,"Canada - British Columbia Securities Commission"
1952546,"Other: FINANCIAL AND CONSUMER SERVICES COMMISSION (NEW BRUNSWICK)"
1952546,"Other: SECURITIES NL, FINANCIAL SERVICES REGULATION DIVISION"
1956107,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1956107,"Australia - Australian Securities and Investments Commission"
1964037,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1964037,"Australia - Australian Securities and Investments Commission"
1953510,"Canada - Alberta Securities Commission"
1953510,"Canada - British Columbia Securities Commission"
1953510,"Canada - Manitoba Securities Commission"
1953510,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1953510,"Canada - Nova Scotia Securities Commission"
1953510,"Canada - Ontario Securities Commission"
1953510,"Canada - Prince Edward Island, Securities Office"
1953510,"Canada - Saskatchewan Financial Services Commission"
1953510,"Canada - Yukon Territories, Registrar of Securities"
1953510,"Other: CANADA - CANADIAN SECURITIES ADMINISTRATORS"
1953510,"Other: CANADA - AUTORITE DES MARCHES FINANCIERS"
1953510,"Canada - Quebec, Financial Markets Authority"
1953510,"Canada - Nunavut, Registrar of Securities"
1953510,"Canada - New Brunswick Securities Commission"
1952718,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1952852,"Hong Kong - Securities and Futures Commission"
1934568,"United Kingdom - Financial Conduct Authority"
1955895,"United Kingdom - Financial Conduct Authority"
1959802,"Canada - Ontario Securities Commission"
1960259,"Canada - Ontario Securities Commission"
1960259,"Canada - Quebec, Financial Markets Authority"
1956331,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1952718,"Australia - Australian Securities and Investments Commission"
1955174,"Other: NORWAY - THE FINANCIAL SUPERVISORY AUTHORITY OF NORWAY"
1955174,"Australia - Australian Securities and Investments Commission"
1955401,"Canada - British Columbia Securities Commission"
1931001,"India - Securities and Exchange Board of India"
1961790,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955785,"India - Securities and Exchange Board of India"
1955968,"Sweden - Swedish Financial Supervisory Authority"
1938036,"United Kingdom - Financial Conduct Authority"
1958109,"Hong Kong - Securities and Futures Commission"
1948679,"Canada - Ontario Securities Commission"
1948679,"Canada - Alberta Securities Commission"
1915006,"Japan - Financial Services Agency"
1961700,"Switzerland - Swiss Financial Market Supervisory Authority"
1950845,"Canada - Ontario Securities Commission"
1935936,"United Kingdom - Financial Conduct Authority"
1926485,"Canada - Ontario Securities Commission"
1926485,"Australia - Australian Securities and Investments Commission"
1953095,"Cayman Islands - Cayman Islands Monetary Authority"
1958241,"France - Financial Markets Authority"
1950845,"Canada - Alberta Securities Commission"
1950845,"Canada - British Columbia Securities Commission"
1950845,"Canada - Quebec, Financial Markets Authority"
1953559,"Hong Kong - Securities and Futures Commission"
1951670,"Other: COMMISSION DE CONTROLE DES ACTIVITES FINANCIERES - MONACO"
1949621,"Australia - Australian Securities and Investments Commission"
1955652,"Canada - British Columbia Securities Commission"
1958445,"Other: BELGIUM -  FINANCIAL SERVICES AND MARKETS AUTHORITY"
1925146,"Switzerland - Swiss Financial Market Supervisory Authority"
1958287,"United Kingdom - Financial Conduct Authority"
1958445,"Ireland -  Central Bank of Ireland"
1943958,"Canada - Ontario Securities Commission"
1943958,"Canada - Alberta Securities Commission"
1943958,"Canada - British Columbia Securities Commission"
1943958,"Canada - Manitoba Securities Commission"
1943958,"Canada - Saskatchewan Financial Services Commission"
1943958,"Canada - Quebec, Financial Markets Authority"
1943958,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1943958,"Canada - Nova Scotia Securities Commission"
1943958,"Canada - New Brunswick Securities Commission"
1943958,"Canada - Prince Edward Island, Securities Office"
1950791,"Japan - Financial Services Agency"
1950791,"United Kingdom - Financial Conduct Authority"
1950791,"Singapore - Monetary Authority of Singapore"
1950791,"Hong Kong - Securities and Futures Commission"
1950791,"Canada - Ontario Securities Commission"
1950791,"Canada - Quebec, Financial Markets Authority"
1950791,"Dubai - Dubai Financial Services Authority"
1954881,"India - Securities and Exchange Board of India"
1945660,"Ireland -  Central Bank of Ireland"
1963743,"Ireland -  Central Bank of Ireland"
1942102,"Switzerland - Swiss Financial Market Supervisory Authority"
1954969,"Canada - Ontario Securities Commission"
1957330,"Canada - Alberta Securities Commission"
1957330,"Canada - British Columbia Securities Commission"
1957330,"Canada - Manitoba Securities Commission"
1957330,"Canada - Ontario Securities Commission"
1957330,"Canada - Saskatchewan Financial Services Commission"
1952404,"United Kingdom - Financial Conduct Authority"
1956580,"Switzerland - Swiss Financial Market Supervisory Authority"
1946959,"Canada - British Columbia Securities Commission"
1946959,"Canada - Ontario Securities Commission"
1946959,"Canada - Quebec, Financial Markets Authority"
1959848,"United Kingdom - Financial Conduct Authority"
1965339,"Switzerland - Swiss Financial Market Supervisory Authority"
1943200,"Cayman Islands - Cayman Islands Monetary Authority"
1938486,"India - Securities and Exchange Board of India"
1938486,"Australia - Australian Securities and Investments Commission"
1938486,"China, People's Republic of - China Securities Regulatory Commission "
1938486,"Singapore - Monetary Authority of Singapore"
1938486,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1961024,"United Kingdom - Financial Conduct Authority"
1938789,"United Kingdom - Financial Conduct Authority"
1952501,"Hong Kong - Securities and Futures Commission"
1957120,"Sweden - Swedish Financial Supervisory Authority"
1952507,"Singapore - Monetary Authority of Singapore"
1935211,"Hong Kong - Securities and Futures Commission"
1969505,"Hong Kong - Securities and Futures Commission"
1921074,"Singapore - Monetary Authority of Singapore"
1965198,"Singapore - Monetary Authority of Singapore"
1960675,"United Kingdom - Financial Conduct Authority"
1937495,"Canada - Quebec, Financial Markets Authority"
1930767,"United Kingdom - Financial Conduct Authority"
1930767,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1930767,"Dubai - Dubai Financial Services Authority"
1933815,"Canada - Ontario Securities Commission"
1933815,"Canada - British Columbia Securities Commission"
1956014,"Ireland -  Central Bank of Ireland"
1959423,"United Kingdom - Financial Conduct Authority"
1944390,"United Kingdom - Financial Conduct Authority"
1945226,"Ireland -  Central Bank of Ireland"
1941597,"Canada - Ontario Securities Commission"
1945117,"United Kingdom - Financial Conduct Authority"
1945117,"Other: AUSTRALIAN EXEMPTION - AUSTRALIAN SECURITIES AND INVESTMENT COMMISSION"
1945117,"Other: CANADIAN EXEMPTION: ONTARIO,ALBERTA, MANITOBA,BRITISH COLUMBIA,QUEBEC"
1965273,"Other: VQF - VEREIN ZUR QUALITÄTSSICHERUNG VON FINANZDIENSTLEISTUNGEN A SWISS SELF-REGULATED ORGANISATION ACCEPTED BY THE SFMSA"
1960147,"Ireland -  Central Bank of Ireland"
1939731,"Other: FINANCIAL SUPERVISORY SERVICE, SOUTH KOREA"
1946699,"United Kingdom - Financial Conduct Authority"
1944533,"Canada - Ontario Securities Commission"
1960078,"United Kingdom - Financial Conduct Authority"
1970732,"United Kingdom - Financial Conduct Authority"
1970732,"United Kingdom - Financial Conduct Authority"
1966674,"Hong Kong - Securities and Futures Commission"
1958502,"United Kingdom - Financial Conduct Authority"
1941059,"United Kingdom - Financial Conduct Authority"
1970522,"Bermuda - Bermuda Monetary Authority"
1970522,"Netherlands - The Netherlands Authority for the Financial Markets"
1963872,"Ireland -  Central Bank of Ireland"
1942314,"Canada - Ontario Securities Commission"
1957264,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1949271,"Canada - Ontario Securities Commission"
1949271,"Canada - Quebec, Financial Markets Authority"
1949271,"Canada - Alberta Securities Commission"
1949271,"Canada - British Columbia Securities Commission"
1949271,"Canada - Manitoba Securities Commission"
1949271,"Canada - New Brunswick Securities Commission"
1949271,"Canada - Nova Scotia Securities Commission"
1949271,"Canada - Saskatchewan Financial Services Commission"
1949271,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1949224,"Cayman Islands - Cayman Islands Monetary Authority"
1963312,"Ireland -  Central Bank of Ireland"
1950345,"United Kingdom - Financial Conduct Authority"
1955303,"Ireland -  Central Bank of Ireland"
1959395,"United Kingdom - Financial Conduct Authority"
1960877,"Ireland -  Central Bank of Ireland"
1960877,"Canada - Ontario Securities Commission"
1960877,"Canada - Alberta Securities Commission"
1960877,"Canada - Quebec, Financial Markets Authority"
1959911,"United Kingdom - Financial Conduct Authority"
1959911,"Ireland -  Central Bank of Ireland"
1967297,"Dubai - Dubai Financial Services Authority"
1966408,"China, People's Republic of - China Securities Regulatory Commission "
1966408,"India - Securities and Exchange Board of India"
1966408,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1966408,"Bahamas - Securities Commission of the Bahamas"
1967308,"Germany - German Federal Financial Supervisory Agency"
1967308,"Sweden - Swedish Financial Supervisory Authority"
1967308,"United Kingdom - Financial Conduct Authority"
1967308,"Finland - Financial Supervision Authority"
1942096,"South Africa - Financial Services Board"
1942096,"United Kingdom - Financial Conduct Authority"
1951803,"Ireland -  Central Bank of Ireland"
1951803,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1951803,"China, People's Republic of - China Securities Regulatory Commission "
1969104,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1969104,"Australia - Australian Securities and Investments Commission"
1969104,"Canada - Alberta Securities Commission"
1969104,"Canada - Ontario Securities Commission"
1969104,"Canada - Quebec, Financial Markets Authority"
1969104,"Ireland -  Central Bank of Ireland"
1969104,"Canada - New Brunswick Securities Commission"
1954230,"Sweden - Swedish Financial Supervisory Authority"
1954230,"Germany - German Federal Financial Supervisory Agency"
1967836,"United Kingdom - Financial Conduct Authority"
1947761,"Netherlands - The Netherlands Authority for the Financial Markets"
1966468,"Cayman Islands - Cayman Islands Monetary Authority"
1955500,"Australia - Australian Securities and Investments Commission"
1925333,"United Kingdom - Financial Conduct Authority"
1963617,"United Kingdom - Financial Conduct Authority"
1940442,"United Kingdom - Financial Conduct Authority"
1940442,"Canada - Ontario Securities Commission"
1940442,"Canada - Quebec, Financial Markets Authority"
1940442,"Canada - Alberta Securities Commission"
1953743,"United Kingdom - Financial Conduct Authority"
1954867,"India - Securities and Exchange Board of India"
1956302,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1955813,"Japan - Financial Services Agency"
1959646,"Switzerland - Swiss Financial Market Supervisory Authority"
1945155,"United Kingdom - Financial Conduct Authority"
1952064,"Canada - Quebec, Financial Markets Authority"
1952064,"Canada - Ontario Securities Commission"
1946309,"Cayman Islands - Cayman Islands Monetary Authority"
1946309,"Germany - German Federal Financial Supervisory Agency"
1966452,"Canada - British Columbia Securities Commission"
1966452,"Canada - Ontario Securities Commission"
1960219,"Netherlands - The Netherlands Authority for the Financial Markets"
1960219,"Other: BELGIUM - FINANCIAL SERVICES AND MARKETS AUTHORITY"
1958844,"Canada - Ontario Securities Commission"
1966397,"United Kingdom - Financial Conduct Authority"
1961806,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1943665,"Canada - Ontario Securities Commission"
1962316,"Hong Kong - Securities and Futures Commission"
1957134,"China, People's Republic of - China Securities Regulatory Commission "
1945137,"United Kingdom - Financial Conduct Authority"
1945137,"Canada - Ontario Securities Commission"
1945137,"Canada - Alberta Securities Commission"
1945137,"South Africa - Financial Services Board"
1945137,"Canada - British Columbia Securities Commission"
1945137,"Canada - Manitoba Securities Commission"
1945137,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1945137,"Canada - Nova Scotia Securities Commission"
1945137,"Canada - Prince Edward Island, Securities Office"
1945137,"Canada - Quebec, Financial Markets Authority"
1945137,"Canada - Saskatchewan Financial Services Commission"
1945137,"Canada - New Brunswick Securities Commission"
1955307,"Ireland -  Central Bank of Ireland"
1966999,"Mexico - National Commission for Banking and Securities"
1961577,"Canada - Ontario Securities Commission"
1938364,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1937020,"Other: COLOMBIA -- FINANCIAL SUPERINTENDENT OF COLOMBIA (OFFICE OF REPRESENTATION ONLY)"
1972784,"Other: TRINIDAD & TOBAGO - TTSEC (RELYING ADVISER SCML)"
1972784,"Other: COLOMBIA - SUPERINTENDENCIA FINANCIERA (RELYING ADVISER SEAF COLOMBIA MANAGEMENT SAS)"
1972784,"Other: JAMAICA - FINANCIAL SERVICES COMMISSION (RELYING ADVISER SCML)"
1967411,"United Kingdom - Financial Conduct Authority"
1960749,"India - Securities and Exchange Board of India"
1949035,"Canada - Ontario Securities Commission"
1934622,"Switzerland - Swiss Financial Market Supervisory Authority"
1961941,"United Kingdom - Financial Conduct Authority"
1953810,"Canada - Manitoba Securities Commission"
1953810,"Canada - British Columbia Securities Commission"
1953810,"Australia - Australian Securities and Investments Commission"
1953810,"Canada - Ontario Securities Commission"
1953810,"Canada - Alberta Securities Commission"
1953810,"Canada - New Brunswick Securities Commission"
1953810,"Canada - Quebec, Financial Markets Authority"
1953810,"Canada - Nova Scotia Securities Commission"
1952576,"Ireland -  Central Bank of Ireland"
1955739,"United Kingdom - Financial Conduct Authority"
1944359,"United Kingdom - Financial Conduct Authority"
1967652,"Australia - Australian Securities and Investments Commission"
1936896,"United Kingdom - Financial Conduct Authority"
1934763,"Spain - National Commission of Securities Markets"
1958413,"India - Securities and Exchange Board of India"
1960725,"Canada - Quebec, Financial Markets Authority"
1954856,"India - Securities and Exchange Board of India"
1936201,"Canada - Nova Scotia Securities Commission"
