"FilingID","ReferenceID","SubreferenceID","Foreign Regulatory Authority"
1961024,185415,120045,"Guernsey - Guernsey Financial Services Commission"
1965198,64150,13016,"Cayman Islands - Cayman Islands Monetary Authority"
1965198,64150,13015,"Cayman Islands - Cayman Islands Monetary Authority"
1955845,178345,118023,"Cayman Islands - Cayman Islands Monetary Authority"
1968100,248736,133503,"Cayman Islands - Cayman Islands Monetary Authority"
1968100,248736,133474,"Cayman Islands - Cayman Islands Monetary Authority"
1960551,194969,122495,"Cayman Islands - Cayman Islands Monetary Authority"
1960551,194969,126759,"Cayman Islands - Cayman Islands Monetary Authority"
1936029,320340,142813,"Cayman Islands - Cayman Islands Monetary Authority"
1948985,35459,120032,"Cayman Islands - Cayman Islands Monetary Authority"
1965256,167068,115792,"Cayman Islands - Cayman Islands Monetary Authority"
1965256,167068,115793,"Cayman Islands - Cayman Islands Monetary Authority"
1965256,360676,143738,"Cayman Islands - Cayman Islands Monetary Authority"
1965256,360676,143739,"Cayman Islands - Cayman Islands Monetary Authority"
1967172,251351,133880,"Cayman Islands - Cayman Islands Monetary Authority"
1937436,167551,120200,"Cayman Islands - Cayman Islands Monetary Authority"
1937436,215748,131870,"Cayman Islands - Cayman Islands Monetary Authority"
1937436,286152,137926,"Cayman Islands - Cayman Islands Monetary Authority"
1958407,378684,146232,"Cayman Islands - Cayman Islands Monetary Authority"
1958407,219163,126906,"Cayman Islands - Cayman Islands Monetary Authority"
1958407,202201,123719,"Cayman Islands - Cayman Islands Monetary Authority"
1958407,255638,134485,"Cayman Islands - Cayman Islands Monetary Authority"
1955012,218946,126834,"Cayman Islands - Cayman Islands Monetary Authority"
1955549,249222,143689,"Cayman Islands - Cayman Islands Monetary Authority"
1955549,13705,6459,"Ireland -  Central Bank of Ireland"
1955549,13705,6459,"Singapore - Monetary Authority of Singapore"
1955549,229986,130492,"Cayman Islands - Cayman Islands Monetary Authority"
1955549,375019,145679,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955549,375019,145675,"Cayman Islands - Cayman Islands Monetary Authority"
1955549,375019,145676,"Cayman Islands - Cayman Islands Monetary Authority"
1955549,375019,145677,"Cayman Islands - Cayman Islands Monetary Authority"
1955549,375019,145680,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1949224,212023,125889,"Cayman Islands - Cayman Islands Monetary Authority"
1961631,476816,151370,"Cayman Islands - Cayman Islands Monetary Authority"
1950345,31905,12340,"Cayman Islands - Cayman Islands Monetary Authority"
1939408,249547,137688,"Other - CAYMAN ISLANDS"
1939408,249547,139876,"Other - CAYMAN ISLANDS"
1966587,316882,142329,"Cayman Islands - Cayman Islands Monetary Authority"
1970728,231891,130836,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1970728,217353,131935,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1970728,239683,131934,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953194,168722,116102,"Cayman Islands - Cayman Islands Monetary Authority"
1953194,253746,137813,"Cayman Islands - Cayman Islands Monetary Authority"
1953194,198174,123141,"Cayman Islands - Cayman Islands Monetary Authority"
1926269,7694,2073,"Cayman Islands - Cayman Islands Monetary Authority"
1955303,456384,151040,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955303,456336,151037,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955303,379027,146095,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955303,368357,144903,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1950173,319215,142561,"Cayman Islands - Cayman Islands Monetary Authority"
1950173,282816,141031,"Cayman Islands - Cayman Islands Monetary Authority"
1949908,425164,147816,"Cayman Islands - Cayman Islands Monetary Authority"
1949908,13151,2817,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1949908,13108,2815,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1949908,276795,136453,"Cayman Islands - Cayman Islands Monetary Authority"
1940506,285066,137819,"Cayman Islands - Cayman Islands Monetary Authority"
1932569,287098,137987,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1949370,185118,120007,"Cayman Islands - Cayman Islands Monetary Authority"
1951067,316955,142310,"Cayman Islands - Cayman Islands Monetary Authority"
1951910,39072,7184,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1952347,424422,147602,"Cayman Islands - Cayman Islands Monetary Authority"
1955288,193147,122060,"Cayman Islands - Cayman Islands Monetary Authority"
1949836,5568,2549,"Cayman Islands - Cayman Islands Monetary Authority"
1950160,271235,136297,"Cayman Islands - Cayman Islands Monetary Authority"
1950160,271235,136298,"Cayman Islands - Cayman Islands Monetary Authority"
1956588,30607,11730,"Cayman Islands - Cayman Islands Monetary Authority"
1955288,17424,3869,"Cayman Islands - Cayman Islands Monetary Authority"
1955288,17424,3868,"Cayman Islands - Cayman Islands Monetary Authority"
1944175,196367,131189,"Switzerland - Swiss Financial Market Supervisory Authority"
1952872,55872,13966,"Cayman Islands - Cayman Islands Monetary Authority"
1940137,211047,130955,"Cayman Islands - Cayman Islands Monetary Authority"
1943734,283701,137588,"Cayman Islands - Cayman Islands Monetary Authority"
1944175,196367,131189,"Netherlands - The Netherlands Authority for the Financial Markets"
1944175,196367,131189,"United Kingdom - Financial Conduct Authority"
1935197,190345,120902,"Cayman Islands - Cayman Islands Monetary Authority"
1935197,190343,121991,"Cayman Islands - Cayman Islands Monetary Authority"
1935197,190344,123149,"Cayman Islands - Cayman Islands Monetary Authority"
1935197,313552,141832,"Cayman Islands - Cayman Islands Monetary Authority"
1962177,215645,126306,"Cayman Islands - Cayman Islands Monetary Authority"
1961695,19076,3749,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1959560,195499,122578,"Cayman Islands - Cayman Islands Monetary Authority"
1945575,47737,120362,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1946792,372916,146512,"Cayman Islands - Cayman Islands Monetary Authority"
1950130,422051,147109,"Cayman Islands - Cayman Islands Monetary Authority"
1948930,168157,116006,"Cayman Islands - Cayman Islands Monetary Authority"
1960700,316146,142210,"Cayman Islands - Cayman Islands Monetary Authority"
1960700,316149,142212,"Cayman Islands - Cayman Islands Monetary Authority"
1943200,232996,131226,"Cayman Islands - Cayman Islands Monetary Authority"
1948761,55692,11002,"Ireland -  Central Bank of Ireland"
1939210,43512,7883,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1939210,43512,7882,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1948761,55390,11004,"Ireland -  Central Bank of Ireland"
1948761,55691,11003,"Ireland -  Central Bank of Ireland"
1945815,256715,134605,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1945815,33640,117210,"Japan - Financial Services Agency"
1945815,33640,117210,"United Kingdom - Financial Conduct Authority"
1945815,33640,117210,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1945815,170673,117539,"United Kingdom - Financial Conduct Authority"
1945815,33640,117210,"Cayman Islands - Cayman Islands Monetary Authority"
1945815,170673,117539,"Cayman Islands - Cayman Islands Monetary Authority"
1945815,256715,134605,"United Kingdom - Financial Conduct Authority"
1945815,256715,134605,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,8738,2255,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,7175,2975,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,7175,2008,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,7175,2006,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,7175,2007,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,7349,2224,"Cayman Islands - Cayman Islands Monetary Authority"
1965465,7349,2225,"Cayman Islands - Cayman Islands Monetary Authority"
1940971,167124,145283,"Cayman Islands - Cayman Islands Monetary Authority"
1953342,337892,143428,"Cayman Islands - Cayman Islands Monetary Authority"
1939512,427173,148412,"Cayman Islands - Cayman Islands Monetary Authority"
1959228,65097,13753,"Cayman Islands - Cayman Islands Monetary Authority"
1958258,169825,116477,"Cayman Islands - Cayman Islands Monetary Authority"
1958258,169825,116478,"Cayman Islands - Cayman Islands Monetary Authority"
1959818,475720,151286,"Cayman Islands - Cayman Islands Monetary Authority"
1959818,282816,141031,"Cayman Islands - Cayman Islands Monetary Authority"
1940971,215473,137824,"Cayman Islands - Cayman Islands Monetary Authority"
1924638,57393,11442,"Cayman Islands - Cayman Islands Monetary Authority"
1941337,57355,11435,"Cayman Islands - Cayman Islands Monetary Authority"
1951480,425334,147869,"Cayman Islands - Cayman Islands Monetary Authority"
1938255,447875,150699,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1953086,378573,146026,"Cayman Islands - Cayman Islands Monetary Authority"
1953086,378573,146027,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953086,306600,139890,"Cayman Islands - Cayman Islands Monetary Authority"
1953086,306600,139892,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953086,306600,139893,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953086,306941,139908,"Cayman Islands - Cayman Islands Monetary Authority"
1953086,378574,146030,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953086,378574,146031,"Cayman Islands - Cayman Islands Monetary Authority"
1953086,378574,146032,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1953086,374423,145584,"Cayman Islands - Cayman Islands Monetary Authority"
1953086,374423,145585,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1955693,71332,123196,"Cayman Islands - Cayman Islands Monetary Authority"
1952050,190039,134448,"Cayman Islands - Cayman Islands Monetary Authority"
1951731,63342,117236,"Cayman Islands - Cayman Islands Monetary Authority"
1955693,232142,130878,"Cayman Islands - Cayman Islands Monetary Authority"
1946208,355556,143220,"Cayman Islands - Cayman Islands Monetary Authority"
1946208,373170,145453,"Cayman Islands - Cayman Islands Monetary Authority"
1947092,164159,134033,"Cayman Islands - Cayman Islands Monetary Authority"
1955306,425334,147869,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,209367,125247,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,228714,130112,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,228714,130111,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,47037,8538,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,60440,134564,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,193402,122092,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,193402,122091,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,205300,134559,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,228714,134589,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,228711,134560,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,250085,133929,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,214094,126020,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,167503,134588,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,267945,135812,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,267945,135813,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,313640,141862,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,271807,136324,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,193402,122090,"Cayman Islands - Cayman Islands Monetary Authority"
1948921,25134,4690,"Cayman Islands - Cayman Islands Monetary Authority"
1942334,48172,11852,"Cayman Islands - Cayman Islands Monetary Authority"
1942334,178383,118032,"Cayman Islands - Cayman Islands Monetary Authority"
1947351,429632,149066,"Cayman Islands - Cayman Islands Monetary Authority"
1940105,238947,131896,"Cayman Islands - Cayman Islands Monetary Authority"
1940105,57595,11603,"Cayman Islands - Cayman Islands Monetary Authority"
1953559,19564,3847,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1953559,19564,3846,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1941994,282220,151199,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1946486,252430,134122,"Cayman Islands - Cayman Islands Monetary Authority"
1941659,419873,146846,"Cayman Islands - Cayman Islands Monetary Authority"
1943799,371615,145244,"Cayman Islands - Cayman Islands Monetary Authority"
1946486,252430,134121,"Cayman Islands - Cayman Islands Monetary Authority"
1946486,354917,150958,"Cayman Islands - Cayman Islands Monetary Authority"
1955655,30322,5530,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, CAYMAN ISLANDS"
1955655,30289,5528,"Other - CAYMAN ISLANDS MONETARY AUTHORITY, CAYMAN ISLANDS"
1963505,14807,8011,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1954335,67715,13899,"Cayman Islands - Cayman Islands Monetary Authority"
1954335,232354,130942,"Cayman Islands - Cayman Islands Monetary Authority"
1942585,423456,147334,"Cayman Islands - Cayman Islands Monetary Authority"
1942585,438239,150526,"Cayman Islands - Cayman Islands Monetary Authority"
1949470,318116,142428,"Bermuda - Bermuda Monetary Authority"
1949470,318116,142428,"United Kingdom - Financial Conduct Authority"
1949470,30818,5793,"Bermuda - Bermuda Monetary Authority"
1949470,36551,6790,"Bermuda - Bermuda Monetary Authority"
1949470,30500,5802,"Bermuda - Bermuda Monetary Authority"
1949470,30806,5806,"Bermuda - Bermuda Monetary Authority"
1949470,30500,5802,"United Kingdom - Financial Conduct Authority"
1949470,30806,5806,"United Kingdom - Financial Conduct Authority"
1949470,30806,5806,"Ireland -  Central Bank of Ireland"
1949470,30500,5802,"Ireland -  Central Bank of Ireland"
1949470,36551,6790,"Ireland -  Central Bank of Ireland"
1949470,36551,6790,"United Kingdom - Financial Conduct Authority"
1949470,30818,5793,"Ireland -  Central Bank of Ireland"
1949470,30818,5793,"United Kingdom - Financial Conduct Authority"
1949470,314471,142025,"Bermuda - Bermuda Monetary Authority"
1949470,314471,142025,"United Kingdom - Financial Conduct Authority"
1932797,452226,150868,"Cayman Islands - Cayman Islands Monetary Authority"
1932797,452226,150869,"Cayman Islands - Cayman Islands Monetary Authority"
1967465,233315,131048,"Cayman Islands - Cayman Islands Monetary Authority"
1953620,218847,126822,"Cayman Islands - Cayman Islands Monetary Authority"
1938093,421418,147032,"Cayman Islands - Cayman Islands Monetary Authority"
1938085,420439,150477,"Cayman Islands - Cayman Islands Monetary Authority"
1951069,366101,144513,"Cayman Islands - Cayman Islands Monetary Authority"
1959564,55929,125832,"Cayman Islands - Cayman Islands Monetary Authority"
1950899,247486,133302,"Singapore - Monetary Authority of Singapore"
1947629,230384,130590,"Cayman Islands - Cayman Islands Monetary Authority"
1943683,238636,131876,"Cayman Islands - Cayman Islands Monetary Authority"
1963087,6757,1916,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1954457,63646,12894,"Cayman Islands - Cayman Islands Monetary Authority"
1946026,247819,133323,"Cayman Islands - Cayman Islands Monetary Authority"
1960958,22501,4470,"Cayman Islands - Cayman Islands Monetary Authority"
1960958,22501,4469,"Cayman Islands - Cayman Islands Monetary Authority"
1960958,162193,109580,"Cayman Islands - Cayman Islands Monetary Authority"
1954004,46749,12083,"Cayman Islands - Cayman Islands Monetary Authority"
1961519,21604,4181,"Cayman Islands - Cayman Islands Monetary Authority"
1939376,5531,139087,"Cayman Islands - Cayman Islands Monetary Authority"
1938789,186736,122247,"Cayman Islands - Cayman Islands Monetary Authority"
1938789,213552,125914,"Cayman Islands - Cayman Islands Monetary Authority"
1938789,213548,125912,"Cayman Islands - Cayman Islands Monetary Authority"
1938789,213549,125913,"Cayman Islands - Cayman Islands Monetary Authority"
1938789,213548,145323,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,314360,141988,"Cayman Islands - Cayman Islands Monetary Authority"
1967750,317014,142318,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1967750,45912,8295,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1967750,240395,132032,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1957711,314354,141982,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,314355,141984,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,314359,141986,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,232228,130897,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,229016,130150,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,177822,117913,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,182827,119554,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,283672,137629,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,433035,149717,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,433036,149719,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,432986,149714,"Cayman Islands - Cayman Islands Monetary Authority"
1957711,433034,149715,"Cayman Islands - Cayman Islands Monetary Authority"
1955819,205445,124174,"Cayman Islands - Cayman Islands Monetary Authority"
1968523,16849,8878,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1968523,16849,8879,"Other - CAYMAN ISLANDS; UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1968523,16849,8880,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1947714,184306,131323,"Cayman Islands - Cayman Islands Monetary Authority"
1960597,372795,145389,"Cayman Islands - Cayman Islands Monetary Authority"
1964510,397013,146277,"Cayman Islands - Cayman Islands Monetary Authority"
1964510,47136,8574,"Cayman Islands - Cayman Islands Monetary Authority"
1942630,464553,151145,"Cayman Islands - Cayman Islands Monetary Authority"
1949337,178222,146185,"Sweden - Swedish Financial Supervisory Authority"
1949337,178222,146185,"Norway - The Banking, Insurance and Securities Commission"
1949337,178222,146185,"Belgium - Banking, Finance and Insurance Commission"
1949337,178222,146185,"Netherlands - The Netherlands Authority for the Financial Markets"
1949337,178222,146185,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1949337,178222,118003,"Cayman Islands - Cayman Islands Monetary Authority"
1949337,236194,131575,"Cayman Islands - Cayman Islands Monetary Authority"
1949337,301173,139811,"Cayman Islands - Cayman Islands Monetary Authority"
1944691,246819,135743,"Cayman Islands - Cayman Islands Monetary Authority"
1941938,194862,122438,"Cayman Islands - Cayman Islands Monetary Authority"
1949937,5637,12349,"Cayman Islands - Cayman Islands Monetary Authority"
1941938,53827,10547,"Cayman Islands - Cayman Islands Monetary Authority"
1951791,30607,11730,"Cayman Islands - Cayman Islands Monetary Authority"
1957153,213541,136044,"Cayman Islands - Cayman Islands Monetary Authority"
1951870,167582,123368,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1949337,178222,118003,"Singapore - Monetary Authority of Singapore"
1960899,267286,137871,"Cayman Islands - Cayman Islands Monetary Authority"
1961978,213731,125951,"Cayman Islands - Cayman Islands Monetary Authority"
1946879,58339,11767,"Cayman Islands - Cayman Islands Monetary Authority"
1949766,178667,118066,"Cayman Islands - Cayman Islands Monetary Authority"
1949766,178667,118067,"Cayman Islands - Cayman Islands Monetary Authority"
1953894,3643,150960,"Cayman Islands - Cayman Islands Monetary Authority"
1953894,3643,147099,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1953894,420885,147098,"Cayman Islands - Cayman Islands Monetary Authority"
1953894,3643,147101,"Cayman Islands - Cayman Islands Monetary Authority"
1945577,195259,122534,"Cayman Islands - Cayman Islands Monetary Authority"
1955415,229044,130162,"Cayman Islands - Cayman Islands Monetary Authority"
1953771,59714,13824,"Cayman Islands - Cayman Islands Monetary Authority"
1939564,55791,11030,"Cayman Islands - Cayman Islands Monetary Authority"
1950174,267970,135747,"Cayman Islands - Cayman Islands Monetary Authority"
1952046,337106,142982,"Cayman Islands - Cayman Islands Monetary Authority"
1957727,32930,6728,"Cayman Islands - Cayman Islands Monetary Authority"
1964616,50371,9367,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1941973,365766,144473,"Cayman Islands - Cayman Islands Monetary Authority"
1927756,4636,137677,"Cayman Islands - Cayman Islands Monetary Authority"
1927756,3829,1410,"Cayman Islands - Cayman Islands Monetary Authority"
1927756,3829,1411,"Cayman Islands - Cayman Islands Monetary Authority"
1958438,355763,143242,"Cayman Islands - Cayman Islands Monetary Authority"
1958438,214106,126037,"Cayman Islands - Cayman Islands Monetary Authority"
1958438,224703,128016,"Cayman Islands - Cayman Islands Monetary Authority"
1940859,191620,121116,"Cayman Islands - Cayman Islands Monetary Authority"
1963578,180590,118382,"Cayman Islands - Cayman Islands Monetary Authority"
1948267,2725,1282,"Other - CAYMAN ISLAND MONETARY AUTHORITY"
1959981,285462,137862,"Cayman Islands - Cayman Islands Monetary Authority"
1959981,184686,120013,"Cayman Islands - Cayman Islands Monetary Authority"
1956938,420415,146921,"Ireland -  Central Bank of Ireland"
1956938,425378,147876,"Cayman Islands - Cayman Islands Monetary Authority"
1956938,425375,147874,"Cayman Islands - Cayman Islands Monetary Authority"
1959495,23268,4383,"Cayman Islands - Cayman Islands Monetary Authority"
1959495,285662,137888,"Cayman Islands - Cayman Islands Monetary Authority"
1963072,237224,137965,"Cayman Islands - Cayman Islands Monetary Authority"
1933077,56715,11264,"Cayman Islands - Cayman Islands Monetary Authority"
1955580,186368,126952,"Cayman Islands - Cayman Islands Monetary Authority"
1963773,477607,151504,"Cayman Islands - Cayman Islands Monetary Authority"
1961722,214021,126076,"Cayman Islands - Cayman Islands Monetary Authority"
1960141,19391,9462,"Other - CAYMAN ISLANDS MONETARY AUTHORITY"
1929535,194334,122351,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,73094,32367,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,73098,32368,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,6128,1803,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,6121,1801,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,6128,1804,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,6132,1805,"Cayman Islands - Cayman Islands Monetary Authority"
1959590,6132,1806,"Cayman Islands - Cayman Islands Monetary Authority"
1966397,231225,130728,"Cayman Islands - Cayman Islands Monetary Authority"
1959517,475219,151236,"Cayman Islands - Cayman Islands Monetary Authority"
1945354,1810,1110,"Cayman Islands - Cayman Islands Monetary Authority"
1953105,181143,118508,"Cayman Islands - Cayman Islands Monetary Authority"
1953105,188689,120703,"Cayman Islands - Cayman Islands Monetary Authority"
1953105,204625,124062,"Cayman Islands - Cayman Islands Monetary Authority"
1953105,314180,141944,"Cayman Islands - Cayman Islands Monetary Authority"
