"FilingID","ReferenceID","Name of Prime Broker","SEC Number","CRD Number","City","State","Country","Custodian"
1969844,189936,"R.J. O'BRIEN SECURITIES, LLC","8-67587",143624,"CHICAGO","Illinois","United States","Y"
1958048,465761,"COINBASE, INC","",,"SAN FRANCISCO","California","United States","N"
1958048,311463,"COINBASE, INC","",,"SAN FRANCISCO","California","United States","N"
1965204,37610,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1965204,57590,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1959690,422414,"CHINA RENAISSANCE SECURITIES (HONG KONG) LIMITED","",,"HONG KONG","","China","Y"
1958221,428332,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1943957,179018,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1950594,284853,"MORGAN STANLEY","",,"HONG KONG","","Hong Kong","Y"
1950594,231784,"MORGAN STANLEY","",,"HONG KONG","","Hong Kong","Y"
1941796,366678,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST.PETERSBURG","Florida","United States","Y"
1941796,366682,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST.PETERSBURG","Florida","United States","Y"
1941796,366337,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST.PETERSBURG","Florida","United States","Y"
1941796,366679,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"ST.PETERSBURG","Florida","United States","Y"
1962457,195577,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1962457,58256,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1940110,215003,"BOFA SECURITIES, INC.","8-69787",283942,"NEW YORK","New York","United States","Y"
1958295,283729,"JEFFERIES LLC","",,"NEW YORK","New York","United States","Y"
1958295,467183,"JEFFERIES LLC","",,"NEW YORK","New York","United States","Y"
1936559,370341,"VANGUARD MARKETING CORPORATION","8-21570",7452,"NEW YORK","New York","United States","Y"
1947056,61355,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"SAN FRANCISCO","California","United States","Y"
1947056,232907,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"SAN FRANCISCO","California","United States","Y"
1963567,205698,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","Y"
1967911,246011,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1960698,251229,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1951774,11415,"MAREX CAPITAL MARKETS INC.","8-69039",161014,"NEW YORK","New York","United States","N"
1948045,443961,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1950101,419844,"JONESTRADING","8-26089",6888,"THOUSAND OAKS","California","United States","Y"
1950439,285598,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1950439,171066,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1950841,199245,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","N"
1944531,270525,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1945212,267987,"UBS AG","",,"LONDON","","United Kingdom","Y"
1945212,267987,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1945212,267987,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1945212,284420,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1945212,284420,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1952058,204571,"JEFFERIES LLC","",,"NEW YORK","New York","United States","Y"
1961039,20590,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1960852,273539,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1947523,233947,"SMBC NIKKO SECURITIES, INC.","",,"TOKYO","","Japan","Y"
1963064,246999,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","Y"
1963064,246999,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1963064,246999,"CF SECURED, LLC","8-69863",285841,"NEW YORK","New York","United States","Y"
1963064,371664,"BTIG, LLC","8-65473",122225,"NEW YORK","New York","United States","Y"
1963064,371664,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1969808,169742,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1968171,253372,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1968171,229388,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1964532,433131,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1966732,255204,"THE MAURITIUS COMMERCIAL BANK LIMITED","",,"PORT LOUIS","","Mauritius","N"
1966732,247178,"THE MAURITIUS COMMERCIAL BANK LIMITED","",,"PORT LOUIS","","Mauritius","Y"
1945307,268597,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1958408,224727,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1963030,266956,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1963030,266956,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1956497,427459,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1947146,363805,"COINBASE, INC.","",,"OAKLAND","California","United States","Y"
1955104,21161,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1923755,192176,"FIDELITY BROKERAGE SERVICES LLC","8-23292",7784,"SMITHFIELD","Rhode Island","United States","Y"
1923755,192176,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1923755,192176,"WEDBUSH SECURITIES INC.","8-12987",877,"LOS ANGELES","California","United States","Y"
1945658,246473,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1945658,246473,"GOLDMAN SACHS & CO. LLC","8-129",361,"SAN FRANCISCO","California","United States","Y"
1953470,248610,"VENTUM FINANCIAL (US) CORP.","8-65995",127404,"TORONTO","","Canada","N"
1953470,248610,"R. F. LAFFERTY & CO., INC.","8-25581",2498,"NEW YORK","New York","United States","N"
1953470,248610,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1952988,318263,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","N"
1952988,287385,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","N"
1952988,175802,"MORGAN STANLEY","8-68191",149777,"PURCHASE","New York","United States","N"
1952988,196657,"MORGAN STANLEY","8-68191",149777,"PURCHASE","New York","United States","N"
1952988,175785,"MORGAN STANLEY","8-68191",149777,"PURCHASE","New York","United States","N"
1947770,365544,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1960356,157781,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1969496,200014,"RAYMOND JAMES","",,"WASHINGTON","District of Columbia","United States","Y"
1969496,200014,"VANGUARD","",,"WAYNE","Pennsylvania","United States","Y"
1969496,42135,"INTERACTIVE BROKERS","",,"CHICAGO","Illinois","United States","N"
1966678,480335,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1966678,480335,"MAREX CAPITAL MARKETS INC.","8-69039",161014,"NEW YORK","New York","United States","Y"
1962918,477107,"MORGAN STANLEY & CO. LLC","",,"NEW YORK","New York","United States","Y"
1962918,477107,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1962918,477107,"ADM INVESTOR SERVICES, INC.","",,"CHICAGO","Illinois","United States","Y"
1962918,477108,"INTERACTIVE BROKERS HONG KONG LIMITED","",,"HONG KONG","","Hong Kong","Y"
1962892,280542,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1962892,280542,"UBS AG","",,"LONDON","","United Kingdom","Y"
1962892,280542,"J.P MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1962892,280542,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1962892,280542,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1952600,248678,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1952600,248678,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1946615,57981,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"SINGAPORE","","Singapore","Y"
1950631,454327,"UBS AG","",,"LONDON","","United Kingdom","Y"
1950631,248230,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1950631,248230,"UBS AG","",,"LONDON","","United Kingdom","Y"
1950631,248230,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","N"
1950631,248230,"HSBC BANK PLC","",,"LONDON","","United Kingdom","Y"
1955910,31241,"J.P. MORGAN CHASE BANK N.A.","",,"NEW YORK","New York","United States","Y"
1966691,48903,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1939861,281200,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1939861,281200,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1939861,281200,"UBS AG","",,"LONDON","","United Kingdom","Y"
1943986,61543,"MORGAN STANLEY & CO. LLC","8-15869",8209,"SAN FRANCISCO","California","United States","N"
1943986,197826,"MORGAN STANLEY & CO. LLC","8-15869",8209,"SAN FRANCISCO","California","United States","N"
1943986,42487,"MORGAN STANLEY & CO. LLC","8-15869",8209,"SAN FRANCISCO","California","United States","N"
1960547,286310,"RHB INVESTMENT BANK BERHAD","",,"KUALA LUMPUR","","Malaysia","N"
1960547,77731,"PT MANDIRI SEKURITAS","",,"JAKARTA","","Indonesia","N"
1960547,164164,"CGS-CIMB SECURITIES SDN BHD","",,"KUALA LUMPUR","","Malaysia","N"
1960547,57744,"PT MANDIRI SEKURITAS","",,"JAKARTA","","Indonesia","N"
1960547,216815,"CGS-CIMB SECURITIES SDN BHD","",,"KUALA LUMPUR","","Malaysia","N"
1960547,476085,"CSG-CIMB SECURITIES SDN BHD","",,"KUALA LUMPUR","","Malaysia","N"
1956497,427459,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1967471,15921,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1967471,15921,"WELLS FARGO SECURITIES, LLC","8-65876",126292,"CHARLOTTE","North Carolina","United States","Y"
1967471,15921,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1967471,15921,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"BOSTON","Massachusetts","United States","Y"
1967471,15921,"TRADESTATION SECURITIES, INC.","8-48711",39473,"NEW YORK","New York","United States","Y"
1967471,15921,"MIRAE ASSET SECURITIES (USA) INC.","8-45034",30679,"NEW YORK","New York","United States","Y"
1967471,15921,"COWEN AND COMPANY","8-22522",7616,"NEW YORK","New York","United States","Y"
1967471,15921,"CLEAR STREET LLC","8-69972",288933,"NEW YORK","New York","United States","Y"
1956129,252677,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1956129,167320,"UBS AG","",,"LONDON","","United Kingdom","Y"
1956129,187514,"MERRILL LYNCH INTERNATIONAL","8-162416",,"LONDON","","United Kingdom","Y"
1956129,167320,"MERRILL LYNCH INTERNATIONAL","8-162416",,"LONDON","","United Kingdom","Y"
1956129,187514,"UBS AG","",,"LONDON","","United Kingdom","Y"
1956129,167320,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1956129,167320,"MORGAN STANLEY","",,"LONDON","","United Kingdom","N"
1956129,187514,"GOLDMAN SACHS INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1956129,187514,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1956129,167320,"JP MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1939131,210450,"MORGAN STANLEY","8-68191",149777,"BOSTON","Massachusetts","United States","Y"
1965636,294972,"DEUTSCHE BANK SECURITIES INC.","8-17822",2525,"NEW YORK","New York","United States","N"
1965636,203798,"DEUTSCHE BANK SECURITIES INC.","8-17822",2525,"NEW YORK","New York","United States","N"
1965636,265712,"DEUTSCHE BANK SECURITIES INC.","8-17822",2525,"NEW YORK","New York","United States","N"
1965636,244031,"DEUTSCHE BANK SECURITIES INC.","8-17822",2525,"NEW YORK","New York","United States","N"
1944375,423093,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1944375,423093,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1954748,175708,"MAREX PRIME SERVICES LIMITED","",,"LONDON","","United Kingdom","Y"
1954748,68203,"MAREX PRIME SERVICES LIMITED","",,"LONDON","","United Kingdom","Y"
1963561,229432,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1952321,38512,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1937398,437669,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1937398,286842,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1968188,36136,"HSBC INNOVATION BANK LIMITED","",,"LONDON","","United Kingdom","N"
1968188,36136,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"NEW YORK","New York","United States","N"
1958813,268406,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","N"
1965306,279464,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","Y"
1961398,476394,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1968909,314211,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1968909,314211,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1970104,378269,"INTERACTIVE BROKERS LLC","8-47257",36418,"NEW YORK","New York","United States","Y"
1952359,267039,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1952359,267039,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1952359,267039,"ODEON CAPITAL GROUP LLC","8-68033",148493,"NEW YORK","New York","United States","N"
1968704,295036,"JONESTRADING","8-26089",6888,"THOUSAND OAKS","California","United States","N"
1968704,69446,"JONESTRADING","8-26089",6888,"THOUSAND OAKS","California","United States","N"
1962162,2303,"FIDELITY BROKERAGE SERVICES LLC","8-23292",7784,"SMITHFIELD","Rhode Island","United States","Y"
1960084,313349,"GOLDMAN SACHS & CO. LLC","",,"NEW YORK","New York","United States","Y"
1957251,366840,"GOLDMAN SACHS","",,"NEW YORK","New York","United States","Y"
1955611,45562,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1955611,45561,"GOLDMAN SACHS & CO. LLC","8-129",361,"NEW YORK","New York","United States","Y"
1929470,190113,"WELLS FARGO PRIME SERVICES, LLC","8-66677",133068,"NEW YORK","New York","United States","Y"
1963746,373396,"FINANCORP GROUP INTERNATIONAL CORPORATION","8-45367",31793,"FORT LAUDERDALE","Florida","United States","N"
1918155,195360,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1918155,195293,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1968895,378284,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,360805,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,235707,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,307519,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,307533,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,307535,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,266272,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1968895,215004,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED","8-7221",7691,"NEW YORK","New York","United States","Y"
1970952,49571,"DB ALEX. BROWN LLC","8-35766",17790,"NEW YORK","New York","United States","Y"
1970952,219635,"MORGAN STANLEY","8-68191",149777,"NEW YORK","New York","United States","Y"
1972305,44467,"UBS","",,"GRAND CAYMAN","","Cayman Islands","Y"
1972305,28542,"UBS","",,"GRAND CAYMAN","","Cayman Islands","Y"
1965191,307483,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,360745,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,255550,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,255548,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,233019,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,181424,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,215467,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,57739,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1965191,379035,"MORGAN STANLEY","8-68191",149777,"SAN FRANCISCO","California","United States","Y"
1939828,364537,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1939828,364539,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1939828,364535,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1939828,364536,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1942836,211220,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1967328,310547,"BTIG, LLC","8-65473",122225,"SAN FRANCISCO","California","United States","N"
1965363,248710,"THE MAURITIUS COMMERCIAL BANK LIMITED","",,"PORT LOUIS","","Mauritius","Y"
1952068,435422,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1952068,435453,"JEFFERIES LLC","8-15074",2347,"NEW YORK","New York","United States","Y"
1969717,36596,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"BOSTON","Massachusetts","United States","Y"
1969717,34448,"NATIONAL FINANCIAL SERVICES LLC","8-26740",13041,"BOSTON","Massachusetts","United States","Y"
1953005,21456,"NOMURA INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1921432,31577,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1953944,2234,"RICHARDSON GMP (USA) CORP.","8-52658",104204,"CALGARY, ALBERTA","","Canada","Y"
1953944,2234,"STIFEL, NICOLAUS & COMPANY, INCORPORATED","8-1447",793,"CALGARY, ALBERTA","","Canada","Y"
1953944,47222,"RICHARDSON GMP (USA) CORP.","8-52658",104204,"CALGARY, ALBERTA","","Canada","Y"
1953944,171912,"RICHARDSON GMP (USA) CORP.","8-52658",104204,"CALGARY, ALBERTA","","Canada","Y"
1953944,192951,"RICHARDSON GMP (USA) CORP.","8-52658",104204,"CALGARY, ALBERTA","","Canada","Y"
1953944,192948,"RICHARDSON GMP (USA) CORP.","8-52658",104204,"CALGARY, ALBERTA","","Canada","Y"
1968151,175462,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"NEW YORK","New York","United States","N"
1959063,470807,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1959063,470807,"BNP PARIBAS","",,"PARIS","","France","Y"
1959063,307666,"GOLDMAN SACHS INTERNATIONAL","",,"PETERBOROUGH COURT 133 FLEET STREET","","United Kingdom","Y"
1959063,248471,"J.P. MORGAN SECURITIES LLC","8-35008",79,"BROOKLYN","New York","United States","Y"
1959063,248472,"J.P. MORGAN SECURITIES LLC","8-35008",79,"BROOKLYN","New York","United States","Y"
1959063,248469,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1959063,248469,"ED&F","",,"LONDON","","United Kingdom","Y"
1959063,248469,"CANTOR FITZGERALD EUROPE","",,"LONDON","","United Kingdom","Y"
1959063,470736,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1959063,470736,"GOLDMAN SACHS INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1959063,470829,"BARCLAYS BANK PLC","",,"LONDON","","United Kingdom","Y"
1959063,470829,"BNP PARIBAS","",,"LONDON","","United Kingdom","Y"
1959063,470829,"J.P. MORGAN SECURITIES PLC","",,"LONDON","","United Kingdom","Y"
1959063,470807,"BARCLAYS CAPITAL SECURITIES LIMITED","",,"LONDON","","United Kingdom","Y"
1959063,470829,"THE BANK OF NOVA SCOTIA","",,"TORONTO","","Canada","Y"
1950973,313332,"MERRILL LYNCH INTERNATIONAL","",,"LONDON","","United Kingdom","Y"
1950973,313332,"UBS AG","",,"LONDON","","United Kingdom","Y"
1950973,313332,"MORGAN STANLEY & CO. INTERNATIONAL PLC.","",,"LONDON","","United Kingdom","Y"
1952700,48779,"J.P. MORGAN SECURITIES LLC","8-35008",79,"NEW YORK","New York","United States","Y"
1955842,90230,"MORGAN STANLEY & CO. LLC","8-15869",8209,"NEW YORK","New York","United States","Y"
1955842,90230,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1955842,90230,"CITIGROUP GLOBAL MARKETS INC.","8-8177",7059,"NEW YORK","New York","United States","Y"
1953530,67743,"VELOCITY CLEARING, LLC","8-65894",126588,"NEW YORK","New York","United States","Y"
1953530,468100,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWHICH","Connecticut","United States","Y"
1953530,297207,"MAXIM GROUP LLC","8-65337",120708,"NEW YORK","New York","United States","Y"
1953476,1081,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1953476,1080,"UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","Y"
1953476,1081,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","N"
1953476,1080,"INTERACTIVE BROKERS LLC","8-47257",36418,"GREENWICH","Connecticut","United States","Y"
1957744,23687,"UBS SECURITIES LLC","8-22651",7654,"SAN FRANCISCO","California","United States","Y"
1957744,23687,"MORGAN STANLEY & CO. LLC","8-15869",8209,"SAN FRANCISCO","California","United States","Y"
1957744,23687,"GOLDMAN SACHS & CO. LLC","8-129",361,"SAN FRANCISCO","California","United States","Y"
1939828,364529,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1939828,364540,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1939828,364530,"MERRILL LYNCH WEALTH MANAGEMENT","",,"SAN FRANCISCO","California","United States","N"
1953525,171034,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"NEW YORK","New York","United States","Y"
1953525,171033,"RAYMOND JAMES & ASSOCIATES, INC.","8-10999",705,"NEW YORK","New York","United States","Y"
1943574,361982,"MORGAN STANLEY & CO INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1943574,438389,"MORGAN STANLEY & CO. INTERNATIONAL PLC","",,"LONDON","","United Kingdom","Y"
1943574,438389,"GOLDMAN SACHS INTERNATIONAL LIMITED","",,"LONDON","","United Kingdom","Y"
