"FilingID","ReferenceID","CIK"
1989874,204028,1739040
1989874,225623,1738658
1989874,236679,895172
1989874,244379,1739036
1989874,264015,1786817
1989874,264021,1786921
1989874,264029,1786917
1989874,264032,1786905
1989874,282892,1767212
1989874,282897,1797224
1984716,36971,1280782
1984716,84386,1425852
1984716,143984,791185
1984716,147635,885730
1984716,157647,1512586
1984716,171774,1009953
1984716,391710,1910878
1988692,396321,1981398
1989600,236088,1280782
1989600,254616,791185
1989600,368879,1009953
1989400,375702,21181106
1984737,377085,1167303
1984737,377085,1003991
1984737,377086,1280782
1984737,377110,1512586
1984737,377111,885730
1984737,377113,1425852
1984737,377116,1009953
1984737,377117,791185
1984824,202024,1167303
1984824,202024,1003991
1984824,211509,1425852
1984824,236646,1280782
1984824,254625,885730
1984824,254627,791185
1984824,297744,1009953
1984824,320564,1512586
1984751,89857,1167303
1984751,89857,1003991
1984751,89859,1280782
1984751,89870,1425852
1984751,157319,1512586
1984751,157320,1009953
1984751,171558,885730
1989724,38830,885730
1989724,141198,1425852
1989724,156844,1167303
1989724,156844,1003991
1989724,223249,1280782
1989724,223250,791185
1989724,367964,1009953
1989724,391858,1910878
1984801,36612,1167303
1984801,36612,1003991
1984801,84403,1425852
1984801,144047,791185
1984801,147686,1512586
1984801,171548,885730
1984801,322244,1009953
1990222,271768,908758
1990225,386887,1767611
1990225,386888,1304145
1990225,386891,938772
1990225,386892,1376503
1990225,386896,1376501
1990304,336682,1525378
1990304,336687,895172
1990304,336691,1739036
1990304,336693,1786917
1990304,336696,1786817
1990304,336698,1786905
1990304,336699,1786921
1990304,336701,1797224
1990304,336707,1739040
1990304,336824,1738658
1990339,396573,1988408
1990411,74406,1173475
1990411,74406,741611
1990411,74406,928121
1990411,74406,1363391
1990411,74409,1503764
1990411,117581,835271
1990411,137208,1099485
1990411,305126,614285
1990411,305126,1062592
1990411,305132,919185
1990411,305134,822378
1990411,305145,1362941
1989819,30920,1179124
1989819,125366,1022437
1989819,142697,1304148
1989819,142701,1376503
1989819,204237,1498187
1989819,204369,1304145
1989819,204383,938772
1989819,207332,848027
1989819,253478,1376501
1989819,258847,1167713
1991970,53501,938772
1991970,53586,1179124
1991970,70409,1167714
1991970,131745,1022437
1991970,202989,1304143
1991970,203556,58056
1991970,218501,1767619
1991970,236985,1167713
1991970,303555,1498187
1991970,321547,1376501
1992460,96746,1681113
1992664,136103,1115419
1993078,52414,1632572
1993133,250461,1090413
1990034,46457,1926456
1990034,251717,1926313
1990034,271948,1616654
1990034,290126,1542334
1990034,307913,1639071
1990034,325457,1085538
1990034,358635,737767
1990034,382243,1007444
1993150,46457,1926456
1993150,251717,1926313
1993150,271948,1616654
1993150,290126,1542334
1993150,307913,1639071
1993150,325457,1085538
1993150,358635,737767
1993150,382243,1007444
1992693,110458,1559398
1992693,110463,1559400
1990047,63274,1926446
1990047,251716,1926313
1990047,271950,1616654
1990047,290127,1542334
1990047,307961,1639071
1990047,325531,1085538
1990047,358641,737767
1990047,382248,1007444
1990604,103526,1470577
1993262,274351,1125816
1993262,274352,875626
1993262,274352,1184765
1993262,342958,1367441
1993262,394360,1629209
1992088,111981,1731031
1992088,207577,1721560
1992086,207397,1721560
1992752,382211,1926446
1992752,382212,1926456
1992752,382213,1926313
1992752,382214,1616654
1992752,382217,1542334
1992752,382218,1085538
1992752,382219,1639071
1992752,382223,737767
1973512,3938,1543099
1973512,88287,908733
1973512,92230,351106
1973512,92509,1347882
1973512,92512,86298
1973512,105574,1232739
1973512,105589,1232744
1973512,105591,727892
1993343,218264,1829348
1993343,240158,1009262
1993343,240178,1007295
1992643,292580,1167711
1992643,292587,72174
1992643,292587,910886
1992643,292588,1141802
1993772,335702,1513126
1989694,174668,886982
1993905,207397,1721560
1990255,53186,938772
1990255,53188,1304145
1990255,53226,1304143
1990255,204451,1376503
1990255,204455,1022437
1990255,237821,1179124
1990255,264560,1167713
1990255,285112,1767619
