"FilingID","ReferenceID","Private Fund Name","Fund ID"
1936349,301995,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BONUMOSE FUND I SP",805-8106281450
1936349,302011,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES GELTOR SPECIAL SITUATION FUND SP",805-9608486445
1936349,302025,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES GLOBAL ALTERNATIVES FUND I SP",805-1974446581
1936349,301933,"ARGONAUTIC VENTURES SPC - ARGONAUTIC STRUCK CAPITAL SEED FUND I SP",805-7560631771
1936349,301954,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VENTURES SPECIAL SITUATIONS FUND I SP",805-7523250495
1936349,301989,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BENSON HILL SPECIAL SITUATION FUND III SP",805-4181555878
1936349,301982,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 35",805-6267400168
1936349,301982,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 30",805-2532227984
1936349,300372,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 50",805-9479528206
1936349,302011,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 22",805-1497435459
1936349,302011,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 18",805-4449919624
1936349,301966,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 4",805-9785265502
1936349,301966,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 3",805-8630890106
1936349,301989,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 42",805-7462659823
1936349,301989,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 41",805-6584733154
1936349,372066,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VENTURES COGNAIZE FUND I SP",805-6168719803
1936349,372066,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 52",805-4647577762
1936349,302045,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 2",805-5729046267
1936349,302045,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 1",805-8468507682
1936349,302025,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 8",805-5552886123
1936349,302025,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 5",805-7245647048
1936349,301995,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 39",805-5463508228
1936349,302056,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 27",805-4044236118
1936349,302045,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES MOLECULAR ASSEMBLIES SPECIAL SITUATION FUND SP",805-3907807176
1936349,301954,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 15",805-3754134446
1936349,301954,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 13",805-5452331596
1936349,302059,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 21",805-3875130855
1936349,302039,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES MOLECULAR ASSEMBLIES SPECIAL SITUATION FUND II SP",805-7417733928
1936349,301982,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BENSON HILL SPECIAL SITUATION FUND II SP",805-1081812883
1936349,301933,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 16",805-9731498757
1936349,301998,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 29",805-9374878246
1936349,301998,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 28",805-6775259635
1936349,302010,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 40",805-6817794236
1936349,302039,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 46",805-9894322711
1936349,302039,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 47",805-8360322688
1936349,302039,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 45",805-9882823393
1936349,301948,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 24",805-9187127362
1936349,301948,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 20",805-7816624541
1936349,301948,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES MOJO VISION SPECIAL SITUATION FUND I SP",805-6325267205
1936349,301940,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 37",805-8290732470
1936349,301917,"ARGONAUTIC VENTURES SPC - ARGONAUTIC PRINCIPAL INVESTMENTS SP",805-7381781104
1936349,301929,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 44",805-7797343644
1936349,301871,"ARGONAUTIC VENTURES SPC - ARGONAUTIC ISELECT SPECIAL SITUATIONS FUND I SP",805-5877064569
1936349,301847,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 49",805-9568944275
1936349,302039,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 48",805-9414302755
1936349,301995,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 38",805-2994907011
1936349,301917,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 43",805-7961654972
1936349,301940,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VENTURES CONSTRUCTION TECH FUND I SP",805-1131712180
1936349,301998,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES BRIGHTSEED FUND I SP",805-4118181186
1936349,302010,"ARGONAUTIC VENTURES SPC - ARGONAUTIC VERTICAL SERIES COFACTOR GENOMICS FUND I SP",805-3709048773
1936349,301871,"ARGONAUTIC VENTURES MASTER SPC US FEEDER FUND LLC - SERIES 7",805-2075812239
1946417,315119,"ALLOSTERY FUND LP",805-5978388070
1946417,315119,"ALLOSTERY OFFSHORE FUND LTD.",805-9297692847
1947972,228812,"BLUE DIAMOND GLOBAL STRATEGIES FEEDER, SPC",805-3176900306
1947972,228812,"BLUE DIAMOND GLOBAL STRATEGIES (DELAWARE) FEEDER, LLC",805-8132911442
1947055,54405,"ANSON INVESTMENTS LP",805-1464265231
1947055,54405,"ANSON INVESTMENTS OFFSHORE FUND, LTD.",805-6427227604
1947055,318888,"ANSON EAST OFFSHORE FUND LTD.",805-4671579118
1947055,186680,"ANSON OPPORTUNITIES LP",805-3738901216
1947055,251542,"ANSON NORTH STAR OFFSHORE FUND LTD.",805-8330895538
1947055,186680,"ANSON OPPORTUNITIES OFFSHORE FUND LTD.",805-4352139084
1947055,251542,"ANSON NORTH STAR PARTNERS LP",805-3958560088
1947055,251542,"ANSON NORTH STAR TRUST",805-5236375254
1941167,281277,"STARLIGHT VENTURES FUND 2 OFFSHORE LTD",805-7219102477
1941167,281272,"STARLIGHT SPV2 BLOCKER LIMITED PARTNERSHIP",805-8544034839
1941167,438071,"STARLIGHT SPV3 BLOCKER LIMITED PARTNERSHIP",805-8706316210
1941167,438072,"STARLIGHT SPV4 OFFSHORE FEEDER LIMITED PARTNERSHIP",805-3423662446
1934555,120369,"CHINA ALPHA II FUND LTD",805-9757155763
1946103,224126,"GERMAN ACCESS FUND FEEDER",805-1435262089
1947590,247939,"BLUE OCEAN FEEDER LTD.",805-2831356267
1947590,248166,"BLUE OCEAN I FEEDER LTD.",805-9452069893
1947590,372960,"BLUE OCEAN FEEDER III LTD.",805-1711078488
1918226,283483,"KRYGER EVENT FUND LIMITED",805-7978412006
1918226,283470,"KRYGER ENHANCED FUND LIMITED",805-2907342423
1918226,283483,"KRYGER EVENT FUND LP",805-4504635691
1942258,438211,"LET'S GO HI LP",805-5936045173
1945771,439205,"IRONGATE GLOBAL ALPHA FUND, LLC",805-4877342933
1945771,439205,"IRVINGTON CAPITAL FUND, LLC",805-1216068932
1924642,230284,"COMMONWEALTH ASSET MANAGEMENT GLOBAL MACRO FUND LTD",805-2099639374
1924642,230284,"COMMONWEALTH ASSET MANAGEMENT GLOBAL MACRO FUND LP",805-7604535615
1942075,281161,"PRUDENCE ENHANCED INCOME FUND",805-3654641260
1921246,436908,"REEF PASS INVESTORS WIN (FEEDER), LP",805-6099746971
1934917,275438,"SPARTA GLOBAL OPPORTUNITIES FUND LIMITED",805-5065132045
1934917,275438,"SPARTA GLOBAL OPPORTUNITIES (US) FUND LP",805-9022494507
1939129,425334,"M37 OFFSHORE FUND LTD.",805-7504696836
1939129,425334,"M37 ONSHORE FUND LP",805-6595200238
1942777,378439,"PRUDENCE ENHANCED INCOME FUND",805-3654641260
1941144,432971,"CRITICAL TECHNOLOGY INVESTMENTS (CAYMAN) A, LLC",805-6098633462
1941144,432972,"CRITICAL TECHNOLOGY INVESTMENTS (CAYMAN) A, LLC",805-6098633462
1923166,68042,"EWING MORRIS OPPORTUNITIES TRUST FUND",805-1878225774
1923166,233028,"EWING MORRIS FLEXIBLE FIXED INCOME TRUST FUND",805-5359244322
1935194,308777,"MINGSHI CHINA MAXIMA ONSHORE FEEDER FUND",805-3498356774
1935194,308709,"MINGSHI CHINA OPTIMA OFFSHORE FEEDER FUND",805-8967764589
1935194,308709,"MINGSHI CHINA OPTIMA ONSHORE FEEDER FUND",805-8106554955
1935194,308777,"MINGSHI CHINA MAXIMA OFFSHORE FEEDER FUND",805-6940503577
1946712,213308,"EIGHT ACRES FEEDER FUND",805-7403064535
1933557,363800,"ALPINE SPACE VENTURES FUND I FLP GMBH & CO. KG",805-3775894782
1944394,283647,"PDYF (BVI) FEEDER LTD.",805-1309282423
1944394,252337,"PSOF (BVI) FEEDER LTD.",805-9333544676
1944394,252266,"PARF (BVI) FEEDER LTD.",805-9084939277
