"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
1917528,435230,150180,"CAXTON CADENCE INTERMEDIATE FUND L.P.",805-7090650008,"","British Virgin Islands","N","Y"
1922549,281098,137230,"VISION OPPORTUNITY TE & NON-U.S. FUND LIMITED PARTNERSHIP, CLASS A",805-9745067551,"","Canada","N","Y"
1922549,281098,137231,"VISION OPPORTUNITY U.S. FUND LIMITED PARTNERSHIP, CLASS A",805-6912099665,"","Canada","N","Y"
1926353,178873,150315,"MARNELL MANAGEMENT OFFSHORE FUND, L.P.",805-1628839071,"","Cayman Islands","Y","N"
1922549,281150,137237,"VISION OPPORTUNITY U.S. FUND LIMITED PARTNERSHIP, CLASS B",805-2966011773,"","Canada","N","Y"
1922549,281150,137236,"VISION OPPORTUNITY TE & NON-U.S. FUND LIMITED PARTNERSHIP, CLASS B",805-9751080621,"","Canada","N","Y"
1904925,230936,130684,"WELWING FUND",805-1348265982,"","Cayman Islands","N","Y"
1904925,230936,130685,"WELWING US FUND",805-5174635417,"","Cayman Islands","N","Y"
1923686,421132,147755,"ARROWPOINT US FEEDER FUND",805-5921718730,"","Cayman Islands","N","Y"
1923686,421132,147018,"ARROWPOINT OFFSHORE FEEDER FUND",805-2372702196,"","Cayman Islands","N","Y"
1926671,254122,134274,"L&R ASIA CREDIT ALPHA FUND",805-3013481918,"","Cayman Islands","N","Y"
1927419,247208,133230,"FARADAY CAPITAL OFFSHORE II, L.P.",805-1755858319,"","Cayman Islands","N","Y"
1928388,420645,146965,"HIVEMIND CULTURE OFFSHORE FEEDER FUND, LP",805-9390398388,"","Cayman Islands","N","Y"
1928388,356776,143331,"HIVEMIND LIQUID OFFSHORE FEEDER FUND, LP",805-3976691281,"","Cayman Islands","N","Y"
1928388,356776,143332,"HIVEMIND LIQUID US FEEDER FUND, LP",805-8512874423,"Delaware","United States","N","Y"
1928388,357920,143478,"LINIK FUND LP",805-9176773479,"Delaware","United States","N","Y"
1928388,357920,143477,"LINIK FUND LIMITED",805-1044327257,"","Cayman Islands","N","Y"
1928388,420998,147005,"PARDINUS LONG SHORT EUROPEAN EQUITY FEEDER FUND LP",805-8864837330,"Delaware","United States","N","Y"
1929765,277694,136623,"NEKTON GLOBAL FUND LP",805-9271157927,"Delaware","United States","N","Y"
1929765,277694,136622,"NEKTON GLOBAL FUND LIMITED",805-7106658304,"","Cayman Islands","N","Y"
1929947,282712,137413,"ETHOS EM SMID OFFSHORE FUND LP",805-2243019658,"","Cayman Islands","N","Y"
1929947,282712,137412,"ETHOS EM SMID ONSHORE FUND LP",805-5166468886,"Delaware","United States","N","Y"
1924738,314532,142049,"DELLORA INVESTMENTS FUND LP",805-9317809547,"Delaware","United States","N","Y"
1924738,314532,142050,"DELLORA INVESTMENTS OFFSHORE FUND LTD",805-2146494057,"","Cayman Islands","N","Y"
1924738,436169,150285,"DELLORA LONG ONLY FUND LP",805-4939133495,"Delaware","United States","N","Y"
1933275,363034,144038,"HASH3 CAPITAL FEEDER LP",805-2474129787,"","Cayman Islands","Y","N"
1930817,255074,134390,"WT CHINA FOCUS ONSHORE FUND",805-3627133215,"","Cayman Islands","N","Y"
1930817,255074,134391,"WT CHINA FOCUS OFFSHORE FUND",805-3943303979,"","Cayman Islands","N","Y"
1930817,231025,130694,"WT CHINA ONSHORE FUND LIMITED",805-4473257627,"","Cayman Islands","N","Y"
1930817,231025,130693,"WT CHINA OFFSHORE FUND LIMITED",805-4329654654,"","Cayman Islands","N","Y"
1930086,372635,146423,"17CAPITAL CREDIT 2 EUR FEEDER (2) SCSP",805-7715706136,"","Luxembourg","N","Y"
1930086,372638,146420,"17CAPITAL CREDIT 2 USD FEEDER SCSP",805-5166851457,"","Luxembourg","N","Y"
1930086,372657,146426,"17CAPITAL CREDIT PARTNERS FUND 2 USD FEEDER II SCSP",805-6652116559,"","Luxembourg","N","Y"
1930086,268981,146679,"17CAPITAL CREDIT EUR FEEDER (2) SCSP",805-7715706136,"","Luxembourg","N","Y"
1930086,268981,135914,"17CAPITAL CREDIT EUR FEEDER SCSP",805-4731101506,"","Luxembourg","N","Y"
1930086,310943,141296,"17CAPITAL CREDIT PARTNERS FUND INVESTOR FEEDER SCSP",805-2280675069,"","Luxembourg","N","Y"
1930086,310942,141295,"17CAPITAL FUND 5 PARTNERS FUND SCSP",805-1294459503,"","Luxembourg","N","Y"
1930086,310943,141297,"17CAPITAL CREDIT PARTNERS FUND USD FEEDER SCSP",805-8564421285,"","Luxembourg","N","Y"
1930086,310944,141298,"17CAPITAL CREDIT USD FEEDER II SCSP",805-6652116559,"","Luxembourg","N","Y"
1930086,319939,142706,"17CAPITAL STRATEGIC LENDING FUND 6 USD FEEDER SCSP",805-7933962038,"","Luxembourg","N","Y"
1930086,319954,142705,"17CAPITAL STRATEGIC LENDING FUND 6 PARTNERS FUND FEEDER SCSP",805-1396431667,"","Luxembourg","N","Y"
1930086,372642,146425,"17CAPITAL CREDIT PARTNERS FUND 2 USD FEEDER SCSP",805-5867282898,"","Luxembourg","N","Y"
1930086,372635,146421,"17CAPITAL CREDIT 2 EUR FEEDER SCSP",805-7615942292,"","Luxembourg","N","Y"
1930086,372642,146418,"17CAPITAL CREDIT PARTNERS FUND 2 INVESTORS FEEDER SCSP",805-4700779520,"","Luxembourg","N","Y"
1931127,181130,118503,"BLUEGRASS EQUITY FUND, LP",805-7487157238,"Delaware","United States","N","Y"
1923862,436183,150289,"SCIP PRIVATE EQUITY OFFSHORE I LP",805-4777310132,"","Cayman Islands","N","Y"
1923862,436202,150294,"SCIP HEDGE FUND OFFSHORE LTD.",805-9918694211,"","Cayman Islands","N","Y"
1923862,436201,150295,"SCIP REAL ESTATE OFFSHORE I LP",805-6103142304,"","Cayman Islands","N","Y"
1923862,436180,150288,"SCIP EQUITY OFFSHORE LTD.",805-7300141173,"","Cayman Islands","N","Y"
1926628,276773,142478,"STARKILLER CAPITAL OFFSHORE FUND LTD.",805-3700629853,"","Cayman Islands","Y","N"
1925745,193083,122036,"THE FAR EAST VALUE FUND LIMITED",805-4963436063,"","Cayman Islands","N","Y"
1925745,64763,13194,"PEDDER STREET ASIA ABSOLUTE RETURN FUND LIMITED",805-5410216716,"","Cayman Islands","N","Y"
1929173,172296,119920,"INFRACAPITAL SLP II LP",805-2001328735,"","United Kingdom","N","Y"
1914743,205248,150235,"SOUTH PARK COMMONS FEEDER FUND I LLC",805-6737183903,"Delaware","United States","Y","N"
1914743,435250,150236,"SOUTH PARK COMMONS FEEDER FUND II LP",805-6055626856,"Delaware","United States","N","Y"
1914743,435735,150234,"SOUTH PARK COMMONS FEEDER FUND II LP",805-6055626856,"Delaware","United States","N","Y"
1922253,248556,133458,"PL CREDIT OPPORTUNITIES FUND LIMITED",805-9687599877,"","Cayman Islands","N","Y"
1922647,5354,1646,"AKO EUROPEAN LONG-ONLY FUND LTD",805-8352708510,"","Cayman Islands","N","Y"
1922647,5354,10546,"AKO EUROPEAN LONG-ONLY PARTNERS L.P.",805-8027845148,"","Cayman Islands","N","Y"
1922647,213875,125964,"AKO GLOBAL LONG-ONLY FUND LIMITED",805-4994915781,"","Cayman Islands","N","Y"
1922647,184600,119865,"AKO GLOBAL FUND LTD",805-1501800975,"","Cayman Islands","N","Y"
1922647,5332,1643,"AKO PARTNERS L.P.",805-8680432707,"","Cayman Islands","N","Y"
1922647,5332,1642,"AKO FUND LTD",805-2154224980,"","Cayman Islands","N","Y"
1929173,196685,122780,"INFRACAPITAL GREENFIELD PARTNERS I SLP LP",805-2037289370,"","United Kingdom","N","Y"
1929173,196685,122782,"INFRACAPITAL GREENFIELD DF LP",805-9447157741,"","United Kingdom","N","Y"
1929173,196685,122779,"INFRACAPITAL GREENFIELD PARTNERS I EMPLOYEE FEEDER LP",805-7468939314,"","United Kingdom","N","Y"
1929173,196685,122781,"INFRACAPITAL GREENFIELD PARTNERS I SLP2 LP",805-4142183001,"","United Kingdom","N","Y"
1929173,172296,119919,"INFRACAPITAL DF II LP",805-2834364171,"","United Kingdom","N","Y"
1929173,215981,126366,"LONDON STONE INVESTMENTS F3 SP LP",805-4707670731,"","Luxembourg","N","Y"
1922199,29364,5348,"SEGULAH IV F&F, L.P.",805-4966870190,"","United Kingdom","N","Y"
1931452,313585,141840,"AQUAMARINE VALUE FUND, L.P.",805-5693903608,"Delaware","United States","Y","N"
1931452,313585,141839,"AQUAMARINE FUND INC.",805-6811282283,"","British Virgin Islands","Y","N"
1928015,421122,147009,"KULTURA SUMMIT OFFSHORE FUND LTD.",805-2994467411,"","Cayman Islands","N","Y"
1908521,428450,148843,"2717 PARTNERS ONSHORE FUND LP",805-7327022864,"Delaware","United States","Y","N"
1929107,372641,145714,"LONDON FENCHURCH SLP LP",805-8795014280,"","Luxembourg","N","Y"
1929107,38079,119819,"INFRACAPITAL PARTNERS EMPLOYEE FEEDER LP",805-1537368845,"","United Kingdom","N","Y"
1929107,199847,123320,"EPISODE INC",805-7975781707,"","Cayman Islands","N","Y"
1929107,38079,119820,"INFRACAPITAL SLP LIMITED",805-5615945311,"","United Kingdom","N","Y"
1929302,224126,131858,"GERMAN ACCESS FUND FEEDER",805-1435262089,"","Luxembourg","N","Y"
1929720,231112,130746,"AM ASIA STRATEGIES FUND LTD.",805-5866243848,"","Cayman Islands","Y","Y"
1929720,231112,130704,"AM ASIA STRATEGIES FUND LP",805-1163222909,"Delaware","United States","Y","Y"
1922807,202501,132516,"VINCI CAPITAL  PARTNERS III-B, L.P",805-3614571707,"","Canada","N","Y"
1922807,243655,132458,"VINCI CAPITAL PARTNERS III CO-INVESTMENT-B, L.P.",805-3205858741,"","Canada","N","Y"
1922807,243838,132493,"VINCI CAPITAL PARTNERS III CO-INVESTMENT, L.P.",805-5796295590,"","Canada","N","Y"
1922807,243844,132495,"VINCI CAPITAL PARTNERS III CO-INVESTMENT-C L.P.",805-3472536770,"","Canada","N","Y"
1922807,39461,7220,"VINCI CAPITAL PARTNERS II-A, L.P.",805-5124354194,"","Canada","N","Y"
1922807,39511,7226,"VINCI CAPITAL PARTNERS II-B, L.P.",805-1335234976,"","Canada","N","Y"
1922807,39555,7232,"VINCI CAPITAL PARTNERS II C, L.P.",805-1700258932,"","Canada","N","Y"
1922807,62906,12759,"VINCI CAPITAL PARTNERS II- CO-INVESTMENTS II, L.P.",805-5934825080,"","Cayman Islands","N","Y"
1922807,202512,132517,"VINCI CAPITAL  PARTNERS III-C, L.P",805-6173061878,"","Canada","N","Y"
1922807,202479,132513,"VINCI CAPITAL  PARTNERS II CO-INVESTMENT C, L.P.",805-5177551653,"","Cayman Islands","N","Y"
1922807,202489,132515,"VINCI CAPITAL  PARTNERS III-A, L.P.",805-4463568995,"","Canada","N","Y"
1921874,276773,142478,"STARKILLER CAPITAL OFFSHORE FUND LTD.",805-3700629853,"","Cayman Islands","Y","N"
1921996,435801,150241,"DELTA EMERALD VENTURES FUND I (A) LP",805-9280310053,"Delaware","United States","N","Y"
1928336,288483,140247,"AIIM ONSHORE FUND",805-1067564033,"","Cayman Islands","N","Y"
1928336,288483,140246,"AIIM OFFSHORE FUND",805-4730434677,"","Cayman Islands","N","Y"
1928344,428425,148838,"DREAM PEAK CAPITAL ONSHORE FUND",805-7011979154,"","Cayman Islands","Y","N"
1928344,428425,148839,"DREAM PEAK CAPITAL OFFSHORE FUND",805-8738575674,"","Cayman Islands","Y","N"
1924132,179427,125881,"ATOMVEST SECOND OFFSHORE FEEDER FUND LIMITED",805-1060930626,"","Cayman Islands","N","Y"
1924132,179427,118206,"ATOMVEST US FUND LIMITED",805-9540973516,"","Cayman Islands","N","Y"
1924132,179427,118205,"ATOMVEST OFFSHORE FUND LIMITED",805-7006038328,"","Cayman Islands","N","Y"
1924901,309002,145432,"ORCA ALGO FUND LP",805-3537639658,"Delaware","United States","Y","N"
1924901,373072,145427,"ORCA ALGO FEEDER FUND LTD",805-3537639658,"","British Virgin Islands","Y","N"
1924901,373072,145426,"ORCA ALGO FUND LP",805-2876502468,"Delaware","United States","Y","N"
1922354,420567,146954,"CLOUDALPHA TECH FUND",805-2999209403,"","Cayman Islands","Y","N"
1922354,420574,146955,"SINGULARITY TECH FUND",805-1918924861,"","Cayman Islands","Y","N"
1925207,436189,150293,"SKYRIVER CAPITAL OFFSHORE FUND",805-9086454498,"","Cayman Islands","Y","N"
