"FilingID","ReferenceID","Foreign Regulatory Authority"
1942334,249671,"Bermuda - Bermuda Monetary Authority"
1951852,295412,"Spain - National Commission of Securities Markets"
1951852,316556,"Switzerland - Swiss Financial Market Supervisory Authority"
1951610,278319,"Other-GIBRALTAR - GFSC (THROUGH BLACKTOWER FINANCIAL MANAGEMENT (INT) LTD)"
1960006,75733,"China, People's Republic of - China Securities Regulatory Commission "
1959028,234607,"Australia - Australian Securities and Investments Commission"
1960006,75733,"India - Securities and Exchange Board of India"
1960006,75733,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1960006,75733,"Bahamas - Securities Commission of the Bahamas"
1960006,75748,"India - Securities and Exchange Board of India"
1960006,135130,"Hong Kong - Securities and Futures Commission"
1960006,327811,"Japan - Financial Services Agency"
1960006,372461,"Other-MEXICO CNBV"
1960006,372462,"Japan - Financial Services Agency"
1947026,53586,"Canada - Quebec, Financial Markets Authority"
1947026,53586,"Canada - British Columbia Securities Commission"
1947026,53586,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1947026,53586,"Canada - Ontario Securities Commission"
1947026,70409,"Germany - German Federal Financial Supervisory Agency"
1947026,131745,"United Kingdom - Prudential Regulation Authority"
1947026,131745,"Germany - German Federal Financial Supervisory Agency"
1947026,131745,"United Kingdom - Financial Conduct Authority"
1947026,142328,"Other-SINGAPORE - MONETARY AUTHORITY OF SINGAPORE"
1947026,202989,"Germany - German Federal Financial Supervisory Agency"
1947026,202995,"Japan - Financial Services Agency"
1947026,203003,"United Kingdom - Financial Conduct Authority"
1947026,203556,"Other-DUBAI MERCANTILE EXCHANGE, DUBAI"
1947026,203556,"Other-DE NEDERLANDSCHE BANK NV, NETHERLANDS"
1947026,203592,"Taiwan - Financial Supervisory Commission"
1947026,218500,"Hong Kong - Securities and Futures Commission"
1947026,218501,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1947026,236985,"Other-PRUDENTIAL REGULATION AUTHORIT  (PRA) PART OF BANK OF ENGLAND"
1947026,236985,"United Kingdom - Financial Conduct Authority"
1947026,236987,"Other-HONG KONG MONETARY AUTHORITY"
1947026,236987,"Other-PEOPLE'S BANK OF CHINA (PBOC)"
1947026,236987,"Other-CHINA FOREIGN EXCHANGE TRADING SYSTEM (CFETS)"
1947026,236987,"Hong Kong - Securities and Futures Commission"
1947026,258705,"Other-MINISTRY OF FINANCE OF REPUBLIC OF INDONESIA"
1947026,258705,"Other-BAPEPAM/""OTORITAS JASA KEUANGAN"" (OJK) - INDONESIAN FINANCIAL SERVICES AUTHORITY."
1947026,258705,"Other-BANK INDONESIA (BI)"
1947026,258708,"Other-RESERVE BANK OF INDIA"
1947026,258708,"India - Securities and Exchange Board of India"
1947026,258711,"Other-EUROPEAN CENTRAL BANK (ECB)"
1947026,258711,"Other-THE DUTCH CENTRAL BANK (""DE NEDERLANDSE BANK""/DNB) AUTHORITY FOR THE FINANCIAL MARKETS (""AUTORITEIT FINANCIËLE MARKTEN""/""AFM"")"
1947026,258713,"Other-CAPITAL MARKETS BOARD OF TURKEY (CMB)"
1947026,258713,"Other-BANKING REGULATION & SUPERVISION AGENCY (BRSA)"
1947026,258716,"Other-THE BANKING BUREAU OF FINANCIAL SUPERVISORY COMMISSION"
1947026,258830,"Other-CENTRAL BANK OF HUNGARY"
1947026,258831,"Other-CHINA BANKING REGULATORY COMMISSION (CBRC)"
1947026,258831,"China, People's Republic of - China Securities Regulatory Commission "
1947026,258831,"Other-STATE ADMINISTRATION OF FOREIGN EXCHANGE (SAFE)"
1947026,258831,"Other-PEOPLE'S BANK OF CHINA (PBOC)"
1947026,258832,"Malaysia - Securities Commission"
1947026,258832,"Other-CENTRAL BANK - BANK NEGARA MALAYSIA (BNM)"
1947026,258833,"Other-STATE BANK OF PAKISTAN"
1947026,258833,"Other-SECURITIES AND EXCHANGE COMMISSION OF PAKISTAN (SECP)"
1947026,258834,"Other-BUNDESANSTALT FÜR FINANZDIENSTLEISTUNGSAUFSICHT (BAFIN/ FEDERAL FINANCIAL SUPERVISORY AUTHORITY)"
1947026,258834,"Other-EUROPEAN CENTRAL BANK (ECB)"
1947026,258837,"Other-BANCA D'ITALIA"
1947026,258837,"Other-COMMISSIONE NAZIONALE PER LE SOCIETÀ E"
1947026,258837,"Other-LA BORSA(NATIONAL COMMISSION FOR COMPANIES AND STOCK EXCHANGES/CONSOB)"
1947026,258837,"Other-EUROPEAN CENTRAL BANK (ECB)"
1947026,258838,"Dubai - Dubai Financial Services Authority"
1947026,277652,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1947026,303270,"Australia - Australian Securities and Investments Commission"
1947026,303555,"United Kingdom - Financial Conduct Authority"
