"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
1978454,"EQT FUTURE (NO.1) SCSP",805-7999503701,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT FUTURE (NO.2) SCSP",805-7741190755,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT X (NO.2) USD SCSP",805-8164163875,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT X (NO.1) USD SCSP",805-2447593309,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT X (NO.1) EUR SCSP",805-4320654494,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT X (NO.2) EUR SCSP",805-6400403095,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT X (NO.3) EUR SCSP",805-7933198695,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT VENTURES III (NO.1) SCSP",805-1374479836,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT VENTURES III (NO.2) SCSP",805-3273086591,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET (NO. 1) FEEDER LIMITED PARTNERSHIP",805-1054743770,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET (NO. 2) FEEDER LIMITED PARTNERSHIP",805-8084889224,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET LIMITED PARTNERSHIP",805-2965873450,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET ASIA III (NO. 1) FEEDER LIMITED PARTNERSHIP",805-2160115468,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET ASIA III LIMITED PARTNERSHIP",805-1604275158,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET EUROPE (NO. 1) FEEDER LIMITED PARTNERSHIP",805-3619193019,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET EUROPE (NO. 2) FEEDER LIMITED PARTNERSHIP",805-1289826938,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET EUROPE LIMITED PARTNERSHIP",805-8635399561,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT VIII (NO. 3) SCSP",805-1568604283,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT IX (NO.3) EUR SCSP",805-4582790987,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE II (NO. 1) FEEDER LIMITED PARTNERSHIP",805-4812292068,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE II (NO. 2) FEEDER LIMITED PARTNERSHIP",805-1978530795,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE II LIMITED PARTNERSHIP",805-2054974018,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE V (NO. 3) EUR SCSP",805-9138083535,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE V (NO. 4) EUR SCSP",805-3431932183,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE VI (NO. 1) EUR SCSP",805-1103876033,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE VI (NO. 1) USD SCSP",805-9069521797,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE VI (NO. 2) EUR SCSP",805-5853072886,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE VI (NO. 2) USD SCSP",805-6163875321,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT INFRASTRUCTURE VI (NO. 3) EUR SCSP",805-9066574718,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT MID MARKET ASIA III (NO. 2) FEEDER LIMITED PARTNERSHIP",805-8036890516,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1978454,"EQT VENTURES (NO. 1) SCSP",805-3721148927,"EQT FUND MANAGEMENT S.A.R.L","802-110840","N"
1955065,"CHINA-US INDUSTRIAL COOPERATION EUROPEAN PARTNERSHIP SLP",805-1924542098,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"B&B INVESTORS OFFSHORE SLP",805-6513788594,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"CHINA-US INDUSTRIAL COOPERATION UNLEVERED EUROPEAN PARTNERSHIP SLP",805-3480404248,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET CAPITAL PARTNERS VII EUROPE SLP",805-2361307964,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET CAPITAL PARTNERS VIII EUROPE SLP",805-4180360281,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET EUROPEAN INFRASTRUCTURE PARTNERS III LP",805-5510603047,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET STRATEGIC SOLUTIONS EUROPE FUND I SLP",805-3174811606,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"HORIZON ENVIRONMENT & CLIMATE SOLUTIONS PARTNERS I EUROPE, SLP",805-2298378983,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET EUROPEAN INFRASTRUCTURE PARTNERS IV, SLP",805-3232096394,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET GLOBAL GROWTH PARTNERS EUROPE SLP",805-6620246272,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET CAPITAL PARTNERS CO-INVEST A, SLP",805-7040045571,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET PRIVATE MARKETS 2022 OFFSHORE, SLP",805-6912871275,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET REAL ESTATE INVESTMENT PARTNERS EUROPE, SLP",805-2526855861,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET MEZZANINE PARTNERS VIII EUROPE, SLP",805-9351643912,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"WEST STREET MEZZANINE PARTNERS VIII UNLEVERED, SLP",805-9959653655,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"WEST STREET MEZZANINE PARTNERS VIII UNLEVERED II, SLP",805-9034973128,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"WEST STREET MEZZANINE PARTNERS VIII UNLEVERED III, SLP",805-1053290358,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"WEST STREET MEZZANINE PARTNERS VIII TREATY, SLP",805-8778752329,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"WEST STREET REAL ESTATE CREDIT PARTNERS IV OFFSHORE, SLP",805-5281467314,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET EUROPEAN LOGISTICS PARTNERS, SLP",805-3109182163,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"HORIZON ENERGY STORAGE EUROPE, SLP",805-6363159554,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET PRIVATE MARKETS 2023 OFFSHORE, SLP",805-5947865987,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET LIFE SCIENCES I EUROPE, SLP",805-2342870426,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET LOAN PARTNERS V EUROPE (EUR) - UNLEVERED II, SLP",805-7261639782,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"WEST STREET PRIVATE MARKETS 2024 LUXEMBOURG, SLP",805-3689690579,"GOLDMAN SACHS & CO. LLC","801-16048","N"
1955065,"WEST STREET LOAN PARTNERS V EUROPE (EUR) - UNLEVERED, SLP",805-7379202186,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","801-37591","N"
1955065,"HIP IV SCSP",805-1241686914,"HEADWAY CAPITAL PARTNERS LLP","802-118357","N"
1955065,"KINGSWAY FUND - FRONTIER CONSUMER FRANCHISES",805-7451788329,"KINGSWAY CAPITAL PARTNERS LIMITED","802-123499","N"
1955065,"KINGSWAY FUND - FRONTIER CONSUMER FRANCHISES EXTOBA",805-7580805296,"KINGSWAY CAPITAL PARTNERS LIMITED","802-123499","N"
1974965,"GT INTERNATIONAL EQUITY QP FUND, LP",805-3568380211,"GERBER/TAYLOR MANAGEMENT LLC","801-56698","N"
1963206,"ALLIANCE FUND II, LP",805-5103573782,"NORTH SKY CAPITAL, LLC","801-63853","N"
1977059,"PATRIA - PRIVATE EQUITY FUND VI FEEDER, L.P.",805-3705914145,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PATRIA - PRIVATE EQUITY FUND VI, L.P.",805-4796190940,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PATRIA - PRIVATE EQUITY FUND VI-A, L.P.",805-9107920309,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE FUND IV (ONTARIO 1), LP",805-8381234159,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE FUND IV (ONTARIO 2), LP",805-1720320199,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE FUND V (ONTARIO 1), L.P.",805-7147244121,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE FUND V (ONTARIO 2), L.P.",805-6666341424,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE FUND V (ONTARIO FEEDER), L.P.",805-8062063185,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE FUND V (ONTARIO), L.P.",805-2149841685,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PATRIA - PRIVATE EQUITY FUND VI (DELAWARE), L.P.",805-3639137658,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PATRIA INFRASTRUCTURE FUND IV-B, L.P.",805-1285029880,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PBPE IV (ONTARIO FEEDER), L.P.",805-4062982285,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND II (ONTARIO 1), L.P.",805-9283657330,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND II (ONTARIO 2), L.P.",805-6033484366,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND II (ONTARIO FEEDER), L.P.",805-2521990296,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND II (ONTARIO), L.P.",805-6390236455,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND III (ONTARIO 1), L.P.",805-9727367380,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND III (ONTARIO 2), L.P.",805-4955763410,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PI FUND III (ONTARIO FEEDER), L.P.",805-9900801458,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PPE FUND VII-B (ONTARIO) L.P.",805-1510128298,"PATRIA FINANCE LIMITED","802-76341","N"
1977059,"PATRIA - PRIVATE EQUITY FUND VI-B, L.P.",805-8658789554,"PATRIA FINANCE LIMITED","802-76341","N"
1923255,"EX FUND I, A SERIES OF EASTLINK CAPITAL OPPORTUNITY FUND, LP",805-1438114281,"ANGELLIST ADVISORS","802-78135","N"
1923255,"EASTLINK DB II, A SERIES OF EASTLINK CAPITAL OPPORTUNITY FUND, LP",805-2348864687,"ANGELLIST ADVISORS","802-78135","N"
1923255,"EASTLINK SN II, A SERIES OF EASTLINK CAPITAL OPPORTUNITY FUND, LP",805-8915033611,"ANGELLIST ADVISORS","802-78135","N"
1952072,"FORESIGHT ENERGY INFRASTRUCTURE PARTNERS SCSP",805-9589482678,"FORESIGHT GROUP LLP","801-120891","N"
1979438,"IRVING INVESTORS PRIVATES OSC XLII, LLC",805-3815235741,"OAK STREET INVESTMENTS","801-128057","N"
1979438,"IRVING INVESTORS PRIVATES OSC XLIII LLC",805-2829942842,"OAK STREET INVESTMENTS","801-128057","N"
1979438,"IRVING INVESTORS PRIVATES OSC XXXVIII, LLC",805-6869914774,"OAK STREET INVESTMENTS","801-128057","N"
1979438,"IRVING INVESTORS PRIVATES OSC XL, LLC",805-2051235467,"OAK STREET INVESTMENTS","801-128057","N"
1979438,"IIP OSC XXX, A SERIES OF IRVING INVESTORS PRIVATES OSC, LLC",805-7626773118,"OAK STREET INVESTMENTS","801-128057","N"
1979438,"IRVING INVESTORS OSC SECONDARIES FUND, LLC",805-7990302138,"OAK STREET INVESTMENTS","801-128057","N"
1979438,"IRVING INVESTORS CROSSOVER XLIX, LLC",805-7331733839,"BRIDGEPORT MANAGEMENT SERVICES, LLC","802-132641","N"
1979438,"IRVING INVESTORS CROSSOVER XLIX-A, LLC",805-3324238086,"BRIDGEPORT MANAGEMENT SERVICES, LLC","802-132641","N"
1979438,"IRVING INVESTORS BP PRE-IPO CREDIT FUND, LLC",805-7092362066,"BRIDGEPORT MANAGEMENT SERVICES, LLC","802-132641","N"
1965262,"ABS DIRECT EQUITY FUND LLC - SAUDI SERIES 1",805-8622073154,"ABS GLOBAL INVESTMENTS","801-62188","N"
1976493,"SQUAREPOINT MASTER FUND",805-5562077628,"SQUAREPOINT OPS LLC","801-80565","N"
1976627,"VANGUARD FTSE GLOBAL ALL CAP INDEX FUND",805-7549863469,"VANGUARD GLOBAL ADVISERS, LLC","801-76825","N"
1985342,"CHEYNE REAL ESTATE CREDIT (CRECH) FUND IV LOANS INC",805-8928804704,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE EUROPEAN STRATEGIC VALUE CREDIT FUND SCS SICAV SIF",805-4585435695,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT (CRECH) FUND IV LOANS SICAV SIF",805-3720857602,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT (CRECH) FUND IV LOANS LP",805-1603108250,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT (CRECH) FUND V OPPORTUNISTIC SICAV SIF",805-9158176491,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT (CRECH) FUND V OPPORTUNISTIC LP",805-6540470183,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT (CRECH) FUND V OPPORTUNISTIC INC",805-8637765860,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE THEMATIC LONG SHORT EQUITY MASTER FUND",805-5565613473,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE THEMATIC LONG SHORT EQUITY FEEDER FUND",805-7275842571,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT HOLDINGS VII",805-5116260816,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE GLOBAL EQUITY MASTER FUND",805-1398606304,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE TOTAL RETURN CREDIT FUND MASTER ICAV",805-2252777294,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE GLOBAL EQUITY FEEDER FUND LP",805-6895947163,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE GLOBAL EQUITY FEEDER FUND",805-5579822539,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE TOTAL RETURN CREDIT FUND",805-8890986232,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE TOTAL RETURN CREDIT FUND LP",805-5157897269,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT HOLDINGS VI",805-8539149883,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE EUROPEAN STRATEGIC VALUE CREDIT FUND II",805-4503891858,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE SVC HYBRID CREDIT FUND",805-7305701309,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE TOTAL RETURN CREDIT FUND DECEMBER 2027 MASTER",805-9584704841,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE TOTAL RETURN CREDIT FUND DECEMBER 2027 FEEDER",805-5548895513,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE TOTAL RETURN CREDIT FUND DECEMBER 2027 LP",805-1057971626,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE RISK TRANSFER FUND",805-6767960096,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT HOLDINGS (CRECH) IX - CAPITAL SOLUTIONS FUND",805-5919326066,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE DYNAMIC CREDIT FUND ICAV",805-5634752379,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE REAL ESTATE CREDIT HOLDINGS (CRECH) VIII - SENIOR LOAN FUND",805-5369689123,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1985342,"CHEYNE EUROPEAN STRATEGIC VALUE CREDIT FUND III",805-3507014781,"CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
1976950,"NEW HOLLAND TACTICAL ALPHA FUND LP",805-4079867382,"NEW HOLLAND CAPITAL, LLC","801-74244","N"
1982115,"VANGUARD FTSE GLOBAL ALL CAP INDEX FUND",805-7549863469,"VANGUARD GLOBAL ADVISERS, LLC","801-76825","N"
