"FilingID","ReferenceID","SubreferenceID","Related Person","Name of Marketer","SEC Number","CRD Number","City","State","Country","Websites"
1988284,297398,195290,"N","CALPA PARTNERS LLP","",,"LONDON","","United Kingdom","N"
1986050,378659,208915,"N","PJT PARTNERS LP","8-69442",171058,"NEW YORK","New York","United States","N"
1986050,378674,208923,"N","PJT PARTNERS LP","8-69442",171058,"NEW YORK","New York","United States","N"
1986050,378681,208926,"N","PJT PARTNERS LP","8-69442",171058,"NEW YORK","New York","United States","N"
1988907,287705,134217,"N","H & L EQUITIES, LLC","8-53371",113794,"ATLANTA","Georgia","United States","N"
1988907,276927,130472,"N","LAGRANGE FINANCIAL ADVISORY GMBH","",,"FRANKFURT","","Germany","N"
1988907,276923,129956,"N","LAGRANGE FINANCIAL ADVISORY GMBH","",,"FRANKFURT","","Germany","N"
1988907,276927,129962,"N","KTB INVESTMENT & SECURITIES CO., LTD.","",,"SEOUL","","Korea, South","N"
1990133,232481,133630,"N","TRADEPRO SECURITIES,INC.","8-52282",103781,"LAWRENCEVILLE","Georgia","United States","N"
1990133,232481,98829,"N","KENMAR SECURITIES, LLC","8-69482",171793,"NEW YORK","New York","United States","N"
1990133,232500,98959,"N","KENMAR SECURITIES, LLC","8-69482",171793,"NEW YORK","New York","United States","N"
1989561,476800,298876,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
1989561,256464,147217,"N","MERCURY CAPITAL ADVISORS, LLC","8-68442",152338,"NEW YORK","New York","United States","N"
1989561,194364,147215,"N","UBS SECURITIES LLC","8-22651",7654,"NEW YORK","New York","United States","N"
1989561,256459,147216,"N","MERCURY CAPITAL ADVISORS, LLC","8-68442",152338,"NEW YORK","New York","United States","N"
1989561,256450,147218,"N","MERCURY CAPITAL ADVISORS, LLC","8-68442",152338,"NEW YORK","New York","United States","N"
1989561,433078,259141,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
1989549,484897,303633,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484898,303634,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,398294,227798,"N","PROBITAS FUNDS GROUP, LLC","8-53512",115876,"SAN FRANCISCO","California","United States","N"
1989549,397327,226914,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"NEW YORK","New York","United States","N"
1989549,210386,86526,"N","PROBITAS FUNDS GROUP, LLC","8-53512",115876,"SAN FRANCISCO","California","United States","N"
1989549,210384,86525,"N","PROBITAS FUNDS GROUP, LLC","8-53512",115876,"SAN FRANCISCO","California","United States","N"
1989549,484845,303618,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484847,303620,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484846,303619,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484844,303617,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484843,303616,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484842,303615,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1989549,484896,303632,"N","CAMPBELL LUTYENS & CO. INC.","8-66720",133376,"LONDON","","United Kingdom","N"
1990202,279817,200881,"N","FUNDS DISTRIBUTOR, LLC","8-20518",7174,"PORTLAND","Maine","United States","N"
1990202,19685,200882,"N","FUNDS DISTRIBUTOR, LLC","8-20518",7174,"PORTLAND","Maine","United States","N"
1990202,313918,200883,"N","FUNDS DISTRIBUTOR, LLC","8-20518",7174,"PORTLAND","Maine","United States","N"
1989668,373587,208115,"N","EUROPEAN INVESTMENT CENTRE, O.C.P., A.S.","",,"BRATISLAVIA","","Slovakia","N"
1989668,373587,208116,"N","FONDCENTER AG","",,"ZURICH","","Switzerland","N"
1989668,373587,208117,"N","FUND CHANNEL SA","",,"LUXEMBOURGH","","Luxembourg","N"
1989668,373587,208118,"N","GLETIR CORREDOR DE BOLSA SA","",,"MONTEVIDEO","","Uruguay","N"
1989668,376260,208280,"N","ALLAN GRAY INVESTMENT SERVICES PROPRIETARY LIMITED","",,"JOHANNESBURG","","South Africa","N"
1989668,376260,208279,"N","AKTIA BANK PLC","",,"HELSINKI","","Finland","N"
1989668,378451,208679,"N","PRIVAL SECURITIES INC.","",,"SAN FRANCISCO","","Panama","N"
1989668,378451,208681,"N","KBL EUROPEAN PRIVATE BANKERS, S.A.","",,"LUXEMBOURGH","","Luxembourg","N"
1989668,378451,208682,"N","SWEETWATER SECURITIES INC","",,"PANAMA","","Panama","N"
1989668,378451,208683,"N","UNITED SECURITIES AB","",,"STOCKHOLM","","Sweden","N"
1989668,378451,208684,"N","UTMOST","",,"SOUTHAMPTON","","United Kingdom","N"
1989668,378451,208685,"N","VALORES SECURITITY AB","",,"SANTIAGO","","Chile","N"
1989668,378451,208686,"N","WESTSIDE CONSULTANTS AGENTE DE VALORES SA","",,"MONTEVIDEO","","Uruguay","N"
